nu,[0]HFC-143a-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
521.240425,0.9828989123328519
521.360427,0.9914495646914041
521.48043,0.9860955720697455
521.600432,0.9926351543741705
521.720434,0.9824085681266519
521.840437,0.9914590826529113
521.960439,0.9898033420300572
522.080442,0.9844117739523894
522.200444,0.9883019603938232
522.320446,0.9888605087765052
522.440449,0.9851217907717145
522.560451,0.9875165725683361
522.680454,0.9881784303695613
522.800456,0.9799830533176963
522.920458,0.9874839850591383
523.040461,0.9895212882721482
523.160463,0.9895767030158897
523.280466,0.987805957316894
523.400468,0.9888130446112331
523.52047,0.9815463919545627
523.640473,0.9786942438421677
523.760475,0.9826207912966445
523.880478,0.9860886694249004
524.00048,0.9901675576729494
524.120482,0.9798615429528832
524.240485,0.9916768309753526
524.360487,0.988715156965335
524.48049,0.9938051675885058
524.600492,0.9840722104684448
524.720494,0.9835006305742006
524.840497,0.9881981941358057
524.960499,0.9812156665508346
525.080502,0.9832144735285729
525.200504,0.9845082510335365
525.320506,0.9894164045745255
525.440509,0.9871413875604264
525.560511,0.9932071762416836
525.680514,0.9826021216789718
525.800516,0.9902117201308371
525.920518,0.9775469085378512
526.040521,0.9896301416006814
526.160523,0.9922390727274097
526.280526,0.9817800277974104
526.400528,0.9830807654525283
526.52053,0.982637495992086
526.640533,0.9884680090708676
526.760535,0.9817054153506066
526.880538,0.9834524402239756
527.00054,0.9837534227186573
527.120542,0.989617276492464
527.240545,0.9814286134543795
527.360547,0.983830158478285
527.48055,0.986216869284736
527.600552,0.984635260789873
527.720554,0.9815748572126737
527.840557,0.9805702390111919
527.960559,0.9885233648293223
528.080562,0.9836648888946945
528.200564,0.9848036478161485
528.320566,0.9878988154411452
528.440569,0.9848006934096366
528.560571,0.977508784951833
528.680574,0.9849947182570583
528.800576,0.986191227979473
528.920578,0.9837288291905097
529.040581,0.9828360088153966
529.160583,0.9830188333151876
529.280586,0.9841292883118935
529.400588,0.9870249117489023
529.52059,0.983658986923067
529.640593,0.9861823522983618
529.760595,0.9889722563276148
529.880598,0.9871601434249702
530.0006,0.9876953292449622
530.120602,0.9879956342691036
530.240605,0.9879679707786347
530.360607,0.9885223763064518
530.48061,0.9849750185596908
530.600612,0.9894015634397657
530.720614,0.9857140269171036
530.840617,0.9842306588490827
530.960619,0.9853602190937446
531.080622,0.9855129617649553
531.200624,0.9840259601614436
531.320626,0.9847957694184796
531.440629,0.9839541288882252
531.560631,0.9870249117489023
531.680634,0.9863638265463035
531.800636,0.9832764179916353
531.920638,0.9870930188174798
532.040641,0.9867870674065652
532.160643,0.9835675108909846
532.280646,0.9852409977202727
532.400648,0.984078114919421
532.52065,0.9879017791420371
532.640653,0.9822838101607982
532.760655,0.9841932587946519
532.880658,0.984651999731587
533.00066,0.982420357100203
533.120662,0.9835370207707463
533.240665,0.9875284228383084
533.360667,0.9850557898227892
533.48067,0.9849375902201285
533.600672,0.9839442893961338
533.720674,0.985655871505117
533.840677,0.9833373830194472
533.960679,0.9824066033114804
534.080682,0.983658986923067
534.200684,0.9872312215140773
534.320686,0.9844107895411076
534.440689,0.9836855460742608
534.560691,0.9861941865575947
534.680694,0.9828025929591696
534.800696,0.9844403223077832
534.920698,0.9837406340072887
535.040701,0.9839580647126124
535.160703,0.9848410710658028
535.280706,0.987400052487593
535.400708,0.9851267163929823
535.52071,0.9810606467224084
535.640713,0.9838419645110229
535.760715,0.9868591054918441
535.880718,0.9869429920809404
536.00072,0.9856302447856067
536.120722,0.9840348164349382
536.240725,0.9818212634245199
536.360727,0.9856943128337068
536.48073,0.9829755814380701
536.600732,0.9859052739886917
536.720734,0.9850607151140516
536.840737,0.9817250496552561
536.960739,0.9851316420388784
537.080742,0.9832449536496918
537.200744,0.9849159218314968
537.320746,0.9819852412672806
537.440749,0.9798801604990655
537.560751,0.9829097242803531
537.680754,0.9832695350807996
537.800756,0.9811626823354275
537.920758,0.9832862508049792
538.040761,0.9854420073860966
538.160763,0.9807398923371304
538.280766,0.9818683919762405
538.400768,0.9798889794601952
538.52077,0.9815130199445636
538.640773,0.9807801034970394
538.760775,0.9792551963414323
538.880778,0.9814178177990077
539.00078,0.9796714682513925
539.120782,0.9786707554621773
539.240785,0.9796979197381288
539.360787,0.9794971022490784
