nu,[0]cis-1-3-Dichloropropene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1702.856904,0.9839905358645189
1702.976106,0.9841824327283486
1703.095308,0.9843438518833251
1703.21451,0.9845249878160663
1703.333712,0.9843389301763699
1703.452914,0.9845820919213627
1703.572116,0.9846588923197092
1703.691318,0.9846569230038938
1703.81052,0.9847573631323997
1703.929722,0.9847878910838376
1704.048924,0.9850725359135576
1704.168126,0.9843812576604019
1704.287328,0.98495925908547
1704.40653,0.9857840150975657
1704.525732,0.9850331338001685
1704.644934,0.9854617164233339
1704.764136,0.9857909156098231
1704.883338,0.985613489213868
1705.00254,0.9856716421252257
1705.121742,0.9854341238815715
1705.240944,0.9860166875794016
1705.360146,0.986190241788738
1705.479348,0.9863845404041557
1705.59855,0.9864358337338717
1705.717752,0.9862227866037035
1705.836954,0.9864821973075927
1705.956156,0.9869765487131307
1706.075358,0.9871542204818785
1706.19456,0.9871532333281515
1706.313762,0.9871117737630087
1706.432964,0.9869370704407529
1706.552166,0.9874365869654187
1706.671368,0.9874839850591383
1706.79057,0.9880203344687115
1706.909772,0.988011442325716
1707.028974,0.9879274649222085
1707.148176,0.9879867423484089
1707.267378,0.9880361429205303
1707.38658,0.9879590791069103
1707.505782,0.9882881242632308
1707.624984,0.9884274827132917
1707.744186,0.9885134796451001
1707.863388,0.988336551567779
1707.98259,0.9885965182649635
1708.101792,0.9888436982907456
1708.220994,0.9884175984878858
1708.340196,0.988629142488363
1708.459398,0.9889069863126313
1708.5786,0.9891740272478396
1708.697802,0.989162157230733
1708.817004,0.9889326982285289
1708.936206,0.9890879728508897
1709.055408,0.989306585448692
1709.17461,0.9893332970871046
1709.293812,0.9896073803691798
1709.413014,0.9895598803549315
1709.532216,0.9898063114445373
1709.651418,0.989489624097553
1709.77062,0.9890217061766671
1709.889822,0.9895984739428354
1710.009024,0.9896726966116964
1710.128226,0.9896944696505244
1710.247428,0.9898122503002226
1710.36663,0.990022112741919
1710.485832,0.9901266645972654
1710.605034,0.990058744237769
1710.724236,0.9898934182325869
1710.843438,0.9901120108310675
1710.96264,0.9897825563781246
1711.081842,0.9904528660430123
1711.201044,0.9898953980214031
1711.320246,0.9903012393165431
1711.439448,0.9905062528912546
1711.55865,0.9905492417954825
1711.677852,0.9906230404629626
1711.797054,0.9909739812918463
1711.916256,0.9907492538779413
1712.035458,0.9906502829711581
1712.15466,0.9909356313408467
1712.273862,0.9907289437264166
1712.393064,0.9908601249225696
1712.512266,0.9908019631403017
1712.631468,0.991188352147372
1712.75067,0.9909055073555408
1712.869872,0.9916252651208657
1712.989074,0.9909964766565431
1713.108276,0.9912387057946329
1713.227478,0.9914514484473667
1713.34668,0.9915281897593269
1713.465882,0.9914191276569789
1713.585084,0.991489223467162
1713.704286,0.9916492627426517
1713.823488,0.9917902852942795
1713.94269,0.991662848430613
1714.061892,0.9919343036991874
1714.181094,0.9920037415307421
1714.300296,0.992035287751305
1714.419498,0.9922658635440478
1714.5387,0.9920405455522633
1714.657902,0.9922887851502392
1714.777104,0.9924829950683137
1714.896306,0.9921344962404219
1715.015508,0.9923881182291704
1715.13471,0.9923964543243751
1715.253912,0.9925747047339794
1715.373114,0.9927340257592594
1715.492316,0.9928138447836122
1715.611518,0.9919811241032749
1715.73072,0.9926850851781848
1715.849922,0.9928681531862432
1715.969124,0.9930409272758075
1716.088326,0.9936433892763343
1716.207528,0.9927583480408373
1716.32673,0.992775820741522
1716.445932,0.9931535445022366
1716.565134,0.9930375509423945
1716.684336,0.9931648665171793
1716.803538,0.9932708428621742
1716.92274,0.9935599267371108
1717.041942,0.9936040417772046
1717.161144,0.9932067789588926
1717.280346,0.9933092831876084
1717.399548,0.9933976916479302
1717.51875,0.9932402505913374
1717.637952,0.9938183852851322
1717.757154,0.9935641990539813
1717.876356,0.9936427930904796
1717.995558,0.993622026173119
1718.11476,0.9936003654490513
1718.233962,0.9939961952988913
1718.353164,0.9940985821798408
1718.472366,0.9939245307567479
1718.591568,0.9935358828778157
1718.71077,0.9938760284231136
1718.829972,0.9941816922952655
1718.949174,0.9936223242597716
1719.068376,0.9937436529525296
1719.187578,0.9940983833601443
1719.30678,0.9941657855154433
1719.425982,0.9942412455622366
1719.545184,0.9939659782738552
1719.664386,0.9941198561171298
1719.783588,0.9944000385684368
1719.90279,0.9941872597283312
1720.021992,0.9940694555180907
1720.141194,0.9939663758603261
1720.260396,0.994142224065531
1720.379598,0.9941973010703631
1720.4988,0.9942119158781074
1720.618002,0.9942174834804256
1720.737204,0.993777937699965
1720.856406,0.9942450236861481
1720.975608,0.9937826084672485
1721.09481,0.9942313031994928
1721.214012,0.9939948037051919
1721.333214,0.9941730429521672
1721.452416,0.9937508079325889
1721.571618,0.9943281460445944
1721.69082,0.9941012662496362
1721.810022,0.9940789986306705
1721.929224,0.9941048450206366
1722.048426,0.9941967045521615
1722.167628,0.9945047544056902
1722.28683,0.9938298142622795
1722.406032,0.9945085335309373
1722.525234,0.9939340724780434
1722.644436,0.9943107454542943
1722.763638,0.9943085579730605
1722.88284,0.9941830841506091
1723.002042,0.9943159158836138
1723.121244,0.9938179877578576
1723.240446,0.9941359609892481
1723.359648,0.9939592193281834
1723.47885,0.9941016638902223
1723.598052,0.9934783588155347
1723.717254,0.9942235482255722
1723.836456,0.9939669722403305
1723.955658,0.9937818134414798
1724.07486,0.9942168869501145
1724.194062,0.9939016707554316
1724.313264,0.9941521655374789
1724.432466,0.994076016398148
1724.551668,0.9941985935276946
1724.67087,0.993977707141599
1724.790072,0.9938077514853006
1724.909274,0.9940472880164012
1725.028476,0.9937724719363386
1725.147678,0.9939589211404624
1725.26688,0.9939998730916177
1725.386082,0.9939429185306533
1725.505284,0.9935666829675838
1725.624486,0.9939683637950657
1725.743688,0.9940857583908443
1725.86289,0.9939949031046773
1725.982092,0.9941469959596589
1726.101294,0.9941748324652551
1726.220496,0.9943127340777738
1726.339698,0.9940886412437239
1726.4589,0.9941632006877613
1726.578102,0.9941459023985649
1726.697304,0.9945203682529028
1726.816506,0.9941114061342653
1726.935708,0.9943892991060136
1727.05491,0.9946707511012395
1727.174112,0.9940527552915203
1727.293314,0.9942922514464236
1727.412516,0.9944637816538532
1727.531718,0.9941717505280515
1727.65092,0.9944564226490973
1727.770122,0.9944595054687859
1727.889324,0.9943807473948136
1728.008526,0.9944160485379377
1728.127728,0.9945203682529028
1728.24693,0.9942664001839538
1728.366132,0.9944448870215014
1728.485334,0.9947234700480876
1728.604536,0.9946104758800803
1728.723738,0.9947970823084912
1728.84294,0.9947871343874077
1728.962142,0.9950839236535138
1729.081344,0.9948663225949539
1729.200546,0.9947609718298125
1729.319748,0.9945776542759358
1729.43895,0.9946740335201341
1729.558152,0.9950894961390893
1729.677354,0.9952044356135201
1729.796556,0.9949881016855677
1729.915758,0.9955219564703649
1730.03496,0.9952032413689139
1730.154162,0.9953277490822043
1730.273364,0.9953515376996802
1730.392566,0.9950992480639357
1730.511768,0.9954005102000486
1730.63097,0.9950705896182751
1730.750172,0.9956153408095388
1730.869374,0.9952696236389373
1730.988576,0.995302269017974
1731.107778,0.9953926465670795
1731.22698,0.9954587428331833
1731.346182,0.9952894297015175
1731.465384,0.9954691952048579
1731.584586,0.9952606662526329
1731.703788,0.9955980172533242
1731.82299,0.9954367434380609
1731.942192,0.9957782368038243
1732.061394,0.9948537873582614
1732.180596,0.9953847829962328
1732.299798,0.9948363775693186
1732.419,0.9952337945774133
1732.538202,0.9955541123488736
1732.657404,0.995116065383334
1732.776606,0.995139848941509
1732.895808,0.9949891961730816
1733.01501,0.9951771673855607
1733.134212,0.9947707205351051
1733.253414,0.9948717943747755
1733.372616,0.994920544287063
1733.491818,0.9943756760659338
1733.61102,0.9943467401547799
1733.730222,0.994214003725323
1733.849424,0.9937993041553141
1733.968626,0.9938184846669758
1734.087828,0.9939694571608673
1734.20703,0.9938439267458404
1734.326232,0.9938820910853781
1734.445434,0.9938760284231136
1734.564636,0.9941150843532727
1734.683838,0.994055339832044
1734.80304,0.9942363737920691
1734.922242,0.9942903622929405
1735.041444,0.9953798060847601
1735.160646,0.9957674824569405
1735.279848,0.996047133227145
1735.39905,0.9960099813619622
1735.518252,0.9966022853407948
1735.637454,0.9960514162390263
1735.756656,0.9962490524448715
1735.875858,0.9962432742171241
1735.99506,0.9963734917225929
1736.114262,0.9954847246454324
1736.233464,0.9955821873706977
1736.352666,0.9951552737287094
1736.471868,0.9955483381517671
1736.59107,0.9953290430091192
1736.710272,0.9953945378149046
1736.829474,0.994725558969568
1736.948676,0.994907212441093
1737.067878,0.9945732781438844
1737.18708,0.9946030163294846
1737.306282,0.9943785597595758
1737.425484,0.9939339730846412
1737.544686,0.9945360817988579
1737.663888,0.9939707493220015
1737.78309,0.9944096842955927
1737.902292,0.9940952022504074
1738.021494,0.9940429142179563
1738.140696,0.9933647113920427
1738.259898,0.9939769119597515
1738.3791,0.9936573003811617
1738.498302,0.9939443100517134
1738.617504,0.9940662745009227
1738.736706,0.9936063270691288
1738.855908,0.9933362022339342
1738.97511,0.9936993329739509
1739.094312,0.993532902274638
1739.213514,0.9935401550912973
1739.332716,0.9937387836205601
1739.451918,0.9935932115521741
1739.57112,0.9933104751594634
1739.690322,0.9933230902826038
1739.809524,0.9934393158832319
1739.928726,0.9930744926264006
1740.047928,0.9929880989037235
1740.16713,0.9927819759706918
1740.286332,0.9933686848588352
1740.405534,0.9933358048995328
1740.524736,0.9932467066739484
1740.643938,0.9932514742695827
1740.76314,0.9931050797918134
1740.882342,0.9931773804733351
1741.001544,0.9933768305154482
1741.120746,0.9930173924847194
1741.239948,0.9933002441142592
1741.35915,0.9935192909671144
1741.478352,0.9934247124326241
1741.597554,0.9931115349958115
1741.716756,0.9934462699827824
1741.835958,0.9931614897623736
1741.95516,0.993134476137239
1742.074362,0.9932170090414008
1742.193564,0.993340771590974
1742.312766,0.9934825314334043
1742.431968,0.9931864184286201
1742.55117,0.9933038200015747
1742.670372,0.9933638173642049
1742.789574,0.9931758907083817
1742.908776,0.9932973635477281
1743.027978,0.9931355685857637
1743.14718,0.9934814386032207
1743.266382,0.9933075945632623
1743.385584,0.9935884423162048
1743.504786,0.9933405729228395
1743.623988,0.9934161690168338
1743.74319,0.9934657417204965
1743.862392,0.9936949607065048
1743.981594,0.9936700192760073
1744.100796,0.9935178006892957
1744.219998,0.9936124874474538
1744.3392,0.9937999998150706
1744.458402,0.99363504270692
1744.577604,0.9938148075453851
1744.696806,0.9937900618647623
1744.816008,0.9941206514133328
1744.93521,0.9938261370987694
1745.054412,0.993658691502356
1745.173614,0.9943066687885951
1745.292816,0.9938774198505274
1745.412018,0.9942847942825022
1745.53122,0.9946693585631626
1745.650422,0.9946588151238422
1745.769624,0.9941440135231447
1745.888826,0.9944315615492961
1746.008028,0.9941261190919517
1746.12723,0.9943096517130758
1746.246432,0.994563630829876
1746.365634,0.9946455862495733
1746.484836,0.9948404564068283
1746.604038,0.9946488685854238
1746.72324,0.9948330946146895
1746.842442,0.9949635257829698
1746.961644,0.99460729313165
1747.080846,0.9947316268139846
1747.200048,0.9947758933563011
1747.31925,0.9952476284233029
1747.438452,0.9950241209067927
1747.557654,0.995032479144513
1747.676856,0.9954730775422898
1747.796058,0.995314909437057
1747.91526,0.9951082039974699
1748.034462,0.995327948147774
1748.153664,0.9949771568766458
1748.272866,0.9950860133319477
1748.392068,0.99526952411198
1748.51127,0.9954542632789195
1748.630472,0.996013268200324
1748.749674,0.9954728784476942
1748.868876,0.9957925761136771
1748.988078,0.995542165771205
1749.10728,0.9955744218599217
1749.226482,0.9960449419258622
1749.345684,0.9955579950174829
1749.464886,0.995789190424674
1749.584088,0.9956676119870378
1749.70329,0.99591785469961
1749.822492,0.9954782540157517
1749.941694,0.9957895887404298
1750.060896,0.9958124921643592
1750.180098,0.9951967725688686
1750.2993,0.9955794993024207
1750.418502,0.9957113227546484
1750.537704,0.9954762630612347
1750.656906,0.9955481390421194
1750.776108,0.9959636679746234
1750.89531,0.996102514987351
1751.014512,0.9959270171860206
1751.133714,0.9954788513028834
1751.252916,0.9957161021804681
1751.372118,0.9958742344528646
1751.49132,0.9958566076349126
1751.610522,0.9959151657250325
1751.729724,0.9958196620401143
1751.848926,0.995601900093163
1751.968128,0.9955985150524572
1752.08733,0.9958650724520528
1752.206532,0.9958929570644642
1752.325734,0.996093948542558
1752.444936,0.9959829898572038
1752.564138,0.9957285487095361
1752.68334,0.9956754777922424
1752.802542,0.9954900007284546
1752.921744,0.9957593171970619
1753.040946,0.9955054309430498
1753.160148,0.9957681794944221
1753.27935,0.9959991249123331
1753.398552,0.9959414582324672
1753.517754,0.9955102093805865
1753.636956,0.9953757250359212
1753.756158,0.9954838287095834
1753.87536,0.9960165550495323
1753.994562,0.9960672535824511
1754.113764,0.9957100283307702
1754.232966,0.9953814982318687
1754.352168,0.9954259927792855
1754.47137,0.995404690890971
1754.590572,0.9955557052367277
1754.709774,0.9955133950183536
1754.828976,0.995193488424938
1754.948178,0.9953945378149046
1755.06738,0.9950045191246891
1755.186582,0.9950048176260896
1755.305784,0.9950597434079602
1755.424986,0.9952678321552272
1755.544188,0.9952224489768252
1755.66339,0.9952265293972309
1755.782592,0.9953866742291171
1755.901794,0.9953865746904547
1756.020996,0.9954716838809567
1756.140198,0.9952112030266915
1756.2594,0.9953869728451642
1756.378602,0.9955156847017952
1756.497804,0.9950912873017943
1756.617006,0.9951142741760284
1756.736208,0.9952731070887161
1756.85541,0.9955570990156906
1756.974612,0.9951167619648236
1757.093814,0.9948258323596061
1757.213016,0.9951519897217247
1757.332218,0.9953948364333107
1757.45142,0.9952452398318611
1757.570622,0.9952159800519309
1757.689824,0.9949279067263317
1757.809026,0.9950769580904277
1757.928228,0.9953200850880428
1758.04743,0.994827623047716
1758.166632,0.9953282467462032
1758.285834,0.9955749196472572
1758.405036,0.9952308088805082
1758.524238,0.9951676137306115
1758.64344,0.9954088715994521
1758.762642,0.9948471218602154
1758.881844,0.9956873264009272
1759.001046,0.9953688569671134
1759.120248,0.9948745800196996
1759.23945,0.9951146722218176
1759.358652,0.9952860457232092
1759.477854,0.9950627285916682
1759.597056,0.9953773176383554
1759.716258,0.9956909108817543
1759.83546,0.9953176963227051
1759.954662,0.9953789102433377
1760.073864,0.9951968720885509
1760.193066,0.9954279836332618
1760.312268,0.9957455758133004
1760.43147,0.9948602539288954
1760.550672,0.9953621880181127
1760.669874,0.9953797065467844
1760.789076,0.9952333964839751
1760.908278,0.9954112605836107
1761.02748,0.9956184272218793
1761.146682,0.9959143689932186
1761.265884,0.9955452519567024
1761.385086,0.9957182927583026
1761.504288,0.9958519271198558
1761.62349,0.9961160620736749
1761.742692,0.9955426635424123
1761.861894,0.99595739342328
1761.981096,0.9959735280637437
1762.100298,0.9958002437460335
1762.2195,0.9959243281867044
1762.338702,0.9959101861616527
1762.457904,0.9958701513768736
1762.577106,0.9959569950404024
1762.696308,0.9959309013089617
1762.81551,0.9960379696356718
1762.934712,0.9963331394133179
1763.053914,0.9964894763472036
1763.173116,0.996429090914634
1763.292318,0.9959499237708406
1763.41152,0.9962748556294796
1763.530722,0.9958040277941494
1763.649924,0.9962418794775165
1763.769126,0.996483597076637
1763.888328,0.9966612859424875
1764.00753,0.9970021026954551
1764.126732,0.9966501233985953
1764.245934,0.9966959703587436
1764.365136,0.9960131685990021
1764.484338,0.9963224787057611
1764.60354,0.9963640262193828
1764.722742,0.9967184959422118
1764.841944,0.9969425834465915
1764.961146,0.9971833741548015
1765.080348,0.9966240115074295
1765.19955,0.9967997318099479
1765.318752,0.9967309550012801
1765.437954,0.9965312301309983
1765.557156,0.9965287388060371
1765.676358,0.9968615353092087
1765.79556,0.9968301346654092
1765.914762,0.9966782293283669
1766.033964,0.9965853432459522
1766.153166,0.9966661695947535
1766.272368,0.9967803940827272
1766.39157,0.9969179592688902
1766.510772,0.9972630522894956
1766.629974,0.9971108815586383
1766.749176,0.9972791083538884
1766.868378,0.9969079901391432
1766.98758,0.9970558425570667
1767.106782,0.9973315666146281
1767.225984,0.9971434876175714
1767.345186,0.9966470337880017
1767.464388,0.9971057963061097
1767.58359,0.9969033046826005
1767.702792,0.9971011099198801
1767.821994,0.9970853558468009
1767.941196,0.9974714023025201
1768.060398,0.9973976918895232
1768.1796,0.9974356934655096
1768.298802,0.9967564716403398
1768.418004,0.9970375966020989
1768.537206,0.9972392179873669
1768.656408,0.9969939273117322
1768.77561,0.9972028194201883
1768.894812,0.996926233722291
1769.014014,0.9971295277064643
1769.133216,0.9971090867606668
1769.252418,0.9970348049007368
1769.37162,0.9972413121919236
1769.490822,0.9978038151506723
1769.610024,0.9968262470354649
1769.729226,0.9972107970746542
1769.848428,0.997219373124386
1769.96763,0.997241511640206
1770.086832,0.9970822648869888
1770.206034,0.9970191515771788
1770.325236,0.9969717942922233
1770.444438,0.9974093615107855
1770.56364,0.9974930476668014
1770.682842,0.9971966367818741
1770.802044,0.9973393458311866
1770.921246,0.9970818660541626
1771.040448,0.9972936687351609
1771.15965,0.9970211456174759
1771.278852,0.997089344196201
1771.398054,0.9968093011333059
1771.517256,0.9971515645125325
1771.636458,0.9972367248924383
1771.75566,0.9972458995125105
1771.874862,0.9971013093401221
1771.994064,0.9972676397100873
1772.113266,0.996926233722291
1772.232468,0.9968868559137759
1772.35167,0.9969608276628026
1772.470872,0.9973824318215772
1772.590074,0.9969425834465915
1772.709276,0.9970909395404279
1772.828478,0.9968147835995389
1772.94768,0.9970025014963759
1773.066882,0.9969111802498158
1773.186084,0.997072992065044
1773.305286,0.9967800950486538
1773.424488,0.9967817895762558
1773.54369,0.9966591929559846
1773.662892,0.9968486758783467
1773.782094,0.9965896285721415
1773.901296,0.9967330481384834
1774.020498,0.9970383942324952
1774.1397,0.9967407230125023
1774.258902,0.9969415865045065
1774.378104,0.9965357145316237
1774.497306,0.9965028293956519
1774.616508,0.9964399520509182
1774.73571,0.9967621531684204
1774.854912,0.9964982454931797
1774.974114,0.9964191266735463
1775.093316,0.9961880838685193
1775.212518,0.9967895645045367
1775.33172,0.9963237739258254
1775.450922,0.9965046231023592
1775.570124,0.9962448682076381
1775.689326,0.9960362763725628
1775.808528,0.996117058190235
1775.92773,0.9960654606630083
1776.046932,0.9958415703136693
1776.166134,0.9957297435845115
1776.285336,0.9963185930556712
1776.404538,0.9959057045758986
1776.52374,0.9962811321808411
1776.642942,0.995739900079694
1776.762144,0.996188283106156
1776.881346,0.9959871729945458
1777.000548,0.9961905743418421
1777.11975,0.9961816086670185
1777.238952,0.9963114195876257
1777.358154,0.9962152801744368
1777.477356,0.9959063021195006
1777.596558,0.995711223183521
1777.71576,0.9959414582324672
1777.834962,0.9957901862143623
1777.954164,0.995868956333409
1778.073366,0.9957780376481968
1778.192568,0.9956644258557772
1778.31177,0.9956506857815072
1778.430972,0.9954065821616803
1778.550174,0.9956971837542523
1778.669376,0.9956743825498192
1778.788578,0.995734722245676
1778.90778,0.995495575488068
1779.026982,0.9956450105887725
1779.146184,0.995373535211735
1779.265386,0.9956058825087282
1779.384588,0.9957817220337523
1779.50379,0.9955418671086
1779.622992,0.9957399996536891
1779.742194,0.9957904849514629
1779.861396,0.9954905980226343
1779.980598,0.9955094129727375
1780.0998,0.9951181551292655
1780.219002,0.9952300126961795
1780.338204,0.9954892043367726
1780.457406,0.9951326839603906
1780.576608,0.9956629323602586
1780.69581,0.9952862447804383
1780.815012,0.9949121869895916
1780.934214,0.9950774556290312
1781.053416,0.9953801046987466
1781.172618,0.9955750192047541
1781.29182,0.9955154855986782
1781.411022,0.9954553582792114
1781.530224,0.9953042596245026
1781.649426,0.9948149888171308
1781.768628,0.9950920833751425
1781.88783,0.9951658224305189
1782.007032,0.9953222747946386
1782.126234,0.9950144692196308
1782.245436,0.9948213556534331
1782.364638,0.9948171774125136
1782.48384,0.99512641464423
1782.603042,0.994841351763642
1782.722244,0.9947582859788144
1782.841446,0.9948353827334385
1782.960648,0.994897064439281
1783.07985,0.9948597564988929
1783.199052,0.9947748985809052
1783.318254,0.9946725415102028
1783.437456,0.9947743017161451
1783.556658,0.9947201874660526
1783.67586,0.9948005641043723
1783.795062,0.9949461140736214
1783.914264,0.9946104758800803
1784.033466,0.9945523923243453
1784.152668,0.9947189938025439
1784.27187,0.9946645841617001
1784.391072,0.994729338933874
1784.510274,0.9949984496156344
1784.629476,0.9946369328706152
1784.748678,0.9947112350246515
1784.86788,0.9941954120972856
1784.987082,0.9940341666788004
1785.106284,0.9945909817057966
1785.225486,0.9945943633208831
1785.344688,0.9944286777019492
1785.46389,0.9944568204317459
1785.583092,0.9944872512760407
1785.702294,0.9943200920192303
1785.821496,0.9948293142561127
1785.940698,0.994014882603023
1786.0599,0.9945547792529512
1786.179102,0.994122639656624
1786.298304,0.9941730429521672
1786.417506,0.9941947161607407
1786.536708,0.9939640897402906
1786.65591,0.9940656780613368
1786.775112,0.9942598380473677
1786.894314,0.9945145006000397
1787.013516,0.9942807177232026
1787.132718,0.9941883533349184
1787.25192,0.9942626219788118
1787.371122,0.9943963592951008
1787.490324,0.9938534676933336
1787.609526,0.9940756187678209
1787.728728,0.9942462167808924
1787.84793,0.9941638966022454
1787.967132,0.9941159790572512
1788.086334,0.9941712534423005
1788.205536,0.9939052488078868
1788.324738,0.9939144921696823
1788.44394,0.9942004825068168
1788.563142,0.9942480064256932
1788.682344,0.9944705440305605
1788.801546,0.9940458963511721
1788.920748,0.994335305233019
1789.03995,0.9943415695651746
1789.159152,0.9937918506884835
1789.278354,0.994330731301135
1789.397556,0.9941100143792709
1789.516758,0.9939515658716604
1789.63596,0.9942883737142045
1789.755162,0.9939656800841065
1789.874364,0.9940660756876876
1789.993566,0.99408456548865
1790.112768,0.9943964587347417
1790.23197,0.9944807871299158
1790.351172,0.9945362807060941
1790.470374,0.9941542532592186
1790.589576,0.9943609594148315
1790.708778,0.9941285049975006
1790.82798,0.9944583121180953
1790.947182,0.9944685550914614
1791.066384,0.9941293003006227
1791.185586,0.9944927209709643
1791.304788,0.9945940649426189
1791.42399,0.995019941814261
1791.543192,0.9948927863911018
1791.662394,0.9942972229201096
1791.781596,0.9951580601673768
1791.900798,0.9951783615988782
1792.02,0.9949870071992579
1792.139202,0.9949791468329495
1792.258404,0.9950480017722637
1792.377606,0.9950597434079602
1792.496808,0.995068599479086
1792.61601,0.995004121122961
1792.735212,0.9951083035082953
1792.854414,0.995056559221876
1792.973616,0.9954058853773167
1793.092818,0.9953240663763457
1793.21202,0.99549756648121
1793.331222,0.9957276525542456
1793.450424,0.9952180700076835
1793.569626,0.9958398773844388
1793.688828,0.9955934375129782
1793.80803,0.9958901685680884
1793.927232,0.9956398332481785
1794.046434,0.9954380375066685
1794.165636,0.9958866829585982
1794.284838,0.9957566286505349
1794.40404,0.9960815970541754
1794.523242,0.9960878723880041
1794.642444,0.9959541067693047
1794.761646,0.995694794083879
1794.880848,0.995874632802638
1795.00005,0.995915464499627
1795.119252,0.9957999450060052
1795.238454,0.996102714207874
1795.357656,0.9959408606677715
1795.476858,0.9959365781312781
1795.59606,0.9960027105156368
1795.715262,0.9961579994426636
1795.834464,0.9960871751267375
1795.953666,0.9960578905942735
1796.072868,0.9966205233294936
1796.19207,0.9961832025588676
1796.311272,0.9962920913335703
1796.430474,0.9958368898692879
1796.549676,0.9964202227351884
1796.668878,0.9962702727756843
1796.78808,0.9962153797959697
1796.907282,0.9958597943811558
1797.026484,0.9967425171474185
1797.145686,0.996501932543509
1797.264888,0.9960442446946469
1797.38409,0.9965401989524291
1797.503292,0.9961597925286764
1797.622494,0.9967000568205994
1797.741696,0.9964597814032654
1797.860898,0.9965135916843256
1797.9801,0.9961871872996473
1798.099302,0.9962947813258485
1798.218504,0.9965303332532948
1798.337706,0.9963579484173601
1798.456908,0.9964110557113076
1798.57611,0.9968161791412128
1798.695312,0.9966818173764509
1798.814514,0.9966761363062829
1798.933716,0.9971316216806713
1799.052918,0.9965659100212334
1799.17212,0.9968574481852925
1799.291322,0.9972201709002037
1799.410524,0.9968871549798775
1799.529726,0.9969130743828577
1799.648928,0.9970601299064075
1799.76813,0.9970561416738644
1799.887332,0.996998812593945
1800.006534,0.9969504593241104
1800.125736,0.9970017038946938
1800.244938,0.9970435788456252
1800.36414,0.9973780433485318
1800.483342,0.996957438001751
1800.602544,0.9974192359123426
1800.721746,0.9968158800964039
1800.840948,0.9970859540981939
1800.96015,0.9973518126509269
1801.079352,0.9968976223499584
1801.198554,0.9973809357490514
1801.317756,0.9971606386330567
1801.436958,0.9968844633881927
1801.55616,0.9966538110108739
1801.675362,0.9969888426556688
1801.794564,0.9970111754558707
1801.913766,0.9972402152270835
1802.032968,0.9970807692647131
1802.15217,0.9966328815006034
1802.271372,0.9972934692764471
1802.390574,0.9970364998613458
1802.509776,0.996944976111663
1802.628978,0.997135709928701
1802.74818,0.9967844808907209
1802.867382,0.9971746986971847
1802.986584,0.9972283481391316
1803.105786,0.9967513881952972
1803.224988,0.9969514562750682
1803.34419,0.9968987189379461
1803.463392,0.9970678072989657
1803.582594,0.997160439200949
1803.701796,0.9968970242115645
1803.820998,0.9968543579319931
1803.9402,0.9965567416570358
1804.059402,0.9968841643228985
1804.178604,0.9971157674139283
1804.297806,0.9964825009452831
1804.417008,0.9969430819180078
1804.53621,0.9969567401317887
1804.655412,0.997023438768748
1804.774614,0.9965935152792721
1804.893816,0.9968552551013189
1805.013018,0.9967639473419109
1805.13222,0.9970854555553414
1805.251422,0.9970007068934884
1805.370624,0.9967508898197276
1805.489826,0.9966537113454979
1805.609028,0.9966871994727964
1805.72823,0.9965507623345238
1805.847432,0.9968592425303142
1805.966634,0.9967900628994435
1806.085836,0.9969814649655306
1806.205038,0.9967469028241424
1806.32424,0.9964505143703901
1806.443442,0.9963624320382162
1806.562644,0.9963185930556712
1806.681846,0.9970240369829907
1806.801048,0.9964860882887437
1806.92025,0.9965008363919862
1807.039452,0.996954148047634
1807.158654,0.9966603889477338
1807.277856,0.9966067700611694
1807.397058,0.9963707018807219
1807.51626,0.9968517661140318
1807.635462,0.9969957219024165
1807.754664,0.997215583697968
1807.873866,0.9966542096724781
1807.993068,0.996414144590368
1808.11227,0.9964939605599367
1808.231472,0.9963799681713376
1808.350674,0.996667863928682
1808.469876,0.9964126499702721
1808.589078,0.996459582111329
1808.70828,0.9962913939293505
1808.827482,0.9961737388633959
1808.946684,0.9963083310270122
1809.065886,0.9963475863485795
1809.185088,0.996653312684093
1809.30429,0.9963863450235397
1809.423492,0.9963398148677147
1809.542694,0.9963082313961842
1809.661896,0.9961414633571227
1809.781098,0.9961066986266996
1809.9003,0.9963630298558548
1810.019502,0.9963160026306968
1810.138704,0.9964963521483119
1810.257906,0.9962615056358592
1810.377108,0.9961171578019458
1810.49631,0.9963956114596374
1810.615512,0.9963825587626226
1810.734714,0.9963867435781575
1810.853916,0.9958235457443695
1810.973118,0.9960723335383982
1811.09232,0.9962339095743604
1811.211522,0.9959193485775125
1811.330724,0.9956924044192408
1811.449926,0.9963599411352497
1811.569128,0.9964502154352806
1811.68833,0.9962073104840742
1811.807532,0.9963605389513938
1811.926734,0.9962099006264487
1812.045936,0.9961127748960938
1812.165138,0.9958513296088789
1812.28434,0.9957568278018807
1812.403542,0.9961784208909713
1812.522744,0.9959586881687331
1812.641946,0.9959059037570595
1812.761148,0.9961434556420418
1812.88035,0.9957365145697892
1812.999552,0.9962433738414566
1813.118754,0.9959790059332122
1813.237956,0.9959805995008966
1813.357158,0.9959280131135357
1813.47636,0.99551060758475
1813.595562,0.9956337598637196
1813.714764,0.9958970402339588
1813.833966,0.9957166996103087
1813.953168,0.9953696532625175
1814.07237,0.9955331063787167
1814.191572,0.9956467031867292
1814.310774,0.9955855723558893
