nu,[0]Ethylacrylate-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
682.977322,0.9762447066191714
683.096924,0.976797417525549
683.216526,0.9772556429598336
683.336128,0.9776290259270505
683.45573,0.9784906966090947
683.575332,0.9795431396947556
683.694934,0.98046924547783
683.814536,0.9777971925814276
683.934138,0.9793854459439523
684.05374,0.9802045545164387
684.173342,0.9799105372548782
684.292944,0.9823997264893262
684.412546,0.9823879377633408
684.532148,0.9817162141695689
684.65175,0.9830375108504567
684.771352,0.9837534227186573
684.890954,0.982420357100203
685.010556,0.9841873536528146
685.130158,0.9837671953629836
685.24976,0.9837622765393039
685.369362,0.9845663387339177
685.488964,0.9845161271310491
685.608566,0.9857633138506126
685.728168,0.9848666772665297
685.84777,0.9856617854580879
685.967372,0.9864269558513187
686.086974,0.9869765487131307
686.206576,0.9865226439068319
686.326178,0.9865443476437381
686.44578,0.9877249605493069
686.565382,0.9876370569395867
686.684984,0.9877457029912733
686.804586,0.9872618261563137
686.924188,0.9881537262176052
687.04379,0.9885263304038653
687.163392,0.9886182676276074
687.282994,0.9884264942863032
687.402596,0.9884106795889126
687.522198,0.9896410275921119
687.6418,0.9897746381493465
687.761402,0.9892996603268318
687.881004,0.9894134363297642
688.000606,0.9906208610946708
688.120208,0.9908120693718674
688.23981,0.9902354854973036
688.359412,0.9903981945537537
688.479014,0.9901867671098992
688.598616,0.9897310890233557
688.718218,0.9921440207773036
688.83782,0.9915147050676423
688.957422,0.9931189833602553
689.077024,0.9922842206323259
689.196626,0.993622920433345
689.316228,0.992624136185108
689.43583,0.9934429916155008
689.555432,0.9929635724005842
689.675034,0.9925930675358723
689.794636,0.9943180039492295
689.914238,0.9930702224152633
690.03384,0.9938934214057992
690.153442,0.9946971102254005
690.273044,0.9930778690854155
690.392646,0.9930188820119252
690.512248,0.9946697564309857
690.63185,0.992974296465076
690.751452,0.9948553791255945
690.871054,0.9951023328763862
690.990656,0.9938953098050938
691.110258,0.9951855269088767
691.22986,0.9947871343874077
691.349462,0.9972611574914964
691.469064,0.9957636985476965
691.588666,0.9960961399516552
691.708268,0.995397225383785
691.82787,0.9951940855412102
691.947472,0.995720682485073
692.067074,0.9963532655460073
692.186676,0.9974752924485748
692.306278,0.9953043591549335
692.42588,0.9959138710361586
692.545482,0.9963946150645241
692.665084,0.9975289580629007
692.784686,0.9968159797779969
692.904288,0.997476389672
693.02389,0.9973220920097496
693.143492,0.996516581229585
693.263094,0.9962904972674995
693.382696,0.9978055114186
693.502298,0.9971854682420861
693.6219,0.9976843851820251
693.741502,0.9972639498266466
693.861104,0.9982725936866693
693.980706,0.9977994248235444
694.100308,0.9982893648071203
694.21991,0.9976179416145673
694.339512,0.9978453246527743
694.459114,0.9973420386510555
694.578716,0.998457590737727
694.698318,0.9985088129259697
694.81792,0.9976752065279032
694.937522,0.9977948349567469
695.057124,0.9978448257302367
695.176726,0.9978037153702958
695.296328,0.9988236923928245
695.41593,0.9986847656797896
695.535532,0.9990474539602805
695.655134,0.9974456678723163
695.774736,0.998976324313804
695.894338,0.9979910207057267
696.01394,0.9987854381779788
696.133542,0.99861216393643
696.253144,0.9991758897655216
696.372746,0.999542524673762
696.492348,0.9986148601929127
696.61195,0.9986410242449972
696.731552,0.9996651360794423
696.851154,0.9984302333745383
696.970756,0.999724467965925
697.090358,0.9985508510318898
697.20996,0.9995290609266332
697.329562,0.9981626899244176
697.449164,1.0001157967039207
697.568766,0.9989570442567979
697.688368,1.0001905281481824
697.80797,0.9995054623240873
