nu,[0]m-Xylene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
639.299284,1.0002929929140416
639.540338,1.0007352501639846
639.781392,1.0007134744018622
640.022446,1.0000857326748358
640.2635,1.0015132437996455
640.504554,1.0012157384115263
640.745608,1.0012284539321477
640.986662,1.0003170102371284
641.227716,1.0002458602186706
641.46877,1.0001870274874602
641.709824,1.0007238818761146
641.950878,1.00097895886773
642.191932,1.0000909871390786
642.432986,1.000685234666079
642.67404,1.000192958614119
642.915094,1.0005296902363543
643.156148,1.000677239222996
643.397202,1.0008596392782287
643.638256,1.0003788817575685
643.87931,1.0001003850382408
644.120364,1.0004727417071564
644.361418,0.9996351365788533
644.602472,0.9996210818076383
644.843526,0.9996174931743962
645.08458,1.0000510683039414
645.325634,1.0003076973291147
645.566688,1.0002206843472086
645.807742,0.999818766424789
646.048796,0.9998936956507078
646.28985,0.9998450720025819
646.530904,0.9998826168899364
646.771958,0.9987050391863084
647.013012,0.9994556582077796
647.254066,0.9993315235300174
647.49512,0.9987917305460603
647.736174,0.9985477555290496
647.977228,0.9994042775131432
648.218282,0.9983378828492289
648.459336,0.9990495120001555
648.70039,1.0001023252348697
648.941444,0.9990548769104397
649.182498,0.9991631203792469
649.423552,0.9983844064785617
649.664606,0.9988281871095535
649.90566,0.9981261578385077
650.146714,0.9984611851915236
650.387768,0.9976034762592879
650.628822,0.9969543474384835
650.869876,0.9980325379957417
651.11093,0.997717508853463
651.351984,0.9984395188188859
651.593038,0.9971671201982729
651.834092,0.9980284460707243
652.075146,0.9982579191874
652.3162,0.9976561511134383
652.557254,0.997022641150316
652.798308,0.9975383348791774
653.039362,0.9957313367533758
653.280416,0.9967034456065534
653.52147,0.9962325148478633
653.762524,0.9959133730793476
654.003578,0.9964288916288359
654.244632,0.9959163608239484
654.485686,0.9968113944350362
654.72674,0.9960090849533824
654.967794,0.9958989324401327
655.208848,0.9954917926120687
655.449902,0.9946802999862846
