nu,[0]HFC-1243zf-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.9211atm-L=15cm
1150.760416,0.06922452995866166
1150.879418,0.06754913635012509
1150.99842,0.06573656259431669
1151.117422,0.06422260676330412
1151.236424,0.06256808219456109
1151.355426,0.0611393251721633
1151.474428,0.05922568280524688
1151.59343,0.057960125282394234
1151.712432,0.05612914963851476
1151.831434,0.054710479858393675
1151.950436,0.05307230764746399
1152.069438,0.05194862653480329
1152.18844,0.05070148899898413
1152.307442,0.04934099509327934
1152.426444,0.047777522054153455
1152.545446,0.04663052077429779
1152.664448,0.04513036398138163
1152.78345,0.043814082281403544
1152.902452,0.04220147947100868
1153.021454,0.04105264547382621
1153.140456,0.04005106556315898
1153.259458,0.03909737303709215
1153.37846,0.03768474154534971
1153.497462,0.03637767560661512
1153.616464,0.034544739429477174
1153.735466,0.03287969450657112
1153.854468,0.031120142519717314
1153.97347,0.029726986778541124
1154.092472,0.028390519782995338
1154.211474,0.027266402836809207
1154.330476,0.026100521082657674
1154.449478,0.02513484873394321
1154.56848,0.023899446005488465
1154.687482,0.022683896761502717
1154.806484,0.021137638763015824
1154.925486,0.01976386517042489
1155.044488,0.018492315713951133
1155.16349,0.017645049791700024
1155.282492,0.01684333920064938
1155.401494,0.0163979328143857
1155.520496,0.015802296522280643
1155.639498,0.015539035524953407
1155.7585,0.014980588738947006
1155.877502,0.01448415479247564
1155.996504,0.013699444423493853
1156.115506,0.012809092611110164
1156.234508,0.011827830588673515
1156.35351,0.01088140401917488
1156.472512,0.0099101083232368
1156.591514,0.009129904905841356
1156.710516,0.008394319935606761
1156.829518,0.007899940904343403
1156.94852,0.007383555362063017
1157.067522,0.007031185169202785
1157.186524,0.006700990015457825
1157.305526,0.00645629277341984
1157.424528,0.006150634695305636
1157.54353,0.005851834951491104
1157.662532,0.00549564125515407
1157.781534,0.005129741556081505
1157.900536,0.0046844816956941255
1158.019538,0.004277870243049071
1158.13854,0.003912416755076424
1158.257542,0.00368494381648929
1158.376544,0.003520331914237647
1158.495546,0.0034371934436338925
1158.614548,0.003375539890147368
1158.73355,0.0033566896965663852
1158.852552,0.003290551826007213
1158.971554,0.003194898372349019
1159.090556,0.0029845687945790635
1159.209558,0.0027741801968187312
1159.32856,0.0025590990910161577
1159.447562,0.002411997588283887
1159.566564,0.0022442138439144384
1159.685566,0.002086223052058238
1159.804568,0.0019451814806844257
1159.92357,0.001863684195662997
1160.042572,0.0018282427853982424
1160.161574,0.0019043776817890402
1160.280576,0.0020162821161440205
1160.399578,0.002206164040179509
1160.51858,0.0024328302194588894
1160.637582,0.002706767934371204
1160.756584,0.002969980178783701
1160.875586,0.003140730069114205
1160.994588,0.00316247604392711
1161.11359,0.003186921102160709
1161.232592,0.00321508976820878
1161.351594,0.0032620481956992142
1161.470596,0.0032843057132239824
1161.589598,0.0032813511678269425
1161.7086,0.0032659650031485053
1161.827602,0.0033030797108520283
1161.946604,0.0033446273389298336
1162.065606,0.0034111697886117644
1162.184608,0.003504175575500251
1162.30361,0.0036391687092320246
1162.422612,0.0038002060121333676
1162.541614,0.004004245923338691
1162.660616,0.00418352954493776
1162.779618,0.004347736126683713
1162.89862,0.004454680222931715
1163.017622,0.004564254892744682
1163.136624,0.004686355863180911
1163.255626,0.004765751699324676
1163.374628,0.004781504658018486
1163.49363,0.004792035547997646
1163.612632,0.004778158775953219
1163.731634,0.0047505256685289885
1163.850636,0.004660185615432342
1163.969638,0.00457384989925011
1164.08864,0.004459137131237391
1164.207642,0.004345562801996821
1164.326644,0.0041940014532313545
1164.445646,0.004017883530272271
1164.564648,0.0038568673205411864
1164.68365,0.0036926903294957326
1164.802652,0.0035101377403828652
1164.921654,0.0033379447690493782
1165.040656,0.0031533181487658647
1165.159658,0.002976818994818566
1165.27866,0.002813573205664728
1165.397662,0.002655824835585615
1165.516664,0.002494667063913436
1165.635666,0.002351739527944463
1165.754668,0.0022037385939752893
1165.87367,0.0020689790622784978
1165.992672,0.001946738248493069
1166.111674,0.0018218551205835144
1166.230676,0.0017039605538364028
1166.349678,0.001595927830439182
1166.46868,0.001503739910886957
1166.587682,0.0014136221045777653
1166.706684,0.0013301015317507244
1166.825686,0.0012436558137464489
1166.944688,0.0011796942314185124
1167.06369,0.0011150009745885376
1167.182692,0.0010508036779670927
1167.301694,0.0009874348875708765
1167.420696,0.0009392771198359723
1167.539698,0.0008908807302531464
1167.6587,0.000842699608301305
1167.777702,0.0007959294553335915
1167.896704,0.0007580964027497527
1168.015706,0.0007210514961487165
1168.134708,0.0006896681624772466
1168.25371,0.0006486612074373058
1168.372712,0.0006234761782934306
1168.491714,0.0005967573357408663
1168.610716,0.0005753684153465627
1168.729718,0.0005522553655015349
1168.84872,0.0005309726737027165
1168.967722,0.0005134797318338811
1169.086724,0.0005016539593347288
1169.205726,0.00047977179221586505
1169.324728,0.0004711660397792393
1169.44373,0.0004559624948355989
1169.562732,0.0004482766472279969
1169.681734,0.0004348975812497864
1169.800736,0.00042632866290007523
1169.919738,0.0004146814180045669
1170.03874,0.00041092493502112716
1170.157742,0.00039834185069399113
1170.276744,0.00039587977155188415
1170.395746,0.00038994689296399795
1170.514748,0.00039154895721263573
1170.63375,0.0003893624110955436
1170.752752,0.00039162727483557934
1170.871754,0.00039154895721263573
1170.990756,0.00039343291007694245
1171.109758,0.0003917447806430199
1171.22876,0.0003957610254332269
1171.347762,0.00039378715908415334
1171.466764,0.00039854107142036916
1171.585766,0.00039762548028952584
1171.704768,0.0004062263668175776
1171.82377,0.0004112538065001962
1171.942772,0.00042314315850185575
1172.061774,0.00043164805036339897
1172.180776,0.0004466657526479857
1172.299778,0.0004559624948355989
1172.41878,0.00047371721837690024
1172.537782,0.000488095243523415
1172.656784,0.0005096940062783778
1172.775786,0.0005229629174240666
1172.894788,0.0005440877603210993
1173.01379,0.0005606576994914914
1173.132792,0.0005940779608449922
1173.251794,0.0006084474555778324
1173.370796,0.0006356261385080161
1173.489798,0.0006526301337208669
1173.6088,0.0006849943280193861
1173.727802,0.0007098903758933887
1173.846804,0.0007453176907078627
1173.965806,0.0007718656898140845
1174.084808,0.0008222221039112215
1174.20381,0.0008621338680468358
1174.322812,0.0009158115004516728
1174.441814,0.0009566241321828999
1174.560816,0.0010297903923735475
1174.679818,0.001083130304611616
1174.79882,0.0011659722390992536
1174.917822,0.0012271019841999366
1175.036824,0.0013118722022844214
1175.155826,0.0013842455735371397
1175.274828,0.0014766193898627833
1175.39383,0.001551551315277263
1175.512832,0.0016498019971462122
1175.631834,0.001723152184555302
1175.750836,0.00183703944586369
1175.869838,0.0019100993931101063
1175.98884,0.0020022174251801608
1176.107842,0.0020704278546402606
1176.226844,0.0021659418012355226
1176.345846,0.002241074142836532
1176.464848,0.0023730007155272643
1176.58385,0.002491675258878778
1176.702852,0.002687617944945475
1176.821854,0.0028839338405282746
1176.940856,0.0031263158888279337
1177.059858,0.003359376122750836
1177.17886,0.003639532644299397
1177.297862,0.0038626569626680355
1177.416864,0.004149364869275339
1177.535866,0.0043734635912204885
1177.654868,0.004642046286215719
1177.77387,0.004869811738631738
1177.892872,0.005148241906333481
1178.011874,0.005341760493029787
1178.130876,0.005554760339641972
1178.249878,0.0056703751466547865
1178.36888,0.005838975065659058
1178.487882,0.005917743904115689
1178.606884,0.006055429326691106
1178.725886,0.006099795701018746
1178.844888,0.006285562136304939
1178.96389,0.006327816797666213
1179.082892,0.006413180200234924
1179.201894,0.00643502212314362
1179.320896,0.006563705320785925
1179.439898,0.006611134539388506
1179.5589,0.006658906480686168
1179.677902,0.006578819217342063
1179.796904,0.006591330856147961
1179.915906,0.006493198724265435
1180.034908,0.006440816250020444
1180.15391,0.0062843051495805385
1180.272912,0.006205619664259562
1180.391914,0.006057851982920725
1180.510916,0.005883520333765856
1180.629918,0.005550873368003014
1180.74892,0.005259075647971831
1180.867922,0.0050136053096749835
1180.986924,0.004967194923094984
1181.105926,0.004605058066076846
1181.224928,0.003840702447790047
1181.34393,0.0029392524460931406
1181.462932,0.0022092548328858258
1181.581934,0.0017083966156577627
1181.700936,0.001464267736559446
1181.819938,0.0013565643347118151
1181.93894,0.0015115797242726665
1182.057942,0.001993626374248761
1182.176944,0.0028885518280779886
1182.295946,0.0038983573768231286
1182.414948,0.004266762227095397
1182.53395,0.00411836104243672
1182.652952,0.003948182233663924
1182.771954,0.0035168133419027935
1182.890956,0.003010346772640031
1183.009958,0.0027625530740417897
1183.12896,0.003216054439832749
1183.247962,0.0043734635912204885
1183.366964,0.006030652892848693
1183.485966,0.008108032840647955
1183.604968,0.011351561130223741
1183.72397,0.01609735992904919
1183.842972,0.021866488928566803
1183.961974,0.027523915436545667
1184.080976,0.03262096823433535
1184.199978,0.03702729261559417
1184.31898,0.041748155846590695
1184.437982,0.04649548815598423
1184.556984,0.05056477961940023
1184.675986,0.05334900243018059
1184.794988,0.05612353700418732
1184.91399,0.0585426342257016
1185.032992,0.060998866313873294
1185.151994,0.06290057335345732
1185.270996,0.0644735639781618
1185.389998,0.065088981440455
1185.509,0.06554620271802433
1185.628002,0.0655134378085753
1185.747004,0.06557242644350698
1185.866006,0.06500442074094608
1185.985008,0.06429329049967147
1186.10401,0.06342482072928737
1186.223012,0.06244307108295395
1186.342014,0.06120661543271088
1186.461016,0.05958210509969548
1186.580018,0.05671026749921701
1186.69902,0.05373450137853794
1186.818022,0.05118033002252433
1186.937024,0.04954370845157874
1187.056026,0.04828665743826789
1187.175028,0.04752021877915018
1187.29403,0.047658227429431585
1187.413032,0.04905564563509624
1187.532034,0.05075221584717997
1187.651036,0.05240255129523716
1187.770038,0.053578897059854955
1187.88904,0.054803566775614154
1188.008042,0.05554843145104622
1188.127044,0.05603941480610251
1188.246046,0.05629778992137441
1188.365048,0.056354115869576046
1188.48405,0.05644999934441601
1188.603052,0.0565403916379182
1188.722054,0.05660262028820283
1188.841056,0.05721724156811975
1188.960058,0.057671047951553533
1189.07906,0.058554343923477484
1189.198062,0.05917832120616827
1189.317064,0.059767096213584024
1189.436066,0.06041607905191679
1189.555068,0.06121273640029742
1189.67407,0.06216892513356627
1189.793072,0.0631905825005389
1189.912074,0.0642997201501986
1190.031076,0.06581549381869277
1190.150078,0.06713162732016693
1190.26908,0.06852888114616684
1190.388082,0.06982941078561826
1190.507084,0.07142552360897332
1190.626086,0.07309465747898901
1190.745088,0.07448183565769322
1190.86409,0.07591052005765862
1190.983092,0.07777774054361626
1191.102094,0.07974669341959566
1191.221096,0.08161844507255694
1191.340098,0.08342560519590168
1191.4591,0.08563167750333887
1191.578102,0.08827485321359962
1191.697104,0.09100871571169707
1191.816106,0.09356489680276334
1191.935108,0.09636617699302388
1192.05411,0.09920171267216228
1192.173112,0.10215132363952105
1192.292114,0.1050204695215695
1192.411116,0.10788386009211837
1192.530118,0.11120276859928582
1192.64912,0.11453211671405986
1192.768122,0.11844577714057256
1192.887124,0.12249317069254818
1193.006126,0.12607226559141768
1193.125128,0.12976891334080587
1193.24413,0.1337075936903251
1193.363132,0.13779337479074535
1193.482134,0.1422882997050663
1193.601136,0.1465923021671475
1193.720138,0.15096609557414378
1193.83914,0.15610912453969192
1193.958142,0.16160503115417174
1194.077144,0.16674326246670154
1194.196146,0.17182135081501385
1194.315148,0.17678870792867846
1194.43415,0.18237322589001345
1194.553152,0.18749558134675456
1194.672154,0.19283892963388952
1194.791156,0.1983345554878479
1194.910158,0.20490680765685657
1195.02916,0.21133726696229369
1195.148162,0.21764282005906097
1195.267164,0.22404687177972268
1195.386166,0.23147115815983416
1195.505168,0.23840127396316457
1195.62417,0.24529345737640393
1195.743172,0.2518554417289707
1195.862174,0.2590329513721408
1195.981176,0.266015686535831
1196.100178,0.2738978643314456
1196.21918,0.2804948259501581
1196.338182,0.2874518244258848
1196.457184,0.2949055922891749
1196.576186,0.3025828968135578
1196.695188,0.31008773667925615
1196.81419,0.3177151666314152
1196.933192,0.32494478610267563
1197.052194,0.3341718157032347
1197.171196,0.34208364356324183
1197.290198,0.3499727446358135
1197.4092,0.35768591860010496
1197.528202,0.36611785105235695
1197.647204,0.3751947704425906
1197.766206,0.383337299432815
1197.885208,0.3912689906121128
1198.00421,0.4001803333876119
1198.123212,0.4079380313743084
1198.242214,0.4161206652846335
1198.361216,0.42306899689941035
1198.480218,0.4316889384425374
1198.59922,0.440281933197532
1198.718222,0.44782175233157223
1198.837224,0.45580052971764595
1198.956226,0.4632400003084994
1199.075228,0.47091861115166467
1199.19423,0.4784277845305943
1199.313232,0.48402438079055726
1199.432234,0.49128542816354454
1199.551236,0.49826161927028984
1199.670238,0.505751417586
1199.78924,0.5130407511637203
1199.908242,0.520773537828417
1200.027244,0.5286123042659974
1200.146246,0.5359416423775831
1200.265248,0.5422815215156044
1200.38425,0.5487951719919064
1200.503252,0.5555203705043023
1200.622254,0.5615300437509787
1200.741256,0.566261099845986
1200.860258,0.5734067234599642
1200.97926,0.578359286779734
1201.098262,0.5854409236559972
1201.217264,0.5915849428744899
1201.336266,0.5974288988487155
1201.455268,0.6036625072769081
1201.57427,0.6075687144245727
1201.693272,0.6111823005948285
1201.812274,0.616017442563294
1201.931276,0.6191485817277398
1202.050278,0.6236100661067967
1202.16928,0.6284052613642873
1202.288282,0.6330980319686936
1202.407284,0.6393009277588784
1202.526286,0.6453451429211797
1202.645288,0.6497159575398115
1202.76429,0.6540705884104574
1202.883292,0.6582898125626458
1203.002294,0.6620858822262068
1203.121296,0.6660769996730245
1203.240298,0.6693220128863868
1203.3593,0.6717963735016783
1203.478302,0.6753258255874385
1203.597304,0.6783852073130962
1203.716306,0.6808930728944673
1203.835308,0.684600378505896
1203.95431,0.6876467621535625
1204.073312,0.6912041897161696
1204.192314,0.6950301868806097
1204.311316,0.697076582357371
1204.430318,0.6990521031288552
1204.54932,0.7012295393278439
1204.668322,0.7047585620512432
1204.787324,0.7050898764281869
1204.906326,0.7070881069410189
1205.025328,0.7104263473094594
1205.14433,0.714430183623155
1205.263332,0.7196789997974815
1205.382334,0.7224551045192243
1205.501336,0.7253216988438187
1205.620338,0.7296356346961786
1205.73934,0.733498299308212
1205.858342,0.7363571645804233
1205.977344,0.7375362790838103
1206.096346,0.7405811967769471
1206.215348,0.7426651565320835
1206.33435,0.7444571380296966
1206.453352,0.7458431168671731
1206.572354,0.7470075401434964
1206.691356,0.7503016149703077
1206.810358,0.7527214800624668
1206.92936,0.753768490423377
1207.048362,0.7570923789735117
1207.167364,0.7601420160004643
1207.286366,0.761168900713288
1207.405368,0.7621971726566439
1207.52437,0.762738524806502
1207.643372,0.7625097375688616
1207.762374,0.7624792377893586
1207.881376,0.7627003888336689
1208.000378,0.7653132896771284
1208.11938,0.7673210394998506
1208.238382,0.7671675906373484
1208.357384,0.7693725241886391
1208.476386,0.7730821204568818
1208.595388,0.7730898513167407
1208.71439,0.7724021074404905
1208.833392,0.773004816110118
1208.952394,0.7750559954851145
1209.071396,0.7759400631427879
1209.190398,0.7754126032565368
1209.3094,0.7758469559217557
1209.428402,0.7783647767260559
1209.547404,0.7808517249372564
1209.666406,0.7806175045545893
1209.785408,0.7803287295045828
1209.90441,0.7807033772029993
1210.023412,0.7810625833675966
1210.142414,0.7822898147480338
1210.261416,0.7819222249254772
1210.380418,0.7810235312147402
1210.49942,0.7827593294772159
1210.618422,0.7850012255427437
1210.737424,0.7876590188254184
1210.856426,0.7874778780830726
1210.975428,0.7875802568616997
1211.09443,0.7874857529012274
1211.213432,0.7878323228723063
1211.332434,0.7876590188254184
1211.451436,0.7856373341246297
1211.570438,0.7865649333548101
1211.68944,0.7899939435048612
1211.808442,0.7926448610232861
1211.927444,0.7945097668527954
1212.046446,0.7966419088220419
1212.165448,0.7982687170963014
1212.28445,0.7991153305622893
1212.403452,0.7994110579407886
1212.522454,0.7986759379745181
1212.641456,0.7980532136369617
1212.760458,0.7983245978623023
1212.87946,0.8003469162489316
1212.998462,0.8046643862387469
