nu,[0]1-2-Dichloropropane-PNNL(x-sec)-X=0.01-T=278.21K-P=1.0atm-L=15cm
674.03741,0.44680188183043534
674.156612,0.44217037826128036
674.275814,0.43721072144704703
674.395016,0.4311237961821783
674.514218,0.4261047802195523
674.63342,0.4202144931879715
674.752622,0.4156382451706647
674.871824,0.41019197383617295
674.991026,0.4054206941566636
675.110228,0.4003364341553042
675.22943,0.3952566413990798
675.348632,0.39102256877905495
675.467834,0.386748758352319
675.587036,0.38210493849455274
675.706238,0.3770151148113516
675.82544,0.37314059502380376
675.944642,0.36906223154051265
676.063844,0.3663009557502429
676.183046,0.36232995659408923
676.302248,0.3580437834212936
676.42145,0.35547512644237295
676.540652,0.3525368934277984
676.659854,0.34899419156445444
676.779056,0.3461787565180944
676.898258,0.34321438428304124
677.01746,0.34024137050198705
677.136662,0.33895090672810757
677.255864,0.3355447327042427
677.375066,0.3336709337350714
677.494268,0.3306152388937825
677.61347,0.3309129265481374
677.732672,0.32784970240167705
677.851874,0.3259862749115615
677.971076,0.326051478686704
678.090278,0.32300095471172313
678.20948,0.3220334038994694
678.328682,0.3217758801995644
678.447884,0.3204592999246188
678.567086,0.32010698850150915
678.686288,0.3191481065780512
678.80549,0.31720722882341135
678.924692,0.3181284649337264
679.043894,0.31625703314310827
679.163096,0.31452239409094834
679.282298,0.31549892635560106
679.4015,0.3139881602484212
679.520702,0.3112371864757626
679.639904,0.31164205792760546
679.759106,0.31117494526279627
679.878308,0.31186028373827757
679.99751,0.31148627584740707
680.116712,0.3139253688957161
680.235914,0.3152781543863562
680.355116,0.31597252985896135
680.474318,0.315341216323217
680.59352,0.3167634494211242
680.712722,0.3146167649640988
680.831924,0.31192266203264674
680.951126,0.31033590612314144
681.070328,0.30814032472688757
681.18953,0.3104600653157738
681.308732,0.3119538558585153
681.427934,0.3150890442324439
681.547136,0.31647849056736405
681.666338,0.3180330407085957
681.78554,0.3208761679200089
681.904742,0.3219690036589282
682.023944,0.31787406393574663
682.143146,0.31546737804040753
682.262348,0.3158145830840161
682.38155,0.3199789713112535
