nu,[0]beta-Pinene(1S)(-)-PNNL(x-sec)-X=0.01-T=298.16K-P=1.0atm-L=15cm
1317.59604,0.9556447838390854
1317.715242,0.9552129300031095
1317.834444,0.9542305214340296
1317.953646,0.9541226994771629
1318.072848,0.9531042403880814
1318.19205,0.9530661169809391
1318.311252,0.9522182654867063
1318.430454,0.9514301550856157
1318.549656,0.9522420712409141
1318.668858,0.950931736281482
1318.78806,0.950244461116061
1318.907262,0.9502235559678739
1319.026464,0.948443556071821
1319.145666,0.9461435284810974
1319.264868,0.9459070221634986
1319.38407,0.9457140768120723
1319.503272,0.9447197087325817
1319.622474,0.9428981580565547
1319.741676,0.9411177635406243
1319.860878,0.9402974665522822
1319.98008,0.9398105185950173
1320.099282,0.9395915682528901
1320.218484,0.9395605622427398
1320.337686,0.9374742389204171
1320.456888,0.9369568959403319
1320.57609,0.9379524727215202
1320.695292,0.9370580927496229
1320.814494,0.939354821009096
1320.933696,0.9395521062357316
1321.052898,0.941974570493483
1321.1721,0.9435942737322902
1321.291302,0.9453613912413694
1321.410504,0.9457887911753189
1321.529706,0.9475600184700397
1321.648908,0.9502739191509527
1321.76811,0.9524506350914239
1321.887312,0.9538870602730317
1322.006514,0.9561150767553048
1322.125716,0.9571281389433398
1322.244918,0.9583751313961719
1322.36412,0.9578587063893914
1322.483322,0.9586904886878311
1322.602524,0.9603639036938421
1322.721726,0.9620854566358346
1322.840928,0.9616901207602447
1322.96013,0.9612930247463419
1323.079332,0.9616343443507721
1323.198534,0.9604426567627766
1323.317736,0.9614304994780898
1323.436938,0.9615478011542828
1323.55614,0.9623375560490541
1323.675342,0.9616151118562107
1323.794544,0.960779831305971
1323.913746,0.960775988194332
1324.032948,0.9605780887251092
1324.15215,0.9597734614726633
1324.271352,0.9604676285964849
1324.390554,0.9607452438546219
1324.509756,0.9591354242916597
1324.628958,0.9603859923176452
1324.74816,0.9597849788233049
1324.867362,0.959682287324664
1324.986564,0.9590654099612406
1325.105766,0.9589349859345206
1325.224968,0.9593349452093685
1325.34417,0.9605358242190312
1325.463372,0.9590443107543135
1325.582574,0.9587719808427372
1325.701776,0.9571310103320637
1325.820978,0.9600940793489999
1325.94018,0.9583003810512244
1326.059382,0.9613343612351342
1326.178584,0.9601065606531598
1326.297786,0.9607721450980654
1326.416988,0.9607039326973323
1326.53619,0.9604474589880659
1326.655392,0.9619700133077764
1326.774594,0.9610863689623144
1326.893796,0.963043208067508
1327.012998,0.9621893674762356
1327.1322,0.9627418227126514
1327.251402,0.9625752827834414
1327.370604,0.9637513050191897
1327.489806,0.963913228839653
1327.609008,0.9651188737467845
1327.72821,0.964759916295976
1327.847412,0.9661124921968889
1327.966614,0.9650040314340618
1328.085816,0.9667300353634314
1328.205018,0.9672464070612883
1328.32422,0.9676633801139698
1328.443422,0.9685627570900177
1328.562624,0.9691605447096587
1328.681826,0.9695453778302284
1328.801028,0.9708862158480519
1328.92023,0.9696762752916154
1329.039432,0.9714417216230226
1329.158634,0.9723339145773825
1329.277836,0.971932423584259
1329.397038,0.9724933904160346
1329.51624,0.9735685895505624
1329.635442,0.9740262743351502
1329.754644,0.9733437211796729
1329.873846,0.9738392792425813
1329.993048,0.9748155552329715
1330.11225,0.9758445283316124
1330.231452,0.9765376239665624
1330.350654,0.9770416474073936
1330.469856,0.9768794719548589
1330.589058,0.9768540734187705
1330.70826,0.9760836395309794
1330.827462,0.9777864368714657
1330.946664,0.9782617565731171
1331.065866,0.9796508953665752
1331.185068,0.9793746727632995
1331.30427,0.9798017732217584
1331.423472,0.9789330743738052
1331.542674,0.9791602131941443
1331.661876,0.9807997192952667
1331.781078,0.9816190290751077
1331.90028,0.9830660193516425
1332.019482,0.9815336319344076
1332.138684,0.9814443164378183
1332.257886,0.9821197824611956
1332.377088,0.982700386804314
1332.49629,0.9823506077309809
1332.615492,0.9820412160212981
1332.734694,0.9842316430802336
1332.853896,0.9843034946127275
1332.973098,0.9836314448570239
1333.0923,0.9836639052302973
1333.211502,0.98378391954746
1333.330704,0.9845958761671391
1333.449906,0.9856085611587422
1333.569108,0.985399634290807
1333.68831,0.9852873051353813
1333.807512,0.9857504990108291
1333.926714,0.9854686146794928
1334.045916,0.9852705553935672
1334.165118,0.9854755129839395
1334.28432,0.9865354687845642
1334.403522,0.9868295001627614
1334.522724,0.9868077901525688
1334.641926,0.9867752260328048
1334.761128,0.9860659896463221
1334.88033,0.9870495876801438
1334.999532,0.9867781863629234
1335.118734,0.9871808740056525
1335.237936,0.9864969946515321
1335.357138,0.9875175600854025
1335.47634,0.9869528615602084
1335.595542,0.9869933274570777
1335.714744,0.9870249117489023
1335.833946,0.9871384261407058
1335.953148,0.9881458210194164
1336.07235,0.9888150222393
1336.191552,0.9873704309303439
1336.310754,0.9869775356901729
1336.429956,0.9855582964038851
1336.549158,0.9874395492796231
1336.66836,0.9889030306925973
1336.787562,0.9882258640726188
1336.906764,0.987683476972125
1337.025966,0.9866785267989934
1337.145168,0.9869587832951431
1337.26437,0.9875284228383084
1337.383572,0.9871255934245788
1337.502774,0.9877555804976906
1337.621976,0.9877348378482987
1337.741178,0.9855691376047722
1337.86038,0.9868581186332319
1337.979582,0.9859496407242652
1338.098784,0.985665728113115
1338.217986,0.9849947182570583
1338.337188,0.9860265477955785
1338.45639,0.9861310721493377
1338.575592,0.9852173522200747
1338.694794,0.9846657849560796
1338.813996,0.9851375528464631
1338.933198,0.9846677542896188
1339.0524,0.9847721346036324
1339.171602,0.9859496407242652
1339.290804,0.9850075232716281
1339.410006,0.9863687583777658
1339.529208,0.9857790861898125
1339.64841,0.9858313338659317
1339.767612,0.9865443476437381
1339.886814,0.9868176582798109
1340.006016,0.9876390322156758
1340.125218,0.9872144387259656
1340.24442,0.9870219506786087
1340.363622,0.9871680407377068
1340.482824,0.9857100840688816
1340.602026,0.9875610118139773
1340.721228,0.9882614408441035
1340.84043,0.9869992494348083
1340.959632,0.9872410938756542
1341.078834,0.9884245174352916
1341.198036,0.9886884620164803
1341.317238,0.9880539277311657
1341.43644,0.9881734894897617
1341.555642,0.9893797968448035
1341.674844,0.9876024902475145
1341.794046,0.9876321187666474
1341.913248,0.9899498437655385
1342.03245,0.9904617801589202
1342.151652,0.9879501875152106
1342.270854,0.9876933538562791
1342.390056,0.9879590791069103
1342.509258,0.9894569714787289
1342.62846,0.9880894983128307
1342.747662,0.9878553488495379
1342.866864,0.9890395087276007
1342.986066,0.9880321907838628
1343.105268,0.9892195302996553
1343.22447,0.9883780625746699
1343.343672,0.9887636051949982
1343.462874,0.9888614976375084
1343.582076,0.9880351548848814
1343.701278,0.9884245174352916
1343.82048,0.9884858016551638
1343.939682,0.9879324045718823
1344.058884,0.9877210096573665
1344.178086,0.9888239216145471
1344.297288,0.9885381927910043
1344.41649,0.9877684214037028
1344.535692,0.9881507617608732
1344.654894,0.9876439704231824
1344.774096,0.9878247258083831
1344.893298,0.9882278405263234
1345.0125,0.9889663225118782
1345.131702,0.987363519361518
1345.250904,0.9879729106308383
1345.370106,0.9889109419484878
1345.489308,0.9876903907806621
1345.60851,0.9882614408441035
1345.727712,0.9875264477834378
1345.846914,0.9884452745681068
1345.966116,0.9875323729599
1346.085318,0.9882752766011254
1346.20452,0.9877042185429272
1346.323722,0.9868571317756067
1346.442924,0.9873398229214118
1346.562126,0.9872578771169072
1346.681328,0.988092462585772
1346.80053,0.9872795970291219
1346.919732,0.9891483090574692
1347.038934,0.9878247258083831
1347.158136,0.9870466265358225
1347.277338,0.9870031974397021
1347.39654,0.9892165626455158
1347.515742,0.9886311197486252
1347.634944,0.9871887714842343
1347.754146,0.9872213492512235
1347.873348,0.9865877565500233
1347.99255,0.988599484058967
1348.111752,0.9867693053992105
1348.230954,0.9886637451138924
1348.350156,0.9877555804976906
1348.469358,0.9873812920648203
1348.58856,0.9875303978971292
1348.707762,0.9874820100931431
1348.826964,0.9880489874738777
1348.946166,0.9860886694249004
1349.065368,0.9874800351310978
1349.18457,0.9881003673570917
1349.303772,0.9889396207816453
1349.422974,0.9863154959029131
1349.542176,0.9870624194081897
1349.661378,0.9864782513866953
1349.78058,0.9871433618451758
1349.899782,0.987495834938058
1350.018984,0.9876933538562791
1350.138186,0.9862050347533119
1350.257388,0.9861458642263602
1350.37659,0.9862868931682736
1350.495792,0.9866499135366105
1350.614994,0.9872845334394481
1350.734196,0.9864318879984283
1350.853398,0.9865256034792029
1350.9726,0.9871937074404317
1351.091802,0.9867742392580721
1351.211004,0.9856006763217923
1351.330206,0.9857228983832674
1351.449408,0.9859496407242652
1351.56861,0.9870673547326251
1351.687812,0.9864269558513187
1351.807014,0.9873220509645472
1351.926216,0.9853641605425039
1352.045418,0.9853720434873199
1352.16462,0.9855375998969748
1352.283822,0.9862632225668859
1352.403024,0.9846598769790939
1352.522226,0.9855730798892072
1352.641428,0.9861981313422306
1352.76063,0.9867712789397948
1352.879832,0.9848804654965287
1352.999034,0.9843468049193103
1353.118236,0.9843241652031548
1353.237438,0.9835665273239655
1353.35664,0.9828822031933703
1353.475842,0.9831643308690716
1353.595044,0.9831417183495067
1353.714246,0.9834258873665548
1353.833448,0.9827573850796827
1353.95265,0.9814364649146929
1354.071852,0.9822386261447712
1354.191054,0.9825235166534804
1354.310256,0.981275522532083
1354.429458,0.981398189638934
1354.54866,0.9815434473198038
1354.667862,0.9800957578492142
1354.787064,0.9809429265081558
1354.906266,0.9800016731725973
1355.025468,0.9798507645351922
1355.14467,0.9807771611611423
1355.263872,0.9791396510455705
1355.383074,0.9784006796058523
1355.502276,0.9782392568114641
1355.621478,0.9777150610668227
1355.74068,0.9777375487718348
1355.859882,0.9769136633347231
1355.979084,0.9763091408961161
1356.098286,0.9762261581459567
1356.217488,0.9746362056714742
1356.33669,0.974543619629842
1356.455892,0.9736990564826513
1356.575094,0.9721297458937833
1356.694296,0.9715378991141705
1356.813498,0.9725527143222107
1356.9327,0.970407686910714
1357.051902,0.9699769215347157
1357.171104,0.968258676127501
1357.290306,0.9685007710571382
1357.409508,0.9672599486057777
1357.52871,0.9673373324969805
1357.647912,0.9669504749406511
1357.767114,0.9654576899302313
1357.886316,0.96429887125453
1358.005518,0.9628015145560876
1358.12472,0.9622182335902494
1358.243922,0.9625011673401482
1358.363124,0.9611296188220322
1358.482326,0.9590769188152131
1358.601528,0.9607558121104296
1358.72073,0.9578069834157792
1358.839932,0.9557604238540097
1358.959134,0.9536467110191208
1359.078336,0.9546180176821474
1359.197538,0.9524992113124967
1359.31674,0.9511637919347731
1359.435942,0.9498235960482819
1359.555144,0.9479618691041851
1359.674346,0.9471128756753227
1359.793548,0.9462826218028928
1359.91275,0.9446139060502645
1360.031952,0.9442786276290576
1360.151154,0.9426982848343568
1360.270356,0.9408646369092901
1360.389558,0.9386374280048676
1360.50876,0.9378080391623905
1360.627962,0.9361889062044856
1360.747164,0.9339727656606454
1360.866366,0.93348535910115
1360.985568,0.9311312818426845
1361.10477,0.929350801032923
1361.223972,0.927758330343086
1361.343174,0.9264520393537474
1361.462376,0.9251845942759775
1361.581578,0.9224639337847709
1361.70078,0.9216479143452339
1361.819982,0.9187621537235018
1361.939184,0.9169695622726082
1362.058386,0.9146168907676003
1362.177588,0.9142374035069848
1362.29679,0.9120075595152488
1362.415992,0.911024945090423
1362.535194,0.9077811079342633
1362.654396,0.9065092905732336
1362.773598,0.9042404223702964
1362.8928,0.9010540808807812
1363.012002,0.8996765222381224
1363.131204,0.8980585610999676
1363.250406,0.8971071233762815
1363.369608,0.8947239894014621
1363.48881,0.8924096526287665
1363.608012,0.889896602474469
1363.727214,0.8881985221466864
1363.846416,0.8870889676100616
1363.965618,0.8846528241816257
1364.08482,0.8837774512667749
1364.204022,0.8829559203082044
1364.323224,0.8806367972214146
1364.442426,0.8778320418016284
1364.561628,0.8762884161970508
1364.68083,0.8739780657826889
1364.800032,0.8737595985757819
1364.919234,0.8715430653842348
1365.038436,0.8698017211781204
1365.157638,0.8681940755246842
1365.27684,0.8660263011828488
1365.396042,0.8650741960053991
1365.515244,0.8635443689747913
1365.634446,0.8627071370600103
1365.753648,0.8609403989543221
1365.87285,0.8603207449692786
1365.992052,0.8594694488928465
1366.111254,0.8579409540378118
1366.230456,0.8574777909879097
1366.349658,0.8584387041247253
1366.46886,0.8585331375759236
1366.588062,0.858121140557082
1366.707264,0.8571862980955736
1366.826466,0.8575378165341484
1366.945668,0.8578036944662243
1367.06487,0.858035332733489
1367.184072,0.8582756162647789
1367.303274,0.8583271143466819
1367.422476,0.8594178822729269
1367.541678,0.8588336767653654
1367.66088,0.8594350708024572
1367.780082,0.8595038283583869
1367.899284,0.860088489724006
1368.018486,0.8599078901047876
1368.137688,0.8613623631225881
1368.25689,0.8605444574443322
1368.376092,0.8600024851753326
1368.495294,0.8599594861260591
1368.614496,0.8601228939516748
1368.733698,0.8604842214405958
1368.8529,0.8602863328277273
1368.972102,0.8585503084103829
1369.091304,0.8589625114792421
1369.210506,0.8574606416035844
1369.329708,0.85527690241827
1369.44891,0.8549348600703328
1369.568112,0.8538156286602737
1369.687314,0.853303492939158
1369.806516,0.8501861104448984
1369.925718,0.8483686575367586
1370.04492,0.8441627257069196
1370.164122,0.8425771906525347
1370.283324,0.8387605605129579
1370.402526,0.8350864721768184
1370.521728,0.8308300646871052
1370.64093,0.8267110834126193
1370.760132,0.8206570328399455
1370.879334,0.8145902930951051
1370.998536,0.8067673033999521
1371.117738,0.7977021474631835
1371.23694,0.788186927197588
1371.356142,0.7750714967600364
1371.475344,0.7606058440834074
1371.594546,0.7429845712186283
1371.713748,0.7228453356285817
1371.83295,0.6995346155276481
1371.952152,0.6786023253164641
1372.071354,0.6621918244425143
1372.190556,0.6522156631799559
1372.309758,0.6500083955143138
1372.42896,0.6535279350543722
1372.548162,0.6616755162058383
1372.667364,0.6758730611066296
1372.786566,0.6918611457010843
1372.905768,0.7077955487098908
1373.02497,0.7235106593393393
1373.144172,0.7372118345040554
1373.263374,0.7502791062594909
1373.382576,0.7607808035471135
1373.501778,0.769118673143383
1373.62098,0.7775556981520442
1373.740182,0.7833544526857926
1373.859384,0.7904997014539848
1373.978586,0.7947402080975482
1374.097788,0.8000268415016492
1374.21699,0.8034582944543693
1374.336192,0.8056627889594411
1374.455394,0.8093126271859606
1374.574596,0.8117198586579434
1374.693798,0.8140854036452889
1374.813,0.8148754495971653
1374.932202,0.814793966126447
1375.051404,0.8173564401589013
1375.170606,0.8168498362294491
1375.289808,0.8165884861001066
1375.40901,0.8182478444057325
1375.528212,0.8161558088720672
1375.647414,0.8154052908191457
1375.766616,0.8148184103120918
1375.885818,0.8132961236664288
1376.00502,0.8106166699885019
1376.124222,0.8098226547829116
1376.243424,0.8068963964956684
1376.362626,0.8055580596044319
1376.481828,0.8044230231291519
1376.60103,0.8005950622536122
1376.720232,0.7981968761446542
1376.839434,0.7958536235978771
1376.958636,0.7929381938850978
1377.077838,0.7905392274271986
1377.19704,0.7884864951442282
1377.316242,0.7855273525967388
1377.435444,0.7822428787672424
1377.554646,0.7795020192851319
1377.673848,0.7768484443160276
1377.79305,0.7744904110718378
1377.912252,0.7721240927274629
1378.031454,0.7703656551766073
1378.150656,0.7672443112323779
1378.269858,0.7649995755441527
1378.38906,0.7620523689506268
1378.508262,0.7599216067767063
1378.627464,0.7584032823936441
1378.746666,0.756706360303363
1378.865868,0.7534519741304735
1378.98507,0.7534519741304735
1379.104272,0.7505942896680026
1379.223474,0.749401793033484
1379.342676,0.746985130253442
1379.461878,0.7455001079315177
1379.58108,0.7447102964911264
1379.700282,0.7451199998122818
1379.819484,0.7433635899915216
1379.938686,0.7427394267611863
1380.057888,0.7414333550503328
1380.17709,0.7409960383919532
1380.296292,0.7403220387133819
1380.415494,0.7399593697755584
1380.534696,0.7404182868344069
1380.653898,0.7403960746189868
1380.7731,0.7397596077148109
1380.892302,0.7401221787452391
1381.011504,0.7401147775604576
1381.130706,0.7399519702188585
1381.249908,0.741596488332447
1381.36911,0.7412183705516272
1381.488312,0.7419451206041293
1381.607514,0.7429102764763055
1381.726716,0.7426725832207823
1381.845918,0.7432297965870909
1381.96512,0.7452690387156379
1382.084322,0.7456044852528702
1382.203524,0.7478745716711257
1382.322726,0.7486827125260409
1382.441928,0.7506093017039157
1382.56113,0.7508870785310903
1382.680332,0.7513302326250261
1382.799534,0.7529623894795376
1382.918736,0.7558517650534725
1383.037938,0.7571680919969971
1383.15714,0.7573801287465158
1383.276342,0.760043203961306
1383.395544,0.7602028297942637
1383.514746,0.7621285779979107
1383.633948,0.7632497308530245
1383.75315,0.7644260409648462
1383.872352,0.7646477566639486
1383.991554,0.7668224428856301
1384.110756,0.7665387710642856
1384.229958,0.7677201502001793
1384.34916,0.7691417470496842
1384.468362,0.7692648195747516
1384.587564,0.7689802442411922
1384.706766,0.7699266718752829
1384.825968,0.7696803347563239
1384.94517,0.7694725491182631
1385.064372,0.7690340747423345
1385.183574,0.7689264175080529
1385.302776,0.7665004450838898
1385.421978,0.7659411039433343
1385.54118,0.763921686233179
1385.660382,0.761184124243537
1385.779584,0.7591848402076875
1385.898786,0.7547112901634834
1386.017988,0.7514729989315946
1386.13719,0.7476278137797656
1386.256392,0.7423384557426539
1386.375594,0.7356358880423643
1386.494796,0.7283016224781536
1386.613998,0.7189668701500207
1386.7332,0.7071446762523164
1386.852402,0.6934819964377926
1386.971604,0.6802737420364128
1387.090806,0.6651917061141757
1387.210008,0.6537436348614509
1387.32921,0.6428396267037354
1387.448412,0.634739881148373
1387.567614,0.6302933078020021
1387.686816,0.629978239921635
1387.806018,0.6320163594276264
1387.92522,0.6374368918666845
1388.044422,0.6448677641673414
1388.163624,0.6541556231140867
1388.282826,0.6647927108010709
1388.402028,0.6743135962108828
1388.52123,0.684087120717746
1388.640432,0.6946758118586123
1388.759634,0.704744467020953
1388.878836,0.7143587441768245
1388.998038,0.7210765322252308
1389.11724,0.7293948946610194
1389.236442,0.7364234397075715
1389.355644,0.7436386854093324
1389.474846,0.7509396424663036
1389.594048,0.7578725858614249
1389.71325,0.7623343804960572
1389.832452,0.767083206843572
1389.951654,0.7717535620974191
1390.070856,0.776483411336669
1390.190058,0.7792993751050027
1390.30926,0.78375406534923
1390.428462,0.7854173864651841
1390.547664,0.7865020106770824
1390.666866,0.7896543191336269
1390.786068,0.7898991499193695
1390.90527,0.7895753576498536
1391.024472,0.790547132859
1391.143674,0.7920902037732559
1391.262876,0.7923357898002931
1391.382078,0.7908792323908206
1391.50128,0.7899228472493253
1391.620482,0.7900097435417311
1391.739684,0.7884707255720216
1391.858886,0.7872416701526088
1391.978088,0.7855037871296446
1392.09729,0.7849619764627017
1392.216492,0.7845146756289663
1392.335694,0.7822194118328852
1392.454896,0.7811875633790697
1392.574098,0.779743702370053
1392.6933,0.7793539279705881
1392.812502,0.7791201568596168
1392.931704,0.7761728800825255
1393.050906,0.7761340724087213
1393.170108,0.7754048491692748
1393.28931,0.7742968126698784
1393.408512,0.7735615799886613
1393.527714,0.7729275194934021
1393.646916,0.7731517009787995
1393.766118,0.7748390101857382
1393.88532,0.7742039026270722
1394.004522,0.7732986137582575
1394.123724,0.7741342274112674
1394.242926,0.7746453246448931
1394.362128,0.7751412563338785
1394.48133,0.7754126032565368
1394.600532,0.7773146932433079
1394.719734,0.7786683981913164
1394.838936,0.7795955651400851
1394.958138,0.7802116889734164
1395.07734,0.7817736738155437
1395.196542,0.7834719646668737
1395.315744,0.7858730606820827
1395.434946,0.7878795942298051
1395.554148,0.789259590664401
1395.67335,0.791037424055938
1395.792552,0.7930650741462696
1395.911754,0.7944064872964212
1396.030956,0.7970403293732903
1396.150158,0.799970841582764
1396.26936,0.8018770396616559
1396.388562,0.8051553812526069
1396.507764,0.8078571747571839
1396.626966,0.810543717771102
1396.746168,0.8134506646108502
1396.86537,0.815682575753792
1396.984572,0.8184524319392101
1397.103774,0.8223739996439009
1397.222976,0.8254884559766414
1397.342178,0.8279769194879052
1397.46138,0.8303068065899597
1397.580582,0.8341016512982402
1397.699784,0.8369424234887681
1397.818986,0.8401372564142747
1397.938188,0.8436057621261525
1398.05739,0.8461657640296855
1398.176592,0.849293883530035
1398.295794,0.8516496888714897
1398.414996,0.8550118076703292
1398.534198,0.8590054606785371
1398.6534,0.8626726294646845
1398.772602,0.864235480877873
1398.891804,0.8669014296125073
1399.011006,0.8694886489148849
1399.130208,0.8724063202596221
1399.24941,0.8742315561760964
1399.368612,0.8775073040263549
1399.487814,0.8805223218788343
1399.607016,0.8828323151319254
1399.726218,0.8850687087342052
1399.84542,0.8875858765534415
1399.964622,0.889709743808796
1400.083824,0.8919903186432367
1400.203026,0.8940889608308062
1400.322228,0.8958341352965282
1400.44143,0.8968739058437967
1400.560632,0.8996225432661735
1400.679834,0.9008288455161546
1400.799036,0.9025781497529256
1400.918238,0.9042585073595931
1401.03744,0.9063261941898951
1401.156642,0.9074053643398693
1401.275844,0.9091592569367247
1401.395046,0.9116811192452371
1401.514248,0.9111306301136664
1401.63345,0.9131975931061286
1401.752652,0.9140591445941098
1401.871854,0.9157361515134459
1401.991056,0.9166770956331523
1402.110258,0.9172566186675817
1402.22946,0.919102158617406
1402.348662,0.9199407621311421
1402.467864,0.9208887892662982
1402.587066,0.9215133635721849
1402.706268,0.9217824847641298
1402.82547,0.9237461264654678
1402.944672,0.9241147747103616
1403.063874,0.9242413871072481
1403.183076,0.9260454161687907
1403.302278,0.9268319625688195
1403.42148,0.9275032318798879
1403.540682,0.9282269666206098
1403.659884,0.9283225789221207
1403.779086,0.9299969243414828
1403.898288,0.9304955363089997
1404.01749,0.9312802747668953
1404.136692,0.9313603683144985
1404.255894,0.9324702793339742
1404.375096,0.9336702075016399
1404.494298,0.9338485555429684
1404.6135,0.9347305248033957
1404.732702,0.934916554687191
1404.851904,0.9352999490650895
1404.971106,0.9357602298598203
1405.090308,0.936414554920459
1405.20951,0.9369428416923
1405.328712,0.937933713859655
1405.447914,0.938782928082173
1405.567116,0.9377705275910605
1405.686318,0.9392439836797479
1405.80552,0.9392796756292705
1405.924722,0.9393303981012489
1406.043924,0.9407244585219399
1406.163126,0.9419773964214333
1406.282328,0.9429688780703763
1406.40153,0.9424296541048763
1406.520732,0.9425785697542514
1406.639934,0.9433272743350206
1406.759136,0.9431999337486684
1406.878338,0.9443683383598745
1406.99754,0.9441804277582659
1407.116742,0.9445600645921157
1407.235944,0.9450145072678864
1407.355146,0.945307507177779
1407.474348,0.9456866515015137
1407.59355,0.9471753871879744
1407.712752,0.9483458714163917
1407.831954,0.947362946482395
1407.951156,0.9470352156036238
1408.070358,0.9471981196700557
1408.18956,0.9480358130137502
1408.308762,0.9474501078828345
1408.427964,0.949787503437396
1408.547166,0.9494380459402543
1408.666368,0.9499955296786908
1408.78557,0.9508490088191223
1408.904772,0.9504240742921224
1409.023974,0.9499746300069352
1409.143176,0.9505172204154885
1409.262378,0.9505343298794406
1409.38158,0.9518050924245248
1409.500782,0.9518679136337019
1409.619984,0.9527021152530087
1409.739186,0.9521430432150516
1409.858388,0.9534169098539179
1409.97759,0.9537430342011726
1410.096792,0.9528936276245232
1410.215994,0.9542476977380017
1410.335196,0.9540578213394801
1410.454398,0.9548528826016979
1410.5736,0.954353625111311
1410.692802,0.9554527185407429
1410.812004,0.9537840460333913
1410.931206,0.9551575292598063
1411.050408,0.9555033588767825
1411.16961,0.9566889179364971
1411.288812,0.9557183713205226
1411.408014,0.954951237513797
1411.527216,0.9554689613750217
1411.646418,0.9551833188612545
1411.76562,0.9552301239905949
1411.884822,0.9549350034807489
1412.004024,0.9547659949428295
1412.123226,0.9562412922754776
1412.242428,0.9549054009544825
1412.36163,0.9551107276875206
1412.480832,0.9541389197009255
1412.600034,0.9561083839731923
1412.719236,0.9555215136130707
1412.838438,0.9557699815060364
1412.95764,0.9552482735353709
1413.076842,0.9564612530672224
1413.196044,0.9540559132257456
1413.315246,0.954752628312467
1413.434448,0.9553877499648387
1413.55365,0.9555282022870762
1413.672852,0.9556963900507679
1413.792054,0.9548939421584239
1413.911256,0.9552549602966893
1414.030458,0.9551021317296532
1414.14966,0.9539624203274762
1414.268862,0.955384883805888
1414.388064,0.9559028427671095
1414.507266,0.9559774060967774
1414.626468,0.9556629412624733
1414.74567,0.9564096055540521
1414.864872,0.9557852739480798
1414.984074,0.9567157056012249
1415.103276,0.9555606907982556
1415.222478,0.9567520614887952
1415.34168,0.9572650180538318
1415.460882,0.9569635270604693
1415.580084,0.9569549144274826
1415.699286,0.9569893654245163
1415.818488,0.9577926164187808
1415.93769,0.9565540343085873
1416.056892,0.9583492556169488
1416.176094,0.9587403418894149
1416.295296,0.958210305049044
1416.414498,0.9591603621368818
1416.5337,0.959469261503619
1416.652902,0.959978874971879
1416.772104,0.9600575964671638
1416.891306,0.9607510083433785
1417.010508,0.960055676353891
1417.12971,0.9607519690948672
1417.248912,0.9611334633481965
1417.368114,0.9599836748782535
1417.487316,0.9612142019500916
1417.606518,0.9613276319181582
1417.72572,0.9608826402481011
1417.844922,0.9621364485163092
1417.964124,0.9608009686947702
1418.083326,0.9611844047716898
1418.202528,0.9616756955166229
1418.32173,0.9613603176132971
1418.440932,0.9616468456785071
1418.560134,0.9614958789749319
1418.679336,0.9626927241317176
1418.798538,0.9627716681717577
1418.91774,0.9613478200104026
1419.036942,0.9617410916873627
1419.156144,0.9608384406632479
1419.275346,0.9615410703432326
1419.394548,0.9623365937119793
1419.51375,0.9615833790811131
1419.632952,0.9613007151213013
1419.752154,0.9625666196448806
1419.871356,0.9629112801852691
1419.990558,0.9615372241866436
1420.10976,0.9626985003053908
1420.228962,0.9620469739872273
1420.348164,0.9623519912206584
1420.467366,0.9615603013569489
1420.586568,0.9609326074445298
1420.70577,0.9599519959396879
1420.824972,0.9620219610910726
1420.944174,0.9601996955065105
1421.063376,0.9626773211713554
1421.182578,0.9609076235215287
1421.30178,0.961291102162215
1421.420982,0.9603888734799438
1421.540184,0.9617978360857155
1421.659386,0.9603658244235701
1421.778588,0.959615111915718
1421.89779,0.96101429018763
1422.016992,0.9595364267026788
1422.136194,0.9603485379943089
1422.255396,0.9605915369124883
1422.374598,0.9586348862519736
1422.4938,0.9601420852531051
1422.613002,0.9596208696236627
1422.732204,0.9599356768944692
1422.851406,0.960302442370789
1422.970608,0.9592764275625171
1423.08981,0.9592064029392349
1423.209012,0.9583895071309606
1423.328214,0.9585917486526955
1423.447416,0.9582074304224408
1423.566618,0.9581671865554902
1423.68582,0.958192099226204
1423.805022,0.9566066462272889
1423.924224,0.9570917687650977
1424.043426,0.9568994126520128
1424.162628,0.9551212339633095
1424.28183,0.9555234246580089
1424.401032,0.9559535069603654
1424.520234,0.9547784069814419
1424.639436,0.9545120609628914
1424.758638,0.9527602318545776
1424.87784,0.9519507297446367
1424.997042,0.9523534900811244
1425.116244,0.9519802406746758
1425.235446,0.9521087666824772
1425.354648,0.9523353955367115
1425.47385,0.9510363445258209
1425.593052,0.9498967352810019
1425.712254,0.9495197011233277
1425.831456,0.949820746581768
1425.950658,0.9484625251326324
1426.06986,0.9469452515315026
1426.189062,0.9476576221784467
1426.308264,0.9466716238949079
1426.427466,0.9448680413706602
1426.546668,0.9446838100657289
1426.66587,0.9438670118861637
1426.785072,0.9438934405324959
1426.904274,0.942503166484842
1427.023476,0.9418549473192627
1427.142678,0.940179936714731
1427.26188,0.9388486451872106
1427.381082,0.9378680607975688
1427.500284,0.9372539583582506
1427.619486,0.9368285416380586
1427.738688,0.9362141836461971
1427.85789,0.9337168921791221
1427.977092,0.9327808436430801
1428.096294,0.9321262612761352
1428.215496,0.9294539646973151
1428.334698,0.9297932773152153
1428.4539,0.9294781308145554
1428.573102,0.9265539546833167
1428.692304,0.9255926906606922
1428.811506,0.9233720850327521
1428.930708,0.923887470435355
