nu,[0]2-Methylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
909.744195,0.7291104861153729
909.863197,0.72907403150244
909.9822,0.7310451912556841
910.101202,0.7271227290112711
910.220204,0.7265775914166639
910.339207,0.7283016224781536
910.458209,0.727275440818542
910.577212,0.724249016710109
910.696214,0.725829601778297
910.815216,0.723423843269287
910.934219,0.720211759354056
911.053221,0.722028981726143
911.172223,0.7209467501301693
911.291226,0.7169494091051731
911.410228,0.7191610174136623
911.529231,0.7197797619106365
911.648233,0.7149662072446044
911.767235,0.7148732676788652
911.886238,0.7159965002159413
912.00524,0.7127888824207448
912.124242,0.7091345472519884
912.243245,0.707873410502569
912.362247,0.7033363866366554
912.48125,0.6998704727423843
912.600252,0.7019381389451349
912.719254,0.7037162908503453
912.838257,0.7022189703632522
912.957259,0.7055906680004217
913.076262,0.7048783811911302
913.195264,0.7033504535050564
913.314266,0.7037585150945109
913.433269,0.7030832311081955
913.552271,0.7007528653286286
913.671273,0.6989682219094535
913.790276,0.6997375099844253
913.909278,0.6969023349936098
914.028281,0.6957116503263012
914.147283,0.69567686561341
914.266285,0.6943285607726888
914.385288,0.6942660740141656
914.50429,0.6947105465175645
914.623292,0.6939745434887755
914.742295,0.6950927424123856
914.861297,0.6953013015174109
914.9803,0.6941619419131663
915.099302,0.6932601177014237
915.218304,0.6942938452125464
915.337307,0.6934750616525023
915.456309,0.6925048758547109
915.575312,0.6920687351816598
915.694314,0.6930591014160604
915.813316,0.6935028012097558
915.932319,0.6945994017219423
916.051321,0.696498248835627
916.170323,0.6957603518463574
916.289326,0.6954403756846675
916.408328,0.696749033343711
916.527331,0.697774007594228
916.646333,0.6966236298043662
916.765335,0.7002625099672979
916.884338,0.7023453811545475
917.00334,0.7024718147018332
917.122342,0.7051603889413967
917.241345,0.7088013323264214
917.360347,0.7084541047512849
917.47935,0.7090636373428177
917.598352,0.7108598395830198
917.717354,0.7118343849744146
917.836357,0.7128530363070442
917.955359,0.7162829561033858
918.074361,0.7193911857642067
918.193364,0.7207088769538591
918.312366,0.723243009913581
918.431369,0.7272318056011625
918.550371,0.7276027884145955
918.669373,0.7285711439368655
918.788376,0.7334396217913992
918.907378,0.7368433207229259
919.026381,0.7403294419707852
919.145383,0.7434602335399151
919.264385,0.744851804890332
919.383388,0.746380317280259
919.50239,0.7499415566160401
919.621392,0.7548471504227694
919.740395,0.7564869472753019
919.859397,0.7589191720082618
919.9784,0.7612450214093307
920.097402,0.7621438207218975
920.216404,0.7631886733168903
920.335407,0.7642960995832127
920.454409,0.764066845143223
920.573411,0.7643725330147788
920.692414,0.7652826777577838
920.811416,0.7634863749475286
920.930419,0.762189550723027
921.049421,0.7622886418054018
921.168423,0.761526734180901
921.287426,0.7579938551764492
921.406428,0.7554512697586222
921.525431,0.7581985411487097
921.644433,0.7579104804380745
921.763435,0.756744196567277
921.882438,0.7554210523121848
922.00144,0.7528946259138907
922.120442,0.7509020964228392
922.239445,0.7479792814406725
922.358447,0.744576260701341
922.47745,0.7413443883858334
922.596452,0.7384661604977233
922.715454,0.7351505285425098
922.834457,0.7320181282197162
922.953459,0.7287678847045369
923.072461,0.7251041349703783
923.191464,0.7215598153836009
923.310466,0.7190028193922517
923.429469,0.7168848865619116
923.548471,0.7164047345567987
923.667473,0.7149090122358556
923.786476,0.7131453659754171
923.905478,0.711820148429081
924.02448,0.7088934824892547
924.143483,0.7068548063624409
924.262485,0.7045471661935919
924.381488,0.702528014694979
924.50049,0.6990101612609361
924.619492,0.6978926392589249
924.738495,0.6963589631148963
924.857497,0.6934611922899633
924.9765,0.692671096970652
925.095502,0.6923663887287141
925.214504,0.6902993050564995
925.333507,0.6902095719796186
925.452509,0.6905823857991595
925.571511,0.6885275135697735
925.690514,0.6883760541779321
925.809516,0.6894369699968744
925.928519,0.687997551445927
926.047521,0.6870075479454378
926.166523,0.6881695723355037
926.285526,0.6862934315004916
926.404528,0.6861012962398633
926.52353,0.6866641300330977
926.642533,0.6860532708300354
926.761535,0.6847852455640223
926.880538,0.6853675604715271
926.99954,0.6844087172337445
927.118542,0.6845866866352449
927.237545,0.6853675604715271
927.356547,0.6860258292480376
927.47555,0.6855526346967505
927.594552,0.685669188551446
927.713554,0.6864924854570554
927.832557,0.686265980312259
927.951559,0.6878943595527955
928.070561,0.6902854992084574
928.189564,0.693114548362022
928.308566,0.6938843326619527
928.427569,0.6947591779579012
928.546571,0.6960804752309404
928.665573,0.6961292025696435
928.784576,0.695843848098254
928.903578,0.6978577454993132
929.02258,0.6988703732079552
929.141583,0.7006968073417517
929.260585,0.7034348606238029
929.379588,0.7048078968772856
929.49859,0.7048572351568866
929.617592,0.7078875681123546
929.736595,0.710632400826495
929.855597,0.7112722578797226
929.974599,0.71358051735634
930.093602,0.71704978904888
930.212604,0.7175662508009147
930.331607,0.7191106779043468
930.450609,0.7226935540457237
930.569611,0.7245822478950922
930.688614,0.7263378603692948
930.807616,0.7303437246299316
930.926619,0.7331829628417085
931.045621,0.7349520646936286
931.164623,0.738030593967791
931.283626,0.7401739891110929
931.402628,0.7425760420602749
931.52163,0.7449784404608818
931.640633,0.7480166813397342
931.759635,0.7491320569434013
931.878638,0.7510598024216384
931.99764,0.754877344912672
932.116642,0.7577740688290088
932.235645,0.7589874778074573
932.354647,0.7625554895256607
932.473649,0.7651831974760337
932.592652,0.7670218426416253
932.711654,0.7701345801430424
932.830657,0.772811589060478
932.949659,0.7741574517864537
933.068661,0.7770659923357376
933.187664,0.781125070873733
933.306666,0.7831508070031803
933.425669,0.7854173864651841
933.544671,0.787824444588469
933.663673,0.790096649393255
933.782676,0.7916546739428629
933.901678,0.7947561030606592
934.02068,0.7967932851650152
934.139683,0.79898748233753
934.258685,0.8018449652215626
934.377688,0.8040289524030313
934.49669,0.8061543931847512
934.615692,0.8077117735522287
934.734695,0.8108842176325314
934.853697,0.8128570623168825
934.972699,0.8157723057721854
935.091702,0.8187962541582364
935.210704,0.8212070572895634
935.329707,0.8225960706020351
935.448709,0.8242841222084961
935.567711,0.8264465781890201
935.686714,0.8289130622279614
935.805716,0.8309048427578898
935.924718,0.8328181233254478
936.043721,0.8343185459226571
936.162723,0.8365407875258359
936.281726,0.838886384033563
936.400728,0.8399272483522727
936.51973,0.8417013658820777
936.638733,0.8441880509685679
936.757735,0.8466990164178891
936.876738,0.848088742068364
936.99574,0.8498800985305878
937.114742,0.8499820902617929
937.233745,0.8514793759655737
937.352747,0.8537900145756271
937.471749,0.8557731069070641
937.590752,0.8577608053537377
937.709754,0.8587048613752463
937.828757,0.8603293482197445
937.947759,0.8621465596283236
938.066761,0.8633285098660605
938.185764,0.8649617436694788
938.304766,0.865974341163594
938.423768,0.8678902607689343
938.542771,0.8701497114600082
938.661773,0.8714036296489295
938.780776,0.8731918393784367
938.899778,0.8744676305648722
939.01878,0.8770862015930915
939.137783,0.8792552822228256
939.256785,0.8809186460899393
939.375788,0.8828499719547956
939.49479,0.8843167199722809
939.613792,0.8857681892725391
939.732795,0.8873906291386029
939.851797,0.8886071874526881
939.970799,0.890101302232608
940.089802,0.8909205722370781
940.208804,0.892695269413856
940.327807,0.894393002761688
940.446809,0.8958610107237165
940.565811,0.8969546281277709
940.684814,0.89816633459358
940.803816,0.9001444756870385
940.922818,0.9012973983289964
941.041821,0.9024698468732579
941.160823,0.9036347841987518
941.279826,0.9044846002468664
941.398828,0.9056947049321165
941.51783,0.9076621963979996
941.636833,0.9088374715191484
941.755835,0.9101198362086408
941.874837,0.9106469481779949
941.99384,0.9116163921836086
942.112842,0.9131510212164734
942.231845,0.9140701133696574
942.350847,0.9152198219426182
942.469849,0.9163663947645054
942.588852,0.917456602407887
942.707854,0.918694167839635
942.826857,0.9196271158109922
942.945859,0.9204238578327865
943.064861,0.9216175004658923
943.183864,0.9225617201443375
943.302866,0.9239512208701798
943.421868,0.9248367902597824
943.540871,0.9254881045958715
943.659873,0.9264279519138623
943.778876,0.9276813295972426
943.897878,0.92881286266731
944.01688,0.9297356319190475
944.135883,0.9303941178229499
944.254885,0.9310577253769375
944.373887,0.9320144128358226
944.49289,0.9334116166706454
944.611892,0.9342539337767878
944.730895,0.9350736338626598
944.849897,0.9359876472257671
944.968899,0.9364604403578342
945.087902,0.9378624336060856
945.206904,0.9383305437442212
945.325907,0.9391697863358709
945.444909,0.9397795053596248
945.563911,0.9406840082399107
945.682914,0.941564900664966
945.801916,0.9426473805014052
945.920918,0.9434018001334233
946.039921,0.9444646688431584
946.158923,0.944768835434719
946.277926,0.9456450422042588
946.396928,0.9462741052976209
946.51593,0.9469461984772275
946.634933,0.9478585468916156
946.753935,0.9482889723710951
946.872937,0.949245329578301
946.99194,0.9500705822900746
947.110942,0.9508119264308896
947.229945,0.9511200394066599
947.348947,0.951773683374727
947.467949,0.9523982517470491
947.586952,0.9533587531962129
947.705954,0.9534903257824536
947.824956,0.9541494152867678
947.943959,0.9547029824665979
948.062961,0.955602736393647
948.181964,0.956041458728725
948.300966,0.9565741221542294
948.419968,0.9567970298924344
948.538971,0.9572918218495887
948.657973,0.9581767682752642
948.776976,0.9584863093596111
948.895978,0.9591008960378975
949.01498,0.9596323851431912
949.133983,0.9600902389803633
949.252985,0.9606155520010986
949.371987,0.9609566310600098
949.49099,0.9611940166637969
949.609992,0.9619565458218627
949.728995,0.9620488980830993
949.847997,0.9628409902274302
949.966999,0.963049949393559
950.086002,0.9634439173838231
950.205004,0.9637011912542979
950.324006,0.9641773772510348
950.443009,0.9644117008228678
950.562011,0.9646981736371193
950.681014,0.9648940272448362
950.800016,0.9654084528436012
950.919018,0.9654634826937492
951.038021,0.9658845165509148
951.157023,0.9662187704162254
951.276026,0.9663163634404022
951.395028,0.966669133289639
951.51403,0.9670017246739289
951.633033,0.9673673204190983
951.752035,0.9676314477493129
951.871037,0.967822089922157
951.99004,0.9678027336739217
952.109042,0.9681105438824592
952.228045,0.9682489935891525
952.347047,0.9685114246242144
952.466049,0.9688020216389743
952.585052,0.9688659646824997
952.704054,0.969074293259426
952.823056,0.9691624830326864
952.942059,0.9695259871165796
953.061061,0.9695240480665445
953.180064,0.9697296089534186
953.299066,0.9698362850774828
953.418068,0.969983711396931
953.537071,0.970198101486382
953.656073,0.9702611664125665
953.775076,0.9703581973806753
953.894078,0.9705163786582722
954.01308,0.9706949701018543
954.132083,0.9707415645786777
954.251085,0.9706862338864365
954.370087,0.9708745652833652
954.48909,0.9710774992733727
954.608092,0.9710473963374932
954.727095,0.971041570070594
954.846097,0.9711328522683766
954.965099,0.9712552227169389
955.084102,0.9712377402802723
955.203104,0.9714417216230226
955.322106,0.9710357438386522
955.441109,0.9717672091158773
955.560111,0.9715437283590529
955.679114,0.9716010511300313
955.798116,0.9717312543943065
955.917118,0.972133634420544
956.036121,0.9719401990747496
956.155123,0.9720636433185756
956.274125,0.9719975452381902
956.393128,0.9720062932554633
956.51213,0.9721909919970066
956.631133,0.9722026583589086
956.750135,0.9722425194850489
956.869137,0.9723591955878133
956.98814,0.9723689192283872
957.107142,0.9724175388898301
957.226145,0.9725206206121871
957.345147,0.9724564363693301
957.464149,0.9725332634624335
957.583152,0.9723844772555588
957.702154,0.9725818913412935
957.821156,0.9725429888436949
957.940159,0.9726324669145967
958.059161,0.9727423805933639
958.178164,0.9726266311373025
958.297166,0.9727842094150426
958.416168,0.9725147855059688
958.535171,0.972499225393882
958.654173,0.9726956900796767
958.773175,0.9727345986854469
958.892178,0.9728357683444412
959.01118,0.9729972724864593
959.130183,0.9732133018593244
959.249185,0.9732668300629388
959.368187,0.9731490719010137
959.48719,0.9734790253603396
959.606192,0.9732921353294876
959.725195,0.9736299263037914
959.844197,0.9735150447506326
959.963199,0.9735559332411644
960.082202,0.973478051881801
960.201204,0.9736377153743582
960.320206,0.973624084541759
960.439209,0.9739103721048239
960.558211,0.9736104538999901
960.677214,0.9735598274726858
960.796216,0.9736484254481326
960.915218,0.9735393829309773
961.034221,0.9734907071787346
961.153223,0.9736338208312857
961.272225,0.9735909818856329
961.391228,0.9734683171499559
961.51023,0.9736357681008747
961.629233,0.9736231109181612
961.748235,0.9735238064254628
961.867237,0.9734605294345696
961.98624,0.9734361932255376
962.105242,0.9731373941822173
962.224244,0.9732609904794772
962.343247,0.9732016233697732
962.462249,0.973134474774414
962.581252,0.9728425782186542
962.700254,0.9726334395475499
962.819256,0.972453519004397
962.938259,0.9722940497041204
963.057261,0.9722755762926739
963.176264,0.9716506040472275
963.295266,0.9713300122484481
963.414268,0.9713018440865332
963.533271,0.9711153720343584
963.652273,0.9702116843548827
963.771275,0.970307740066313
963.890278,0.9700671335832137
964.00928,0.9693534268491922
964.128283,0.9689289430169777
964.247285,0.968729364212039
964.366287,0.9678627393035648
964.48529,0.967471801731593
964.604292,0.9672483415560369
964.723294,0.9665531399533835
964.842297,0.9660216818907736
964.961299,0.965831394363378
965.080302,0.9649982414272432
965.199304,0.9641802697875054
965.318306,0.9640597547861265
965.437309,0.9634949812646253
965.556311,0.9626734704697721
965.675314,0.9624617056012584
965.794316,0.9621172059797648
965.913318,0.9611824824048026
966.032321,0.9610460041824842
966.151323,0.9606049852881435
966.270325,0.9596880454356623
966.389328,0.9594481534120558
966.50833,0.9592888982371346
966.627333,0.9583808816642111
966.746335,0.9580867038921387
966.865337,0.9582323441395086
966.98434,0.9573779819907033
967.103342,0.9566315183234265
967.222344,0.9566994415724743
967.341347,0.9559095341104286
967.460349,0.955023816565817
967.579352,0.9552692892285605
967.698354,0.9547822261027081
967.817356,0.9540406484532524
967.936359,0.9540482808089694
968.055361,0.954250560485389
968.174363,0.9531271151643469
968.293366,0.9532691416852195
968.412368,0.9529774859534665
968.531371,0.9522001735115363
968.650373,0.9518945663084194
968.769375,0.9518574431442398
968.888378,0.9515272059109423
969.00738,0.9509973528350304
969.126383,0.9512341806597269
969.245385,0.9508803873541563
969.364387,0.950569500300295
969.48339,0.95105441438803
969.602392,0.9511609384476775
969.721394,0.9514292036559363
969.840397,0.9521373303739309
969.959399,0.9517260958802555
970.078402,0.9510924573254592
970.197404,0.9512313269614655
970.316406,0.9515243513336065
970.435409,0.9509326872136937
970.554411,0.9511723524474227
970.673413,0.9511723524474227
970.792416,0.9512189610345937
970.911418,0.9510239811337042
971.030421,0.9512627181132064
971.149423,0.9511837665841367
971.268425,0.951080093203881
971.387428,0.9512998180826575
971.50643,0.9516528157921923
971.625433,0.9518079478440852
971.744435,0.9519421622266229
971.863437,0.9522354055697453
971.98244,0.9520459295775234
972.101442,0.9524296814079433
972.220444,0.9528545597866868
972.339447,0.9532338713794818
972.458449,0.9532986934866623
972.577452,0.9537201446430276
972.696454,0.9539328479508203
972.815456,0.9542095285934802
972.934459,0.9546466566522603
973.053461,0.9551498880301372
973.172463,0.955215795646198
973.291466,0.9560462389479693
973.410468,0.9568295615444857
973.529471,0.9572353432982332
973.648473,0.957964076642352
973.767475,0.9587058278583632
973.886478,0.9593953852147569
974.00548,0.9601344041471475
974.124482,0.9608490099442262
974.243485,0.9612420775661425
974.362487,0.9623635395138427
974.48149,0.9625233051215806
974.600492,0.9632897786884661
974.719494,0.9637541962774416
974.838497,0.9649625371528435
974.957499,0.9655049985160887
975.076502,0.9660989667166767
975.195504,0.9668325141784612
975.314506,0.9672125540294726
975.433509,0.9677717644819538
975.552511,0.968466874123351
975.671513,0.9689386323548546
975.790516,0.9691547297638353
975.909518,0.9690946440332668
976.028521,0.969083014967313
976.147523,0.9698750793047652
976.266525,0.9703552863104498
976.385528,0.9709600060044468
976.50453,0.9710095262275079
976.623532,0.9712999014847876
976.742535,0.9711959779553367
976.861537,0.9714164644666048
976.98054,0.9711930643717732
977.099542,0.9711736407047231
977.218544,0.9709930192058721
977.337547,0.9706833218321028
977.456549,0.9704765883024551
977.575552,0.9701030267311754
977.694554,0.969459092131372
977.813556,0.9692400191327317
977.932559,0.9687458327512127
978.051561,0.9684475049795607
978.170563,0.9681337788143305
978.289566,0.967456322306601
978.408568,0.9669127646074848
978.527571,0.9661598328688435
978.646573,0.9655986570433099
978.765575,0.9649895564821527
978.884578,0.9644657093903396
979.00358,0.9635894083996434
979.122582,0.9631115865626886
979.241585,0.9623991476235507
979.360587,0.9617468621512242
979.47959,0.9609018580930838
979.598592,0.9606587806735765
979.717594,0.9601353642820317
979.836597,0.9592793053961165
979.955599,0.9587911564741097
980.074601,0.9586454312937199
980.193604,0.9579535390954654
980.312606,0.9573473463854519
980.431609,0.9569941503833057
980.550611,0.9563015373745917
980.669613,0.9559802740332976
980.788616,0.9554488967375123
980.907618,0.9554078133182524
981.026621,0.9546772058340575
981.145623,0.9547058465798415
981.264625,0.9542352925985647
981.383628,0.9539910396293735
981.50263,0.9537621092526065
981.621632,0.9535170238853472
981.740635,0.9529927337152235
981.859637,0.9524487301920587
981.97864,0.9521125751251608
982.097642,0.9515909603694889
982.216644,0.9509983038328588
982.335647,0.9510068628561088
982.454649,0.9506455489022225
982.573651,0.9504392811989659
982.692654,0.950257764631641
982.811656,0.950192199107918
982.930659,0.9497476131999525
983.049661,0.9493459549162849
983.168663,0.9491285795830348
983.287666,0.9489027138601811
983.406668,0.9488638096464547
983.525671,0.9486740558605365
983.644673,0.9485127949786035
983.763675,0.9485545304597565
983.882678,0.9481495841374428
984.00168,0.9481495841374428
984.120682,0.9480708909877702
984.239685,0.9479637650298193
984.358687,0.947632035768066
984.47769,0.947708797071754
984.596692,0.9475893932859195
984.715694,0.947770400145642
984.834697,0.9474586349721772
984.953699,0.9473421047268327
985.072701,0.9472871604781571
985.191704,0.9473458941028303
985.310706,0.9470806743849748
985.429709,0.9471706513228783
985.548711,0.9469272597426459
985.667713,0.9465958931942646
985.786716,0.9464889339016476
985.905718,0.9464832549850809
986.02472,0.9465267942162049
986.143723,0.9464643255092766
986.262725,0.9465760148892305
986.381728,0.9463394004635438
986.50073,0.9464671649065123
986.619732,0.9463621128817029
986.738735,0.9460820311504311
986.857737,0.9458739159970843
986.97674,0.9460167537423781
987.095742,0.945726371174984
987.214744,0.9458502694447675
987.333747,0.9455467002337408
987.452749,0.947387578239215
987.571751,0.9461643438676924
987.690754,0.9462911383848136
987.809756,0.9460347282314564
987.928759,0.9455353537414171
988.047761,0.9451487088560057
988.166763,0.9447981237225836
988.285766,0.9449729275443273
988.404768,0.9442578537277635
988.52377,0.9438811699975276
988.642773,0.9437329922860928
988.761775,0.9434310460425368
988.880778,0.9431122202335714
988.99978,0.9429886806247418
989.118782,0.9425879955870781
989.237785,0.9423005500860911
989.356787,0.9415827905680322
989.47579,0.9415545435080231
989.594792,0.9408759273526756
989.713794,0.9404046665737542
989.832797,0.9400417404217103
989.951799,0.9394140022270083
990.070801,0.9394384273085908
990.189804,0.9389744593350253
990.308806,0.9383924756038372
990.427809,0.9379496588683228
990.546811,0.937473301446647
990.665813,0.9370702745840104
990.784816,0.9367807646007599
990.903818,0.9358940531408269
991.02282,0.9354224813841088
991.141823,0.9345856527999215
991.260825,0.9344538855126887
991.379828,0.9338485555429684
991.49883,0.9332090883249481
991.617832,0.93249825386197
991.736835,0.9316668362868911
991.855837,0.9310316561255982
991.974839,0.9306248841780153
992.093842,0.9296631153679401
992.212844,0.9291054848046173
992.331847,0.9281889100951425
992.450849,0.9275301298636314
992.569851,0.9269876834187162
992.688854,0.9257741246080077
992.807856,0.9248432641399728
992.926859,0.9240260639501741
993.045861,0.9229317415784546
993.164863,0.9224381051562274
993.283866,0.9217603622499667
993.402868,0.920536156393515
993.52187,0.9197770272483196
993.640873,0.918854953387332
993.759875,0.9180972106626396
993.878878,0.9168347776538662
993.99788,0.9158726063656555
994.116882,0.9150523520391662
994.235885,0.91389919823952
994.354887,0.9133181431445461
994.473889,0.9120823472013823
994.592892,0.9111014743999967
994.711894,0.909832283776076
994.830897,0.9085939357120371
994.949899,0.9077693068565673
995.068901,0.9065591499553356
995.187904,0.9050211186768051
995.306906,0.9039963104128537
995.425909,0.9029211946242293
995.544911,0.9017391422726052
995.663913,0.9004865955864636
995.782916,0.8990829316398901
995.901918,0.8977532730910961
996.02092,0.8962732015852793
996.139923,0.8950461480227192
996.258925,0.8936599011121779
996.377928,0.8925256734247965
996.49693,0.8906800561537065
996.615932,0.8892294302434735
996.734935,0.8879409819204015
996.853937,0.8862466332629975
996.972939,0.8845201362098452
997.091942,0.8823733616662996
997.210944,0.8805047116085
997.329947,0.878886072543752
997.448949,0.877016037503565
997.567951,0.8755176215901663
997.686954,0.8732180355265583
997.805956,0.8713339201469749
997.924958,0.8694277868396583
998.043961,0.8672222424881859
998.162963,0.8651520561866953
998.281966,0.8628020400646566
998.400968,0.8602863328277273
998.51997,0.8577951164721697
998.638973,0.8560983624823342
998.757975,0.8537217141065162
998.876978,0.8510197012259021
998.99598,0.8490221529665143
999.114982,0.8464027236164078
999.233985,0.8430828886611578
999.352987,0.8409778138793752
999.471989,0.8388192758072052
999.590992,0.8358467467389599
999.709994,0.8331846439283305
999.828997,0.8310627296767961
999.947999,0.828018319368868
1000.067001,0.825282109657012
1000.186004,0.8222588753428399
1000.305006,0.8194105816928839
1000.424008,0.8165149964434417
1000.543011,0.8134506646108502
1000.662013,0.8111194081566225
1000.781016,0.8083420345054169
1000.900018,0.805179536276368
1001.01902,0.8027033985142595
1001.138023,0.7994270463218307
1001.257025,0.7961242598354538
1001.376028,0.7935727982481056
1001.49503,0.7905629439597677
1001.614032,0.7877220340675006
1001.733035,0.7844832956695444
1001.852037,0.7822037676010913
1001.971039,0.7794630451585289
1002.090042,0.7760952666752523
1002.209044,0.773902021975601
1002.328047,0.7705197437159829
1002.447049,0.7665157752460926
1002.566051,0.7634787401219533
1002.685054,0.7605602091018254
1002.804056,0.757364981295416
1002.923058,0.7535650004033516
1003.042061,0.7511950053539731
1003.161063,0.7485479617657185
1003.280066,0.7449784404608818
1003.399068,0.7419377011900204
1003.51807,0.7388207093396769
1003.637073,0.7356432444380266
1003.756075,0.7326186292566335
1003.875078,0.7305701662812094
1003.99408,0.7278065457200431
1004.113082,0.7237277450983769
1004.232085,0.7210549002537453
1004.351087,0.7189956294000078
1004.470089,0.7153595468170558
1004.589092,0.7125251993186311
1004.708094,0.7103411012626475
1004.827097,0.7069325646677692
1004.946099,0.7036951796782889
1005.065101,0.7020504580326535
1005.184104,0.7005917107030953
1005.303106,0.6978996182202122
1005.422108,0.6958299313604598
1005.541111,0.6930105889769165
1005.660113,0.6899818403986429
1005.779116,0.6875092465531502
1005.898118,0.6867946086128766
1006.01712,0.6845729950384286
1006.136123,0.6823176275578904
1006.255125,0.680974784965841
1006.374127,0.6793356117311945
1006.49313,0.6767996417631704
1006.612132,0.6754676589027888
1006.731135,0.6749544985076729
1006.850137,0.6718232458940626
1006.969139,0.6696567575720276
1007.088142,0.6701658901536571
1007.207144,0.6696098832396183
1007.326147,0.66833883234219
1007.445149,0.66912793764492
1007.564151,0.6688670286298034
1007.683154,0.6672903636387093
1007.802156,0.6667700800920326
1007.921158,0.6668300920997408
1008.040161,0.6659571166028833
1008.159163,0.6659171603745859
1008.278166,0.6649988284880101
1008.397168,0.6652183143145807
1008.51617,0.6645002663508156
1008.635173,0.6638560136055516
1008.754175,0.6636303409274549
1008.873177,0.6642145926605298
1008.99218,0.6655177299194807
1009.111182,0.6663168305598762
1009.230185,0.6672770179648937
1009.349187,0.6683789338751646
1009.468189,0.6686329661331093
1009.587192,0.6704943519063898
1009.706194,0.6734847003629929
1009.825197,0.6756568163280853
1009.944199,0.6752110299549938
1010.063201,0.675636546927638
1010.182204,0.6799880870565024
1010.301206,0.6821811776778216
1010.420208,0.6839913552245864
1010.539211,0.688080116105881
1010.658213,0.6905133310133764
1010.777216,0.6912871391958049
1010.896218,0.6955446995651157
1011.01522,0.6983534004352984
1011.134223,0.7015942735109634
1011.253225,0.7056541740182697
1011.372227,0.7096453079778062
1011.49123,0.7131168407312867
1011.610232,0.7167056877410571
1011.729235,0.7237639323903066
1011.848237,0.7260038217882888
1011.967239,0.7292125687290453
1012.086242,0.7348418301517219
1012.205244,0.7389315407582265
1012.324246,0.7440701209510824
1012.443249,0.7488699066024569
1012.562251,0.754258599210252
1012.681254,0.7587370532621035
1012.800256,0.7628834588945176
1012.919258,0.7676510584958346
1013.038261,0.7699266718752829
1013.157263,0.7715606478221838
1013.276266,0.7761573567801574
1013.395268,0.7823524004366078
1013.51427,0.7864862807941682
1013.633273,0.7860616928516013
1013.752275,0.7801492745349093
1013.871277,0.7792915821502165
1013.99028,0.7854723676065541
1014.109282,0.7914013849755974
1014.228285,0.801420099989227
1014.347287,0.8038842402160863
1014.466289,0.7981729305975548
1014.585292,0.7905629439597677
1014.704294,0.7844519169652959
1014.823296,0.768618908446962
1014.942299,0.7330803244117684
1015.061301,0.6740978503812691
1015.180304,0.6614042848504212
1015.299306,0.6764545619487035
1015.418308,0.6960595931299165
1015.537311,0.7504742041887501
1015.656313,0.7812188115065632
1015.775316,0.7937712162488842
1015.894318,0.801997330239173
1016.01332,0.8058884061252789
1016.132323,0.807308018612599
1016.251325,0.8068721899668732
1016.370327,0.8056386194383169
1016.48933,0.8028398696917284
1016.608332,0.7984683092235519
1016.727335,0.7934855100412376
1016.846337,0.7884786103187009
1016.965339,0.7833936213876364
1017.084342,0.7770659923357376
1017.203344,0.7710207443569672
1017.322346,0.7664237988717559
1017.441349,0.7593139126013655
1017.560351,0.7518262742542899
1017.679354,0.7477773542960747
1017.798356,0.7406552585996542
1017.917358,0.7347242648643715
1018.036361,0.7314693204521896
1018.155363,0.7256409106127492
1018.274365,0.7205287222548963
1018.393368,0.7160609428008335
1018.51237,0.711450098173303
1018.631373,0.7059082552527943
1018.750375,0.7011243627853827
1018.869377,0.6980182712405306
1018.98838,0.692421780255444
1019.107382,0.6884930880547401
1019.226385,0.6865954670533007
1019.345387,0.6821811776778216
1019.464389,0.6788602432013789
1019.583392,0.677138126198109
1019.702394,0.6733904191047841
1019.821396,0.6705077619275277
1019.940399,0.66912793764492
1020.059401,0.6666834056155837
1020.178404,0.6633649418744332
1020.297406,0.6628676046927832
1020.416408,0.6610604440286606
1020.535411,0.6579870688852513
1020.654413,0.6574082949625084
1020.773415,0.657151955716875
1020.892418,0.6551310414987628
1021.01142,0.6547970098529082
1021.130423,0.6562719618237992
1021.249425,0.6554390254588284
1021.368427,0.6552293185255803
1021.48743,0.6560095055338271
1021.606432,0.6552424232429975
1021.725435,0.6557405967666224
1021.844437,0.6582832296974346
1021.963439,0.658072612764438
1022.082442,0.6575397897705434
1022.201444,0.6607762491440075
1022.320446,0.6617549220320372
1022.439449,0.6619600978584772
1022.558451,0.6650187787521171
1022.677454,0.665497764687063
1022.796456,0.6655044196979849
1022.915458,0.6686530254229811
1023.034461,0.6711651816172493
1023.153463,0.6715008481176898
1023.272465,0.6754609042599731
1023.391468,0.6763531013741445
1023.51047,0.6761231804084564
1023.629473,0.6807705231711524
1023.748475,0.683663118157277
1023.867477,0.6850318126318345
1023.98648,0.6893404555772419
1024.105482,0.6922971555515578
1024.224484,0.6925741298049362
1024.343487,0.6957116503263012
1024.462489,0.6981718521534845
1024.581492,0.6995136298039696
1024.700494,0.7031887015029435
1024.819496,0.7061977369771464
1024.938499,0.7078946470234303
1025.057501,0.7119411681406981
1025.176504,0.7147160128586403
1025.295506,0.7163760789405325
1025.414508,0.7196861966234636
1025.533511,0.7233081047136953
1025.652513,0.725517562142862
1025.771515,0.7291177772566897
1025.890518,0.7325673477474592
1026.00952,0.7347756973630284
1026.128523,0.7366002025437932
1026.247525,0.7399741691109468
1026.366527,0.7428062763177797
1026.48553,0.7460967466415263
1026.604532,0.7507519310205955
1026.723534,0.75307534230921
1026.842537,0.755428606560479
1026.961539,0.7600888079216488
1027.080542,0.7624716130351045
1027.199544,0.7648542394321671
