nu,[0]HCFC-141-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
657.459149,0.9916067219017877
657.578152,0.9918124024642471
657.697154,0.9912849977231016
657.816156,0.9912958027884643
657.935159,0.9913091853721342
658.054161,0.9909785397826448
658.173163,0.9909939991684483
658.292166,0.9901987484422682
658.411168,0.9907519289045381
658.530171,0.9905355723102655
658.649173,0.9902236027427742
658.768175,0.9901053771028179
658.887178,0.9895549325678993
659.00618,0.989720202041255
659.125183,0.9895430579799561
659.244185,0.9900754763719327
659.363187,0.9894223410907625
659.48219,0.9892848209432226
659.601192,0.9897172328851026
659.720194,0.9891384176238358
659.839197,0.9882901008414559
659.958199,0.9885470896747753
660.077202,0.9878415189714633
660.196204,0.9886983489505351
660.315206,0.9877131079208962
660.434209,0.987675575535915
660.553211,0.9874296749335021
660.672213,0.9872677497450414
660.791216,0.9871255934245788
660.910218,0.9872124642990626
661.029221,0.9866874069456951
661.148223,0.9867594377554948
661.267225,0.9863973634865308
661.386228,0.986144878080989
661.50523,0.9862030623452147
661.624232,0.9858017593695354
661.743235,0.9855435131403139
661.862237,0.985613489213868
661.98124,0.9854764984599453
662.100242,0.9852961727610319
662.219244,0.9845939069773559
662.338247,0.9846579076613091
662.457249,0.9845899686096048
662.576252,0.9842336115454883
662.695254,0.9841804643654516
662.814256,0.9837209593913554
662.933259,0.9837288291905097
663.052261,0.9829667346976475
663.171263,0.98236436073576
663.290266,0.9833668835834439
663.409268,0.9830473412747172
663.528271,0.9825746092047412
663.647273,0.9826050694897585
663.766275,0.9820215753933846
663.885278,0.9819057036840536
664.00428,0.9815326504012665
664.123282,0.9815797650992294
664.242285,0.981044949877636
664.361287,0.9803810072165183
664.48029,0.9805643556074081
664.599292,0.9805349391179894
664.718294,0.9803839483639517
664.837297,0.979545098782994
664.956299,0.9793247259286437
665.075302,0.978972232479937
665.194304,0.9788704246618575
665.313306,0.9783781766490064
665.432309,0.9781923024540508
665.551311,0.9783928524317242
665.670313,0.9775772129617321
665.789316,0.9778421722868117
665.908318,0.9773328492052339
666.027321,0.9766587221398658
666.146323,0.9763120698279322
666.265325,0.976276923226061
666.384328,0.9757469487578392
666.50333,0.9760543574610268
666.622332,0.9756015732932153
666.741335,0.9750914670747866
666.860337,0.9749705632290626
666.97934,0.9747853364191532
667.098342,0.9741090700872383
667.217344,0.9739571209246476
