nu,[0]Ethylacetate-PNNL(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
948.683216,0.9258898536064953
948.802818,0.9275663042440918
948.92242,0.9295840973614466
949.042022,0.9313044883688147
949.161624,0.9333304133923889
949.281226,0.9348174587845698
949.400828,0.9362235458348444
949.52043,0.9379449691317527
949.640032,0.9399223627013225
949.759634,0.9412081151827336
949.879236,0.9429849086775632
949.998838,0.9444420019631098
950.11844,0.9461946216111375
950.238042,0.9472000140681894
950.357644,0.9491826814539597
950.477246,0.9505714014411968
950.596848,0.9519954724803807
950.71645,0.9532119472525685
950.836052,0.954415660113059
950.955654,0.9555110029342297
951.075256,0.9571147392431927
951.194858,0.9584546798332922
951.31446,0.9596074350255304
951.434062,0.9607000898892871
951.553664,0.9616112654034562
951.673266,0.9627572267050464
951.792868,0.9638178061534988
951.91247,0.9650049964385757
952.032072,0.9659946336623576
952.151674,0.9668682876432908
952.271276,0.9676614447891448
952.390878,0.9686092492181602
952.51048,0.9695327738222429
952.630082,0.9704154502032625
952.749684,0.9711173142670447
952.869286,0.971774983284647
952.988888,0.9722969665906448
953.10849,0.9730468966127606
953.228092,0.9737399527018382
953.347694,0.9740730287184146
953.467296,0.974944239379229
953.586898,0.9753489252050721
953.7065,0.9759518771338047
953.826102,0.9764380222086938
953.945704,0.9769976815225001
954.065306,0.9772800746563025
954.184908,0.9780045075608662
954.30451,0.9781991498241337
954.424112,0.9787617760748282
954.543714,0.9787911393685576
954.663316,0.9789790853095494
954.782918,0.9797792380401299
954.90252,0.9800026531747605
955.022122,0.9804339492203292
955.141724,0.9807418538188766
955.261326,0.9812765038080962
955.380928,0.981088116805096
955.50053,0.9816200106946276
955.620132,0.981731921754656
955.739734,0.9817898456467775
955.859336,0.9821698718473696
955.978938,0.9821679075095903
956.09854,0.9824684968771159
956.218142,0.9832921505401833
956.337744,0.9832616689559835
956.457346,0.9835084986107172
956.576948,0.9833777006786573
956.69655,0.9835881660255915
956.816152,0.9837298129198307
956.935754,0.9838636092723336
957.055356,0.9839846319390155
957.174958,0.9840456408774533
957.29456,0.9842985731075582
957.414162,0.9843369615004782
957.533764,0.984620491371732
957.653366,0.984686463154684
957.772968,0.9846776010163953
957.89257,0.9846618463008171
958.012172,0.9848696318709933
958.131774,0.9850567748790716
958.251376,0.9854696001486002
958.370978,0.9854341238815715
958.49058,0.9854666437442343
958.610182,0.9856065899435911
958.729784,0.9855957483307306
958.849386,0.9858382347094218
958.968988,0.9855198603798327
959.08859,0.9857504990108291
959.208192,0.9859042880839106
959.327794,0.9862010899410625
959.447396,0.9860699339181692
959.566998,0.9860768364318654
959.6866,0.9862129244251485
959.806202,0.9864703595922514
959.925804,0.9863184548538393
960.045406,0.9862780166261796
960.165008,0.9863007012814345
960.28461,0.9866647133963122
960.404212,0.9863697447470173
960.523814,0.9867801599212697
960.643416,0.9864900891967386
960.763018,0.9867160212954027
960.88262,0.9866361005345122
961.002222,0.9867860806199912
961.121824,0.9868166714626461
961.241426,0.98720061782057
961.361028,0.9870219506786087
961.48063,0.9868492369501319
961.600232,0.9872203620303679
961.719834,0.9871078253238106
961.839436,0.9873250129351431
961.959038,0.9871680407377068
962.07864,0.9871285548058012
962.198242,0.9871255934245788
962.317844,0.9870130675210268
962.437446,0.9869331227003666
962.557048,0.9869795096472181
962.67665,0.9872183875916183
962.796252,0.9871305290648851
962.915854,0.9871670535701597
963.035456,0.9872963809249341
963.155058,0.9871384261407058
963.27466,0.9870861091905317
963.394262,0.987251953587415
963.513864,0.9870308339161392
963.633466,0.9869745747620071
963.753068,0.9871384261407058
963.87267,0.9870466265358225
963.992272,0.9871423747023075
964.111874,0.9872657752115165
964.231476,0.9871078253238106
964.351078,0.9871019026946265
964.47068,0.9870071454603879
964.590282,0.9872233236958965
964.709884,0.9874494237244881
964.829486,0.9872539280932967
964.949088,0.987076238378794
965.06869,0.9869449659688985
965.188292,0.9871986434213088
965.307894,0.9867623980382485
965.427496,0.9869627311381719
965.547098,0.9867229283317264
965.6667,0.986815684646468
965.786302,0.9872401066350539
965.905904,0.9869568093795503
966.025506,0.9869163449798917
966.145108,0.9867081275988071
966.26471,0.986682473520994
966.384312,0.9867771995852304
966.503914,0.9868689741322421
966.623516,0.9865847967911934
966.743118,0.9868610792120287
966.86272,0.9865344822495887
966.982322,0.9863224001355493
967.101924,0.9864121595579534
967.221526,0.9864506303823524
967.341128,0.9863608674592624
967.46073,0.9862642088306016
967.580332,0.9861853108498565
967.699934,0.986178407576842
967.819536,0.9860945859746666
967.939138,0.9859752757481779
968.05874,0.9860827529106334
968.178342,0.9859949954508892
968.297944,0.9857219126608618
968.417546,0.9858480931410609
968.537148,0.9857721857603607
968.65675,0.9859782336784421
968.776352,0.9856263022725126
968.895954,0.9853109523144696
969.015556,0.9852961727610319
969.135158,0.9853474094941589
969.25476,0.9856322160480675
969.374362,0.9852764670346346
969.493964,0.984913952001623
969.613566,0.9846776010163953
969.733168,0.9850774612885506
969.85277,0.984900163302816
969.972372,0.9849188765836944
970.091974,0.9848952388143107
970.211576,0.9848440255934477
970.331178,0.9844944680145034
970.45078,0.9847997086094357
970.570382,0.9842975888094773
970.689984,0.9841981797732483
970.809586,0.9844846231190478
970.929188,0.9840564654390379
971.04879,0.9844816696696086
971.168392,0.9840938602952224
971.287994,0.9839836479548756
971.407596,0.9836884971353257
971.527198,0.9836698072314347
971.6468,0.9836943992840149
971.766402,0.9835557081516705
971.886004,0.9834691590575692
972.005606,0.9836530849868513
972.125208,0.983662921566884
972.24481,0.9831987422228473
972.364412,0.9826620622365626
972.484014,0.9830325956751903
972.603616,0.9829441267227421
972.723218,0.9824547424144411
972.84282,0.9824400057038305
972.962422,0.9824488477036707
973.082024,0.9823771315554596
973.201626,0.9821659431757396
973.321228,0.9820048811685043
973.44083,0.9818517003554561
973.560432,0.9818438455732724
973.680034,0.9817387939021607
973.799636,0.9817054153506066
973.919238,0.9812588409899935
974.03884,0.9809831459926365
974.158442,0.9809380218057852
974.278044,0.9809880509206288
974.397646,0.9809066322913222
974.517248,0.9806349587826956
974.63685,0.98041139949882
974.756452,0.9802633685541132
974.876054,0.9803212057990399
974.995656,0.9800320536953614
975.115258,0.9797831571649203
975.23486,0.9800085332083197
975.354462,0.9796146489540095
975.474064,0.9795166923870241
975.593666,0.9793678171645848
975.713268,0.9792385491445961
975.83287,0.9791288805686468
975.952472,0.9789898541387162
976.072074,0.9789262218662684
976.191676,0.9783038227330656
976.311278,0.9781189407824638
976.43088,0.9781737169768667
976.550482,0.9777795923903634
976.670084,0.9778011037780203
976.789686,0.9775605942903708
976.909288,0.9774560009026277
977.02889,0.9774569783591174
977.148492,0.9770357851750959
977.268094,0.976898032841154
977.387696,0.9768286755430354
977.507298,0.9761939432142872
977.6269,0.9760563095716938
977.746502,0.9762251819202867
977.866104,0.975726458287066
977.985706,0.9754386614339943
978.105308,0.9753801368700626
978.22491,0.975619134279583
978.344512,0.9748457749835874
978.464114,0.975130471513553
978.583716,0.9748145804179036
978.703318,0.9743672431972377
978.82292,0.9740243262845496
978.942522,0.9738314885595101
979.062124,0.9736231109181612
979.181726,0.9733154946210458
979.301328,0.973730215350998
979.42093,0.972986569575328
979.540532,0.9725809187598884
979.660134,0.9726120418472555
979.779736,0.9724117044021002
979.899338,0.9719994892352246
980.01894,0.9719178447072471
980.138542,0.971764293818623
980.258144,0.9718274605506177
980.377746,0.9710872100969195
980.497348,0.9706774977496442
980.61695,0.9706901166391375
980.736552,0.9701893697427615
980.856154,0.969927453973151
980.975756,0.9698391945907022
981.095358,0.9696578516174102
981.21496,0.969369905997521
981.334562,0.9689938634309695
981.454164,0.9687196769668331
981.573766,0.9683816527882219
981.693368,0.9681783139924571
981.81297,0.9680437465594655
981.932572,0.9676904750679406
982.052174,0.9672957378859737
982.171776,0.9670539441769752
982.291378,0.966857652150622
982.41098,0.9663482524065609
982.530582,0.9660757806197098
982.650184,0.965895141339033
982.769786,0.9655030675080227
982.889388,0.9648834134689124
983.00899,0.9646721271380604
983.128592,0.96440205675408
983.248194,0.9640867488371754
983.367796,0.963978777167832
983.487398,0.9633167511798826
983.607,0.9630740259432495
983.726602,0.9626994630043725
983.846204,0.9623587277081747
983.965806,0.9620200370490745
984.085408,0.9615679938701298
984.20501,0.9610892522257461
984.324612,0.9606482134851086
984.444214,0.9604609053466161
984.563816,0.959930877228084
984.683418,0.9597187559444817
984.80302,0.9591833822618135
984.922622,0.9588064972553392
985.042224,0.9584364693673754
985.161826,0.9575378774645963
985.281428,0.9578855268086545
985.40103,0.9571846111694517
985.520632,0.9567912891274774
985.640234,0.9564029107102452
985.759836,0.9561189012232608
985.879438,0.9552272583045215
985.99904,0.9548538374550579
986.118642,0.9545607423193646
986.238244,0.9542152538678276
986.357846,0.9535847259974396
986.477448,0.9530794599999778
986.59705,0.9529088740445363
986.716652,0.9520278408767047
986.836254,0.951841261705249
986.955856,0.9515852508408552
987.075458,0.9508689768579711
987.19506,0.9504772995305755
987.314662,0.9508604190756895
987.434264,0.9486939782248937
987.553866,0.9481694954877781
987.673468,0.9483667352550642
987.79307,0.9476386692155334
987.912672,0.9468373059258444
988.032274,0.9465722285927436
988.151876,0.9455911419730244
988.271478,0.9457556891469167
988.39108,0.944834026733438
988.510682,0.9448198543293302
988.630284,0.944291847622384
988.749886,0.9435386033124336
988.869488,0.9431348551984755
988.98909,0.942312800072867
989.108692,0.9421300091209485
989.228294,0.941564900664966
989.347896,0.9407423324564536
989.467498,0.9403811567509639
989.5871,0.9398913457751354
989.706702,0.9395304967857978
989.826304,0.938894649897931
989.945906,0.9384074900035617
990.065508,0.9380415824390732
990.18511,0.9371339975292377
990.304712,0.9366027931633077
990.424314,0.9363976996101687
990.543916,0.9357228001992242
990.663518,0.9350848548135917
990.78312,0.9347043527151121
990.902722,0.9344538855126887
991.022324,0.9337383679146123
991.141926,0.933067251323408
991.261528,0.9325999017113482
991.38113,0.9324124679688264
991.500732,0.9318112558387417
991.620334,0.9312178810786979
991.739936,0.9305746317910963
991.859538,0.9302620112380086
991.97914,0.9299522855604537
992.098742,0.9293554477985451
992.218344,0.9289354740573559
992.337946,0.9286651931621827
992.457548,0.9283624976512609
992.57715,0.927641440157699
992.696752,0.9273789547735681
992.816354,0.9270052963520234
992.935956,0.9266632945008917
993.055558,0.9260065230780722
993.17516,0.9258759653628533
993.294762,0.9254020382042932
993.414364,0.9250809794039597
993.533966,0.9246028361482898
993.653568,0.9246564646679983
993.77317,0.9240796590161251
993.892772,0.923849591825584
994.012374,0.9234173313734451
994.131976,0.92310249974529
994.251578,0.923119115739829
994.37118,0.922730564387901
994.490782,0.9226604395297859
994.610384,0.9222102910804504
994.729986,0.9221863139245866
994.849588,0.9220535286561503
994.96919,0.9215880091777405
995.088792,0.921324472694629
995.208394,0.9213871248889228
995.327996,0.9207810515807316
995.447598,0.9207276478284637
995.5672,0.9205794226096136
995.686802,0.9207617153816792
995.806404,0.9202002220081863
995.926006,0.9198625704895528
996.045608,0.9199720406487863
996.16521,0.9201174077149046
996.284812,0.9199481216866773
996.404414,0.9194284978054938
996.524016,0.9199058050463699
996.643618,0.9194082706010421
996.76322,0.9193126571128872
996.882822,0.9195480312797161
997.002424,0.9192051038239951
997.122026,0.9191435191451487
997.241628,0.9192317611585354
997.36123,0.9192942710436063
997.480832,0.9191683363551965
997.600434,0.9193089798696132
997.720036,0.9191260555841892
997.839638,0.9191177834869135
997.95924,0.9190911294576777
998.078842,0.91917660890745
998.198444,0.9191922350426233
998.318046,0.9192041846193509
998.437648,0.9192611770455442
998.55725,0.9191674171873196
998.676852,0.9192115382822424
998.796454,0.9192280842388447
998.916056,0.9191591447177911
999.035658,0.9193687368953871
999.15526,0.9196050450250632
999.274862,0.9191554680885655
999.394464,0.9193981571656895
999.514066,0.9194119482414799
999.633668,0.9196436692480573
999.75327,0.9193549464677622
999.872872,0.9196096430617834
999.992474,0.9197016086242911
1000.112076,0.9198717691612509
1000.231678,0.9196666606271795
1000.35128,0.9196464281832034
1000.470882,0.9196271158109922
1000.590484,0.9196206784437123
1000.710086,0.9197319592781588
1000.829688,0.9197659899902163
1000.94929,0.9194836651703665
1001.068892,0.919573778985058
1001.188494,0.9193586238949029
1001.308096,0.9191646596892044
1001.427698,0.919113187909485
1001.5473,0.9186886556911644
1001.666902,0.918382783299399
1001.786504,0.9181825976736657
1001.906106,0.9176915013638869
1002.025708,0.9168503639775697
1002.14531,0.9168595325270522
1002.264912,0.9170319183229243
1002.384514,0.9175410122981039
1002.504116,0.9181146546753598
1002.623718,0.9186546648397385
1002.74332,0.9191536297794677
1002.862922,0.9186675260950748
1002.982524,0.9192225688868854
1003.102126,0.9190782622719358
1003.221728,0.9194478060066832
1003.34133,0.919927883050626
1003.460932,0.9200180404008029
1003.580534,0.9198414138937333
1003.700136,0.9193429949311432
1003.819738,0.9191986694107889
1003.93934,0.9194386115745953
1004.058942,0.9198699294195524
1004.178544,0.9198809679249362
1004.298146,0.9201864191083782
1004.417748,0.9203032902047624
1004.53735,0.9203713951680902
1004.656952,0.9202305891165671
1004.776554,0.9203253777487769
1004.896156,0.9202766017963303
1005.015758,0.920098085452227
1005.13536,0.9200888845173774
1005.254962,0.9201008457506239
1005.374564,0.9200263206004274
1005.494166,0.9198588910466297
1005.613768,0.9197889844273953
1005.73337,0.919888327002116
1005.852972,0.9196675802943
1005.972574,0.9195719398393393
1006.092176,0.9200971653546016
1006.211778,0.9196353924922794
1006.33138,0.9196528657307321
1006.450982,0.9193816081478021
1006.570584,0.9194413698945675
1006.690186,0.9196252765585998
1006.809788,0.9193953989753554
1006.92939,0.9195379163070044
1007.048992,0.919313576426004
1007.168594,0.9195121696058033
1007.288196,0.9195452726397602
1007.407798,0.9195820551863118
1007.5274,0.9197282803576794
1007.647002,0.9197292000864197
1007.766604,0.9199518014865237
1007.886206,0.9199766405204892
1008.005808,0.9201624945725017
1008.12541,0.9202692396129647
1008.245012,0.920440425611337
1008.364614,0.9205508850898465
1008.484216,0.9205508850898465
1008.603818,0.9205895490389576
1008.72342,0.9211531222787905
1008.843022,0.9210094335997234
1008.962624,0.9212332660866339
1009.082226,0.9216912328151842
1009.201828,0.9219299817611372
1009.32143,0.9220977882877485
1009.441032,0.9224639337847709
1009.560634,0.9225229733657795
1009.680236,0.9227564012054177
1009.799838,0.9234755084978817
1009.91944,0.923673153403951
1010.039042,0.9240195957903651
1010.158644,0.9242367659118657
1010.278246,0.9243689412197003
1010.397848,0.9246361224495409
1010.51745,0.9252465837204172
1010.637052,0.9258028240507096
1010.756654,0.9258472636528059
1010.876256,0.9262575048523207
1010.995858,0.926384410823346
1011.11546,0.9268875741549045
1011.235062,0.9271239606243079
1011.354664,0.9269737787077504
1011.474266,0.9278297704849325
1011.593868,0.9283430022435127
1011.71347,0.9285231182566364
1011.833072,0.9286902674608996
1011.952674,0.9293229209270957
1012.072276,0.9295580693711141
1012.191878,0.9300648165949968
1012.31148,0.9300415652652249
1012.431082,0.930369927890357
1012.550684,0.9307235356441735
1012.670286,0.930960900408484
1012.789888,0.9314963568551944
1012.90949,0.9315811268806459
1013.029092,0.9317329869805893
1013.148694,0.9324367110081517
1013.268296,0.9324301839740193
1013.387898,0.9328050962602974
1013.5075,0.9331297689235628
1013.627102,0.9331400334074755
1013.746704,0.9336506006331551
1013.866306,0.9337224944972822
1013.985908,0.9341829331758777
1014.10551,0.9340932559188702
1014.225112,0.934584718214736
1014.344714,0.9344034263652803
1014.464316,0.934429590027508
1014.583918,0.9350240762733528
1014.70352,0.9350577377460015
1014.823122,0.9350194011646592
1014.942724,0.9351306750940653
1015.062326,0.9353570041021435
1015.181928,0.9352428975082868
1015.30153,0.9354664472739241
1015.421132,0.9356273613410683
1015.540734,0.9358145055271313
1015.660336,0.935779881030984
1015.779938,0.9355469008478438
1015.89954,0.9357097001717217
1016.019142,0.935416868866058
1016.138744,0.9354318356556939
1016.258346,0.9357490008044365
1016.377948,0.9353785175606416
1016.49755,0.9354019023158889
1016.617152,0.9352541204903946
1016.736754,0.9352223223908687
1016.856356,0.9349651716120639
1016.975958,0.9351849142461409
1017.09556,0.9349604967978928
1017.215162,0.9349034659470469
1017.334764,0.934057761049552
1017.454366,0.9342268408055583
1017.573968,0.9342885018118423
1017.69357,0.9341315545274789
1017.813172,0.9338877780059671
1017.932774,0.9334778912481487
1018.052376,0.9334956274965762
1018.171978,0.9334806916860231
1018.29158,0.9327164839853024
1018.411182,0.9327668520353627
1018.530784,0.932307111312709
1018.650386,0.9320712674490537
1018.769988,0.9313678192272487
1018.88959,0.9316808113942484
1019.009192,0.9310567943196777
1019.128794,0.9306332598396633
1019.248396,0.9302694533638669
1019.367998,0.9301038801376225
1019.4876,0.9296528891299155
1019.607202,0.9292931830694343
1019.726804,0.928798930578861
1019.846406,0.9284163442376606
1019.966008,0.9277954414185162
1020.08561,0.9274661324926055
1020.205212,0.9272074055357288
1020.324814,0.9264742744695122
1020.444416,0.9261500652133774
1020.564018,0.9253252330225814
1020.68362,0.9251938461681797
1020.803222,0.9247091715886174
1020.922824,0.9242728118486274
1021.042426,0.9238532872313421
1021.162028,0.9230609610674287
1021.28163,0.9226696661803144
1021.401232,0.9223633906956862
1021.520834,0.9214617602687308
1021.640436,0.9210002235514377
1021.760038,0.9204588346039386
1021.87964,0.9196905722712059
1021.999242,0.9190856149274446
1022.118844,0.9188255504992724
1022.238446,0.9182037161162734
1022.358048,0.9175850553237184
1022.47765,0.9167971881985715
1022.597252,0.9160054175221547
1022.716854,0.9151877898094158
1022.836456,0.9146617080932634
1022.956058,0.913785881764705
1023.07566,0.91331448987928
1023.195262,0.9124481655642898
1023.314864,0.9118224407708555
1023.434466,0.9111643425706571
1023.554068,0.909608492561715
1023.67367,0.9092638162633184
1023.793272,0.9082387449274972
1023.912874,0.9074126236118211
1024.032476,0.9068765011910466
1024.152078,0.9057508597446035
1024.27168,0.9049595793330965
1024.391282,0.9038064911193904
1024.510884,0.9029031363809198
1024.630486,0.9019916645839152
1024.750088,0.9007747974068832
1024.86969,0.8999824642628804
1024.989292,0.8993167235937534
1025.108894,0.8979148832247282
1025.228496,0.8964524741522555
1025.348098,0.8958341352965282
1025.4677,0.8945629535770289
1025.587302,0.8933382414499906
1025.706904,0.8924185767699133
1025.826506,0.8912948374676144
1025.946108,0.8897275381816153
1026.06571,0.8886338460681888
1026.185312,0.8873906291386029
1026.304914,0.8864416289710567
1026.424516,0.8843786243093055
1026.544118,0.8832650089676723
1026.66372,0.881949924085849
1026.783322,0.8804518829106803
1026.902924,0.8793871804072755
1027.022526,0.8776740462541299
1027.142128,0.8757978320603593
1027.26173,0.8745288454415074
1027.381332,0.8732878957637726
1027.500934,0.8714472009196846
1027.620536,0.8701671146282685
1027.740138,0.8681246227767891
1027.85974,0.8664594226047724
1027.979342,0.8645639527663128
1028.098944,0.8632162844545876
1028.218546,0.8611728842461418
1028.338148,0.8592717936508253
1028.45775,0.8575463919551908
1028.577352,0.8556533070582821
1028.696954,0.8536448826097158
1028.816556,0.8521693536633489
1028.936158,0.8495062335435631
1029.05576,0.847775007278314
1029.175362,0.8453791956801123
1029.294964,0.8430744578744253
1029.414566,0.8411628493515843
1029.534168,0.8392723605380084
1029.65377,0.8364822317201863
1029.773372,0.8342351182395185
1029.892974,0.8322353546319592
1030.012576,0.8294022652353721
1030.132178,0.8275630345080288
1030.25178,0.825141823623021
1030.371382,0.822604296603871
1030.490984,0.8203370389999927
1030.610586,0.8178797157109184
1030.730188,0.8152829891983737
1030.84979,0.8123694943645051
1030.969392,0.8097740668812763
1031.088994,0.8070416509195435
1031.208596,0.8045115145286339
1031.328198,0.8018850584721465
1031.4478,0.7990114523215481
1031.567402,0.7962357250342126
1031.687004,0.7927796221040274
1031.806606,0.7898833520943499
1031.926208,0.7871786933381028
1032.04581,0.7837854161388556
1032.165412,0.7804067662793069
1032.285014,0.7777267792238656
1032.404616,0.7743200419226955
1032.524218,0.7715220707542274
1032.64382,0.7677815702689653
1032.763422,0.7642502431929431
1032.883024,0.761054733940903
1033.002626,0.7574179986996942
1033.122228,0.7541680936087914
1033.24183,0.7511048673617183
1033.361432,0.7473138760295206
1033.481034,0.7435866325232261
1033.600636,0.7395155273197451
1033.720238,0.7362099078736688
1033.83984,0.7321791899240624
1033.959442,0.7281486951953599
1034.079044,0.7246836965110349
1034.198646,0.7208890766971269
1034.318248,0.7171143264340332
1034.43785,0.7130098812273404
1034.557452,0.7088793047613826
1034.677054,0.7045964862214064
1034.796656,0.7008369607180904
1034.916258,0.6963102196935179
1035.03586,0.6925949073404917
1035.155462,0.6879149966931377
1035.275064,0.6837041391749846
1035.394666,0.6798792976659567
1035.514268,0.6754879232365193
1035.63387,0.6707558957013583
1035.753472,0.6664900954592826
1035.873074,0.6618740486390761
1035.992676,0.65739514692809
1036.112278,0.6531294045781422
1036.23188,0.6485410352820712
1036.351482,0.6440493019403711
1036.471084,0.6388791283556718
1036.590686,0.6349493798745406
1036.710288,0.6300916462110808
1036.82989,0.6254274143584164
1036.949492,0.6208163335330975
1037.069094,0.6159620034882591
1037.188696,0.6115430045493826
1037.308298,0.6064518158518328
1037.4279,0.6021311501552777
1037.547502,0.5971004032989058
1037.667104,0.5923426564345946
1037.786706,0.5872644790874626
1037.906308,0.5824278289597002
1038.02591,0.5776194604824971
1038.145512,0.5727419572996661
1038.265114,0.5677012312321928
1038.384716,0.5626598542180586
1038.504318,0.5577245926508727
1038.62392,0.5530316753424036
1038.743522,0.5477808394705996
1038.863124,0.5426395454547084
1038.982726,0.5377830784684753
1039.102328,0.5323362182871738
1039.22193,0.5277038725778702
1039.341532,0.5223643218312091
1039.461134,0.5179326833967727
1039.580736,0.512835575901043
1039.700338,0.5074637495883277
1039.81994,0.5027511313543666
1039.939542,0.49707716667411705
1040.059144,0.49241176095286604
1040.178746,0.48701030303206405
1040.298348,0.4822464444785221
1040.41795,0.4771091444057348
1040.537552,0.47207377624840663
1040.657154,0.4666106943121702
1040.776756,0.46102177630361874
1040.896358,0.4564162759679673
1041.01596,0.45103064174611623
1041.135562,0.4459314670910496
1041.255164,0.44099135804373957
1041.374766,0.4356221673434235
1041.494368,0.4311884696019908
1041.61397,0.42591733535714954
1041.733572,0.4209084194334497
1041.853174,0.4156756542961155
1041.972776,0.41070092736970665
1042.092378,0.4058100849007059
1042.21198,0.40011630965630496
1042.331582,0.395929149159092
1042.451184,0.39041304912070374
1042.570786,0.38534355189919617
1042.690388,0.381585628988707
1042.80999,0.3763860250058099
1042.929592,0.37138723522495914
1043.049194,0.3663742232679005
1043.168796,0.3614614073742308
1043.288398,0.35672146921246095
1043.408,0.35271320594896943
1043.527602,0.34770529897736335
1043.647204,0.34293992257493594
1043.766806,0.3383413438671538
1043.886408,0.3333374295812052
1044.00601,0.3301196877916842
1044.125612,0.3252698934153424
1044.245214,0.3214864121875292
1044.364816,0.316921870747866
1044.484418,0.3127972693651937
1044.60402,0.3087263478895779
1044.723622,0.3044038515959252
1044.843224,0.30137498266515217
1044.962826,0.2973040281384732
1045.082428,0.2934347445114383
1045.20203,0.2898186199860441
1045.321632,0.28607536182169774
1045.441234,0.2828609061122854
1045.560836,0.2783154768186487
1045.680438,0.2750231508362009
1045.80004,0.2711183059616799
1045.919642,0.26788432895978204
1046.039244,0.26429219199872644
1046.158846,0.2608264592229571
1046.278448,0.25820537076292666
1046.39805,0.25471754866958446
1046.517652,0.25155339646230135
1046.637254,0.24815542882419958
1046.756856,0.24556342863648895
1046.876458,0.24161735062482093
1046.99606,0.23875914420969355
1047.115662,0.23532211529766486
1047.235264,0.23265467647287275
1047.354866,0.23031669094221807
1047.474468,0.22702389561828898
1047.59407,0.22386770595818306
1047.713672,0.2209983596257168
1047.833274,0.21890881625536546
1047.952876,0.21621110729590312
1048.072478,0.2134825889978986
1048.19208,0.2112950037353648
1048.311682,0.207401240916636
1048.431284,0.20574865016611293
1048.550886,0.20347746852667753
1048.670488,0.20137226886706214
1048.79009,0.1990896605897524
1048.909692,0.19693136735630568
1049.029294,0.19491338472371017
1049.148896,0.19258840190367274
1049.268498,0.1909774348617331
1049.3881,0.18879377447375817
1049.507702,0.1869152450306222
1049.627304,0.1852961357368029
1049.746906,0.18308587022415962
1049.866508,0.18215450927516033
1049.98611,0.18026991923332383
1050.105712,0.17858332142121114
1050.225314,0.1770186827001991
1050.344916,0.17574872551682813
1050.464518,0.17427861931275815
1050.58412,0.17259628919733358
1050.703722,0.17156381199119775
1050.823324,0.17074227895028102
1050.942926,0.16921249280343187
1051.062528,0.16835170596233381
1051.18213,0.1675958252925585
1051.301732,0.16629366289060088
1051.421334,0.16556357813820718
1051.540936,0.16403097451459633
1051.660538,0.1635723301876608
1051.78014,0.16277278625213681
1051.899742,0.1614435068986057
1052.019344,0.16030131756988555
1052.138946,0.1602372098652533
1052.258548,0.1592945937788737
1052.37815,0.15838919742530108
1052.497752,0.15772535783509817
1052.617354,0.15700148736755654
1052.736956,0.15676616167489826
1052.856558,0.155875136387869
1052.97616,0.1556103737680002
1053.095762,0.15484974799157405
1053.215364,0.15409284016503613
1053.334966,0.1541853236113946
1053.454568,0.15364661826304257
1053.57417,0.1537080892037163
1053.693772,0.15300265573427285
1053.813374,0.15295676182198362
1053.932976,0.15286501529160193
1054.052578,0.15274277218313168
1054.17218,0.15254433559102495
1054.291782,0.15193537697783183
1054.411384,0.15225477652162694
1054.530986,0.15204176897457086
1054.650588,0.15172281627727152
1054.77019,0.15192018419978562
1054.889792,0.15178351754322628
1055.009394,0.15108691677263872
1055.128996,0.15104159749583831
1055.248598,0.1507699671609874
1055.3682,0.1504687285656736
1055.487802,0.1499280150112057
1055.607404,0.15022817109726216
1055.727006,0.1492548546903349
1055.846608,0.14932950077764676
1055.96621,0.14859957599999876
1056.085812,0.1486590277199501
1056.205414,0.14771064799479677
1056.325016,0.1472681800845287
1056.444618,0.14676831851843686
1056.56422,0.14583200069292318
1056.683822,0.14462660440175154
1056.803424,0.14485819218961926
1056.923026,0.14446760260393107
1057.042628,0.14376144285546297
1057.16223,0.14206082045746518
1057.281832,0.1426159394356436
1057.401434,0.14162111381148001
1057.521036,0.14142298297609007
1057.640638,0.14078800931495292
1057.76024,0.13973604902722894
1057.879842,0.13924782774127653
1057.999444,0.1386503475849422
1058.119046,0.13937320719853635
1058.238648,0.13981991581416536
1058.35825,0.14000179990376668
1058.477852,0.14083025205384142
1058.597454,0.14210344509697864
1058.717056,0.14288716730545328
1058.836658,0.14341682909453757
1058.95626,0.1449451331846233
1059.075862,0.14600710413480741
1059.195464,0.1472829076389026
1059.315066,0.1480359691424349
1059.434668,0.1498830433527884
1059.55427,0.15037847440748925
1059.673872,0.15175316387518561
1059.793474,0.1528191626652523
1059.913076,0.15284972955437237
1060.032678,0.15407743165145815
1060.15228,0.15401581300334877
1060.271882,0.15398501292085903
1060.391484,0.15398501292085903
1060.511086,0.15350839851482234
1060.630688,0.15237662907736776
1060.75029,0.15158632717193238
1060.869892,0.1509509997193917
1060.989494,0.15120783466676552
1061.109096,0.1522091069394503
1061.228698,0.1551132164478956
1061.3483,0.15654684260772253
1061.467902,0.1578042402329718
1061.587504,0.1585793785480634
1061.707106,0.15905583100505374
1061.826708,0.15975721858257494
1061.94631,0.16084726964221238
1062.065912,0.16123376670030484
1062.185514,0.16157271337982607
1062.305116,0.16223652138120206
1062.424718,0.16311496826863173
1062.54432,0.16288676709115274
1062.663922,0.16416225179812
1062.783524,0.16473782634730894
1062.903126,0.16576237368544594
1063.022728,0.16572922452573527
1063.14233,0.16764611158271267
1063.261932,0.16887440601730672
1063.381534,0.16912790770506694
1063.501136,0.17084475505740906
1063.620738,0.1717869899810488
1063.74034,0.1738087017148458
1063.859942,0.1749596330416646
