nu,[0]HFE-329me3-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1973.043584,1.0
1973.284638,1.0
1973.525692,1.0
1973.766746,1.0
1974.0078,1.0
1974.248854,1.0
1974.489908,1.0
1974.730962,1.0
1974.972016,1.0
1975.21307,1.0
1975.454124,1.0
1975.695178,1.0
1975.936232,1.0
1976.177286,1.0
1976.41834,1.0
1976.659394,1.0
1976.900448,1.0
1977.141502,1.0
1977.382556,1.0
1977.62361,1.0
1977.864664,1.0
1978.105718,1.0
1978.346772,1.0
1978.587826,1.0
1978.82888,1.0
1979.069934,1.0
1979.310988,1.0
1979.552042,1.0
1979.793096,1.0
1980.03415,1.0
1980.275204,1.0
1980.516258,1.0
1980.757312,1.0
1980.998366,1.0
1981.23942,1.0
1981.480474,1.0
1981.721528,1.0
1981.962582,1.0
1982.203636,1.0
1982.44469,1.0
1982.685744,1.0
1982.926798,1.0
1983.167852,1.0
1983.408906,1.0
1983.64996,1.0
1983.891014,1.0
1984.132068,1.0
1984.373122,1.0
1984.614176,1.0
1984.85523,1.0
1985.096284,1.0
1985.337338,1.0
1985.578392,1.0
1985.819446,1.0
1986.0605,1.0
1986.301554,1.0
1986.542608,1.0
1986.783662,1.0
1987.024716,1.0
1987.26577,1.0
1987.506824,1.0
1987.747878,1.0
1987.988932,1.0
1988.229986,1.0
1988.47104,1.0
1988.712094,1.0
1988.953148,1.0
1989.194202,1.0
1989.435256,1.0
1989.67631,1.0
1989.917364,1.0
1990.158418,1.0
1990.399472,1.0
1990.640526,1.0
1990.88158,1.0
1991.122634,1.0
1991.363688,1.0
1991.604742,1.0
1991.845796,1.0
1992.08685,1.0
1992.327904,1.0
1992.568958,1.0
1992.810012,1.0
1993.051066,1.0
1993.29212,1.0
1993.533174,1.0
1993.774228,1.0
1994.015282,1.0
1994.256336,1.0
1994.49739,1.0
1994.738444,1.0
1994.979498,1.0
1995.220552,1.0
1995.461606,1.0
1995.70266,1.0
1995.943714,1.0
1996.184768,1.0
1996.425822,1.0
1996.666876,1.0
1996.90793,1.0
1997.148984,1.0
1997.390038,1.0
1997.631092,1.0
1997.872146,1.0
1998.1132,1.0
1998.354254,1.0
1998.595308,1.0
1998.836362,1.0
1999.077416,1.0
1999.31847,1.0
1999.559524,1.0
1999.800578,1.0
