nu,[0]1-1-Dihydroperfluoropropanol-HITRAN(x-sec)-X=0.01-T=297.8K-P=0.0atm-L=15cm
1152.933784,0.999850931111871
1153.053386,0.9998508311267829
1153.172988,0.9998501512284489
1153.29259,0.9998501512284489
1153.412192,0.9998495913125209
1153.531794,0.9998493213531677
1153.651396,0.99984878143468
1153.770998,0.9998491213833235
1153.8906,0.9998491213833235
1154.010202,0.9998488114301439
1154.129804,0.9998489214135192
1154.249406,0.9998489414104978
1154.369008,0.9998489714059665
1154.48861,0.9998490113999262
1154.608212,0.9998490713908686
1154.727814,0.9998498312764517
1154.847416,0.999849611309513
1154.967018,0.9998503511984992
1155.08662,0.9998503012059828
1155.206222,0.999850971105909
1155.325824,0.999851291058271
1155.445426,0.999852540873166
1155.565028,0.9998527308451668
1155.68463,0.9998535207291361
1155.804232,0.9998539106720853
1155.923834,0.9998551304946004
1156.043436,0.9998560103675024
1156.163038,0.9998576901270108
1156.28264,0.9998586599894406
1156.402242,0.9998599798037429
1156.521844,0.9998607996892624
1156.641446,0.9998618195477983
1156.761048,0.9998626294362001
1156.88065,0.9998639492557421
1157.000252,0.9998648791296472
1157.119854,0.999866328934773
1157.239456,0.9998675087777373
1157.359058,0.9998686086326019
1157.47866,0.9998698484704452
1157.598262,0.9998715382519171
1157.717864,0.9998725481226807
1157.837466,0.9998735879906715
1157.957068,0.999874657855983
1158.07667,0.9998761676678563
1158.196272,0.999877387517525
1158.315874,0.9998786773601868
1158.435476,0.9998797272333492
1158.555078,0.9998805771314786
1158.67468,0.9998814970220327
1158.794282,0.9998826168899364
1158.913884,0.9998832968103472
1159.033486,0.9998842067045612
1159.153088,0.9998848366318098
1159.27269,0.9998856965331391
1159.392292,0.999886616428403
1159.511894,0.9998873663436466
1159.631496,0.9998880462672869
1159.751098,0.9998891461447428
1159.8707,0.9998896460894408
1159.990302,0.9998904560003822
1160.109904,0.9998909359479162
1160.229506,0.9998918758458377
1160.349108,0.9998923357962064
1160.46871,0.9998927057564391
1160.588312,0.9998933156911757
1160.707914,0.999893905628406
1160.827516,0.9998945255628197
1160.947118,0.9998950255102074
1161.06672,0.9998956054494904
1161.186322,0.9998962053870336
1161.305924,0.9998966353424944
1161.425526,0.9998971652878516
1161.545128,0.9998978352191767
1161.66473,0.9998984151600893
1161.784332,0.9998993050700749
1161.903934,0.9998997450258659
1162.023536,0.9999000999903384
1162.143138,0.9999007749231336
1162.26274,0.9999014478565815
1162.382342,0.9999020997925381
1162.501944,0.9999028567187142
1162.621546,0.9999035436522127
1162.741148,0.9999041855904938
1162.86075,0.9999051514984035
1162.980352,0.9999057534414859
1163.099954,0.9999065883631386
1163.219556,0.9999073572916007
1163.339158,0.9999082472095447
1163.45876,0.9999090331377359
1163.578362,0.9999098060677173
1163.697964,0.9999108579733866
1163.817566,0.9999118628843038
1163.937168,0.9999126258173463
1164.05677,0.999913437746728
1164.176372,0.9999144116628907
1164.295974,0.9999153015871132
1164.415576,0.9999162325086922
1164.535178,0.9999175753970942
1164.65478,0.9999178793720834
1164.774382,0.9999190322780629
1164.893984,0.9999204331656085
1165.013586,0.9999212211032202
1165.133188,0.9999221080337367
1165.25279,0.9999231229551915
1165.372392,0.9999241628757801
1165.491994,0.9999251018050098
1165.611596,0.9999262657185057
1165.731198,0.999927153653424
1165.8508,0.9999282335753331
1165.970402,0.9999292335040666
1166.090004,0.9999302274342187
1166.209606,0.9999311543699692
1166.329208,0.9999320923058318
1166.44881,0.999933078239361
1166.568412,0.9999339491814514
1166.688014,0.9999348201243005
1166.807616,0.9999359010544252
1166.927218,0.9999369009908262
1167.04682,0.9999376869415393
1167.166422,0.999938259905998
1167.286024,0.9999396138233185
1167.405626,0.9999401287923523
1167.525228,0.9999410017404657
1167.64483,0.9999418516906785
1167.764432,0.9999428376338303
1167.884034,0.9999434116011838
1168.003636,0.9999443245499354
1168.123238,0.9999446695307869
1168.24284,0.999945932461702
1168.362442,0.9999463734379554
1168.482044,0.9999470044043162
1168.601646,0.9999474583803593
1168.721248,0.9999483773324958
1168.84085,0.9999489293041524
1168.960452,0.9999496242688998
1169.080054,0.9999502532374113
1169.199656,0.9999508152096115
1169.319258,0.9999514011809608
1169.43886,0.9999518611587112
1169.558462,0.9999524781291999
1169.678064,0.9999527211176816
1169.797666,0.999953350088141
1169.917268,0.999953683072662
1170.03687,0.9999539630597325
1170.156472,0.9999546450285678
1170.276074,0.9999549390152767
1170.395676,0.9999552520012216
1170.515278,0.999955667982693
1170.63488,0.9999558559743762
1170.754482,0.9999562259581113
1170.874084,0.9999566229408119
1170.993686,0.9999567759341869
1171.113288,0.9999570899206638
1171.23289,0.9999573359101381
1171.352492,0.9999576758956902
1171.472094,0.9999579038860663
1171.591696,0.9999579868825758
1171.711298,0.9999581908740258
1171.8309,0.9999584628626907
1171.950502,0.9999589048444291
1172.070104,0.9999589528424576
1172.189706,0.9999591628338598
1172.309308,0.9999591728334515
1172.42891,0.999959510819709
1172.548512,0.9999597548098594
1172.668114,0.9999598008080092
1172.787716,0.9999599708011898
1172.907318,0.9999602897884713
1173.02692,0.9999601407943992
1173.146522,0.9999602597896631
1173.266124,0.9999604497821305
1173.385726,0.9999605987762487
1173.505328,0.999960607775894
1173.62493,0.999960474781142
1173.744532,0.999960839766782
1173.864134,0.999960911763965
1173.983736,0.9999609357630271
1174.103338,0.9999610207597104
1174.22294,0.9999612027526327
1174.342542,0.9999611877532147
1174.462144,0.9999611827534088
1174.581746,0.9999611657540689
1174.701348,0.9999611357552344
1174.82095,0.9999608947646297
1174.940552,0.9999610817573344
1175.060154,0.9999611627541853
1175.179756,0.9999611897531371
1175.299358,0.9999610977567119
1175.41896,0.9999611017565563
1175.538562,0.9999611287555064
1175.658164,0.9999609317631835
1175.777766,0.9999608127678397
1175.897368,0.9999608867649425
1176.01697,0.9999603947843073
1176.136572,0.9999604267830404
1176.256174,0.9999606167755396
1176.375776,0.999960378784941
1176.495378,0.9999602107916116
1176.61498,0.9999598988040744
1176.734582,0.9999596158154631
1176.854184,0.9999599448022308
1176.973786,0.9999596568138083
1177.093388,0.9999595638175645
1177.21299,0.9999594518220996
1177.332592,0.9999590898368436
1177.452194,0.9999590658378257
1177.571796,0.9999590218396277
1177.691398,0.9999586678541966
1177.811,0.9999585108606981
1177.930602,0.999958310869016
1178.050204,0.9999582108731899
1178.169806,0.9999580108815677
1178.289408,0.9999578438885939
1178.40901,0.999957698894717
1178.528612,0.9999575748999701
1178.648214,0.9999575159024748
1178.767816,0.9999572819124435
1178.887418,0.999957168917277
1179.00702,0.9999569669259493
1179.126622,0.9999568559307321
1179.246224,0.9999567149368254
1179.365826,0.9999562149585929
1179.485428,0.9999560309666663
1179.60503,0.9999558229758335
1179.724632,0.99995588897292
1179.844234,0.9999556419838459
1179.963836,0.9999554409927821
1180.083438,0.9999552070032363
1180.20304,0.9999550280112702
1180.322642,0.9999548620187493
1180.442244,0.9999543540418084
1180.561846,0.9999541900493079
1180.681448,0.9999539020625425
1180.80105,0.999953754069376
1180.920652,0.9999533300890742
1181.040254,0.9999530471023218
1181.159856,0.9999527041184855
1181.279458,0.9999522261412072
1181.39906,0.99995229813777
1181.518662,0.9999518861575081
1181.638264,0.9999511291942167
1181.757866,0.9999507212142392
1181.877468,0.999950442228027
1181.99707,0.9999501782411451
1182.116672,0.9999498122594468
1182.236274,0.9999491182945179
1182.355876,0.9999487223147454
1182.475478,0.999948602320906
1182.59508,0.9999479863527566
1182.714682,0.9999478233612482
1182.834284,0.9999475193771561
1182.953886,0.9999469624065429
1183.073488,0.9999466524230326
1183.19309,0.9999464324347933
1183.312692,0.9999461414504237
1183.432294,0.9999456824752502
1183.551896,0.9999455204840627
1183.671498,0.9999451485043983
1183.7911,0.9999448725195754
1183.910702,0.9999443445488221
1184.030304,0.9999440245666831
1184.149906,0.9999434276002785
1184.269508,0.9999429206290893
1184.38911,0.999942535651139
1184.508712,0.9999416986995868
1184.628314,0.9999413947173567
1184.747916,0.999940664760405
1184.867518,0.9999402667840996
1184.98712,0.9999396398217488
1185.106722,0.9999390258589985
1185.226324,0.9999384988912707
1185.345926,0.9999378969284756
1185.465528,0.999937170973826
1185.58513,0.9999363790239001
1185.704732,0.9999360440452693
1185.824334,0.9999351141051808
1185.943936,0.9999344251501244
1186.063538,0.9999337331957416
1186.18314,0.9999331882320056
1186.302742,0.9999324432820579
1186.422344,0.9999318463225674
1186.541946,0.9999311343713463
1186.661548,0.9999304524185452
1186.78115,0.9999296194768252
1186.900752,0.9999289365251284
1187.020354,0.9999281565808621
1187.139956,0.9999274406325582
1187.259558,0.9999266916871857
1187.37916,0.999926055734012
1187.498762,0.9999252227959545
1187.618364,0.9999240818819262
1187.737966,0.9999237609063474
1187.857568,0.9999227639828547
1187.97717,0.9999220590375546
1188.096772,0.9999214880822219
1188.216374,0.9999202821776345
1188.335976,0.9999195122393136
1188.455578,0.9999185483173685
1188.57518,0.9999175943955284
1188.694782,0.9999167744634372
1188.814384,0.9999159205348763
1188.933986,0.9999146766402449
1189.053588,0.9999137557192518
1189.17319,0.9999126528149875
1189.292792,0.9999118208880065
1189.412394,0.9999107969788261
1189.531996,0.9999095280928298
1189.651598,0.9999084491910311
1189.7712,0.9999074862796582
1189.890802,0.9999063843822155
1190.010404,0.9999050265102675
1190.130006,0.9999040576027662
1190.249608,0.9999026267410835
1190.36921,0.999901298871277
1190.488812,0.9999000309972338
1190.608414,0.9998987951215592
1190.728016,0.9998974352601226
1190.847618,0.9998958454244644
1190.96722,0.9998945755575471
1191.086822,0.9998930557189474
1191.206424,0.9998916858663994
1191.326026,0.9998902860190191
1191.445628,0.9998888061824909
1191.56523,0.9998873163492795
1191.684832,0.9998855365514404
1191.804434,0.9998842666976154
1191.924036,0.9998824569087306
1192.043638,0.9998807571099986
1192.16324,0.9998790973093195
1192.282842,0.9998774275126212
1192.402444,0.999875827710017
1192.522046,0.9998738979515318
1192.641648,0.9998721981673501
1192.76125,0.9998705583782898
1192.880852,0.9998685186444312
1193.000454,0.9998666688893827
1193.120056,0.9998646491607515
1193.239658,0.9998629293950339
1193.35926,0.9998609996614424
1193.478862,0.9998589299513152
1193.598464,0.9998567002683876
1193.718066,0.9998546505642529
1193.837668,0.9998526308598987
1193.95727,0.9998505111745681
1194.076872,0.9998481615286277
1194.196474,0.9998460718481538
1194.316076,0.9998434022627058
1194.435678,0.9998414225747293
1194.55528,0.9998391529372761
1194.674882,0.9998366933359851
1194.794484,0.9998341237589852
1194.914086,0.999831784149873
1195.033688,0.9998289846247966
1195.15329,0.9998262950884454
1195.272892,0.9998236555505107
1195.392494,0.9998206460858367
1195.512096,0.9998180865482589
1195.631698,0.9998149271280973
1195.7513,0.9998123076164198
1195.870902,0.9998090782278817
1195.990504,0.9998058788439503
1196.110106,0.9998025195018411
1196.229708,0.9997990801870896
1196.34931,0.9997961407821149
1196.468912,0.9997926514996723
1196.588514,0.9997892622083285
1196.708116,0.9997856629734633
1196.827718,0.9997823236949255
1196.94732,0.9997786045115991
1197.066922,0.9997747953623722
1197.186524,0.9997707362849431
1197.306126,0.9997668571820117
1197.425728,0.9997627881391835
1197.54533,0.9997587191129162
1197.664932,0.9997545801203869
1197.784534,0.9997504711375065
1197.904136,0.9997455123874673
1198.023738,0.999741173501359
1198.14334,0.9997368646261868
1198.262942,0.999731915940955
1198.382544,0.999727187220176
1198.502146,0.9997222785717375
1198.621748,0.9997176198767741
1198.74135,0.9997124713442892
1198.860952,0.9997074028149082
1198.980554,0.9997017944721098
1199.100156,0.9996962961273608
1199.219758,0.9996911876923396
1199.33936,0.999685219553764
1199.458962,0.9996796813129886
1199.578564,0.9996738531974355
1199.698166,0.9996687548737849
1199.817768,0.999662956811821
1199.93737,0.9996569288623658
1200.056972,0.999650910945768
1200.176574,0.999644883068949
1200.296176,0.9996388352357012
1200.415778,0.9996320677036947
1200.53538,0.9996260399405003
1200.654982,0.9996197623086812
1200.774584,0.9996134347356126
1200.894186,0.9996067273519688
1201.013788,0.9996000300093316
1201.13339,0.9995932027644417
1201.252992,0.9995865255041494
1201.372594,0.9995797383346836
1201.492196,0.9995733610362967
1201.611798,0.9995662640906275
1201.7314,0.9995582775880836
1201.851002,0.9995514206418187
1201.970604,0.999544073965876
1202.090206,0.9995360476591877
1202.209808,0.9995288010491111
1202.32941,0.9995206349321653
1202.449012,0.9995131485506461
1202.568614,0.9995055422845276
1202.688216,0.9994977361767252
1202.807818,0.9994891805127218
1202.92742,0.9994809447558057
1203.047022,0.9994732187979637
1203.166624,0.9994655828517414
1203.286226,0.9994578270289111
1203.405828,0.9994491317836404
1203.52543,0.99944095632318
1203.645032,0.9994322512303612
1203.764634,0.9994237960692811
1203.884236,0.9994160705531967
1204.003838,0.9994078753750184
1204.12344,0.9993994504021403
1204.243042,0.999390795640375
1204.362644,0.9993807518133492
1204.482246,0.9993737461788337
1204.601848,0.999366990435144
1204.72145,0.9993596151339694
1204.841052,0.9993524597447414
1204.960654,0.9993437754095997
1205.080256,0.9993363103394794
1205.199858,0.9993286354660876
1205.31946,0.9993213304004624
1205.439062,0.9993127962327417
1205.558664,0.9993064606096976
1205.678266,0.9993002049708344
1205.797868,0.9992930500069815
1205.91747,0.9992858751086404
1206.037072,0.999279679555421
1206.156674,0.9992725147458045
1206.276276,0.999264420671216
1206.395878,0.9992610631484032
1206.51548,0.9992518200263186
1206.635082,0.9992466039454321
1206.754684,0.9992383801797224
1206.874286,0.9992322348825812
1206.993888,0.9992229620504675
1207.11349,0.999218245729217
1207.233092,0.9992094726315335
1207.352694,0.9992056156904131
1207.472296,0.9991998103226505
1207.591898,0.9991921664733393
1207.7115,0.9991827441356359
1207.831102,0.999177718259073
1207.950704,0.9991694550935112
1208.070306,0.9991623210490704
1208.189908,0.9991524293910558
1208.30951,0.99914793321524
1208.429112,0.9991379118117272
1208.548714,0.9991298687839103
1208.668316,0.9991187485303551
1208.787918,0.9991137029934151
1208.90752,0.9991036619511563
1209.027122,0.9990925919439098
1209.146724,0.999082371278973
1209.266326,0.9990713614519058
1209.385928,0.9990564953806512
1209.50553,0.9990464049610046
1209.625132,0.9990354854434736
1209.744734,0.9990177527209854
1209.864336,0.9990032171184301
1209.983938,0.9989861143297533
1210.10354,0.9989687321225895
1210.223142,0.9989549464492077
1210.342744,0.9989391630857426
1210.462346,0.9989169868824789
1210.581948,0.9989024028009345
1210.70155,0.9988733351639492
1210.821152,0.9988672420551886
1210.940754,0.998834579630407
1211.060356,0.9988227934519059
1211.179958,0.998810008601973
1211.29956,0.9987904321176545
1211.419162,0.9987734528246329
1211.538764,0.9987551754376849
1211.658366,0.998740793466709
1211.777968,0.9987284091576529
1211.89757,0.9987138278293232
1212.017172,0.9986965502295534
1212.136774,0.9987059380212481
1212.256376,0.9987009445040418
1212.375978,0.9987289085219823
1212.49558,0.9987612678628369
1212.615182,0.9987938280108968
1212.734784,0.9988194973421262
1212.854386,0.9988486632972694
1212.973988,0.998884722384877
1213.09359,0.9989207827742412
1213.213192,0.9989473544204643
1213.332794,0.9989610400929666
1213.452396,0.998966234703881
1213.571998,0.9989679329479235
1213.6916,0.9989716291361134
1213.811202,0.9989782223706234
1213.930804,0.9989933070556702
1214.050406,0.9990158745693757
1214.170008,0.9990342866016104
1214.28961,0.9990585634297371
1214.409212,0.9990784948468927
1214.528814,0.9990898444430598
1214.648416,0.9991038218077549
1214.768018,0.9991109854078388
1214.88762,0.9991206868226074
1215.007222,0.9991333657445708
1215.126824,0.9991403796854172
1215.246426,0.9991524293910558
1215.366028,0.9991625608480562
1215.48563,0.9991707440229396
1215.605232,0.9991825742745838
1215.724834,0.9991909374677304
1215.844436,0.9991977219972292
1215.964038,0.9992057256030369
1216.08364,0.9992113311628811
1216.203242,0.99921992441728
1216.322844,0.9992233617397321
1216.442446,0.9992332840769785
1216.562048,0.999237580789338
1216.68165,0.9992433863765476
1216.801252,0.9992498315171753
1216.920854,0.9992573758818832
1217.040456,0.9992613129637002
1217.160058,0.9992663792313999
1217.27966,0.9992739836774808
1217.399262,0.9992818479946783
1217.518864,0.9992868943807528
1217.638466,0.9992957381089016
1217.758068,0.9993024134267277
1217.87767,0.9993095384783361
1217.997272,0.9993173431163087
1218.116874,0.9993240985243815
1218.236476,0.9993319632359845
1218.356078,0.9993405975014468
1218.47568,0.9993490019912126
1218.595282,0.9993556876583994
1218.714884,0.999365961087674
1218.834486,0.9993736862164108
1218.954088,0.9993819110956936
1219.07369,0.9993915651715839
1219.193292,0.9993990606364307
1219.312894,0.999408225167836
1219.432496,0.9994157407459479
1219.552098,0.9994247655108335
1219.6717,0.9994329308445231
1219.791302,0.9994399868659225
1219.910904,0.99944876198753
1220.030506,0.9994575571753342
1220.150108,0.9994664423925123
1220.26971,0.9994751977568961
1220.389312,0.9994834934354645
1220.508914,0.9994908296712303
1220.628516,0.9994982259307359
1220.748118,0.9995053123982792
1220.86772,0.9995142480157142
1220.987322,0.9995214945202809
1221.106924,0.9995290909125055
1221.226526,0.9995366973578298
1221.346128,0.9995433442989683
1221.46573,0.9995499912843091
1221.585332,0.9995559486200101
1221.704934,0.9995639950777834
1221.824536,0.999571131990187
1221.944138,0.9995781989830719
1222.06374,0.9995848861835918
1222.183342,0.9995903139442601
1222.302944,0.9995968113024172
1222.422546,0.9996025390085558
1222.542148,0.9996089364852774
1222.66175,0.9996140444999937
1222.781352,0.9996191325484293
1222.900954,0.9996236908220666
1223.020556,0.9996292587415311
1223.140158,0.9996338270576821
1223.25976,0.999638895214033
1223.379362,0.9996430137347655
1223.498964,0.9996475721173013
1223.618566,0.9996514207678625
1223.738168,0.9996552794297939
1223.85777,0.9996593280418741
1223.977372,0.9996622970344873
1224.096974,0.9996661557384011
1224.216576,0.999668984797625
1224.336178,0.9996717638812657
1224.45578,0.9996748228815434
1224.575382,0.9996772221039973
1224.694984,0.9996797213001767
1224.814586,0.9996822304994262
1224.934188,0.9996841598879929
1225.05379,0.9996858493556506
1225.173392,0.9996880186762975
1225.292994,0.999689488218765
1225.412596,0.9996911477046929
1225.532198,0.9996926872302457
1225.6518,0.9996937069173067
1225.771402,0.9996949965230205
1225.891004,0.9996960262093972
1226.010606,0.9996971558665451
1226.130208,0.9996980555943903
1226.24981,0.9996994551726478
1226.369412,0.9997004248815896
1226.489014,0.9997009147349178
1226.608616,0.9997021543648207
1226.728218,0.9997026542160228
1226.84782,0.9997041037859223
1226.967422,0.999704813576088
1227.087024,0.9997060132225841
1227.206626,0.9997074727944288
1227.326228,0.9997081925840684
1227.44583,0.9997094022317133
1227.565432,0.9997103619532001
1227.685034,0.9997120214737784
1227.804636,0.9997139509198417
1227.924238,0.999716120301469
1228.04384,0.9997178698062104
1228.163442,0.9997207090089922
1228.283044,0.9997234582447222
1228.402646,0.9997268373157217
1228.522248,0.9997306962687615
1228.64185,0.9997349451332495
1228.761452,0.9997389040914709
1228.881054,0.9997426331245378
1229.000656,0.9997466221056021
1229.120258,0.9997504811350113
1229.23986,0.9997543101866867
1229.359462,0.9997594289418588
1229.479064,0.9997643677656367
1229.598666,0.9997685367917427
1229.718268,0.9997723359194008
1229.83787,0.9997760250861268
1229.957472,0.999779714266466
1230.077074,0.9997833834647503
1230.196676,0.9997875325744011
1230.316278,0.9997916517075207
1230.43588,0.9997947010767086
1230.555482,0.999797320542257
1230.675084,0.9997995400947723
1230.794686,0.9998017096621283
1230.914288,0.999803739261659
1231.03389,0.9998053789411359
1231.153492,0.9998066886870401
1231.273094,0.999807768478847
1231.392696,0.9998089782469788
1231.512298,0.9998091882068862
1231.6319,0.9998097481001884
1231.751502,0.9998101780184726
1231.871104,0.9998105079558858
1231.990706,0.9998107079180073
1232.110308,0.9998110978442595
1232.22991,0.9998111078423705
1232.349512,0.9998110378555954
1232.469114,0.9998108178971913
1232.588716,0.9998109978631546
1232.708318,0.9998106879217934
1232.82792,0.999810447967257
1232.947522,0.99981025800329
1233.067124,0.9998100480431579
1233.186726,0.9998099880545568
1233.306328,0.9998099380640586
1233.42593,0.9998094281611203
1233.545532,0.9998091982049783
1233.665134,0.9998090782278817
1233.784736,0.9998087582890278
1233.904338,0.9998085283330398
1234.02394,0.9998085883215533
1234.143542,0.9998086683062436
1234.263144,0.9998085883215533
1234.382746,0.9998089182584419
1234.502348,0.9998088982622637
1234.62195,0.9998088982622637
1234.741552,0.9998089882450687
1234.861154,0.9998091382164281
1234.980756,0.9998092781897173
1235.100358,0.9998097281039937
1235.21996,0.9998096681154118
1235.339562,0.9998103479862173
1235.459164,0.9998106179350477
1235.578766,0.9998115977499333
1235.698368,0.9998120176708926
1235.81797,0.9998127075414228
1235.937572,0.9998132874329614
1236.057174,0.9998140672876297
1236.176776,0.9998147871540173
1236.296378,0.999815367046762
1236.41598,0.999816136904891
1236.535582,0.9998174766594121
1236.655184,0.9998185864574272
1236.774786,0.9998198062368467
1236.894388,0.9998210360159647
1237.01399,0.9998226457291285
1237.133592,0.9998237555328812
1237.253194,0.9998252952626503
1237.372796,0.999826415067608
1237.492398,0.9998270949498015
1237.612,0.9998282447516218
1237.731602,0.9998292445803665
1237.851204,0.9998304243795711
1237.970806,0.9998308743033634
1238.090408,0.9998316541717495
1238.21001,0.9998325840156203
1238.329612,0.9998332139103465
1238.449214,0.9998339537871986
1238.568816,0.9998346936645982
1238.688418,0.9998352235771263
1238.80802,0.9998356635047214
1238.927622,0.999836233411212
1239.047224,0.9998368533098689
1239.166826,0.9998374832072849
1239.286428,0.9998378431488436
1239.40603,0.999838453050114
1239.525632,0.9998390929469287
1239.645234,0.9998392329244116
1239.764836,0.9998398128313348
1239.884438,0.9998402227657421
1240.00404,0.9998406027050989
1240.123642,0.9998413025937658
1240.243244,0.999841802514542
1240.362846,0.9998424624103495
1240.482448,0.9998427823599887
1240.60205,0.999843272283072
1240.721652,0.999843732211083
1240.841254,0.9998442421315166
1240.960856,0.9998447720491053
1241.080458,0.9998450620041313
1241.20006,0.9998452019824497
1241.319662,0.9998457718943773
1241.439264,0.9998463118112398
1241.558866,0.9998466417605772
1241.678468,0.9998470816931964
1241.79807,0.9998472516672147
1241.917672,0.9998475116275339
1242.037274,0.9998479015681395
1242.156876,0.9998483514997965
1242.276478,0.9998484414861522
1242.39608,0.9998488814195632
1242.515682,0.9998489114150301
1242.635284,0.9998490613923781
1242.754886,0.9998491813742726
1242.874488,0.9998495813140251
1242.99409,0.9998497312914736
1243.113692,0.9998495413200427
1243.233294,0.999849481329072
1243.352896,0.9998495913125209
1243.472498,0.9998499212629406
1243.5921,0.9998496313065054
1243.711702,0.9998496713004915
1243.831304,0.9998493013561816
1243.950906,0.9998490713908686
1244.070508,0.9998491713757808
1244.19011,0.9998489914029461
1244.309712,0.9998487614377046
1244.429314,0.9998483514997965
1244.548916,0.9998481115362209
1244.668518,0.9998476416077189
1244.78812,0.9998473016595786
1244.907722,0.9998472416687423
1245.027324,0.9998470317008435
1245.146926,0.9998467717406491
1245.266528,0.9998468117345207
1245.38613,0.9998463018127768
1245.505732,0.9998464717866625
1245.625334,0.9998461118419975
1245.744936,0.9998460418527721
1245.864538,0.9998458418835837
1245.98414,0.9998456819082618
1246.103742,0.9998453819546023
1246.223344,0.9998455319314208
1246.342946,0.9998452419762586
1246.462548,0.9998450020134293
1246.58215,0.9998449320242816
1246.701752,0.9998450420072302
1246.821354,0.9998451619886425
1246.940956,0.9998452019824497
1247.060558,0.9998454519437815
1247.18016,0.9998462718173882
1247.299762,0.9998467517437138
1247.419364,0.9998473316549981
1247.538966,0.9998476916001022
1247.658568,0.9998485014770604
1247.77817,0.9998488114301439
1247.897772,0.9998489114150301
1248.017374,0.9998491713757808
1248.136976,0.9998496513034982
1248.256578,0.9998499212629406
1248.37618,0.9998504711805485
1248.495782,0.9998516010122193
1248.615384,0.9998519809558999
1248.734986,0.9998526808525314
1248.854588,0.9998535607232778
1248.97419,0.9998543106137295
1249.093792,0.9998551704888063
1249.213394,0.9998560803574256
1249.332996,0.9998567102669546
1249.452598,0.9998574601597685
1249.5722,0.999858619995095
1249.691802,0.9998593298949672
1249.811404,0.999860369749211
1249.931006,0.9998625194513169
1250.050608,0.9998644791837755
1250.17021,0.9998656290285878
1250.289812,0.9998666688893827
1250.409414,0.9998671088308138
1250.529016,0.9998678987261418
1250.648618,0.9998684586523219
1250.76822,0.9998689085932295
1250.887822,0.9998693685330332
1251.007424,0.9998699184613371
1251.127026,0.9998703084106814
1251.246628,0.9998707483537138
1251.36623,0.9998710683124046
1251.485832,0.9998713782724837
1251.605434,0.9998717482249622
1251.725036,0.99987213817502
1251.844638,0.99987246813288
1251.96424,0.9998727480972103
1252.083842,0.999873298027373
1252.203444,0.999873527998258
1252.323046,0.9998738379590997
1252.442648,0.9998742179112303
1252.56225,0.999874657855983
1252.681852,0.999874847832186
1252.801454,0.9998750978009292
1252.921056,0.999875687727411
1253.040658,0.999875747719954
1253.16026,0.9998760776790052
1253.279862,0.9998767076011326
1253.399464,0.9998768175875765
1253.519066,0.9998770775555829
1253.638668,0.999877657484456
1253.75827,0.9998780074416974
1253.877872,0.9998785573747527
1253.997474,0.999878617367468
1254.117076,0.999879317282745
1254.236678,0.9998794572658593
1254.35628,0.999880007199712
1254.475882,0.9998805271374509
1254.595484,0.9998807171147691
1254.715086,0.9998813670374465
1254.834688,0.999881696998352
1254.95429,0.9998820469570072
1255.073892,0.9998827168782032
1255.193494,0.9998830568383846
1255.313096,0.9998837467579319
1255.432698,0.9998840067277398
1255.5523,0.9998846766502488
1255.671902,0.9998854065663292
1255.791504,0.9998855765468627
1255.911106,0.9998861964761123
1256.030708,0.9998867364148043
1256.15031,0.9998871963628088
1256.269912,0.9998878162930627
1256.389514,0.9998883462337458
1256.509116,0.9998888261802672
1256.628718,0.9998896060938558
1256.74832,0.9998900960398828
1256.867922,0.9998909559457351
1256.987524,0.9998915658794043
1257.107126,0.9998923257972832
1257.226728,0.9998927357532207
1257.34633,0.999893155708258
1257.465932,0.9998937756422066
1257.585534,0.9998947055438504
1257.705136,0.9998952154902803
1257.824738,0.9998961453932631
1257.94434,0.9998967553300978
1258.063942,0.9998978152212202
1258.183544,0.9998982251794085
1258.303146,0.9998989151094219
1258.422748,0.9998998150188504
1258.54235,0.9999003929611106
1258.661952,0.9999011358873785
1258.781554,0.999901939808215
1258.901156,0.9999023857645796
1259.020758,0.9999034656597393
1259.14036,0.9999042125879072
1259.259962,0.9999045315574018
1259.379564,0.9999053064837141
1259.499166,0.9999059284250081
1259.618768,0.9999066303592162
1259.73837,0.9999072313032817
1259.857972,0.9999080022320542
1259.977574,0.9999083831970756
1260.097176,0.9999090361374631
1260.216778,0.9999097480729502
1260.33638,0.9999107029872156
1260.455982,0.9999110619552224
1260.575584,0.999911773892152
1260.695186,0.9999119768742627
1260.814788,0.9999128497977995
1260.93439,0.9999132807603307
1261.053992,0.9999138737090819
1261.173594,0.9999146736405009
1261.293196,0.9999148806228597
1261.412798,0.9999156105609891
1261.5324,0.9999165084856105
1261.652002,0.9999167864624385
1261.771604,0.9999174534071575
1261.891206,0.9999179323677324
1262.010808,0.9999183623325357
1262.13041,0.9999190902733684
1262.250012,0.9999195962325562
1262.369614,0.9999200331975152
1262.489216,0.9999207881374252
1262.608818,0.9999211831062146
1262.72842,0.9999218570533192
1262.848022,0.9999223590142173
1262.967624,0.999922909971589
1263.087226,0.9999234489301827
1263.206828,0.9999240228864071
1263.32643,0.9999246448393427
1263.446032,0.9999252967904237
1263.565634,0.9999257307580967
1263.685236,0.9999261997233744
1263.804838,0.9999267926797867
1263.92444,0.999927446632123
1264.044042,0.9999279415963315
1264.163644,0.9999283435674449
1264.283246,0.999928964523139
1264.402848,0.9999295974783738
1264.52245,0.9999300294480533
1264.642052,0.9999309403847251
1264.761654,0.9999314643486751
