nu,[0]Dimethylamine-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
1523.564471,0.9710347728033939
1523.687474,0.9713960649350468
1523.810476,0.9714524075407328
1523.933479,0.9714397787415222
1524.056481,0.9716253414599373
1524.179484,0.9725925898009397
1524.302486,0.9723805877254288
1524.425489,0.9721423836626253
1524.548491,0.9725352085309055
1524.671493,0.972421428567765
1524.794496,0.972648029158565
1524.917498,0.9727637811611424
1525.040501,0.9730721961609652
1525.163503,0.973577351707298
1525.286506,0.9733914161905289
1525.409508,0.9732288733967261
1525.532511,0.9734430073027395
1525.655513,0.9734303526259
1525.778516,0.9741246559570463
1525.901518,0.974172389234644
1526.02452,0.9740136120758888
1526.147523,0.9744412979217646
1526.270525,0.9743964746530033
1526.393528,0.9747307499687486
1526.51653,0.9750290632178384
1526.639533,0.975219212424111
1526.762535,0.9753420977864917
1526.885538,0.9751704526824935
1527.00854,0.9753469745091724
1527.131543,0.9758747799808888
1527.254545,0.9761880860681994
1527.377548,0.9760055559632014
1527.50055,0.9758952735664502
1527.623552,0.9767573696524174
1527.746555,0.9772966885587894
1527.869557,0.976826721887638
1527.99256,0.9763237856430648
1528.115562,0.9767368579630282
1528.238565,0.9778050149902578
1528.361567,0.977849995055481
1528.48457,0.9773934457203571
1528.607572,0.9774061519177416
1528.730575,0.9781218751436876
1528.853577,0.9786208445263884
1528.97658,0.9783106708837933
1529.099582,0.9780641676554418
1529.222584,0.9782871917094433
1529.345587,0.97897027453743
1529.468589,0.9791768590592581
1529.591592,0.9792424661066266
1529.714594,0.9792258191262025
1529.837597,0.9794598820663809
1529.960599,0.9798370467205135
1530.083602,0.980076156130075
1530.206604,0.9801526050517224
1530.329607,0.9803261074173228
1530.452609,0.9804378709639696
1530.575612,0.9804947380096138
1530.698614,0.9805908312024284
1530.821616,0.9805643556074081
1530.944619,0.9808154122163184
1531.067621,0.9810478930169003
1531.190624,0.9814070222623875
1531.313626,0.9812529534546102
1531.436629,0.9810233671261498
1531.559631,0.981282391484782
1531.682634,0.981798681795151
1531.805636,0.9820353237916788
1531.928639,0.9816749829544353
1532.051641,0.9816789096622206
1532.174643,0.9819705115991344
1532.297646,0.9824527775069212
1532.420648,0.982621773917927
1532.543651,0.982491093912409
1532.666653,0.9825382546167646
1532.789656,0.9829392120143953
1532.912658,0.9831181232314088
1533.035661,0.9827613161170851
1533.158663,0.9829578880368453
1533.281666,0.983087647041972
1533.404668,0.9832636354812879
1533.527671,0.9832046414329982
1533.650673,0.9832223392758241
1533.773675,0.983213490314591
1533.896678,0.9834858781753852
1534.01968,0.9834888286374455
1534.142683,0.9834612913357677
1534.265685,0.9836186577313573
1534.388688,0.9837514552137794
1534.51169,0.9839501930795812
1534.634693,0.983681611339946
1534.757695,0.9839925038475587
1534.880698,0.9841361772410229
1535.0037,0.9843389301763699
1535.126703,0.9840663060528954
1535.249705,0.9842916830416617
1535.372707,0.9840003758190773
1535.49571,0.9840544973280752
1535.618712,0.9842149112845219
1535.741715,0.9844413067485978
1535.864717,0.984529910453312
1535.98772,0.9845820919213627
1536.110722,0.9849041029113484
1536.233725,0.9855021211819992
1536.356727,0.9856016619229614
1536.47973,0.985625316646703
1536.602732,0.9857268412827467
1536.725735,0.9860975442628619
1536.848737,0.9865226439068319
1536.971739,0.9866509001870174
1537.094742,0.9864141323842452
1537.217744,0.9865137652429907
1537.340747,0.9868966068503741
1537.463749,0.9872065410420466
1537.586752,0.9872588643752779
1537.709754,0.9867515437115689
1537.832757,0.9870673547326251
1537.955759,0.9872539280932967
1538.078762,0.9871137479885305
1538.201764,0.987053535886391
1538.324766,0.9871107866517286
1538.447769,0.9873319242344232
1538.570771,0.9872144387259656
1538.693774,0.9868966068503741
1538.816776,0.9867387160248808
1538.939779,0.9864101867356071
1539.062781,0.98631155064882
1539.185784,0.9856726277973606
1539.308786,0.9851011034313261
1539.431789,0.9846815397346768
1539.554791,0.9848203896204663
1539.677794,0.984664800290787
1539.800796,0.9841922746018852
1539.923798,0.9835822645142999
1540.046801,0.9832518363884568
1540.169803,0.9834013020266886
1540.292806,0.9836894808243146
1540.415808,0.9838577061083875
1540.538811,0.9837199756708879
1540.661813,0.9834485064220824
1540.784816,0.9837544064725718
1540.907818,0.9842306588490827
1541.030821,0.9845496012484284
1541.153823,0.9845525549016626
1541.276826,0.9847169889081885
1541.399828,0.985261687998472
1541.52283,0.9855967339269718
1541.645833,0.9858766831503151
1541.768835,0.9863657992759293
1541.891838,0.9869429920809404
1542.01484,0.9872973682218087
1542.137843,0.9874405367196661
1542.260845,0.9875649620659249
1542.383848,0.9877269360012034
1542.50685,0.988058868013155
1542.629853,0.988136927747047
1542.752855,0.9879808144457385
1542.875858,0.9878711546615656
1542.99886,0.9880608441328672
1543.121862,0.988580700847211
1543.244865,0.9885124911321147
1543.367867,0.9886212334868592
1543.49087,0.9886518812201346
1543.613872,0.9889030306925973
1543.736875,0.9891206132925581
1543.859877,0.9892640461801185
1543.98288,0.9892383256492862
1544.105882,0.9894015634397657
1544.228885,0.9896301416006814
1544.351887,0.9896321208629439
1544.474889,0.9897409863837326
1544.597892,0.9897538531001892
1544.720894,0.9898647117397044
1544.843897,0.9899943925108473
1544.966899,0.9900820108916406
1545.089902,0.9901121098422735
1545.212904,0.9901012186689667
1545.335907,0.9901207238551
1545.458909,0.9901572599838977
1545.581912,0.9901570619524654
1545.704914,0.9900667637460763
1545.827917,0.9900458735577534
1545.950919,0.9902576670206108
1546.073921,0.9903536276377619
1546.196924,0.9901407244957277
1546.319926,0.9899815226673988
1546.442929,0.9900985453992853
1546.565931,0.990226276350111
1546.688934,0.9903547170273514
1546.811936,0.9903361975673005
1546.934939,0.9902381591367238
1547.057941,0.9903097559438228
1547.180944,0.9902952975269327
1547.303946,0.9903325333301484
1547.426949,0.9905605341212051
1547.549951,0.9904952583328674
1547.672953,0.990506649093835
1547.795956,0.9904467252542792
1547.918958,0.9904389997999516
1548.041961,0.99042493566601
1548.164963,0.9904037407991727
1548.287966,0.9904030475167968
1548.410968,0.9904013638330471
1548.533971,0.9903677897958963
1548.656973,0.9902105318774859
1548.779976,0.9899686529912571
1548.902978,0.9900438934679864
1549.025981,0.9901702311289643
1549.148983,0.9902692531030933
1549.271985,0.990087753383957
1549.394988,0.9899646931245649
1549.51799,0.9901469624019413
1549.640993,0.9898953980214031
1549.763995,0.9898409552717014
1549.886998,0.9901320112956903
1550.01,0.9903001499857791
1550.133003,0.9904086928302567
1550.256005,0.9905554822753634
1550.379008,0.9907329066501174
1550.50201,0.9907284483620686
1550.625013,0.9908599267505644
1550.748015,0.9910258105863922
1550.871017,0.9910484062324629
1550.99402,0.9911275941636366
1551.117022,0.9911639692138204
1551.240025,0.9912551604937228
1551.363027,0.9912790500309584
1551.48603,0.9914029676569025
1551.609032,0.9912573412574747
1551.732035,0.9914405425414162
1551.855037,0.991475342715199
1551.97804,0.9914399476772692
1552.101042,0.9913809587553203
1552.224044,0.991407230698829
1552.347047,0.9915428644851281
1552.470049,0.9917003339947564
1552.593052,0.9917616229692071
1552.716054,0.9916485685884108
1552.839057,0.9916172329887485
1552.962059,0.9917978229290907
1553.085062,0.9917465483071057
1553.208064,0.9919780489665566
1553.331067,0.9920067175464307
1553.454069,0.9919941191411179
1553.577072,0.9919159530843127
1553.700074,0.9920042375327369
1553.823076,0.9920247722329872
1553.946079,0.9920558230943015
1554.069081,0.9921509658097566
1554.192084,0.9921620779628015
1554.315086,0.9923168673202197
1554.438089,0.9922485982682304
1554.561091,0.9922595130628427
1554.684094,0.9924022102405022
1554.807096,0.9924842852970459
1554.930099,0.9926623529500191
1555.053101,0.9926149048235674
1555.176104,0.9927586458683864
1555.299106,0.9928624938538991
1555.422108,0.9928501824353063
1555.545111,0.9929398408547969
1555.668113,0.9931166991892203
1555.791116,0.9932534607745177
1555.914118,0.9931581130190489
1556.037121,0.9931767845670857
1556.160123,0.9932581290767539
1556.283126,0.9933409702591481
1556.406128,0.9933257722585682
1556.529131,0.9933765325024438
1556.652133,0.9935064746509263
1556.775136,0.9936798566578932
1556.898138,0.9936625667788097
1557.02114,0.9936325586224184
1557.144143,0.9937116549220757
1557.267145,0.9938077514853006
1557.390148,0.9939262204298864
1557.51315,0.9939489816009487
1557.636153,0.9939937103115092
1557.759155,0.9939652824979139
1557.882158,0.9939680656046013
1558.00516,0.9939625987952743
1558.128163,0.9940609065575338
1558.251165,0.9942304083917226
1558.374167,0.9942796240150146
1558.49717,0.9941565398166307
1558.620172,0.9942472110276063
1558.743175,0.9944216172834021
1558.866177,0.9945404577672449
1558.98918,0.9945656199591267
1559.112182,0.9945889925258224
1559.235185,0.9946517530713251
1559.358187,0.9946887548047674
1559.48119,0.994730035244655
1559.604192,0.994702282663822
1559.727195,0.9949211412395687
1559.850197,0.9949636252793274
1559.973199,0.9949784503477905
1560.096202,0.994914276307378
1560.219204,0.9950054146291593
1560.342207,0.9950885010500906
1560.465209,0.9951304946708941
1560.588212,0.995130295644815
1560.711214,0.9952644482503504
1560.834217,0.9952259322614924
1560.957219,0.995325260765942
1561.080222,0.9952382731395657
1561.203224,0.995215382922522
1561.326227,0.9953613917286808
1561.449229,0.9955121008517812
1561.572231,0.9955416680002466
1561.695234,0.995618128536396
1561.818236,0.9956385389172366
1561.941239,0.9956561618753382
1562.064241,0.9956186263455846
1562.187244,0.9957302414495077
1562.310246,0.9959156636827398
1562.433249,0.9959133730793476
1562.556251,0.9959928501376117
1562.679254,0.9959876709882568
1562.802256,0.9960596835000902
1562.925259,0.9960623728648663
1563.048261,0.9959883681798705
1563.171263,0.9961454479309453
1563.294266,0.9961586967535072
1563.417268,0.9961953560680751
1563.540271,0.9963167996838177
1563.663273,0.996240584363915
1563.786276,0.9961618844664372
1563.909278,0.9963060395204861
1564.032281,0.9964188277478531
1564.155283,0.9964784153754047
1564.278286,0.9964871844240437
1564.401288,0.996530432906333
1564.52429,0.9964734329957838
1564.647293,0.996536412106868
1564.770295,0.9967974391732012
1564.893298,0.9966646745966204
1565.0163,0.9968643265254152
1565.139303,0.9966474324468949
1565.262305,0.996645638483131
1565.385308,0.9968348197780521
1565.50831,0.9969137722222541
1565.631313,0.9967995324500214
1565.754315,0.996944178556001
1565.877318,0.9969571389145645
1566.00032,0.9969588337431412
1566.123322,0.9969679061098075
1566.246325,0.996872201784702
1566.369327,0.9969992113935497
1566.49233,0.997052153457274
1566.615332,0.9970731914796623
1566.738335,0.9970630213849768
1566.861337,0.9970418838729819
1566.98434,0.9971702114211369
1567.107342,0.9970859540981939
1567.230345,0.9971798840190997
1567.353347,0.9971455816210941
1567.47635,0.9972506863043165
1567.599352,0.9972411127436811
1567.722354,0.9971505673614666
1567.845357,0.9972730249698818
1567.968359,0.9971776902257681
1568.091362,0.9972002266962283
1568.214364,0.9972986552159708
1568.337367,0.9973260813060962
1568.460369,0.9973361543503863
1568.583372,0.997368169354779
1568.706374,0.9973052374088165
1568.829377,0.9974823745482926
1568.952379,0.997560779744216
1569.075382,0.9974776863921494
1569.198384,0.9975477117835967
1569.321386,0.9974989328931441
1569.444389,0.9973816339159508
1569.567391,0.9975261649857283
1569.690394,0.9975233719163767
1569.813396,0.9975772396328755
1569.936399,0.9975884125605277
1570.059401,0.9975447191449502
1570.182404,0.9975638721874265
1570.305406,0.9976164451887771
1570.428409,0.9975435220920055
1570.551411,0.9977164113648068
1570.674413,0.9975668648835321
1570.797416,0.9977331731413163
1570.920418,0.9977010466503804
1571.043421,0.9977364656662203
1571.166423,0.9976970558541755
1571.289426,0.9976436804894909
1571.412428,0.9977459442076672
1571.535431,0.9978903284917451
1571.658433,0.9977773736999216
1571.781436,0.9977538264317611
1571.904438,0.9977658993261018
1572.027441,0.99773786249825
1572.150443,0.9977667973158153
1572.273445,0.9977878504173481
1572.396448,0.9978887318684968
1572.51945,0.9978700715236856
1572.642453,0.9978035158095727
1572.765455,0.9978515113129658
1572.888458,0.9979414217845409
1573.01146,0.9978840418024786
1573.134463,0.9979279496662838
1573.257465,0.9979518004292963
1573.380468,0.9979073925622597
1573.50347,0.9979134798159204
1573.626473,0.998007288091943
1573.749475,0.9979295463522807
1573.872477,0.9979908211075424
1573.99548,0.9980170686112907
1574.118482,0.9980533970937625
1574.241485,0.9979743543948449
1574.364487,0.9980183660343233
1574.48749,0.9980032960707746
1574.610492,0.9980118789360272
1574.733495,0.9980923219352786
1574.856497,0.9980547943694966
1574.9795,0.9980815425964104
1575.102502,0.9980397238558842
1575.225505,0.9980802450912484
1575.348507,0.9980003020653775
1575.471509,0.9980976118386031
1575.594512,0.9980714620237371
1575.717514,0.9981323462398702
1575.840517,0.9981828530144006
1575.963519,0.9980771510472843
1576.086522,0.9981457213029226
1576.209524,0.9981827531961203
1576.332527,0.9980185656380164
1576.455529,0.9981244610254816
1576.578532,0.9982555233712689
1576.701534,0.9980892278538765
1576.824536,0.9980897268986152
1576.947539,0.9980820416373064
1577.070541,0.9981481168555284
1577.193544,0.9980780493171245
1577.316546,0.9982878673741962
1577.439549,0.9982374551098142
1577.562551,0.998273092823091
1577.685554,0.9982176902038762
1577.808556,0.9981819546502372
1577.931559,0.9982980499623745
1578.054561,0.9982031163319888
1578.177564,0.9983156201626712
1578.300566,0.9983342888393197
1578.423568,0.9983251042061119
1578.546571,0.9982743905789552
1578.669573,0.9982107027045011
1578.792576,0.9983820103588615
1578.915578,0.9982903630969843
1579.038581,0.9983101294418597
1579.161583,0.9983398795269912
1579.284586,0.9983259028665147
1579.407588,0.998275987819258
1579.530591,0.9982984492816743
1579.653593,0.9985049187491929
1579.776596,0.9984075692654794
1579.899598,0.9984331288264136
1580.0226,0.9984773603937425
1580.145603,0.9983318928399018
1580.268605,0.9984388199114674
1580.391608,0.9983741231721341
1580.51461,0.9984292349448042
1580.637613,0.9984557935156811
1580.760615,0.9984006802770184
1580.883618,0.9984998263870929
1581.00662,0.9983957881256709
1581.129623,0.9984215470692934
1581.252625,0.9984577904292651
1581.375628,0.9984849488505176
1581.49863,0.9985395674710253
1581.621632,0.9984196500701562
1581.744635,0.9984737658817152
1581.867637,0.99849433465315
1581.99064,0.9985003256371309
1582.113642,0.9984484049701468
1582.236645,0.9985288831548146
1582.359647,0.9984828520343266
1582.48265,0.9985509508869799
1582.605652,0.9984611851915236
1582.728655,0.9984066706990713
1582.851657,0.9985598380299905
1582.974659,0.9984434127406024
1583.097662,0.998574317252616
1583.220664,0.9984901409857512
1583.343667,0.9983835079330002
1583.466669,0.9983790152173232
1583.589672,0.9985121080104892
1583.712674,0.9984937355567289
1583.835677,0.9985115089034041
1583.958679,0.9985762145456213
1584.081682,0.9985652302676749
1584.204684,0.9984989277376535
1584.327687,0.9985455587264039
1584.450689,0.9985473561100273
1584.573691,0.998529382419381
1584.696694,0.9985171005835107
1584.819696,0.998488343705115
1584.942699,0.998620452451788
1585.065701,0.9985264866883709
1585.188704,0.9984648795047433
1585.311706,0.9984518995456797
1585.434709,0.9985063166570577
1585.557711,0.9985922917520966
1585.680714,0.9984531975339928
1585.803716,0.99850192323893
1585.926719,0.9985088129259697
1586.049721,0.9985232914087259
1586.172723,0.9985261871304697
1586.295726,0.998601678563757
1586.418728,0.9985834043202492
1586.541731,0.9984768611551871
1586.664733,0.9985091124786585
1586.787736,0.9984276374593062
1586.910738,0.9984629824232745
1587.033741,0.9984360242866855
1587.156743,0.9984202491221259
1587.279746,0.9984491038842749
1587.402748,0.9984908399290945
1587.525751,0.998512607266668
1587.648753,0.9984325297667159
1587.771755,0.9985203956953795
1587.894758,0.9984471069880639
1588.01776,0.9985607367342492
1588.140763,0.998604574512824
1588.263765,0.9985039202447734
1588.386768,0.9984848490020277
1588.50977,0.9985154031058826
1588.632773,0.9984629824232745
1588.755775,0.9985901947104858
1588.878778,0.9985421636772759
1589.00178,0.9985219933292908
1589.124782,0.9984879443098573
1589.247785,0.998528184184841
1589.370787,0.9984079686285869
1589.49379,0.99847546328856
1589.616792,0.9985832046035883
1589.739795,0.9985829050286719
1589.862797,0.9985034209929381
1589.9858,0.9984009797972675
1590.108802,0.9984309322759463
1590.231805,0.9984008799571744
1590.354807,0.9984523987717542
1590.47781,0.9984734663396304
1590.600812,0.9986008796827337
1590.723814,0.998496930741795
1590.846817,0.998414058935771
1590.969819,0.9983644389901077
1591.092822,0.9983511608313691
1591.215824,0.9985401665949456
1591.338827,0.9984961319445699
1591.461829,0.9985163017701497
1591.584832,0.998453796606091
1591.707834,0.9984437122736712
1591.830837,0.9983250043736064
1591.953839,0.9984867461250431
1592.076842,0.9984885434028037
1592.199844,0.9985679263974364
1592.322846,0.9984952332984556
1592.445849,0.9984327294532419
1592.568851,0.9984677750570924
1592.691854,0.9985014239880932
1592.814856,0.9984726675611768
1592.937859,0.9985268860990454
1593.060861,0.9986486139456223
1593.183864,0.9984284362017357
1593.306866,0.9984609854993065
1593.429869,0.9984218465958025
1593.552871,0.9984645799653243
1593.675874,0.998470071535616
1593.798876,0.9985344749322173
1593.921878,0.9984517997004947
1594.044881,0.9984005804369555
1594.167883,0.9984497029539169
1594.290886,0.9982942564369923
1594.413888,0.9984570915090564
1594.536891,0.9983925932642607
1594.659893,0.9983447714043859
1594.782896,0.9985151035513066
1594.905898,0.9984556936701068
1595.028901,0.998340079194987
1595.151903,0.99837731797444
1595.274905,0.998341277203801
1595.397908,0.9984736660343436
1595.52091,0.9985261871304697
1595.643913,0.998408467832696
1595.766915,0.998332392005973
1595.889918,0.9983159196574022
1596.01292,0.9982499331559906
1596.135923,0.9983666353942895
1596.258925,0.9983838074480975
1596.381928,0.9983696304986883
1596.50493,0.9983625420994757
1596.627933,0.9983628416082833
1596.750935,0.9983286981829561
1596.873937,0.998295055072717
1596.99694,0.9983050380731826
1597.119942,0.9982126991279029
1597.242945,0.9982807795554997
1597.365947,0.9983344885061975
1597.48895,0.9981863466605
1597.611952,0.9981697769046748
1597.734955,0.9982397510586013
1597.857957,0.9983196134331384
1597.98096,0.9981891415861835
1598.103962,0.9981626899244176
1598.226965,0.9982467387613156
1598.349967,0.9981840508345429
1598.472969,0.9981683794679653
1598.595972,0.9981985246082146
1598.718974,0.9982155939489279
1598.841977,0.9981623904756556
1598.964979,0.9981904392329111
1599.087982,0.9981458211174997
1599.210984,0.9981711743433407
1599.333987,0.9981088904053408
1599.456989,0.9981858475674514
1599.579992,0.9981728712357795
1599.702994,0.9982102035992745
1599.825997,0.9981707750749508
1599.948999,0.998049504693104
1600.072001,0.998005391879897
1600.195004,0.998086133782066
1600.318006,0.9981903394138721
1600.441009,0.9981615919460626
1600.564011,0.9980719610595928
1600.687014,0.9980444146536097
1600.810016,0.9980596848499707
1600.933019,0.9981096888927724
1601.056021,0.9980440154359237
1601.179024,0.9980669707122635
1601.302026,0.9980642759350804
1601.425029,0.998072859324762
1601.548031,0.998019064647424
1601.671033,0.9979994038655098
1601.794036,0.9979133800245774
1601.917038,0.9978651819723146
1602.040041,0.9979371306456533
1602.163043,0.9980384264050866
1602.286046,0.9980346338662721
1602.409048,0.9979409228139549
1602.532051,0.997939725285566
1602.655053,0.9979254548495282
1602.778056,0.9980636770966945
1602.901058,0.9980154717852584
1603.02406,0.9979835358011397
1603.147063,0.9979030017793921
1603.270065,0.9978331510140729
1603.393068,0.9979643747011995
1603.51607,0.9979032013600124
1603.639073,0.9978132943319423
1603.762075,0.9979477088353024
1603.885078,0.9978188821020363
1604.00808,0.9978525091649759
1604.131083,0.99771072439747
1604.254085,0.9977295813083583
1604.377088,0.9977557221658323
1604.50009,0.9977972296672245
1604.623092,0.9977753781471698
1604.746095,0.9978402356545955
1604.869097,0.9977940367211983
1604.9921,0.9977113230240842
1605.115102,0.9976963574664808
1605.238105,0.9976753062954289
1605.361107,0.9977604116287467
1605.48411,0.9977663982091762
1605.607112,0.9977661986559165
1605.730115,0.9976602415120432
1605.853117,0.9976239273401741
1605.97612,0.9977387604627304
1606.099122,0.9976618377697066
1606.222124,0.9976993505600428
1606.345127,0.9978013206442526
1606.468129,0.9976121554472858
1606.591132,0.9975514027169584
1606.714134,0.9974901549411576
1606.837137,0.9975553929305497
1606.960139,0.9976320081267127
1607.083142,0.9976487684852359
1607.206144,0.9975760425409061
1607.329147,0.9975212771194952
1607.452149,0.9974632230705561
1607.575152,0.9974308060425858
1607.698154,0.9974373891076298
1607.821156,0.9974911524318113
1607.944159,0.997494543907495
1608.067161,0.9975105039478775
1608.190164,0.9974104586616865
1608.313166,0.9974368903890599
1608.436169,0.9974553431422196
1608.559171,0.997562475598983
1608.682174,0.9975120999659607
1608.805176,0.9974345962868503
1608.928179,0.9974364914143836
1609.051181,0.9973623846361724
1609.174183,0.9974217294635493
1609.297186,0.9972652462706241
1609.420188,0.9974226271435098
1609.543191,0.9973335612797559
1609.666193,0.9973815341777924
1609.789196,0.9973818333922976
1609.912198,0.9972524813571674
1610.035201,0.9972560714725625
1610.158203,0.9973609883298113
1610.281206,0.9973149113165377
1610.404208,0.9973327634132261
1610.527211,0.9972030188607721
1610.650213,0.9972471959330226
1610.773215,0.9972109965168336
1610.896218,0.997208104609137
1611.01922,0.9971481742029767
1611.142223,0.9971360090694589
1611.265225,0.9972271514658319
1611.388228,0.9971213512778606
1611.51123,0.9970550449127117
1611.634233,0.9970399894952022
1611.757235,0.9970558425570667
1611.880238,0.997153259671633
1612.00324,0.9970677075921899
1612.126243,0.9970543469744245
1612.249245,0.9971162659719366
1612.372247,0.9970110757547581
1612.49525,0.9969724921727235
1612.618252,0.99699661919897
1612.741255,0.996982063154589
1612.864257,0.996998812593945
1612.98726,0.9968681146170534
1613.110262,0.9968925381850491
1613.233265,0.9969205512589538
1613.356267,0.9968705071033995
1613.47927,0.9968546569883453
1613.602272,0.996958534655536
1613.725275,0.9969121771614946
1613.848277,0.9967851786401017
1613.971279,0.9968129893345432
1614.094282,0.9967690308510052
1614.217284,0.9968090020905603
1614.340287,0.9967756095483186
1614.463289,0.9967801947266683
1614.586292,0.9967752108381545
1614.709294,0.9967114192660129
1614.832297,0.996758564831128
1614.955299,0.9966795250109072
1615.078302,0.9966437448582169
1615.201304,0.9966829137270531
1615.324306,0.9967692302048313
1615.447309,0.9966957710195695
1615.570311,0.9965579375258433
1615.693314,0.9966609869441465
1615.816316,0.996670455268497
1615.939319,0.9967495940444131
1616.062321,0.996605175491613
1616.185324,0.9966327818373202
1616.308326,0.9965545492346157
1616.431329,0.9965913227759502
1616.554331,0.9966008900985719
1616.677334,0.9965503637142986
1616.800336,0.9966004914582957
1616.923338,0.9965773705950969
1617.046341,0.9965827521274282
1617.169343,0.9965290377647036
1617.292346,0.9964269984157403
1617.415348,0.9964103582238127
1617.538351,0.9963704029695561
1617.661353,0.996427496629364
1617.784356,0.9964454324857256
1617.907358,0.9964116535581204
1618.030361,0.9963633287648086
1618.153363,0.9963980028119744
1618.276366,0.9962606090009077
1618.399368,0.9963120173746568
1618.52237,0.9963078328729713
1618.645373,0.9963776765000462
1618.768375,0.9962923902212426
1618.891378,0.9962242461523052
1619.01438,0.9962406839879785
1619.137383,0.9962398869957501
1619.260385,0.9962584172299789
1619.383388,0.9962454659547384
1619.50639,0.9961432564133705
1619.629393,0.9961473406090944
1619.752395,0.9961028138181504
1619.875398,0.996049424138186
1619.9984,0.9961658691219444
1620.121402,0.9961343907778406
1620.244405,0.9961054036888332
1620.367407,0.9960975344872274
1620.49041,0.9960813978378759
1620.613412,0.996049424138186
1620.736415,0.9959782091503262
1620.859417,0.9958851891296941
1620.98242,0.9958913636370077
1621.105422,0.9959220375633837
1621.228425,0.9959171575573558
1621.351427,0.9957141107502553
1621.474429,0.9958205582782135
1621.597432,0.9957340252316144
1621.720434,0.9956513827372311
1621.843437,0.9956991751506112
1621.966439,0.9956990755806987
1622.089442,0.9957503554035353
1622.212444,0.9957340252316144
1622.335447,0.9957742536988433
1622.458449,0.995610064062216
1622.581452,0.9955980172533242
1622.704454,0.9956399328121669
1622.827457,0.9956756769273578
1622.950459,0.9955802957663388
1623.073461,0.9955695435572065
1623.196464,0.995482733677974
1623.319466,0.9953854797658247
1623.442469,0.9953302374046874
1623.565471,0.995515883804952
1623.688474,0.9953746301232259
1623.811476,0.9953939405783611
1623.934479,0.9953233696497431
1624.057481,0.9952671354679885
1624.180484,0.9953030652601077
1624.303486,0.995473575278953
1624.426489,0.9953812991555889
1624.549491,0.9953647759631659
1624.672493,0.9951750775157037
1624.795496,0.9951853278717913
1624.918498,0.995189806215843
1625.041501,0.9950731768051714
1625.164503,0.9951491037851391
1625.287506,0.9951424363084799
1625.410508,0.9950925809213087
1625.533511,0.9949310905007273
1625.656513,0.9949120874983779
1625.779516,0.9950171557623244
1625.902518,0.9950481012770689
1626.025521,0.9950743708937001
1626.148523,0.9951210409760999
1626.271525,0.9949689980974105
1626.394528,0.9949733759706334
1626.51753,0.9949447211500368
1626.640533,0.9949959621226198
1626.763535,0.9949126844458095
1626.886538,0.9949351697265607
1627.00954,0.9949963601210843
1627.132543,0.9949694955820338
1627.255545,0.9948290158073632
1627.378548,0.9948026531877505
1627.50155,0.9947811656825075
1627.624552,0.9947245642445064
1627.747555,0.9949951661261685
1627.870557,0.9949037302719433
1627.99356,0.9947084498370927
1628.116562,0.9945257386773915
1628.239565,0.9945235507231731
1628.362567,0.9946082877394403
1628.48557,0.9948379693087961
1628.608572,0.9947879302174336
1628.731575,0.9945509999519707
1628.854577,0.9944002374484645
1628.97758,0.9944271860600514
1629.100582,0.9944787981703306
1629.223584,0.9945941644020304
1629.346587,0.9945291200706513
1629.469589,0.9944246999951938
1629.592592,0.9942570541237187
1629.715594,0.9942560598671617
1629.838597,0.9942989132268253
1629.961599,0.9944011324090809
1630.084602,0.9943397797519602
1630.207604,0.9942859874249712
1630.330607,0.9941391422294131
1630.453609,0.9940971904428
1630.576612,0.9941679726825774
1630.699614,0.9942468133288014
1630.822616,0.9942522817013127
1630.945619,0.9941029562232253
1631.068621,0.9939549453127294
1631.191624,0.9940279042832769
1631.314626,0.994094307565128
1631.437629,0.993994008509667
1631.560631,0.9941799027698299
1631.683634,0.9941274114567465
1631.806636,0.9940114035570222
1631.929639,0.9940786009991506
1632.052641,0.9941779144120128
1632.175644,0.9941256220290164
1632.298646,0.9940682626354598
1632.421648,0.9939163806090114
1632.544651,0.9938393550742922
1632.667653,0.9938612197806147
1632.790656,0.9940451011147732
1632.913658,0.9940823785050117
1633.036661,0.9939417257998667
1633.159663,0.9938926262913801
1633.282666,0.9937006247839234
1633.405668,0.9937051958173108
1633.528671,0.99398685177857
1633.651673,0.9939865535825593
1633.774675,0.9938651952334447
1633.897678,0.9935967884941741
1634.02068,0.9934238183507852
1634.143683,0.9935928141149689
1634.266685,0.9938170933220711
1634.389688,0.9937175178381353
1634.51269,0.9937321255930143
1634.635693,0.9935190922632762
1634.758695,0.9934316664299501
1634.881698,0.9935121376539714
1635.0047,0.9937200021350353
1635.127703,0.9936160644588472
1635.250705,0.9936356388881246
1635.373707,0.9933814993975235
1635.49671,0.9934364349133933
1635.619712,0.993507368807156
1635.742715,0.9935300210333992
1635.865717,0.9935450234499847
1635.98872,0.9933092831876084
1636.111722,0.9933074952325078
1636.234725,0.9931570205457254
1636.357727,0.9932410451838557
1636.48073,0.9933976916479302
1636.603732,0.9933449436309759
1636.726735,0.993311567801587
1636.849737,0.9932695516109177
1636.972739,0.993213830752057
1637.095742,0.993263294032454
1637.218744,0.9931454006765614
1637.341747,0.9931311987988753
1637.464749,0.9931579143874462
1637.587752,0.9932054877909192
1637.710754,0.9932166117546766
1637.833757,0.993191384373127
1637.956759,0.993090878490712
1638.079762,0.9929480822896779
1638.202764,0.9929739985728318
1638.325767,0.9930007099326595
1638.448769,0.9929764810109312
1638.571771,0.9929221666829303
1638.694774,0.9929994190325757
