nu,[0]Dimethylsulfide-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
650.711248,0.9971672199149899
650.83085,0.9975610790124948
650.950452,0.9974613278922326
651.070054,0.9972450019916048
651.189656,0.9968370128170679
651.309258,0.9968165778677641
651.42886,0.9972368246161158
651.548462,0.9973459282925912
651.668064,0.9978276629468344
651.787666,0.9972090020968349
651.907268,0.9973292727546628
652.02687,0.9963191908470064
652.146472,0.9970871506020567
652.266074,0.9968102979431054
652.385676,0.997513795737972
652.505278,0.9972883830927236
652.62488,0.996979072212886
652.744482,0.9968935350780856
652.864084,0.9968484765086315
652.983686,0.9969821628528003
653.103288,0.9970694026087336
653.22289,0.9972476945567452
653.342492,0.9968736970941262
653.462094,0.9974806788296973
653.581696,0.9960949446370045
653.701298,0.9963190912150922
653.8209,0.9962125903968115
653.940502,0.9966148426087006
654.060104,0.9971227472487295
654.179706,0.9972963614317016
654.299308,0.9963961096575676
654.41891,0.9966619836056319
654.538512,0.9962729627090522
654.658114,0.9962639962927367
654.777716,0.9966412532519693
654.897318,0.9966952726718086
655.01692,0.996965812479403
655.136522,0.9955056300441558
655.256124,0.9962719664365876
655.375726,0.9959691457898613
655.495328,0.9965400992984141
655.61493,0.9957982521475376
655.734532,0.996400194889992
655.854134,0.9967578671003768
655.973736,0.996148834831226
656.093338,0.9960337862849844
656.21294,0.9957272542632641
656.332542,0.9955849750047251
656.452144,0.9960261168543574
656.571746,0.9966933789525895
656.691348,0.9957767431375893
656.81095,0.9955509265808112
656.930552,0.9952948042789491
657.050154,0.9955865679419594
657.169756,0.9954462001320428
657.289358,0.9957020626824061
657.40896,0.995713911607453
657.528562,0.9955739240728353
657.648164,0.9955394778109862
657.767766,0.9949597449287554
657.887368,0.995547442158666
658.00697,0.9950446186148091
658.126572,0.9953497460685248
658.246174,0.9952505146456104
658.365776,0.9958789150727659
658.485378,0.9953195874281247
658.60498,0.9954439106084154
658.724582,0.994569996057482
658.844184,0.9948219525464256
658.963786,0.995321677601453
659.083388,0.9953766208744769
659.20299,0.9949862112099706
659.322592,0.9946040109329982
659.442194,0.994493616014816
659.561796,0.9943332171310705
659.681398,0.9948521955934749
659.801,0.9944906325384432
659.920602,0.9950733758198267
660.040204,0.9945392643194116
660.159806,0.9949978526167438
660.279408,0.9942491000991018
660.39901,0.9943420667360837
660.518612,0.9937829066020758
660.638214,0.9946503605598457
660.757816,0.9944622899592994
660.877418,0.9948811462135962
660.99702,0.9940989798193532
661.116622,0.9933884530923572
661.236224,0.9938042731642575
661.355826,0.9936556111651869
661.475428,0.994148089521956
661.59503,0.9937790308562977
661.714632,0.9941178678794058
661.834234,0.9931262331552955
661.953836,0.9936209331894914
662.073438,0.993291701768892
662.19304,0.9939528580095359
662.312642,0.9934635560982689
662.432244,0.9939196605384792
662.551846,0.9935983782503075
662.671448,0.9928735146887464
662.79105,0.9928198016845516
662.910652,0.9922956319664782
663.030254,0.9930075616611964
663.149856,0.9930998163488387
663.269458,0.9935174032822549
663.38906,0.9930814441721794
663.508662,0.9927500089057382
663.628264,0.9922613983577085
663.747866,0.9920089991645049
663.867468,0.9922724125203588
663.98707,0.9926160959621678
664.106672,0.9928513738562401
664.226274,0.9926764488555118
664.345876,0.9924252342388572
664.465478,0.9916852602642403
664.58508,0.9921307261364994
664.704682,0.9921606889368647
664.824284,0.9924130274835478
664.943886,0.9917228458478466
665.063488,0.9922786638562493
665.18309,0.9919385690258637
665.302692,0.9915623980719636
665.422294,0.9910879498527615
665.541896,0.9912768692194472
665.661498,0.9912515919815682
665.7811,0.9919757674196678
665.900702,0.9920539381900283
666.020304,0.9909732876103022
666.139906,0.9914020753946331
666.259508,0.990294406261566
