nu,[0]1-1-1-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.23K-P=1.0atm-L=15cm
638.656173,0.9961554094352321
638.775576,0.9933577578634004
638.894978,0.9965164815779319
639.01438,1.0010178176251567
639.133783,1.0011779932896883
639.253185,0.9999566129412456
639.372587,0.9979810408454189
639.49199,1.0020947910154197
639.611392,0.9979403240495808
639.730795,0.9959236310399187
639.850197,0.9960754213674183
639.969599,0.9962864124848345
640.089002,1.0009710711846116
640.208404,1.0002645949990832
640.327807,0.9977538264317611
640.447209,0.9991714334509908
640.566611,0.9981843502898031
640.686014,0.9967866738189911
640.805416,0.9959880693834049
640.924818,0.9973012481958452
641.044221,0.9959712373272636
641.163623,0.9967488963199415
641.283026,1.0006728362528299
641.402428,1.0009545953363765
641.52183,1.0017671595894153
641.641233,0.9989064983091818
641.760635,0.9970542472689948
641.880038,0.9942555627392561
641.99944,0.9959396655394558
642.118842,0.9969180589606911
642.238245,1.00022569546539
642.357647,1.000312468808211
642.47705,0.9940467909928814
642.596452,1.0000106000561801
642.715854,0.9987806440193816
642.835257,0.9938577412724329
642.954659,0.9939432167135737
643.074061,0.992529940624234
643.193464,0.9967036449472625
643.312866,0.9980680685865351
643.432269,1.0023409357214257
643.551671,0.9997655674835978
643.671073,0.9963843522528425
643.790476,1.000662369269705
643.909878,1.0022005175928508
644.029281,1.0052730538684271
644.148683,0.997433299622718
644.268085,0.997307331752014
644.387488,1.0035188767608967
644.50689,0.9972100990273406
644.626293,0.9978386391114957
644.745695,1.0037157864807291
644.865097,0.9950152652315245
644.9845,0.997260858313194
645.103902,1.0006848744194594
645.223304,0.9994781662026415
645.342707,0.9935003149298787
645.462109,1.0003880052545733
645.581512,0.99927803074531
645.700914,0.994932980871595
645.820316,1.0017244852173874
645.939719,1.0023594792002632
646.059121,0.998777647681944
646.178524,1.001702447521128
646.297926,0.9970274268704793
646.417328,1.0003025357547133
646.536731,0.9953249621684085
646.656133,0.9960683492570326
646.775536,1.0012916334408832
646.894938,0.996453204790411
647.01434,0.996190175865692
647.133743,1.0004219389912246
647.253145,1.0019567118670896
647.372547,0.9907789768013994
647.49195,0.9999768852671496
647.611352,1.0003489008517485
647.730755,0.9984812544630415
