nu,[0]Methanol-HITRAN(x-sec)-X=0.01-T=203.9K-P=0.0987atm-L=15cm
884.00654,0.9929446069774717
884.01234,0.9961525205887335
884.01814,0.9995068316475088
884.02394,0.9973452301506857
884.029741,0.9966620832718351
884.035541,0.9976291149980842
884.041341,0.996807407197433
884.047141,0.9973669725136939
884.052941,0.9968651240171955
884.058741,0.9946942256079635
884.064541,0.9970782765659059
884.070341,0.9986900587230743
884.076142,0.9951361669308796
884.081942,0.9948828375129823
884.087742,0.9964718386395665
884.093542,0.9933105744905159
884.099342,0.9922754885696055
884.105142,0.9973433351965486
884.110942,1.0
884.116742,1.0
884.122542,1.0
884.128343,1.0
884.134143,1.0
884.139943,1.0
884.145743,1.0
884.151543,1.0
884.157343,1.0
884.163143,1.0
884.168943,1.0
884.174743,1.0
884.180544,1.0
884.186344,1.0
884.192144,0.9985423633857285
884.197944,0.9987706562628802
884.203744,1.0
884.209544,1.0
884.215344,1.0
884.221144,0.9998321040960951
884.226945,0.9955857714730236
884.232745,0.9965033276471912
884.238545,0.9999607797691333
884.244345,0.9987153259011884
884.250145,0.9916565018086922
884.255945,0.9909995487503824
884.261745,0.9937692918695165
884.267545,0.9902254841694068
884.273345,0.9876182920137722
884.279146,0.9931557294424379
884.284946,0.9986481146214402
884.290746,0.999826355078025
884.296546,1.0
884.302346,0.997092634596466
884.308146,0.9919961031313402
884.313946,0.995248623671429
884.319746,0.9999928777253635
884.325547,0.995476063966002
884.331347,0.9922978150192698
884.337147,0.9969335113103603
884.342947,0.9977491369997971
884.348747,0.99591785469961
884.354547,0.9998258851597485
884.360347,1.0
884.366147,1.0
884.371947,1.0
884.377748,1.0
884.383548,1.0
884.389348,1.0
884.395148,1.0
884.400948,1.0
884.406748,0.9997645677185302
884.412548,0.9984199495960961
884.418348,0.9990899943065477
884.424148,0.9960379696356718
884.429949,0.9931475855988463
884.435749,0.9939475900733485
884.441549,0.993026428984107
884.447349,0.9931558287580159
884.453149,0.9997320758980743
884.458949,1.0
884.464749,1.0
884.470549,0.9956331624836429
884.47635,0.9947958885527086
884.48215,0.9985709221057092
884.48795,1.0
884.49375,1.0
884.49955,0.9989791214514281
884.50535,0.9968907437800952
884.51115,1.0
884.51695,1.0
884.52275,1.0
884.528551,1.0
884.534351,0.9994490418332225
884.540151,0.9943625503936394
884.545951,0.9940806885664046
884.551751,0.9953627852356046
884.557551,0.9951463173715495
884.563351,1.0
884.569151,1.0
884.574951,0.9998700384457345
884.580752,0.9962361012913723
884.586552,0.9980847364624568
884.592352,0.9992421772927816
884.598152,1.0
884.603952,1.0
884.609752,1.0
884.615552,0.9993619436445854
884.621352,1.0
884.627153,1.0
884.632953,0.9968351188285429
884.638753,0.9965618241093784
884.644553,0.99979125179094
884.650353,1.0
884.656153,1.0
884.661953,1.0
884.667753,1.0
884.673553,1.0
884.679354,1.0
884.685154,1.0
884.690954,1.0
884.696754,1.0
884.702554,1.0
884.708354,1.0
884.714154,0.9963396155997717
884.719954,0.9921340993867028
884.725755,0.996523656522429
884.731555,0.9995043028984235
884.737355,0.9970088823328042
884.743155,0.9978640843212181
884.748955,1.0
884.754755,1.0
884.760555,1.0
884.766355,1.0
884.772155,0.9992145486285475
884.777956,1.0
884.783756,0.9995613762235469
884.789556,0.9992293770824761
884.795356,1.0
884.801156,1.0
884.806956,0.9966491267489702
884.812756,0.9973033425306655
884.818556,1.0
884.824356,1.0
884.830157,1.0
884.835957,1.0
884.841757,1.0
884.847557,1.0
884.853357,1.0
884.859157,1.0
884.864957,1.0
884.870757,0.9984772605460115
884.876558,0.9969633200679873
884.882358,0.997208104609137
884.888158,0.9979534969487991
884.893958,0.999799730056703
884.899758,0.9999973374035447
884.905558,0.9956083715265457
884.911358,0.9956551662196742
884.917158,0.9999537390700698
884.922958,1.0
884.928759,0.9991763693700638
884.934559,0.999739833849084
884.940359,1.0
884.946159,1.0
884.951959,0.9999752643059323
884.957759,1.0
884.963559,0.9977198036063722
884.969359,0.9982273729624325
884.97516,1.0
884.98096,1.0
884.98676,0.9996337470869792
884.99256,0.9986085689391109
884.99836,1.0
885.00416,1.0
885.00996,1.0
885.01576,0.999791461747125
885.02156,0.9973377500895098
885.027361,0.9984134598875153
885.033161,1.0
885.038961,1.0
885.044761,1.0
885.050561,1.0
885.056361,1.0
885.062161,1.0
885.067961,1.0
885.073761,1.0
885.079562,1.0
885.085362,1.0
885.091162,1.0
885.096962,1.0
885.102762,1.0
885.108562,1.0
885.114362,1.0
885.120162,1.0
885.125963,0.9999337891920324
885.131763,0.9958319106972865
885.137563,0.9939325815780529
885.143363,0.9979074923530039
885.149163,1.0
885.154963,1.0
885.160763,1.0
885.166563,0.9957101279017779
885.172363,0.9948338904814835
885.178164,0.9994461934075123
885.183964,0.9980423187625397
885.189764,0.9952533013509528
885.195564,0.9998314941986975
885.201364,1.0
885.207164,1.0
885.212964,0.9999939265184437
885.218764,1.0
885.224564,1.0
885.230365,1.0
885.236165,1.0
885.241965,1.0
885.247765,1.0
885.253565,1.0
885.259365,1.0
885.265165,1.0
885.270965,1.0
885.276766,1.0
885.282566,1.0
885.288366,1.0
885.294166,1.0
885.299966,1.0
885.305766,1.0
885.311566,1.0
885.317366,1.0
885.323166,1.0
885.328967,1.0
885.334767,1.0
885.340567,0.9994677217103772
885.346367,0.9962742578647455
885.352167,0.9910631729637276
885.357967,0.9867712789397948
885.363767,0.9875679247652552
885.369567,0.990901642831598
885.375368,0.9916740542841133
885.381168,0.99240250796121
885.386968,0.9944259927481441
885.392768,0.9927820752488944
885.398568,0.9905690529784297
885.404368,0.9938002979551153
885.410168,0.9963619338571247
885.415968,0.9933060052723824
885.421768,0.9924616569133058
885.427569,0.9973484216605285
885.433369,1.0
885.439169,0.9998895161037953
885.444969,0.9936872099160394
885.450769,0.9878178110595042
885.456569,0.9906508773615061
885.462369,0.9980306417357209
885.468169,0.999127730648279
885.473969,0.9972339326335178
885.47977,0.9995069915686146
885.48557,1.0
885.49137,1.0
885.49717,1.0
885.50297,1.0
885.50877,1.0
885.51457,1.0
885.52037,1.0
885.526171,1.0
885.531971,1.0
885.537771,0.9998998950108389
885.543571,1.0
885.549371,0.9999467594173301
885.555171,0.9969469700036091
885.560971,0.9965372093363166
885.566771,0.9997172199898061
885.572571,1.0
885.578372,1.0
885.584172,1.0
885.589972,1.0
885.595772,0.9995170366643563
885.601572,0.9915057814754529
885.607372,0.9868502237998623
885.613172,0.9912022288814389
885.618972,0.9964594824653757
885.624772,0.9980197632610137
885.630573,1.0
885.636373,1.0
885.642173,1.0
885.647973,1.0
885.653773,1.0
885.659573,1.0
885.665373,1.0
885.671173,1.0
885.676974,1.0
885.682774,1.0
885.688574,1.0
885.694374,1.0
885.700174,1.0
885.705974,1.0
885.711774,1.0
885.717574,1.0
885.723374,1.0
885.729175,1.0
885.734975,1.0
885.740775,1.0
885.746575,1.0
885.752375,1.0
885.758175,1.0
885.763975,1.0
885.769775,1.0
885.775576,1.0
885.781376,1.0
885.787176,0.9987263118301959
885.792976,0.9978356456000687
885.798776,0.9997850930957978
885.804576,1.0
885.810376,1.0
885.816176,1.0
885.821976,0.9998392529211964
885.827777,0.9958999283395632
885.833577,0.9951740823411237
885.839377,0.9961406664442708
885.845177,0.9939249283266398
885.850977,0.995338598213797
885.856777,1.0
885.862577,0.9998149771188449
885.868377,0.9996077669435058
885.874177,1.0
885.879978,1.0
885.885778,1.0
885.891578,1.0
885.897378,0.9962292272859888
885.903178,0.9962804347842927
885.908978,0.9981273555906157
885.914778,0.996921149411464
885.920578,0.995158955810034
885.926379,0.9960779115590844
885.932179,0.9995083808842984
885.937979,1.0
885.943779,1.0
885.949579,0.9985282840376645
885.955379,0.9980257513975577
885.961179,1.0
885.966979,1.0
885.972779,1.0
885.97858,1.0
885.98438,1.0
885.99018,1.0
885.99598,1.0
886.00178,1.0
886.00758,1.0
886.01338,1.0
886.01918,1.0
886.02498,1.0
886.030781,1.0
886.036581,0.9986063720026759
886.042381,1.0
886.048181,1.0
886.053981,1.0
886.059781,1.0
886.065581,0.9948916920096387
886.071381,0.9918360078803291
886.077182,0.9949856142184229
886.082982,0.9980680685865351
886.088782,0.997494543907495
886.094582,0.9962453663301968
886.100382,0.9961511259761809
886.106182,0.9991598331379884
886.111982,1.0
886.117782,1.0
886.123582,1.0
886.129383,1.0
886.135183,1.0
886.140983,0.997703840217222
886.146783,0.9990150853471466
886.152583,1.0
886.158383,1.0
886.164183,1.0
886.169983,0.9998835767777094
886.175784,1.0
886.181584,1.0
886.187384,1.0
886.193184,1.0
886.198984,1.0
886.204784,0.9956399328121669
886.210584,0.9917531930312391
886.216384,0.9972731246971893
886.222184,1.0
886.227985,1.0
886.233785,1.0
886.239585,0.9999139757003023
886.245385,0.998327799687532
886.251185,0.9976033764989453
886.256985,0.9961741373329711
886.262785,0.9970930334335996
886.268585,0.9992827373559189
886.274385,0.9977365654398719
886.280186,0.9955264363292488
886.285986,0.9946093818091586
886.291786,0.9931312981120003
886.297586,0.9952154824440652
886.303386,0.9998437422095204
886.309186,0.9989882122027961
886.314986,0.9978479190539911
886.320786,1.0
886.326587,1.0
886.332387,1.0
886.338187,1.0
886.343987,0.9997351450802585
886.349787,0.9962364001622476
886.355587,0.9995548990868149
886.361387,1.0
886.367187,0.9995151475789422
886.372987,0.9996981955521278
886.378788,1.0
886.384588,0.9993451545049614
886.390388,0.9977179079405464
886.396188,1.0
886.401988,1.0
886.407788,1.0
886.413588,1.0
886.419388,1.0
886.425189,1.0
886.430989,1.0
886.436789,1.0
886.442589,0.9999497522624599
886.448389,0.9999059814200237
886.454189,1.0
886.459989,1.0
886.465789,1.0
886.471589,0.995631868161373
886.47739,0.9929683386371707
886.48319,0.9961609879211446
886.48899,0.9961148667351176
886.49479,0.9952758938573174
886.50059,0.9979048977968967
886.50639,0.9972788091702008
886.51219,0.9941005703789935
886.51799,0.9949017404664726
886.52379,0.9958180687299297
886.529591,0.9947914119812824
886.535391,0.9952205580559685
886.541191,0.9945281255420285
886.546991,0.993192675522766
886.552791,0.995843860751915
886.558591,0.997317504338678
886.564391,0.9952260317840905
886.570191,0.9961283143765899
886.575992,0.9966853057689165
886.581792,0.9923782936354317
886.587592,0.9926888573886756
886.593392,0.998980320227093
886.599192,1.0
886.604992,0.9992873640457036
886.610792,0.9997202791291798
886.616592,0.9988417712652702
886.622392,0.9973468259043305
886.628193,0.9976670256247514
886.633993,0.9954253955238689
886.639793,0.9934163677000876
886.645593,0.9970847575957669
886.651393,1.0
886.657193,1.0
886.662993,1.0
886.668793,0.9997831635124301
886.674593,0.9983571509563044
886.680394,1.0
886.686194,1.0
886.691994,1.0
886.697794,1.0
886.703594,1.0
886.709394,0.9983963871633235
886.715194,0.9932086660535654
886.720994,0.9914174422458946
886.726795,0.9926141107319612
886.732595,0.999017323143444
886.738395,1.0
886.744195,1.0
886.749995,0.9998942655902767
886.755795,0.9945114176098664
886.761595,0.9925589229216398
886.767395,0.9925042344316686
886.773195,0.9942588437880269
886.778996,0.9987876355083599
886.784796,1.0
886.790596,1.0
886.796396,1.0
886.802196,1.0
886.807996,1.0
886.813796,1.0
886.819596,0.9993115171131812
886.825397,0.9992805489291203
886.831197,0.9997839533414413
886.836997,0.9975471132551491
886.842797,0.9983087318086569
886.848597,1.0
886.854397,0.9995735309637825
886.860197,0.9982768862680512
886.865997,1.0
886.871797,1.0
886.877598,1.0
886.883398,1.0
886.889198,1.0
886.894998,1.0
886.900798,1.0
886.906598,1.0
886.912398,1.0
886.918198,0.9997555398852445
886.923998,0.9940898341508091
886.929799,0.9919893575807738
886.935599,0.995708833479453
886.941399,0.9977976287861962
886.947199,0.9972939679233065
886.952999,0.9995629955142881
886.958799,1.0
886.964599,1.0
886.970399,1.0
886.9762,1.0
886.982,1.0
886.9878,0.9995081310072345
886.9936,0.9959486290367813
886.9994,0.9951018353253441
887.0052,0.9985832046035883
887.011,1.0
887.0168,1.0
887.0226,0.9996352765277823
887.028401,0.9980656732260449
887.034201,1.0
887.040001,0.9987785465822314
887.045801,0.9970843587619436
887.051601,0.9993869679809577
887.057401,1.0
887.063201,1.0
887.069001,1.0
887.074801,0.999946344439511
887.080602,0.9997900920337606
887.086402,1.0
887.092202,1.0
887.098002,1.0
887.103802,1.0
887.109602,0.9971652255825445
887.115402,0.9986900587230743
887.121202,1.0
887.127003,0.9972712298800525
887.132803,0.9993254576060796
887.138603,1.0
887.144403,1.0
887.150203,1.0
887.156003,1.0
887.161803,1.0
887.167603,1.0
887.173403,1.0
887.179204,1.0
887.185004,0.9934442830922293
887.190804,0.9903924502608837
887.196604,0.9974252204457117
887.202404,1.0
887.208204,0.9989923080628627
887.214004,0.9961683595397302
887.219804,0.9949498948760385
887.225605,0.9935838718198823
887.231405,0.9990154350024876
887.237205,1.0
887.243005,0.99935533788397
887.248805,0.9986764766306341
887.254605,1.0
887.260405,1.0
887.266205,1.0
887.272005,1.0
887.277806,1.0
887.283606,1.0
887.289406,1.0
887.295206,1.0
887.301006,1.0
887.306806,0.9987414925855091
887.312606,0.9949502928560761
887.318406,0.9969373993586362
887.324206,1.0
887.330007,0.9979687657541085
887.335807,0.9996585483079022
887.341607,1.0
887.347407,1.0
887.353207,0.9979881265359631
887.359007,0.9976048729051323
887.364807,0.9998384430517295
887.370607,1.0
887.376408,1.0
887.382208,1.0
887.388008,1.0
887.393808,1.0
887.399608,1.0
887.405408,1.0
887.411208,0.9968346204111082
887.417008,0.9908739970614232
887.422808,0.9953447693322364
887.428609,1.0
887.434409,0.9994678316518327
887.440209,0.9968983201785383
887.446009,0.9952393679022683
887.451809,0.9907900735880814
887.457609,0.9889643445812111
887.463409,0.9920988792513357
887.469209,0.9968365143986861
887.47501,0.9999957180091678
887.48081,1.0
887.48661,0.9980815425964104
887.49241,0.9953128192779419
887.49821,0.9934608737502886
887.50401,0.9944479698054294
887.50981,0.9973113209893195
887.51561,0.9989441577940449
887.52141,1.0
887.527211,1.0
887.533011,1.0
887.538811,1.0
887.544611,1.0
887.550411,1.0
887.556211,1.0
887.562011,1.0
887.567811,0.9970959250075894
887.573611,0.995736713717112
887.579412,0.9996423339777473
887.585212,1.0
887.591012,1.0
887.596812,1.0
887.602612,1.0
887.608412,1.0
887.614212,0.9983468679306072
887.620012,0.9969399913992442
887.625813,0.9989013040088958
887.631613,0.9975825268062565
887.637413,0.9925759950819342
887.643213,0.9915524824975608
887.649013,0.9941184643503055
887.654813,0.9952901264043621
887.660613,0.996320784958987
887.666413,0.9979608818320006
887.672213,0.9964653615936657
887.678014,0.9916353797501545
887.683814,0.9886350742810133
887.689614,0.9905418127040282
887.695414,0.9944537376203809
887.701214,0.9971111806919476
887.707014,0.9999552070032363
887.712814,1.0
887.718614,0.9996179230100107
887.724414,0.9924425025881671
887.730215,0.9946431991030309
887.736015,1.0
887.741815,0.9967979375720454
887.747615,0.9960483284844219
887.753415,1.0
887.759215,1.0
887.765015,0.9975105039478775
887.770815,0.9976830881931673
887.776616,0.9991366828728515
887.782416,0.9951016363049969
887.788216,0.9960567949311965
887.794016,0.9986148601929127
887.799816,0.9980606829101545
887.805616,1.0
887.811416,1.0
887.817216,0.9998090182393388
887.823016,0.9990191513468182
887.828817,1.0
887.834617,0.9991949342394738
887.840417,0.9946527477235756
887.846217,0.9989941062506356
887.852017,1.0
887.857817,0.9979720590564695
887.863617,0.9969165635847242
887.869417,0.9975943981089596
887.875218,0.9981621908431973
887.881018,0.9988021180340728
887.886818,0.9991807657557611
887.892618,1.0
887.898418,1.0
887.904218,0.9979628777557602
887.910018,0.9973854239733608
887.915818,1.0
887.921618,0.9995711819687448
887.927419,0.9961770262421583
887.933219,0.9970630213849768
887.939019,0.9998239155046948
887.944819,0.9970879482720962
887.950619,0.9936011603296615
887.956419,0.9962490524448715
887.962219,0.9988573533184416
887.968019,0.9971542568253913
887.973819,0.9968129893345432
887.97962,0.9986970495779534
887.98542,0.9995233836176908
887.99122,1.0
887.99702,1.0
888.00282,1.0
888.00862,1.0
888.01442,1.0
888.02022,1.0
888.026021,1.0
888.031821,1.0
888.037621,1.0
888.043421,1.0
888.049221,0.9978852392640473
888.055021,0.9981538063160094
888.060821,1.0
888.066621,1.0
888.072421,0.9994418458260269
888.078222,0.9979500041176723
888.084022,0.9996854494813909
888.089822,1.0
888.095622,1.0
888.101422,1.0
888.107222,1.0
888.113022,1.0
888.118822,1.0
888.124622,0.9975526995346249
888.130423,0.9984471069880639
888.136223,1.0
888.142023,1.0
888.147823,1.0
888.153623,1.0
888.159423,1.0
888.165223,1.0
888.171023,1.0
888.176824,1.0
888.182624,0.9998685486404871
888.188424,0.999803129381564
888.194224,1.0
888.200024,1.0
888.205824,1.0
888.211624,1.0
888.217424,1.0
888.223224,1.0
888.229025,0.9978744621616596
888.234825,0.9996992152448073
888.240625,1.0
888.246425,1.0
888.252225,1.0
888.258025,1.0
888.263825,1.0
888.269625,1.0
888.275426,1.0
888.281226,1.0
888.287026,1.0
888.292826,0.9960772143047903
888.298626,0.9981805571964788
888.304426,0.9983469677652991
888.310226,0.9965095059869754
888.316026,0.9990444168606368
888.321826,0.9994345499271825
888.327627,0.99567956007007
888.333427,0.9949232305761591
888.339227,0.996408763968515
888.345027,0.9983727254493401
888.350827,1.0
888.356627,1.0
888.362427,0.9975876144901168
888.368227,0.9948636364595091
888.374027,0.9957201846248561
888.379828,0.9984017785183708
888.385628,1.0
888.391428,0.9997962207658093
888.397228,1.0
888.403028,1.0
888.408828,1.0
888.414628,0.9997902520001881
888.420428,1.0
888.426229,1.0
888.432029,0.9964955549515491
888.437829,0.9954180294031967
888.443629,1.0
888.449429,1.0
888.455229,1.0
888.461029,1.0
888.466829,1.0
888.472629,1.0
888.47843,1.0
888.48423,1.0
888.49003,0.9988043154011496
888.49583,0.9975728503026776
888.50163,0.9998775574966953
888.50743,1.0
888.51323,1.0
888.51903,0.9993135756970268
888.52483,0.9957723617295586
888.530631,0.9950496933553046
888.536431,0.9959955393219375
888.542231,0.9951720919949494
888.548031,0.9935969872135517
888.553831,0.9913507220971896
888.559631,0.9898508537307462
888.565431,0.9933481223398815
888.571231,0.9994631141748006
888.577032,0.9999185713154953
888.582832,0.9947377941691897
888.588632,0.9887220779956573
888.594432,0.9909272084237777
888.600232,0.9970341069766177
888.606032,0.9967273667763009
888.611832,0.9931295104772725
888.617632,0.9950541710889996
888.623432,0.9992997053208568
888.629233,1.0
888.635033,1.0
888.640833,0.9963351320815894
888.646633,0.9932060837143907
888.652433,0.9984769610028782
888.658233,1.0
888.664033,0.9976648307597095
888.669833,0.9950003401144847
888.675634,0.998107393243128
888.681434,1.0
888.687234,1.0
888.693034,1.0
888.698834,1.0
888.704634,1.0
888.710434,1.0
888.716234,1.0
888.722034,1.0
888.727835,1.0
888.733635,0.9980366299375358
888.739435,0.9999227679825459
888.745235,0.9993750953343017
888.751035,0.9949775548675881
888.756835,0.992967444966068
888.762635,0.993284252109065
888.768435,0.9933917312796614
888.774235,0.9924800176237947
888.780036,0.9910788318855656
