nu,[0]Perfluoropolymethylisopropyl-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1383.924763,0.847775007278314
1383.985028,0.807162716246854
1384.045293,0.7964268445416443
1384.105558,0.8402296765954971
1384.165823,0.8592030546569296
1384.226088,0.8440107900909081
1384.286353,0.8825322031667058
1384.346618,1.0
1384.406883,1.0
1384.467148,0.9186831435757666
1384.527413,0.7719310858311482
1384.587678,0.7382372714676018
1384.647943,0.7823132837945103
1384.708208,0.8143866709756568
1384.768472,0.807162716246854
1384.828737,0.807162716246854
1384.889002,0.8107707017883574
1384.949267,0.8107707017883574
1385.009532,0.8253646419945259
1385.069797,0.8364989615321182
1385.130062,0.8107707017883574
1385.190327,0.7616638213305269
1385.250592,0.7788397240840756
1385.310857,0.8592030546569296
1385.371122,0.8864682226188286
1385.431387,0.8180187670816209
1385.491652,0.7719310858311482
1385.551917,0.8402296765954971
1385.612182,0.939431851262616
1385.672447,0.9520982935436461
1385.732712,0.9105376771006093
1385.792977,0.9064603403932094
1385.853242,0.8984268406021576
1385.913507,0.8216999293707753
1385.973772,0.7415297476518727
1386.034037,0.7316595272013131
1386.094302,0.7753738335956236
1386.154567,0.8107707017883574
1386.214832,0.8290539894270126
1386.275097,0.8515560125580055
1386.335362,0.8592030546569296
1386.395627,0.8553624343850389
1386.455892,0.8746775279828904
1386.516157,0.9186831435757666
1386.576422,0.9064603403932094
1386.636687,0.8216999293707753
1386.696952,0.7650607779582601
1386.757217,0.789338520569897
1386.817482,0.8180187670816209
1386.877747,0.7964268445416443
1386.938012,0.8107707017883574
1386.998276,0.9269329927587848
1387.058541,1.0
1387.118806,0.9352251280620444
1387.179071,0.8216999293707753
1387.239336,0.8107707017883574
1387.299601,0.8668927606415561
1387.359866,0.8785785162438537
1387.420131,0.8864682226188286
1387.480396,1.0
1387.540661,1.0
1387.600926,1.0
1387.661191,0.9024337488013493
1387.721456,0.7858337680113736
1387.781721,0.7788397240840756
1387.841986,0.8035547152348349
1387.902251,0.8143866709756568
1387.962516,0.847775007278314
1388.022781,0.9228145366899421
1388.083046,0.9478357985594713
1388.143311,0.8746775279828904
1388.203576,0.7858337680113736
1388.263841,0.7582516169042198
1388.324106,0.8107707017883574
1388.384371,0.8904307006493832
1388.444636,0.9146013424126187
1388.504901,0.8440107900909081
1388.565166,0.7684728847270498
1388.625431,0.7753738335956236
1388.685696,0.8290539894270126
1388.745961,0.8253646419945259
1388.806226,0.7548848937238651
1388.866491,0.734930016462413
1388.926756,0.807162716246854
1388.987021,0.8553624343850389
1389.047286,0.7788397240840756
1389.107551,0.699821483523935
1389.167815,0.712325720191203
1389.22808,0.7616638213305269
1389.288345,0.7382372714676018
1389.34861,0.6936137705352586
1389.408875,0.7284108759153282
1389.46914,0.8107707017883574
1389.529405,0.7999788413311785
1389.58967,0.7155026330345641
1389.649935,0.7092338330384466
1389.7102,0.8216999293707753
1389.770465,0.9269329927587848
1389.83073,0.8746775279828904
1389.890995,0.7650607779582601
1389.95126,0.7382372714676018
1390.011525,0.7964268445416443
1390.07179,0.8364989615321182
1390.132055,0.8180187670816209
1390.19232,0.789338520569897
1390.252585,0.8143866709756568
1390.31285,0.870793860552258
1390.373115,0.9024337488013493
1390.43338,0.8746775279828904
1390.493645,0.8216999293707753
1390.55391,0.7858337680113736
1390.614175,0.7858337680113736
1390.67444,0.7999788413311785
1390.734705,0.8290539894270126
1390.79497,0.8592030546569296
1390.855235,0.8668927606415561
1390.9155,0.8630436584608715
1390.975765,0.8746775279828904
1391.03603,0.9186831435757666
1391.096295,0.943624469232175
1391.15656,0.9024337488013493
1391.216825,0.8515560125580055
1391.27709,0.8364989615321182
1391.337354,0.8364989615321182
1391.397619,0.8290539894270126
1391.457884,0.8440107900909081
1391.518149,0.8944019467364355
1391.578414,0.8904307006493832
1391.638679,0.792858904030268
1391.698944,0.7219279047442552
1391.759209,0.7788397240840756
1391.819474,0.9024337488013493
1391.879739,0.9228145366899421
1391.940004,0.8440107900909081
1392.000269,0.8253646419945259
1392.060534,0.8825322031667058
1392.120799,0.8944019467364355
1392.181064,0.8216999293707753
1392.241329,0.7719310858311482
1392.301594,0.7719310858311482
1392.361859,0.7582516169042198
1392.422124,0.7448369080032035
1392.482389,0.807162716246854
1392.542654,0.939431851262616
1392.602919,0.9649364835160661
1392.663184,0.8440107900909081
1392.723449,0.7582516169042198
1392.783714,0.789338520569897
1392.843979,0.8515560125580055
1392.904244,0.8402296765954971
1392.964509,0.8107707017883574
1393.024774,0.8290539894270126
1393.085039,0.8290539894270126
1393.145304,0.7582516169042198
1393.205569,0.7029426285227011
1393.265834,0.7515256038826715
1393.326099,0.8553624343850389
1393.386364,0.8668927606415561
1393.446629,0.789338520569897
1393.506894,0.7515256038826715
1393.567158,0.8107707017883574
1393.627423,0.8785785162438537
1393.687688,0.8440107900909081
1393.747953,0.748158818011745
1393.808218,0.712325720191203
1393.868483,0.7964268445416443
1393.928748,0.9105376771006093
1393.989013,0.8944019467364355
1394.049278,0.7719310858311482
1394.109543,0.72514764252369
1394.169808,0.8180187670816209
1394.230073,0.939431851262616
1394.290338,0.9352251280620444
1394.350603,0.8785785162438537
1394.410868,0.939431851262616
1394.471133,1.0
1394.531398,1.0
1394.591663,0.9146013424126187
1394.651928,0.9352251280620444
1394.712193,1.0
1394.772458,0.9478357985594713
1394.832723,0.8180187670816209
1394.892988,0.7964268445416443
1394.953253,0.8785785162438537
1395.013518,0.9105376771006093
1395.073783,0.8402296765954971
1395.134048,0.8180187670816209
1395.194313,0.8904307006493832
1395.254578,0.9228145366899421
1395.314843,0.8364989615321182
1395.375108,0.7719310858311482
1395.435373,0.8216999293707753
1395.495638,0.9228145366899421
1395.555903,0.939431851262616
1395.616168,0.9024337488013493
1395.676433,0.8864682226188286
1395.736697,0.8785785162438537
1395.796962,0.847775007278314
1395.857227,0.8364989615321182
1395.917492,0.847775007278314
1395.977757,0.8364989615321182
1396.038022,0.7999788413311785
1396.098287,0.8107707017883574
1396.158552,0.8746775279828904
1396.218817,0.8904307006493832
1396.279082,0.8143866709756568
1396.339347,0.7616638213305269
1396.399612,0.7964268445416443
1396.459877,0.8440107900909081
1396.520142,0.8143866709756568
1396.580407,0.7616638213305269
1396.640672,0.7548848937238651
1396.700937,0.7719310858311482
1396.761202,0.7548848937238651
1396.821467,0.7219279047442552
1396.881732,0.7415297476518727
1396.941997,0.8107707017883574
1397.002262,0.8553624343850389
1397.062527,0.8553624343850389
1397.122792,0.8746775279828904
1397.183057,0.9310698292060422
1397.243322,0.9563474409500626
1397.303587,0.9064603403932094
1397.363852,0.8253646419945259
1397.424117,0.7823132837945103
1397.484382,0.7823132837945103
1397.544647,0.7858337680113736
1397.604912,0.7753738335956236
1397.665177,0.7719310858311482
1397.725442,0.8143866709756568
1397.785707,0.8668927606415561
1397.845972,0.8630436584608715
1397.906237,0.807162716246854
1397.966501,0.7753738335956236
1398.026766,0.8035547152348349
1398.087031,0.8440107900909081
1398.147296,0.8440107900909081
1398.207561,0.8290539894270126
1398.267826,0.8592030546569296
1398.328091,0.8984268406021576
1398.388356,0.8864682226188286
1398.448621,0.8327764834602869
1398.508886,0.8143866709756568
1398.569151,0.8364989615321182
1398.629416,0.8440107900909081
1398.689681,0.8035547152348349
1398.749946,0.7823132837945103
1398.810211,0.8290539894270126
1398.870476,0.9146013424126187
1398.930741,0.9563474409500626
1398.991006,0.9269329927587848
1399.051271,0.8746775279828904
1399.111536,0.8668927606415561
1399.171801,0.8864682226188286
1399.232066,0.8592030546569296
1399.292331,0.792858904030268
1399.352596,0.7650607779582601
1399.412861,0.8180187670816209
1399.473126,0.8984268406021576
1399.533391,0.8944019467364355
1399.593656,0.7999788413311785
1399.653921,0.7515256038826715
1399.714186,0.7999788413311785
1399.774451,0.870793860552258
1399.834716,0.8440107900909081
1399.894981,0.7650607779582601
1399.955246,0.7650607779582601
1400.015511,1.0
1400.075776,1.0
1400.13604,1.0
1400.196305,1.0
1400.25657,1.0
1400.316835,1.0
1400.3771,1.0
1400.437365,1.0
1400.49763,1.0
1400.557895,1.0
1400.61816,1.0
1400.678425,1.0
1400.73869,1.0
1400.798955,1.0
1400.85922,1.0
1400.919485,1.0
1400.97975,1.0
1401.040015,1.0
1401.10028,1.0
1401.160545,1.0
1401.22081,1.0
1401.281075,1.0
1401.34134,1.0
1401.401605,1.0
1401.46187,1.0
1401.522135,1.0
1401.5824,1.0
1401.642665,1.0
1401.70293,1.0
1401.763195,1.0
1401.82346,1.0
1401.883725,1.0
1401.94399,1.0
1402.004255,1.0
1402.06452,1.0
1402.124785,1.0
1402.18505,1.0
1402.245315,1.0
1402.30558,1.0
1402.365844,1.0
1402.426109,1.0
1402.486374,1.0
1402.546639,1.0
1402.606904,1.0
1402.667169,1.0
1402.727434,1.0
1402.787699,1.0
1402.847964,1.0
1402.908229,1.0
1402.968494,1.0
1403.028759,1.0
1403.089024,1.0
1403.149289,1.0
1403.209554,1.0
1403.269819,1.0
1403.330084,1.0
1403.390349,1.0
1403.450614,1.0
1403.510879,1.0
1403.571144,1.0
1403.631409,1.0
1403.691674,1.0
1403.751939,1.0
1403.812204,1.0
1403.872469,1.0
1403.932734,1.0
1403.992999,1.0
1404.053264,1.0
1404.113529,1.0
1404.173794,1.0
1404.234059,1.0
1404.294324,1.0
1404.354589,1.0
1404.414854,1.0
1404.475119,1.0
1404.535383,1.0
1404.595648,1.0
1404.655913,1.0
1404.716178,1.0
1404.776443,1.0
1404.836708,1.0
1404.896973,1.0
1404.957238,1.0
1405.017503,1.0
1405.077768,1.0
1405.138033,1.0
1405.198298,1.0
1405.258563,1.0
1405.318828,1.0
1405.379093,1.0
1405.439358,1.0
1405.499623,1.0
1405.559888,1.0
1405.620153,1.0
1405.680418,1.0
1405.740683,1.0
1405.800948,1.0
1405.861213,1.0
1405.921478,1.0
1405.981743,1.0
1406.042008,1.0
1406.102273,1.0
1406.162538,1.0
1406.222803,1.0
1406.283068,1.0
1406.343333,1.0
1406.403598,1.0
1406.463863,1.0
1406.524128,1.0
1406.584393,1.0
1406.644658,1.0
1406.704922,1.0
1406.765187,1.0
1406.825452,1.0
1406.885717,1.0
1406.945982,1.0
1407.006247,1.0
1407.066512,1.0
1407.126777,1.0
1407.187042,1.0
1407.247307,1.0
1407.307572,1.0
1407.367837,1.0
1407.428102,1.0
1407.488367,1.0
1407.548632,1.0
1407.608897,1.0
1407.669162,1.0
1407.729427,1.0
1407.789692,1.0
1407.849957,1.0
1407.910222,1.0
1407.970487,1.0
1408.030752,1.0
1408.091017,1.0
1408.151282,1.0
1408.211547,1.0
1408.271812,1.0
1408.332077,1.0
1408.392342,1.0
1408.452607,1.0
1408.512872,1.0
1408.573137,1.0
1408.633402,1.0
1408.693667,1.0
1408.753932,1.0
1408.814197,1.0
1408.874462,1.0
1408.934726,1.0
1408.994991,1.0
1409.055256,1.0
1409.115521,1.0
1409.175786,1.0
1409.236051,1.0
1409.296316,1.0
1409.356581,1.0
1409.416846,1.0
1409.477111,1.0
1409.537376,1.0
1409.597641,1.0
1409.657906,1.0
1409.718171,1.0
1409.778436,1.0
1409.838701,1.0
1409.898966,1.0
1409.959231,1.0
1410.019496,1.0
1410.079761,1.0
1410.140026,1.0
1410.200291,1.0
1410.260556,1.0
1410.320821,1.0
1410.381086,1.0
1410.441351,1.0
1410.501616,1.0
1410.561881,1.0
1410.622146,1.0
1410.682411,1.0
1410.742676,1.0
1410.802941,1.0
1410.863206,1.0
1410.923471,1.0
1410.983736,1.0
1411.044001,1.0
1411.104265,1.0
1411.16453,1.0
1411.224795,1.0
1411.28506,1.0
1411.345325,1.0
1411.40559,1.0
1411.465855,1.0
1411.52612,1.0
1411.586385,1.0
1411.64665,1.0
1411.706915,1.0
1411.76718,1.0
1411.827445,1.0
1411.88771,1.0
1411.947975,1.0
1412.00824,1.0
1412.068505,1.0
1412.12877,1.0
1412.189035,1.0
1412.2493,1.0
1412.309565,1.0
1412.36983,1.0
1412.430095,1.0
1412.49036,1.0
1412.550625,1.0
1412.61089,1.0
1412.671155,1.0
1412.73142,1.0
1412.791685,1.0
1412.85195,1.0
1412.912215,1.0
1412.97248,1.0
1413.032745,1.0
1413.09301,1.0
1413.153275,1.0
1413.21354,1.0
1413.273805,1.0
1413.334069,1.0
1413.394334,1.0
1413.454599,1.0
1413.514864,1.0
1413.575129,1.0
1413.635394,1.0
1413.695659,1.0
1413.755924,1.0
1413.816189,1.0
1413.876454,1.0
1413.936719,1.0
1413.996984,1.0
1414.057249,1.0
1414.117514,1.0
1414.177779,1.0
1414.238044,1.0
1414.298309,1.0
1414.358574,1.0
1414.418839,1.0
1414.479104,1.0
1414.539369,1.0
1414.599634,1.0
1414.659899,1.0
1414.720164,1.0
1414.780429,1.0
1414.840694,1.0
1414.900959,1.0
1414.961224,1.0
1415.021489,1.0
1415.081754,1.0
1415.142019,1.0
1415.202284,1.0
1415.262549,1.0
1415.322814,1.0
1415.383079,1.0
1415.443344,1.0
1415.503608,1.0
1415.563873,1.0
1415.624138,1.0
1415.684403,1.0
1415.744668,1.0
1415.804933,1.0
1415.865198,1.0
1415.925463,1.0
1415.985728,1.0
1416.045993,1.0
1416.106258,1.0
1416.166523,1.0
1416.226788,1.0
1416.287053,1.0
1416.347318,1.0
1416.407583,1.0
1416.467848,1.0
1416.528113,1.0
1416.588378,1.0
1416.648643,1.0
1416.708908,1.0
1416.769173,1.0
1416.829438,1.0
1416.889703,1.0
1416.949968,1.0
1417.010233,1.0
1417.070498,1.0
1417.130763,1.0
1417.191028,1.0
1417.251293,1.0
1417.311558,1.0
1417.371823,1.0
1417.432088,1.0
1417.492353,1.0
1417.552618,1.0
1417.612883,1.0
1417.673148,1.0
1417.733412,1.0
1417.793677,1.0
1417.853942,1.0
1417.914207,1.0
1417.974472,1.0
1418.034737,1.0
1418.095002,1.0
1418.155267,1.0
1418.215532,1.0
1418.275797,1.0
1418.336062,1.0
1418.396327,1.0
1418.456592,1.0
1418.516857,1.0
1418.577122,1.0
1418.637387,1.0
1418.697652,1.0
1418.757917,1.0
1418.818182,1.0
1418.878447,1.0
1418.938712,1.0
1418.998977,1.0
1419.059242,1.0
1419.119507,1.0
1419.179772,1.0
1419.240037,1.0
1419.300302,1.0
1419.360567,1.0
1419.420832,1.0
1419.481097,1.0
1419.541362,1.0
1419.601627,1.0
1419.661892,1.0
1419.722157,1.0
1419.782422,1.0
1419.842687,1.0
1419.902951,1.0
1419.963216,1.0
1420.023481,1.0
1420.083746,1.0
1420.144011,1.0
1420.204276,1.0
1420.264541,1.0
1420.324806,1.0
1420.385071,1.0
1420.445336,1.0
1420.505601,1.0
1420.565866,1.0
1420.626131,1.0
1420.686396,1.0
1420.746661,1.0
1420.806926,1.0
1420.867191,1.0
1420.927456,1.0
1420.987721,1.0
1421.047986,1.0
1421.108251,1.0
1421.168516,1.0
1421.228781,1.0
1421.289046,1.0
1421.349311,1.0
1421.409576,1.0
1421.469841,1.0
1421.530106,1.0
1421.590371,1.0
1421.650636,1.0
1421.710901,1.0
1421.771166,1.0
1421.831431,1.0
1421.891696,1.0
1421.951961,1.0
1422.012226,1.0
1422.07249,1.0
1422.132755,1.0
1422.19302,1.0
1422.253285,1.0
1422.31355,1.0
1422.373815,1.0
1422.43408,1.0
1422.494345,1.0
1422.55461,1.0
1422.614875,1.0
1422.67514,1.0
1422.735405,1.0
1422.79567,1.0
1422.855935,1.0
1422.9162,1.0
1422.976465,1.0
1423.03673,1.0
1423.096995,1.0
1423.15726,1.0
1423.217525,1.0
1423.27779,1.0
1423.338055,1.0
1423.39832,1.0
1423.458585,1.0
1423.51885,1.0
1423.579115,1.0
1423.63938,1.0
1423.699645,1.0
1423.75991,1.0
1423.820175,1.0
1423.88044,1.0
1423.940705,1.0
1424.00097,1.0
1424.061235,1.0
1424.1215,1.0
1424.181765,1.0
1424.24203,1.0
1424.302294,1.0
1424.362559,1.0
1424.422824,1.0
1424.483089,1.0
1424.543354,1.0
1424.603619,1.0
1424.663884,1.0
1424.724149,1.0
1424.784414,1.0
1424.844679,1.0
1424.904944,1.0
1424.965209,1.0
1425.025474,1.0
1425.085739,1.0
1425.146004,1.0
1425.206269,1.0
1425.266534,1.0
1425.326799,1.0
1425.387064,1.0
1425.447329,1.0
1425.507594,1.0
1425.567859,1.0
1425.628124,1.0
1425.688389,1.0
1425.748654,1.0
1425.808919,1.0
1425.869184,1.0
1425.929449,1.0
1425.989714,1.0
1426.049979,1.0
1426.110244,1.0
1426.170509,1.0
1426.230774,1.0
1426.291039,1.0
1426.351304,1.0
1426.411569,1.0
1426.471833,1.0
1426.532098,1.0
1426.592363,1.0
1426.652628,1.0
1426.712893,1.0
1426.773158,1.0
1426.833423,1.0
1426.893688,1.0
1426.953953,1.0
1427.014218,1.0
1427.074483,1.0
1427.134748,1.0
1427.195013,1.0
1427.255278,1.0
1427.315543,1.0
1427.375808,1.0
1427.436073,1.0
1427.496338,1.0
1427.556603,1.0
1427.616868,1.0
1427.677133,1.0
1427.737398,1.0
1427.797663,1.0
1427.857928,1.0
1427.918193,1.0
1427.978458,1.0
1428.038723,1.0
1428.098988,1.0
1428.159253,1.0
1428.219518,1.0
1428.279783,1.0
1428.340048,1.0
1428.400313,1.0
1428.460578,1.0
1428.520843,1.0
1428.581108,1.0
1428.641373,1.0
1428.701637,1.0
1428.761902,1.0
1428.822167,1.0
1428.882432,1.0
1428.942697,1.0
1429.002962,1.0
1429.063227,1.0
1429.123492,1.0
1429.183757,1.0
1429.244022,1.0
1429.304287,1.0
1429.364552,1.0
1429.424817,1.0
1429.485082,1.0
1429.545347,1.0
1429.605612,1.0
