nu,[0]Methanethiol-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
2308.831806,0.9987885344176364
2309.07286,0.9987726538061903
2309.313914,0.9986983478849617
2309.554968,0.9987522790518758
2309.796022,0.9986317369266579
2310.037076,0.9985687252520971
2310.27813,0.9986408245168124
2310.519184,0.9986424223434098
2310.760238,0.9986557043759524
2311.001292,0.9986776750431251
2311.242346,0.9986432212576674
2311.4834,0.9986556045103869
2311.724454,0.9986709839251176
2311.965508,0.9986503116497091
2312.206562,0.9986717828622242
2312.447616,0.9986791730607611
2312.68867,0.9986034760483962
2312.929724,0.9985955871120967
2313.170778,0.9986115647693115
2313.411832,0.9986236480423488
2313.652886,0.9986652915167326
2313.89394,0.9987159251305637
2314.134994,0.9987832408524319
2314.376048,0.9987244142520061
2314.617102,0.9987902323595881
2314.858156,0.9988228933341903
2315.09921,0.9987956258414052
2315.340264,0.9987713554025843
2315.581318,0.998747884551516
2315.822372,0.9987541766830088
2316.063426,0.9987772481709648
2316.30448,0.9986420228865208
2316.545534,0.9985517497280602
2316.786588,0.9987727536834606
2317.027642,0.9987570730743209
2317.268696,0.9986599986047138
2317.50975,0.9986771757044124
2317.750804,0.9986033761880536
2317.991858,0.998660897399117
2318.232912,0.998710931563422
2318.473966,0.9987555749398349
2318.71502,0.9987835404874491
2318.956074,0.9988000205518273
2319.197128,0.9988325819632454
2319.438182,0.9989968035383637
2319.679236,0.9988873194885315
2319.92029,0.9987436898192098
2320.161344,0.9988840231658161
2320.402398,0.9989824180879683
2320.643452,0.9987949266847118
2320.884506,0.9988104081260564
2321.12556,0.9987811434098284
2321.366614,0.9987883346599494
2321.607668,0.9987613677389687
2321.848722,0.998750980674757
2322.089776,0.9986456180042744
2322.33083,0.9987142273149342
2322.571884,0.9987659620518272
2322.812938,0.9988194973421262
2323.053992,0.9986308381584991
2323.295046,0.9987290083948781
2323.5361,0.9988399733517
2323.777154,0.9987503814243484
2324.018208,0.9986667895157934
2324.259262,0.9987950265642095
2324.500316,0.9988563544615877
2324.74137,0.9988336806796898
2324.982424,0.9987016435949476
2325.223478,0.9987828413392155
2325.464532,0.9988397735837253
2325.705586,0.9988303845339822
2325.94664,0.9988325819632454
2326.187694,0.998781642800525
2326.428748,0.9987863370852776
2326.669802,0.998861148983596
2326.910856,0.9987081351767286
2327.15191,0.9986799720044192
2327.392964,0.9987408933407933
2327.634018,0.9986807709487163
2327.875072,0.9986620957929129
2328.116126,0.99870124411437
2328.35718,0.9985439610547882
2328.598234,0.9985287833019313
2328.839288,0.9985073151638736
2329.080342,0.9984715692418465
2329.321396,0.9986530080091907
2329.56245,0.9986266439177868
2329.803504,0.998569324393512
2330.044558,0.9984868459737227
2330.285612,0.9985070156117241
2330.526666,0.9984960320949617
2330.76772,0.9987160250021613
2331.008774,0.9985702231063083
2331.249828,0.9986115647693115
2331.490882,0.9986078699133573
2331.731936,0.9986979484057024
2331.97299,0.9987804442632727
2332.214044,0.9986189545222328
2332.455098,0.9986361309159671
2332.696152,0.9986111653247655
2332.937206,0.9985866996509207
2333.17826,0.9986359311887609
2333.419314,0.9987448883123566
2333.660368,0.9986920561051891
2333.901422,0.9986647921842117
2334.142476,0.9985521491488399
2334.38353,0.9986566031664907
2334.624584,0.9987020430756849
2334.865638,0.9987836403658081
2335.106692,0.998708634530921
2335.347746,0.9986953517944122
2335.5888,0.9986354318709202
2335.829854,0.9985503517565891
2336.070908,0.9985138054825157
2336.311962,0.9986070710273809
2336.553016,0.9986684872507786
2336.79407,0.9986743794122352
2337.035124,0.9986957512726328
2337.276178,0.9987956258414052
2337.517232,0.9986413238373495
2337.758286,0.9986704845897505
2337.99934,0.9986170571480217
2338.240394,0.9986379284626206
2338.481448,0.998688960164614
2338.722502,0.9986123636588828
2338.963556,0.9985942889386773
2339.20461,0.9986438204437799
2339.445664,0.9985228919994892
2339.686718,0.9985243897849505
2339.927772,0.9986651916502084
2340.168826,0.9985927910483673
2340.40988,0.9984521990812945
2340.650934,0.9985274852153567
2340.891988,0.9985119083080876
2341.133042,0.9984788581109064
2341.374096,0.9986673887160469
2341.61515,0.9986234483176392
2341.856204,0.9986199531416866
2342.097258,0.9985942889386773
2342.338312,0.9985683258246868
2342.579366,0.9986874621322972
2342.82042,0.9985472562552967
2343.061474,0.998601678563757
2343.302528,0.998701743465117
2343.543582,0.9986088685217265
2343.784636,0.9984655784304036
2344.02569,0.998626244467209
2344.266744,0.998601678563757
2344.507798,0.9985824057373441
2344.748852,0.9984852483960471
2344.989906,0.9986025773056721
2345.23096,0.9985944886575551
2345.472014,0.9985773129800614
2345.713068,0.9985862003576957
2345.954122,0.9984894420428971
2346.195176,0.9984115629037437
2346.43623,0.9985340755185071
2346.677284,0.9984459088522545
2346.918338,0.9984606859610559
2347.159392,0.9984701713826282
2347.400446,0.9984427138304582
2347.6415,0.9982761874744754
2347.882554,0.99849433465315
2348.123608,0.9984431132076236
2348.364662,0.9984229448604378
2348.605716,0.9983877011525393
2348.84677,0.9985313794801429
2349.087824,0.9984620838069946
2349.328878,0.998412760998338
2349.569932,0.9981870453911872
2349.810986,0.9984717689361804
2350.05204,0.9984257404485972
2350.293094,0.9983696304986883
2350.534148,0.9983367846781617
2350.775202,0.9983584488214443
2351.016256,0.9983560527640424
2351.25731,0.9982709964517973
2351.498364,0.9982007206473844
2351.739418,0.9984023775596176
2351.980472,0.9983724259375674
2352.221526,0.998319813097081
2352.46258,0.9984053727712431
2352.703634,0.9982459401642441
2352.944688,0.9983226083964711
2353.185742,0.9983988831574113
2353.426796,0.9983368845118451
2353.66785,0.9983171176372245
2353.908904,0.9984414158557738
2354.149958,0.9983030414651031
2354.391012,0.9982556231968263
2354.632066,0.9982703974893791
2354.87312,0.9983128248828481
2355.114174,0.9982290699504089
2355.355228,0.9980929207908515
2355.596282,0.9982023177698152
2355.837336,0.9982533272115333
2356.07839,0.9982071091524397
2356.319444,0.9983069348545569
2356.560498,0.9981271559651645
2356.801552,0.9980688670413093
2357.042606,0.9981336438127638
2357.28366,0.9981009055661569
2357.524714,0.9981589967292973
2357.765768,0.998203315972632
2358.006822,0.9983689316401916
2358.247876,0.9983296965121535
2358.48893,0.9982079077184465
2358.729984,0.9981640873531616
2358.971038,0.9983880006688945
2359.212092,0.9982827761190552
2359.453146,0.9981333443727155
2359.6942,0.9982062107664458
2359.935254,0.9982465391119878
2360.176308,0.9981189713560426
2360.417362,0.9979677677858417
2360.658416,0.9980913238434558
2360.89947,0.9981026023391386
2361.140524,0.9979453137636752
2361.381578,0.9977554228391605
2361.622632,0.9978213766523597
2361.863686,0.9979744541922854
2362.10474,0.9978238712089196
2362.345794,0.997946311709488
2362.586848,0.9979889249267837
2362.827902,0.9977880499749382
2363.068956,0.9978190816658327
2363.31001,0.9979564908137808
2363.551064,0.9979056961211342
2363.792118,0.9979104860799716
2364.033172,0.997932041179265
2364.274226,0.9980423187625397
2364.51528,0.998117873425778
2364.756334,0.9980409215042715
2364.997388,0.9979944138809654
2365.238442,0.9981214666565901
2365.479496,0.99801197873722
2365.72055,0.9980642759350804
2365.961604,0.998003894872932
2366.202658,0.9980274480427772
2366.443712,0.9979221617009609
2366.684766,0.9979473096562986
2366.92582,0.997879451546444
2367.166874,0.997684584718922
2367.407928,0.9977947351772684
2367.648982,0.9977043390692669
2367.890036,0.9975355417757501
2368.13109,0.9976782993258373
2368.372144,0.9977212004150751
2368.613198,0.997752130251698
2368.854252,0.9977047381510823
2369.095306,0.9976484691906502
2369.33636,0.9975396316798557
2369.577414,0.9976737100162159
2369.818468,0.9977213999593352
2370.059522,0.9979296461452403
2370.300576,0.9979226606621665
2370.54163,0.99774803947635
2370.782684,0.9977917417975529
2371.023738,0.9979728574344361
2371.264792,0.9980905253707161
2371.505846,0.9980471093771672
2371.7469,0.9979490061681672
2371.987954,0.9980655734194825
2372.229008,0.9979937152851203
2372.470062,0.9979591852999435
2372.711116,0.997815988431474
2372.95217,0.997769491289805
2373.193224,0.9978173853748357
2373.434278,0.9977371640819908
2373.675332,0.9974881599628427
2373.916386,0.9974343967999509
2374.15744,0.9974109573670406
2374.398494,0.997348820599977
2374.639548,0.9973500174192799
2374.880602,0.9974206323002504
2375.121656,0.997436192183481
2375.36271,0.9970636196229692
2375.603764,0.9973536078858054
2375.844818,0.9976878770834839
2376.085872,0.9977131189060819
2376.326926,0.9976250247270977
2376.56798,0.9976350010272265
2376.809034,0.9975380356177218
2377.050088,0.9976267206910814
2377.291142,0.9976735104814938
2377.532196,0.9976397896867242
2377.77325,0.9978060103214803
2378.014304,0.9978295588211952
2378.255358,0.9977296810813214
2378.496412,0.9977721852710683
2378.737466,0.9977748792596054
2378.97852,0.9976444786047546
2379.219574,0.9976670256247514
2379.460628,0.9976292147610006
2379.701682,0.9976795963084695
2379.942736,0.9975702566166386
2380.18379,0.9975400306957881
2380.424844,0.9975938993118852
2380.665898,0.9975867166616678
2380.906952,0.9976530583841636
2381.148006,0.9977158127351397
2381.38906,0.9979171721026264
2381.630114,0.9977125202783902
2381.871168,0.9976593436182299
2382.112222,0.9977320756354294
2382.353276,0.9978399363025697
2382.59433,0.9976517614360307
2382.835384,0.997643880018247
2383.076438,0.9975748454503733
2383.317492,0.9973754501689902
2383.558546,0.9974182384936054
2383.7996,0.9977112232529568
2384.040654,0.997748139251159
2384.281708,0.9977503342994799
2384.522762,0.9976404880348213
2384.763816,0.9976531581494744
2385.00487,0.9977137175341328
2385.245924,0.9974247217332262
2385.486978,0.9973694659342419
2385.728032,0.9975115014588802
2385.969086,0.9975962935401167
2386.21014,0.9977740810400213
2386.451194,0.9977336720080275
2386.692248,0.9977331731413163
2386.933302,0.9977450462367214
2387.174356,0.9975386341407227
2387.41541,0.9973145123906529
2387.656464,0.9975200800946808
2387.897518,0.9975710546731631
2388.138572,0.99789871080571
2388.379626,0.9979478086300783
2388.62068,0.9979805418550233
2388.861734,0.9978043140527046
2389.102788,0.997767196422614
2389.343842,0.9980765522011733
2389.584896,0.9981472185226274
2389.82595,0.9980230567316667
2390.067004,0.9980382267974213
2390.308058,0.9980215596982044
2390.549112,0.9979089892153651
2390.790166,0.9979448147911432
2391.03122,0.9980132761536357
2391.272274,0.9980529978724836
2391.513328,0.9979732566236589
2391.754382,0.9976839861083507
2391.995436,0.997742651651484
2392.23649,0.9976408870910963
2392.477544,0.9978384395437878
2392.718598,0.9979408230198675
2392.959652,0.9978613900918276
2393.200706,0.9978171858113786
2393.44176,0.9980476084008466
2393.682814,0.9980499039129858
2393.923868,0.9980329372088367
2394.164922,0.9979207646109125
2394.405976,0.9976205354245874
2394.64703,0.9971216504143109
2394.888084,0.9974248214757033
2395.129138,0.9975196810867286
2395.370192,0.9976450771916213
2395.611246,0.9976740093183737
2395.8523,0.9975943981089596
2396.093354,0.9976610396405556
2396.334408,0.9976733109468117
2396.575462,0.9976606405762196
2396.816516,0.9975502056559934
2397.05757,0.997491451679202
2397.298624,0.9976088633326048
2397.539678,0.9974861649885177
2397.780732,0.9974325016763974
2398.021786,0.9972518830058581
2398.26284,0.9970493617151528
2398.503894,0.9971457810502304
2398.744948,0.9969734891457142
2398.986002,0.9968540588757305
2399.227056,0.9968997158371635
2399.46811,0.9972010244567288
2399.709164,0.9972172789659013
2399.950218,0.9973792402029019
2400.191272,0.9973206957597982
2400.432326,0.9973847258038084
2400.67338,0.9975956949825201
2400.914434,0.9976325069428414
2401.155488,0.9976566499416386
2401.396542,0.9978358451672177
2401.637596,0.9978576980115146
2401.87865,0.9978528085207736
2402.119704,0.9978890312351613
2402.360758,0.9979153758533332
2402.601812,0.9979432180807168
2402.842866,0.997850713032076
2403.08392,0.9977304792653856
2403.324974,0.9974861649885177
2403.566028,0.9972858898748824
2403.807082,0.9974376883388915
2404.048136,0.9974607294156155
2404.28919,0.9965169798362973
2404.530244,0.9973841273731524
2404.771298,0.9972885825504202
2405.012352,0.9976409868551901
2405.253406,0.997933238698433
2405.49446,0.9979242573397009
2405.735514,0.9979346358059452
2405.976568,0.9979846335836329
2406.217622,0.9978969145896471
2406.458676,0.9980328374055479
2406.69973,0.997721000870855
2406.940784,0.9973054368698838
2407.181838,0.99763779440914
2407.422892,0.9976979537819297
2407.663946,0.9978182834108866
2407.905,0.9977549239615738
2408.146054,0.997550305411019
2408.387108,0.9973225906709203
2408.628162,0.9972062099155382
2408.869216,0.9977424521029736
2409.11027,0.9978879335578306
2409.351324,0.9974056711029752
2409.592378,0.9980554930080971
2409.833432,0.9981805571964788
2410.074486,0.9981659838667294
2410.31554,0.9981949310999944
2410.556594,0.9981329451194576
2410.797648,0.9980636770966945
2411.038702,0.9980751548949783
2411.279756,0.9980544949531032
2411.52081,0.9980156713883728
2411.761864,0.9981153781342135
2412.002918,0.9978534072326384
2412.243972,0.997280404817572
2412.485026,0.997972358448132
2412.72608,0.9978048129549864
2412.967134,0.9975253669651156
2413.208188,0.9976639328617658
2413.449242,0.9979910207057267
2413.690296,0.9980997078457888
2413.93135,0.9981833521059519
2414.172404,0.998264807190806
2414.413458,0.9981995228072383
2414.654512,0.9983226083964711
2414.895566,0.9983689316401916
2415.13662,0.9982905627550769
2415.377674,0.9982489349065566
2415.618728,0.9984160557658857
2415.859782,0.9984988278877657
2416.100836,0.9983230077255943
2416.34189,0.9980634774839791
2416.582944,0.9979492057579883
2416.823998,0.9981035006318849
2417.065052,0.9975161897739546
2417.306106,0.9980347336697405
2417.54716,0.9982818776649611
2417.788214,0.9982591170976218
2418.029268,0.9984914390237781
2418.270322,0.9985290828606113
2418.511376,0.9984812544630415
2418.75243,0.9984852483960471
2418.993484,0.9985910934420655
2419.234538,0.9986118643528258
2419.475592,0.9985907938647824
2419.716646,0.9985901947104858
2419.9577,0.9986546058552818
2420.198754,0.9986242472167174
2420.439808,0.9984320305505758
2420.680862,0.9983741231721341
2420.921916,0.9982264745582011
2421.16297,0.9983693309878442
2421.404024,0.998493236309986
2421.645078,0.998337084179242
2421.886132,0.9982156937704922
2422.127186,0.9983655371915946
2422.36824,0.9986723820654738
2422.609294,0.9987333029388475
2422.850348,0.9987647635333918
2423.091402,0.9987463864308127
2423.332456,0.9987286089033547
2423.57351,0.9988085103880837
2423.814564,0.9987357997752259
2424.055618,0.9987907317548291
2424.296672,0.9987521791766529
2424.537726,0.9986559041071132
2424.77878,0.9986530080091907
2425.019834,0.9986422226149454
2425.260888,0.9985077145668796
2425.501942,0.9984485048149923
2425.742996,0.998557341633516
2425.98405,0.9987702567546977
2426.225104,0.9987480843011128
2426.466158,0.9987495824243628
2426.707212,0.9987479844263094
2426.948266,0.9987826415826672
2427.18932,0.9987275103024891
2427.430374,0.9987754503735361
2427.671428,0.9987470855535279
2427.912482,0.9987653627924298
2428.153536,0.9987272106842809
2428.39459,0.9986457178688413
2428.635644,0.9986318367898366
2428.876698,0.9985312796270099
2429.117752,0.9986080696349512
2429.358806,0.9987032415188557
2429.59986,0.9987456873085869
2429.840914,0.9988198968700049
2430.081968,0.9989027024717003
2430.323022,0.9989552461357365
2430.564076,0.9989161877492091
2430.80513,0.9990678946802963
2431.046184,0.9990462650945177
2431.287238,0.9990193111898952
2431.528292,0.9990617704128729
2431.769346,0.9989365658472951
2432.0104,0.9989226807255316
2432.251454,0.9989555458223554
2432.492508,0.9990127076940728
2432.733562,0.9988663430750754
2432.974616,0.9989513502178736
2433.21567,0.99888192551157
2433.456724,0.9989526488554731
2433.697778,0.9989279750297693
2433.938832,0.9989490526324104
2434.179886,0.998950451162063
2434.42094,0.9989514501130137
2434.661994,0.9989752254404516
2434.903048,0.9990511304616758
2435.144102,0.9990834203160136
2435.385156,0.9990179025736595
2435.62621,0.9990890751441758
2435.867264,0.9990309198617375
2436.108318,0.9990072231293627
2436.349372,0.9990722206536461
2436.590426,0.9991383114669719
2436.83148,0.9990454258960074
2437.072534,0.9990604916146252
2437.313588,0.9991537882392838
2437.554642,0.9991092469562366
2437.795696,0.9990510105755473
2438.03675,0.9990881260100052
2438.277804,0.9991962132098081
2438.518858,0.9991248631558068
2438.759912,0.9990758772646653
2439.000966,0.9991682960576155
2439.24202,0.9991258123248777
2439.483074,0.9991127538358481
2439.724128,0.9991035220766534
2439.965182,0.9991579047613713
2440.206236,0.9990984466436529
2440.44729,0.9989812193097859
2440.688344,0.9991503111901507
2440.929398,0.999157585030893
2441.170452,0.9990805229782959
2441.411506,0.9990220085456769
2441.65256,0.9990737991890017
2441.893614,0.9990615206474615
2442.134668,0.9990860379180039
2442.375722,0.9991149119217271
2442.616776,0.9991685758247776
2442.85783,0.9991621012333839
2443.098884,0.9992208237156167
2443.339938,0.999157585030893
2443.580992,0.9991832037598039
2443.822046,0.9992262794762083
2444.0631,0.9991842728864039
2444.304154,0.9991714534344197
2444.545208,0.9992278682472558
2444.786262,0.9991937451982096
2445.027316,0.9991526492046144
2445.26837,0.999266938820729
2445.509424,0.9992556371755619
2445.750478,0.9992277083708097
2445.991532,0.9992717453062643
2446.232586,0.9993030030153255
2446.47364,0.9992601837990546
2446.714694,0.9991937252143348
2446.955748,0.9992495017647853
2447.196802,0.9992647903991201
2447.437856,0.9992495817047486
2447.67891,0.9992131197527646
2447.919964,0.9992679181028089
2448.161018,0.999265889590994
2448.402072,0.9992094426552498
2448.643126,0.9991796666575232
2448.88418,0.9992619125206679
2449.125234,0.9992776510197304
2449.366288,0.9992970371942055
2449.607342,0.9992911513519902
2449.848396,0.999268697532089
2450.08945,0.9992365815522569
2450.330504,0.9993086091208976
2450.571558,0.9993149247712646
2450.812612,0.9992755325533559
2451.053666,0.9993176429115567
2451.29472,0.9993578862433308
2451.535774,0.9992502911722035
2451.776828,0.9992767616630168
2452.017882,0.9993075098820321
2452.258936,0.9993090688029634
2452.49999,0.9992315554048924
2452.741044,0.9992260296696697
2452.982098,0.9992160174750137
2453.223152,0.9992239812584085
2453.464206,0.9992341134409486
2453.70526,0.9992288674756237
2453.946314,0.9992698466917519
2454.187368,0.9992310557892397
2454.428422,0.9992499714121615
2454.669476,0.9993391984255896
2454.91053,0.9993076997504771
2455.151584,0.9992524095850663
2455.392638,0.999383969824551
2455.633692,0.9993547182838526
2455.874746,0.999343745429287
2456.1158,0.9992697567574698
2456.356854,0.9993523598095004
2456.597908,0.9992750229229642
2456.838962,0.9993303942860338
2457.080016,0.9993309539112113
2457.32107,0.9993113971958063
2457.562124,0.9993103579124937
2457.803178,0.9993478427470427
2458.044232,0.9993672202895783
2458.285286,0.9993500812887176
2458.52634,0.9993131160128877
2458.767394,0.9993913952750323
2459.008448,0.9993353010103158
2459.249502,0.9993031429177557
2459.490556,0.9993662109291954
2459.73161,0.9993403476663286
2459.972664,0.9992267690972053
2460.213718,0.9992555672276697
2460.454772,0.9993694788620483
2460.695826,0.9993182924682357
2460.93688,0.9993342417154581
2461.177934,0.999301574013053
2461.418988,0.9993254476128252
2461.660042,0.9992439959151992
2461.901096,0.9992002699546689
2462.14215,0.9992156177886865
2462.383204,0.9991706441058702
2462.624258,0.9992395492893111
2462.865312,0.9993001450128238
2463.106366,0.9992877937393625
2463.34742,0.9992985461338709
2463.588474,0.9992959879328673
2463.829528,0.9993152845247023
2464.070582,0.9993031229316931
2464.311636,0.9992923804808623
2464.55269,0.9993588756081279
2464.793744,0.9993518101658537
2465.034798,0.9993304342592504
2465.275852,0.9993103179400802
2465.516906,0.99938057192483
2465.75796,0.9993668005554338
2465.999014,0.9993179626932536
2466.240068,0.9993635226377038
2466.481122,0.9993985009731134
2466.722176,0.9993024933709239
2466.96323,0.9993101180780366
2467.204284,0.9993556876583994
2467.445338,0.9992976067936791
2467.686392,0.999311577071874
2467.927446,0.9993796824765168
2468.1685,0.9993343616355743
2468.409554,0.9993495616268104
2468.650608,0.999338838663543
2468.891662,0.9993425761977888
2469.132716,0.9992983862461163
2469.37377,0.9993358706315997
2469.614824,0.9993255575386304
2469.855878,0.9992743034452067
2470.096932,0.9992875139388194
2470.337986,0.9993187921275068
2470.57904,0.9992115609815136
2470.820094,0.9993229293158702
2471.061148,0.999303452701778
2471.302202,0.9993259272891551
2471.543256,0.9992757623867548
2471.78431,0.9993378493185824
2472.025364,0.999255747093688
2472.266418,0.9993240785378997
2472.507472,0.9992530491068131
2472.748526,0.9992422672245816
2472.98958,0.9992744233581303
2473.230634,0.9992266691745334
2473.471688,0.9992226023302658
2473.712742,0.9992263294375235
2473.953796,0.9992423171866962
2474.19485,0.9992273286643526
2474.435904,0.9992150682202479
2474.676958,0.9992075541511878
2474.918012,0.9992332840769785
2475.159066,0.9992045865091589
2475.40012,0.999184812446057
2475.641174,0.9992775211136442
2475.882228,0.9992589447171949
2476.123282,0.999322849370039
2476.364336,0.9992637911348293
2476.60539,0.9992330942226726
2476.846444,0.9991305581837576
2477.087498,0.9991628206303558
2477.328552,0.9992462841865699
2477.569606,0.9991866709315365
2477.81066,0.9991725225484469
2478.051714,0.9991823144871482
2478.292768,0.9991540979770062
2478.533822,0.9990531984996563
2478.774876,0.9991366229246523
2479.01593,0.9992094226710612
2479.256984,0.9991964130490708
2479.498038,0.9991699247032655
2479.739092,0.9990874166576875
2479.980146,0.9991447958956552
2480.2212,0.9991716532687304
2480.462254,0.9991011941681589
2480.703308,0.9990550867119858
2480.944362,0.9989775230861124
2481.185416,0.9990049853556893
2481.42647,0.9990517898356396
2481.667524,0.998732304206044
2481.908578,0.9990162941561311
2482.149632,0.9990814621144288
2482.390686,0.9991013240513227
2482.63174,0.9990841696288598
2482.872794,0.9990393617086771
2483.113848,0.998876631451394
2483.354902,0.9989672336706152
2483.595956,0.9990122681285781
2483.83701,0.9990330877611858
2484.078064,0.9990335573068474
2484.319118,0.999044466812859
2484.560172,0.9990534382724527
2484.801226,0.9990829607377459
2485.04228,0.9990705222323146
2485.283334,0.9990207997297779
2485.524388,0.9990112890970351
2485.765442,0.9990699327808804
2486.006496,0.9990062441027638
2486.24755,0.9990110493343545
2486.488604,0.9990205200039931
2486.729658,0.9989147892675252
2486.970712,0.9990009693637203
2487.211766,0.9989749257479289
2487.45282,0.9989765241090889
2487.693874,0.9990100003733035
2487.934928,0.9989329696821311
2488.175982,0.9989347677630948
2488.417036,0.998959341860642
2488.65809,0.9988310837154961
2488.899144,0.9988148029015206
2489.140198,0.9989028023619755
2489.381252,0.9988637460259595
2489.622306,0.9987551754376849
2489.86336,0.9988651444361828
2490.104414,0.9988832240589172
2490.345468,0.9988554554912733
2490.586522,0.9989484532631586
2490.827576,0.998977722881637
2491.06863,0.9989266764242458
2491.309684,0.9988854216044274
2491.550738,0.9989290738511462
2491.791792,0.9988754328001554
2492.032846,0.9988461661787326
2492.2739,0.9987497821742993
2492.514954,0.9987149264151379
2492.756008,0.9988194973421262
2492.997062,0.9988646450037355
2493.238116,0.9987836403658081
2493.47917,0.9986891599024259
2493.720224,0.9987216178275612
2493.961278,0.9986988472342604
2494.202332,0.9986230488683397
2494.443386,0.9986793727966158
2494.68444,0.9987371980063243
2494.925494,0.9988154021905821
2495.166548,0.9987799448731755
2495.407602,0.998731305474239
2495.648656,0.9988089099115678
2495.88971,0.9986255454290826
2496.130764,0.9985290828606113
2496.371818,0.9984751637459659
2496.612872,0.9986379284626206
2496.853926,0.9986092679653538
2497.09498,0.9986327355588941
2497.336034,0.9986103664361528
2497.577088,0.9984942348037216
2497.818142,0.9983872019588136
2498.059196,0.998437022723209
2498.30025,0.9985643315593721
2498.541304,0.9985597381740117
2498.782358,0.9983701296836284
2499.023412,0.9984166548156989
2499.264466,0.9982233800609265
2499.50552,0.9985496527715875
2499.746574,0.9985765141185305
2499.987628,0.998474265118723
2500.228682,0.9979913201030778
2500.469736,0.9983191142734564
2500.71079,0.9985696239643542
2500.951844,0.9984892423450287
2501.192898,0.9985219933292908
2501.433952,0.9983983839580945
2501.675006,0.9983881005076997
2501.91606,0.9982032161523053
2502.157114,0.9978295588211952
2502.398168,0.9980910244161035
2502.639222,0.9982958537090805
2502.880276,0.9982274727851748
2503.12133,0.9978905280698307
2503.362384,0.9982249772196122
2503.603438,0.9984541959876895
2503.844492,0.9983864032493714
2504.085546,0.9984122617920823
2504.3266,0.9984030764415265
2504.567654,0.998459288117074
2504.808708,0.9983200127610636
2505.049762,0.9983958879652547
2505.290816,0.9984645799653243
2505.53187,0.998370728705886
2505.772924,0.9983617434097615
2506.013978,0.9984556936701068
2506.255032,0.9983612442290146
2506.496086,0.9980838381865982
2506.73714,0.9983032411257313
2506.978194,0.9984713695475527
2507.219248,0.9980998076557647
2507.460302,0.9980126773458496
2507.701356,0.998128852782772
2507.94241,0.9982998469004817
2508.183464,0.9981701761726655
2508.424518,0.9979847333821013
2508.665572,0.9978887318684968
2508.906626,0.9975476120288305
2509.14768,0.9978762583373081
2509.388734,0.9978049127354727
2509.629788,0.9980167692062151
2509.870842,0.9980026972689766
2510.111896,0.9980748554724768
2510.35295,0.9979523992005562
2510.594004,0.997902502828016
2510.835058,0.9981335439994043
2511.076112,0.998153906131395
2511.317166,0.9981141803964784
2511.55822,0.9978734642876964
2511.799274,0.9980885291916616
2512.040328,0.9980782489327543
2512.281382,0.9977196040624315
2512.522436,0.9978785534553417
2512.76349,0.9980557924247899
2513.004544,0.9979727576371553
2513.245598,0.997676303971234
2513.486652,0.9977798681464739
2513.727706,0.9977496358744903
2513.96876,0.9977872517448175
2514.209814,0.9978118973943081
2514.450868,0.9977023436625841
2514.691922,0.9977919413559213
2514.932976,0.9979121825292399
2515.17403,0.9981157773804445
2515.415084,0.9979269517388332
2515.656138,0.9977545248596841
2515.897192,0.9980561916471868
2516.138246,0.9980505027431078
2516.3793,0.9978902287027172
2516.620354,0.9979155754364284
2516.861408,0.9974710033140389
2517.102462,0.9976780997901974
2517.343516,0.9976343026829702
2517.58457,0.9976993505600428
2517.825624,0.9979717596648966
2518.066678,0.997939725285566
2518.307732,0.9979241575472801
2518.548786,0.99806387670945
2518.78984,0.9978750608865166
2519.030894,0.997681392133359
2519.271948,0.9979302449032076
2519.513002,0.9980002022653522
2519.754056,0.9976866798587498
2519.99511,0.9976968563147842
2520.236164,0.9980657730326172
2520.477218,0.9979535967441538
2520.718272,0.9975448188994271
2520.959326,0.9980204618750925
2521.20038,0.9981449227866649
2521.441434,0.998041420524857
2521.682488,0.9979451141746325
2521.923542,0.9979409228139549
2522.164596,0.9974484607240963
2522.40565,0.9977271867602366
2522.646704,0.9974557421244367
2522.887758,0.9975346439941665
2523.128812,0.9973182024611754
2523.369866,0.9974083641019227
2523.61092,0.9973750512188899
2523.851974,0.9974856662455599
2524.093028,0.9969976161960876
2524.334082,0.9977508331747718
2524.575136,0.9978446261612914
2524.81619,0.9977090282906802
2525.057244,0.9978330512307627
2525.298298,0.997917471477823
2525.539352,0.997764702007741
2525.780406,0.9977451460112311
2526.02146,0.9975299555923575
2526.262514,0.9978087044013453
2526.503568,0.9977452457857506
2526.744622,0.9975450184084109
2526.985676,0.9974334991093978
2527.22673,0.9973712612008964
2527.467784,0.9976022791358347
2527.708838,0.9978442270235208
2527.949892,0.9976757053656312
2528.190946,0.997651362375406
2528.432,0.9978485177629222
2528.673054,0.9977703892827512
2528.914108,0.997519282078936
2529.155162,0.9965738825804038
2529.396216,0.9967778024570717
2529.63727,0.9972303425978224
2529.878324,0.9962990654026189
2530.119378,0.9967137117049135
2530.360432,0.9975264642436228
2530.601486,0.9973228898677424
2530.84254,0.9966021856805711
2531.083594,0.9971393993376532
2531.324648,0.9974999303925757
2531.565702,0.9967792976248968
2531.806756,0.9969025071602757
2532.04781,0.9975783369684426
2532.288864,0.9970431800282734
2532.529918,0.997023438768748
2532.770972,0.9971366073512438
2533.012026,0.9970408868315965
2533.25308,0.9963190912150922
2533.494134,0.9967839824986051
2533.735188,0.9974539467057167
2533.976242,0.9970973209428615
2534.217296,0.9969392935414945
