nu,[0]3-methylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
611.762235,0.691515301596465
611.881238,0.6954681938560546
612.00024,0.7148947141985917
612.119242,0.7204494684544872
612.238245,0.7231417629796438
612.357247,0.7326332817757433
612.47625,0.7383480153639065
612.595252,0.7464400300941222
612.714254,0.7486228203047596
612.833257,0.7540021948777271
612.952259,0.7570545253009127
613.071261,0.7613135365443924
613.190264,0.7646554031797477
613.309266,0.7676971189411439
613.428269,0.7683192055185375
613.547271,0.7704195826599095
613.666273,0.7735847871841671
613.785276,0.7736776229286625
613.904278,0.7767629956869136
614.02328,0.7777501113772228
614.142283,0.7784504015607753
614.261285,0.7784971099861077
614.380288,0.7807814514443666
614.49929,0.7803287295045828
614.618292,0.7822194118328852
614.737295,0.7823367535450686
614.856297,0.7847579128782369
614.9753,0.7861009969188374
615.094302,0.7871629499216707
615.213304,0.7876196368590346
615.332307,0.7889123928336329
615.451309,0.79035742431305
615.570311,0.7902546845261201
615.689314,0.791963479478866
615.808316,0.7931523161026454
615.927319,0.795694468789169
616.046321,0.7961879523239062
616.165323,0.7982447693940059
616.284326,0.7985401746052757
616.403328,0.799970841582764
616.52233,0.8000348418100656
616.641333,0.8021737890615843
616.760335,0.8040771955874565
616.879338,0.805872288518333
616.99834,0.8074937208118141
617.117342,0.8081561372164884
617.236345,0.8102276673550084
617.355347,0.8090860513724427
617.474349,0.811054521199483
617.593352,0.8105599288075672
617.712354,0.812393865814906
617.831357,0.8125319845118512
617.950359,0.8137272848595954
618.069361,0.8135238784652392
618.188364,0.8160252343888849
618.307366,0.8192794864877092
618.426369,0.8209525225567256
618.545371,0.8240451144708527
618.664373,0.8252243419312301
618.783376,0.8272486202973993
618.902378,0.8292778642258957
619.02138,0.8304479707456932
619.140383,0.8307220637989057
619.259385,0.8337263899952817
619.378388,0.8345354969470079
619.49739,0.8352451536807975
619.616392,0.8350029677048939
619.735395,0.836398587679286
619.854397,0.8379138400126708
619.973399,0.8409273567242722
620.092402,0.8426108944142315
620.211404,0.8438757591672554
620.330407,0.8463434774993929
620.449409,0.8470716459576
620.568411,0.8486656385355396
620.687414,0.8501265995000746
620.806416,0.8520926618727015
620.925419,0.8526552286561548
621.044421,0.8550973131262978
621.163423,0.8560127569264351
621.282426,0.8574949407152261
621.401428,0.8584472885546887
621.52043,0.8600110852431847
621.639433,0.8615432682132136
621.758435,0.8630436584608715
621.877438,0.8647628253449189
621.99644,0.865541462221766
622.115442,0.8681159415739675
622.234445,0.8679857339485474
622.353447,0.870306352505342
622.472449,0.870785152657192
622.591452,0.8727902635018553
622.710454,0.8723103608422582
622.829457,0.8741528788765721
622.948459,0.8747562525029592
623.067461,0.8761482212663528
623.186464,0.8772265466126485
623.305466,0.8781568997521098
623.424468,0.8797390056397939
623.543471,0.8804342740491112
623.662473,0.881561951479484
623.781476,0.8821086893606306
623.900478,0.8832915073154146
624.01948,0.8837421008757367
624.138483,0.8855024986713401
624.257485,0.8864770873453783
624.376488,0.8874793726386178
624.49549,0.8881185878767892
624.614492,0.888971591097186
624.733495,0.8899855965843477
624.852497,0.8906711493976789
624.971499,0.8913750576128389
625.090502,0.8920795221352014
625.209504,0.8935526683581383
625.328507,0.8933293081122429
625.447509,0.8946971480844019
625.566511,0.8949924468648887
625.685514,0.8964166167704418
625.804516,0.8963986886173886
625.923518,0.8978161180197594
626.042521,0.8981214273995395
626.161523,0.8995685675328657
626.280526,0.8998924705162165
626.399528,0.9007477745683056
626.51853,0.901333450945977
626.637533,0.9017391422726052
626.756535,0.903074704275266
626.875538,0.903318567365456
626.99454,0.9045388709509861
627.113542,0.9045026901197695
627.232545,0.9060425584824175
627.351547,0.9064413049259343
627.470549,0.9073627172899589
627.589552,0.9077693068565673
627.708554,0.9090492553218673
627.827557,0.9097058258776587
627.946559,0.9106077912011042
628.065561,0.911198056275032
628.184564,0.911688412723365
628.303566,0.9129592796355886
628.422568,0.9134414494168567
628.541571,0.9147266513799974
628.660573,0.9151392861419144
628.779576,0.9164177127195016
628.898578,0.9169026259377682
629.01758,0.9177979597525122
