nu,[0]E-C10F18-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
2113.03197,0.9999974217033238
2113.151572,0.9999971475040684
2113.271174,0.999997574702941
2113.390776,0.9999969959045123
2113.510378,0.9999974303033017
2113.62998,0.9999974136033447
2113.749582,0.9999974987031283
2113.869184,0.9999970901042338
2113.988786,0.9999973789034351
2114.108388,0.9999970290044135
2114.22799,0.9999975393030275
2114.347592,0.9999971926039407
2114.467194,0.9999972757037109
2114.586796,0.9999972575037607
2114.706398,0.9999970478043577
2114.826,0.9999971063041867
2114.945602,0.9999974704031994
2115.065204,0.9999971054041894
2115.184806,0.9999974710031979
2115.304408,0.9999970736042819
2115.42401,0.9999970522043448
2115.543612,0.9999974132033458
2115.663214,0.9999975121030948
2115.782816,0.9999972674037335
2115.902418,0.9999967971051292
2116.02202,0.9999967727052077
2116.141622,0.9999969475046588
2116.261224,0.9999970235044298
2116.380826,0.9999971511040581
2116.500428,0.9999972993036469
2116.62003,0.9999973264035741
2116.739632,0.9999968492049638
2116.859234,0.9999972016039155
2116.978836,0.9999972422038027
2117.098438,0.9999970229044316
2117.21804,0.9999970320044045
2117.337642,0.9999973209035888
2117.457244,0.9999969076047814
2117.576846,0.9999971505040598
2117.696448,0.9999971163041579
2117.81605,0.9999971118041708
2117.935652,0.9999966512056072
2118.055254,0.9999970170044491
2118.174856,0.9999972100038921
2118.294458,0.9999966270056886
2118.41406,0.9999969119047681
2118.533662,0.9999970478043577
2118.653264,0.9999971619040274
2118.772866,0.9999970639043103
2118.892468,0.9999975563029858
2119.01207,0.999996931804707
2119.131672,0.9999969903045292
2119.251274,0.9999968231050463
2119.370876,0.9999971310041156
2119.490478,0.9999972204038631
2119.61008,0.9999973483035157
2119.729682,0.9999974402032763
2119.849284,0.9999975300030505
2119.968886,0.999996932104706
2120.088488,0.9999974681032052
2120.20809,0.9999970796042643
2120.327692,0.999997493203142
2120.447294,0.9999973667034672
2120.566896,0.9999974186033318
2120.686498,0.9999971905039466
2120.8061,0.9999972679037322
2120.925702,0.9999971274041259
2121.045304,0.9999973663034681
2121.164906,0.9999973873034131
2121.284508,0.9999973761034424
2121.40411,0.9999972857036837
2121.523712,0.999997476503184
2121.643314,0.9999973509035088
2121.762916,0.999997048404356
2121.882518,0.9999973511035083
2122.00212,0.9999975607029751
2122.121722,0.9999971842039643
2122.241324,0.9999972226038569
2122.360926,0.9999975356030366
2122.480528,0.9999975113030968
2122.60013,0.9999972084038965
2122.719732,0.9999971779039821
2122.839334,0.9999972591037563
2122.958936,0.9999973296035655
2123.078538,0.9999975011031222
2123.19814,0.9999974412032737
2123.317742,0.999997798202424
2123.437344,0.9999975862029132
2123.556946,0.9999976964026532
2123.676548,0.9999976973026512
2123.79615,0.9999976263028172
2123.915752,0.9999975397030265
2124.035354,0.9999979352021316
2124.154956,0.9999977638025003
2124.274558,0.9999978542023022
2124.39416,0.9999979938020124
2124.513762,0.9999978140023893
2124.633364,0.9999974238033184
2124.752966,0.9999978381023369
2124.872568,0.9999974953031368
2124.99217,0.9999976024028743
2125.111772,0.9999977063026305
2125.231374,0.999997669302716
2125.350976,0.9999976099028562
2125.470578,0.9999976301028082
2125.59018,0.9999976993026466
2125.709782,0.9999976600027378
2125.829384,0.9999979317021389
2125.948986,0.9999976558027477
2126.068588,0.9999976016028762
2126.18819,0.999997567302959
2126.307792,0.9999977545025212
2126.427394,0.999997945302111
2126.546996,0.9999975486030047
2126.666598,0.9999975066031085
2126.7862,0.9999977710024842
2126.905802,0.9999977341025672
2127.025404,0.9999977528025249
2127.145006,0.9999976644027275
2127.264608,0.9999975593029785
2127.38421,0.999997355003498
2127.503812,0.9999974998031255
2127.623414,0.999997300003645
2127.743016,0.9999978111023956
2127.862618,0.9999977745024764
2127.98222,0.9999978017024163
2128.101822,0.9999978205023751
2128.221424,0.9999975570029841
2128.341026,0.9999980580018857
2128.460628,0.999997544003016
2128.58023,0.9999975807029265
2128.699832,0.9999977615025054
2128.819434,0.9999973574034917
2128.939036,0.99999752210307
2129.058638,0.9999977059026315
2129.17824,0.9999976011028774
2129.297842,0.9999975672029593
2129.417444,0.9999974775031815
2129.537046,0.9999977260025855
2129.656648,0.9999979023022002
2129.77625,0.9999973474035181
2129.895852,0.9999973600034848
2130.015454,0.9999975751029401
2130.135056,0.9999974292033045
2130.254658,0.9999974667032088
2130.37426,0.9999972294038381
2130.493862,0.9999977200025992
2130.613464,0.9999977527025252
2130.733066,0.999998056801888
2130.852668,0.999998039901921
2130.97227,0.9999980496019021
2131.091872,0.9999979288021449
2131.211474,0.9999976633027301
2131.331076,0.9999975474030076
2131.450678,0.999997744802543
2131.57028,0.9999974312032993
2131.689882,0.9999975279030556
2131.809484,0.9999977887024449
2131.929086,0.9999974306033009
2132.048688,0.9999973433035291
2132.16829,0.9999975909029019
2132.287892,0.9999978032024129
2132.407494,0.9999975462030105
2132.527096,0.9999974671032078
2132.646698,0.9999975555029877
2132.7663,0.9999976915026646
2132.885902,0.9999976252028199
2133.005504,0.999997838502336
2133.125106,0.9999974354032886
2133.244708,0.999997822402371
2133.36431,0.9999974369032847
2133.483912,0.9999976850026796
2133.603514,0.9999974394032783
2133.723116,0.9999977320025719
2133.842718,0.9999977265025844
2133.96232,0.9999974245033166
2134.081922,0.9999973626034779
2134.201524,0.9999975094031015
2134.321126,0.9999979422021172
2134.440728,0.9999979545020921
2134.56033,0.999997842202328
2134.679932,0.9999979213021605
2134.799534,0.999997549703002
2134.919136,0.9999977601025086
2135.038738,0.999997585502915
2135.15834,0.9999979274021479
2135.277942,0.9999981204017665
2135.397544,0.9999975422030204
2135.517146,0.9999976341027987
2135.636748,0.9999975166030837
2135.75635,0.9999974288033056
2135.875952,0.9999974638032162
2135.995554,0.9999981133017798
2136.115156,0.9999973350035511
2136.234758,0.999997479703176
2136.35436,0.9999976525027554
2136.473962,0.9999976173028386
2136.593564,0.9999975276030564
2136.713166,0.9999975193030769
2136.832768,0.9999976326028023
2136.95237,0.9999977848024536
2137.071972,0.9999975494030027
2137.191574,0.9999974196033292
2137.311176,0.9999973543034999
2137.430778,0.999997592902897
2137.55038,0.9999971610040299
2137.669982,0.9999977848024536
2137.789584,0.9999978859022347
2137.909186,0.9999979954020092
2138.028788,0.9999979316021391
2138.14839,0.9999977449025428
2138.267992,0.9999975856029146
2138.387594,0.999997509203102
2138.507196,0.9999978360023415
2138.626798,0.999997301103642
2138.7464,0.999997606702864
2138.866002,0.9999972865036816
2138.985604,0.9999976908026662
2139.105206,0.9999979042021961
2139.224808,0.9999974998031255
2139.34441,0.9999978624022847
2139.464012,0.999997573902943
2139.583614,0.9999976958026546
2139.703216,0.9999978216023727
2139.822818,0.9999974347032904
2139.94242,0.9999974199033285
2140.062022,0.9999976656027247
2140.181624,0.9999975486030047
2140.301226,0.9999974013033767
2140.420828,0.9999976725027087
2140.54043,0.9999978429023265
2140.660032,0.9999977615025054
2140.779634,0.9999975295030517
2140.899236,0.9999973123036119
2141.018838,0.9999977604025079
2141.13844,0.9999972890036748
2141.258042,0.9999978451023218
2141.377644,0.9999978122023933
2141.497246,0.9999976488027641
2141.616848,0.9999977397025545
2141.73645,0.9999974733031921
2141.856052,0.9999978412023303
2141.975654,0.9999976452027726
2142.095256,0.9999976697027152
2142.214858,0.9999977681024906
2142.33446,0.9999971311041153
2142.454062,0.9999975130030926
2142.573664,0.9999976549027497
2142.693266,0.9999978734022612
2142.812868,0.9999976356027952
2142.93247,0.9999978037024119
2143.052072,0.9999974192033303
2143.171674,0.999997681802687
2143.291276,0.9999977030026381
2143.410878,0.9999974729031931
2143.53048,0.9999976949026568
2143.650082,0.9999974311032996
2143.769684,0.9999974051033668
2143.889286,0.9999972783037038
2144.008888,0.9999975802029277
2144.12849,0.9999972152038775
2144.248092,0.9999974942031395
2144.367694,0.9999973051036313
2144.487296,0.999997666302723
2144.606898,0.9999977761024729
2144.7265,0.999997906202192
2144.846102,0.9999972156038764
2144.965704,0.9999979051021943
2145.085306,0.9999976406027834
2145.204908,0.9999974985031288
2145.32451,0.999997578402932
2145.444112,0.9999973769034404
2145.563714,0.9999974644032147
2145.683316,0.9999974447032648
2145.802918,0.9999972424038022
2145.92252,0.9999975991028821
2146.042122,0.9999974561032358
2146.161724,0.9999973293035663
2146.281326,0.999997504403114
2146.400928,0.9999974342032917
2146.52053,0.9999972083038968
2146.640132,0.9999977809024622
2146.759734,0.9999975710029501
2146.879336,0.9999975079031053
2146.998938,0.9999978402023324
2147.11854,0.9999975607029751
2147.238142,0.9999977876024474
2147.357744,0.9999976683027184
2147.477346,0.9999974618032212
2147.596948,0.999997117304155
2147.71655,0.9999973480035166
2147.836152,0.9999973483035157
2147.955754,0.9999974799031754
2148.075356,0.9999971351041038
2148.194958,0.9999974519032464
2148.31456,0.999997476903183
2148.434162,0.9999973372035452
2148.553764,0.9999975909029019
2148.673366,0.999997595402891
2148.792968,0.9999975054031115
2148.91257,0.9999972369038174
2149.032172,0.9999975659029624
2149.151774,0.9999975137030909
2149.271376,0.999997317103599
2149.390978,0.9999973199035914
2149.51058,0.9999971318041133
2149.630182,0.9999975915029005
2149.749784,0.9999972236038542
2149.869386,0.9999977886024451
2149.988988,0.999997360703483
2150.10859,0.9999972402038082
2150.228192,0.9999972436037988
2150.347794,0.9999974130033463
2150.467396,0.9999967792051868
2150.586998,0.9999972669037349
2150.7066,0.9999975580029817
2150.826202,0.9999975717029483
2150.945804,0.9999975615029731
2151.065406,0.9999971357041021
2151.185008,0.9999972059039035
2151.30461,0.9999974808031732
2151.424212,0.9999973311035615
2151.543814,0.9999974423032709
2151.663416,0.9999971141041643
2151.783018,0.9999970115044655
2151.90262,0.9999972195038656
2152.022222,0.9999975259030606
2152.141824,0.9999974109033517
2152.261426,0.999997168404009
2152.381028,0.999997088304239
2152.50063,0.9999972946036596
2152.620232,0.9999969740045783
2152.739834,0.9999973938033961
2152.859436,0.9999971992039223
2152.979038,0.9999972378038149
2153.09864,0.9999973174035982
2153.218242,0.999997267203734
2153.337844,0.9999972797037
2153.457446,0.9999971735039945
2153.577048,0.9999973362035479
2153.69665,0.9999970968042143
2153.816252,0.9999969852045445
2153.935854,0.9999973861034163
2154.055456,0.9999969062047858
2154.175058,0.9999973073036253
2154.29466,0.9999972659037376
2154.414262,0.9999971167041567
2154.533864,0.9999974899031503
2154.653466,0.9999972674037335
2154.773068,0.9999974017033756
2154.89267,0.9999972301038361
2155.012272,0.9999973079036237
2155.131874,0.9999968640049173
2155.251476,0.9999970858042463
2155.371078,0.999997151504057
2155.49068,0.9999970742042802
2155.610282,0.9999969342046996
2155.729884,0.999997049404353
2155.849486,0.9999972548037681
2155.969088,0.9999966573055868
2156.08869,0.9999969143047608
2156.208292,0.999997110004176
2156.327894,0.9999973500035112
2156.447496,0.9999966758055251
2156.567098,0.9999966980054515
2156.6867,0.9999967343053324
2156.806302,0.9999969433046717
2156.925904,0.9999968546049468
2157.045506,0.9999970448043666
2157.165108,0.9999972918036671
2157.28471,0.9999965566059285
2157.404312,0.9999973254035768
2157.523914,0.9999967187053834
2157.643516,0.9999967685052213
2157.763118,0.9999969771045689
2157.88272,0.9999967530052715
2158.002322,0.9999972558037653
2158.121924,0.9999968937048246
2158.241526,0.9999969066047846
2158.361128,0.9999966278056859
2158.48073,0.9999970489043545
2158.600332,0.9999974651032129
2158.719934,0.9999970446043672
2158.839536,0.9999970323044036
2158.959138,0.9999967913051478
2159.07874,0.9999968209050534
2159.198342,0.9999968095050896
2159.317944,0.9999968081050941
2159.437546,0.999996755305264
2159.557148,0.9999964806061931
2159.67675,0.9999969319047066
2159.796352,0.999996948104657
2159.915954,0.9999967577052562
2160.035556,0.9999967242053655
2160.155158,0.9999967547052659
2160.27476,0.9999965139060765
2160.394362,0.9999963691065917
2160.513964,0.9999964148064269
2160.633566,0.9999963941065012
2160.753168,0.9999967811051806
2160.87277,0.9999967317053409
2160.992372,0.9999964889061639
2161.111974,0.9999961261075035
2161.231576,0.9999961070075777
2161.351178,0.9999964180064154
2161.47078,0.9999963502066606
2161.590382,0.999996755005265
2161.709984,0.999996689105481
2161.829586,0.9999966132057352
2161.949188,0.9999960947076256
2162.06879,0.9999961825072866
2162.188392,0.9999963385067033
2162.307994,0.9999963144067918
2162.427596,0.9999966488056152
2162.547198,0.9999965064061026
2162.6668,0.9999963474066708
2162.786402,0.9999967050054285
2162.906004,0.9999962856068983
2163.025606,0.9999962967068572
2163.145208,0.9999963855065322
2163.26481,0.9999966722055371
2163.384412,0.9999964976061334
2163.504014,0.9999963522066532
2163.623616,0.9999969365046925
2163.743218,0.9999966678055517
2163.86282,0.9999961595073747
2163.982422,0.9999963091068114
2164.102024,0.9999965560059305
2164.221626,0.9999962130071707
2164.341228,0.9999962822069111
2164.46083,0.9999963182067778
2164.580432,0.9999963974064894
2164.700034,0.9999963064068214
2164.819636,0.9999965302060198
2164.939238,0.9999962860068969
2165.05884,0.9999965665058944
2165.178442,0.9999964185064135
2165.298044,0.9999967040054318
2165.417646,0.9999962882068887
2165.537248,0.9999960581077693
2165.65685,0.9999962816069132
2165.776452,0.999996771705211
2165.896054,0.9999962936068687
2166.015656,0.9999964784062009
2166.135258,0.9999962925068727
2166.25486,0.999996299206848
2166.374462,0.9999962918068753
2166.494064,0.9999960999076054
2166.613666,0.9999962323070978
2166.733268,0.9999962471070422
2166.85287,0.9999963227067613
2166.972472,0.9999964788061995
2167.092074,0.9999964489063051
2167.211676,0.9999968302050238
2167.331278,0.9999965168060664
2167.45088,0.9999964996061264
2167.570482,0.9999965825058397
2167.690084,0.9999965428059762
2167.809686,0.9999963571066354
2167.929288,0.9999961263075028
2168.04889,0.9999966273056875
2168.168492,0.9999961828072855
2168.288094,0.9999964947061436
2168.407696,0.9999964158064233
2168.527298,0.9999964126064347
2168.6469,0.9999966793055135
2168.766502,0.9999967077054196
2168.886104,0.9999966702055437
2169.005706,0.9999967760051971
2169.125308,0.9999968023051127
2169.24491,0.999996168307341
2169.364512,0.9999966266056899
2169.484114,0.999996363506612
2169.603716,0.9999962076071911
2169.723318,0.999996492306152
2169.84292,0.9999964026064706
2169.962522,0.9999966327056693
2170.082124,0.9999965010061215
2170.201726,0.9999967312053425
2170.321328,0.9999964945061443
2170.44093,0.9999968505049597
2170.560532,0.9999969361046938
2170.680134,0.9999969085047787
2170.799736,0.9999964598062665
2170.919338,0.9999967098054127
2171.03894,0.9999965549059343
2171.158542,0.9999969401046815
2171.278144,0.9999968388049966
2171.397746,0.9999967889051555
2171.517348,0.9999968568049399
2171.63695,0.9999965569059275
2171.756552,0.9999968544049473
2171.876154,0.9999965790058516
2171.995756,0.9999967170053891
2172.115358,0.9999968555049439
2172.23496,0.9999966122057385
2172.354562,0.9999970885042384
2172.474164,0.9999970603043209
2172.593766,0.9999967299053468
2172.713368,0.9999971758039881
2172.83297,0.9999969095047756
2172.952572,0.9999969630046117
2173.072174,0.9999970295044119
2173.191776,0.9999967703052155
2173.311378,0.9999970312044069
2173.43098,0.999996774805201
2173.550582,0.9999972315038322
2173.670184,0.9999971047041913
2173.789786,0.9999969429046729
2173.909388,0.9999967875051601
2174.02899,0.9999968551049452
2174.148592,0.9999970500043512
2174.268194,0.9999967449052979
2174.387796,0.9999970863042448
2174.507398,0.9999968413049887
2174.627,0.9999973142036067
2174.746602,0.999997018704444
2174.866204,0.9999971594040346
2174.985806,0.9999972367038179
2175.105408,0.9999969597046217
2175.22501,0.999996917504751
2175.344612,0.9999967643052349
2175.464214,0.9999974181033331
2175.583816,0.9999970359043929
2175.703418,0.9999969690045935
2175.82302,0.9999969693045926
2175.942622,0.9999972684037308
2176.062224,0.9999973478035171
2176.181826,0.9999969709045877
2176.301428,0.9999970684042971
2176.42103,0.9999975759029381
2176.540632,0.9999971403040889
