nu,[0]2-(Perfluorononyl)ethanol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1465.764588,1.0
1465.824853,1.0
1465.885118,1.0
1465.945383,1.0
1466.005648,1.0
1466.065913,1.0
1466.126178,1.0
1466.186443,1.0
1466.246708,1.0
1466.306973,1.0
1466.367238,1.0
1466.427503,1.0
1466.487768,1.0
1466.548033,1.0
1466.608298,1.0
1466.668563,1.0
1466.728828,1.0
1466.789093,1.0
1466.849358,1.0
1466.909622,1.0
1466.969887,1.0
1467.030152,1.0
1467.090417,1.0
1467.150682,1.0
1467.210947,1.0
1467.271212,1.0
1467.331477,1.0
1467.391742,1.0
1467.452007,1.0
1467.512272,1.0
1467.572537,1.0
1467.632802,1.0
1467.693067,1.0
1467.753332,1.0
1467.813597,1.0
1467.873862,1.0
1467.934127,1.0
1467.994392,1.0
1468.054657,1.0
1468.114922,1.0
1468.175187,1.0
1468.235452,1.0
1468.295717,1.0
1468.355982,1.0
1468.416247,1.0
1468.476512,1.0
1468.536777,1.0
1468.597042,1.0
1468.657307,1.0
1468.717572,1.0
1468.777837,1.0
1468.838102,1.0
1468.898367,1.0
1468.958632,1.0
1469.018897,1.0
1469.079161,1.0
1469.139426,1.0
1469.199691,1.0
1469.259956,1.0
1469.320221,1.0
1469.380486,1.0
1469.440751,1.0
1469.501016,1.0
1469.561281,1.0
1469.621546,1.0
1469.681811,1.0
1469.742076,1.0
1469.802341,1.0
1469.862606,1.0
1469.922871,1.0
1469.983136,1.0
1470.043401,1.0
1470.103666,1.0
1470.163931,1.0
1470.224196,1.0
1470.284461,1.0
1470.344726,1.0
1470.404991,1.0
1470.465256,1.0
1470.525521,1.0
1470.585786,1.0
1470.646051,1.0
1470.706316,1.0
1470.766581,1.0
1470.826846,1.0
1470.887111,1.0
1470.947376,1.0
1471.007641,1.0
1471.067906,1.0
1471.128171,1.0
1471.188436,1.0
1471.2487,1.0
1471.308965,1.0
1471.36923,1.0
1471.429495,1.0
1471.48976,1.0
1471.550025,1.0
1471.61029,1.0
1471.670555,1.0
1471.73082,1.0
1471.791085,1.0
1471.85135,1.0
1471.911615,1.0
1471.97188,1.0
1472.032145,1.0
1472.09241,1.0
1472.152675,1.0
1472.21294,1.0
1472.273205,1.0
1472.33347,1.0
1472.393735,1.0
1472.454,1.0
1472.514265,1.0
1472.57453,1.0
1472.634795,1.0
1472.69506,1.0
1472.755325,1.0
1472.81559,1.0
1472.875855,1.0
1472.93612,1.0
1472.996385,1.0
1473.05665,1.0
1473.116915,1.0
1473.17718,1.0
1473.237445,1.0
1473.29771,1.0
1473.357974,1.0
1473.418239,1.0
1473.478504,1.0
1473.538769,1.0
1473.599034,1.0
1473.659299,1.0
1473.719564,1.0
1473.779829,1.0
1473.840094,1.0
1473.900359,1.0
1473.960624,1.0
1474.020889,1.0
1474.081154,1.0
1474.141419,1.0
1474.201684,1.0
1474.261949,1.0
1474.322214,1.0
1474.382479,1.0
1474.442744,1.0
1474.503009,1.0
1474.563274,1.0
1474.623539,1.0
1474.683804,1.0
1474.744069,1.0
1474.804334,1.0
1474.864599,1.0
1474.924864,1.0
1474.985129,1.0
1475.045394,1.0
1475.105659,1.0
1475.165924,1.0
1475.226189,1.0
1475.286454,1.0
1475.346719,1.0
1475.406984,1.0
1475.467249,1.0
1475.527513,1.0
1475.587778,1.0
1475.648043,1.0
1475.708308,1.0
1475.768573,1.0
1475.828838,1.0
1475.889103,1.0
1475.949368,1.0
1476.009633,1.0
1476.069898,1.0
1476.130163,1.0
1476.190428,1.0
1476.250693,1.0
1476.310958,1.0
1476.371223,1.0
1476.431488,1.0
1476.491753,1.0
1476.552018,1.0
1476.612283,1.0
1476.672548,1.0
1476.732813,1.0
1476.793078,1.0
1476.853343,1.0
1476.913608,1.0
1476.973873,1.0
1477.034138,1.0
1477.094403,1.0
1477.154668,1.0
1477.214933,1.0
1477.275198,1.0
1477.335463,1.0
1477.395728,1.0
1477.455993,1.0
1477.516258,1.0
1477.576523,1.0
1477.636788,1.0
1477.697052,1.0
1477.757317,1.0
1477.817582,1.0
1477.877847,1.0
1477.938112,1.0
1477.998377,1.0
1478.058642,1.0
1478.118907,1.0
1478.179172,1.0
1478.239437,1.0
1478.299702,1.0
1478.359967,1.0
1478.420232,1.0
1478.480497,1.0
1478.540762,1.0
1478.601027,1.0
1478.661292,1.0
1478.721557,1.0
1478.781822,1.0
1478.842087,1.0
1478.902352,1.0
1478.962617,1.0
1479.022882,1.0
1479.083147,1.0
1479.143412,1.0
1479.203677,1.0
1479.263942,1.0
1479.324207,1.0
1479.384472,1.0
1479.444737,1.0
1479.505002,1.0
1479.565267,1.0
1479.625532,1.0
1479.685797,1.0
1479.746062,1.0
1479.806327,1.0
1479.866591,1.0
1479.926856,1.0
1479.987121,1.0
1480.047386,1.0
1480.107651,1.0
1480.167916,1.0
1480.228181,1.0
1480.288446,1.0
1480.348711,1.0
1480.408976,1.0
1480.469241,1.0
1480.529506,1.0
1480.589771,1.0
1480.650036,1.0
1480.710301,1.0
1480.770566,1.0
1480.830831,1.0
1480.891096,1.0
1480.951361,1.0
1481.011626,1.0
1481.071891,1.0
1481.132156,1.0
1481.192421,1.0
1481.252686,1.0
1481.312951,1.0
1481.373216,1.0
1481.433481,1.0
1481.493746,1.0
1481.554011,1.0
1481.614276,1.0
1481.674541,1.0
1481.734806,1.0
1481.795071,1.0
1481.855336,1.0
1481.915601,1.0
1481.975865,1.0
1482.03613,1.0
1482.096395,1.0
1482.15666,1.0
1482.216925,1.0
1482.27719,1.0
1482.337455,1.0
1482.39772,1.0
1482.457985,1.0
1482.51825,1.0
1482.578515,1.0
1482.63878,1.0
1482.699045,1.0
1482.75931,1.0
1482.819575,1.0
1482.87984,1.0
1482.940105,1.0
1483.00037,1.0
1483.060635,1.0
1483.1209,1.0
1483.181165,1.0
1483.24143,1.0
1483.301695,1.0
1483.36196,1.0
1483.422225,1.0
1483.48249,1.0
1483.542755,1.0
1483.60302,1.0
1483.663285,1.0
1483.72355,1.0
1483.783815,1.0
1483.84408,1.0
1483.904345,1.0
1483.96461,1.0
1484.024875,1.0
1484.08514,1.0
1484.145404,1.0
1484.205669,1.0
1484.265934,1.0
1484.326199,1.0
1484.386464,1.0
1484.446729,1.0
1484.506994,1.0
1484.567259,1.0
1484.627524,1.0
1484.687789,1.0
1484.748054,1.0
1484.808319,1.0
1484.868584,1.0
1484.928849,1.0
1484.989114,1.0
1485.049379,1.0
1485.109644,1.0
1485.169909,1.0
1485.230174,1.0
1485.290439,1.0
1485.350704,1.0
1485.410969,1.0
1485.471234,1.0
1485.531499,1.0
1485.591764,1.0
1485.652029,1.0
1485.712294,1.0
1485.772559,1.0
1485.832824,1.0
1485.893089,1.0
1485.953354,1.0
1486.013619,1.0
1486.073884,1.0
1486.134149,1.0
1486.194414,1.0
1486.254679,1.0
1486.314943,1.0
1486.375208,1.0
1486.435473,1.0
1486.495738,1.0
1486.556003,1.0
1486.616268,1.0
1486.676533,1.0
1486.736798,1.0
1486.797063,1.0
1486.857328,1.0
1486.917593,1.0
1486.977858,1.0
1487.038123,1.0
1487.098388,1.0
1487.158653,1.0
1487.218918,1.0
1487.279183,1.0
1487.339448,1.0
1487.399713,1.0
1487.459978,1.0
1487.520243,1.0
1487.580508,1.0
1487.640773,1.0
1487.701038,1.0
1487.761303,1.0
1487.821568,1.0
1487.881833,1.0
1487.942098,1.0
1488.002363,1.0
1488.062628,1.0
1488.122893,1.0
1488.183158,1.0
1488.243423,1.0
1488.303688,1.0
1488.363953,1.0
1488.424218,1.0
1488.484482,1.0
1488.544747,1.0
1488.605012,1.0
1488.665277,1.0
1488.725542,1.0
1488.785807,1.0
1488.846072,1.0
1488.906337,1.0
1488.966602,1.0
1489.026867,1.0
1489.087132,1.0
1489.147397,1.0
1489.207662,1.0
1489.267927,1.0
1489.328192,1.0
1489.388457,1.0
1489.448722,1.0
1489.508987,1.0
1489.569252,1.0
1489.629517,1.0
1489.689782,1.0
1489.750047,1.0
1489.810312,1.0
1489.870577,1.0
1489.930842,1.0
1489.991107,1.0
1490.051372,1.0
1490.111637,1.0
1490.171902,1.0
1490.232167,1.0
1490.292432,1.0
1490.352697,1.0
1490.412962,1.0
1490.473227,1.0
1490.533492,1.0
1490.593756,1.0
1490.654021,1.0
1490.714286,1.0
1490.774551,1.0
1490.834816,1.0
1490.895081,1.0
1490.955346,1.0
1491.015611,1.0
1491.075876,1.0
1491.136141,1.0
1491.196406,1.0
1491.256671,1.0
1491.316936,1.0
1491.377201,1.0
1491.437466,1.0
1491.497731,1.0
1491.557996,1.0
1491.618261,1.0
1491.678526,1.0
1491.738791,1.0
1491.799056,1.0
1491.859321,1.0
1491.919586,1.0
1491.979851,1.0
1492.040116,1.0
1492.100381,1.0
1492.160646,1.0
1492.220911,1.0
1492.281176,1.0
1492.341441,1.0
1492.401706,1.0
1492.461971,1.0
1492.522236,1.0
1492.582501,1.0
1492.642766,1.0
1492.703031,1.0
1492.763295,1.0
1492.82356,1.0
1492.883825,1.0
1492.94409,1.0
1493.004355,1.0
1493.06462,1.0
1493.124885,1.0
1493.18515,1.0
1493.245415,1.0
1493.30568,1.0
1493.365945,1.0
1493.42621,1.0
1493.486475,1.0
1493.54674,1.0
1493.607005,1.0
1493.66727,1.0
1493.727535,1.0
1493.7878,1.0
1493.848065,1.0
1493.90833,1.0
1493.968595,1.0
1494.02886,1.0
1494.089125,1.0
1494.14939,1.0
1494.209655,1.0
1494.26992,1.0
1494.330185,1.0
1494.39045,1.0
1494.450715,1.0
1494.51098,1.0
1494.571245,1.0
1494.63151,1.0
1494.691775,1.0
1494.75204,1.0
1494.812305,1.0
1494.87257,1.0
1494.932834,1.0
1494.993099,1.0
1495.053364,1.0
1495.113629,1.0
1495.173894,1.0
1495.234159,1.0
1495.294424,1.0
1495.354689,1.0
1495.414954,1.0
1495.475219,1.0
1495.535484,1.0
1495.595749,1.0
1495.656014,1.0
1495.716279,1.0
1495.776544,1.0
1495.836809,1.0
1495.897074,1.0
1495.957339,1.0
1496.017604,1.0
1496.077869,1.0
1496.138134,1.0
1496.198399,1.0
1496.258664,1.0
1496.318929,1.0
1496.379194,1.0
1496.439459,1.0
1496.499724,1.0
1496.559989,1.0
1496.620254,1.0
1496.680519,1.0
1496.740784,1.0
1496.801049,1.0
1496.861314,1.0
1496.921579,1.0
1496.981844,1.0
1497.042109,1.0
1497.102373,1.0
1497.162638,1.0
1497.222903,1.0
1497.283168,1.0
1497.343433,1.0
1497.403698,1.0
1497.463963,1.0
1497.524228,1.0
1497.584493,1.0
1497.644758,1.0
1497.705023,1.0
1497.765288,1.0
1497.825553,1.0
1497.885818,1.0
1497.946083,1.0
1498.006348,1.0
1498.066613,1.0
1498.126878,1.0
1498.187143,1.0
1498.247408,1.0
1498.307673,1.0
1498.367938,1.0
1498.428203,1.0
1498.488468,1.0
1498.548733,1.0
1498.608998,1.0
1498.669263,1.0
1498.729528,1.0
1498.789793,1.0
1498.850058,1.0
1498.910323,1.0
1498.970588,1.0
1499.030853,1.0
1499.091118,1.0
1499.151383,1.0
1499.211647,1.0
1499.271912,1.0
1499.332177,1.0
1499.392442,1.0
1499.452707,1.0
1499.512972,1.0
1499.573237,1.0
1499.633502,1.0
1499.693767,1.0
1499.754032,1.0
1499.814297,1.0
1499.874562,1.0
1499.934827,1.0
1499.995092,1.0
1500.055357,1.0
1500.115622,1.0
1500.175887,1.0
1500.236152,1.0
1500.296417,1.0
1500.356682,1.0
1500.416947,1.0
1500.477212,1.0
1500.537477,1.0
1500.597742,1.0
1500.658007,1.0
1500.718272,1.0
1500.778537,1.0
1500.838802,1.0
1500.899067,1.0
1500.959332,1.0
1501.019597,1.0
1501.079862,1.0
1501.140127,1.0
1501.200392,1.0
1501.260657,1.0
1501.320922,1.0
1501.381186,1.0
1501.441451,1.0
1501.501716,1.0
1501.561981,1.0
1501.622246,1.0
1501.682511,1.0
1501.742776,1.0
1501.803041,1.0
1501.863306,1.0
1501.923571,1.0
1501.983836,1.0
1502.044101,1.0
1502.104366,1.0
1502.164631,1.0
1502.224896,1.0
1502.285161,1.0
1502.345426,1.0
1502.405691,1.0
1502.465956,1.0
1502.526221,1.0
1502.586486,1.0
1502.646751,1.0
1502.707016,1.0
1502.767281,1.0
1502.827546,1.0
1502.887811,1.0
1502.948076,1.0
1503.008341,1.0
1503.068606,1.0
1503.128871,1.0
1503.189136,1.0
1503.249401,1.0
1503.309666,1.0
1503.369931,1.0
1503.430196,1.0
1503.490461,1.0
1503.550725,1.0
1503.61099,1.0
1503.671255,1.0
1503.73152,1.0
1503.791785,1.0
1503.85205,1.0
1503.912315,1.0
1503.97258,1.0
1504.032845,1.0
1504.09311,1.0
1504.153375,1.0
1504.21364,1.0
1504.273905,1.0
1504.33417,1.0
1504.394435,1.0
1504.4547,1.0
1504.514965,1.0
1504.57523,1.0
1504.635495,1.0
1504.69576,1.0
1504.756025,1.0
1504.81629,1.0
1504.876555,1.0
1504.93682,1.0
1504.997085,1.0
1505.05735,1.0
1505.117615,1.0
1505.17788,1.0
1505.238145,1.0
1505.29841,1.0
1505.358675,1.0
1505.41894,1.0
1505.479205,1.0
1505.53947,1.0
1505.599735,1.0
1505.66,1.0
1505.720264,1.0
1505.780529,1.0
1505.840794,1.0
1505.901059,1.0
1505.961324,1.0
1506.021589,1.0
1506.081854,1.0
1506.142119,1.0
1506.202384,1.0
1506.262649,1.0
1506.322914,1.0
1506.383179,1.0
1506.443444,1.0
1506.503709,1.0
1506.563974,1.0
1506.624239,1.0
1506.684504,1.0
1506.744769,1.0
1506.805034,1.0
1506.865299,1.0
1506.925564,1.0
1506.985829,1.0
1507.046094,1.0
1507.106359,1.0
1507.166624,1.0
1507.226889,1.0
1507.287154,1.0
1507.347419,1.0
1507.407684,1.0
1507.467949,1.0
1507.528214,1.0
1507.588479,1.0
1507.648744,1.0
1507.709009,1.0
1507.769274,1.0
1507.829538,1.0
1507.889803,1.0
1507.950068,1.0
1508.010333,1.0
1508.070598,1.0
1508.130863,1.0
1508.191128,1.0
1508.251393,1.0
1508.311658,1.0
1508.371923,1.0
1508.432188,1.0
1508.492453,1.0
1508.552718,1.0
1508.612983,1.0
1508.673248,1.0
1508.733513,1.0
1508.793778,1.0
1508.854043,1.0
1508.914308,1.0
1508.974573,1.0
1509.034838,1.0
1509.095103,1.0
1509.155368,1.0
1509.215633,1.0
1509.275898,1.0
1509.336163,1.0
1509.396428,1.0
1509.456693,1.0
1509.516958,1.0
1509.577223,1.0
1509.637488,1.0
1509.697753,1.0
1509.758018,1.0
1509.818283,1.0
1509.878548,1.0
1509.938813,1.0
1509.999077,1.0
1510.059342,1.0
1510.119607,1.0
1510.179872,1.0
1510.240137,1.0
1510.300402,1.0
1510.360667,1.0
1510.420932,1.0
1510.481197,1.0
1510.541462,1.0
1510.601727,1.0
1510.661992,1.0
1510.722257,1.0
1510.782522,1.0
1510.842787,1.0
1510.903052,1.0
1510.963317,1.0
1511.023582,1.0
1511.083847,1.0
1511.144112,1.0
1511.204377,1.0
1511.264642,1.0
1511.324907,1.0
1511.385172,1.0
1511.445437,1.0
1511.505702,1.0
1511.565967,1.0
1511.626232,1.0
1511.686497,1.0
1511.746762,1.0
1511.807027,1.0
1511.867292,1.0
1511.927557,1.0
1511.987822,1.0
1512.048087,1.0
1512.108352,1.0
1512.168616,1.0
1512.228881,1.0
1512.289146,1.0
1512.349411,1.0
1512.409676,1.0
1512.469941,1.0
1512.530206,1.0
1512.590471,1.0
1512.650736,1.0
1512.711001,1.0
1512.771266,1.0
1512.831531,1.0
1512.891796,1.0
1512.952061,1.0
1513.012326,1.0
1513.072591,1.0
1513.132856,1.0
1513.193121,1.0
1513.253386,1.0
1513.313651,1.0
1513.373916,1.0
1513.434181,1.0
1513.494446,1.0
1513.554711,1.0
1513.614976,1.0
1513.675241,1.0
1513.735506,1.0
1513.795771,1.0
1513.856036,1.0
1513.916301,1.0
1513.976566,1.0
1514.036831,1.0
1514.097096,1.0
1514.157361,1.0
1514.217626,1.0
1514.27789,1.0
1514.338155,1.0
1514.39842,1.0
1514.458685,1.0
1514.51895,1.0
1514.579215,1.0
1514.63948,1.0
1514.699745,1.0
1514.76001,1.0
1514.820275,1.0
1514.88054,1.0
1514.940805,1.0
1515.00107,1.0
1515.061335,1.0
1515.1216,1.0
1515.181865,1.0
1515.24213,1.0
1515.302395,1.0
1515.36266,1.0
1515.422925,1.0
1515.48319,1.0
1515.543455,1.0
1515.60372,1.0
1515.663985,1.0
1515.72425,1.0
1515.784515,1.0
1515.84478,1.0
1515.905045,1.0
1515.96531,1.0
1516.025575,1.0
1516.08584,1.0
1516.146105,1.0
1516.20637,1.0
1516.266635,1.0
1516.3269,1.0
1516.387165,1.0
1516.447429,1.0
1516.507694,1.0
1516.567959,1.0
1516.628224,1.0
1516.688489,1.0
1516.748754,1.0
1516.809019,1.0
1516.869284,1.0
1516.929549,1.0
1516.989814,1.0
1517.050079,1.0
1517.110344,1.0
1517.170609,1.0
1517.230874,1.0
1517.291139,1.0
1517.351404,1.0
1517.411669,1.0
1517.471934,1.0
1517.532199,1.0
1517.592464,1.0
1517.652729,1.0
1517.712994,1.0
1517.773259,1.0
1517.833524,1.0
1517.893789,1.0
1517.954054,1.0
1518.014319,1.0
1518.074584,1.0
1518.134849,1.0
1518.195114,1.0
1518.255379,1.0
1518.315644,1.0
1518.375909,1.0
1518.436174,1.0
1518.496439,1.0
1518.556704,1.0
1518.616968,1.0
1518.677233,1.0
1518.737498,1.0
1518.797763,1.0
1518.858028,1.0
1518.918293,1.0
1518.978558,1.0
1519.038823,1.0
1519.099088,1.0
1519.159353,1.0
1519.219618,1.0
1519.279883,1.0
1519.340148,1.0
1519.400413,1.0
1519.460678,1.0
1519.520943,1.0
1519.581208,1.0
1519.641473,1.0
1519.701738,1.0
1519.762003,1.0
1519.822268,1.0
1519.882533,1.0
1519.942798,1.0
1520.003063,1.0
1520.063328,1.0
1520.123593,1.0
1520.183858,1.0
1520.244123,1.0
1520.304388,1.0
1520.364653,1.0
1520.424918,1.0
1520.485183,1.0
1520.545448,1.0
1520.605713,1.0
1520.665978,1.0
1520.726243,1.0
1520.786507,1.0
1520.846772,1.0
1520.907037,1.0
1520.967302,1.0
1521.027567,1.0
1521.087832,1.0
1521.148097,1.0
1521.208362,1.0
1521.268627,1.0
1521.328892,1.0
1521.389157,1.0
1521.449422,1.0
1521.509687,1.0
1521.569952,1.0
1521.630217,1.0
1521.690482,1.0
1521.750747,1.0
1521.811012,1.0
1521.871277,1.0
1521.931542,1.0
1521.991807,1.0
1522.052072,1.0
1522.112337,1.0
1522.172602,1.0
1522.232867,1.0
1522.293132,1.0
1522.353397,1.0
1522.413662,1.0
1522.473927,1.0
1522.534192,1.0
1522.594457,1.0
1522.654722,1.0
1522.714987,1.0
1522.775252,1.0
1522.835517,1.0
1522.895781,1.0
1522.956046,1.0
1523.016311,1.0
1523.076576,1.0
1523.136841,1.0
1523.197106,1.0
1523.257371,1.0
1523.317636,1.0
1523.377901,1.0
1523.438166,1.0
1523.498431,1.0
1523.558696,1.0
1523.618961,1.0
1523.679226,1.0
1523.739491,1.0
1523.799756,1.0
1523.860021,1.0
1523.920286,1.0
1523.980551,1.0
1524.040816,1.0
1524.101081,1.0
1524.161346,1.0
1524.221611,1.0
1524.281876,1.0
1524.342141,1.0
1524.402406,1.0
1524.462671,1.0
1524.522936,1.0
1524.583201,1.0
1524.643466,1.0
1524.703731,1.0
1524.763996,1.0
1524.824261,1.0
1524.884526,1.0
1524.944791,1.0
1525.005056,1.0
1525.06532,1.0
1525.125585,1.0
1525.18585,1.0
1525.246115,1.0
1525.30638,1.0
1525.366645,1.0
1525.42691,1.0
1525.487175,1.0
1525.54744,1.0
1525.607705,1.0
1525.66797,1.0
1525.728235,1.0
1525.7885,1.0
1525.848765,1.0
1525.90903,1.0
1525.969295,1.0
1526.02956,1.0
1526.089825,1.0
1526.15009,1.0
1526.210355,1.0
1526.27062,1.0
1526.330885,1.0
1526.39115,1.0
1526.451415,1.0
1526.51168,1.0
1526.571945,1.0
1526.63221,1.0
1526.692475,1.0
1526.75274,1.0
1526.813005,1.0
1526.87327,1.0
1526.933535,1.0
1526.9938,1.0
1527.054065,1.0
1527.11433,1.0
1527.174595,1.0
1527.234859,1.0
1527.295124,1.0
1527.355389,1.0
1527.415654,1.0
1527.475919,1.0
1527.536184,1.0
1527.596449,1.0
1527.656714,1.0
1527.716979,1.0
1527.777244,1.0
1527.837509,1.0
1527.897774,1.0
1527.958039,1.0
1528.018304,1.0
1528.078569,1.0
1528.138834,1.0
1528.199099,1.0
1528.259364,1.0
1528.319629,1.0
1528.379894,1.0
1528.440159,1.0
1528.500424,1.0
1528.560689,1.0
1528.620954,1.0
1528.681219,1.0
1528.741484,1.0
1528.801749,1.0
1528.862014,1.0
1528.922279,1.0
1528.982544,1.0
1529.042809,1.0
1529.103074,1.0
1529.163339,1.0
1529.223604,1.0
1529.283869,1.0
1529.344134,1.0
1529.404398,1.0
1529.464663,1.0
1529.524928,1.0
1529.585193,1.0
1529.645458,1.0
1529.705723,1.0
1529.765988,1.0
1529.826253,1.0
1529.886518,1.0
1529.946783,1.0
1530.007048,1.0
1530.067313,1.0
1530.127578,1.0
1530.187843,1.0
1530.248108,1.0
1530.308373,1.0
1530.368638,1.0
1530.428903,1.0
1530.489168,1.0
1530.549433,1.0
1530.609698,1.0
1530.669963,1.0
1530.730228,1.0
1530.790493,1.0
1530.850758,1.0
1530.911023,1.0
1530.971288,1.0
1531.031553,1.0
1531.091818,1.0
1531.152083,1.0
1531.212348,1.0
1531.272613,1.0
1531.332878,1.0
1531.393143,1.0
1531.453408,1.0
1531.513672,1.0
1531.573937,1.0
1531.634202,1.0
1531.694467,1.0
1531.754732,1.0
1531.814997,1.0
1531.875262,1.0
1531.935527,1.0
1531.995792,1.0
