nu,[0]Limoneneoxide-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1380.20494,0.5348494358565615
1380.445994,0.5313948165671042
1380.687048,0.5303967328046637
1380.928102,0.5317137491272446
1381.169156,0.5320009520895941
1381.41021,0.532160576317658
1381.651264,0.534272110277765
1381.892318,0.5355826817424311
1382.133372,0.5338982506667004
1382.374426,0.5317509703924125
1382.61548,0.5294905294162838
1382.856534,0.5236195018171008
1383.097588,0.5146645241475165
1383.338642,0.5062827354675382
1383.579696,0.5001686187058499
1383.82075,0.49988360383014396
1384.061804,0.5088357530834426
1384.302858,0.5246205707820997
1384.543912,0.5369501603751285
1384.784966,0.546172728883441
1385.02602,0.5521033621292666
1385.267074,0.5559038118319952
1385.508128,0.5538895391118541
1385.749182,0.5523132012737881
1385.990236,0.551182118966656
1386.23129,0.5486909108143534
1386.472344,0.5459706823546671
1386.713398,0.5450705735227803
1386.954452,0.546702773460518
1387.195506,0.5466481059165947
1387.43656,0.5497564043759137
1387.677614,0.5550206270891178
1387.918668,0.5613559964161466
1388.159722,0.5674004292991932
1388.400776,0.5775039481420198
1388.64183,0.5890760420579259
1388.882884,0.5999973742653398
1389.123938,0.6112556468715884
1389.364992,0.6262347363336574
1389.606046,0.641362794570307
1389.8471,0.6536848005818957
1390.088154,0.668780081567763
1390.329208,0.6853949757222474
1390.570262,0.6992408726794426
1390.811316,0.7119269294597225
1391.05237,0.7279375626894462
1391.293424,0.7418264188812237
1391.534478,0.7529849786900585
1391.775532,0.7650913810014353
1392.016586,0.7785671778790143
1392.25764,0.7890228483003319
1392.498694,0.7972555593169559
1392.739748,0.8079783624222452
1392.980802,0.817806109848818
1393.221856,0.8238061760354038
1393.46291,0.830705449523773
1393.703964,0.8394066548589536
1393.945018,0.8452439458290801
1394.186072,0.8494467701884568
1394.427126,0.8566892741935429
1394.66818,0.8628710669889018
1394.909234,0.8657145878261937
1395.150288,0.8694364811609981
1395.391342,0.8755351321177028
1395.632396,0.8801437786730484
1395.87345,0.8815883987347353
1396.114504,0.8860782623984161
1396.355558,0.8908938450208213
1396.596612,0.8925435241167713
1396.837666,0.8942230842339346
1397.07872,0.8985166877785018
1397.319774,0.9016219238034753
1397.560828,0.9016670060267117
1397.801882,0.9048844708050588
1398.042936,0.9082741669292739
1398.28399,0.9090256203484849
1398.525044,0.9093374696153563
1398.766098,0.913720091549694
1399.007152,0.9163508166682086
1399.248206,0.9160328980968868
1399.48926,0.9170951957083333
1399.730314,0.9208740551635431
1399.971368,0.9208814221854524
1400.212422,0.9210177227219268
1400.453476,0.9232252805424982
1400.69453,0.9251327853893605
1400.935584,0.9247850008496449
1401.176638,0.9249931008852121
1401.417692,0.9276674144816623
1401.658746,0.9279225581012845
1401.8998,0.9271916431438154
1402.140854,0.9286670504944263
1402.381908,0.9310716913475627
1402.622962,0.9308715324517753
1402.864016,0.9302452666725078
1403.10507,0.9333957488080392
1403.346124,0.934368854078096
1403.587178,0.9322082919964262
1403.828232,0.9342240381292399
1404.069286,0.9365559641943835
1404.31034,0.934562288450657
1404.551394,0.9346660306222591
1404.792448,0.9370899532664021
1405.033502,0.9376898827934637
1405.274556,0.935575903251305
1405.51561,0.9366618009980042
1405.756664,0.9382789369835142
1405.997718,0.9372895746853742
1406.238772,0.9360335117441527
1406.479826,0.9380171936749852
1406.72088,0.938601760460291
1406.961934,0.9367123821009357
1407.202988,0.9368866268082618
1407.444042,0.9388852609983765
1407.685096,0.9367198758299673
1407.92615,0.9355263190424258
1408.167204,0.9363555626617747
1408.408258,0.9372445858655296
1408.649312,0.9342128275080462
1408.890366,0.9336674064952188
1409.13142,0.9351821086956066
1409.372474,0.9333481468387106
1409.613528,0.9316929233235239
1409.854582,0.931668699622427
1410.095636,0.932634408546084
1410.33669,0.9298509262855085
1410.577744,0.9285212612122569
1410.818798,0.9297737518614096
1411.059852,0.9282381054110418
1411.300906,0.9252761920848276
1411.54196,0.924961651654422
1411.783014,0.9251022565111718
1412.024068,0.9219060118932211
1412.265122,0.9196326335902404
1412.506176,0.920558249526385
1412.74723,0.9188071741720263
1412.988284,0.9153644380988606
1413.229338,0.9146992099920789
1413.470392,0.914216376288518
1413.711446,0.9115416427042201
1413.9525,0.9082332955113759
1414.193554,0.9092219910897568
1414.434608,0.9070524522989833
1414.675662,0.9033005011747712
1414.916716,0.9020908891242692
1415.15777,0.9014957055696253
1415.398824,0.8981034651506146
1415.639878,0.8949029520950152
1415.880932,0.8941694324584499
1416.121986,0.8927220506736553
1416.36304,0.8881452318340829
1416.604094,0.8863352623577047
1416.845148,0.8858390535622147
1417.086202,0.882417481437368
1417.327256,0.8787981883307815
1417.56831,0.877393235491447
1417.809364,0.8757365283577697
1418.050418,0.8717435433433546
1418.291472,0.8694886489148849
1418.532526,0.8688975976138402
1418.77358,0.8654981862305636
1419.014634,0.8612159439668381
1419.255688,0.8607424054326903
1419.496742,0.8597187311772095
1419.737796,0.85352538069148
1419.97885,0.8500160902253981
1420.219904,0.8488778314681849
1420.460958,0.8457427869007649
1420.702012,0.841516211949263
1420.943066,0.8395661572756266
1421.18412,0.8376876338150782
1421.425174,0.8336763679125595
1421.666228,0.8296096417226617
1421.907282,0.8293607961588458
1422.148336,0.825975637870194
1422.38939,0.8215027450507912
1422.630444,0.8190992648257915
1422.871498,0.8176834481321994
1423.112552,0.8127107612131598
1423.353606,0.8088029208052019
1423.59466,0.8075987018191373
1423.835714,0.8045678323057501
1424.076768,0.8000748445522163
1424.317822,0.7962755378157755
1424.558876,0.7952967210000081
1424.79993,0.7909108681928281
1425.040984,0.7869740534821689
1425.282038,0.7852838768581232
1425.523092,0.7828610948046509
1425.764146,0.777361333524097
1426.0052,0.7745756097028945
1426.246254,0.772433004142718
1426.487308,0.7692878978655114
1426.728362,0.7643037425824234
1426.969416,0.7624258661107438
1427.21047,0.7595341455682565
1427.451524,0.754522635923705
1427.692578,0.7513302326250261
1427.933632,0.7499115595537207
1428.174686,0.7466042649659164
1428.41574,0.7414185265315175
1428.656794,0.7396782386333437
1428.897848,0.7369317472268968
1429.138902,0.7327285302933937
1429.379956,0.7286367182906215
1429.62101,0.7265921231138087
1429.862064,0.7230622217605633
1430.103118,0.7179825599443603
1430.344172,0.7145159203892929
1430.585226,0.7120622084274149
1430.82628,0.7066781147482224
1431.067334,0.7020293968348321
1431.308388,0.6991080295341319
1431.549442,0.6951553035744128
1431.790496,0.6898231628239717
1432.03155,0.6859503705571243
1432.272604,0.683423877935403
1432.513658,0.6777003841476241
1432.754712,0.6733971530426448
1432.995766,0.6703602664450017
1433.23682,0.6669034474443417
1433.477874,0.6611397760417695
1433.718928,0.6574280175071939
1433.959982,0.6549410810423256
1434.201036,0.6506001723718644
1434.44209,0.6458164168695749
1434.683144,0.64379173373667
1434.924198,0.6402413911939547
1435.165252,0.6356418520273666
1435.406306,0.6326613450009647
1435.64736,0.6312015839671258
1435.888414,0.627482184257978
1436.129468,0.6237847013731029
1436.370522,0.6232110833525882
1436.611576,0.6215431137268371
1436.85263,0.6183936810410836
1437.093684,0.615321736001434
1437.334738,0.6146944278122766
1437.575792,0.612148731909457
1437.816846,0.6090469016707496
1438.0579,0.6082617377072335
1438.298954,0.6069675190381114
1438.540008,0.6036745806477869
1438.781062,0.6007838858782562
1439.022116,0.6000633776066263
1439.26317,0.5970227852917567
1439.504224,0.59339796530931
1439.745278,0.5916973546924207
1439.986332,0.5911000420578383
1440.227386,0.5874524337919195
1440.46844,0.5850195579008397
1440.709494,0.5839908290258934
1440.950548,0.5823812365971028
1441.191602,0.579749016076091
1441.432656,0.5783072367862087
1441.67371,0.5781453334274366
1441.914764,0.5762290736718
1442.155818,0.5750087620230108
1442.396872,0.5752733268987976
1442.637926,0.5753251038281454
1442.87898,0.5734698016687827
1443.120034,0.57336085275694
1443.361088,0.5743708564002828
1443.602142,0.5733092526022338
1443.843196,0.5714090220117992
1444.08425,0.5723583487115026
1444.325304,0.5721981108082167
1444.566358,0.5704612698871586
1444.807412,0.5702502382605588
1445.048466,0.5706153152252129
1445.28952,0.5693556478237389
1445.530574,0.5683033135845706
1445.771628,0.568667144118617
1446.012682,0.5690938044543321
1446.253736,0.5676728468802459
1446.49479,0.5668899986410741
1446.735844,0.567990832702219
1446.976898,0.5667312916614687
1447.217952,0.5654745437003634
1447.459006,0.5648528636889854
1447.70006,0.5655819940711285
1447.941114,0.5636059172435725
1448.182168,0.5621986622521481
1448.423222,0.5624067142444263
1448.664276,0.5609575751149901
1448.90533,0.558271430658529
1449.146384,0.557495972438232
1449.387438,0.5566213904879813
1449.628492,0.554366089002572
1449.869546,0.5520647162465392
1450.1106,0.5517611641370859
1450.351654,0.5498278773541255
1450.592708,0.5468449346617731
1450.833762,0.5458287484294646
1451.074816,0.5447272872080043
1451.31587,0.5422652533139832
1451.556924,0.5396686170107436
1451.797978,0.5394689765582109
1452.039032,0.5383265137663573
1452.280086,0.5358987687611605
1452.52114,0.5344110390863998
1452.762194,0.5344644828624526
1453.003248,0.5323521886132762
1453.244302,0.5308743047393224
1453.485356,0.5305770983542232
1453.72641,0.5306779175804336
1453.967464,0.5287180372998015
1454.208518,0.5282793833953954
1454.449572,0.5288608104433794
1454.690626,0.5279889096221378
1454.93168,0.5270183032601266
1455.172734,0.5270130331034448
1455.413788,0.5276511048290439
1455.654842,0.5258022960086991
1455.895896,0.5252189792608165
1456.13695,0.5264283731829859
1456.378004,0.5268233425578744
1456.619058,0.5262388930771054
1456.860112,0.5288713877653612
1457.101166,0.528866099077927
1457.34222,0.5274559100335212
1457.583274,0.5275455851603967
1457.824328,0.5298454069416884
1458.065382,0.5311610542792894
1458.306436,0.5320967208799028
1458.54749,0.5344056950027293
1458.788544,0.537723925583312
1459.029598,0.5399655163899445
1459.270652,0.5421080191905719
1459.511706,0.5464841360815248
1459.75276,0.5490092438502823
1459.993814,0.5515018973224155
1460.234868,0.5546655275317599
1460.475922,0.5591877469788147
1460.716976,0.5622436399442119
1460.95803,0.5650505967925511
1461.199084,0.5699651844108296
1461.440138,0.5744685077460001
1461.681192,0.5776541186898618
1461.922246,0.5825268501071824
1462.1633,0.5886344006626075
1462.404354,0.5931132026344709
1462.645408,0.5976738949180057
1462.886462,0.6037168393474694
1463.127516,0.6099916563640789
1463.36857,0.614522337466262
1463.609624,0.6202702554691767
1463.850678,0.627124621328067
1464.091732,0.6324715750643781
1464.332786,0.6374623898523154
1464.57384,0.6440106601415203
1464.814894,0.6516680320601558
1465.055948,0.6558389652335881
1465.297002,0.6611860574459227
1465.538056,0.6681851320869583
1465.77911,0.6735789948215019
1466.020164,0.6776326174975984
1466.261218,0.6840939616231576
1466.502272,0.6902716936365294
1466.743326,0.6950371372172301
1466.98438,0.6997235153741722
1467.225434,0.7070951778574428
1467.466488,0.712339966848073
1467.707542,0.7168992244030209
1467.948596,0.7226574202713733
1468.18965,0.7295918578714147
1468.430704,0.733586324385528
1468.671758,0.7383701661366273
1468.912812,0.745619397491697
1469.153866,0.7507444235388228
1469.39492,0.7545980919600364
1469.635974,0.7597848331974779
1469.877028,0.7664544564368581
1470.118082,0.7697957954658742
1470.359136,0.7738401122902633
1470.60019,0.7791902808292654
1470.841244,0.7843499448444219
1471.082298,0.7870370139248316
1471.323352,0.7915121889255895
1471.564406,0.7969128131221627
1471.80546,0.8003389128197863
1472.046514,0.8038520854895764
1472.287568,0.8081157304198059
1472.528622,0.8122314032885372
1472.769676,0.8142563795318941
1473.01073,0.8173646137641708
1473.251784,0.8227852894576078
1473.492838,0.8273975384512846
1473.733892,0.8273148028342893
1473.974946,0.8321854220086748
1474.216,0.8352284489447719
1474.457054,0.8378049182935342
1474.698108,0.8398264631297048
1474.939162,0.8443822365507766
1475.180216,0.8466312832059403
1475.42127,0.8479106621315775
1475.662324,0.8514282887356479
1475.903378,0.8551400690608436
1476.144432,0.8565008232835805
1476.385486,0.8580439131297183
1476.62654,0.861706976986015
1476.867594,0.8638984947568956
1477.108648,0.8645725984490689
1477.349702,0.8672222424881859
1477.590756,0.87132520685134
1477.83181,0.8715517808584659
1478.072864,0.8730084883446996
1478.313918,0.8759379709242991
1478.554972,0.8786575918686654
1478.796026,0.8785609448492434
1479.03708,0.8809098369475242
1479.278134,0.8840161033952044
1479.519188,0.8848386207826642
1479.760242,0.8858390535622147
1480.001296,0.8887671511427297
1480.24235,0.8911433302237255
1480.483404,0.8908671186063689
1480.724458,0.8928023992738487
1480.965512,0.896165655253998
1481.206566,0.8971250656981716
1481.44762,0.897466038003772
1481.688674,0.9001894840360222
1481.929728,0.9028218787552935
1482.170782,0.9023615569891562
1482.411836,0.9034811793422207
1482.65289,0.9073881238017325
1482.893944,0.9078246824732247
1483.134998,0.9083531902192601
1483.376052,0.91056408307613
1483.617106,0.9135163546867829
1483.85816,0.9133062700858603
1484.099214,0.9141194744885176
1484.340268,0.9178135624504505
1484.581322,0.919184881534157
1484.822376,0.918835657635917
1485.06343,0.9208786595453299
1485.304484,0.9240168237357358
1485.545538,0.9230415769907799
1485.786592,0.923936437768911
1486.027646,0.9274253248805499
1486.2687,0.9284739078354564
1486.509754,0.9277713190506315
1486.750808,0.9297784007417912
1486.991862,0.9322782102402273
1487.232916,0.9333854815112725
1487.47397,0.9333089470397449
1487.715024,0.9359876472257671
1487.956078,0.9375361142620497
1488.197132,0.9369344092446709
1488.438186,0.9386684035510854
1488.67924,0.941276825883052
1488.920294,0.9414170865792709
1489.161348,0.9413285975321829
1489.402402,0.943936860629415
1489.643456,0.944960642976119
1489.88451,0.9446101276021972
1490.125564,0.9457774417779213
1490.366618,0.9484132063636246
1490.607672,0.9490232321575913
1490.848726,0.9488666562421535
1491.08978,0.9502644164592747
1491.330834,0.9523763468391663
1491.571888,0.9516099923790157
1491.812942,0.9521582776256181
1492.053996,0.9552893500942726
1492.29505,0.9554202337005578
1492.536104,0.9553380710935023
1492.777158,0.9565444688160718
1493.018212,0.9588438914379139
1493.259266,0.9580177241327595
1493.50032,0.9576269326282014
1493.741374,0.9605665618572058
1493.982428,0.9606030640800942
1494.223482,0.9598156924340424
1494.464536,0.9620402396819794
1494.70559,0.9637002275535885
1494.946644,0.9629026140227451
1495.187698,0.9623548782809627
1495.428752,0.96545189720147
1495.669806,0.9657579939666567
1495.91086,0.9653225353146849
1496.151914,0.9687380828155505
1496.392968,0.9682499618386302
1496.634022,0.967551137672064
1496.875076,0.9667658050364747
1497.11613,0.9693039910850456
1497.357184,0.9697247603174954
1497.598238,0.9688330237996987
1497.839292,0.9691673288572161
1498.080346,0.9716671222479006
1498.3214,0.9713863510229671
1498.562454,0.9702534043542835
1498.803508,0.9726801270731399
1499.044562,0.9734147778648565
1499.285616,0.9721997417553085
1499.52667,0.9726324669145967
1499.767724,0.9746059924174063
1500.008778,0.9743516534460649
1500.249832,0.973598770644643
1500.490886,0.9746508253242064
1500.73194,0.976477080510743
1500.972994,0.9748262782630556
1501.214048,0.9747258763271829
1501.455102,0.9764848923586344
1501.696156,0.9765786394080872
1501.93721,0.9755937685118482
1502.178264,0.9771774656355314
1502.419318,0.9784192693953673
1502.660372,0.9772145990847566
1502.901426,0.9770445785367325
1503.14248,0.9791925260143384
1503.383534,0.979363899701151
1503.624588,0.9778705301209946
1503.865642,0.9794765330259088
1504.106696,0.981143059278012
1504.34775,0.9802966980752427
1504.588804,0.9789350322419118
1504.829858,0.9805927923860519
1505.070912,0.9808311053884589
1505.311966,0.9803564979977044
1505.55302,0.983154499274921
1505.794074,0.9827770404239371
1506.035128,0.9813530463605139
1506.276182,0.9805976953622714
1506.517236,0.983226272173047
1506.75829,0.9843113690721822
1506.999344,0.9852882904231791
1507.240398,0.9831250050823579
1507.481452,0.9847307750425359
1507.722506,0.9833039501167871
1507.96356,0.981991133196404
1508.204614,0.9836747255927668
1508.445668,0.9853572630175214
1508.686722,0.9833462330957196
1508.927776,0.9829156217563911
1509.16883,0.9848597832239179
1509.409884,0.9844452445217002
1509.650938,0.9832547861483907
1509.891992,0.9846618463008171
1510.133046,0.9857159983471289
1510.3741,0.9847258514009699
1510.615154,0.984780012812222
1510.856208,0.986438793045812
1511.097262,0.9870347820473712
1511.338316,0.9846618463008171
1511.57937,0.9859802056368814
1511.820424,0.9870101064862657
1512.061478,0.9866627400688588
1512.302532,0.9862563187484914
1512.543586,0.9876479210069653
1512.78464,0.9874987974300066
1513.025694,0.9847583478902552
1513.266748,0.9862563187484914
1513.507802,0.9881507617608732
1513.748856,0.9863322634088669
1513.98991,0.9863145095879104
1514.230964,0.9879976102623481
1514.472018,0.988171513144759
1514.713072,0.9869153580640402
1514.954126,0.9876854523410543
1515.19518,0.989098852878431
1515.436234,0.9878276892870058
1515.677288,0.9869479268082376
1515.918342,0.9882555112932471
1516.159396,0.9891146785866824
1516.40045,0.9875610118139773
1516.641504,0.988090486402823
1516.882558,0.9892383256492862
1517.123612,0.988468997539371
1517.364666,0.9878830091865486
1517.60572,0.9890187391159991
1517.846774,0.9898211586505627
1518.087828,0.9883503883763584
1518.328882,0.9883790509532266
1518.569936,0.9901735977134734
1518.81099,0.9894144257436952
1519.052044,0.9879551272784975
1519.293098,0.9890375306505613
1519.534152,0.9894055210539346
1519.775206,0.9882179582973294
1520.01626,0.9881398921622768
1520.257314,0.9898627320122606
1520.498368,0.9892294225444194
1520.739422,0.9877911403386619
1520.980476,0.989833036575734
1521.22153,0.9892600891318479
1521.462584,0.9892343687038975
1521.703638,0.9881695368037091
1521.944692,0.9898132401129678
1522.185746,0.9904388017121715
1522.4268,0.9889277535773994
1522.667854,0.9896380586734825
1522.908908,0.9902897518887943
1523.149962,0.989240304127916
1523.391016,0.9874750977432657
1523.63207,0.9893847437561549
1523.873124,0.9898419451131515
1524.114178,0.9874198006861241
1524.355232,0.9878306527745189
1524.596286,0.9899102465637373
1524.83734,0.9886014612599123
1525.078394,0.9872647879462348
1525.319448,0.9896182661102353
1525.560502,0.9906246254610953
1525.801556,0.9882228993994736
1526.04261,0.987869178921232
1526.283664,0.9899389543771488
1526.524718,0.9888031565302274
1526.765772,0.9874227629499696
1527.006826,0.9878395432904011
1527.24788,0.9900171626437305
1527.488934,0.9874494237244881
1527.729988,0.9871719894177671
1527.971042,0.9888783084258596
1528.212096,0.9880470113778789
1528.45315,0.9868709478721641
1528.694204,0.9875412607912518
1528.935258,0.989224476409672
1529.176312,0.9872075282490812
1529.417366,0.9867683186303985
1529.65842,0.9886261766053843
1529.899474,0.9881655841334672
1530.140528,0.9867683186303985
1530.381582,0.986903515150801
1530.622636,0.9881685486346664
1530.86369,0.9867505569605186
1531.104744,0.985751484761821
1531.345798,0.9877397765348347
1531.586852,0.987979826465418
1531.827906,0.9858037309750258
1532.06896,0.9866361005345122
1532.310014,0.9874247377974703
1532.551068,0.9867564774816219
1532.792122,0.9852350862920207
1533.033176,0.9877506417321351
1533.27423,0.9874138761850935
1533.515284,0.985742613038381
1533.756338,0.9864309015670335
1533.997392,0.9880736890073324
1534.238446,0.9861813661165025
1534.4795,0.9853198201529456
1534.720554,0.9864052546970035
1534.961608,0.9867959485301369
1535.202662,0.9852626732606526
1535.443716,0.9852725259366486
1535.68477,0.9868107505803799
1535.925824,0.9861419196507925
1536.166878,0.9851543003272146
1536.407932,0.9859427391009359
1536.648986,0.9878553488495379
1536.89004,0.9855375998969748
1537.131094,0.9857337413947861
1537.372148,0.9878089207392111
1537.613202,0.9876716248415143
1537.854256,0.9856952985285125
1538.09531,0.987016028564671
1538.336364,0.9876597728531282
1538.577418,0.9862247590512493
1538.818472,0.9874286875043209
1539.059526,0.9904141400930473
1539.30058,0.9885164451899874
1539.541634,0.9867298354163994
1539.782688,0.987482997575647
1540.023742,0.9897578121235197
1540.264796,0.9901207238551
1540.50585,0.9879175856969555
1540.746904,0.9891245697829242
1540.987958,0.9887299878039204
1541.229012,0.9878543609946829
1541.470066,0.9881932531571875
1541.71112,0.9901367639407508
1541.952174,0.9901458732408818
1542.193228,0.9884057375478698
1542.434282,0.9895390998156405
1542.675336,0.9898013624253527
1542.91639,0.988707247275718
1543.157444,0.988834798737509
1543.398498,0.991070506858343
1543.639552,0.9896895211905473
1543.880606,0.9886390288292195
1544.12166,0.9902980703576477
1544.362714,0.9911343338541918
1544.603768,0.9896905108805634
1544.844822,0.9901111197306587
1545.085876,0.9929093580695958
1545.32693,0.9913439809351993
1545.567984,0.9902947033499324
1545.809038,0.9908321830610288
1546.050092,0.9919418424285427
1546.291146,0.9904142391344662
1546.5322,0.9899340046947512
1546.773254,0.9922924566255364
1547.014308,0.9923660874574881
1547.255362,0.9902831169696836
1547.496416,0.9917309780085244
1547.73747,0.9934400112909965
1547.978524,0.9919200199480573
1548.219578,0.9909540629150028
1548.460632,0.9932771998159107
1548.701686,0.9926934237679222
1548.94274,0.9916373630228973
1549.183794,0.9918058565239924
1549.424848,0.9935866538586182
1549.665902,0.9928521681376569
1549.906956,0.9913339684115552
1550.14801,0.9936898928751282
1550.389064,0.9933013367451287
1550.630118,0.9918161713585374
1550.871172,0.9916203070069354
1551.112226,0.9939370542847336
1551.35328,0.9927627161871786
1551.594334,0.9922129771829549
1551.835388,0.9936763787844811
1552.076442,0.9940700519599429
1552.317496,0.9919287488826402
1552.55855,0.9925313301671237
1552.799604,0.9942304083917226
1553.040658,0.9934843197035702
1553.281712,0.9917315730472898
1553.522766,0.9933220969600102
1553.76382,0.9939250277191376
1554.004874,0.9925160453023328
1554.245928,0.9938554554022567
1554.486982,0.9946319596983838
1554.728036,0.9933916319404933
1554.96909,0.9914861498553333
1555.210144,0.9940171688398821
1555.451198,0.9942781325966972
1555.692252,0.993008951872756
1555.933306,0.991856043170044
1556.17436,0.9939856589950635
1556.415414,0.9933631220097761
1556.656468,0.9921851956085377
1556.897522,0.992892578043236
1557.138576,0.9935580389750434
1557.37963,0.9933483210095259
1557.620684,0.9920232841969449
1557.861738,0.9933511023887186
1558.102792,0.9932434289652247
1558.343846,0.993494353945872
1558.5849,0.9936772730936244
1558.825954,0.9940699525529427
1559.067008,0.9923928817035702
1559.308062,0.9923886144233536
1559.549116,0.9940232323631057
1559.79017,0.9941278091077906
1560.031224,0.9927556675969161
1560.272278,0.9939608096642066
1560.513332,0.9937357030351058
1560.754386,0.9922976165597267
1560.99544,0.9910553435955872
1561.236494,0.9921820206209917
1561.477548,0.9927967685323381
1561.718602,0.9913114653858826
1561.959656,0.9911866671286056
1562.20071,0.9930167966744626
1562.441764,0.9920506644174341
1562.682818,0.9912440584980965
1562.923872,0.9927507038309876
1563.164926,0.9929033013409846
1563.40598,0.9912317671479777
1563.647034,0.9913585537988293
1563.888088,0.992343164065634
1564.129142,0.9919605903065315
1564.370196,0.9905403268924236
1564.61125,0.9916390488078474
1564.852304,0.9932972642179967
1565.093358,0.9915007248088619
1565.334412,0.9906401783898052
1565.575466,0.9925190228549351
1565.81652,0.9920549302444626
1566.057574,0.990533591241102
1566.298628,0.9916441061798925
1566.539682,0.9923799806799649
1566.780736,0.9915872866005049
1567.02179,0.9903045073160252
1567.262844,0.9922655658643333
1567.503898,0.9925507839718416
1567.744952,0.9901616166854263
1567.986006,0.9911890459794613
1568.22706,0.9919972935273782
1568.468114,0.9912329566268119
1568.709168,0.9899409342570376
1568.950222,0.9916730626105548
1569.191276,0.9920845931303348
1569.43233,0.990441971121408
1569.673384,0.9915973016826757
1569.914438,0.992853657417026
1570.155492,0.9910041073587915
1570.396546,0.9897815665960631
1570.6376,0.9915674550530891
1570.878654,0.9921886682627994
1571.119708,0.9902032043466619
1571.360762,0.9901740928003959
1571.601816,0.9914721699991786
1571.84287,0.9905876758516801
1572.083924,0.9893392331046952
1572.324978,0.9902796509848397
1572.566032,0.991025711483816
1572.807086,0.9892699817822024
1573.04814,0.9890474210753198
1573.289194,0.9910730836450106
1573.530248,0.9903377821064843
1573.771302,0.98897027838508
1574.012356,0.9894846766618011
1574.25341,0.9916886319998572
1574.494464,0.9894282776426186
1574.735518,0.9890731366425687
1574.976572,0.9905099177711704
1575.217626,0.990172310488633
1575.45868,0.9883138200885059
1575.699734,0.9891740272478396
1575.940788,0.990647608219005
1576.181842,0.9891750164223615
1576.422896,0.9876212548730925
1576.66395,0.9893985952395277
1576.905004,0.9892670139767088
1577.146058,0.9874316497948269
1577.387112,0.9877664458688356
1577.628166,0.9896152972598903
1577.86922,0.9882199347352224
1578.110274,0.9873388355820825
1578.351328,0.9880736890073324
1578.592382,0.9876459457130985
1578.833436,0.98717297659025
1579.07449,0.9870130675210268
1579.315544,0.9881952295456702
1579.556598,0.9860285198506461
1579.797652,0.9857081126506849
1580.038706,0.9864338608641772
1580.27976,0.9866390604472537
1580.520814,0.985348394842061
1580.761868,0.9850646553647925
1581.002922,0.9863411404391842
1581.243976,0.9858234472468074
1581.48503,0.9843930703063695
1581.726084,0.9856745991445877
1581.967138,0.9861221970096266
1582.208192,0.9841745593003806
1582.449246,0.9844501667602285
1582.6903,0.9852843492778998
1582.931354,0.9848794806165556
1583.172408,0.9832833009506516
1583.413462,0.9840043118284525
1583.654516,0.9841351931053377
1583.89557,0.9829893431925422
1584.136624,0.9824645670109882
1584.377678,0.9836039035621478
1584.618732,0.9842877458828039
1584.859786,0.9826316001847974
1585.10084,0.9824822515323546
1585.341894,0.9837170245153877
1585.582948,0.9823908849315748
1585.824002,0.9814668899166904
1586.065056,0.9826443744786326
1586.30611,0.9828881005042813
1586.547164,0.9808448371200562
1586.788218,0.9811901552751523
1587.029272,0.9824350935160824
1587.270326,0.9811146065418597
1587.51138,0.9802565067345498
1587.752434,0.9811509084538829
1587.993488,0.9816700745917915
1588.234542,0.9799859932712661
1588.475596,0.9802643488179719
1588.71665,0.9820471082862711
1588.957704,0.9803721838271586
1589.198758,0.9794520464186669
1589.439812,0.9802545462234968
1589.680866,0.980786968981793
1589.92192,0.9794814304208174
1590.162974,0.9791298596980169
1590.404028,0.9803496355262371
1590.645082,0.9798321475475279
1590.886136,0.9778910656177491
1591.12719,0.9788087577676313
1591.368244,0.9795147333555984
1591.609298,0.9782421915336367
1591.850352,0.977414948612694
1592.091406,0.9786648834552605
1592.33246,0.978923285092008
1592.573514,0.9771051571785203
1592.814568,0.9784251399285953
1593.055622,0.9783331722879888
1593.296676,0.977516605053393
1593.53773,0.9766587221398658
1593.778784,0.9783683929161586
1594.019838,0.9773465319609018
1594.260892,0.9759665165217568
1594.501946,0.9763550285040885
1594.743,0.9777659035718919
1594.984054,0.9756152318108509
1595.225108,0.974921815919594
1595.466162,0.9762359204563497
1595.707216,0.9771325165059501
1595.94827,0.974729775238486
1596.189324,0.9752835790162052
1596.430378,0.9772409842351298
1596.671432,0.9755176751655833
1596.912486,0.9750544143030447
1597.15354,0.9760563095716938
1597.394594,0.9762739943996845
1597.635648,0.9739016069509182
1597.876702,0.9747073567114696
1598.117756,0.9753001589779777
1598.35881,0.9745650598253152
1598.599864,0.973323281176149
1598.840918,0.9747902103580202
1599.081972,0.9747161291171558
1599.323026,0.9738305147285085
1599.56408,0.9731743741058103
1599.805134,0.9753391717645874
1600.046188,0.9741597250759012
1600.287242,0.9729486238390613
1600.528296,0.9744831997984591
1600.76935,0.9747950843212568
1601.010404,0.9735744309796239
1601.251458,0.973118904747378
1601.492512,0.9746859133854994
1601.733566,0.9736347944655934
1601.97462,0.9728941402416813
1602.215674,0.9736279790458862
1602.456728,0.9739814701570348
1602.697782,0.9732755895038269
1602.938836,0.9724447669621102
1603.17989,0.9741003031450589
1603.420944,0.9741041995540642
1603.661998,0.9728824655820465
1603.903052,0.9730760884575345
1604.144106,0.9749871378695215
1604.38516,0.9734556621440906
1604.626214,0.972620795395023
1604.867268,0.9743311922761856
1605.108322,0.9746362056714742
1605.349376,0.9727345986854469
1605.59043,0.9729038692317286
1605.831484,0.9741558284447942
