nu,[0]2-(Perfluoroheptyl)ethanol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1782.869909,1.0
1783.110968,1.0
1783.352027,1.0
1783.593085,1.0
1783.834144,1.0
1784.075203,1.0
1784.316261,1.0
1784.55732,1.0
1784.798379,1.0
1785.039437,1.0
1785.280496,1.0
1785.521555,1.0
1785.762613,1.0
1786.003672,1.0
1786.244731,1.0
1786.485789,1.0
1786.726848,1.0
1786.967907,1.0
1787.208965,1.0
1787.450024,1.0
1787.691083,1.0
1787.932141,1.0
1788.1732,1.0
1788.414259,1.0
1788.655317,1.0
1788.896376,1.0
1789.137435,1.0
1789.378493,1.0
1789.619552,1.0
1789.860611,1.0
1790.101669,1.0
1790.342728,1.0
1790.583787,1.0
1790.824845,1.0
1791.065904,1.0
1791.306963,1.0
1791.548021,1.0
1791.78908,1.0
1792.030139,1.0
1792.271197,1.0
1792.512256,1.0
1792.753315,1.0
1792.994373,1.0
1793.235432,1.0
1793.476491,1.0
1793.717549,1.0
1793.958608,1.0
1794.199667,1.0
1794.440725,1.0
1794.681784,1.0
1794.922843,1.0
1795.163901,1.0
1795.40496,1.0
1795.646019,1.0
1795.887077,1.0
1796.128136,1.0
1796.369195,1.0
1796.610253,1.0
1796.851312,1.0
1797.092371,1.0
1797.333429,1.0
1797.574488,1.0
1797.815547,1.0
1798.056605,1.0
1798.297664,1.0
1798.538722,1.0
1798.779781,1.0
1799.02084,1.0
1799.261898,1.0
1799.502957,1.0
1799.744016,1.0
1799.985074,1.0
1800.226133,1.0
1800.467192,1.0
1800.70825,1.0
1800.949309,1.0
1801.190368,1.0
1801.431426,1.0
1801.672485,1.0
1801.913544,1.0
1802.154602,1.0
1802.395661,1.0
1802.63672,1.0
1802.877778,1.0
1803.118837,1.0
1803.359896,1.0
1803.600954,1.0
1803.842013,1.0
1804.083072,1.0
1804.32413,1.0
1804.565189,1.0
1804.806248,1.0
1805.047306,1.0
1805.288365,1.0
1805.529424,1.0
1805.770482,1.0
1806.011541,1.0
1806.2526,1.0
1806.493658,1.0
1806.734717,1.0
1806.975776,1.0
1807.216834,1.0
1807.457893,1.0
1807.698952,1.0
1807.94001,1.0
1808.181069,1.0
1808.422128,1.0
1808.663186,1.0
1808.904245,1.0
1809.145304,1.0
1809.386362,1.0
1809.627421,1.0
1809.86848,1.0
1810.109538,1.0
1810.350597,1.0
1810.591656,1.0
1810.832714,1.0
1811.073773,1.0
1811.314832,1.0
1811.55589,1.0
1811.796949,1.0
1812.038008,1.0
1812.279066,1.0
1812.520125,1.0
1812.761184,1.0
1813.002242,1.0
1813.243301,1.0
1813.48436,1.0
1813.725418,1.0
1813.966477,1.0
1814.207536,1.0
1814.448594,1.0
1814.689653,1.0
1814.930712,1.0
1815.17177,1.0
1815.412829,1.0
1815.653888,1.0
1815.894946,1.0
1816.136005,1.0
1816.377064,1.0
1816.618122,1.0
1816.859181,1.0
1817.10024,1.0
1817.341298,1.0
1817.582357,1.0
1817.823416,1.0
1818.064474,1.0
1818.305533,1.0
1818.546592,1.0
1818.78765,1.0
1819.028709,1.0
1819.269768,1.0
1819.510826,1.0
1819.751885,1.0
1819.992944,1.0
1820.234002,1.0
1820.475061,1.0
1820.71612,1.0
1820.957178,1.0
1821.198237,1.0
1821.439296,1.0
1821.680354,1.0
1821.921413,1.0
1822.162472,1.0
1822.40353,1.0
1822.644589,1.0
1822.885648,1.0
1823.126706,1.0
1823.367765,1.0
1823.608824,1.0
1823.849882,1.0
1824.090941,1.0
1824.332,1.0
1824.573058,1.0
1824.814117,1.0
1825.055176,1.0
1825.296234,1.0
1825.537293,1.0
1825.778352,1.0
1826.01941,1.0
1826.260469,1.0
1826.501528,1.0
1826.742586,1.0
1826.983645,1.0
1827.224703,1.0
1827.465762,1.0
1827.706821,1.0
1827.947879,1.0
1828.188938,1.0
1828.429997,1.0
1828.671055,1.0
1828.912114,1.0
1829.153173,1.0
1829.394231,1.0
1829.63529,1.0
1829.876349,1.0
1830.117407,1.0
1830.358466,1.0
1830.599525,1.0
1830.840583,1.0
1831.081642,1.0
1831.322701,1.0
1831.563759,1.0
1831.804818,1.0
1832.045877,1.0
1832.286935,1.0
1832.527994,1.0
1832.769053,1.0
1833.010111,1.0
1833.25117,1.0
1833.492229,1.0
1833.733287,1.0
1833.974346,1.0
1834.215405,1.0
1834.456463,1.0
1834.697522,1.0
1834.938581,1.0
1835.179639,1.0
1835.420698,1.0
1835.661757,1.0
1835.902815,1.0
1836.143874,1.0
1836.384933,1.0
1836.625991,1.0
1836.86705,1.0
1837.108109,1.0
1837.349167,1.0
1837.590226,1.0
1837.831285,1.0
1838.072343,1.0
1838.313402,1.0
1838.554461,1.0
1838.795519,1.0
1839.036578,1.0
1839.277637,1.0
1839.518695,1.0
1839.759754,1.0
1840.000813,1.0
1840.241871,1.0
1840.48293,1.0
1840.723989,1.0
1840.965047,1.0
1841.206106,1.0
1841.447165,1.0
1841.688223,1.0
1841.929282,1.0
1842.170341,1.0
1842.411399,1.0
1842.652458,1.0
1842.893517,1.0
1843.134575,1.0
1843.375634,1.0
1843.616693,1.0
1843.857751,1.0
1844.09881,1.0
1844.339869,1.0
1844.580927,1.0
1844.821986,1.0
1845.063045,1.0
1845.304103,1.0
1845.545162,1.0
1845.786221,1.0
1846.027279,1.0
1846.268338,1.0
1846.509397,1.0
1846.750455,1.0
1846.991514,1.0
1847.232573,1.0
1847.473631,1.0
1847.71469,1.0
1847.955749,1.0
1848.196807,1.0
1848.437866,1.0
1848.678925,1.0
1848.919983,1.0
1849.161042,1.0
1849.402101,1.0
1849.643159,1.0
1849.884218,1.0
1850.125277,1.0
1850.366335,1.0
1850.607394,1.0
1850.848453,1.0
1851.089511,1.0
1851.33057,1.0
1851.571629,1.0
1851.812687,1.0
1852.053746,1.0
1852.294805,1.0
1852.535863,1.0
1852.776922,1.0
1853.017981,1.0
1853.259039,1.0
1853.500098,1.0
1853.741157,1.0
1853.982215,1.0
1854.223274,1.0
1854.464333,1.0
1854.705391,1.0
1854.94645,1.0
1855.187509,1.0
1855.428567,1.0
1855.669626,1.0
1855.910685,1.0
1856.151743,1.0
1856.392802,1.0
1856.63386,1.0
1856.874919,1.0
1857.115978,1.0
1857.357036,1.0
1857.598095,1.0
1857.839154,1.0
1858.080212,1.0
1858.321271,1.0
1858.56233,1.0
1858.803388,1.0
1859.044447,1.0
1859.285506,1.0
1859.526564,1.0
1859.767623,1.0
1860.008682,1.0
1860.24974,1.0
1860.490799,1.0
1860.731858,1.0
1860.972916,1.0
1861.213975,1.0
1861.455034,1.0
1861.696092,1.0
1861.937151,1.0
1862.17821,1.0
1862.419268,1.0
1862.660327,1.0
1862.901386,1.0
1863.142444,1.0
1863.383503,1.0
1863.624562,1.0
1863.86562,1.0
1864.106679,1.0
1864.347738,1.0
1864.588796,1.0
1864.829855,1.0
1865.070914,1.0
1865.311972,1.0
1865.553031,1.0
1865.79409,1.0
1866.035148,1.0
1866.276207,1.0
1866.517266,1.0
1866.758324,1.0
1866.999383,1.0
1867.240442,1.0
1867.4815,1.0
1867.722559,1.0
1867.963618,1.0
1868.204676,1.0
1868.445735,1.0
1868.686794,1.0
1868.927852,1.0
1869.168911,1.0
1869.40997,1.0
1869.651028,1.0
1869.892087,1.0
1870.133146,1.0
1870.374204,1.0
1870.615263,1.0
1870.856322,1.0
1871.09738,1.0
1871.338439,1.0
1871.579498,1.0
1871.820556,1.0
1872.061615,1.0
1872.302674,1.0
1872.543732,1.0
1872.784791,1.0
1873.02585,1.0
1873.266908,1.0
1873.507967,1.0
1873.749026,1.0
1873.990084,1.0
1874.231143,1.0
1874.472202,1.0
1874.71326,1.0
1874.954319,1.0
1875.195378,1.0
1875.436436,1.0
1875.677495,1.0
1875.918554,1.0
1876.159612,1.0
1876.400671,1.0
1876.64173,1.0
1876.882788,1.0
1877.123847,1.0
1877.364906,1.0
1877.605964,1.0
1877.847023,1.0
1878.088082,1.0
1878.32914,1.0
1878.570199,1.0
1878.811258,1.0
1879.052316,1.0
1879.293375,1.0
1879.534434,1.0
1879.775492,1.0
1880.016551,1.0
1880.25761,1.0
1880.498668,1.0
1880.739727,1.0
1880.980786,1.0
1881.221844,1.0
1881.462903,1.0
1881.703962,1.0
1881.94502,1.0
1882.186079,1.0
1882.427138,1.0
1882.668196,1.0
1882.909255,1.0
1883.150314,1.0
1883.391372,1.0
1883.632431,1.0
1883.87349,1.0
1884.114548,1.0
1884.355607,1.0
1884.596666,1.0
1884.837724,1.0
1885.078783,1.0
1885.319842,1.0
1885.5609,1.0
1885.801959,1.0
1886.043017,1.0
1886.284076,1.0
1886.525135,1.0
1886.766193,1.0
1887.007252,1.0
1887.248311,1.0
1887.489369,1.0
1887.730428,1.0
1887.971487,1.0
1888.212545,1.0
1888.453604,1.0
1888.694663,1.0
1888.935721,1.0
1889.17678,1.0
1889.417839,1.0
1889.658897,1.0
1889.899956,1.0
1890.141015,1.0
1890.382073,1.0
1890.623132,1.0
1890.864191,1.0
1891.105249,1.0
1891.346308,1.0
1891.587367,1.0
1891.828425,1.0
1892.069484,1.0
1892.310543,1.0
1892.551601,1.0
1892.79266,1.0
1893.033719,1.0
1893.274777,1.0
1893.515836,1.0
1893.756895,1.0
1893.997953,1.0
1894.239012,1.0
1894.480071,1.0
1894.721129,1.0
1894.962188,1.0
1895.203247,1.0
1895.444305,1.0
1895.685364,1.0
1895.926423,1.0
1896.167481,1.0
1896.40854,1.0
1896.649599,1.0
1896.890657,1.0
1897.131716,1.0
1897.372775,1.0
1897.613833,1.0
1897.854892,1.0
1898.095951,1.0
1898.337009,1.0
1898.578068,1.0
1898.819127,1.0
1899.060185,1.0
1899.301244,1.0
1899.542303,1.0
1899.783361,1.0
1900.02442,1.0
1900.265479,1.0
1900.506537,1.0
1900.747596,1.0
1900.988655,1.0
1901.229713,1.0
1901.470772,1.0
1901.711831,1.0
1901.952889,1.0
1902.193948,1.0
1902.435007,1.0
1902.676065,1.0
1902.917124,1.0
1903.158183,1.0
1903.399241,1.0
1903.6403,1.0
1903.881359,1.0
1904.122417,1.0
1904.363476,1.0
1904.604535,1.0
1904.845593,1.0
1905.086652,1.0
1905.327711,1.0
1905.568769,1.0
1905.809828,1.0
1906.050887,1.0
1906.291945,1.0
1906.533004,1.0
1906.774063,1.0
1907.015121,1.0
1907.25618,1.0
1907.497239,1.0
1907.738297,1.0
1907.979356,1.0
1908.220415,1.0
1908.461473,1.0
1908.702532,1.0
1908.943591,1.0
1909.184649,1.0
1909.425708,1.0
1909.666767,1.0
1909.907825,1.0
1910.148884,1.0
1910.389943,1.0
1910.631001,1.0
1910.87206,1.0
1911.113119,1.0
1911.354177,1.0
1911.595236,1.0
1911.836295,1.0
1912.077353,1.0
1912.318412,1.0
1912.559471,1.0
1912.800529,1.0
1913.041588,1.0
1913.282647,1.0
1913.523705,1.0
1913.764764,1.0
1914.005823,1.0
1914.246881,1.0
1914.48794,1.0
1914.728998,1.0
1914.970057,1.0
1915.211116,1.0
1915.452174,1.0
1915.693233,1.0
1915.934292,1.0
1916.17535,1.0
1916.416409,1.0
1916.657468,1.0
1916.898526,1.0
1917.139585,1.0
1917.380644,1.0
1917.621702,1.0
1917.862761,1.0
1918.10382,1.0
1918.344878,1.0
1918.585937,1.0
1918.826996,1.0
1919.068054,1.0
1919.309113,1.0
1919.550172,1.0
1919.79123,1.0
1920.032289,1.0
1920.273348,1.0
1920.514406,1.0
1920.755465,1.0
1920.996524,1.0
1921.237582,1.0
1921.478641,1.0
1921.7197,1.0
1921.960758,1.0
1922.201817,1.0
1922.442876,1.0
1922.683934,1.0
1922.924993,1.0
1923.166052,1.0
1923.40711,1.0
1923.648169,1.0
1923.889228,1.0
1924.130286,1.0
1924.371345,1.0
1924.612404,1.0
1924.853462,1.0
1925.094521,1.0
1925.33558,1.0
1925.576638,1.0
1925.817697,1.0
1926.058756,1.0
1926.299814,1.0
1926.540873,1.0
1926.781932,1.0
1927.02299,1.0
1927.264049,1.0
1927.505108,1.0
1927.746166,1.0
1927.987225,1.0
1928.228284,1.0
1928.469342,1.0
1928.710401,1.0
1928.95146,1.0
1929.192518,1.0
1929.433577,1.0
1929.674636,1.0
1929.915694,1.0
1930.156753,1.0
1930.397812,1.0
1930.63887,1.0
1930.879929,1.0
1931.120988,1.0
1931.362046,1.0
1931.603105,1.0
1931.844164,1.0
1932.085222,1.0
1932.326281,1.0
1932.56734,1.0
1932.808398,1.0
1933.049457,1.0
1933.290516,1.0
1933.531574,1.0
1933.772633,1.0
1934.013692,1.0
1934.25475,1.0
1934.495809,1.0
1934.736868,1.0
1934.977926,1.0
1935.218985,1.0
1935.460044,1.0
1935.701102,1.0
1935.942161,1.0
1936.18322,1.0
1936.424278,1.0
1936.665337,1.0
1936.906396,1.0
1937.147454,1.0
1937.388513,1.0
1937.629572,1.0
1937.87063,1.0
1938.111689,1.0
1938.352748,1.0
1938.593806,1.0
1938.834865,1.0
1939.075924,1.0
1939.316982,1.0
1939.558041,1.0
1939.7991,1.0
1940.040158,1.0
1940.281217,1.0
1940.522276,1.0
1940.763334,1.0
1941.004393,1.0
1941.245452,1.0
1941.48651,1.0
1941.727569,1.0
1941.968628,1.0
1942.209686,1.0
1942.450745,1.0
1942.691804,1.0
1942.932862,1.0
1943.173921,1.0
1943.41498,1.0
1943.656038,1.0
1943.897097,1.0
1944.138155,1.0
1944.379214,1.0
1944.620273,1.0
1944.861331,1.0
1945.10239,1.0
1945.343449,1.0
1945.584507,1.0
1945.825566,1.0
1946.066625,1.0
1946.307683,1.0
1946.548742,1.0
1946.789801,1.0
1947.030859,1.0
1947.271918,1.0
1947.512977,1.0
1947.754035,1.0
1947.995094,1.0
1948.236153,1.0
1948.477211,1.0
1948.71827,1.0
1948.959329,1.0
1949.200387,1.0
1949.441446,1.0
1949.682505,1.0
1949.923563,1.0
1950.164622,1.0
1950.405681,1.0
1950.646739,1.0
1950.887798,1.0
1951.128857,1.0
1951.369915,1.0
1951.610974,1.0
1951.852033,1.0
1952.093091,1.0
1952.33415,1.0
1952.575209,1.0
1952.816267,1.0
1953.057326,1.0
1953.298385,1.0
1953.539443,1.0
1953.780502,1.0
1954.021561,1.0
1954.262619,1.0
1954.503678,1.0
1954.744737,1.0
1954.985795,1.0
1955.226854,1.0
1955.467913,1.0
1955.708971,1.0
1955.95003,1.0
1956.191089,1.0
1956.432147,1.0
1956.673206,1.0
1956.914265,1.0
1957.155323,1.0
1957.396382,1.0
1957.637441,1.0
1957.878499,1.0
1958.119558,1.0
1958.360617,1.0
1958.601675,1.0
1958.842734,1.0
1959.083793,1.0
1959.324851,1.0
1959.56591,1.0
1959.806969,1.0
1960.048027,1.0
1960.289086,1.0
1960.530145,1.0
1960.771203,1.0
1961.012262,1.0
1961.253321,1.0
1961.494379,1.0
1961.735438,1.0
1961.976497,1.0
1962.217555,1.0
1962.458614,1.0
1962.699673,1.0
1962.940731,1.0
1963.18179,1.0
1963.422849,1.0
1963.663907,1.0
1963.904966,1.0
1964.146025,1.0
1964.387083,1.0
1964.628142,1.0
1964.869201,1.0
1965.110259,1.0
1965.351318,1.0
1965.592377,1.0
1965.833435,1.0
1966.074494,1.0
1966.315553,1.0
1966.556611,1.0
1966.79767,1.0
1967.038729,1.0
1967.279787,1.0
1967.520846,1.0
1967.761905,1.0
1968.002963,1.0
1968.244022,1.0
1968.485081,1.0
1968.726139,1.0
1968.967198,1.0
1969.208257,1.0
1969.449315,1.0
1969.690374,1.0
1969.931433,1.0
1970.172491,1.0
1970.41355,1.0
1970.654609,1.0
1970.895667,1.0
1971.136726,1.0
1971.377785,1.0
1971.618843,1.0
1971.859902,1.0
1972.100961,1.0
1972.342019,1.0
1972.583078,1.0
1972.824137,1.0
1973.065195,1.0
1973.306254,1.0
1973.547312,1.0
1973.788371,1.0
1974.02943,1.0
1974.270488,1.0
1974.511547,1.0
1974.752606,1.0
1974.993664,1.0
1975.234723,1.0
1975.475782,1.0
1975.71684,1.0
1975.957899,1.0
1976.198958,1.0
1976.440016,1.0
1976.681075,1.0
1976.922134,1.0
1977.163192,1.0
1977.404251,1.0
1977.64531,1.0
1977.886368,1.0
1978.127427,1.0
1978.368486,1.0
1978.609544,1.0
1978.850603,1.0
1979.091662,1.0
1979.33272,1.0
1979.573779,1.0
1979.814838,1.0
1980.055896,1.0
1980.296955,1.0
1980.538014,1.0
1980.779072,1.0
1981.020131,1.0
1981.26119,1.0
1981.502248,1.0
1981.743307,1.0
1981.984366,1.0
1982.225424,1.0
1982.466483,1.0
1982.707542,1.0
1982.9486,1.0
1983.189659,1.0
1983.430718,1.0
1983.671776,1.0
1983.912835,1.0
1984.153894,1.0
1984.394952,1.0
1984.636011,1.0
1984.87707,1.0
1985.118128,1.0
1985.359187,1.0
1985.600246,1.0
1985.841304,1.0
1986.082363,1.0
1986.323422,1.0
1986.56448,1.0
1986.805539,1.0
1987.046598,1.0
1987.287656,1.0
1987.528715,1.0
1987.769774,1.0
1988.010832,1.0
1988.251891,1.0
1988.49295,1.0
1988.734008,1.0
1988.975067,1.0
1989.216126,1.0
1989.457184,1.0
1989.698243,1.0
1989.939302,1.0
1990.18036,1.0
1990.421419,1.0
1990.662478,1.0
1990.903536,1.0
1991.144595,1.0
1991.385654,1.0
1991.626712,1.0
1991.867771,1.0
1992.10883,1.0
1992.349888,1.0
1992.590947,1.0
1992.832006,1.0
1993.073064,1.0
1993.314123,1.0
1993.555182,1.0
1993.79624,1.0
1994.037299,1.0
1994.278358,1.0
1994.519416,1.0
1994.760475,1.0
1995.001534,1.0
1995.242592,1.0
1995.483651,1.0
1995.72471,1.0
1995.965768,1.0
1996.206827,1.0
1996.447886,1.0
1996.688944,1.0
1996.930003,1.0
1997.171062,1.0
1997.41212,1.0
1997.653179,1.0
1997.894238,1.0
1998.135296,1.0
1998.376355,1.0
1998.617414,1.0
1998.858472,1.0
1999.099531,1.0
1999.34059,1.0
1999.581648,1.0
1999.822707,1.0
2000.063766,1.0
2000.304824,1.0
2000.545883,1.0
2000.786942,1.0
2001.028,1.0
2001.269059,1.0
2001.510118,1.0
2001.751176,1.0
2001.992235,1.0
2002.233293,1.0
2002.474352,1.0
2002.715411,1.0
2002.956469,1.0
2003.197528,1.0
2003.438587,1.0
2003.679645,1.0
2003.920704,1.0
2004.161763,1.0
2004.402821,1.0
2004.64388,1.0
2004.884939,1.0
2005.125997,1.0
2005.367056,1.0
2005.608115,1.0
2005.849173,1.0
2006.090232,1.0
2006.331291,1.0
2006.572349,1.0
2006.813408,1.0
2007.054467,1.0
2007.295525,1.0
2007.536584,1.0
2007.777643,1.0
2008.018701,1.0
2008.25976,1.0
2008.500819,1.0
2008.741877,1.0
2008.982936,1.0
2009.223995,1.0
2009.465053,1.0
2009.706112,1.0
2009.947171,1.0
2010.188229,1.0
2010.429288,1.0
2010.670347,1.0
2010.911405,1.0
2011.152464,1.0
2011.393523,1.0
2011.634581,1.0
2011.87564,1.0
2012.116699,1.0
2012.357757,1.0
2012.598816,1.0
2012.839875,1.0
2013.080933,1.0
2013.321992,1.0
2013.563051,1.0
2013.804109,1.0
2014.045168,1.0
2014.286227,1.0
2014.527285,1.0
2014.768344,1.0
2015.009403,1.0
2015.250461,1.0
2015.49152,1.0
2015.732579,1.0
2015.973637,1.0
2016.214696,1.0
2016.455755,1.0
2016.696813,1.0
2016.937872,1.0
2017.178931,1.0
2017.419989,1.0
2017.661048,1.0
2017.902107,1.0
2018.143165,1.0
2018.384224,1.0
2018.625283,1.0
2018.866341,1.0
2019.1074,1.0
2019.348459,1.0
2019.589517,1.0
2019.830576,1.0
2020.071635,1.0
2020.312693,1.0
2020.553752,1.0
2020.794811,1.0
2021.035869,1.0
2021.276928,1.0
2021.517987,1.0
2021.759045,1.0
2022.000104,1.0
2022.241163,1.0
2022.482221,1.0
2022.72328,1.0
2022.964339,1.0
2023.205397,1.0
2023.446456,1.0
2023.687515,1.0
2023.928573,1.0
2024.169632,1.0
2024.410691,1.0
2024.651749,1.0
2024.892808,1.0
2025.133867,1.0
2025.374925,1.0
2025.615984,1.0
2025.857043,1.0
2026.098101,1.0
2026.33916,1.0
2026.580219,1.0
2026.821277,1.0
2027.062336,1.0
2027.303395,1.0
2027.544453,1.0
2027.785512,1.0
2028.026571,1.0
2028.267629,1.0
2028.508688,1.0
2028.749747,1.0
2028.990805,1.0
2029.231864,1.0
2029.472923,1.0
2029.713981,1.0
2029.95504,1.0
2030.196099,1.0
2030.437157,1.0
2030.678216,1.0
2030.919275,1.0
2031.160333,1.0
2031.401392,1.0
2031.64245,1.0
2031.883509,1.0
2032.124568,1.0
2032.365626,1.0
2032.606685,1.0
2032.847744,1.0
2033.088802,1.0
2033.329861,1.0
2033.57092,1.0
2033.811978,1.0
2034.053037,1.0
2034.294096,1.0
2034.535154,1.0
2034.776213,1.0
2035.017272,1.0
2035.25833,1.0
2035.499389,1.0
2035.740448,1.0
2035.981506,1.0
2036.222565,1.0
2036.463624,1.0
2036.704682,1.0
2036.945741,1.0
2037.1868,1.0
2037.427858,1.0
2037.668917,1.0
2037.909976,1.0
2038.151034,1.0
2038.392093,1.0
2038.633152,1.0
2038.87421,1.0
2039.115269,1.0
2039.356328,1.0
2039.597386,1.0
2039.838445,1.0
2040.079504,1.0
2040.320562,1.0
2040.561621,1.0
2040.80268,1.0
2041.043738,1.0
2041.284797,1.0
2041.525856,1.0
2041.766914,1.0
2042.007973,1.0
2042.249032,1.0
2042.49009,1.0
2042.731149,1.0
2042.972208,1.0
2043.213266,1.0
2043.454325,1.0
2043.695384,1.0
2043.936442,1.0
2044.177501,1.0
2044.41856,1.0
2044.659618,1.0
2044.900677,1.0
2045.141736,1.0
2045.382794,1.0
2045.623853,1.0
2045.864912,1.0
2046.10597,1.0
2046.347029,1.0
2046.588088,1.0
2046.829146,1.0
2047.070205,1.0
2047.311264,1.0
2047.552322,1.0
2047.793381,1.0
2048.03444,1.0
2048.275498,1.0
2048.516557,1.0
2048.757616,1.0
2048.998674,1.0
2049.239733,1.0
2049.480792,1.0
2049.72185,1.0
2049.962909,1.0
2050.203968,1.0
2050.445026,1.0
2050.686085,1.0
2050.927144,1.0
2051.168202,1.0
2051.409261,1.0
2051.65032,1.0
2051.891378,1.0
2052.132437,1.0
2052.373496,1.0
2052.614554,1.0
2052.855613,1.0
2053.096672,1.0
2053.33773,1.0
2053.578789,1.0
2053.819848,1.0
2054.060906,1.0
2054.301965,1.0
2054.543024,1.0
2054.784082,1.0
2055.025141,1.0
2055.2662,1.0
2055.507258,1.0
2055.748317,1.0
2055.989376,1.0
2056.230434,1.0
2056.471493,1.0
2056.712552,1.0
2056.95361,1.0
2057.194669,1.0
2057.435728,1.0
2057.676786,1.0
2057.917845,1.0
2058.158904,1.0
2058.399962,1.0
2058.641021,1.0
2058.88208,1.0
2059.123138,1.0
2059.364197,1.0
2059.605256,1.0
2059.846314,1.0
2060.087373,1.0
2060.328432,1.0
2060.56949,1.0
2060.810549,1.0
2061.051607,1.0
2061.292666,1.0
2061.533725,1.0
2061.774783,1.0
2062.015842,1.0
2062.256901,1.0
2062.497959,1.0
2062.739018,1.0
2062.980077,1.0
2063.221135,1.0
2063.462194,1.0
2063.703253,1.0
2063.944311,1.0
2064.18537,1.0
2064.426429,1.0
2064.667487,1.0
2064.908546,1.0
2065.149605,1.0
2065.390663,1.0
2065.631722,1.0
2065.872781,1.0
2066.113839,1.0
2066.354898,1.0
2066.595957,1.0
2066.837015,1.0
2067.078074,1.0
2067.319133,1.0
2067.560191,1.0
2067.80125,1.0
2068.042309,1.0
2068.283367,1.0
2068.524426,1.0
2068.765485,1.0
2069.006543,1.0
2069.247602,1.0
2069.488661,1.0
2069.729719,1.0
2069.970778,1.0
2070.211837,1.0
2070.452895,1.0
2070.693954,1.0
2070.935013,1.0
2071.176071,1.0
2071.41713,1.0
2071.658189,1.0
2071.899247,1.0
2072.140306,1.0
2072.381365,1.0
2072.622423,1.0
2072.863482,1.0
2073.104541,1.0
2073.345599,1.0
2073.586658,1.0
2073.827717,1.0
2074.068775,1.0
2074.309834,1.0
2074.550893,1.0
2074.791951,1.0
2075.03301,1.0
2075.274069,1.0
2075.515127,1.0
2075.756186,1.0
2075.997245,1.0
2076.238303,1.0
2076.479362,1.0
2076.720421,1.0
2076.961479,1.0
2077.202538,1.0
2077.443597,1.0
2077.684655,1.0
2077.925714,1.0
2078.166773,1.0
2078.407831,1.0
2078.64889,1.0
2078.889949,1.0
2079.131007,1.0
2079.372066,1.0
2079.613125,1.0
2079.854183,1.0
2080.095242,1.0
2080.336301,1.0
2080.577359,1.0
2080.818418,1.0
2081.059477,1.0
2081.300535,1.0
2081.541594,1.0
2081.782653,1.0
2082.023711,1.0
2082.26477,1.0
2082.505829,1.0
2082.746887,1.0
2082.987946,1.0
2083.229005,1.0
2083.470063,1.0
2083.711122,1.0
2083.952181,1.0
2084.193239,1.0
2084.434298,1.0
2084.675357,1.0
2084.916415,1.0
2085.157474,1.0
2085.398533,1.0
2085.639591,1.0
2085.88065,1.0
2086.121709,1.0
2086.362767,1.0
2086.603826,1.0
2086.844885,1.0
2087.085943,1.0
2087.327002,1.0
2087.568061,1.0
2087.809119,1.0
2088.050178,1.0
2088.291237,1.0
2088.532295,1.0
2088.773354,1.0
2089.014413,1.0
2089.255471,1.0
2089.49653,1.0
2089.737588,1.0
2089.978647,1.0
2090.219706,1.0
2090.460764,1.0
2090.701823,1.0
2090.942882,1.0
2091.18394,1.0
2091.424999,1.0
2091.666058,1.0
2091.907116,1.0
2092.148175,1.0
2092.389234,1.0
2092.630292,1.0
2092.871351,1.0
2093.11241,1.0
2093.353468,1.0
2093.594527,1.0
2093.835586,1.0
2094.076644,1.0
2094.317703,1.0
2094.558762,1.0
2094.79982,1.0
2095.040879,1.0
2095.281938,1.0
2095.522996,1.0
2095.764055,1.0
2096.005114,1.0
2096.246172,1.0
2096.487231,1.0
2096.72829,1.0
2096.969348,1.0
2097.210407,1.0
2097.451466,1.0
2097.692524,1.0
2097.933583,1.0
2098.174642,1.0
2098.4157,1.0
2098.656759,1.0
2098.897818,1.0
2099.138876,1.0
2099.379935,1.0
2099.620994,1.0
2099.862052,1.0
2100.103111,1.0
2100.34417,1.0
2100.585228,1.0
2100.826287,1.0
2101.067346,1.0
2101.308404,1.0
2101.549463,1.0
2101.790522,1.0
2102.03158,1.0
2102.272639,1.0
2102.513698,1.0
2102.754756,1.0
2102.995815,1.0
2103.236874,1.0
2103.477932,1.0
2103.718991,1.0
2103.96005,1.0
2104.201108,1.0
2104.442167,1.0
2104.683226,1.0
2104.924284,1.0
2105.165343,1.0
2105.406402,1.0
2105.64746,1.0
2105.888519,1.0
2106.129578,1.0
2106.370636,1.0
2106.611695,1.0
2106.852754,1.0
2107.093812,1.0
2107.334871,1.0
2107.57593,1.0
2107.816988,1.0
2108.058047,1.0
2108.299106,1.0
2108.540164,1.0
2108.781223,1.0
2109.022282,1.0
2109.26334,1.0
2109.504399,1.0
2109.745458,1.0
2109.986516,1.0
2110.227575,1.0
2110.468634,1.0
2110.709692,1.0
2110.950751,1.0
2111.19181,1.0
2111.432868,1.0
2111.673927,1.0
2111.914986,1.0
2112.156044,1.0
2112.397103,1.0
2112.638162,1.0
2112.87922,1.0
2113.120279,1.0
2113.361338,1.0
2113.602396,1.0
2113.843455,1.0
2114.084514,1.0
2114.325572,1.0
2114.566631,1.0
2114.80769,1.0
2115.048748,1.0
2115.289807,1.0
2115.530866,1.0
2115.771924,1.0
2116.012983,1.0
2116.254042,1.0
2116.4951,1.0
2116.736159,1.0
2116.977218,1.0
2117.218276,1.0
2117.459335,1.0
2117.700394,1.0
2117.941452,1.0
2118.182511,1.0
2118.42357,1.0
