nu,[0]4-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
620.178404,0.9990083919684976
620.296406,1.000761249603515
620.414408,1.001933466741019
620.532411,1.0017654565866916
620.650413,0.998461684422241
620.768415,1.000817974358707
620.886418,1.0005124612634302
621.00442,0.9982594165754018
621.122422,0.9995023538669332
621.240425,0.9988900164879351
621.358427,1.0018365844591188
621.47643,0.9987615674912622
621.594432,1.0013590226354347
621.712434,1.000378971791672
621.830437,1.001595571571911
621.948439,0.9970400891992062
622.066441,1.0005493408324386
622.184444,1.001634534397467
622.302446,0.9998964353631873
622.420448,0.998113681339513
622.538451,1.0015850548736223
622.656453,1.0011213282189046
622.774455,0.9994096942990068
622.892458,1.001043844426762
623.01046,1.0024288448762486
623.128463,1.0013794505678608
623.246465,0.9981875444848347
623.364467,0.9993689891711236
623.48247,0.9992714455247856
623.600472,1.000882829464728
623.718474,0.9991919166753289
623.836477,0.9997853230463957
623.954479,1.0003862645809585
624.072481,1.000109515996439
624.190484,0.9999366840045423
624.308486,1.001604085170452
624.426489,0.9994401267875305
624.544491,1.0013172668348054
624.662493,1.0005808686388862
624.780496,1.00082162735098
624.898498,1.001537580867164
625.0165,1.0001825866669167
625.134503,1.0008491903581382
625.252505,1.0003940476163729
625.370507,1.0031431293046524
625.48851,0.9975951961847973
625.606512,0.9995428245365644
625.724514,0.9998742479074573
625.842517,1.0003794919888727
625.960519,0.9971477753437867
626.078522,0.999813477397504
626.196524,1.0015555085503138
626.314526,1.000001966701934
626.432529,0.998747485052442
626.550531,0.9989684324320149
626.668533,1.0014699793620319
626.786536,1.0000040307081233
626.904538,1.0007095516127311
627.02254,1.0007207396080589
627.140543,1.0012579906072023
627.258545,0.9992141989035167
627.376548,1.0022242700265829
627.49455,1.0009624828896646
627.612552,1.0006528630223517
627.730555,0.9979643747011995
627.848557,1.0014267167934017
627.966559,0.9990251954309672
628.084562,1.0004512517834672
628.202564,0.997872765776516
628.320566,1.0000127800816645
628.438569,1.0022508293216477
628.556571,0.9997276370975114
628.674573,1.0014971195662208
628.792576,0.999491739208299
628.910578,1.0030423184859858
629.028581,0.9991620912417629
629.146583,1.0007021864175352
629.264585,1.0003416883621743
629.382588,1.000496943435497
629.50059,0.998720219618275
629.618592,1.0006512919985902
629.736595,1.0006628195678726
629.854597,1.0009850047989002
629.972599,0.9998861764783886
