nu,[0]Diiodomethane-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1830.097602,0.9999055134641339
1830.229005,1.0000150121126807
1830.360407,0.9999698154555625
1830.49181,0.9998531707804651
1830.623212,0.9998664389200753
1830.754615,0.9998910959304788
1830.886018,0.9998337938137788
1831.01742,0.9999663635657176
1831.148823,0.9997632980183355
1831.280226,0.9997134710572604
1831.411628,0.9997608685964731
1831.543031,1.0000142381013608
1831.674433,0.999823025661806
1831.805836,0.9997717960424852
1831.937239,0.9998918358501635
1832.068641,0.9997503511674571
1832.200044,0.9997630180846512
1832.331447,0.9998454019515101
1832.462849,0.9998878462896976
1832.594252,0.9996981555642008
1832.725655,0.9996505510715048
1832.857057,0.9998448920304851
1832.98846,0.9999184383263342
1833.119862,0.9997158503781529
1833.251265,0.9997524406478746
1833.382668,0.9998737679679335
1833.51407,0.9998796972369578
1833.645473,0.9996919974425296
1833.776876,0.9997379043530668
1833.908278,0.999737684410752
1834.039681,0.9998549005279468
1834.171083,0.9997638778812165
1834.302486,0.9997947410684975
1834.433889,0.999777684715706
1834.565291,0.9995322594247458
1834.696694,0.9998331039286991
1834.828097,0.9997557198412578
1834.959499,0.9995752802189923
1835.090902,0.9997735256491884
1835.222304,0.9997740855225196
1835.353707,0.9998095581363544
1835.48511,0.9995691928240719
1835.616512,0.999750291182438
1835.747915,0.9997360148502131
1835.879318,0.9995854359554304
1836.01072,0.9997109317882689
1836.142123,0.99964988130586
1836.273525,0.9995164169639857
1836.404928,0.9996869090232127
1836.536331,0.9998098680773654
1836.667733,0.9996236508371198
1836.799136,0.9994420856920987
1836.930539,0.9997046236321915
1837.061941,0.9995539195234938
1837.193344,0.9996713640126401
1837.324746,0.9997380643111442
1837.456149,0.9997316260187413
1837.587552,0.9994645933813041
1837.718954,0.9995827870575349
1837.850357,0.9997015145556466
1837.98176,0.9995858557814016
1838.113162,0.9997327757107723
1838.244565,0.9993927644421817
1838.375968,0.9995086207663386
1838.50737,0.9995294107618657
1838.638773,0.9995668538348973
1838.770175,0.9996903779428055
1838.901578,0.9995860357068719
1839.032981,0.9994660825846577
1839.164383,0.9995308900664884
1839.295786,0.9997386141672308
1839.427189,0.9995408454437311
1839.558591,0.9995166368576217
1839.689994,0.9995116192966987
1839.821396,0.9996481419165798
1839.952799,0.9995021539664825
1840.084202,0.9995955018314521
1840.215604,0.9996165035535678
1840.347007,0.9993989107265828
1840.47841,0.9994949475819314
1840.609812,0.9995249728611342
1840.741215,0.9994386076396924
1840.872617,0.9994046173106553
1841.00402,0.9994278137610169
1841.135423,0.9994987656599237
1841.266825,0.9992246607309468
1841.398228,0.9993687093478458
1841.529631,0.9995573180125976
1841.661033,0.9994080552684522
1841.792436,0.9994181893175121
1841.923838,0.9995572780303057
1842.055241,0.9994562378922295
1842.186644,0.9995142080351451
1842.318046,0.9995609564078571
1842.449449,0.999401279304808
1842.580852,0.9994696506849416
1842.712254,0.9992937794911743
1842.843657,0.9994074456297244
1842.97506,0.9995204550184671
1843.106462,0.9993643720970591
1843.237865,0.9992933298090747
1843.369267,0.9996373357785729
1843.50067,0.9993218400544709
1843.632073,0.9992228121670343
1843.763475,0.9993751552968092
1843.894878,0.999412622573701
1844.026281,0.9993305941521327
1844.157683,0.9990792641376299
1844.289086,0.9996079468729201
1844.420488,0.9993386687759549
1844.551891,0.9994025385512132
1844.683294,0.9993528994599205
1844.814696,0.9991681561740638
1844.946099,0.9992100921415986
1845.077502,0.9992967473981067
1845.208904,0.9993029930222955
1845.340307,0.999160262776809
1845.471709,0.9991885693880148
1845.603112,0.9992331941459871
1845.734515,0.9992503910972377
1845.865917,0.9991184787683294
1845.99732,0.9992280281237275
1846.128723,0.9992821477792777
1846.260125,0.999163220295564
1846.391528,0.99914510563059
1846.52293,0.9993389385974318
1846.654333,0.9990960588012189
1846.785736,0.9990576642774346
1846.917138,0.9993994803841243
1847.048541,0.9991076483827204
1847.179944,0.9989342682958358
1847.311346,0.9991671869814225
1847.442749,0.9991817149779394
1847.574151,0.9991834735393054
1847.705554,0.9991058100263387
1847.836957,0.9991436468798006
1847.968359,0.999067614941325
1848.099762,0.9989851153441385
1848.231165,0.9990907835879549
1848.362567,0.9992174963158138
1848.49397,0.9990251754504635
1848.625373,0.9990933412636348
1848.756775,0.9991830938496575
1848.888178,0.9990327980416324
1849.01958,0.9991341750429248
1849.150983,0.9989724283137363
1849.282386,0.9990523393142751
1849.413788,0.9990070932584322
1849.545191,0.999114822001389
1849.676594,0.9991586641216675
1849.807996,0.9991059798743408
1849.939399,0.9990451161919734
1850.070801,0.9990360049420611
1850.202204,0.99894245959042
1850.333607,0.9990483730843609
1850.465009,0.9990269537168585
1850.596412,0.999044766526244
1850.727815,0.9989942061500512
1850.859217,0.9989430589560756
1850.99062,0.9991719829954304
1851.122022,0.9991207167962285
1851.253425,0.9989364659536435
1851.384828,0.9989640369805822
1851.51623,0.9990499216105393
1851.647633,0.9989692316070805
1851.779036,0.9989848156486488
1851.910438,0.9989957046424842
1852.041841,0.9987458870577444
1852.173243,0.998889017598418
1852.304646,0.999046834551051
1852.436049,0.999101953485355
1852.567451,0.9988573533184416
1852.698854,0.9987993213920576
1852.830257,0.9989958045420597
1852.961659,0.9989833171725492
1853.093062,0.998867441828657
1853.224464,0.9989083962333316
1853.355867,0.9989161877492091
1853.48727,0.9990227678026918
1853.618672,0.9989057990748776
1853.750075,0.9989179857999653
1853.881478,0.9989688320194677
1854.01288,0.9989531483319224
1854.144283,0.998976324313804
1854.275686,0.9990328280126167
1854.407088,0.9988747335875973
1854.538491,0.998793728131519
1854.669893,0.9988047149229556
1854.801296,0.9988276876955847
1854.932699,0.9988201965160189
1855.064101,0.9988826247291626
1855.195504,0.998866243188446
1855.326907,0.9989967036386884
1855.458309,0.9987874357508527
1855.589712,0.9989128913312286
1855.721114,0.9987836403658081
1855.852517,0.9988639457987287
1855.98392,0.9989627383281783
1856.115322,0.9988209955724958
1856.246725,0.9987801446291844
1856.378128,0.9988565542328786
1856.50953,0.9990235470407547
1856.640933,0.9988850220503387
1856.772335,0.9987428908245775
1856.903738,0.9989362661663702
1857.035141,0.9987907317548291
1857.166543,0.9988526586999134
1857.297946,0.9988970087425233
1857.429349,0.998825989689959
1857.560751,0.9988501615713881
1857.692154,0.9988153023090469
1857.823556,0.9989240792182635
1857.954959,0.9988934127197647
1858.086362,0.9987808437755303
1858.217764,0.9987841397577532
1858.349167,0.9988899165989384
1858.48057,0.9988373763711454
1858.611972,0.9987406935926346
1858.743375,0.9988522591589298
1858.874777,0.9987309059817968
1859.00618,0.9986960508814031
1859.137583,0.9989651358416273
1859.268985,0.9989337688288265
1859.400388,0.9989995008333746
1859.531791,0.9990191313664354
1859.663193,0.998882125287975
1859.794596,0.9986801717404336
1859.925999,0.9990154150221792
1860.057401,0.999016483969245
1860.188804,0.9990448164784835
1860.320206,0.9989211823426343
1860.451609,0.9989567445697296
1860.583012,0.9990817218756427
1860.714414,0.9989359664855353
1860.845817,0.9990196408663223
1860.97722,0.9989284744938817
1861.108622,0.9990885056635652
1861.240025,0.9990844094090893
1861.371427,0.999193605311095
1861.50283,0.9993062307692381
1861.634233,0.9989075971069342
1861.765635,0.9991710837410503
1861.897038,0.9992952184752528
1862.028441,0.9991267914686536
1862.159843,0.9991086774641282
1862.291246,0.9992612330227985
1862.422648,0.9990358650770302
1862.554051,0.9990645977616839
1862.685454,0.9991444362035935
1862.816856,0.9988931130517859
1862.948259,0.9987879351446954
1863.079662,0.9989403618134576
1863.211064,0.9986973491871132
1863.342467,0.9986751783520583
1863.473869,0.9984884435539543
1863.605272,0.9985353736136491
1863.736675,0.9985988824829716
1863.868077,0.998655404779286
1863.99948,0.9986502117846829
1864.130883,0.9987952263232348
1864.262285,0.9984999262370805
1864.393688,0.9985525485697795
1864.525091,0.9985754156849692
1864.656493,0.9986877617385808
1864.787896,0.9986037756294839
1864.919298,0.9984020780389492
1865.050701,0.9982718948960984
1865.182104,0.9983186151140241
1865.313506,0.9984871455198214
1865.444909,0.9985529479908788
1865.576312,0.9985970850066008
1865.707714,0.9986282417216953
1865.839117,0.9983717270771139
1865.970519,0.998484449608168
1866.101922,0.9982046136377862
1866.233325,0.9988552557202022
1866.364727,0.9988854216044274
1866.49613,0.9990481333127802
1866.627533,0.9990233572262988
1866.758935,0.9988152024275216
1866.890338,0.9989599412364268
1867.02174,0.9990057745699394
1867.153143,0.9988478642186583
1867.284546,0.9991552869710901
1867.415948,0.9989098945970497
1867.547351,0.9990330178288721
1867.678754,0.9988693396785995
1867.810156,0.9990725603382589
1867.941559,0.999073679300153
1868.072961,0.9989643366698382
1868.204364,0.9990486028655132
1868.335767,0.9988836236122868
1868.467169,0.9988804271898055
1868.598572,0.998980719819301
1868.729975,0.9990110093739133
1868.861377,0.9989991012336542
1868.99278,0.9988295854699942
1869.124182,0.9989847157501722
1869.255585,0.9991111952211678
1869.386988,0.9991517399761174
1869.51839,0.999163180329036
1869.649793,0.9990666957995421
1869.781196,0.9989861143297533
1869.912598,0.9989609401968675
1870.044001,0.9991585741973918
1870.175404,0.9990414896647838
1870.306806,0.9989126915486702
1870.438209,0.9990227977733753
1870.569611,0.9989815190041966
1870.701014,0.9988309838323928
1870.832417,0.9990443369370867
1870.963819,0.9991553768950701
1871.095222,0.9989355669112286
1871.226625,0.9990123880100575
1871.358027,0.9989739267735027
1871.48943,0.9991170200564153
1871.620832,0.999059942131506
1871.752235,0.9988049146839186
1871.883638,0.9989526488554731
1872.01504,0.9989950053457357
1872.146443,0.9989539474947606
1872.277846,0.9992108515415572
1872.409248,0.9989951052452413
1872.540651,0.9989988015339688
1872.672053,0.9989706301649838
1872.803456,0.9990927617896649
1872.934859,0.9989596415484894
1873.066261,0.9992653000242931
1873.197664,0.999086487506822
1873.329067,0.9991121543683755
1873.460469,0.9990094708981435
1873.591872,0.9991342949390329
1873.723274,0.9990513702339759
1873.854677,0.9991268114511896
1873.98608,0.9991294991059273
1874.117482,0.9992492819299191
1874.248885,0.9991273210059933
1874.380288,0.9992203141131265
1874.51169,0.9992744833145976
1874.643093,0.9991815950761408
1874.774495,0.9992206238714719
1874.905898,0.9990077026529449
1875.037301,0.9991236142505084
1875.168703,0.9993052514496118
1875.300106,0.9992645505755992
1875.431509,0.9993414269544869
1875.562911,0.9992967673840419
1875.694314,0.999244315673329
1875.825717,0.9991051705988249
1875.957119,0.999306710436344
1876.088522,0.9991898383583037
1876.219924,0.9992547478384405
1876.351327,0.9993180326455134
1876.48273,0.9991359934687781
1876.614132,0.9991606124829622
1876.745535,0.9991901281233988
1876.876938,0.9992892327148215
1877.00834,0.9992047164057636
1877.139743,0.9991452754852723
1877.271145,0.9992691172250301
1877.402548,0.9992761421116166
1877.533951,0.9994106837150939
1877.665353,0.9992852855301481
1877.796756,0.9993583959159827
1877.928159,0.9990726502547933
1878.059561,0.9992124003195774
1878.190964,0.9993237387677708
1878.322366,0.9993333922817137
1878.453769,0.9994837732908818
1878.585172,0.9993725869059605
1878.716574,0.9993835201018657
1878.847977,0.9993200212903771
1878.97938,0.9995194055225404
1879.110782,0.999432561054407
1879.242185,0.999186381167444
1879.373587,0.9992829971694643
1879.50499,0.9993589355696623
1879.636393,0.9993651915761802
1879.767795,0.999556128540097
1879.899198,0.9992629717388566
1880.030601,0.9992009893791224
1880.162003,0.9992441857715765
1880.293406,0.9992710258308667
1880.424808,0.9994903199310371
1880.556211,0.9993404176201555
1880.687614,0.9992765618076844
1880.819016,0.9993019537477232
1880.950419,0.9994453238897023
1881.081822,0.9993123465420847
1881.213224,0.9992711557361085
1881.344627,0.9995060420374237
1881.47603,0.999248792297891
1881.607432,0.999233743724395
1881.738835,0.9994214074492629
1881.870237,0.9995290809172147
1882.00164,0.9993672802516133
1882.133043,0.9993409572641266
1882.264445,0.9993735762853113
1882.395848,0.9992748630389733
1882.527251,0.9993058410398841
1882.658653,0.9994574072567118
1882.790056,0.9995589772791228
1882.921458,0.9995439340297154
1883.052861,0.9993189120457691
1883.184264,0.9993753251906001
1883.315666,0.999339268379336
1883.447069,0.9992836566964601
1883.578472,0.999430482236842
1883.709874,0.9994371984322491
1883.841277,0.9994745780824655
1883.972679,0.9993034826808821
1884.104082,0.9993945333689402
1884.235485,0.9995103898981631
1884.366887,0.9993057910745933
1884.49829,0.999390755664744
1884.629693,0.9992856652586287
1884.761095,0.9993654014428924
1884.892498,0.9992715054810742
1885.0239,0.9993869779748275
1885.155303,0.9993728167616819
1885.286706,0.9994014292150112
1885.418108,0.9992656697525225
1885.549511,0.9993016639501987
1885.680914,0.9992909814725089
1885.812316,0.9996028888695057
1885.943719,0.9994379080329119
1886.075122,0.9995850960964399
1886.206524,0.9993133658411979
1886.337927,0.99943731836472
1886.469329,0.9992899322175293
1886.600732,0.999490879645773
1886.732135,0.9994948876122363
1886.863537,0.9994243957237386
1886.99494,0.9995022239316357
1887.126343,0.9994568375661521
1887.257745,0.9995269419272702
1887.389148,0.9996254101762935
1887.52055,0.9995541794075468
1887.651953,0.9995187858207011
1887.783356,0.9995742506569839
1887.914758,0.9996442532928711
1888.046161,0.9997196393084059
1888.177564,0.9996305682567178
1888.308966,0.9997181097385278
1888.440369,0.999631287990986
1888.571771,0.9995631454487486
1888.703174,0.9997352850431886
1888.834577,0.9996489216424346
1888.965979,0.9996702043945304
1889.097382,0.999631787806755
1889.228785,0.9996298085377746
1889.360187,0.9996155839068076
1889.49159,0.9995296306583603
1889.622992,0.9995995701934236
1889.754395,0.9995846862666345
1889.885798,0.9994849426875806
1890.0172,0.9997650376079875
1890.148603,0.9994602257305744
1890.280006,0.9995265721023702
1890.411408,0.9996817706457058
1890.542811,0.999554909082364
1890.674213,0.9996542297923016
1890.805616,0.999395152993743
1890.937019,0.9995336087942068
1891.068421,0.9995565583493247
1891.199824,0.9996546796368062
1891.331227,0.9996747429075608
1891.462629,0.9994967366794888
1891.594032,0.9995758299855476
1891.725435,0.9996570888074872
1891.856837,0.9995718316902242
1891.98824,0.9996620971020479
1892.119642,0.9995555687888217
1892.251045,0.999633077332593
1892.382448,0.9995102199814112
1892.51385,0.9995690928671576
1892.645253,0.9997719859991445
1892.776656,0.999549361568013
1892.908058,0.9996808509388999
1893.039461,0.9994836233683271
1893.170863,0.999851561018156
1893.302266,0.9996838299922746
1893.433669,0.9996879187075006
1893.565071,0.9997983303380606
1893.696474,0.9996086665909009
1893.827877,0.9996860492928406
1893.959279,0.9997753752319217
1894.090682,0.9998770275617302
1894.222084,0.9997270072692985
1894.353487,0.9997494413950516
1894.48489,0.9999547970216854
1894.616292,0.9996025090204801
1894.747695,0.9999004429561315
1894.879098,0.9996910977201368
1895.0105,0.9998137273509046
1895.141903,0.9998133174273605
1895.273305,0.9997717660493317
1895.404708,0.9997925815141891
1895.536111,0.9998722081660721
1895.667513,0.9998530507980918
1895.798916,0.9999976039028706
1895.930319,0.9999542230477967
1896.061721,0.9995946121918513
1896.193124,0.9998490313969066
1896.324526,1.000049889244427
1896.455929,0.9999951271118726
1896.587332,1.0001020852103404
1896.718734,0.9998951954923762
1896.850137,0.9999519831528457
1896.98154,0.9999922621299375
1897.112942,1.0000080881327087
1897.244345,1.0000905671009523
1897.375748,0.9999255417721514
1897.50715,0.9999501322434379
1897.638553,1.000141900066862
1897.769955,0.9998900960398828
1897.901358,0.9998162668809972
1898.032761,0.9999769602654187
1898.164163,1.000013235087583
1898.295566,1.0000224852527895
1898.426969,0.9999836611334807
1898.558371,1.0001396497501187
1898.689774,1.0000066174218951
1898.821176,0.9999883310680825
1898.952579,0.9999269356693282
1899.083982,0.9999400427975049
1899.215384,1.000002043502088
1899.346787,1.00003203251303
1899.47819,1.0001067256947818
1899.609592,1.0000369856839535
1899.740995,0.9998643592000452
1899.872397,1.0001528016729866
1900.0038,1.00013906966929
1900.135203,0.9999826471505624
1900.266605,1.0001759854836287
1900.398008,1.0001099560447229
1900.529411,0.9999708564246822
1900.660813,1.000211592382511
1900.792216,0.9999940585176507
1900.923618,1.0000905861026732
1901.055021,1.0000550725164354
1901.186424,1.000174265182413
1901.317826,0.9999776482498041
1901.449229,1.000152231586052
1901.580632,1.000097435746554
1901.712034,1.0001372894233305
1901.843437,1.00002940743239
1901.974839,0.9999922959296765
1902.106242,1.000189177891881
1902.237645,1.000067638287366
1902.369047,1.0000588897339322
1902.50045,1.0002109122388594
1902.631853,0.9999968288050283
1902.763255,1.0002267457029217
1902.894658,1.0000433839410559
1903.026061,1.0000855586599333
1903.157463,1.0001214473741353
1903.288866,1.0001722948410514
1903.420268,1.0001655036942254
1903.551671,1.0001753853782174
1903.683074,1.0000446009945947
1903.814476,1.0002943333075502
1903.945879,1.0002260055354038
1904.077282,0.9999644846306857
1904.208684,0.9999652986021075
1904.340087,1.0001224774997566
1904.471489,1.000209962038944
1904.602892,1.0001417000385022
1904.734295,1.0002015103004736
1904.865697,1.0000759658852618
1904.9971,1.0001811264014062
1905.128503,1.000170304500165
1905.259905,1.000286230956265
1905.391308,1.0000998769873741
1905.52271,1.0000802292181916
1905.654113,1.0001261279534615
1905.785516,1.0001040154092276
1905.916918,1.0000211552237686
1906.048321,0.9999692664722846
1906.179724,1.0002607739956284
1906.311126,1.0000126840804422
1906.442529,1.0000402278091167
1906.573931,1.0001995098994532
1906.705334,1.0002011102199493
1906.836737,1.0001153266496068
1906.968139,1.000207421508867
1907.099542,1.0001568623016044
1907.230945,1.0002126626094874
1907.362347,1.0001056055758764
1907.49375,1.0001152066357748
1907.625153,1.0001228075402286
1907.756555,1.0001100860590255
1907.887958,1.0002514516086571
1908.01936,0.9999841951248983
1908.150763,1.000109325975649
1908.282166,1.0000166331383291
1908.413568,1.0000300914527387
1908.544971,1.0002083917105364
1908.676374,1.0000593587616615
1908.807776,1.0001709646127839
1908.939179,1.0000941754342279
1909.070581,1.0001204572543925
1909.201984,1.0002879014356656
1909.333387,1.0003132890647717
1909.464789,1.000118316998904
1909.596192,1.0002690761945066
1909.727595,1.0002132227287353
1909.858997,1.0003010853170882
1909.9904,1.0001252978491197
1910.121802,1.0001026252656122
1910.253205,1.0002401888407215
1910.384608,1.0001072157471975
1910.51601,1.000239658713562
1910.647413,1.000185637228458
1910.778816,1.0001364693110892
1910.910218,1.0001298584308762
1911.041621,1.0001752853606838
1911.173023,1.00021491309051
1911.304426,1.000111366200755
1911.435829,0.9999455084847165
1911.567231,1.000392847144236
1911.698634,1.0001213673644227
1911.830037,1.000151101414669
1911.961439,1.0000886209266022
1912.092842,1.000008639937324
1912.224244,1.0002345475019652
1912.355647,1.000236808034597
1912.48705,1.0000945314678176
1912.618452,1.0001309485730159
1912.749855,1.0000648521028066
1912.881258,1.0002683259929808
1913.01266,1.0000990009002657
1913.144063,1.0001264279913449
1913.275466,1.0000409108368256
1913.406868,1.0002267457029217
1913.538271,1.0001342590119344
1913.669673,1.0002666455436047
1913.801076,1.0001795761218617
1913.932479,1.0001939087978808
1914.063881,1.000213242733
1914.195284,1.00022211466381
1914.326687,1.0000555495428187
1914.458089,1.0001663638369285
1914.589492,1.0001756454238513
1914.720894,1.000245350093412
1914.852297,1.0000389837598471
1914.9837,1.000131498645189
1915.115102,1.000295933779764
1915.246505,1.0001863473605126
1915.377908,1.0001808963597736
1915.50931,1.0001135464459097
1915.640713,1.0001215373850696
1915.772115,1.0000707805048217
1915.903518,1.0001875375829743
1916.034921,1.0001817265102622
1916.166323,1.000121147337746
1916.297726,1.0002067013597826
1916.429129,1.000318310650087
1916.560531,1.0002752078627373
1916.691934,1.0001880476787486
1916.823336,1.000235017612313
1916.954739,1.000067003244617
1917.086142,1.0001376494728194
1917.217544,1.0001151166254103
1917.348947,1.0001341689998553
1917.48035,1.0002466304082795
1917.611752,1.0001411899663653
1917.743155,1.0001832167821447
1917.874557,1.0001722848393286
1918.00596,1.0001244277404893
1918.137363,1.0001469707991497
1918.268765,1.0002274658664378
1918.400168,1.000142640172142
1918.531571,1.000139639748722
1918.662973,1.000193468712658
1918.794376,1.0003656368288558
1918.925779,0.999998864200645
1919.057181,1.0002762881605451
1919.188584,1.0001133864277552
1919.319986,1.000296143841932
1919.451389,1.0001136264549966
1919.582792,1.0001365293192792
1919.714194,1.0001860873120962
1919.845597,1.0002583333623174
1919.977,1.000195889183781
1920.108402,1.0003465900484565
1920.239805,1.0002038207686308
1920.371207,1.0001371694068628
1920.50261,1.0001619431113702
1920.634013,1.0004859380296491
1920.765415,1.0001076157901638
1920.896818,1.0002583233597342
1921.028221,1.0001706145530076
1921.159623,1.000130788552077
1921.291026,1.0002989646810352
1921.422428,1.0002650651235534
1921.553831,1.0003088676898053
1921.685234,1.0000905761017673
1921.816636,1.0002747677417427
1921.948039,1.0002741275660962
1922.079442,1.0000607188433144
1922.210844,1.0002037807604789
1922.342247,1.000095300540808
1922.473649,1.000397378934098
1922.605052,1.0001589126252737
1922.736455,0.9999757202947568
1922.867857,1.000182366626772
1922.99926,1.0002448399684136
1923.130663,1.0003740299317578
1923.262065,1.0000817253393337
1923.393468,1.000193118645005
1923.52487,1.0000113750646955
1923.656273,1.0001023152338466
1923.787676,1.0003141593377118
1923.919078,1.0001954691015957
1924.050481,1.0001434702908778
1924.181884,1.000117646919856
1924.313286,1.0001128563678008
1924.444689,1.0001607629209737
1924.576092,1.000216873513661
1924.707494,1.0001979395874554
1924.838897,1.0001785759427857
1924.970299,1.000164813580266
1925.101702,1.000277678545552
1925.233105,1.0000781960571523
1925.364507,1.0001375194549333
1925.49591,1.0002329671326284
1925.627313,1.00008049923989
1925.758715,1.0000691003873219
1925.890118,1.0001855272080442
1926.02152,1.0001704645274265
1926.152923,1.0001184070095566
1926.284326,1.0000692443972825
1926.415728,1.0000014844011018
1926.547131,1.0001069857225642
1926.678534,1.0000071792257705
1926.809936,1.0000066920223916
1926.941339,1.0002071414508282
1927.072741,1.0000836294967514
1927.204144,1.0001878876486736
1927.335547,1.0001946089338623
1927.466949,1.0002377182505062
1927.598352,1.0001029452985035
1927.729755,1.0000732126799174
1927.861157,1.0002438297216354
1927.99256,1.0001145265576654
1928.123962,1.000192308488907
1928.255365,1.0001869374706318
1928.386768,1.000198759750102
1928.51817,1.0002198341599882
1928.649573,0.9999891410589588
1928.780976,1.0003358964005664
1928.912378,1.0001413999960371
1929.043781,1.000251381591058
1929.175184,1.0001608529354462
1929.306586,1.0001022852307775
1929.437989,1.0001926885620565
1929.569391,0.999882406914609
1929.700794,1.0002610840765165
1929.832197,1.0000455920392854
1929.963599,1.0001346790684116
1930.095002,1.0001897079922857
1930.226405,1.0002126626094874
1930.357807,1.0000987358740656
1930.48921,1.0000295404363102
1930.620612,1.0002220046393833
1930.752015,1.0000913471718988
1930.883418,0.9999656985883069
1931.01482,1.000283560195594
1931.146223,1.000072472626014
1931.277626,1.0000126140795569
1931.409028,1.0002499612351046
1931.540431,1.0000759818864773
1931.671833,0.999840522717854
1931.803236,1.0002276759142277
1931.934639,1.0001714947035356
1932.066041,1.0000866837568196
1932.197444,1.0002569129964924
1932.328847,1.0002251853504154
1932.460249,1.0000596737804093
1932.591652,1.0001885177672414
1932.723054,1.0001954190918234
1932.854457,1.0001702644933537
1932.98586,1.0001504413151598
1933.117262,1.000012726080976
1933.248665,1.00017088459911
1933.380068,1.0000109960604562
1933.51147,1.0000954135515834
1933.642873,1.0000561995791373
1933.774275,1.0000395707829028
1933.905678,1.000072870654937
1934.037081,1.0001563222170446
1934.168483,1.0001519915495454
1934.299886,1.000162413187594
1934.431289,1.0000419588802492
1934.562691,0.9999959988080048
1934.694094,1.0001972694550605
1934.825497,1.0001508613784333
1934.956899,1.0000957465834115
1935.088302,1.0001639434372567
1935.219704,1.000031904508938
1935.351107,1.0001109461540694
1935.48251,1.000124047693279
1935.613912,1.0001613930224527
1935.745315,1.000089054965158
1935.876718,1.0000933013523003
1936.00812,1.0001814164539748
1936.139523,1.0000094485446371
1936.270925,0.999979288214492
1936.402328,1.0000204582092662
1936.533731,1.0000217832372513
1936.665133,0.9998492613622103
1936.796536,1.0000910111412626
1936.927939,0.9999419066874818
1937.059341,0.9999768352683065
1937.190744,1.0001377094810802
1937.322146,0.9999094221024255
1937.453549,1.000050795290037
1937.584952,1.0000562975846496
1937.716354,1.000069995449567
1937.847757,1.000140939931099
1937.97916,0.9999243238635833
1938.110562,0.99982200584284
1938.241965,0.9998907559675639
1938.373367,1.0000576226601217
1938.50477,1.000001422001011
1938.636173,1.0000026440034955
1938.767575,0.9999452604982612
1938.898978,1.0000118010696322
1939.030381,1.0000219322405082
1939.161783,1.0000851796275785
1939.293186,0.9999485073257932
1939.424588,0.9999708494248862
1939.555991,0.9999852541087217
1939.687394,1.000063111991478
1939.818796,0.9999934437214925
1939.950199,0.9998289146367701
1940.081602,1.0000104450545493
1940.213004,0.9999308963877647
1940.344407,1.00004849717595
1940.47581,0.9998432822815048
1940.607212,0.9998503511984992
1940.738615,0.9999570209236269
1940.870017,0.999980522189695
1941.00142,0.9999440485653399
1941.132823,0.9999313693551904
1941.264225,0.9998308543067461
1941.395628,0.9998064687295929
1941.527031,0.9998842267022455
1941.658433,0.9999041425946147
1941.789836,0.9997934913258523
1941.921238,0.9997508710377749
1942.052641,0.9998338937971631
1942.184044,0.9999182773394786
1942.315446,1.0000177321572128
1942.446849,0.9998426523804353
1942.578252,0.9998010597912282
1942.709654,0.9998177466101672
1942.841057,0.9998568202511987
1942.972459,0.9997228384163702
1943.103862,0.9996937369081185
1943.235265,0.9998942455923916
1943.366667,0.9997502711874323
1943.49807,0.9998322940642129
1943.629473,0.9997647676714637
1943.760875,0.9997643077797764
1943.892278,0.9997704463514716
1944.02368,0.9998114677744341
1944.155083,0.9997209189503632
1944.286486,0.9996745029856513
1944.417888,0.9996855394530855
1944.549291,0.9997662873150656
1944.680694,0.9998103679824244
1944.812096,0.9997383642326085
1944.943499,0.9996896681628892
1945.074901,0.9998091482145196
1945.206304,0.9998530507980918
1945.337707,0.9996395849651087
1945.469109,0.9996871689418427
1945.600512,0.9996249103637133
1945.731915,0.9996336671162827
1945.863317,0.999526152301298
1945.99472,0.999735395014076
1946.126123,0.9996116054447008
1946.257525,0.999521294616002
1946.388928,0.9995776592109902
1946.52033,0.9995808678604261
1946.651733,0.9994692608918538
1946.783136,0.9994343100629193
1946.914538,0.9995811777305432
1947.045941,0.9994507908705761
1947.177344,0.9994236561499594
1947.308746,0.9993863483612296
1947.440149,0.9994518702780132
1947.571551,0.999413661963369
1947.702954,0.9991978518929415
1947.834357,0.9993893365308785
1947.965759,0.9993955027821078
1948.097162,0.9993965021781103
1948.228565,0.9993850991290749
1948.359967,0.999363132886006
1948.49137,0.9993235289098077
1948.622772,0.9993014640898858
1948.754175,0.999289662409284
1948.885578,0.9993259472756738
1949.01698,0.9993623733703136
1949.148383,0.9992455347521378
1949.279786,0.9994845229039928
1949.411188,0.9992309658584486
1949.542591,0.9991731820025294
1949.673993,0.9992036072891439
1949.805396,0.9991951340784806
1949.936799,0.9990335073551707
1950.068201,0.9993793326936892
1950.199604,0.9991064594453262
1950.331007,0.9990634788099609
1950.462409,0.9992697667501674
1950.593812,0.9991333057965707
1950.725215,0.9989840164611159
1950.856617,0.999131397453779
1950.98802,0.9991950441509226
1951.119422,0.9990960687921795
1951.250825,0.9989066980905014
1951.382228,0.9990561956637476
1951.51363,0.999174071267057
1951.645033,0.9991901281233988
1951.776436,0.9991249131120512
1951.907838,0.9992477330947325
1952.039241,0.9989844160548025
1952.170643,0.9990834003343454
1952.302046,0.9992027579664388
1952.433449,0.9993068503392932
1952.564851,0.9991516900185317
1952.696254,0.9990557960413492
1952.827657,0.9994686112370454
1952.959059,0.9991653585071433
1953.090462,0.9992316653203696
1953.221864,0.9992089130743855
