nu,[0]HFC-245cb-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
552.267757,1.0
552.388287,1.0
552.508816,1.0
552.629346,1.0
552.749876,1.0
552.870405,1.0
552.990935,1.0
553.111465,1.0
553.231994,1.0
553.352524,1.0
553.473054,1.0
553.593583,1.0
553.714113,1.0
553.834643,1.0
553.955172,1.0
554.075702,1.0
554.196232,1.0
554.316761,1.0
554.437291,1.0
554.557821,1.0
554.67835,1.0
554.79888,1.0
554.919409,1.0
555.039939,1.0
555.160469,1.0
555.280998,1.0
555.401528,1.0
555.522058,1.0
555.642587,1.0
555.763117,1.0
555.883647,1.0
556.004176,1.0
556.124706,1.0
556.245236,1.0
556.365765,1.0
556.486295,1.0
556.606825,1.0
556.727354,1.0
556.847884,1.0
556.968414,1.0
557.088943,1.0
557.209473,1.0
557.330003,1.0
557.450532,1.0
557.571062,1.0
557.691592,1.0
557.812121,1.0
557.932651,1.0
558.053181,1.0
558.17371,1.0
558.29424,1.0
558.41477,1.0
558.535299,1.0
558.655829,1.0
558.776359,1.0
558.896888,1.0
559.017418,1.0
559.137947,1.0
559.258477,1.0
559.379007,1.0
559.499536,1.0
559.620066,1.0
559.740596,1.0
559.861125,1.0
559.981655,1.0
560.102185,1.0
560.222714,1.0
560.343244,1.0
560.463774,1.0
560.584303,1.0
560.704833,1.0
560.825363,1.0
560.945892,1.0
561.066422,1.0
561.186952,1.0
561.307481,1.0
561.428011,1.0
561.548541,1.0
561.66907,1.0
561.7896,1.0
561.91013,1.0
562.030659,1.0
562.151189,1.0
562.271719,1.0
562.392248,1.0
562.512778,1.0
562.633308,1.0
562.753837,1.0
562.874367,1.0
562.994897,1.0
563.115426,1.0
563.235956,1.0
563.356486,1.0
563.477015,1.0
563.597545,1.0
563.718074,1.0
563.838604,1.0
563.959134,1.0
564.079663,0.9865334957155997
564.200193,0.988187324015456
564.320723,0.9943639425021844
564.441252,0.9957239683687468
564.561782,0.9899864725873869
564.682312,0.988638040190685
564.802841,0.9912828168985055
564.923371,0.9877782991373054
565.043901,0.9877476784846547
565.16443,0.997464320280705
565.28496,0.9948613482757767
565.40549,0.9829578880368453
565.526019,0.9890375306505613
565.646549,0.9961503290555989
565.767079,0.9935162110620863
565.887608,0.9899765727721602
566.008138,0.9873250129351431
566.128668,0.995239765998095
566.249197,1.0
566.369727,0.9886924167782379
566.490257,0.987304279327575
566.610786,0.9943673233453364
566.731316,0.9983776174876803
566.851846,0.9953010746559678
566.972375,0.9860235897203722
567.092905,0.9890642350243963
567.213435,0.987771384713412
567.333964,0.988187324015456
567.454494,0.994813695558486
567.575024,0.9930738967818837
567.695553,0.9899696429604051
567.816083,0.9912828168985055
567.936612,0.9934957448389412
568.057142,0.9895460266135829
568.177672,0.9829411778947852
568.298201,0.9846628309631558
568.418731,0.9921456082090068
568.539261,0.9930636681734244
568.65979,0.9908516035621372
568.78032,0.9930466869298886
568.90085,0.9957170978970682
569.021379,0.9948374718899359
569.141909,0.9935025999832309
569.262439,0.9926249302847346
569.382968,0.9873378482437406
569.503498,0.9829313485321531
569.624028,0.9859762617239466
569.744557,0.9895153511622299
569.865087,0.9890810492593123
569.985617,0.9921592006969475
570.106146,0.9899795427063334
570.226676,0.9860028834424047
570.347206,0.9908278234090147
570.467735,0.9930568160577538
570.588265,0.9952670359412799
570.708795,0.9979410226080521
570.829324,0.9935229669952916
570.949854,0.9886508925687477
571.070384,0.9873181016842419
571.190913,0.991710746902931
571.311443,0.9904206768479431
571.431973,0.9829480585071125
571.552502,0.9864151187988709
571.673032,0.993924630149206
571.793562,0.9886716544554908
571.914091,0.9803182648398339
572.034621,0.9863983498843875
572.15515,0.9930466869298886
572.27568,0.992176166764339
572.39621,0.9921727933711066
572.516739,0.9904138429688498
572.637269,0.9912828168985055
572.757799,0.9921727933711066
572.878328,0.9912963975661244
572.998858,0.9899696429604051
573.119388,0.9895222777939312
573.239917,0.9868916723796759
573.360447,0.983371800430154
573.480977,0.9811813246034928
573.601506,0.9802878754446619
573.722036,0.9881636078042753
573.842566,0.9882149936479014
573.963095,0.9816259004323609
574.083625,0.9846598769790939
574.204155,0.9855642097714037
574.324684,0.9807487190358815
574.445214,0.9824665319420871
574.565744,0.9894985295442443
574.686273,0.9899656830897531
574.806803,0.989085005591422
574.927333,0.983392451454798
575.047862,0.9746527746278064
575.168392,0.9798311677158703
575.288922,0.9864190644672374
575.409451,0.986438793045812
575.529981,0.9820696956295151
575.650511,0.9720587830125098
575.77104,0.9733086814364296
575.89157,0.9729048421360843
576.0121,0.9647049265479699
576.132629,0.9685356377124923
576.253159,0.9733154946210458
576.373688,0.9746225608601087
576.494218,0.9785269014346544
576.614748,0.9833452497499782
576.735277,0.9851148949433145
576.855807,0.9890543444314991
576.976337,0.996140168374062
577.096866,0.9939654812909904
577.217396,0.985587863596283
577.337926,0.9864249829993798
577.458455,0.9890751147908202
577.578985,0.9899597433134739
577.699515,0.9904104755675083
577.820044,0.9851424785465416
577.940574,0.9846736623138687
578.061104,0.9842483751603882
578.181633,0.9803114026359978
578.302163,0.9798586033726637
578.422693,0.9789898541387162
578.543222,0.9820294315974126
578.663752,0.9855504119690518
578.784282,0.983371800430154
578.904811,0.9837967088215442
579.025341,0.9846835090997256
579.145871,0.9807487190358815
579.2664,0.9811577765342804
579.38693,0.9846697236270967
579.50746,0.9824930588965618
579.627989,0.9833550832516431
579.748519,0.980751661286452
579.869049,0.9785503863621068
579.989578,0.9816023416934565
580.110108,0.9776994177509924
580.230638,0.9794050338487496
580.351167,0.9842277061615351
580.471697,0.983803595422609
580.592226,0.9829244680367952
580.712756,0.9824901114218063
580.833286,0.9790064971077014
580.953815,0.9742094084887963
581.074345,0.9763569812160983
581.194875,0.9776759532465417
581.315404,0.9789761483766988
581.435934,0.9811646446627544
581.556464,0.9807379308593072
581.676993,0.9833481997901525
581.797523,0.9842385327258489
581.918053,0.9811852493366408
582.038582,0.978992791112684
582.159112,0.9802878754446619
582.279642,0.9794324575736277
582.400171,0.9781111158622372
582.520701,0.9815984152919426
582.641231,0.9776994177509924
582.76176,0.9763638157388875
582.88229,0.9811518896052819
583.00282,0.9816082313251756
583.123349,0.9829205363467864
583.243879,0.9781385033569046
583.364409,0.9750670900928232
583.484938,0.9776661765358928
583.605468,0.9742123311214057
583.725998,0.9715932783527134
583.846527,0.9728853842338212
583.967057,0.9733252278246579
584.087587,0.9746225608601087
584.208116,0.9772302346434262
584.328646,0.9772439159624802
584.449176,0.9768052319361469
584.569705,0.9802810134535508
584.690235,0.9816082313251756
584.810764,0.9763911543084665
584.931294,0.9728951131363079
585.051824,0.9772204623899411
585.172353,0.9794226632980234
585.292883,0.9755176751655833
585.413413,0.9741957696525496
585.533942,0.9793991574361757
585.654472,0.9850981481324488
585.775002,0.9803251270917056
585.895531,0.975504993518237
586.016061,0.978973211452659
586.136591,0.9776896408056998
586.25712,0.9759362620286918
586.37765,0.9746362056714742
586.49818,0.9715961931369206
586.618709,0.9720189294194105
586.739239,0.9707347694115088
586.859769,0.9698537422877286
586.980298,0.9741753117561955
587.100828,0.97203934203126
587.221358,0.9707211792198686
587.341887,0.9759128398394704
587.462417,0.9776720425505501
587.582947,0.9785464721683897
587.703476,0.9772507566938344
587.824006,0.9763706503095186
587.944536,0.976809139164889
588.065065,0.9724749132171506
588.185595,0.9715864772235688
588.306125,0.975053439249118
588.426654,0.9737691653386066
588.547184,0.9711639290168745
588.667714,0.9720189294194105
588.788243,0.972025733575731
588.908773,0.9720228175029044
589.029302,0.9715932783527134
589.149832,0.9707279742919058
589.270362,0.9715864772235688
589.390891,0.9711639290168745
589.511421,0.9677069259458487
589.631951,0.9685521029582875
589.75248,0.9694251616569343
589.87301,0.9668450830828432
589.99354,0.9672599486057777
590.114069,0.9677001520210758
590.234599,0.9621306757149365
590.355129,0.9608134591885512
590.475658,0.9672396363601363
590.596188,0.9707182670606992
590.716718,0.9664284626401892
590.837247,0.9608461274015201
590.957777,0.9616699254797599
591.078307,0.9608134591885512
591.198836,0.9578232662729012
591.319366,0.9608134591885512
591.439896,0.9629555751229333
591.560425,0.9612411163245457
591.680955,0.9616699254797599
591.801485,0.9612411163245457
591.922014,0.9608134591885512
592.042544,0.9642419792994551
592.163074,0.9651015017634054
592.283603,0.9625261926958273
592.404133,0.9591037733449016
592.524663,0.9595306695013902
592.645192,0.9629555751229333
592.765722,0.9620979638280674
592.886252,0.9599577556689428
593.006781,0.9595306695013902
593.127311,0.958676108438353
593.24784,0.9569702258286044
593.36837,0.9561189012232608
593.4889,0.9569702258286044
593.609429,0.958676108438353
593.729959,0.9582495924769378
593.850489,0.9561189012232608
593.971018,0.9556925672728532
594.091548,0.95739712974182
594.212078,0.9565444688160718
594.332607,0.9544166145291963
594.453137,0.9565444688160718
594.573667,0.9565444688160718
594.694196,0.9548423792777577
594.814726,0.9586435140047747
594.935256,0.9608134591885512
595.055785,0.9561514098185454
595.176315,0.9531423653201905
595.296845,0.9569376893940487
595.417374,0.9591037733449016
595.537904,0.9599577556689428
595.658434,0.9633841857126463
595.778963,0.961274760352384
595.899493,0.9565444688160718
596.020023,0.9590711643709635
596.140552,0.9620979638280674
596.261082,0.9629555751229333
596.381612,0.9638129870765157
596.502141,0.9642419792994551
596.622671,0.9646721271380604
596.743201,0.9621306757149365
596.86373,0.9616699254797599
596.98426,0.9659617904031517
597.10479,0.9655648616817357
597.225319,0.9633841857126463
597.345849,0.9638129870765157
597.466378,0.9629555751229333
597.586908,0.9620979638280674
597.707438,0.9616699254797599
597.827967,0.9561514098185454
597.948497,0.9518707692417262
598.069027,0.9518707692417262
598.189556,0.9451449282687314
598.310086,0.9379843636477354
598.430616,0.9337850560002003
598.551145,0.9234792024073035
598.671675,0.9128168690962764
598.792205,0.9119418973348306
598.912734,0.9131921139370075
599.033264,0.9127547996595626
599.153794,0.9188714929253484
599.274323,0.9270924389455183
599.394853,0.9308473301065634
599.515383,0.9375033010722847
599.635912,0.9450475833544689
599.756442,0.9471867533608176
599.876972,0.9467653490249909
599.997501,0.948875196080489
600.118031,0.9505666485960717
600.238561,0.9526859194547141
600.35909,0.956085437647334
600.47962,0.958676108438353
600.60015,0.9595306695013902
600.720679,0.958676108438353
600.841209,0.95739712974182
600.961739,0.9595306695013902
601.082268,0.9616699254797599
601.202798,0.9625261926958273
601.323328,0.9646721271380604
601.443857,0.9651015017634054
601.564387,0.9655310675029785
601.684916,0.9655310675029785
601.805446,0.9642419792994551
601.925976,0.9655310675029785
602.046505,0.9664014030220717
602.167035,0.9659617904031517
602.287565,0.9668286468561391
602.408094,0.9681250656495305
602.528624,0.9659946336623576
602.649154,0.9646721271380604
602.769683,0.9642419792994551
602.890213,0.9633841857126463
603.010743,0.9633841857126463
603.131272,0.9646721271380604
603.251802,0.9668286468561391
603.372332,0.96726575218288
603.492861,0.9659946336623576
603.613391,0.9634169413318029
603.733921,0.9642419792994551
603.85445,0.9668218790792984
603.97498,0.9676972489249744
604.09551,0.9642757283593357
604.216039,0.9629555751229333
604.336569,0.9668151113498319
604.457099,0.9651343157723004
604.577628,0.9629555751229333
604.698158,0.9633841857126463
604.818688,0.9620979638280674
604.939217,0.9595306695013902
605.059747,0.9591037733449016
605.180277,0.9595306695013902
605.300806,0.958676108438353
605.421336,0.9591037733449016
605.541866,0.9608134591885512
605.662395,0.9642419792994551
605.782925,0.9655310675029785
605.903454,0.9663985038222115
606.023984,0.9655310675029785
606.144514,0.9672560795737214
606.265043,0.9702796015498616
606.385573,0.968572442766017
606.506103,0.9689909564537397
606.626632,0.9685695370530473
606.747162,0.9664081678555697
606.867692,0.9681182887977899
606.988221,0.9689967704169202
607.108751,0.9685627570900177
607.229281,0.969850832730866
607.34981,0.9702922152666708
607.47034,0.9694290393653363
607.59087,0.9698537422877286
607.711399,0.9724418496321853
607.831929,0.975053439249118
607.952459,0.9733388544732338
608.072988,0.9707347694115088
608.193518,0.9707211792198686
608.314048,0.9737389789623724
608.434577,0.976360886651834
608.555107,0.9742094084887963
608.675637,0.9707347694115088
608.796166,0.9715825908854326
608.916696,0.9741860277435627
609.037226,0.9737652702697354
609.157755,0.9737555326657208
609.278285,0.9763569812160983
609.398815,0.9759362620286918
609.519344,0.9767954639326676
609.639874,0.9789790853095494
609.760404,0.9785533220176694
609.880933,0.977678886278801
610.001463,0.9763735794258632
610.121992,0.9768023015248466
610.242522,0.9781081815332912
610.363052,0.9794187456152056
610.483581,0.9789898541387162
610.604111,0.9781150283145256
610.724641,0.9781111158622372
610.84517,0.976809139164889
610.9657,0.9768023015248466
611.08623,0.9776759532465417
611.206759,0.9772409842351298
611.327289,0.9772409842351298
611.447819,0.9763774849279919
611.568348,0.9759323582914511
611.688878,0.9768023015248466
611.809408,0.9789761483766988
611.929937,0.980291796604006
612.050467,0.9794256015704207
612.170997,0.9789859381871315
612.291526,0.9811577765342804
612.412056,0.9807418538188766
612.532586,0.9763872487516603
612.653115,0.9767954639326676
612.773645,0.9781081815332912
612.894175,0.9798488048356228
613.014704,0.9837829357640323
613.135234,0.9820628211657063
613.255764,0.978992791112684
613.376293,0.9807212584561984
613.496823,0.9824802865698165
613.617353,0.9798752611105114
613.737882,0.975946021440109
613.858412,0.9772302346434262
613.978942,0.975946021440109
614.099471,0.9703125916171422
614.220001,0.9677001520210758
614.34053,0.9707085599265644
614.46106,0.9685792227968464
614.58159,0.9604186459964934
614.702119,0.9629218722676074
614.822649,0.9702592258921742
614.943179,0.9733154946210458
615.063708,0.9772233940557257
615.184238,0.9781179626640121
615.304768,0.9763774849279919
615.425297,0.9763706503095186
615.545827,0.9759391898418696
615.666357,0.9759323582914511
615.786886,0.9742055116589561
615.907416,0.9707415645786777
616.027946,0.9733047882094903
616.148475,0.976360886651834
616.269005,0.9759323582914511
616.389535,0.9759323582914511
616.510064,0.9754981650071822
616.630594,0.9763638157388875
616.751124,0.9755118220770916
616.871653,0.9737623489783065
616.992183,0.9754913365439268
617.112713,0.975501091506067
617.233242,0.9759294304987679
617.353772,0.9763638157388875
617.474302,0.9768023015248466
617.594831,0.9776720425505501
617.715361,0.9772409842351298
617.835891,0.9768052319361469
617.95642,0.9755079200376073
618.07695,0.976360886651834
618.19748,0.9768052319361469
618.318009,0.9729116524938154
618.438539,0.9707318572115688
618.559068,0.9707250621123512
618.679598,0.9685792227968464
618.800128,0.9672696212536269
618.920657,0.9694154674537888
619.041187,0.968572442766017
619.161717,0.9655648616817357
619.282246,0.9676837012583234
619.402776,0.9698537422877286
619.523306,0.96642459693407
619.643835,0.9659617904031517
619.764365,0.9689802976118425
619.884895,0.9642757283593357
620.005424,0.9591037733449016
620.125954,0.9625261926958273
620.246484,0.9633841857126463
620.367013,0.9612411163245457
620.487543,0.9603859923176452
620.608073,0.9582495924769378
620.728602,0.9552673786918926
620.849132,0.9552673786918926
620.969662,0.9544166145291963
621.090191,0.9531423653201905
621.210721,0.9505999190110014
621.331251,0.947218958257912
621.45178,0.9442710734302533
621.57231,0.94339802653377
621.69284,0.9425587758121237
621.813369,0.9392383482327522
621.933899,0.9358669126068254
622.054429,0.9350334265608669
622.174958,0.9329534240623506
622.295488,0.9288082186146068
622.416018,0.9279494682456647
622.536547,0.9255056890369104
622.657077,0.9201634147354563
622.777606,0.9172676258130484
622.898136,0.9148208730774237
623.018666,0.9119729038864484
623.139195,0.909134709968173
623.259725,0.9059021327691267
623.380255,0.9038607211357418
623.500784,0.9006757176286562
623.621314,0.8950729998099347
623.741844,0.8910720416088902
623.862373,0.8863175358297234
623.982903,0.8827705190327548
624.103433,0.8803902534359334
624.223962,0.8745288454415074
624.344492,0.86947995407187
624.465022,0.865229923375723
624.585551,0.8594694488928465
624.706081,0.8560041968416663
624.826611,0.85220344111924
624.94714,0.8461488408836368
625.06767,0.84086008522663
625.1882,0.8360055727088296
625.308729,0.8300743532291037
625.429259,0.8241769722375081
625.549789,0.8193941936451311
625.670318,0.8150302906420221
625.790848,0.8085198893163199
625.911378,0.8006350930074854
626.031907,0.7956387721257597
626.152437,0.7917180088501409
626.272967,0.7840284272826398
626.393496,0.7760099008911222
626.514026,0.7715066404671158
626.634556,0.7656883850799389
626.755085,0.7582212874461368
626.875615,0.7498290738189684
626.996145,0.7438171801123383
627.116674,0.7382077425673249
627.237204,0.7316375777447405
627.357733,0.7261199916931195
627.478263,0.7196574097513398
627.598793,0.712325720191203
627.719322,0.7070456829273355
627.839852,0.7007808960038515
627.960382,0.6928997161527427
628.080911,0.6869938079318795
628.201441,0.6811382385278756
628.321971,0.6739428257042026
628.4425,0.6677375979891242
628.56303,0.6636303409274549
628.68356,0.6579739092754701
628.804089,0.6503529912737462
628.924619,0.642601820038801
629.045149,0.6369080387508388
629.165678,0.6314730590111831
629.286208,0.6265228705781665
629.406738,0.6239531459814724
629.527267,0.6184184172830468
629.647797,0.610211292892573
629.768327,0.6058396087344594
629.888856,0.6033547178911615
630.009386,0.5990261654106057
630.129916,0.5951391709682838
630.250445,0.5914843819821193
630.370975,0.5872468614173564
630.491505,0.5840317098147362
630.612034,0.5816362654974757
630.732564,0.579847581786672
630.853094,0.5776656718877673
630.973623,0.5737221839015364
631.094153,0.5711747923331397
631.214683,0.5701989180485595
631.335212,0.5686387114722332
631.455742,0.5680533151302868
631.576271,0.5668843297694323
631.696801,0.5647568468638197
631.817331,0.5655310939822005
631.93786,0.5653331927340454
632.05839,0.5643672990489351
632.17892,0.5659157859065391
632.299449,0.5672756149348309
632.419979,0.5688320815051765
632.540509,0.5713690247801779
632.661038,0.5727419572996661
632.781568,0.5737221839015364
632.902098,0.5762866994604086
633.022627,0.5772729927569193
633.143157,0.5782609740577995
633.263687,0.5812408872807663
633.384216,0.5830338689880086
633.504746,0.5840317098147362
633.625276,0.5860383780480669
633.745805,0.5880519409710714
633.866335,0.5898659330630629
633.986865,0.5926981686714611
634.107394,0.5959550703960048
634.227924,0.5996434802235315
