nu,[0]Methylfluoride-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
1097.615952,0.988958410812945
1097.733955,0.9827544368119498
1097.851957,0.9714038361346511
1097.969959,0.9622278558206964
1098.087962,0.9815041863671353
1098.205964,0.9890246732462361
1098.323966,0.9912774639857471
1098.441969,0.9889514881282987
1098.559971,0.982397761691838
1098.677974,0.9731257166035527
1098.795976,0.9777150610668227
1098.913978,0.9890385196885865
1099.031981,0.9923892098567008
1099.149983,0.9926115299386283
1099.267985,0.9887527288551611
1099.385988,0.9820147012664164
1099.50399,0.9808418945899586
1099.621992,0.9880855459627421
1099.739995,0.9918455295517087
1099.857997,0.9931984360569895
1099.976,0.9909896388044448
1100.094002,0.9870604452853251
1100.212004,0.9849326655444891
1100.330007,0.9914339990554291
1100.448009,0.9929961421398997
1100.566011,0.993634744616452
1100.684014,0.993544029905458
1100.802016,0.9896578516325849
1100.920018,0.9891028092817554
1101.038021,0.994240748441738
1101.156023,0.9942831039997886
1101.274025,0.9942933451685018
1101.392028,0.9923202412033042
1101.51003,0.9882130172198906
1101.628033,0.9916821860446986
1101.746035,0.9940225365470866
1101.864037,0.9949733759706334
1101.98204,0.9948493105262911
1102.100042,0.9928407504033754
1102.218044,0.9929383514461527
1102.336047,0.9937853910624479
1102.454049,0.9945331976484026
1102.572051,0.9959745240377698
1102.690054,0.9945928714304572
1102.808056,0.99404907730313
1102.926059,0.9950656142777653
1103.044061,0.9947123292076119
1103.162063,0.9954534669158275
1103.280066,0.9927579509375775
1103.398068,0.9921605897208008
1103.51607,0.9947042720703767
1103.634073,0.9946427017815557
1103.752075,0.9962833240017429
1103.870077,0.9954350511970355
1103.98808,0.9948260313247925
1104.106082,0.9961746354201643
1104.224084,0.995070291097143
1104.342087,0.9947395846988306
1104.460089,0.9961429575704385
1104.578092,0.9949797438206167
1104.696094,0.996151325206426
1104.814096,0.9958584997642645
1104.932099,0.9949165646128452
1105.050101,0.9948297121879179
1105.168103,0.9922105958746672
1105.286106,0.9941354639213918
1105.404108,0.9952785811058587
1105.52211,0.9956424219151102
1105.640113,0.9955456501748828
1105.758115,0.9964485214713542
1105.876118,0.9963307482166528
1105.99412,0.9967277654673273
1106.112122,0.9947499300443072
1106.230125,0.9942271274367884
1106.348127,0.996068747684452
1106.466129,0.9947663435535641
1106.584132,0.9959620744340295
1106.702134,0.9947349094337694
1106.820136,0.9949262153503279
1106.938139,0.9930262303788411
1107.056141,0.9933163357085555
1107.174143,0.9941590252110869
1107.292146,0.9955260381187538
1107.410148,0.9968188705485298
1107.528151,0.9969385956842333
1107.646153,0.9974100596975829
1107.764155,0.9961393714622462
1107.882158,0.9960926536212665
1108.00016,0.9939425209535655
1108.118162,0.9936733977598163
1108.236165,0.995105019656312
1108.354167,0.9944594060228403
1108.472169,0.9950537730674108
1108.590172,0.9938180871396614
1108.708174,0.9937222876936685
1108.826177,0.9918292634184067
1108.944179,0.9947075545998907
1109.062181,0.9944643783323012
1109.180184,0.9960846849119124
1109.298186,0.9970761827037237
1109.416188,0.996472436522849
1109.534191,0.9968899462678192
1109.652193,0.9952167762250334
1109.770195,0.9953085394420206
1109.888198,0.9923735302310545
1110.0062,0.9931165998775554
1110.124202,0.9938962043112751
1110.242205,0.9941836806606384
1110.360207,0.9935212780076834
1110.47821,0.9931167985008952
1110.596212,0.9915458391181834
1110.714214,0.9931511609365901
1110.832217,0.9944000385684368
1110.950219,0.9959766155864664
1111.068221,0.9957308388878318
1111.186224,0.9967406233384349
1111.304226,0.9960024117148685
1111.422228,0.9961829037039516
1111.540231,0.9947194911621652
1111.658233,0.9941885521726089
1111.776236,0.9906258142113591
1111.894238,0.9924363494637258
1112.01224,0.9924118365886293
1112.130243,0.9933895458202566
1112.248245,0.9920213993544955
1112.366247,0.9913075001479514
1112.48425,0.9920379662501979
1112.602252,0.9937101643557112
1112.720254,0.9960887688674926
1112.838257,0.9966867011293212
1112.956259,0.9951535819661821
1113.074261,0.9958611885858438
1113.192264,0.995150696024979
1113.310266,0.9952050327363606
1113.428269,0.9935918205226516
1113.546271,0.9922258760355006
1113.664273,0.9891562222755944
1113.782276,0.9914270590417257
1113.900278,0.9917238375711884
1114.01828,0.9916365697133241
1114.136283,0.9913121593041512
1114.254285,0.991590459684899
1114.372287,0.9954518741915546
1114.49029,0.9968923388065614
1114.608292,0.9968125906094272
1114.726295,0.9966055741337628
1114.844297,0.9947294384068129
1114.962299,0.9950258124492362
1115.080302,0.9941337738925397
1115.198304,0.994100272148867
1115.316306,0.9916881361556652
1115.434309,0.9896816037060479
1115.552311,0.9880025502627494
1115.670313,0.9897479145948861
1115.788316,0.9906592979297512
1115.906318,0.9902036004280229
1116.02432,0.9908158344648846
1116.142323,0.99513109174937
1116.260325,0.9964121517640717
1116.378328,0.9969056972534027
1116.49633,0.9968876534235795
1116.614332,0.9959810974913208
1116.732335,0.994035061309953
1116.850337,0.9931695344030215
1116.968339,0.9928808619799401
1117.086342,0.9921550336370555
1117.204344,0.9896054011563983
1117.322346,0.986143891936604
1117.440349,0.9872331959784948
1117.558351,0.988490744096528
1117.676354,0.9886103587131021
1117.794356,0.9890681912892489
1117.912358,0.994863338000463
1118.030361,0.9968853605846135
1118.148363,0.9967046416514058
1118.266365,0.9964094614548938
1118.384368,0.9963524684637137
1118.50237,0.9951700021357505
1118.620372,0.9929937589520185
1118.738375,0.9915810396202773
1118.856377,0.9910139183480187
1118.974379,0.9896321208629439
1119.092382,0.9864249829993798
1119.210384,0.9834898121267658
1119.328387,0.9857347271290203
1119.446389,0.9866479402387567
1119.564391,0.9875096599765222
1119.682394,0.9947445584091884
1119.800396,0.9968065100711702
1119.918398,0.9975150925067494
1120.036401,0.9972233620098563
1120.154403,0.9961993408574689
1120.272405,0.9959127755315029
1120.390408,0.9942951348981338
1120.50841,0.9918264863003571
1120.626413,0.989586598832399
1120.744415,0.9886518812201346
1120.862417,0.986391445120105
1120.98042,0.9821551394097854
1121.098422,0.9832449536496918
1121.216424,0.9876775508890415
1121.334427,0.9934186525603609
1121.452429,0.9963245709851632
1121.570431,0.9972896795684644
1121.688434,0.9976326067060971
1121.806436,0.9976766032741701
1121.924438,0.9972383204724746
1122.042441,0.9958044261158402
1122.160443,0.9947103397849428
1122.278446,0.9930177896917558
1122.396448,0.9894866556331334
1122.51445,0.9866953004765248
1122.632453,0.9851690777525499
1122.750455,0.9812343098256096
1122.868457,0.9787050095380613
1122.98646,0.9840830353222966
1123.104462,0.9917161021554235
1123.222464,0.9955987141721802
1123.340467,0.9969371002774613
1123.458469,0.9973798386306255
1123.576472,0.9975893103905029
1123.694474,0.9972099993063357
1123.812476,0.9969649152105755
1123.930479,0.9952730075614103
1124.048481,0.9930572132805596
1124.166483,0.9909838910812081
1124.284486,0.9861429057932052
1124.402488,0.9828487857665612
1124.52049,0.9799879532452127
1124.638493,0.9753381964259032
1124.756495,0.9796606919245117
1124.874497,0.9898389755917705
1124.9925,0.9949723809977549
1125.110502,0.9967979375720454
1125.228505,0.9974097604746098
1125.346507,0.997541327498671
1125.464509,0.997703840217222
1125.582512,0.997247096208308
1125.700514,0.9966481301003418
1125.818516,0.9951199463435568
1125.936519,0.9914193259408243
1126.054521,0.9884314364311301
1126.172523,0.9817260313807965
1126.290526,0.9771803971723256
1126.408528,0.9716923859215054
1126.526531,0.973279482613971
1126.644533,0.9878237379841512
1126.762535,0.9942076407760606
1126.880538,0.9963384199929504
1126.99854,0.9971926480033045
1127.116542,0.9974553431422196
1127.234545,0.997569757831635
1127.352547,0.9974145480529504
1127.470549,0.9969532507893045
1127.588552,0.9960979329263209
1127.706554,0.9944063033084137
1127.824556,0.9894975400462095
1127.942559,0.983955112842846
1128.060561,0.9751246207482763
1128.178564,0.9689967704169202
1128.296566,0.9714057789442662
1128.414568,0.9866370871711061
1128.532571,0.9934043474347611
1128.650573,0.9959049078516536
1128.768575,0.99672866252272
1128.886578,0.9971237443719754
1129.00458,0.9973051376782976
1129.122582,0.9971184596301348
1129.240585,0.9969284269624178
1129.358587,0.9964148420805135
1129.47659,0.9951950807357933
1129.594592,0.9930816427884881
1129.712594,0.9864674001856117
1129.830597,0.9768843563644297
1129.948599,0.964068431362964
1130.066601,0.963580736133993
1130.184604,0.9824616196217082
1130.302606,0.9917883017156925
1130.420608,0.9951457202839382
1130.538611,0.9965350169568677
1130.656613,0.9972064093568
1130.774615,0.9974389850087291
1130.892618,0.9974702053375555
1131.01062,0.9973192995118015
1131.128623,0.996866619316003
1131.246625,0.9959400639154017
1131.364627,0.9941565398166307
1131.48263,0.990573213377189
1131.600632,0.9811312856319427
1131.718634,0.9632695498155176
1131.836637,0.9511257461440166
1131.954639,0.9767436951449642
1132.072641,0.9897469248474664
1132.190644,0.9940947052029304
1132.308646,0.9957574252561565
1132.426649,0.9966423495579508
1132.544651,0.9969218472565129
1132.662653,0.9970722941141938
1132.780656,0.9968919400497056
1132.898658,0.9966977644131049
1133.01666,0.9959723328962272
1133.134663,0.9944186340230251
1133.252665,0.9917059867027704
1133.370667,0.9855297156277127
1133.48867,0.9683622853488412
1133.606672,0.9433942529492111
1133.724674,0.9651893299961899
1133.842677,0.9851178502924324
1133.960679,0.9915976983216757
1134.078682,0.9939941079090728
1134.196684,0.9949407413791118
1134.314686,0.9955126981592209
1134.432689,0.9956255957003618
1134.550691,0.9958566076349126
1134.668693,0.9959868741984387
1134.786696,0.9962219548391741
1134.904698,0.9958433628301091
1135.0227,0.994123733192129
1135.140703,0.9900792386658912
1135.258705,0.9796920415682449
1135.376708,0.9532815342646129
1135.49471,0.9527287912856985
1135.612712,0.9800251934949963
1135.730715,0.9907702579847664
1135.848717,0.99444458868808
1135.966719,0.9960962395612742
1136.084722,0.996759063210535
1136.202724,0.9970425818025449
1136.320726,0.9972078054467505
1136.438729,0.9971625332400701
1136.556731,0.9969487645097701
1136.674733,0.99616746298861
1136.792736,0.9949174600381563
1136.910738,0.991753986434111
1137.028741,0.9833226330693268
1137.146743,0.9632685865464494
1137.264745,0.9458748618714732
1137.382748,0.9671699976133433
1137.50075,0.9863736902338873
1137.618752,0.9924996689226908
1137.736755,0.9949892956720062
1137.854757,0.9960344835088788
1137.972759,0.9965386044893864
1138.090762,0.9966683622627386
1138.208764,0.996729459905969
1138.326767,0.9964617743248211
1138.444769,0.9958203591141217
1138.562771,0.9945800412651704
1138.680774,0.9918456287362666
1138.798776,0.984469855960455
1138.916778,0.9688834044268212
1139.034781,0.9549073107671942
1139.152783,0.9529203090196345
1139.270785,0.9751958074438737
1139.388788,0.9880173704121542
1139.50679,0.9922642759199362
1139.624792,0.9939357621674029
1139.742795,0.9947529142985737
1139.860797,0.9953855793043777
1139.9788,0.9957129158940392
1140.096802,0.9961297089572062
1140.214804,0.9961185523669429
1140.332807,0.9953618894095011
1140.450809,0.9928661674519226
1140.568811,0.9856686851147348
1140.686814,0.9725147855059688
1140.804816,0.966619834420973
1140.922818,0.9549054009544825
1141.040821,0.9639382909094083
1141.158823,0.982016665297783
1141.276826,0.9912713180845227
1141.394828,0.9946034141707707
1141.51283,0.9960928528398172
1141.630833,0.9966713522723104
1141.748835,0.997039391271388
1141.866837,0.9970110757547581
1141.98484,0.99676205349221
1142.102842,0.9963180948964993
1142.220844,0.9952278231925601
1142.338847,0.9929179964185878
1142.456849,0.9867436497307952
1142.574851,0.9761588008648976
1142.692854,0.964475354095657
1142.810856,0.9607183433644025
1142.928859,0.9700244515683473
1143.046861,0.9852094705127837
1143.164863,0.992298807317581
1143.282866,0.994488643559167
1143.400868,0.99539244748857
1143.51887,0.9959555011060303
1143.636873,0.9959141698103646
1143.754875,0.995758022710791
1143.872877,0.9951020343457311
1143.99088,0.9941265167424789
1144.108882,0.9916352805866214
1144.226885,0.985751484761821
1144.344887,0.9778421722868117
1144.462889,0.9687061149862897
1144.580892,0.9631038817008156
1144.698894,0.9654654136226455
1144.816896,0.9710017581823703
1144.934899,0.9844403223077832
1145.052901,0.9900595362850811
1145.170903,0.9922221055843355
1145.288906,0.9934338519820203
1145.406908,0.9949221361612073
1145.52491,0.9961102846172695
1145.642913,0.9961559075130613
1145.760915,0.995323469182085
1145.878918,0.9931249420920316
1145.99692,0.9873832668293793
1146.114922,0.98224353735018
1146.232925,0.9752728509558404
1146.350927,0.9687419577756318
1146.468929,0.9709473836064145
1146.586932,0.971937283258526
1146.704934,0.9762124910754124
1146.822936,0.988834798737509
1146.940939,0.9936658458706905
1147.058941,0.9952755952745941
1147.176944,0.9960282085113991
1147.294946,0.9959896629655908
1147.412948,0.9957698723017662
1147.530951,0.9947360036427716
1147.648953,0.9921997808381142
1147.766955,0.9859328797228418
1147.884958,0.9832911672485244
1148.00296,0.9774081067320003
1148.120962,0.9710881811846152
1148.238965,0.972440877190822
1148.356967,0.9737185306585221
1148.474969,0.9717983061641192
1148.592972,0.9771872374590468
1148.710974,0.9881013554579531
1148.828977,0.9918773683042166
1148.946979,0.9930881971489598
1149.064981,0.9933661021036122
1149.182984,0.9928557424118959
1149.300986,0.9920796327197702
1149.418988,0.9908860857979286
1149.536991,0.9881497736106056
1149.654993,0.982054964694563
1149.772995,0.975187030721102
1149.890998,0.9677311189214083
1150.009,0.9680911818652024
1150.127003,0.968248025340643
1150.245005,0.9668634533139384
1150.363007,0.963652043746816
1150.48101,0.9705552000898421
1150.599012,0.9785954007152017
1150.717014,0.984586030257607
1150.835017,0.9905056585876811
1150.953019,0.9943336148644369
1151.071021,0.995277386772278
1151.189024,0.9948585626679014
1151.307026,0.9929457985117149
1151.425029,0.9876854523410543
1151.543031,0.9835311195663253
1151.661033,0.9766089138151598
1151.779036,0.9788107153871045
1151.897038,0.9797263313897682
1152.01504,0.9792728230936067
1152.133043,0.9762222532491339
1152.251045,0.9780494968029587
1152.369047,0.9844245713886339
1152.48705,0.990184885756829
1152.605052,0.9940750223226286
1152.723054,0.9951558708220527
1152.841057,0.9953348159343101
1152.959059,0.994569996057482
1153.077062,0.9921886682627994
1153.195064,0.9870752513030492
1153.313066,0.9841686542707399
1153.431069,0.9784535146690849
1153.549071,0.9803898306852888
1153.667073,0.9805957341688418
1153.785076,0.9801741686462322
1153.903078,0.978820503543199
1154.02108,0.9747814372856058
1154.139083,0.9807575458140733
1154.257085,0.9842975888094773
1154.375088,0.9880954268676062
1154.49309,0.9914940817762599
1154.611092,0.9923931794214793
1154.729095,0.9913451705486902
1154.847097,0.988097403060436
1154.965099,0.9833108332685289
1155.083102,0.9812892604855639
1155.201104,0.9759108880157426
1155.319106,0.9777571037183591
1155.437109,0.9770758444634978
1155.555111,0.975948949282565
1155.673113,0.9740584177325665
1155.791116,0.9689153781067301
1155.909118,0.9705998466559094
1156.027121,0.975356728027685
1156.145123,0.979029014516084
1156.263125,0.986313523273894
1156.381128,0.9922622913933689
1156.49913,0.9943811451471921
1156.617132,0.9946183333338767
1156.735135,0.992812951251554
1156.853137,0.987574837764924
1156.971139,0.9833885178928593
1157.089142,0.985968373945404
1157.207144,0.9848617529454541
1157.325147,0.9853740142333777
1157.443149,0.9836422648624272
1157.561151,0.9803310090601141
1157.679154,0.9791425884689298
1157.797156,0.9839620005527429
1157.915158,0.986327331759879
1158.033161,0.9875649620659249
1158.151163,0.9905912419737322
1158.269165,0.9926739671674917
1158.387168,0.9933116671327488
1158.50517,0.9916027554828328
1158.623172,0.9860127435205395
1158.741175,0.9849523643947878
1158.859177,0.9865196843433395
1158.97718,0.985613489213868
1159.095182,0.9856617854580879
1159.213184,0.9830630701580083
1159.331187,0.9815581705819377
1159.449189,0.976921478675291
1159.567191,0.9813726736177131
1159.685194,0.9842690445932949
1159.803196,0.9846185221327185
1159.921198,0.984785921510025
1160.039201,0.9871759381136221
1160.157203,0.9876508839551726
1160.275206,0.9855918059556221
1160.393208,0.9801555455139482
1160.51121,0.9818300998556546
1160.629213,0.9817437026084019
1160.747215,0.9802770923373393
1160.865217,0.979246383084325
1160.98322,0.9757479245052758
1161.101222,0.9737224255404345
1161.219224,0.9671429172325373
1161.337227,0.9693350093090494
1161.455229,0.9711046898240183
1161.573231,0.9735724838327091
1161.691234,0.9786012723052208
1161.809236,0.9844334312496458
1161.927239,0.9883790509532266
1162.045241,0.986747596713288
1162.163243,0.9841775118284872
1162.281246,0.9894173939914248
1162.399248,0.9895618594766713
1162.51725,0.9897489043432955
1162.635253,0.9897340582210766
1162.753255,0.9872233236958965
1162.871257,0.9872035794268659
1162.98926,0.9810272912274666
1163.107262,0.9839728241942789
1163.225265,0.9856065899435911
1163.343267,0.9879827904093433
1163.461269,0.9879521634175615
1163.579272,0.9873980776894629
1163.697274,0.9888239216145471
1163.815276,0.9907360770004913
1163.933279,0.9918965117221582
1164.051281,0.9906646475044038
1164.169283,0.9889663225118782
1164.287286,0.9888417206053267
1164.405288,0.9881171652061181
1164.52329,0.9854154008110875
1164.641293,0.9852321305911954
1164.759295,0.9791318179596946
1164.877298,0.9800820366046532
1164.9953,0.9818733013304738
1165.113302,0.9822897038813404
1165.231305,0.9821914798222371
1165.349307,0.981506149377471
1165.467309,0.9780984005003811
1165.585312,0.9800251934949963
1165.703314,0.9799526743139204
1165.821316,0.9774296099468829
1165.939319,0.9740301704480399
1166.057321,0.9735569067975844
1166.175324,0.970330057400983
1166.293326,0.9664371605354934
1166.411328,0.9634044169929739
1166.529331,0.9548567020208671
1166.647333,0.9522449279714129
1166.765335,0.9507767470404344
1166.883338,0.9478680255244777
1167.00134,0.947451055333416
1167.119342,0.9516337829262058
1167.237345,0.9690607263142892
1167.355347,0.9811695504982424
1167.473349,0.9875047224405662
1167.591352,0.9886667111095768
1167.709354,0.9897964134309131
1167.827357,0.9912018324006268
1167.945359,0.9904381084052529
1168.063361,0.9905006070217038
1168.181364,0.9905712322327433
1168.299366,0.9859141471760868
1168.417368,0.9873783299253873
1168.535371,0.9899795427063334
1168.653373,0.988922808950993
1168.771375,0.9912056980953112
1168.889378,0.9893906800824265
1169.00738,0.9902712336435802
1169.125383,0.9872164131568175
1169.243385,0.9886054156736662
1169.361387,0.9885421469516837
1169.47939,0.9908444694562744
1169.597392,0.9908102859117476
1169.715394,0.989639048312036
1169.833397,0.9898033420300572
1169.951399,0.9896192557289962
1170.069401,0.9852942021706569
1170.187404,0.9867406895042864
1170.305406,0.9886676997767823
1170.423408,0.9871265805506658
1170.541411,0.989088961939357
1170.659413,0.9876370569395867
1170.777416,0.9869528615602084
1170.895418,0.9857150126316233
1171.01342,0.9827849026717094
1171.131423,0.9854114591573675
1171.249425,0.9846785856944886
1171.367427,0.9840466249235862
1171.48543,0.9813098677764099
1171.603432,0.9804045366430435
1171.721434,0.9779937495704522
1171.839437,0.9729038692317286
1171.957439,0.973464423284475
1172.075442,0.9729641911415808
1172.193444,0.9692400191327317
1172.311446,0.9682925657742308
1172.429449,0.9651931907612313
1172.547451,0.9625021298417968
1172.665453,0.966312498182679
1172.783456,0.9759255267888534
1172.901458,0.9866420203688749
1173.01946,0.9904466262096117
1173.137463,0.9910822015593225
1173.255465,0.9917748134865093
1173.373467,0.9921770597232908
1173.49147,0.990585595619745
1173.609472,0.9887240554417908
1173.727475,0.9917813592218793
1173.845477,0.9930783656244742
1173.963479,0.9915022120610645
1174.081482,0.9933763338271572
1174.199484,0.9929877017085634
1174.317486,0.9914221019188233
1174.435489,0.9922604060968063
1174.553491,0.9897785972558173
1174.671493,0.9893036175333875
1174.789496,0.9920221929719324
1174.907498,0.990648796996848
1175.025501,0.9922985096279835
1175.143503,0.9913935493734467
1175.261505,0.989988452562312
1175.379508,0.9881991823344939
1175.49751,0.9907013027744798
1175.615512,0.9904672277136918
1175.733515,0.98965092405187
1175.851517,0.9906769318221954
1175.969519,0.9902903460628237
1176.087522,0.9884927210799933
1176.205524,0.988854575631252
1176.323526,0.9871344775948984
1176.441529,0.9837475202158286
1176.559531,0.9858116174364194
1176.677534,0.9851533151734069
1176.795536,0.9845496012484284
1176.913538,0.9836934155901075
1177.031541,0.9798017732217584
1177.149543,0.9789996440862072
1177.267545,0.9774208131199792
1177.385548,0.9759801801486333
1177.50355,0.973415751280121
1177.621552,0.9722386305227488
1177.739555,0.9690917367536956
1177.857557,0.9641041025548375
1177.97556,0.9616353059855973
1178.093562,0.9582975061543936
1178.211564,0.9564382982726074
1178.329567,0.9720636433185756
1178.447569,0.9868847641621481
1178.565571,0.9903461009787932
1178.683574,0.9924060806166695
1178.801576,0.9919231940971999
1178.919578,0.9925833401714746
1179.037581,0.9935461163501116
1179.155583,0.9924411131696361
1179.273585,0.9934364349133933
1179.391588,0.9945048538561706
1179.50959,0.9943673233453364
1179.627593,0.9929592033704775
1179.745595,0.9936641566401884
1179.863597,0.993563205490279
1179.9816,0.9897538531001892
1180.099602,0.9915308668890533
1180.217604,0.9929372592145668
1180.335607,0.9923481257938587
1180.453609,0.9917868140343556
1180.571611,0.9921749761536531
1180.689614,0.990945540746707
1180.807616,0.9918828236447443
1180.925619,0.9897251506546367
1181.043621,0.989568786433932
1181.161623,0.9898518435820949
1181.279626,0.9888862194839712
1181.397628,0.9878148476105161
1181.51563,0.9868482501013883
1181.633633,0.9862148968529698
1181.751635,0.9821217467027248
1181.869637,0.9813304755000135
1181.98764,0.9826551836262021
1182.105642,0.979814510727604
1182.223644,0.9773719433010788
1182.341647,0.9772566202159652
1182.459649,0.9739902360297126
1182.577652,0.97028348267603
1182.695654,0.9669456402003633
1182.813656,0.9621470320754523
1182.931659,0.9593195959730393
1183.049661,0.9548853481516176
1183.167663,0.9488059307193915
1183.285666,0.9437009059098265
1183.403668,0.9368210470397039
1183.52167,0.9281192985373513
1183.639673,0.921787093688076
1183.757675,0.9210481168082764
1183.875678,0.9367105086780448
1183.99368,0.9701030267311754
1184.111682,0.9864743054815815
1184.229685,0.9913238568566464
1184.347687,0.9921620779628015
1184.465689,0.9935051830933489
1184.583692,0.9938396532261434
1184.701694,0.9934386204759542
1184.819696,0.9946570247395864
1184.937699,0.9943387854126776
1185.055701,0.9946220134285182
1185.173703,0.9947461500017551
1185.291706,0.993015207848859
1185.409708,0.992411241141706
1185.527711,0.9936111957520597
1185.645713,0.9938701645718443
1185.763715,0.9937466341879604
1185.881718,0.9952654435152963
1185.99972,0.9955303188899214
1186.117722,0.9943358024007959
1186.235725,0.9947290405151171
1186.353727,0.9948801513329474
1186.471729,0.9932797823399875
1186.589732,0.9929795592427936
1186.707734,0.9930915736545702
1186.825737,0.992716057436007
1186.943739,0.9927392872635389
1187.061741,0.9904632658527046
1187.179744,0.9897855257302477
1187.297746,0.9900618134246333
1187.415748,0.989918165877387
1187.533751,0.9899844926164217
1187.651753,0.9896825933881463
1187.769755,0.9889564328981012
1187.887758,0.9879452477766223
1188.00576,0.9867456232200682
1188.123762,0.9856391154977279
1188.241765,0.9829598539545872
1188.359767,0.9795274671299014
1188.47777,0.9792875122961219
1188.595772,0.9773836718347695
1188.713774,0.9741431645013402
1188.831777,0.9702262376392974
1188.949779,0.966078678851399
1189.067781,0.9636269891193902
1189.185784,0.9613430132833195
1189.303786,0.9581355675600501
1189.421788,0.960444577650011
1189.539791,0.9754220791177
1189.657793,0.9891710597302092
1189.775796,0.9930920702004812
1189.893798,0.9949898926657627
1190.0118,0.9948906971184441
1190.129803,0.9941252243788471
1190.247805,0.9953473572320009
1190.365807,0.9960771146970739
1190.48381,0.9953384986799421
1190.601812,0.9935732405293313
1190.719814,0.993789962485761
1190.837817,0.9953281472133836
1190.955819,0.9960619744399968
1191.073821,0.9958772220800494
1191.191824,0.9962470599487591
1191.309826,0.9968640274661622
1191.427829,0.9964627707870937
1191.545831,0.9954771589902746
1191.663833,0.995148009121727
1191.781836,0.9954811409068745
1191.899838,0.9945856109289966
1192.01784,0.9943159158836138
1192.135843,0.9944864556865579
1192.253845,0.9926805188372955
1192.371847,0.9911581213636533
1192.48985,0.9928728196775294
1192.607852,0.9935727437428352
1192.725855,0.9927073215731395
1192.843857,0.9916350822595852
1192.961859,0.9901683498073124
1193.079862,0.990958026739182
1193.197864,0.9913203872292192
1193.315866,0.9893392331046952
1193.433869,0.9893867225276212
1193.551871,0.9892976817294897
1193.669873,0.9874701603801204
1193.787876,0.9841735751263133
1193.905878,0.9825854175848884
1194.02388,0.9802888557330275
1194.141883,0.9798154905426045
1194.259885,0.9785670218600763
1194.377888,0.9768120695967022
1194.49589,0.9731987037692825
1194.613892,0.968707083692889
1194.731895,0.9667406694523077
1194.849897,0.9643605883572165
1194.967899,0.962769742630347
1195.085902,0.966661399967506
1195.203904,0.9804182624026366
1195.321906,0.9912595220260243
1195.439909,0.9938256401858252
1195.557911,0.9925406600054774
1195.675914,0.9927448466191138
1195.793916,0.9952527041991511
1195.911918,0.99640288517415
1196.029921,0.9964739312326248
1196.147923,0.9965699959498406
1196.265925,0.995134176660536
1196.383928,0.9949215392081047
1196.50193,0.9959907585548226
1196.619932,0.9964322794928268
1196.737935,0.9966328815006034
1196.855937,0.9963247702500975
1196.973939,0.9966356720765783
1197.091942,0.9956976816029687
1197.209944,0.9941309903218698
1197.327947,0.9918456287362666
1197.445949,0.9941228384811717
1197.563951,0.9949359656750149
1197.681954,0.9951957773725937
1197.799956,0.993585858989613
1197.917958,0.992611232155214
1198.035961,0.9915951201710116
1198.153963,0.9921792425152233
1198.271965,0.9920134632150452
1198.389968,0.9919552337338066
1198.50797,0.9913601399737844
1198.625973,0.9892966924323027
1198.743975,0.9887606389086321
1198.861977,0.9858589375297295
1198.97998,0.9835832480970562
1199.097982,0.9840889398382221
1199.215984,0.9826915425406321
1199.333987,0.9805310169860771
1199.451989,0.9782852351370165
1199.569991,0.9744393490411176
1199.687994,0.9711571308931649
1199.805996,0.9692022195090829
1199.923998,0.9661414760064098
1200.042001,0.9618026450869184
1200.160003,0.9564344725270658
1200.278006,0.949044110898364
1200.396008,0.9446120168243416
1200.51401,0.9407385694946497
1200.632013,0.9402231859865455
1200.750015,0.946949986269597
1200.868017,0.9672560795737214
1200.98602,0.9861281137605589
1201.104022,0.9923373092582378
1201.222024,0.9931602979693009
1201.340027,0.993833093906078
1201.458029,0.9956955906400329
1201.576032,0.9968585447290886
1201.694034,0.997045971753086
1201.812036,0.9960796048929734
1201.930039,0.9938704627329383
1202.048041,0.9933414669297574
1202.166043,0.9940962957557312
1202.284046,0.995697084184539
1202.402048,0.9971508665066816
1202.52005,0.9975756435105689
1202.638053,0.997237821853439
1202.756055,0.996603082622942
1202.874057,0.9951930903476223
1202.99206,0.9956772700097154
1203.110062,0.9967280644857018
1203.228065,0.996959033134928
1203.346067,0.9966060724366745
1203.464069,0.9959361797567265
1203.582072,0.9933346128972821
1203.700074,0.9918688381955286
1203.818076,0.9931224592827799
1203.936079,0.9949077098948237
1204.054081,0.9953368066059326
1204.172083,0.9948557770678257
1204.290086,0.9950623305666564
1204.408088,0.9936878061285442
1204.526091,0.9919724939050366
1204.644093,0.9926353529012212
1204.762095,0.992712980020999
1204.880098,0.9922018644598418
1204.9981,0.9912206654143554
1205.116102,0.9895400893552351
1205.234105,0.9860521848191011
1205.352107,0.9837386665279882
1205.470109,0.9847770584766151
1205.588112,0.9851651370841202
1205.706114,0.9840348164349382
1205.824116,0.9823761491788192
1205.942119,0.9800643952867667
1206.060121,0.9775781905394338
1206.178124,0.9754318333872624
1206.296126,0.9755684034036147
1206.414128,0.9773279625532045
1206.532131,0.9837366990526226
1206.650133,0.9921951175101031
1206.768135,0.9949136793589914
1206.886138,0.9939479876524641
1207.00414,0.9936465689402675
1207.122142,0.9962972720659152
1207.240145,0.9972133898260972
1207.358147,0.9972503871291555
1207.47615,0.996015758236607
1207.594152,0.9911480116023752
1207.712154,0.9846283683671709
1207.830157,0.9916634434285005
1207.948159,0.9960370732019026
1208.066161,0.9973288738230335
1208.184164,0.9977889479845873
