nu,[0]Propylenimine-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
707.240145,0.9957325316316967
707.362147,0.9957283495638463
707.48415,0.9957491605038257
707.606152,0.9953141131854479
707.728155,0.9952413583829945
707.850157,0.9956106614284336
707.972159,0.995960281703909
708.094162,0.9953632829171217
708.216164,0.9952113025478168
708.338167,0.9953384986799421
708.460169,0.9953389963493159
708.582172,0.9955807935566111
708.704174,0.9950831275866933
708.826177,0.9954518741915546
708.948179,0.9953293416078769
709.070181,0.9954298749482274
709.192184,0.9951010392441944
709.314186,0.994991385151721
709.436189,0.9950012356151938
709.558191,0.9950788487384442
709.680194,0.9947789771663504
709.802196,0.9949546706469957
709.924198,0.9943251630646308
710.046201,0.9944360365013917
710.168203,0.9949334783382099
710.290206,0.9948836334195708
710.412208,0.99488552370027
710.534211,0.9944455831331659
710.656213,0.994206050045108
710.778216,0.9945843179685427
710.900218,0.9941914353235908
711.02222,0.9940498725427099
711.144223,0.9941090202697537
711.266225,0.9940317809996632
711.388228,0.9937850929268753
711.51023,0.9945247441521501
711.632233,0.9936287828258696
711.754235,0.9938194784859573
711.876238,0.9932299209464455
711.99824,0.9938877562294429
712.120242,0.9933964002317704
712.242245,0.9936142759515408
712.364247,0.9936808503382466
712.48625,0.993304515314492
712.608252,0.9932805769641312
712.730255,0.9931375548588871
712.852257,0.9939542495445113
712.974259,0.9935207812471686
713.096262,0.9937295418928466
713.218264,0.9926762503202418
713.340267,0.9931690378183784
713.462269,0.9930211659579804
713.584272,0.9926019016534852
713.706274,0.9923849425922731
713.828277,0.9928997268955339
713.950279,0.9926882617755398
714.072281,0.9924952026842297
714.194284,0.9924860717703673
714.316286,0.9926336654225556
714.438289,0.9922507812175478
714.560291,0.9922989065474668
714.682294,0.992056021505486
714.804296,0.9925184273437
714.926299,0.9917402011495074
715.048301,0.9914162525456777
715.170303,0.9916445028376143
715.292306,0.991769656270888
715.414308,0.992018621698466
715.536311,0.9914728640299405
715.658313,0.9910643622402487
715.780316,0.991263189693041
715.902318,0.9910645604531411
716.02432,0.9907740229189
716.146323,0.9909528737708407
716.268325,0.990868646356286
716.390328,0.9904001753521235
716.51233,0.9905555813309166
716.634333,0.9905708360043297
716.756335,0.9903792781288902
716.878338,0.9903660071354791
717.00034,0.9901735977134734
717.122342,0.9904118621431447
717.244345,0.9896192557289962
717.366347,0.9899250953288011
717.48835,0.9899171759597161
717.610352,0.9896905108805634
717.732355,0.9891769947743727
717.854357,0.989617276492464
717.97636,0.9898320467431923
718.098362,0.9889386318425191
718.220364,0.9886321083802393
718.342367,0.9889406097217607
718.464369,0.9885965182649635
718.586372,0.9884620782806056
718.708374,0.988792279755328
718.830377,0.9887507513516808
718.952379,0.9885095255990897
719.074381,0.9881438447297506
719.196384,0.9879116582092238
719.318386,0.9884403323540896
719.440389,0.9883207383094603
719.562391,0.988028238663004
719.684394,0.9881349514751677
719.806396,0.987581750812984
719.928399,0.9877378010572572
