nu,[0]HFC-1345zfc-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.9211atm-L=15cm
1113.274786,0.9023525334187043
1113.393788,0.9033908357415418
1113.51279,0.9070007517826809
1113.631792,0.907575065009519
1113.750794,0.9069653794431265
1113.869796,0.9075714347165195
1113.988798,0.9087802165619928
1114.1078,0.9073835868724558
1114.226802,0.904367024891398
1114.345804,0.9019014699272648
1114.464806,0.9003065162758775
1114.583808,0.8993976657412188
1114.70281,0.8983639529244098
1114.821812,0.8985975579195036
1114.940814,0.8991998200185832
1115.059816,0.9000274645110904
1115.178818,0.9008108291194089
1115.29782,0.8995955549947017
1115.416822,0.8982831038069116
1115.535824,0.8982471732013761
1115.654826,0.8990289882823086
1115.773828,0.8979956992008827
1115.89283,0.8966945489989103
1116.011832,0.8980675417304818
1116.130834,0.8985256729903055
1116.249836,0.8970353576770776
1116.368838,0.8953594690025002
1116.48784,0.8944019467364355
1116.606842,0.895431100625247
1116.725844,0.8939548575446795
1116.844846,0.8904574139711006
1116.963848,0.8894517653917698
1117.08285,0.8886871656985259
1117.201852,0.8868228808347906
1117.320854,0.8844405329797853
1117.439856,0.8824880776596943
1117.558858,0.8821704391301026
1117.67786,0.8834681832838857
1117.796862,0.8822763059346794
1117.915864,0.8827352089182006
1118.034866,0.8844405329797853
1118.153868,0.8844405329797853
1118.27287,0.8852988565163913
1118.391872,0.8832120146569795
1118.510874,0.8840691459526689
1118.629876,0.8859010644663203
1118.748878,0.8839100278274583
1118.86788,0.8823998332642216
1118.986882,0.8805927664823312
1119.105884,0.881570767143077
1119.224886,0.8807248653044675
1119.343888,0.876454926814136
1119.46289,0.8746075565795453
1119.581892,0.8744676305648722
1119.700894,0.8774458806649158
1119.819896,0.8783940341267428
1119.938898,0.8765250460130116
1120.0579,0.876621469071244
1120.176902,0.8749924685788703
1120.295904,0.8731219868254257
1120.414906,0.8716563733475927
1120.533908,0.8691235403605041
1120.65291,0.8672742773837665
1120.771912,0.8668407486362933
1120.890914,0.8665200768872298
1121.009916,0.8671355245999038
1121.128918,0.8668407486362933
1121.24792,0.8655587732241199
1121.366922,0.8627157641745165
1121.485924,0.8634062129285338
1121.604926,0.8627330186623443
1121.723928,0.8606219099308118
1121.84293,0.8591257298616785
1121.961932,0.8584816271329978
1122.080934,0.8582841990638554
1122.199936,0.8588766195227636
1122.318938,0.8553196673325049
1122.43794,0.8551229664304892
1122.556942,0.8544733198729636
1122.675944,0.8535680580274391
1122.794946,0.8503901795987241
1122.913948,0.8478513104625609
1123.03295,0.8461488408836368
1123.151952,0.8458611991795971
1123.270954,0.844171167376385
1123.389956,0.8443822365507766
1123.508958,0.8452608508770466
1123.62796,0.8463688681845762
1123.746962,0.8467667550487117
1123.865964,0.8462419223755223
1123.984966,0.8448214294940517
1124.103968,0.8449988606238621
1124.22297,0.8418276305565738
1124.341972,0.8399188491217855
1124.460974,0.8390290068414439
1124.579976,0.8369759018552705
1124.698978,0.8342601456684752
1124.81798,0.8305227144264755
1124.936982,0.8282584795030213
1125.055984,0.8261491109681844
1125.174986,0.823929756230092
1125.293988,0.8220122346781865
1125.41299,0.821190633312658
1125.531992,0.8218807232418335
1125.650994,0.820837597248527
1125.769996,0.8185997666366841
1125.888998,0.8157315181765952
1126.008,0.8109166536499528
1126.127002,0.8070335805433863
1126.246004,0.8035145385034999
1126.365006,0.8007952360398564
1126.484008,0.7988436775335299
1126.60301,0.7966976757074776
1126.722012,0.7942873352599529
1126.841014,0.7922090262152822
1126.960016,0.7908871412226887
1127.079018,0.78890450374915
1127.19802,0.7851346870949965
1127.317022,0.7809766712086815
1127.436024,0.7784348327084332
1127.555026,0.7774157507220234
1127.674028,0.7768717501189425
1127.79303,0.7753040530907698
1127.912032,0.7745136461326941
1128.031034,0.7760487023561953
1128.150036,0.7761107887358059
1128.269038,0.7748545071209108
1128.38804,0.7718616151596506
1128.507042,0.7696418517016705
1128.626044,0.7681425124217532
1128.745046,0.7649383780260426
1128.864048,0.7617476089591083
1128.98305,0.7602864567049368
1129.102052,0.7585246366269068
1129.221054,0.7554739336366715
1129.340056,0.7519240180231503
1129.459058,0.7484581413996363
1129.57806,0.7469552514458121
1129.697062,0.7420935244681419
1129.816064,0.7369907041249194
1129.935066,0.7345479521991701
1130.054068,0.7312060388903514
1130.17307,0.7281414137448152
1130.292072,0.7241621120424881
1130.411074,0.7195854476085319
1130.530076,0.7174586239355113
1130.649078,0.7128387793888877
1130.76808,0.7090494562118826
1130.887082,0.7052450132654275
1131.006084,0.699821483523935
1131.125086,0.6943077312283104
1131.244088,0.6905271414181002
1131.36309,0.686183633335539
1131.482092,0.6825974351418241
1131.601094,0.6770636451007627
1131.720096,0.6724214347374582
1131.839098,0.6678244095194901
1131.9581,0.6627085355567167
1132.077102,0.6575726675819704
1132.196104,0.6516093845764467
1132.315106,0.6453193296317322
1132.434108,0.6407858277292174
1132.55311,0.6362778118062867
1132.672112,0.6328701576970148
1132.791114,0.6263975785336728
1132.910116,0.6216550015569106
1133.029118,0.6155925371371556
1133.14812,0.609339314356982
1133.267122,0.6027878309349549
1133.386124,0.5944135439022148
1133.505126,0.5876110673636118
1133.624128,0.5814210998873341
1133.74313,0.5745719213843425
1133.862132,0.5690881135447422
1133.981134,0.5625360826655007
1134.100136,0.5567048899588583
1134.219138,0.5517501290241545
1134.33814,0.5459488439641436
1134.457142,0.5383372804042986
1134.576144,0.5315542589272325
1134.695146,0.5242429799201588
1134.814148,0.5171718816784439
1134.93315,0.5106963971919931
1135.052152,0.5045441149992466
1135.171154,0.49864542846470444
1135.290156,0.492613691167722
1135.409158,0.4858331630126335
1135.52816,0.4809220885801864
1135.647162,0.47402747255017624
1135.766164,0.46590198481248574
1135.885166,0.45880041004209476
1136.004168,0.45291083731106324
1136.12317,0.4478799729436331
1136.242172,0.44232074175023384
1136.361174,0.43526510358235143
1136.480176,0.42969483856104945
1136.599178,0.42386511472985866
1136.71818,0.41763810457031453
1136.837182,0.41004433130284246
1136.956184,0.40176015410426263
1137.075186,0.39440775250263455
1137.194188,0.38796893771468893
1137.31319,0.3815169497568054
1137.432192,0.3742916397554247
1137.551194,0.3671811338352601
1137.670196,0.36182304957256745
1137.789198,0.35600873924158355
1137.9082,0.3496928784015248
1138.027202,0.3430771259828181
1138.146204,0.3362501170372425
1138.265206,0.3301196877916842
1138.384208,0.32387423568824497
1138.50321,0.3174928438368295
1138.622212,0.3112060643132491
1138.741214,0.3045865487105362
1138.860216,0.29900349999232845
1138.979218,0.29381645773914317
1139.09822,0.28820017159914846
1139.217222,0.2821264229982005
1139.336224,0.27615306048659793
1139.455226,0.27073900590532535
1139.574228,0.2655638440436572
1139.69323,0.25996715054665975
1139.812232,0.25448840600544775
1139.931234,0.24902549455191583
1140.050236,0.24399684112054812
1140.169238,0.23942860662347792
1140.28824,0.23438270690580212
1140.407242,0.2293972642577201
1140.526244,0.22469755073635353
1140.645246,0.22033635804571078
1140.764248,0.2168390295542671
1140.88325,0.21277925758930283
1141.002252,0.20802437887897599
1141.121254,0.2035792326998641
1141.240256,0.19934864545220599
1141.359258,0.195284072196269
1141.47826,0.19111116586652732
1141.597262,0.18656044323350748
1141.716264,0.18284801323341038
1141.835266,0.1796221142726423
1141.954268,0.17640020028634
1142.07327,0.17306292885822502
1142.192272,0.16987371006092472
1142.311274,0.1663601936610241
1142.430276,0.16331082372032243
1142.549278,0.16036545092272894
1142.66828,0.15756771131366099
1142.787282,0.15471044591371955
1142.906284,0.15178351754322628
1143.025286,0.14916532863802215
1143.144288,0.14676831851843686
1143.26329,0.14386211109523508
1143.382292,0.1410698670974127
1143.501294,0.13863648324341235
1143.620296,0.13617696852086406
1143.739298,0.1337209651182544
1143.8583,0.1312829974454746
1143.977302,0.1292121050093017
1144.096304,0.12714844714102866
1144.215306,0.12475543227599761
1144.334308,0.12226065462844182
1144.45331,0.1199596311357225
1144.572312,0.11774900455578825
1144.691314,0.11566004930032435
1144.810316,0.11333582103184027
1144.929318,0.11120276859928582
1145.04832,0.10931736737896218
1145.167322,0.10734578709513519
1145.286324,0.10503097209364154
1145.405326,0.10306452815209087
1145.524328,0.10098331235498195
1145.64333,0.09915212421397382
1145.762332,0.09744180022263194
1145.881334,0.09543594399999815
1146.000336,0.09375221385097804
1146.119338,0.09230102799451305
1146.23834,0.09039195580511955
1146.357342,0.08886828049160116
1146.476344,0.08692583457859926
1146.595346,0.08510240354752102
1146.714348,0.08350907252780793
1146.83335,0.08199475476863248
1146.952352,0.08024265882280564
1147.071354,0.07840245800599178
1147.190356,0.07659679835815751
1147.309358,0.07508758851363696
1147.42836,0.07348308759418318
1147.547362,0.07186973749543275
1147.666364,0.07007424192793525
1147.785366,0.0687554000044996
1147.904368,0.06729293671958611
1148.02337,0.06594725652511567
1148.142372,0.06453161630537084
1148.261374,0.0631905825005389
1148.380376,0.06198889641848588
1148.499378,0.061108763150719274
1148.61838,0.05989872856775177
1148.737382,0.05904827200608795
1148.856384,0.05814589475593228
1148.975386,0.05746955210714446
1149.094388,0.05666491742766493
1149.21339,0.05596661089964698
1149.332392,0.05516095019749016
1149.451394,0.05473784193827281
1149.570396,0.05423113982512323
1149.689398,0.05384207792197962
1149.8084,0.05342908598147367
1149.927402,0.05333300012991658
1150.046404,0.053040473813980575
1150.165406,0.05324241105222863
1150.284408,0.053104160586978734
1150.40341,0.053167923829977336
1150.522412,0.05325306059935828
1150.641414,0.05349323936898553
1150.760416,0.053718383445935165
1150.879418,0.054361450871409756
1150.99842,0.05454113998325213
1151.117422,0.055315617290924796
1151.236424,0.05601140210245895
1151.355426,0.0571314800429917
1151.474428,0.05819243008338615
1151.59343,0.05935018742323133
1151.712432,0.06043420659462782
1151.831434,0.06211920988221142
1151.950436,0.06323483139359502
1152.069438,0.06468667818432879
1152.18844,0.06584182528216186
1152.307442,0.06738721280885762
1152.426444,0.06885172497625304
1152.545446,0.07046775850074612
1152.664448,0.07195603294734296
1152.78345,0.0738292709996129
1152.902452,0.0750725724975859
1153.021454,0.07684230070716673
1153.140456,0.07838677908233523
1153.259458,0.08013841114201005
1153.37846,0.08146351725495327
1153.497462,0.08296802386945762
1153.616464,0.08434835265975632
1153.735466,0.08605230241253277
1153.854468,0.08717828537560694
1153.97347,0.08837200897800844
1154.092472,0.08934946724119647
1154.211474,0.09107244411503415
1154.330476,0.09243033993093991
1154.449478,0.09417504947993774
1154.56848,0.0956078833982329
1154.687482,0.09738335267851501
1154.806484,0.09921163333945457
1154.925486,0.10135764269477561
1155.044488,0.10271470379477862
1155.16349,0.1048840316150457
1155.282492,0.10642657161809273
1155.401494,0.10851140460051156
1155.520496,0.10990927788282716
1155.639498,0.11114718111301584
1155.7585,0.11261278795104625
1155.877502,0.11432614433472851
1155.996504,0.11544050384088679
1156.115506,0.11763131440611482
1156.234508,0.11896808679857943
1156.35351,0.12126221645158934
1156.472512,0.12310717026577875
1156.591514,0.1252429284615345
1156.710516,0.12741573943870746
1156.829518,0.12975593709829472
1156.94852,0.131545826181492
1157.067522,0.13390830557714223
1157.186524,0.13593207045191105
1157.305526,0.13849791605531023
1157.424528,0.14050671468471812
1157.54353,0.14287287930313475
1157.662532,0.14477130334356594
1157.781534,0.14719456439994125
1157.900536,0.1497032915734029
1158.019538,0.15231569061424194
1158.13854,0.15460218649679647
1158.257542,0.15741022235994825
1158.376544,0.1602692605121842
1158.495546,0.1637032404089175
1158.614548,0.16609423017869124
1158.73355,0.16892507593922018
1158.852552,0.1714609045793138
1158.971554,0.17450532884713382
1159.090556,0.17762157054994251
1159.209558,0.18077538232527005
1159.32856,0.18420610728188683
1159.447562,0.18836004776937976
1159.566564,0.19212674395024384
1159.685566,0.19679356363608533
1159.804568,0.20086946695915536
1159.92357,0.20576922605990708
1160.042572,0.21040942573527574
1160.161574,0.21528339554424555
1160.280576,0.21994010933205793
1160.399578,0.22489986956183122
1160.51858,0.23017854237636692
1160.637582,0.23555755511325036
1160.756584,0.23995592940041735
1160.875586,0.2461288745358698
1160.994588,0.25175471969802826
1161.11359,0.2585671114413854
1161.232592,0.2646359952720335
1161.351594,0.2710369826689952
1161.470596,0.2778705281096285
1161.589598,0.2847909148666525
1161.7086,0.2912713418641669
1161.827602,0.29909321449882925
1161.946604,0.30617452392114275
1162.065606,0.3137370701696454
1162.184608,0.319691119789688
1162.30361,0.3268022601554029
1162.422612,0.33447270571756405
1162.541614,0.34146844684797484
1162.660616,0.3478444089170874
1162.779618,0.35547512644237295
1162.89862,0.36327324021856267
1163.017622,0.3721047047243017
1163.136624,0.38039693714979766
1163.255626,0.3891618325100745
1163.374628,0.39796150479346387
1163.49363,0.4068584266991546
1163.612632,0.41499450491822804
1163.731634,0.4245947900680956
1163.850636,0.4330119297385245
1163.969638,0.441026638763593
1164.08864,0.44882599739135354
1164.207642,0.4571928435325194
1164.326644,0.4659951745281091
1164.445646,0.4747295526206497
1164.564648,0.4818993520067818
1164.68365,0.4897648015252951
1164.802652,0.4970721959273041
1164.921654,0.5056553339448936
1165.040656,0.5125997257858138
1165.159658,0.51903705575143
1165.27866,0.5260547416929006
1165.397662,0.5344217274140645
1165.516664,0.5427697945748867
1165.635666,0.5508294752685378
1165.754668,0.5587014652021881
1165.87367,0.5678545312591978
1165.992672,0.5775270487619547
1166.111674,0.5860207971604402
1166.230676,0.5932970962293221
1166.349678,0.6011985698090156
1166.46868,0.6081400975241158
1166.587682,0.6155371363018882
1166.706684,0.6214063892820576
1166.825686,0.6273755213532579
1166.944688,0.6339532914821304
1167.06369,0.6397869811408649
1167.182692,0.6459132965979033
1167.301694,0.6519222321584565
1167.420696,0.657710772342655
1167.539698,0.6639622390655386
1167.6587,0.6709101873002233
1167.777702,0.6777003841476241
1167.896704,0.6848126375216803
1168.015706,0.6909484914730667
1168.134708,0.6959273543703018
1168.25371,0.7003255364293431
1168.372712,0.7047092306785178
1168.491714,0.7077106183399697
1168.610716,0.7103268945826895
1168.729718,0.7141873186501082
1168.84872,0.7185787328466433
1168.967722,0.7226718735643111
1169.086724,0.7266139212044719
1169.205726,0.7283380384696696
1169.324728,0.7327944788287596
1169.44373,0.7368727950452374
1169.562732,0.7393750327169644
1169.681734,0.7423755735933796
1169.800736,0.7456119413350031
1169.919738,0.749919058706812
1170.03874,0.7547188373141207
1170.157742,0.755254877960525
1170.276744,0.755995390532821
1170.395746,0.7574785945633924
1170.514748,0.7597468449055332
1170.63375,0.7610775659253992
1170.752752,0.761922831058938
1170.871754,0.7635398208643601
1170.990756,0.7672443112323779
1171.109758,0.7709821942835092
1171.22876,0.773515167686245
1171.347762,0.773716307776922
1171.466764,0.7752342788658789
1171.585766,0.7778512254639751
1171.704768,0.7790032976007514
1171.82377,0.7795877692234133
1171.942772,0.7812188115065632
1172.061774,0.7837619029290713
1172.180776,0.7871708215905282
1172.299778,0.7887388511974894
1172.41878,0.7888729482001152
1172.537782,0.7895121941478154
1172.656784,0.7908713236380406
1172.775786,0.7912905965370725
1172.894788,0.7909187773410556
1173.01379,0.7901203526482838
1173.132792,0.7900334441895454
1173.251794,0.7911877354456385
1173.370796,0.7915596810816754
1173.489798,0.7913618158955839
1173.6088,0.7919555598836693
1173.727802,0.7932871634580833
1173.846804,0.7937632785764102
1173.965806,0.7949627665125396
1174.084808,0.7955433012014747
1174.20381,0.7955353458082397
1174.322812,0.7995149881336371
1174.441814,0.8013159221479349
1174.560816,0.80161246389597
1174.679818,0.8032253253311331
1174.79882,0.8045758780243017
