nu,[0]Ethane-PNNL(x-sec)-X=0.01-T=278.24K-P=1.0atm-L=15cm
636.784608,0.9998611696378268
636.90561,0.9999234789278866
637.026612,0.9998115577574702
637.147614,0.999845461942236
637.268616,0.9999738923408109
637.389618,0.9998044191284328
637.51062,1.0001796061272494
637.631622,0.9997126712868035
637.752624,1.000038982759808
637.873626,0.9998015996839463
637.994628,1.0002718269382485
638.11563,0.9999924127287835
638.236632,0.9997299264764218
638.357634,1.0000390677631252
638.478636,1.0000827744256138
638.599638,1.000100495049289
638.72064,0.9999686924900903
638.841642,1.000057547655803
638.962644,0.999982892146341
639.083646,1.00018972799608
639.204648,0.9999653016020034
639.32565,1.0002489909931127
639.446652,1.0003430988449493
639.567654,0.9996011895460389
639.688656,1.0002645949990832
639.809658,1.0003379971081547
639.93066,0.9998312542391677
640.051662,1.0002487909433346
640.172664,1.0000983248335695
640.293666,0.9998044491225658
640.414668,0.9999625507012425
640.53567,0.9999674235306247
640.656672,1.0000621389305433
640.777674,0.9998601697771571
640.898676,0.9998205361055716
641.019678,1.0000424539011414
641.14068,0.9997518607916273
641.261682,0.9999573219107356
641.382684,0.999932990245254
641.503686,0.9999905226449104
641.624688,0.9997139009341454
641.74569,1.0000200172003415
641.866692,0.9998893061270189
641.987694,1.0003740099242773
642.108696,0.9996571287937716
642.229698,1.0001055955748204
642.3507,1.0000731966787462
642.471702,1.000495512725891
642.592704,0.9998804771434259
642.713706,0.999800269948703
642.834708,1.000047965150291
642.95571,1.0003053666148953
643.076712,1.0002782587067738
643.197714,1.0001226675230455
643.318716,1.0002616242176476
643.439718,0.9998094981477826
643.56072,1.0002486909184605
643.681722,0.9997791543899828
643.802724,1.0002574831430955
643.923726,0.9995224940422752
644.044728,1.0000289324185343
644.16573,1.0002358678124392
644.286732,0.9999272746446168
644.407734,0.999904671544046
644.528736,0.999388297166509
644.649738,0.9999921760306074
644.77074,0.999558547468855
644.891742,0.9999358920550021
645.012744,1.000383663580052
645.133746,1.0000121300735687
645.254748,0.9999654115981925
645.37575,1.0002819197319004
645.496752,0.9997974405179426
645.617754,0.9996278292727132
645.738756,0.9999674315303642
645.859758,1.0003352161723882
645.98076,1.0002636847587159
646.101762,1.0001692243168196
646.222764,0.9995138881906497
646.343766,1.0000745097757155
646.464768,1.0002590635511672
646.58577,0.9999189982808164
646.706772,0.9998633693348197
646.827774,0.9998759776914025
646.948776,0.9997213688248779
647.069778,0.999876097676527
647.19078,0.9999479983521325
647.311782,1.0004740123083453
647.432784,0.9999328212565929
647.553786,0.9998160569196033
647.674788,0.9998158269619366
647.79579,1.0002822298193434
647.916792,0.9997368446314497
648.037794,1.0002362278974164
648.158796,1.0000963346398835
648.279798,0.9996565090065438
648.4008,1.0000835244879758
648.521802,0.9995876050581799
648.642804,0.9997346052234259
648.763806,1.0000751548239823
648.884808,1.0004236997353866
