nu,[0]HFC-134-HITRAN(x-sec)-X=0.01-T=203.0K-P=0.0atm-L=15cm
651.17086,0.9999944599153463
651.289862,0.999998697700848
651.408864,1.0
651.527866,1.0
651.646868,0.9999991460003647
651.76587,0.9999992977402465
651.884872,0.9999962567070061
652.003874,1.0
652.122876,0.9999997240000381
652.241878,0.9999995992000803
652.36088,0.9999995263501121
652.479882,0.9999999649690006
652.598884,1.0
652.717886,1.0
652.836888,0.9999984030012752
652.95589,0.9999962016072139
653.074892,0.9999960774076934
653.193894,0.9999988281006866
653.312896,1.0
653.431898,1.0
653.5509,0.9999981006018038
653.669902,0.9999975754029393
653.788904,1.0
653.907906,1.0
654.026908,1.0
654.14591,0.9999993403902175
654.264912,0.9999962039072052
654.383914,1.0
654.502916,0.9999987500007812
654.621918,1.0
654.74092,0.9999972571037617
654.859922,1.0
654.978924,0.9999998601500097
655.097926,1.0
655.216928,1.0
655.33593,0.9999995598400969
655.454932,0.9999954824102043
655.573934,0.9999989011006037
655.692936,0.9999986762008762
655.811938,1.0
655.93094,0.9999994488601519
656.049942,0.9999988212006948
656.168944,0.999999989194
656.287946,0.99999999944871
656.406948,1.0
656.52595,0.9999957771089164
656.644952,0.9999951290118633
656.763954,0.9999974309033002
656.882956,0.9999995855000859
657.001958,1.0
657.12096,0.9999956056096554
657.239962,0.9999958526086005
657.358964,0.9999989804005198
657.477966,0.9999999955638
657.596968,1.0
657.71597,0.9999979138021761
657.834972,0.9999959789080846
