nu,[0]2-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
615.930319,1.0003037461215138
616.048321,1.0000982718283598
616.166323,0.9996184927923892
616.284326,1.0010168166078397
616.402328,0.9987747512309656
616.52033,0.9987969242765629
616.638333,1.0002334372422335
616.756335,0.9992690472761944
616.874337,0.998878229655283
616.99234,1.0013823545724783
617.110342,0.9992269089889627
617.228345,0.999137811897941
617.346347,0.9996442133071017
617.464349,1.000330234515416
617.582352,0.999833643838721
617.700354,0.9993292550500337
617.818356,0.9987847390284168
617.936359,0.9993841297259989
618.054361,0.9983740233347268
618.172363,1.000843275356902
618.290366,1.0001093059734627
618.408368,0.9991854918919604
618.526371,1.0000521723609304
618.644373,0.9978107000207497
618.762375,0.9996089664735459
618.880378,0.9979938150844967
618.99838,0.9986215509348899
619.116382,0.999838263080826
619.234385,1.0000340455795376
619.352387,0.9983439727288883
619.470389,0.9989629381207459
619.588392,1.0006366525772756
619.706394,1.0004867984479258
619.824396,0.9989954049438178
619.942399,1.0000592667562047
620.060401,0.9986110654636539
620.178404,0.998272493859415
620.296406,0.9993642821542696
620.414408,0.9991097664931802
620.532411,0.9993993704501875
620.650413,1.000166383840256
620.768415,1.0003437990853636
620.886418,0.9993010543763695
621.00442,0.9998139073173917
621.122422,1.0005181041696247
621.240425,0.9992362717889646
621.358427,1.0000785520850535
621.47643,1.0003184206851072
621.594432,0.9999488513081389
621.712434,0.999436498826455
621.830437,0.9993963522686462
621.948439,0.9998222258037055
622.066441,0.999836883304975
622.184444,0.9999215810749247
622.302446,0.9979654724626155
622.420448,0.9996674053218768
622.538451,0.9986197534177159
622.656453,0.9993885370197291
622.774455,1.0004588452372853
622.892458,1.0000975427569854
623.01046,0.9990262643884982
623.128463,1.0011967154932149
623.246465,0.9997646377020524
623.364467,0.9996594779907845
623.48247,0.9992748330607278
623.600472,1.000266105399762
623.718474,0.9998512510642201
623.836477,0.9998928957360712
623.954479,1.0005584258616993
624.072481,1.001065767527012
624.190484,0.9992263094529972
624.308486,1.0000008793403867
624.426489,0.999796110788231
624.544491,1.0003899560130856
624.662493,0.9999084661894749
