nu,[0]Hexafluorobenzene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1149.186566,0.991679211002603
1149.305568,0.9914908098511886
1149.42457,0.9922902735845333
1149.543572,0.9922616960361726
1149.662574,0.9928609052751798
1149.781576,0.9930402321474017
1149.900578,0.992816525384612
1150.01958,0.9928941666726319
1150.138582,0.9937704843933822
1150.257584,0.9939077335741148
1150.376586,0.9943803496425943
1150.495588,0.9946419060677125
1150.61459,0.9944025245716408
1150.733592,0.9948580652387444
1150.852594,0.9953040605636706
1150.971596,0.9953130183405257
1151.090598,0.9953856788429406
1151.2096,0.9953119234968076
1151.328602,0.9955728289421212
1151.447604,0.9951295990538519
1151.566606,0.9951565674314061
1151.685608,0.9954508787401781
1151.80461,0.9952244394237136
1151.923612,0.9954285808902311
1152.042614,0.9953399916888098
1152.161616,0.9952236432444805
1152.280618,0.9955127977104957
1152.39962,0.9953070464803312
1152.518622,0.9956555644818202
1152.637624,0.9953392949510595
1152.756626,0.9952285198522801
1152.875628,0.9953497460685248
1152.99463,0.9950542705944218
1153.113632,0.9950360612678857
1153.232634,0.995176172208891
1153.351636,0.9948322987485322
1153.470638,0.9948231463334849
1153.58964,0.9945980433268354
1153.708642,0.9950737738492567
1153.827644,0.9949599439207243
1153.946646,0.9946903463080483
1154.065648,0.9946254946116573
1154.18465,0.9948980593368429
1154.303652,0.9950579523020341
1154.422654,0.9948941792419778
1154.541656,0.9946818914760378
1154.660658,0.9948547822125461
1154.77966,0.994737893642974
1154.898662,0.994783055768518
1155.017664,0.9944678589637165
1155.136666,0.9947504274193966
1155.255668,0.9947421710251131
1155.37467,0.9944517487148946
1155.493672,0.9944947099583953
1155.612674,0.9945811353038175
1155.731676,0.9945371757891495
1155.850678,0.9946558311518728
1155.96968,0.9947792756000884
1156.088682,0.994736103116377
1156.207684,0.99474475735812
1156.326686,0.9946032152501078
1156.445688,0.9947978781464754
1156.56469,0.9947235695204395
1156.683692,0.9948381682764099
1156.802694,0.9947265536956243
1156.921696,0.9951178565938638
1157.040698,0.9947828568119267
1157.1597,0.9948655267022142
1157.278702,0.9948353827334385
1157.397704,0.9950727787759803
1157.516706,0.9945991373852848
1157.635708,0.9950660123040906
1157.75471,0.9948269266686236
1157.873712,0.9950013351153223
1157.992714,0.9951842331685327
1158.111716,0.9950240214043856
1158.230718,0.9948376708574501
1158.34972,0.9953256588961259
1158.468722,0.9948998501549615
1158.587724,0.9949464125575005
1158.706726,0.9951188517122179
1158.825728,0.9949505913412087
1158.94473,0.995588857793699
1159.063732,0.9950297925604461
1159.182734,0.9953511395591448
1159.301736,0.9950690970135101
1159.420738,0.9956090684526497
1159.53974,0.9952329983906961
1159.658742,0.9952659411481425
1159.777744,0.9952874391246486
1159.896746,0.995707240346594
1160.015748,0.9955653621739045
1160.13475,0.9953002784154266
1160.253752,0.9957276525542456
1160.372754,0.9957758469389238
1160.491756,0.9958289232060357
1160.610758,0.9958525246311914
1160.72976,0.9958895710341665
1160.848762,0.9958130896520337
1160.967764,0.995782817394249
1161.086766,0.9957026601038229
1161.205768,0.9959060033476548
1161.32477,0.9958052227596997
1161.443772,0.9960481292747763
1161.562774,0.9958067164686542
1161.681776,0.9960498225580353
1161.800778,0.9958849899526763
1161.91978,0.9959908581539034
1162.038782,0.9958850895411802
1162.157784,0.9958584001784195
1162.276786,0.996100423174266
1162.395788,0.9961715472835811
1162.51479,0.9961201461579017
1162.633792,0.9958499354179934
1162.752794,0.9960910598742957
1162.871796,0.9957597155008684
1162.990798,0.995810102217246
1163.1098,0.9960635681404308
1163.228802,0.9959407610736905
1163.347804,0.9958473462115273
1163.466806,0.9961718461350901
1163.585808,0.995841271561243
1163.70481,0.9962371971516865
1163.823812,0.9959129747140779
1163.942814,0.9962749552569701
1164.061816,0.9962058161742292
1164.180818,0.9961169585785341
1164.29982,0.9961219391757785
1164.418822,0.9959779103569083
1164.537824,0.9963675134995773
1164.656826,0.9962568232177865
1164.775828,0.9964156392127059
1164.89483,0.9961338927107697
1165.013832,0.9963167000521428
1165.132834,0.99625224044694
1165.251836,0.9962416802291606
1165.370838,0.9960535079491967
1165.48984,0.9963287555571491
1165.608842,0.9962554284592103
1165.727844,0.996499939541637
1165.846846,0.9965170794880002
1165.965848,0.9965234572177176
1166.08485,0.9965796627256851
1166.203852,0.9967887670732041
1166.322854,0.9963436009662049
1166.441856,0.9966410539237386
1166.560858,0.9962248438870323
1166.67986,0.9966305892476119
1166.798862,0.9967021498929164
1166.917864,0.9967635486364117
1167.036866,0.9966313865524024
1167.155868,0.9970560419682551
1167.27487,0.9967243765986858
1167.393872,0.9969005133572552
1167.512874,0.9967638476655211
1167.631876,0.9965582364932694
1167.750878,0.9971544562562626
1167.86988,0.9970163599274626
1167.988882,0.9969809664749227
1168.107884,0.9970538484473757
1168.226886,0.9972227636760186
1168.345888,0.9971179610710296
1168.46489,0.9970460714576881
1168.583892,0.9971213512778606
1168.702894,0.99718865924069
1168.821896,0.9972908763167979
1168.940898,0.9972172789659013
1169.0599,0.9973089274450214
1169.178902,0.9972402152270835
1169.297904,0.997374552531489
1169.416906,0.9971614363618868
1169.535908,0.9975043194019252
1169.65491,0.9976598424480264
1169.773912,0.9973377500895098
1169.892914,0.9973747520064195
1170.011916,0.9974688088802456
1170.130918,0.9973373511544895
1170.24992,0.9974482612344241
1170.368922,0.997543322583321
1170.487924,0.9977292819895288
1170.606926,0.9975164890288565
1170.725928,0.9974807785777702
1170.84493,0.997655153457786
1170.963932,0.9976187397092398
1171.082934,0.9976644316938569
1171.201936,0.997475392196109
1171.320938,0.997898611015844
1171.43994,0.9978131945506179
1171.558942,0.9974724995216661
1171.677944,0.9976368965355291
1171.796946,0.9975578868221494
1171.915948,0.9973754501689902
1172.03495,0.9974144483115005
1172.153952,0.9975852202827151
1172.272954,0.9977270869875229
1172.391956,0.9972513843800412
1172.510958,0.9973818333922976
1172.62996,0.997747540602455
1172.748962,0.997840135870577
1172.867964,0.9975691592899598
1172.986966,0.9979027024085365
1173.105968,0.9976576475987874
1173.22497,0.9980675695526255
1173.343972,0.9976417849682988
1173.462974,0.9982522291334773
1173.581976,0.9978222746920028
1173.700978,0.9980014996664585
1173.81998,0.9979777475134182
1173.938982,0.9978449255147243
1174.057984,0.9979914199022147
1174.176986,0.9978974135382292
1174.295988,0.9980612817467439
1174.41499,0.9977121211934619
1174.533992,0.9979745539897358
1174.652994,0.997972458245373
1174.771996,0.9979726578398845
1174.890998,0.9982270734942655
1175.01,0.9978925238528826
1175.129002,0.9979423199322247
1175.248004,0.9978862371497855
1175.367006,0.9978644834669316
1175.486008,0.9982278720762437
1175.60501,0.9977150145628088
1175.724012,0.997974154799994
1175.843014,0.9980802450912484
1175.962016,0.9983078333312025
1176.081018,0.9978105004586296
1176.20002,0.9981001070857518
1176.319022,0.9983197132651047
1176.438024,0.9982070093317338
1176.557026,0.9981932341700539
1176.676028,0.9978509126022386
1176.79503,0.9983307946754236
1176.914032,0.9980575889268332
1177.033034,0.9983276998547571
1177.152036,0.9983115270770193
1177.271038,0.998228970127507
1177.39004,0.9980951165976927
1177.509042,0.9980484068392528
1177.628044,0.9982795816192829
1177.747046,0.9984793573504602
1177.866048,0.9983392805232432
1177.98505,0.9983954886069794
1178.104052,0.9984580899666471
1178.223054,0.9987374976275287
1178.342056,0.9984085676735478
1178.461058,0.9984475063669866
1178.58006,0.9984522989265193
1178.699062,0.998376519272905
1178.818064,0.9985627338577198
1178.937066,0.9986156590851203
1179.056068,0.9989167870991015
1179.17507,0.9985704228203729
1179.294072,0.9987667610649165
1179.413074,0.998780743897451
1179.532076,0.9989477539994861
1179.651078,0.9986989471041502
1179.77008,0.9985543459659846
1179.889082,0.9989168869907852
1180.008084,0.9987968243968753
1180.127086,0.9987800447511749
1180.246088,0.9987352005339258
1180.36509,0.9989421599077272
1180.484092,0.9990853585397291
1180.603094,0.9990453759437374
1180.722096,0.9988919143807694
1180.841098,0.999156136253445
1180.9601,0.9988374762548881
1181.079102,0.9992000401386333
1181.198104,0.9989955048433633
1181.317106,0.9991601628607878
1181.436108,0.9989683325351766
1181.55511,0.9993657512208441
1181.674112,0.9991128537471284
1181.793114,0.9991368327433652
1181.912116,0.9989621389507151
1182.031118,0.999232344798133
1182.15012,0.9987444888144812
1182.269122,0.9988727358401278
1182.388124,0.9990066437053413
1182.507126,0.9993304442525548
1182.626128,0.998991309071054
1182.74513,0.9991087773750009
1182.864132,0.9987838401225562
1182.983134,0.9988502614564092
1183.102136,0.9991262519403319
1183.221138,0.9993132159442043
1183.34014,0.9993959724981045
1183.459142,0.9989629381207459
1183.578144,0.999217566261041
1183.697146,0.9992230419883076
1183.816148,0.9992142088956587
1183.93515,0.999234732966291
1184.054152,0.9994025185631626
1184.173154,0.9993524897253157
1184.292156,0.999126231957807
1184.411158,0.9991704642551704
1184.53016,0.9993831803115266
1184.649162,0.9992765518149189
1184.768164,0.9992857751800579
1184.887166,0.9992530491068131
1185.006168,0.9991440964945429
1185.12517,0.9990823113340325
1185.244172,0.9992884232908709
1185.363174,0.9994790357490244
1185.482176,0.9993595052044179
1185.601178,0.9994221969924867
1185.72018,0.9993372996829164
1185.839182,0.9995460130832604
1185.958184,0.999675542647675
1186.077186,0.9992369812469695
1186.196188,0.9992444755524323
1186.31519,0.9995145478700336
1186.434192,0.9994602956927926
1186.553194,0.9994589564168938
1186.672196,0.9995472725120303
1186.791198,0.9995606065615836
1186.9102,0.9992958480314388
1187.029202,0.9994521401300546
1187.148204,0.9993732864670162
1187.267206,0.9994619547982606
1187.386208,0.9991827841029465
1187.50521,0.9993468433996996
1187.624212,0.9993272663867949
1187.743214,0.9992686075979103
1187.862216,0.9995357178123464
1187.981218,0.9993544884322938
1188.10022,0.999552350225072
1188.219222,0.999366061024275
1188.338224,0.9996084066926814
1188.457226,0.9994876313056926
1188.576228,0.9996045881958612
1188.69523,0.9992312656277834
1188.814232,0.9994910195745059
1188.933234,0.9996417641817793
1189.052236,0.9995491716536523
1189.171238,0.9994792656292291
1189.29024,0.9995705322476877
1189.409242,0.9994168600922043
1189.528244,0.9997544901424786
1189.647246,0.9993972617197405
1189.766248,0.9996565989756336
1189.88525,0.9996280491908598
1190.004252,0.9997477418224459
1190.123254,0.9995875450829254
1190.242256,0.9996064674542534
1190.361258,0.9996616872406721
1190.48026,0.9996416442247749
1190.599262,0.9997340753642255
1190.718264,0.9994469729758472
1190.837266,0.9998082283905263
1190.956268,0.9992526494056734
1191.07527,0.9997528905365741
1191.194272,0.9996476320961574
1191.313274,0.9997191694402858
1191.432276,0.999365621303305
1191.551278,0.9996821905121377
1191.67028,0.9996695945958917
1191.789282,0.9997946910787617
1191.908284,0.9996636265862265
1192.027286,0.9997896521262168
1192.146288,1.0000901340618304
1192.26529,0.9996183028648936
1192.384292,0.9996998250615147
1192.503294,0.9996076369945046
1192.622296,0.9997551799733149
1192.741298,0.9995832968448862
1192.8603,0.9996530002183551
1192.979302,0.9996043782789197
1193.098304,1.0000766939408299
1193.217306,0.9996854494813909
1193.336308,0.9997401837580872
1193.45531,0.9996903879397093
1193.574312,0.9996232809764374
1193.693314,0.9999428726318302
1193.812316,0.9999435805916347
1193.931318,0.9998633093430193
1194.05032,0.9999949848125761
1194.169322,0.9996672353784324
1194.288324,0.9996029788337697
1194.407326,0.9998487614377046
1194.526328,0.9999494192792477
1194.64533,0.999936701003466
1194.764332,0.9998811770600048
1194.883334,0.9997190194824217
1195.002336,0.9997917516866909
1195.121338,0.9999675535263982
1195.24034,0.9995726113565571
1195.359342,0.9998185264683137
1195.478344,1.000083982526335
1195.597346,0.9999523291362917
1195.716348,0.9997780246401766
1195.83535,0.9997261974907505
1195.954352,0.9996184328152814
1196.073354,0.9996093263328386
1196.192356,0.999775295249895
1196.311358,0.9999915085360527
1196.43036,0.9997773747846718
1196.549362,0.9996783517398966
1196.668364,0.9999273386399645
1196.787366,0.9997625581937687
1196.906368,0.9997803441278844
1197.02537,0.9996428437954676
1197.144372,0.9998724181392579
1197.263374,0.9998537506954723
1197.382376,0.9997179897723619
1197.501378,0.9997212988443845
1197.62038,1.0000807292584313
1197.739382,0.9999886760641162
1197.858384,0.9997216987329841
1197.977386,0.9998836267718895
1198.096388,1.0000822353811436
1198.21539,0.9999296844722526
1198.334392,0.9998817569912557
1198.453394,0.9999348381231273
1198.572396,0.9999249088194838
1198.691398,0.99980611879739
1198.8104,0.9997573694395565
1198.929402,0.9998823769181372
1199.048404,0.9999397598145129
1199.167406,0.9996799312329402
1199.286408,0.9997489415204558
1199.40541,1.0001031753222074
1199.524412,0.9999240328856474
1199.643414,0.9999664195638355
1199.762416,0.9997554998950237
1199.881418,1.000053578435273
1200.00042,0.9999561289623621
1200.119422,0.9998521409322296
1200.238424,0.9997438328164174
1200.357426,0.999906683354269
1200.476428,0.9996588981884554
1200.59543,0.9998219558517409
1200.714432,1.00007936014885
1200.833434,1.0000035507063036
1200.952436,1.0001291183350547
1201.071438,1.0000849926116673
1201.19044,0.9999317633282276
1201.309442,0.9998715882454953
1201.428444,0.9999206291500325
1201.547446,0.999991842933269
1201.666448,1.0003014154165006
1201.78545,0.9999376709425364
1201.904452,1.0000243132955633
1202.023454,1.000013929097009
1202.142456,1.0001824266377157
1202.261458,1.0002090918566555
1202.38046,0.9999181443503565
1202.499462,0.9999182163444655
1202.618464,1.000002446202992
1202.737466,0.9998369632919288
1202.856468,0.9999735843488995
1202.97547,1.0002006101195193
1203.094472,1.0002052610631698
1203.213474,0.9999175663978361
1203.332476,0.9998997250278712
1203.451478,1.0002202142435974
1203.57048,0.9998445420848342
1203.689482,1.0000419628804171
1203.808484,1.0000302784583832
1203.927486,1.000321111545278
1204.046488,0.9998757577187115
1204.16549,0.9999049845142572
1204.284492,1.0001215973923636
1204.403494,1.0001946789474871
1204.522496,0.9998516810003506
1204.641498,0.9996350366153447
1204.7605,0.9999256657629263
1204.879502,1.0000609148552344
1204.998504,1.0000020958021962
1205.117506,1.0001875975942283
1205.236508,1.0001981596310263
1205.35551,0.9999408157514568
1205.474512,1.0001097460216541
1205.593514,0.9999232199477391
1205.712516,1.0002538622175603
1205.831518,0.9999908764416199
1205.95052,0.9998348436398135
1206.069522,1.000050939297362
1206.188524,1.000331925074941
1206.307526,0.9999418246922488
1206.426528,1.0000258233334165
1206.54553,0.9999001289874416
1206.664532,1.0003515817903952
1206.783534,0.9997212488583208
1206.902536,0.9998609696656128
1207.021538,1.0001470908167935
1207.14054,1.0001469707991497
1207.259542,1.000033343555884
1207.378544,0.9998947055438504
1207.497546,0.9998795872501972
1207.616548,1.0002489209756857
1207.73555,0.9999532220941204
1207.854552,0.9998504511835392
1207.973554,1.0002669256183048
1208.092556,0.9998859465045945
1208.211558,0.9999976027028735
1208.33056,0.9998633293402857
1208.449562,1.0003716890592664
1208.568564,0.9998719981929305
1208.687566,0.9997705663239324
1208.806568,1.0001147665851806
1208.92557,0.9999533260892609
1209.044572,0.9997604686922056
1209.163574,1.0001616530644486
1209.282576,0.9996847696955165
1209.401578,1.000169814416836
1209.52058,0.9995409653886398
1209.639582,0.999948826309418
1209.758584,0.9998240554800528
1209.877586,1.0002006301235318
1209.996588,0.9997966706742099
1210.11559,0.9997218586884686
1210.234592,0.9998987251286461
1210.353594,0.999875707724925
1210.472596,1.0002197441402072
1210.591598,1.0000250173129277
1210.7106,1.0000117280687733
1210.829602,0.9998474016443137
1210.948604,1.000028816415185
1211.067606,0.9998109078801689
1211.186608,1.0001161067398658
1211.30561,0.9999419576845203
1211.424612,0.9999534840818989
1211.543614,0.9998828568617933
1211.662616,1.0000529434014525
1211.781618,0.9998501512284489
1211.90062,0.9997162102759238
1212.019622,0.9998237455346437
1212.138624,1.0000598167889527
1212.257626,0.9997824836601101
1212.376628,0.9997568395682911
1212.49563,0.9998757277224393
1212.614632,0.9998833368056798
1212.733634,0.9999126658138521
1212.852636,0.9999380439193573
1212.971638,0.9999118108888883
1213.09064,1.0000863657293049
1213.209642,0.9997591590068494
1213.328644,0.9996550495091061
1213.447646,1.000026527351844
1213.566648,0.9997583192095086
1213.68565,0.9997490115028842
1213.804652,0.999898675133711
1213.923654,1.0000558265582442
1214.042656,1.0000561655772269
1214.161658,0.9998236455522741
1214.28066,0.9997522007073176
1214.399662,0.9996553594022195
1214.518664,0.9997513509183082
1214.637666,0.9997301164251259
1214.756668,0.9998462918143138
1214.87567,1.0000340495796738
1214.994672,0.9997606886395329
1215.113674,0.999900860914604
1215.232676,0.9998850366087971
1215.351678,0.9996977856759517
1215.47068,0.9997945611054603
1215.589682,0.9997449525301372
1215.708684,0.999584346407899
1215.827686,0.9994512006454844
1215.946688,0.999724318007266
1216.06569,0.9999278396036867
1216.184692,0.9998377931569528
1216.303694,0.9996569488555046
1216.422696,0.9997852330657206
1216.541698,0.9998012897454984
1216.6607,0.999624300592704
1216.779702,0.9996604176711354
1216.898704,0.999801859632396
1217.017706,1.0000521583602
1217.136708,0.9999063223880216
1217.25571,0.9999833621384108
1217.374712,0.9998222458001502
1217.493714,0.9998968853166844
1217.612716,0.9996599178410516
1217.731718,0.9996998450555113
1217.85072,0.9997011946512131
1217.969722,0.9998996150389075
1218.088724,0.9992874839601945
1218.207726,0.9996397249146605
1218.326728,0.9996300684415587
1218.44573,0.9996440733569217
1218.564732,0.9993285255399438
1218.683734,0.9997624682151425
1218.802736,0.9998060088187231
1218.921738,0.9997613984698738
1219.04074,0.9994989055897606
1219.159742,0.9995900740426136
1219.278744,0.9995590272570729
1219.397746,0.9993366201337837
1219.516748,0.9997609685725649
1219.63575,0.9995124289014382
1219.754752,0.9998033193441767
1219.873754,0.9995619359780744
1219.992756,0.9996813707730776
1220.111758,0.9996821705184942
1220.23076,0.9997746353984178
1220.349762,0.9996617572169927
1220.468764,0.999471579663229
1220.587766,0.9994121028792724
1220.706768,0.9995410253610996
1220.82577,0.9995785988144315
1220.944772,0.9996247704162357
1221.063774,0.9996279092429428
1221.182776,0.9996107157907679
1221.301778,0.9994981659608442
1221.42078,0.9996376756553249
1221.539782,0.9997802641454601
1221.658784,0.9996267396789731
1221.777786,0.999572451424952
1221.896788,0.9995975709962824
1222.01579,0.9996042783184869
1222.134792,0.9996099960713116
1222.253794,0.9995579577294859
1222.372796,0.9996022891079522
1222.491798,0.999532619256424
1222.6108,0.9995185559314067
1222.729802,0.9996847796923641
1222.848804,0.9997000949805038
1222.967806,0.9998364133817502
1223.086808,0.9995524501803121
1223.20581,0.9996675452753233
1223.324812,0.9995122090087281
1223.443814,0.9998484014922152
1223.562816,0.9995903639237771
1223.681818,0.9997799842070253
1223.80082,0.9995111995019068
1223.919822,0.9996190125941407
1224.038824,0.9995994202534993
1224.157826,0.9996768922105685
1224.276828,0.9997042437445067
1224.39583,0.9997118015371578
1224.514832,0.9997107318461025
1224.633834,0.9995556787399403
1224.752836,0.9993966021177655
1224.871838,0.9995095103294069
1224.99084,0.9994171399289643
1225.109842,0.9994786259627038
1225.228844,0.9997293766251134
1225.347846,0.9994175796726026
1225.466848,0.9996589481714016
1225.58585,0.999446413285699
1225.704852,0.9995427345777143
1225.823854,0.9995460230787206
1225.942856,0.9995405755677393
1226.061858,0.9995309600336532
1226.18086,0.999569922509849
1226.299862,0.999135693728025
1226.418864,0.9992783005504147
1226.537866,0.9993652915127044
1226.656868,0.9993740459910025
1226.77587,0.9992756025026456
1226.894872,0.9992819679085073
1227.013874,0.99952753164834
1227.132876,0.9994907697017822
1227.251878,0.9993613540212126
1227.37088,0.9994326110260364
1227.489882,0.9994004797841044
1227.608884,0.9990884956726802
1227.727886,0.999133685467299
1227.846888,0.999398980684509
1227.96589,0.9992305361892257
1228.084892,0.9990313993966942
1228.203894,0.999306480595827
1228.322896,0.9993423063753296
1228.441898,0.9990803231622112
1228.5609,0.9992480728390195
1228.679902,0.9989307720320152
1228.798904,0.9990658865558463
1228.917906,0.9991038118167168
1229.036908,0.9989950053457357
1229.15591,0.9990778454460821
1229.274912,0.9991118446436558
1229.393914,0.9989201834219514
1229.512916,0.998881426070732
1229.631918,0.9988374762548881
1229.75092,0.998904999950558
1229.869922,0.9988151025460064
1229.988924,0.9988694395655384
1230.107926,0.9990476637602679
1230.226928,0.9989252779278778
1230.34593,0.9987193207704818
1230.464932,0.9988286865237719
1230.583934,0.999012597802681
1230.702936,0.999045945399764
1230.821938,0.998631337474043
1230.94094,0.9989618392621183
1231.059942,0.9989032019231764
1231.178944,0.9988667426216925
1231.297946,0.9988357782326217
1231.416948,0.9986534074704737
1231.53595,0.9988350790478217
1231.654952,0.9986509108400758
1231.773954,0.9988201965160189
1231.892956,0.9984504018689536
1232.011958,0.998725512849466
1232.13096,0.9984923376664777
1232.249962,0.9986482144862566
1232.368964,0.9985983831836551
1232.487966,0.9986461173272083
1232.606968,0.9985395674710253
1232.72597,0.9984314314915372
1232.844972,0.9987456873085869
1232.963974,0.9982652064968087
1233.082976,0.9985422635314972
1233.201978,0.9985240902276785
1233.32098,0.9985066162089976
1233.439982,0.9982490347314551
1233.558984,0.9979625783669418
1233.677986,0.9981839510161428
1233.796988,0.9983818106824794
1233.91599,0.997871169181368
1234.034992,0.9981115853029829
1234.153994,0.9981133819054534
1234.272996,0.9980752547024988
1234.391998,0.9978505134619533
1234.511,0.9979323405589223
1234.630002,0.9981562018880192
1234.749004,0.9979277500807139
1234.868006,0.9978256672935042
1234.987008,0.9979422201379977
1235.10601,0.9978598933008651
1235.225012,0.9977195042904761
1235.344014,0.9977834601604648
1235.463016,0.9976938632287049
1235.582018,0.997717508853463
1235.70102,0.9976039750611507
1235.820022,0.9976168442354351
1235.939024,0.9973889148284537
1236.058026,0.9976269202164454
1236.177028,0.9975739476334164
1236.29603,0.9974608291616934
1236.415032,0.9976750069928819
1236.534034,0.9973997864268754
1236.653036,0.9972609580392848
1236.772038,0.9971611372135007
1236.89104,0.9974996311426414
1237.010042,0.9974030778516015
1237.129044,0.9970236381734557
1237.248046,0.9975418262694594
1237.367048,0.9970832619697522
1237.48605,0.9972017224976902
1237.605052,0.9971457810502304
1237.724054,0.9970408868315965
1237.843056,0.9972173786876343
1237.962058,0.9971423907603383
1238.08106,0.9969803682865223
1238.200062,0.9969961207007849
1238.319064,0.9972550742169897
1238.438066,0.9969192552630797
1238.557068,0.9968780833480432
1238.67607,0.996982063154589
1238.795072,0.9969591328308361
1238.914074,0.9967442116111379
1239.033076,0.9967960436577632
1239.152078,0.996728363504166
1239.27108,0.9968500714674698
1239.390082,0.9966885948358525
1239.509084,0.9966729469477498
1239.628086,0.9967157051343304
1239.747088,0.9966270013839489
1239.86609,0.9965382058740242
1239.985092,0.9965465768301116
1240.104094,0.9965010356921733
1240.223096,0.9964135467420607
1240.342098,0.9964261016318453
1240.4611,0.9962416802291606
1240.580102,0.9966017870397766
1240.699104,0.9963811638280168
1240.818106,0.9963856475533424
1240.937108,0.9963858468304918
1241.05611,0.9964080664826244
1241.175112,0.9963010580027424
1241.294114,0.9962529378237525
1241.413116,0.996525749224305
1241.532118,0.996186788824852
1241.65112,0.996021236338342
1241.770122,0.9961966511228797
1241.889124,0.9963933197523664
1242.008126,0.9959134726706899
1242.127128,0.9960959407324472
1242.24613,0.9961037103110862
1242.365132,0.99635226919324
1242.484134,0.9961308047004888
1242.603136,0.9960465355990443
1242.722138,0.9959347854470508
1242.84114,0.9960528107119851
1242.960142,0.9958268319674927
1243.079144,0.9959371756934042
1243.198146,0.9960221327578581
1243.317148,0.9960643649916041
1243.43615,0.9954224092521617
1243.555152,0.9961535167417522
1243.674154,0.9958896706231286
1243.793156,0.9958364915346116
1243.912158,0.9959009242399894
1244.03116,0.9960070929372045
1244.150162,0.9958962435166452
1244.269164,0.996103013038733
1244.388166,0.9959322956131995
1244.507168,0.9957798300502778
1244.62617,0.9960393640898054
1244.745172,0.9959530112203898
1244.864174,0.9961021165464248
1244.983176,0.9957640968532556
1245.102178,0.9959766155864664
1245.22118,0.9958601927251531
1245.340182,0.99582573655858
1245.459184,0.9959679506276035
1245.578186,0.995983587447177
1245.697188,0.9958143842098918
1245.81619,0.9959300049715538
1245.935192,0.9960334874748934
1246.054194,0.9960127701938144
1246.173196,0.9957754486286647
1246.292198,0.9961162612969072
1246.4112,0.9959194481694523
1246.530202,0.9958947496734003
1246.649204,0.9960335870782471
1246.768206,0.9959979297141003
1246.887208,0.9961332950306134
1247.00621,0.9961174566371379
1247.125212,0.9962258401123743
1247.244214,0.996133693484011
1247.363216,0.9964748280595666
1247.482218,0.9958834961263117
1247.60122,0.9959305029366808
1247.720222,0.9961372795717626
1247.839224,0.9963511732063467
1247.958226,0.9959303037506002
1248.077228,0.9962731619636647
1248.19623,0.9963369254864413
1248.315232,0.9963455936553994
1248.434234,0.9962478569467258
1248.553236,0.9962575205978068
1248.672238,0.9964571906112017
1248.79124,0.9963104232767043
1248.910242,0.9962449678321299
1249.029244,0.9964009920104667
1249.148246,0.996452407628166
1249.267248,0.9962481558211277
1249.38625,0.9962512441951977
1249.505252,0.9963508743010395
1249.624254,0.9965705938920176
1249.743256,0.9963568524242197
1249.862258,0.9966145436242927
1249.98126,0.9966778306571549
1250.100262,0.9966358714037327
1250.219264,0.9965490681996678
1250.338266,0.9967646450769182
1250.457268,0.9966675649283677
1250.57627,0.9966517180400685
1250.695272,0.9964361655862947
1250.814274,0.9967134126908449
1250.933276,0.9965249520040246
1251.052278,0.9966980634224791
1251.17128,0.9968690117987603
1251.290282,0.996680920363219
1251.409284,0.9968300349824007
1251.528286,0.996675039963136
1251.647288,0.9966879968228749
1251.76629,0.996720688725315
1251.885292,0.9967155057912093
1252.004294,0.9965234572177176
1252.123296,0.9964233116426667
1252.242298,0.9966878971540802
1252.3613,0.9968421963830119
1252.480302,0.9967041432992095
1252.599304,0.9964721375811629
1252.718306,0.9965059185592112
1252.837308,0.9967528833235008
1252.95631,0.9964735326431321
1253.075312,0.9968981207988942
1253.194314,0.9965506626794526
1253.313316,0.9965721884062434
1253.432318,0.99625443220428
1253.55132,0.9962311201233188
1253.670322,0.9964633686649355
1253.789324,0.9962751545119811
1253.908326,0.9961938617761616
1254.027328,0.9962150809314007
1254.14633,0.9963270617997043
1254.265332,0.995922933893621
1254.384334,0.9959687474022827
1254.503336,0.9958872804907872
1254.622338,0.9960518146596725
1254.74134,0.995801438707043
1254.860342,0.9959382712249001
1254.979344,0.9957484634796573
1255.098346,0.9959365781312781
1255.217348,0.9955967229767431
1255.33635,0.9957102274727957
1255.455352,0.9955473426039267
1255.574354,0.9956059820693214
1255.693356,0.9953722412269803
1255.812358,0.9952939085140284
1255.93136,0.9953409870292992
1256.050362,0.995191199482547
1256.169364,0.9952756948021586
1256.288366,0.9950733758198267
1256.407368,0.9950112851784237
1256.52637,0.9947742022387198
1256.645372,0.9947968833490946
1256.764374,0.994883235466197
1256.883376,0.9946399167858897
1257.002378,0.9945984411661324
1257.12138,0.9947086487788026
1257.240382,0.9943146232737633
1257.359384,0.9946609039095472
1257.478386,0.9942353795561925
1257.597388,0.9943288420745403
1257.71639,0.9946131613319906
1257.835392,0.9942097286142985
1257.954394,0.9942656047711519
1258.073396,0.9940875477468198
1258.192398,0.9940727359527066
1258.3114,0.99380983848377
1258.430402,0.9937500129322605
1258.549404,0.993660877553882
1258.668406,0.9938636050504045
1258.787408,0.9935265436844108
1258.90641,0.9936118912801402
1259.025412,0.9934430909598049
1259.144414,0.9934820346922627
1259.263416,0.9931623836081166
1259.382418,0.993243726938298
1259.50142,0.9932401512673172
1259.620422,0.9932367742565439
1259.739424,0.99284392749886
1259.858426,0.9930733009377245
1259.977428,0.9930464883205711
1260.09643,0.9930784649323158
1260.215432,0.9928243686661434
1260.334434,0.9928539552731679
1260.453436,0.9926681104083629
