nu,[0]Methylbutylether-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
1503.780076,0.9592639570500172
1503.898078,0.9596083946334452
1504.01608,0.9599327970917583
1504.134083,0.9604666681293366
1504.252085,0.9608941709089679
1504.370087,0.961291102162215
1504.48809,0.9615468396069624
1504.606092,0.9619411546402594
1504.724094,0.9624328321831939
1504.842097,0.9627832215010956
1504.960099,0.963113512787788
1505.078102,0.9634689672513219
1505.196104,0.9637464862747115
1505.314106,0.9641127795308068
1505.432109,0.964426167106877
1505.550111,0.9647280797440443
1505.668113,0.9650397372437782
1505.786116,0.9654885850706286
1505.904118,0.9657927618802583
1506.02212,0.9660680520443792
1506.140123,0.9662931721259765
1506.258125,0.9668943934394838
1506.376128,0.967158391643008
1506.49413,0.9674040810757223
1506.612132,0.967556942996306
1506.730135,0.9681405557745015
1506.848137,0.9681386194953262
1506.966139,0.9684445996414037
1507.084142,0.9685307950464104
1507.202144,0.96906266443768
1507.320146,0.9692681275008559
1507.438149,0.9696462157930059
1507.556151,0.9698760491803294
1507.674153,0.970121458863788
1507.792156,0.970426124831925
1507.910158,0.9706464365666977
1508.028161,0.9708027232237233
1508.146163,0.9710163233179814
1508.264165,0.9712892172446347
1508.382168,0.9715427568158104
1508.50017,0.9718002497626751
1508.618172,0.9719654698484441
1508.736175,0.9721346065546644
1508.854177,0.9724087871713628
1508.972179,0.972676236360413
1509.090182,0.9728153390078148
1509.208184,0.9731442061678185
1509.326187,0.9731500450505721
1509.444189,0.9733388544732338
1509.562191,0.9735695631196387
1509.680194,0.9737019775842024
1509.798196,0.9738879724238627
1509.916198,0.9742327897951746
1510.034201,0.9742853997862805
1510.152203,0.9744841742821462
1510.270205,0.974588449667428
1510.388208,0.9747385478459398
1510.50621,0.97489549338592
1510.624212,0.9750943923535756
1510.742215,0.9752406674827891
1510.860217,0.975419152855852
1510.97822,0.9755137731026868
1511.096222,0.9757254825610956
1511.214224,0.9757537790103864
1511.332227,0.9760133640388813
1511.450229,0.9760641180534043
1511.568231,0.9762115148634094
1511.686234,0.9764282578772935
1511.804236,0.9764809864268769
1511.922238,0.9766596987990763
1512.040241,0.9768452817716722
1512.158243,0.9768697032089833
1512.276246,0.9769722799130028
1512.394248,0.9771667167425284
1512.51225,0.9771188367464776
1512.630253,0.9773738980469202
1512.748255,0.9774022423009532
1512.866257,0.9776417351869975
1512.98426,0.9776006750963876
1513.102262,0.9778470615098961
1513.220264,0.9779076899071706
1513.338267,0.9779810357343478
1513.456269,0.9780749264204591
1513.574271,0.9781394814958969
1513.692274,0.9782969746302749
1513.810276,0.978237300334907
1513.928279,0.9783860037057277
1514.046281,0.9785640861634143
1514.164283,0.9785386438279258
1514.282286,0.9786560755109452
1514.400288,0.9786815208996972
1514.51829,0.9786864143195352
1514.636293,0.9787930969527939
1514.754295,0.9789027279188721
1514.872297,0.978963421769493
1514.9903,0.9790172662383997
1515.108302,0.9790299935455881
1515.226305,0.9790495743412663
1515.344307,0.9791915468223019
1515.462309,0.9790926534702712
1515.580312,0.9792982845180043
1515.698314,0.979329622564515
1515.816316,0.9793129741024437
1515.934319,0.9794226632980234
1516.052321,0.9794001368358228
1516.170323,0.9796273840272237
1516.288326,0.9795490169712255
1516.406328,0.9796087712837488
1516.52433,0.9796606919245117
1516.642333,0.9796626512478548
1516.760335,0.9797792380401299
1516.878338,0.9797469058587585
1516.99634,0.9798056924366897
1517.114342,0.979816470358585
1517.232345,0.9798566436574166
1517.350347,0.9800085332083197
1517.468349,0.9799693336509877
1517.586352,0.980030093633214
1517.704354,0.9800281335749869
1517.822356,0.9800741959797229
1517.940359,0.9801496645983179
1518.058361,0.9800996782400864
1518.176364,0.9802143566109943
1518.294366,0.9803908110756097
1518.412368,0.9803643408810598
1518.530371,0.9803839483639517
1518.648373,0.9803810072165183
1518.766375,0.9804349296547686
1518.884378,0.980448655839867
1519.00238,0.9804927770220988
1519.120382,0.9804810111793698
1519.238385,0.98055455001288
1519.356387,0.9805467056078576
1519.474389,0.9805378807272191
1519.592392,0.9806065207812439
1519.710394,0.9806614362840274
1519.828397,0.9807310657178192
1519.946399,0.9808065849173313
1520.064401,0.9807428345612207
1520.182404,0.980719297015643
1520.300406,0.9807702957450433
1520.418408,0.9808595499029586
1520.536411,0.9809311552636654
1520.654413,0.9808399329081312
1520.772415,0.9809929558731457
1520.890418,0.980982165009981
1521.00842,0.9810371015494304
1521.126423,0.9809311552636654
1521.244425,0.9810076708778461
1521.362427,0.9810684952389762
1521.48043,0.9811303045011476
1521.598432,0.9813059425447893
1521.716434,0.9813697295041084
1521.834437,0.9813088864670327
1521.952439,0.9813707108743286
1522.070441,0.9814472607751841
1522.188444,0.9814629640569824
1522.306446,0.9814933898804661
1522.424448,0.9815414842348722
1522.542451,0.9816308085741334
1522.660453,0.9815022233607256
1522.778456,0.9816366983766542
1522.896458,0.9817613741540924
1523.01446,0.981877228831534
1523.132463,0.981900794167809
1523.250465,0.9818438455732724
1523.368467,0.9819675656920185
1523.48647,0.9819891692161016
1523.604472,0.9820107732154675
1523.722474,0.9821679075095903
1523.840477,0.9820706776997018
1523.958479,0.9822563065991654
1524.076482,0.9821875510641753
1524.194484,0.9822671114779647
1524.312486,0.9822455018392191
1524.430489,0.9823466783364088
1524.548491,0.9823849906039482
1524.666493,0.9825038663796507
1524.784496,0.9825303943421688
1524.902498,0.9825195865672739
1525.0205,0.9825500451465631
1525.138503,0.9825087789112639
1525.256505,0.9825549579090707
1525.374507,0.9825608532565042
1525.49251,0.9825795220900694
1525.610512,0.9827062830243235
1525.728515,0.9827898166085076
1525.846517,0.9827780232014689
1525.964519,0.982780971539961
1526.082522,0.9827770404239371
1526.200524,0.9828684429388476
1526.318526,0.9829588709952247
1526.436529,0.9830247314458819
1526.554531,0.9829696836022749
1526.672533,0.9830620870954296
1526.790536,0.9830719177654539
1526.908538,0.9831633477052324
1527.026541,0.983194809435744
1527.144543,0.9831810448047645
1527.262545,0.9831859607222783
1527.380548,0.9832793678253141
1527.49855,0.9832380709591056
1527.616552,0.9832823176678424
1527.734555,0.98340425223502
1527.852557,0.9833324663448237
1527.970559,0.9834976800767345
1528.088562,0.983439655425354
1528.206564,0.9834376885480102
1528.324566,0.9834465395270364
1528.442569,0.9835596423823716
1528.560571,0.9834937460938823
1528.678574,0.9836550522949886
1528.796576,0.9835399713862345
1528.914578,0.9837435852336176
1529.032581,0.9836668562264396
1529.150583,0.9838085144528838
1529.268585,0.9837563739833524
1529.386588,0.9838616415470828
1529.50459,0.9837937574358449
1529.622592,0.9838990289998187
1529.740595,0.983921658937729
1529.858597,0.9840997648760978
1529.9766,0.9840131679071114
1530.094602,0.9840594176128625
1530.212604,0.9840515451690114
1530.330607,0.9843212122350886
1530.448609,0.9842503436591071
1530.566611,0.9843320398279749
1530.684614,0.9843497579641546
1530.802616,0.9844846231190478
1530.920618,0.9845210497239912
1531.038621,0.984684493783727
1531.156623,0.9846047375699009
1531.274625,0.9846549536920172
1531.392628,0.9847494851050068
1531.51063,0.9848765259825457
1531.628633,0.9850025982463243
1531.746635,0.985102088532922
1531.864637,0.9851641519194758
1531.98264,0.9851277015201914
1532.100642,0.9852912462924842
1532.218644,0.9852912462924842
1532.336647,0.985416386226981
1532.454649,0.9855326722212945
1532.572651,0.9855464697752883
1532.690654,0.985658828477167
1532.808656,0.9857682426795038
1532.926659,0.985742613038381
1533.044661,0.9858530223938498
1533.162663,0.9858549941018663
1533.280666,0.9858825984281598
1533.398668,0.9860768364318654
1533.51667,0.9860265477955785
1533.634673,0.9861271276329381
1533.752675,0.9862849205964599
1533.870677,0.9863381814202014
1533.98868,0.986425969424856
1534.106682,0.986452603285586
1534.224684,0.9864437252521077
1534.342687,0.9865196843433395
1534.460689,0.9865995956741366
1534.578692,0.9867554907256378
1534.696694,0.9867416762454693
1534.814696,0.9868038429293027
1534.932699,0.9868482501013883
1535.050701,0.9868373948303414
1535.168703,0.9868818035122966
1535.286706,0.9869410181969301
1535.404708,0.9870091194766528
1535.52271,0.9869933274570777
1535.640713,0.9871710022462713
1535.758715,0.987272686096131
1535.876718,0.9871887714842343
1535.99472,0.9873250129351431
1536.112722,0.9873506837191981
1536.230725,0.9873013174191799
1536.348727,0.9874247377974703
1536.466729,0.9874810226116267
1536.584732,0.9875876763212654
1536.702734,0.9874632481131906
1536.820736,0.987521510163543
1536.938739,0.9875264477834378
1537.056741,0.9876815016071464
1537.174743,0.9876301435043852
1537.292746,0.9877052062476396
1537.410748,0.9876064406653763
1537.528751,0.9878187988778091
1537.646753,0.9878721425332142
1537.764755,0.9877842258248803
1537.882758,0.98782966494436
1538.00076,0.9879027670443102
1538.118762,0.9878919001736406
1538.236765,0.9879333925047807
1538.354767,0.9879027670443102
1538.472769,0.9879709346869929
1538.590772,0.9878731304058507
1538.708774,0.9880519516252864
1538.826777,0.9879541393238642
1538.944779,0.9878721425332142
1539.062781,0.9878444825004655
1539.180784,0.9880341668502205
1539.298786,0.9880321907838628
1539.416788,0.9880806055473633
1539.534791,0.9880806055473633
1539.652793,0.9882051115473756
1539.770795,0.9881497736106056
1539.888798,0.9881794185484858
1540.0068,0.9880727009341375
1540.124802,0.9880430591977377
1540.242805,0.9880430591977377
1540.360807,0.9880776413099931
1540.47881,0.9882327816778789
1540.596812,0.9882910891320509
1540.714814,0.9883523650791118
1540.832817,0.9882387110923572
1540.950819,0.9882930657162058
1541.068821,0.9882466170336697
1541.186824,0.988253534784201
1541.304826,0.9883335865625718
1541.422828,0.9883375399048248
1541.540831,0.9883553301406547
1541.658833,0.9883286449069931
1541.776836,0.9883335865625718
1541.894838,0.9883988187319228
1542.01284,0.9883711439524471
1542.130843,0.9883494000264642
1542.248845,0.9884561475259283
1542.366847,0.9884452745681068
1542.48485,0.9883938767501841
1542.602852,0.9884017839328268
1542.720854,0.9884423092367312
1542.838857,0.9884334132959798
1542.956859,0.9884759168465713
1543.074861,0.98845713598257
1543.192864,0.9885312730478739
1543.310866,0.9884660321368265
1543.428869,0.9885569751950996
1543.546871,0.9885164451899874
1543.664873,0.9884798707581465
1543.782876,0.9885115026201179
1543.900878,0.9885708150896313
1544.01888,0.9885322615796411
1544.136883,0.9885816894284061
1544.254885,0.988584655177923
1544.372887,0.988501617554517
1544.49089,0.9885302845170951
1544.608892,0.988681541221469
1544.726895,0.9885747693808002
1544.844897,0.9885411584100311
1544.962899,0.9885737808065251
1545.080902,0.9885856437630725
1545.198904,0.9886281538597148
1545.316906,0.9885935524798574
1545.434909,0.9886153017772533
1545.552911,0.9886983489505351
1545.670913,0.9887675602573291
1545.788916,0.9886212334868592
1545.906918,0.9886508925687477
1546.02492,0.9886637451138924
1546.142923,0.9887863470194477
1546.260925,0.9887309765344027
1546.378928,0.9887398751532351
1546.49693,0.9887319652658735
1546.614932,0.9888407317641005
1546.732935,0.9887952461366168
1546.850937,0.988790302172746
1546.968939,0.98877250410749
1547.086942,0.9888624864995005
1547.204944,0.9888525979240785
1547.322946,0.9888288657465156
1547.440949,0.9888278769181442
1547.558951,0.9888743529205369
1547.676954,0.9888970972922133
1547.794956,0.9888179886888163
1547.912958,0.9889376429043817
1548.030961,0.9889643445812111
1548.148963,0.9889485212782846
1548.266965,0.9889396207816453
1548.384968,0.9889524770802813
1548.50297,0.988892152819088
1548.620972,0.9890207171554554
1548.738975,0.9889307203651103
1548.856977,0.9889188532676686
1548.974979,0.9889772012012585
1549.092982,0.9889969809430793
1549.210984,0.9889139086857638
1549.328987,0.9890493991721401
1549.446989,0.9889040195961224
1549.564991,0.9890573115989831
1549.682994,0.9890968746827035
1549.800996,0.9889683004465012
1549.918998,0.9890602787753687
1550.037001,0.9890355525774781
1550.155003,0.9890395087276007
1550.273005,0.9890484101232354
1550.391008,0.9891186350533098
1550.50901,0.9892017245083624
1550.627013,0.9892689925127153
1550.745015,0.9890899510288136
1550.863017,0.9890770929430279
1550.98102,0.9891364393489789
1551.099022,0.9892472288342813
1551.217024,0.9892066705293501
1551.335027,0.9893461585035658
1551.453029,0.9891720489017635
1551.571031,0.9891918325405773
1551.689034,0.9891938109262207
1551.807036,0.9892729495965995
1551.925039,0.9892501965804195
1552.043041,0.9893234038036002
1552.161043,0.9892877888021372
1552.279046,0.9893174678809852
1552.397048,0.9892620676540047
1552.51505,0.989263056916567
1552.633053,0.9892808638118531
1552.751055,0.9892897673796933
1552.869057,0.9893362650914479
1552.98706,0.989340222444423
1553.105062,0.9893263717782637
1553.223064,0.9893253824523864
1553.341067,0.9892561320994054
1553.459069,0.9893689137268954
1553.577072,0.9892699817822024
1553.695074,0.989354073304493
1553.813076,0.9893243931274986
1553.931079,0.9892571213560322
1554.049081,0.9893867225276212
1554.167083,0.989306585448692
1554.285086,0.9893135106190282
1554.403088,0.9891977677093781
1554.52109,0.9894935820639653
1554.639093,0.989400574038697
1554.757095,0.9894846766618011
1554.875098,0.9894015634397657
1554.9931,0.9894164045745255
1555.111102,0.9894322353636447
1555.229105,0.9895202987513547
1555.347107,0.9894381719748667
1555.465109,0.9895341521325106
1555.583112,0.9895153511622299
1555.701114,0.9895598803549315
1555.819116,0.9895885780075758
1555.937119,0.989586598832399
1556.055121,0.9896311312313179
1556.173123,0.9896093595859198
1556.291126,0.9895529534600132
1556.409128,0.9896321208629439
1556.527131,0.9896054011563983
1556.645133,0.9896905108805634
1556.763135,0.9896548826634834
1556.881138,0.9896321208629439
1556.99914,0.9897221814836386
1557.117142,0.9897766177006023
1557.235145,0.9896835830712346
1557.353147,0.989665768927067
1557.471149,0.9895955051518668
1557.589152,0.9896875418134844
1557.707154,0.9896796243448198
1557.825157,0.9897578121235197
1557.943159,0.9897261403802823
1558.061161,0.9898013624253527
1558.179164,0.9897300992927616
1558.297166,0.9897954236349945
1558.415168,0.9896924902635645
1558.533171,0.9896073803691798
1558.651173,0.9897508838430837
1558.769175,0.9899241054042008
1558.887178,0.9899142062126428
1559.00518,0.9898231382948597
1559.123182,0.9897756279244796
1559.241185,0.9899013374116095
1559.359187,0.9899696429604051
1559.47719,0.9899538035728332
1559.595192,0.9900389432608946
1559.713194,0.9899934025169498
1559.831197,0.9899280651085418
1559.949199,0.9900023124976672
1560.067201,0.9900330030450557
1560.185204,0.9899538035728332
1560.303206,0.9898449146434412
1560.421208,0.9901415166086242
1560.539211,0.9900478536514806
1560.657213,0.9901055751239131
1560.775216,0.9900962681752496
1560.893218,0.9900867632966986
1561.01122,0.9901222090372996
1561.129223,0.9901198327468496
1561.247225,0.9902655891136353
1561.365227,0.990303913133499
1561.48323,0.9902653910605372
1561.601232,0.9902137005562578
1561.719234,0.9902556865072573
1561.837237,0.9903304536340121
1561.955239,0.9902730161334049
1562.073241,0.9902610339024024
1562.191244,0.9902320196791694
1562.309246,0.9903232242480878
1562.427249,0.9903909646733225
1562.545251,0.9902981693874597
1562.663253,0.9903858146536964
1562.781256,0.9903663042453258
1562.899258,0.9904176065486039
1563.01726,0.9903220358609318
1563.135263,0.9903489729866505
1563.253265,0.9904017599936719
1563.371267,0.9904699019788168
1563.48927,0.9904444472294309
1563.607272,0.9904266193898318
1563.725275,0.9903866069626649
1563.843277,0.9904795095834629
1563.961279,0.990515266539168
1564.079282,0.9905797511819721
1564.197284,0.9904433577411382
1564.315286,0.9905138798187655
1564.433289,0.9905167523131821
1564.551291,0.990533591241102
1564.669293,0.990601940416917
1564.787296,0.9904919897039082
1564.905298,0.9906117474246717
1565.0233,0.990645825054915
1565.141303,0.9906604867216219
1565.259305,0.9906670251024109
1565.377308,0.9907868039862334
1565.49531,0.9906171958042655
1565.613312,0.990575194525597
1565.731315,0.9906134314660738
1565.849317,0.9907135875467996
1565.967319,0.9906272010884698
1566.085322,0.9907710506012898
1566.203324,0.9907430121773033
1566.321326,0.9907328075768317
1566.439329,0.9907743201511515
1566.557331,0.9907841288654741
1566.675334,0.9908013686593021
1566.793336,0.9907696635227898
1566.911338,0.9909180919353962
1567.029341,0.9908681509220867
1567.147343,0.9908112767225289
1567.265345,0.99089668833577
1567.383348,0.9907938385975146
1567.50135,0.9907816519082481
1567.619352,0.9908935174714407
1567.737355,0.9908969856048211
1567.855357,0.9910144138551017
1567.973359,0.9909583240266346
1568.091362,0.990931469419935
1568.209364,0.9909729903183605
1568.327367,0.9908906438844068
1568.445369,0.991024918663564
1568.563371,0.9910397841488348
1568.681374,0.9910058911677901
1568.799376,0.9911117362489936
1568.917378,0.9910295764916276
1569.035381,0.9910162967842768
1569.153383,0.9909692246281522
1569.271385,0.9910750657931601
1569.389388,0.991085967678844
1569.50739,0.991102320732223
1569.625393,0.9911777464887443
1569.743395,0.9910598033546679
1569.861397,0.9911325498139966
1569.9794,0.9910871569827188
1570.097402,0.9911487054062262
1570.215404,0.9911752685474756
1570.333407,0.9911925151471933
1570.451409,0.9912054998541914
1570.569411,0.9912103567730401
1570.687414,0.9912326592569695
1570.805416,0.9913639071494739
1570.923418,0.9913013540605035
1571.041421,0.9912980827714327
1571.159423,0.9912852951086455
1571.277426,0.9913133488794561
1571.395428,0.9912804378225999
1571.51343,0.9913382311567842
1571.631433,0.9915053848732196
1571.749435,0.9913423947860988
1571.867437,0.9913955321625282
1571.98544,0.9915321558800182
1572.103442,0.991371144132411
1572.221444,0.9913602391098033
1572.339447,0.9913874027524952
1572.457449,0.9914607681347845
1572.575452,0.9914033642181689
1572.693454,0.9913937476521764
1572.811456,0.9914531339162617
1572.929459,0.9914374690804982
1573.047461,0.9914291410407358
1573.165463,0.9913986054934416
1573.283466,0.991487240490698
1573.401468,0.9913720363668422
1573.51947,0.9914232916260595
1573.637473,0.9914168473956076
1573.755475,0.9914750452726407
1573.873477,0.991456405717002
1573.99148,0.9914170456789969
1574.109482,0.9914754418627382
1574.227485,0.9913562736767777
1574.345487,0.9915398898609965
1574.463489,0.9915216456948699
1574.581492,0.9914739546506908
1574.699494,0.9914378656555652
1574.817496,0.9914913055967175
1574.935499,0.9915389974754972
1575.053501,0.9915765775156388
1575.171503,0.991578164039432
1575.289506,0.9916214969520178
1575.407508,0.9916554109871403
1575.525511,0.9916093992435512
1575.643513,0.991646287799326
1575.761515,0.9916304215856512
1575.879518,0.9915086568463884
1575.99752,0.9915399890149904
1576.115522,0.9914850592211684
1576.233525,0.9915783623550847
1576.351527,0.9915737019477335
1576.469529,0.9916417262368936
1576.587532,0.9915401873230081
1576.705534,0.991704399974461
1576.823536,0.9916255626084899
1576.941539,0.9916585842895327
1577.059541,0.9916580884603645
1577.177544,0.9917282011656736
1577.295546,0.9916833760640358
1577.413548,0.9916445028376143
1577.531551,0.9916425195505919
1577.649553,0.9917544823112281
1577.767555,0.9917285978570334
1577.885558,0.9917079701167272
1578.00356,0.9917624163788228
1578.121562,0.9917616229692071
1578.239565,0.9917635073180808
1578.357567,0.9917680694407074
1578.47557,0.9917534905572417
1578.593572,0.9917657883767709
1578.711574,0.9917959385150174
1578.829577,0.991791177905938
1578.947579,0.9917489285016778
1579.065581,0.9917147137538523
1579.183584,0.9918032778321179
1579.301586,0.991779772372974
1579.419588,0.9918177582656811
1579.537591,0.9918306519803475
1579.655593,0.9918464222130869
1579.773595,0.9917631106127572
1579.891598,0.9919505715551641
1580.0096,0.9918609032765628
1580.127603,0.9919036534027527
1580.245605,0.9918615975794381
1580.363607,0.99176063120808
1580.48161,0.9919008760764113
1580.599612,0.9918446368911338
1580.717614,0.991917837726414
1580.835617,0.991922499751207
1580.953619,0.9918590187426369
1581.071621,0.9918381899219467
1581.189624,0.9919569200591373
1581.307626,0.9918705243739868
1581.425629,0.9919000825560279
1581.543631,0.9918944287416707
1581.661633,0.9919479924870309
1581.779636,0.9919292448471386
1581.897638,0.9919487860457423
1582.01564,0.9918684414480727
1582.133643,0.9920939187693406
1582.251645,0.9918725081170193
1582.369647,0.9918900644157858
1582.48765,0.9918171631752046
1582.605652,0.9920252682454973
1582.723654,0.9919287488826402
1582.841657,0.9918807406930018
1582.959659,0.9919526546535516
1583.077662,0.9919343036991874
1583.195664,0.9918382891057707
1583.313666,0.9919482900714732
1583.431669,0.991919722372096
1583.549671,0.9920004679237965
1583.667673,0.9919185320691434
1583.785676,0.9918641764229443
1583.903678,0.9919676332517251
1584.02168,0.9918908579281547
1584.139683,0.9920071143491971
1584.257685,0.9919562256895362
1584.375688,0.9919817192921279
1584.49369,0.9919522578725691
1584.611692,0.9920070151484907
1584.729695,0.9919272609906328
1584.847697,0.9919213094449215
1584.965699,0.9921134632120525
1585.083702,0.9921955143882295
1585.201704,0.9920435216783641
1585.319706,0.9920636603662611
1585.437709,0.9920583032369594
1585.555711,0.992062569096835
1585.673713,0.9920760612395211
1585.791716,0.9921065184421167
1585.909718,0.9920781446014372
1586.027721,0.9920690175244915
1586.145723,0.9920587000603601
1586.263725,0.9921234836086339
1586.381728,0.9920575095906343
1586.49973,0.9920768549006875
1586.617732,0.9921473940727088
1586.735735,0.9921479893613239
1586.853737,0.9922069247022541
1586.971739,0.9921984909792376
1587.089742,0.9922086114554599
1587.207744,0.9921159434988109
1587.325747,0.9921961097057168
1587.443749,0.9920898511926123
1587.561751,0.992152354822081
1587.679754,0.9921719004159945
1587.797756,0.9922272651526994
1587.915758,0.9922245861427003
1588.033761,0.9922076192473446
1588.151763,0.9923417747861769
1588.269765,0.9922178390384546
1588.387768,0.992326889771193
1588.50577,0.9923873243189933
1588.623772,0.9922675503974496
1588.741775,0.9923763088808292
1588.859777,0.9923179588693741
1588.97778,0.9922996011569445
1589.095782,0.9923798814419718
1589.213784,0.9924400214850121
1589.331787,0.9923630111273853
1589.449789,0.9923483242635037
1589.567791,0.9924185850120627
1589.685794,0.9924338683759535
1589.803796,0.9924349600538092
1589.921798,0.9924073707454129
1590.039801,0.9925378808955201
1590.157803,0.9924820025858149
1590.275806,0.9923943702940092
1590.393808,0.9924193789472483
1590.51181,0.9924846822908395
1590.629813,0.9924153100361359
1590.747815,0.9923546753131024
1590.865817,0.992557434084372
1590.98382,0.992608452847655
1591.101822,0.9925745062190583
1591.219824,0.9924716808266613
1591.337827,0.9925495929116155
1591.455829,0.9925485011076638
1591.573831,0.9925183280918622
1591.691834,0.9925130677586632
1591.809836,0.992541851054984
1591.927839,0.99253857567228
1592.045841,0.9926500440131582
1592.163843,0.9926571911192046
1592.281846,0.9926006112718517
1592.399848,0.9925943579076989
1592.51785,0.9926562977281346
1592.635853,0.9926480587150553
1592.753855,0.9926548087448047
1592.871857,0.9925893949483168
1592.98986,0.9926481579798663
1593.107862,0.9925590221775371
1593.225865,0.9927266795546498
1593.343867,0.9926861771323789
1593.461869,0.992853657417026
1593.579872,0.992646669008746
1593.697874,0.99268468810423
1593.815876,0.9925376823879638
1593.933879,0.9928192059928493
1594.051881,0.9928481967369271
1594.169883,0.9927627161871786
1594.287886,0.9928327084258671
1594.405888,0.9928699403505273
1594.52389,0.9928649760132364
1594.641893,0.9927659923095475
1594.759895,0.9928715289437028
1594.877898,0.9929273298916214
1594.9959,0.9929556287237797
1595.113902,0.9930099448822043
1595.231905,0.9929935603532865
1595.349907,0.9929123368021381
1595.467909,0.9930443036207
1595.585912,0.9930499639893626
1595.703914,0.9931354692722117
1595.821916,0.9930301031886916
1595.939919,0.9931469897104737
1596.057921,0.9930988232495189
1596.175924,0.9931261338426771
1596.293926,0.9930565181407537
1596.411928,0.9932017136172365
1596.529931,0.9932169097197048
1596.647933,0.993149770525938
1596.765935,0.9932785904049638
1596.883938,0.9932770011604906
1597.00194,0.9932364762855563
1597.119942,0.9933378909069134
1597.237945,0.9932770011604906
1597.355947,0.9933097798423741
1597.473949,0.9934092151279894
1597.591952,0.9933856716085827
1597.709954,0.993328255576103
1597.827957,0.9933236862766368
1597.945959,0.9934378257253756
1598.063961,0.9934961422373186
1598.181964,0.993515515600982
1598.299966,0.9934612711347176
1598.417968,0.9935817852959423
1598.535971,0.9935256495109239
1598.653973,0.9936140772287055
1598.771975,0.9935950993810695
1598.889978,0.9937253682375352
1599.00798,0.9936460721171072
1599.125983,0.9937714781643635
1599.243985,0.9937024134466579
1599.361987,0.9937843972775537
1599.47999,0.993770683147499
1599.597992,0.9938873586744199
1599.715994,0.9937520004342739
1599.833997,0.9939889391531505
1599.951999,0.9938345846568369
1600.070001,0.9938799045471829
1600.188004,0.9939145915611365
1600.306006,0.9938738418982562
1600.424008,0.9939231392633789
1600.542011,0.9939752222004374
1600.660013,0.9939714451017695
1600.778016,0.9940300911470719
1600.896018,0.994058520814221
1601.01402,0.9940681632286384
1601.132023,0.9940485802787156
1601.250025,0.9939443100517134
1601.368027,0.9940883430171762
1601.48603,0.9940309857745565
1601.604032,0.9941513702160646
1601.722034,0.9941502766501588
1601.840037,0.9940933134713174
1601.958039,0.9941589257951894
1602.076042,0.99420296801113
1602.194044,0.9941215461223217
1602.312046,0.9942351807091364
1602.430049,0.9942798228709593
1602.548051,0.9942933451685018
1602.666053,0.9942806182951358
1602.784056,0.9942690847068585
1602.902058,0.9943893985449485
1603.02006,0.9943579763364279
1603.138063,0.994416346862797
1603.256065,0.9943436576846633
1603.374067,0.9943677210923453
1603.49207,0.9943676216555781
1603.610072,0.9944462792453177
1603.728075,0.994493814913559
1603.846077,0.9945335954617612
1603.964079,0.9945424468501495
1604.082082,0.9946104758800803
1604.200084,0.9945193737330318
1604.318086,0.9945908822467034
1604.436089,0.9945139038915183
1604.554091,0.9945977449474672
1604.672093,0.9945321036624869
1604.790096,0.9945108209031949
1604.908098,0.9946226102019053
1605.026101,0.9945786488540873
1605.144103,0.99456392919901
1605.262105,0.9945208655132112
1605.380108,0.9946862680859888
1605.49811,0.9946160457143408
1605.616112,0.9947873333448546
1605.734115,0.994698104923008
1605.852117,0.9947802703798614
1605.970119,0.994742568922061
1606.088122,0.9947233705757456
1606.206124,0.9947297368256892
1606.324126,0.9947951921958303
1606.442129,0.9947484379205312
1606.560131,0.9948036479909012
1606.678134,0.9948400584707253
1606.796136,0.9948419486686321
1606.914138,0.9948525935344328
1607.032141,0.9948675164352573
1607.150143,0.9947945953188941
1607.268145,0.9948364770529614
1607.386148,0.9948962685219479
1607.50415,0.9948466244367788
1607.622152,0.9948883093836363
1607.740155,0.9948879114283922
1607.858157,0.9949971561184907
1607.97616,0.9949564615670147
1608.094162,0.9949810372951244
1608.212164,0.9950231258831693
1608.330167,0.9950186482891775
1608.448169,0.9950595443960314
1608.566171,0.9950294940515532
1608.684174,0.9949485019471607
1608.802176,0.9949686001098909
1608.920178,0.9950103896686701
1609.038181,0.9949842212395381
1609.156183,0.9950572557617112
1609.274185,0.9950636241485269
1609.392188,0.9951055172089464
1609.51019,0.9951278078221857
1609.628193,0.9951073084004893
1609.746195,0.9951352713087325
1609.864197,0.9951801529215413
1609.9822,0.9951014372846896
1610.100202,0.9951047211248509
1610.218204,0.995196971608243
1610.336207,0.9951155678254257
1610.454209,0.9951680117977366
1610.572211,0.9951291014891768
1610.690214,0.9951661209803104
1610.808216,0.995218468094991
1610.926219,0.9952983873466941
1611.044221,0.9951883134322532
1611.162223,0.9951565674314061
1611.280226,0.9951458197985152
1611.398228,0.9952890315858252
1611.51623,0.9952186671387045
1611.634233,0.9952286193751371
1611.752235,0.9952839556247078
1611.870237,0.9952099092529685
1611.98824,0.9952707184361255
1612.106242,0.9952423536248506
1612.224244,0.995349347928706
1612.342247,0.9952813678897873
1612.460249,0.995326355624331
1612.578252,0.9953778153271386
1612.696254,0.9953043591549335
1612.814256,0.995351637234839
1612.932259,0.9954423178994326
1613.050261,0.995387669616289
1613.168263,0.9953331238665613
1613.286266,0.9952960981630358
1613.404268,0.9953650745726434
1613.52227,0.995372937987793
1613.640273,0.9954365443507321
1613.758275,0.9954220110832777
1613.876278,0.9955397764728743
1613.99428,0.9955384822720061
1614.112282,0.9955585923524591
