nu,[0]HCFE-235ca2-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
945.938814,0.9999970593043238
946.057816,0.9999970246044265
946.176818,0.9999969621046144
946.29582,0.9999969864045409
946.414822,0.9999970192044426
946.533824,0.9999970751042775
946.652826,0.9999971006042032
946.771828,0.9999971079041822
946.89083,0.9999971262041294
947.009832,0.9999971025041977
947.128834,0.9999970350043956
947.247836,0.999997010704468
947.366838,0.9999969549046364
947.48584,0.9999969135047633
947.604842,0.9999969135047633
947.723844,0.9999969395046834
947.842846,0.9999970096044712
947.961848,0.9999969621046144
948.08085,0.9999969863045411
948.199852,0.9999970350043956
948.318854,0.9999970120044641
948.437856,0.9999970331044012
948.556858,0.9999970836042527
948.67586,0.9999970593043238
948.794862,0.9999970593043238
948.913864,0.9999969908045276
949.032866,0.9999969864045409
949.151868,0.9999969434046714
949.27087,0.9999968954048193
949.389872,0.9999968649049145
949.508874,0.9999969228047346
949.627876,0.9999969783045654
949.746878,0.999997010704468
949.86588,0.9999970500043512
949.984882,0.9999970980042108
950.103884,0.9999971216041426
950.222886,0.99999709480422
950.341888,0.9999970468043607
950.46089,0.999997023104431
950.579892,0.999996975104575
950.698894,0.9999969378046886
950.817896,0.9999969822045536
950.936898,0.999997010704468
951.0559,0.9999970283044155
951.174902,0.9999970836042527
951.293904,0.9999970669043016
951.412906,0.9999971149041619
951.531908,0.9999971016042004
951.65091,0.999997005004485
951.769912,0.999997010704468
951.888914,0.9999970017044949
952.007916,0.9999969135047633
952.126918,0.9999968827048588
952.24592,0.9999967920051456
952.364922,0.9999968183050616
952.483924,0.9999968406049909
952.602926,0.9999968390049959
952.721928,0.9999967923051447
952.84093,0.9999968883048413
952.959932,0.9999970086044743
953.078934,0.999997010704468
953.197936,0.9999970327044024
953.316938,0.9999970136044593
953.43594,0.9999969621046144
953.554942,0.999997010704468
953.673944,0.9999969425046742
953.792946,0.9999969378046886
953.911948,0.9999969378046886
954.03095,0.9999969555046345
954.149952,0.9999969621046144
954.268954,0.9999970029044913
954.387956,0.9999969705045889
954.506958,0.9999969621046144
954.62596,0.9999969621046144
954.744962,0.9999970004044988
954.863964,0.999997048404356
954.982966,0.9999970708042901
955.101968,0.9999970350043956
955.22097,0.9999970593043238
955.339972,0.999997024104428
955.458974,0.9999970004044988
955.577976,0.9999969427046735
955.696978,0.9999968892048385
955.81598,0.9999968892048385
955.934982,0.9999969213047392
956.053984,0.9999969378046886
956.172986,0.9999969687045944
956.291988,0.9999969924045228
956.41099,0.999997010704468
956.529992,0.9999970350043956
956.648994,0.9999970593043238
956.767996,0.9999970350043956
956.886998,0.9999970593043238
957.006,0.9999970570043306
957.125002,0.999997010704468
957.244004,0.9999970096044712
957.363006,0.9999969373046901
957.482008,0.9999968894048379
957.60101,0.9999968892048385
957.720012,0.9999968649049145
957.839014,0.9999968872048448
957.958016,0.9999969351046968
958.077018,0.9999970074044778
958.19602,0.9999970311044072
958.315022,0.999997123204138
958.434024,0.9999971757039884
958.553026,0.9999971808039739
958.672028,0.9999972051039058
958.79103,0.9999971704040033
958.910032,0.9999971489040644
959.029034,0.9999972051039058
959.148036,0.9999971498040618
959.267038,0.9999971079041822
959.38604,0.9999970936042236
959.505042,0.9999970563043327
959.624044,0.9999970854042475
959.743046,0.9999971198041477
959.862048,0.9999970350043956
959.98105,0.9999970593043238
960.100052,0.9999970487043551
960.219054,0.9999970350043956
960.338056,0.9999970350043956
960.457058,0.9999970263044214
960.57606,0.9999969540046391
960.695062,0.9999969060047864
960.814064,0.9999968892048385
960.933066,0.9999969135047633
961.052068,0.9999969434046714
961.17107,0.9999970207044381
961.290072,0.9999971167041567
961.409074,0.9999972408038066
961.528076,0.999997381603428
961.647078,0.9999974993031268
961.76608,0.9999975211030725
961.885082,0.9999975184030792
962.004084,0.9999973717034539
962.123086,0.9999971565040428
962.242088,0.9999971803039753
962.36109,0.9999971588040362
962.480092,0.9999971548040476
962.599094,0.9999971808039739
962.718096,0.9999970896042352
962.837098,0.9999971700040045
962.9561,0.9999972738037161
963.075102,0.9999972343038246
963.194104,0.9999972483037859
963.313106,0.9999972780037046
963.432108,0.9999973552034975
963.55111,0.999997499203127
963.670112,0.9999975374030322
963.789114,0.9999975539029917
963.908116,0.9999975750029403
964.027118,0.9999977804024633
964.14612,0.9999977697024871
964.265122,0.9999977322025715
964.384124,0.9999976605027366
964.503126,0.9999976042028699
964.622128,0.9999976147028449
964.74113,0.9999974669032083
964.860132,0.9999973023036388
964.979134,0.9999973702034579
965.098136,0.9999973906034045
965.217138,0.9999973593034867
965.33614,0.9999973509035088
965.455142,0.9999973681034634
965.574144,0.9999973266035735
965.693146,0.9999973509035088
965.812148,0.9999973562034948
965.93115,0.9999974042033691
966.050152,0.9999974198033287
966.169154,0.9999974307033006
966.288156,0.999997496803133
966.407158,0.999997523303067
966.52616,0.9999975211030725
966.645162,0.999997496803133
966.764164,0.9999975214030717
966.883166,0.9999975694029539
967.002168,0.9999975872029108
967.12117,0.9999976136028474
967.240172,0.9999975502030007
967.359174,0.9999975211030725
967.478176,0.9999975848029166
967.597178,0.9999975725029464
967.71618,0.9999975059031103
967.835182,0.9999974533032429
967.954184,0.9999973995033813
968.073186,0.9999974839031653
968.192188,0.9999974622032202
968.31119,0.999997457203233
968.430192,0.999997537103033
968.549194,0.9999975454030126
968.668196,0.9999975454030126
968.787198,0.9999975697029532
968.9062,0.9999975697029532
969.025202,0.9999975899029043
969.144204,0.9999975850029161
969.263206,0.9999975328030435
969.382208,0.9999975808029262
969.50121,0.9999975978028853
969.620212,0.9999975697029532
969.739214,0.9999975966028881
969.858216,0.9999975524029954
969.977218,0.999997537103033
970.09622,0.9999975697029532
970.215222,0.9999975454030126
970.334224,0.9999975697029532
970.453226,0.9999975454030126
970.572228,0.9999975161030848
970.69123,0.9999974924031441
970.810232,0.9999974519032464
970.929234,0.9999974999031253
971.048236,0.9999975161030848
971.167238,0.9999974500032512
971.28624,0.9999974737031911
971.405242,0.999997546003011
971.524244,0.9999975940028945
971.643246,0.9999975872029108
971.762248,0.9999976267028162
971.88125,0.9999976537027525
972.000252,0.9999976622027327
972.119254,0.9999976354027956
972.238256,0.9999976585027414
972.357258,0.9999976695027156
972.47626,0.9999975968028877
972.595262,0.9999975454030126
972.714264,0.9999975272030573
972.833266,0.999997531803046
972.952268,0.9999975697029532
973.07127,0.9999975617029726
973.190272,0.9999976380027895
973.309274,0.9999976877026734
973.428276,0.9999977493025328
973.547278,0.999997797702425
973.66628,0.9999977790024664
973.785282,0.9999977736024784
973.904284,0.9999978103023974
974.023286,0.9999977901024418
974.142288,0.9999977841024551
974.26129,0.9999977506025299
974.380292,0.9999977185026027
974.499294,0.9999976424027791
974.618296,0.9999975902029036
974.737298,0.9999975454030126
974.8563,0.9999975454030126
974.975302,0.9999975211030725
975.094304,0.9999975836029195
975.213306,0.999997665902724
975.332308,0.9999976979026498
975.45131,0.9999977336025683
975.570312,0.9999977706024851
975.689314,0.9999977705024853
975.808316,0.9999977741024774
975.927318,0.9999977081026264
976.04632,0.9999977238025906
976.165322,0.9999977630025021
976.284324,0.9999977229025926
976.403326,0.9999976626027317
976.522328,0.9999976611027352
976.64133,0.999997630202808
976.760332,0.9999975733029445
976.879334,0.999997524503064
976.998336,0.999997496803133
977.117338,0.9999975164030841
977.23634,0.999997564402966
977.355342,0.9999975829029212
977.474344,0.9999976575027436
977.593346,0.9999977212025964
977.712348,0.999997735902563
977.83135,0.9999977427025477
977.950352,0.9999976969026522
978.069354,0.9999976521027563
978.188356,0.9999976859026776
978.307358,0.9999976751027025
978.42636,0.9999977340025674
978.545362,0.9999977731024795
978.664364,0.9999977596025097
978.783366,0.9999977925024365
978.902368,0.9999977862024505
979.02137,0.9999977171026058
979.140372,0.999997701302642
979.259374,0.9999976615027343
979.378376,0.9999976954026556
979.497378,0.9999977178026043
979.61638,0.9999977273025826
979.735382,0.9999977174026051
979.854384,0.9999977246025887
979.973386,0.9999976711027119
980.092388,0.9999976536027528
980.21139,0.9999976404027838
980.330392,0.9999976236028236
980.449394,0.9999975430030185
980.568396,0.9999975211030725
980.687398,0.9999975222030697
980.8064,0.999997544803014
980.925402,0.9999974726031938
981.044404,0.9999974002033795
981.163406,0.9999973765034413
981.282408,0.9999974219033233
981.40141,0.9999974482032559
981.520412,0.9999974482032559
981.639414,0.9999974033033714
981.758416,0.9999974394032783
981.877418,0.9999974725031942
981.99642,0.999997496803133
982.115422,0.9999974787031785
982.234424,0.9999974482032559
982.353426,0.9999974650032131
982.472428,0.9999975373030324
982.59143,0.9999975697029532
982.710432,0.999997580502927
982.829434,0.9999975697029532
982.948436,0.9999976516027574
983.067438,0.9999976600027378
983.18644,0.9999975814029248
983.305442,0.999997497203132
983.424444,0.9999974482032559
983.543446,0.9999974375032832
983.662448,0.9999973752034448
983.78145,0.9999973077036243
983.900452,0.9999972206038625
984.019454,0.9999972133038828
984.138456,0.9999972932036634
984.257458,0.9999973509035088
984.37646,0.999997381603428
984.495462,0.9999973995033813
984.614464,0.9999974584032298
984.733466,0.9999975211030725
984.852468,0.999997496803133
984.97147,0.9999974416032728
985.090472,0.9999973752034448
985.209474,0.9999973711034555
985.328476,0.9999972509037788
985.447478,0.9999972059039035
985.56648,0.9999972294038381
985.685482,0.9999972055039046
985.804484,0.9999971808039739
985.923486,0.9999971808039739
986.042488,0.9999972492037834
986.16149,0.999997323803581
986.280492,0.9999973231035829
986.399494,0.9999973509035088
986.518496,0.9999973266035735
986.637498,0.9999973266035735
986.7565,0.9999972413038052
986.875502,0.9999972051039058
986.994504,0.9999971709040019
987.113506,0.9999971157041596
987.232508,0.9999971238041363
987.35151,0.9999970774042708
987.470512,0.9999970740042807
987.589514,0.9999970799042635
987.708516,0.999997010704468
987.827518,0.9999970478043577
987.94652,0.9999970714042884
988.065522,0.9999970234044301
988.184524,0.999997010704468
988.303526,0.9999969761045719
988.422528,0.9999970301044101
988.54153,0.9999970988042085
988.660532,0.9999970265044208
988.779534,0.999997010704468
988.898536,0.999997042304374
989.017538,0.9999971079041822
989.13654,0.9999970473043592
989.255542,0.9999969513046473
989.374544,0.9999969087047781
989.493546,0.9999968934048254
989.612548,0.9999969378046886
989.73155,0.9999969047047904
989.850552,0.9999968429049836
989.969554,0.9999968892048385
990.088556,0.999996866004911
990.207558,0.9999969135047633
990.32656,0.9999968652049135
990.445562,0.9999967920051456
990.564564,0.9999968378049997
990.683566,0.9999968649049145
990.802568,0.9999968189050596
990.92157,0.9999968195050578
991.040572,0.999996816305068
991.159574,0.9999968847048526
991.278576,0.9999968700048985
991.397578,0.9999968406049909
991.51658,0.9999968586049341
991.635582,0.9999968892048385
991.754584,0.9999968481049673
991.873586,0.9999967920051456
991.992588,0.9999967278053536
992.11159,0.9999966948054622
992.230592,0.9999966562055905
992.349594,0.9999966325056701
992.468596,0.9999966461056243
992.587598,0.9999966705055428
992.7066,0.9999966705055428
992.825602,0.9999967303053454
992.944604,0.9999967434053028
993.063606,0.999996699105448
993.182608,0.9999966274056872
993.30161,0.9999965975057885
993.420612,0.9999965732058714
993.539614,0.9999965414059809
993.658616,0.999996462206258
993.777618,0.9999964643062506
993.89662,0.999996548905955
994.015622,0.9999965439059723
994.134624,0.9999964671062407
994.253626,0.9999964312063682
994.372628,0.9999965035061128
994.49163,0.999996519506057
994.610632,0.9999964517062953
994.729634,0.9999964774062043
994.848636,0.9999964760062093
994.967638,0.9999965002061243
995.08664,0.9999964284063781
995.205642,0.9999964031064689
995.324644,0.9999964517062953
995.443646,0.9999963812065479
995.562648,0.9999963332067227
995.68165,0.9999963095068098
995.800652,0.9999963059068232
995.919654,0.9999962864068954
996.038656,0.999996090007644
996.157658,0.9999960873076545
996.27666,0.9999963875065251
996.395662,0.9999965101060897
996.514664,0.9999966389056485
996.633666,0.9999966948054622
996.752668,0.9999967555052633
996.87167,0.9999969329047036
996.990672,0.9999967812051803
997.109674,0.9999965575059254
997.228676,0.9999964506062992
997.347678,0.9999964031064689
997.46668,0.9999964159064229
997.585682,0.9999963545066448
997.704684,0.9999964031064689
997.823686,0.9999963352067154
997.942688,0.9999963392067007
998.06169,0.9999963377067063
998.180692,0.9999962573070039
998.299694,0.9999962258071223
998.418696,0.9999961844072794
998.537698,0.999996190307257
998.6567,0.999996262606984
998.775702,0.9999962526070215
998.894704,0.9999961803072951
999.013706,0.9999961879072661
999.132708,0.999996205807198
999.25171,0.9999961556073897
999.370712,0.9999960839076679
999.489714,0.9999960133079469
999.608716,0.9999960147079413
999.727718,0.9999960145079421
999.84672,0.9999959900080401
999.965722,0.9999960371078522
1000.084724,0.9999960386078464
1000.203726,0.9999960386078464
1000.322728,0.9999960176079298
1000.44173,0.9999960143079429
1000.560732,0.9999960583077685
1000.679734,0.999996087207655
1000.798736,0.9999960443078237
1000.917738,0.9999960386078464
1001.03674,0.999996021307915
1001.155742,0.9999959733081072
1001.274744,0.9999959657081378
1001.393746,0.9999959016083985
1001.512748,0.9999959076083739
1001.63175,0.9999959414082361
1001.750752,0.9999959657081378
1001.869754,0.9999960029079884
1001.988756,0.9999960509077976
1002.107758,0.9999960629077503
1002.22676,0.9999960031079876
1002.345762,0.9999959794080826
1002.464764,0.9999959314082767
1002.583766,0.9999959020083968
1002.702768,0.9999959414082361
1002.82177,0.999995917108335
1002.940772,0.9999959562081762
1003.059774,0.9999960211079159
1003.178776,0.9999960753077016
1003.297778,0.999996105907582
1003.41678,0.99999605790777
1003.535782,0.9999960099079604
1003.654784,0.9999959937080252
1003.773786,0.9999959868080529
1003.892788,0.9999959145083457
1004.01179,0.9999958946084272
1004.130792,0.999995917108335
1004.249794,0.9999959177083326
1004.368796,0.9999959413082365
1004.487798,0.999995917108335
1004.6068,0.999995917108335
1004.725802,0.9999958945084275
1004.844804,0.9999958223087265
1004.963806,0.999995819808737
1005.082808,0.9999958235087215
1005.20181,0.9999957998088208
1005.320812,0.9999957761089207
1005.439814,0.9999957469090445
1005.558816,0.9999958501086108
1005.677818,0.9999958995084071
1005.79682,0.9999958272087062
1005.915822,0.9999958525086009
1006.034824,0.9999958284087012
1006.153826,0.9999957955088389
1006.272828,0.9999957666089608
1006.39183,0.9999957088092072
1006.510832,0.9999957359090913
1006.629834,0.999995734309098
1006.748836,0.9999957346090969
1006.867838,0.9999958069087911
