nu,[0]Halon-1202-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
649.774995,0.9827092311475948
649.893498,0.9824262516400293
650.012,0.9825117264420219
650.130503,0.9820618391033762
650.249005,0.9810547603761872
650.367507,0.9815738756383072
650.48601,0.9806790883487486
650.604512,0.9803114026359978
650.723014,0.9800859569406403
650.841517,0.9803702230847517
650.960019,0.9801761289965298
651.078522,0.9798233290978831
651.197024,0.9794167867796731
651.315526,0.9792277775797992
651.434029,0.9789800642891241
651.552531,0.9787656911297625
651.671033,0.9784466655184543
651.789536,0.97833512895629
651.908038,0.9778930214018361
652.026541,0.9779712559728894
652.145043,0.9771237223528753
652.263545,0.9772097130239764
652.382048,0.9764975867447484
652.50055,0.9760465490574007
652.619052,0.9763110935163505
652.737555,0.9759538290395109
652.856057,0.975440612313268
652.974559,0.9743526277982055
653.093062,0.9745787038316606
653.211564,0.9740701065037117
653.330067,0.9738100645024272
653.448569,0.9730683038799651
653.567071,0.9737029512866668
653.685574,0.972395173543638
653.804076,0.9712872746681428
653.922578,0.9708124312994958
654.041081,0.9707910736609421
654.159583,0.9699895313166591
654.278086,0.9693728141116013
654.396588,0.9687526139957764
654.51509,0.9680756925302075
654.633593,0.9673266918448468
654.752095,0.9668508841707449
654.870597,0.9658014540542299
654.9891,0.965637281762081
655.107602,0.9644232738327155
655.226105,0.9639353990988733
655.344607,0.9631009923935044
655.463109,0.9618651642907011
655.581612,0.9609691235774148
655.700114,0.9604974035544809
655.818616,0.9590903459860665
655.937119,0.9590558193550941
656.055621,0.9584508460222405
656.174123,0.9565903840525318
656.292626,0.9555731131679812
656.411128,0.9543001828047034
656.529631,0.953769739380001
656.648133,0.9526039919885726
656.766635,0.9516280731406376
656.885138,0.9502767699769864
657.00364,0.9483193181037401
657.122142,0.9474775843343697
657.240645,0.9469064275720863
657.359147,0.9449039470384356
657.47765,0.9441672093248066
657.596152,0.942582340076071
657.714654,0.9414104966827296
657.833157,0.9398894659943237
657.951659,0.9380453346129074
658.070161,0.9369297245843363
658.188664,0.9354318356556939
658.307166,0.9341007286948085
658.425669,0.9328918511682903
658.544171,0.9319631534527626
658.662673,0.9299150882129832
658.781176,0.9285704741432322
658.899678,0.9270859493211594
659.01818,0.9253650228630769
659.136683,0.9239604604285863
659.255185,0.9222720812399
659.373687,0.920582184352024
659.49219,0.9189514382228029
659.610692,0.9165689341175225
659.729195,0.915629932280705
659.847697,0.9132450806156347
659.966199,0.9124974390956037
660.084702,0.9105249296623622
660.203204,0.9083640905229444
660.321706,0.9066942373324386
660.440209,0.9051016691408098
660.558711,0.9043398942876123
660.677214,0.9024427731839592
660.795716,0.9016309400677945
660.914218,0.8990919225141607
661.032721,0.8977622506687148
661.151223,0.8965600549038698
661.269725,0.8945629535770289
661.388228,0.8932757099617167
661.50673,0.8913215767138252
661.625233,0.8898254135938642
661.743735,0.8884916760267245
661.862237,0.8863352623577047
661.98074,0.8857947627168169
662.099242,0.8848474692131141
662.217744,0.8829206027777473
662.336247,0.8814649849980756
662.454749,0.8806103785137805
662.573251,0.8791058215293666
662.691754,0.8781129930048
662.810256,0.8770949724989618
662.928759,0.8756314462794176
663.047261,0.8741703621089814
663.165763,0.8743627007451196
663.284266,0.8741441373914909
663.402768,0.8738032876479285
663.52127,0.8731569124034056
663.639773,0.8734625708098478
663.758275,0.8731219868254257
663.876778,0.8721184736712357
663.99528,0.8718220037929227
664.113782,0.8730172184732335
664.232285,0.8725720932084029
664.350787,0.8723016377822652
664.469289,0.8728164476025199
664.587792,0.8724063202596221
664.706294,0.8731831075037023
664.824796,0.8728251758106369
664.943299,0.873567392607527
665.061801,0.8736460172109157
665.180304,0.8733315612501888
665.298806,0.8732093033898638
665.417308,0.8740916903166753
665.535811,0.8752900165984839
665.654313,0.8769283402847486
665.772815,0.8773318201145258
665.891318,0.8769458790269412
666.00982,0.8762095537884547
666.128323,0.8765513421588322
666.246825,0.877393235491447
666.365327,0.8775160791432707
666.48383,0.8785609448492434
666.602332,0.8799237702305813
666.720834,0.8810419833337975
666.839337,0.8822057266534136
666.957839,0.8837509383409328
667.076342,0.8841133505150714
667.194844,0.8867962765474318
667.313346,0.8878521922617664
667.431849,0.8877012702178191
667.550351,0.8887849266635072
667.668853,0.8885183311768307
667.787356,0.8871688092099647
667.905858,0.8880564217514776
668.02436,0.8883584122703522
668.142863,0.8882340507981404
668.261365,0.8914374560507916
668.379868,0.8954758732995859
668.49837,0.8967124830692303
668.616872,0.8957893447095374
668.735375,0.8958341352965282
668.853877,0.8951356571129014
668.972379,0.8956012486979209
669.090882,0.8962642388980769
669.209384,0.8955922927302138
669.327887,0.8954221463590122
669.446389,0.8968290632695782
669.564891,0.8967662874323292
669.683394,0.8970263873683525
