nu,[0]Ethanol-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
1067.289346,0.40886919120466997
1067.407348,0.397643262903358
1067.525351,0.3747897788253511
1067.643353,0.3707897828544599
1067.761355,0.39499980806204765
1067.879358,0.4257299729523442
1067.99736,0.4476292303732571
1068.115362,0.460745246205162
1068.233365,0.46419061635766856
1068.351367,0.46468291928546346
1068.469369,0.46820455276397327
1068.587372,0.46966763218564483
1068.705374,0.4699072237687201
1068.823376,0.4700529175894638
1068.941379,0.4708856480026077
1069.059381,0.4726925981351311
1069.177384,0.47736207927408913
1069.295386,0.4826661814443236
1069.413388,0.4823814923888012
1069.531391,0.47980284453945726
1069.649393,0.4759226204715098
1069.767395,0.4716962682507407
1069.885398,0.4679517905574186
1070.0034,0.4632029425908032
1070.121402,0.4607544612022358
1070.239405,0.4630084382036955
1070.357407,0.4658227882069698
1070.47541,0.4659066438556291
1070.593412,0.4637312950490373
1070.711414,0.46316125620188564
1070.829417,0.468050070752495
1070.947419,0.4682139169486701
1071.065421,0.4610955456892208
1071.183424,0.45468063844556633
1071.301426,0.45455789124480384
1071.419428,0.4527251819297196
1071.537431,0.4502015084019062
1071.655433,0.4501835007017265
1071.773435,0.45333677365685504
1071.891438,0.45576862479725094
1072.00944,0.4531736017910367
1072.127443,0.45062489678116674
1072.245445,0.4462214167680952
1072.363447,0.44623480361139983
1072.48145,0.44610987535716046
1072.599452,0.4443601040996142
1072.717454,0.4411192640830515
1072.835457,0.43279114995798723
1072.953459,0.4359620851846756
1073.071461,0.4424667316820253
1073.189464,0.44422681606258946
1073.307466,0.4392968054221926
1073.425469,0.43510843634685614
1073.543471,0.4343433189996535
1073.661473,0.43898940526100566
1073.779476,0.442055428906996
1073.897478,0.43391787105057894
1074.01548,0.4260153076106589
1074.133483,0.4280779387908103
1074.251485,0.43330214494268626
1074.369487,0.4337356638109365
1074.48749,0.4301591596749649
1074.605492,0.42884917298317365
1074.723494,0.43135235235619085
1074.841497,0.4332588168946304
1074.959499,0.43207763337361776
1075.077502,0.42832629601194083
1075.195504,0.42838198204993644
1075.313506,0.4326829656940942
1075.431509,0.438664673266769
1075.549511,0.4408943506161782
1075.667513,0.43357521130087123
1075.785516,0.4276115880448575
1075.903518,0.42775700070354394
1076.02152,0.4358443913110637
1076.139523,0.43666018285017605
1076.257525,0.429376982001946
1076.375528,0.4313307852777545
1076.49353,0.4375606299689516
1076.611532,0.43944619173026944
1076.729535,0.4317536966400472
1076.847537,0.42477315733442816
1076.965539,0.4298366612572324
1077.083542,0.4384673185719356
1077.201544,0.4380553529466563
1077.319546,0.43312452747732827
1077.437549,0.4327954778911265
1077.555551,0.4412604448352737
1077.673553,0.4450582974013777
1077.791556,0.43968355675659293
1077.909558,0.4332024969093125
1078.027561,0.4377925985690842
1078.145563,0.44627496655103005
1078.263565,0.4458289146476017
1078.381568,0.4439248445096309
1078.49957,0.4428474167423849
1078.617572,0.44419572127379536
1078.735575,0.4490594476017914
1078.853577,0.4509990707061933
1078.971579,0.45141869493697295
1079.089582,0.4459716027291644
1079.207584,0.4452363563297498
1079.325587,0.45154510986881985
1079.443589,0.45683637215647377
1079.561591,0.45880041004209476
1079.679594,0.4543942798557727
1079.797596,0.45703742438847
1079.915598,0.4655480338224413
1080.033601,0.4729715690563601
1080.151603,0.46932959319910966
1080.269605,0.46026171759359186
1080.387608,0.4635180277085637
1080.50561,0.4709421576708803
1080.623612,0.47561812744257065
1080.741615,0.4753946394464658
1080.859617,0.4755230133288106
1080.97762,0.47749575937062605
1081.095622,0.4784995540808556
1081.213624,0.4825551809881332
1081.331627,0.48494005190688394
1081.449629,0.4846782549703888
1081.567631,0.4839082288779546
1081.685634,0.4863241023899279
1081.803636,0.4948948317983102
1081.921638,0.49340743800525033
1082.039641,0.4907109603418013
1082.157643,0.4921410089479685
1082.275646,0.4993789762700909
1082.393648,0.503636752463518
1082.51165,0.5045743885543441
1082.629653,0.5040095815901043
1082.747655,0.5061511190671901
1082.865657,0.5071593626637837
1082.98366,0.5090036965911148
1083.101662,0.5160508354702453
1083.219664,0.5203935118721527
1083.337667,0.519218750515672
1083.455669,0.5177100202189262
1083.573671,0.5216074424347279
1083.691674,0.5268707587924032
1083.809676,0.5274189894120557
1083.927679,0.5236561564651256
1084.045681,0.5255709938886534
1084.163683,0.5314745317680799
1084.281686,0.5327089840927856
1084.399688,0.532522568572972
1084.51769,0.5346676179591643
1084.635693,0.5373100375279637
1084.753695,0.5397171893719981
1084.871697,0.542617840306996
1084.9897,0.5460962700536404
1085.107702,0.5478958855263015
1085.225705,0.5498388740216389
1085.343707,0.5519267173180624
1085.461709,0.5552759953077662
1085.579712,0.5569498940073782
1085.697714,0.5588020405174313
1085.815716,0.5622548849294603
1085.933719,0.5652540516270693
1086.051721,0.5644688943060627
1086.169723,0.560514593631374
1086.287726,0.5639329034924194
1086.405728,0.5678772458947379
1086.52373,0.570940658668964
1086.641733,0.5697999184720698
1086.759735,0.5732175304597844
1086.877738,0.5755725468192219
1086.99574,0.5754862174120664
1087.113742,0.5787295551965279
1087.231745,0.5823637654220738
1087.349747,0.5874583083456301
1087.467749,0.5953534596394789
1087.585752,0.60156541281234
1087.703754,0.6009461194279869
1087.821756,0.5988225311341547
1087.939759,0.5989662657890956
1088.057761,0.6037349511243252
1088.175764,0.6043752494706872
1088.293766,0.6002074101004597
1088.411768,0.5974587710404565
1088.529771,0.59938568895613
1088.647773,0.603668543932164
1088.765775,0.6023178397472174
1088.883778,0.5994516250083316
1089.00178,0.6034271248016362
1089.119782,0.6068097279968857
1089.237785,0.6072285711934887
1089.355787,0.6059304914918059
1089.473789,0.606415429834473
1089.591792,0.6047319360800778
1089.709794,0.5958120583412428
1089.827797,0.5912773986726177
1089.945799,0.5992118923080647
1090.063801,0.6073925450431846
1090.181804,0.6080792865549626
1090.299806,0.6130982981676556
1090.417808,0.6193653216586199
1090.535811,0.6251085277001034
1090.653813,0.6343337775914379
1090.771815,0.6495275672300401
1090.889818,0.6631725939330891
1091.00782,0.6706083456354064
1091.125823,0.6739563046955062
1091.243825,0.6785005426015611
1091.361827,0.6834307122083536
1091.47983,0.6877843052598454
1091.597832,0.6900232405510589
1091.715834,0.6916259528965883
1091.833837,0.6941827670837997
1091.951839,0.6959621516079441
1092.069841,0.6967141967629655
1092.187844,0.6981090195143019
1092.305846,0.6994296932046898
1092.423848,0.7005776990089987
1092.541851,0.7002695126274108
1092.659853,0.7021276878305981
1092.777856,0.7061977369771464
1092.895858,0.7051251318033853
1093.01386,0.7047233250040742
1093.131863,0.7051392344470474
1093.249865,0.7075054120170061
1093.367867,0.710362411815342
1093.48587,0.7114572127098573
1093.603872,0.7111797984961883
1093.721874,0.7109735862568444
1093.839877,0.7123470902833585
1093.957879,0.7133593416799605
1094.075882,0.7129457132256334
1094.193884,0.7129813614024916
1094.311886,0.7143301703985369
1094.429889,0.7176882474329708
1094.547891,0.7174657985576237
1094.665893,0.7165766923271992
1094.783896,0.7170067673522008
1094.901898,0.7207737436717434
1095.0199,0.724393880999397
1095.137903,0.7237928835266211
1095.255905,0.723206848667124
1095.373907,0.7245025482313856
1095.49191,0.724661956326244
1095.609912,0.7259384843845551
1095.727915,0.7265630600101501
1095.845917,0.7261490370736909
1095.963919,0.7259893018570528
1096.081922,0.7269191631476988
1096.199924,0.7274863812812681
1096.317926,0.7260401228868981
1096.435929,0.7245460196884101
1096.553931,0.7233008716688134
1096.671933,0.7204926967194294
1096.789936,0.717551899619411
1096.907938,0.7178964072064347
1097.025941,0.7241259048420735
1097.143943,0.7292198608911933
1097.261945,0.7304751983326433
1097.379948,0.7313596082827402
1097.49795,0.7325380456395953
1097.615952,0.7334762946893036
1097.733955,0.7325233950251893
1097.851957,0.7319961680052745
1097.969959,0.7314254336095809
1098.087962,0.7304898079827059
1098.205964,0.7300151438900594
1098.323966,0.7317473316127365
1098.441969,0.7337844194347403
1098.559971,0.7348197852274929
1098.677974,0.7364087113860611
1098.795976,0.7370570362731926
1098.913978,0.7372118345040554
1099.031981,0.7361730982985221
1099.149983,0.7349079688926343
1099.267985,0.7335423105264938
1099.385988,0.7332416198249839
1099.50399,0.734217479982506
1099.621992,0.736011158030979
1099.739995,0.7360332386969283
1099.857997,0.7347463069229466
1099.976,0.7345112257197298
1100.094002,0.7396486520955331
1100.212004,0.7423904212533275
1100.330007,0.7399963686690119
1100.448009,0.7383184820339624
1100.566011,0.740366459368311
1100.684014,0.7439213218073025
1100.802016,0.7391162967369511
1100.920018,0.7366664995453425
1101.038021,0.7390645604069722
1101.156023,0.7448220114140098
1101.274025,0.7437279274059942
1101.392028,0.7385547817541521
1101.51003,0.7389758779807754
1101.628033,0.7469776604394887
1101.746035,0.7501215641896727
1101.864037,0.7472167315401653
1101.98204,0.7455746616699357
1102.100042,0.751164958154707
1102.218044,0.752119543685071
1102.336047,0.7493418432880632
1102.454049,0.748607847998077
1102.572051,0.7508119935775474
1102.690054,0.7506318203207444
1102.808056,0.7469776604394887
1102.926059,0.7474259815186265
1103.044061,0.7511349121573048
1103.162063,0.7534444396484046
1103.280066,0.7518037198043808
1103.398068,0.7533540317402297
1103.51607,0.7590406087904665
1103.634073,0.75701667352095
1103.752075,0.7559273540093626
1103.870077,0.7582667820882092
1103.98808,0.7614201279007294
1104.106082,0.7622047946664804
1104.224084,0.7594581959512439
1104.342087,0.7575543462103679
1104.460089,0.7593215057784573
1104.578092,0.7619609281529103
1104.696094,0.7627995463293149
1104.814096,0.7623724981680158
1104.932099,0.7665387710642856
1105.050101,0.7710130341880745
1105.168103,0.7719619636921345
1105.286106,0.7704272868942572
1105.404108,0.7711749639272816
1105.52211,0.7724716267584825
1105.640113,0.7728270454468226
1105.758115,0.7716455241615573
1105.876118,0.7728811452334742
1105.99412,0.7754281116636855
1106.112122,0.7768484443160276
1106.230125,0.7781390836678804
1106.348127,0.7777578889172242
1106.466129,0.7833622862694873
1106.584132,0.7883366969414307
1106.702134,0.7883209303651582
1106.820136,0.7857159017863597
1106.938139,0.7871157215615403
1107.056141,0.7895279845496018
1107.174143,0.7908159645829754
1107.292146,0.7879899050945777
1107.410148,0.7881159935662015
1107.528151,0.7923674838657622
1107.646153,0.7941046701801325
1107.764155,0.7920268390915751
1107.882158,0.7912985094826025
1108.00016,0.7981250416584015
1108.118162,0.8032574549867352
1108.236165,0.8032976188635731
1108.354167,0.8007872281275356
1108.472169,0.8025187979624785
1108.590172,0.8051312269534856
1108.708174,0.8076067778465356
1108.826177,0.806791506782103
1108.944179,0.8057997632760513
1109.062181,0.807622930143615
1109.180184,0.8098793443528582
1109.298186,0.8116955074274539
1109.416188,0.8105275070588542
1109.534191,0.8127270155909273
1109.652193,0.8165394922607704
1109.770195,0.8186406976482827
1109.888198,0.8165721544937011
1110.0062,0.8182560269250891
1110.124202,0.8214205988836629
1110.242205,0.8221273244471373
1110.360207,0.8204026685882612
1110.47821,0.8207801406277248
1110.596212,0.8239709537478329
1110.714214,0.8261573725006017
1110.832217,0.8284738547052551
1110.950219,0.828680999060897
1111.068221,0.8322103879458224
1111.186224,0.8338597968899479
1111.304226,0.836013932806357
1111.422228,0.837160056809981
1111.540231,0.8389283294013901
1111.658233,0.8400364459922514
1111.776236,0.8426614525846263
1111.894238,0.8434792307519239
1112.01224,0.8429480061898574
1112.130243,0.8438251281406515
1112.248245,0.8478258753047763
1112.366247,0.8498800985305878
1112.48425,0.8485298628957147
1112.602252,0.8492344350389093
1112.720254,0.8516922724205132
1112.838257,0.8528257767561276
1112.956259,0.8521352675709287
1113.074261,0.8531840388121305
1113.192264,0.8565265186937082
1113.310266,0.8565950435561617
1113.428269,0.853559522389537
1113.546271,0.8552854552300582
1113.664273,0.8587134484667954
1113.782276,0.8597273284075074
1113.900278,0.8590570025524186
1114.01828,0.8591944626693431
1114.136283,0.8610092769413211
1114.254285,0.8637343696352721
1114.372287,0.8632249166605932
1114.49029,0.8609834470504633
1114.608292,0.8626726294646845
1114.726295,0.8644515667577021
1114.844297,0.8661562148713092
1114.962299,0.8664247649210265
1115.080302,0.8643132655714107
1115.198304,0.862681256234113
1115.316306,0.8685674792532079
1115.434309,0.8716476568274419
1115.552311,0.8754913564554976
1115.670313,0.8776477164276918
1115.788316,0.8802494022637778
1115.906318,0.8804518829106803
1116.02432,0.8819587436291876
1116.142323,0.8834240109790382
1116.260325,0.8846705174150411
1116.378328,0.8863086726986807
1116.49633,0.8870446142705238
1116.614332,0.8870978385440923
1116.732335,0.8870978385440923
1116.850337,0.8863263990493977
1116.968339,0.8847501413446316
1117.086342,0.8831501919797724
1117.204344,0.8837332634989149
1117.322346,0.8851572200305697
1117.440349,0.8861934600602137
1117.558351,0.8871333231673217
1117.676354,0.8891582947345122
1117.794356,0.891383971407984
1117.912358,0.8929631181699847
1118.030361,0.8936599011121779
1118.148363,0.8949655974942253
1118.266365,0.8971609514185093
1118.384368,0.898669448599726
1118.50237,0.8980855032609311
1118.620372,0.8959058048940977
1118.738375,0.8961298093447108
1118.856377,0.8954848281030928
1118.974379,0.8933561083934884
1119.092382,0.8976096440580306
1119.210384,0.9001084706281169
1119.328387,0.9022893709520771
1119.446389,0.9027045195395696
1119.564391,0.9029121654574289
1119.682394,0.9044846002468664
1119.800396,0.9041228787558888
1119.918398,0.9053080558485646
1120.036401,0.9064258955547306
1120.154403,0.9073073698523182
1120.272405,0.9079508788745352
1120.390408,0.9080071735741431
1120.50841,0.9079336279717207
1120.626413,0.9076267982626082
1120.744415,0.9086411838251344
1120.862417,0.9088565573064504
1120.98042,0.9098413821444055
1121.098422,0.9095120791715035
1121.216424,0.9102372492404894
1121.334427,0.9117540566522342
1121.452429,0.9128579467796266
1121.570431,0.9115963368435901
1121.688434,0.912444515778927
1121.806436,0.9137374523963611
1121.924438,0.9147714740840623
1122.042441,0.9146662814132371
1122.160443,0.9141176462513968
1122.278446,0.9138005024557784
1122.396448,0.9143900939026636
1122.51445,0.9152097545799475
1122.632453,0.9150175807104481
1122.750455,0.9160136616080107
1122.868457,0.9170025737710533
1122.98646,0.9176538767836401
1123.104462,0.9184130904313128
1123.222464,0.9190130100317964
1123.340467,0.9202232273013015
1123.458469,0.919912244409543
1123.576472,0.9193760918747022
1123.694474,0.9193172536876643
1123.812476,0.9188659797129305
1123.930479,0.919629874696478
1124.048481,0.9195397553846761
1124.166483,0.9203612711384256
1124.284486,0.920503017688385
1124.402488,0.920314333910507
1124.52049,0.9207893386474876
1124.638493,0.9209136535992755
1124.756495,0.9224224238417312
1124.874497,0.922496220587469
1124.9925,0.9237165670623739
1125.110502,0.9243874287833997
1125.228505,0.9257833823955426
1125.346507,0.9259815212394754
1125.464509,0.9254057398198493
1125.582512,0.9242349174401823
1125.700514,0.9246795813685726
1125.818516,0.9242136602815394
1125.936519,0.9232936017411115
1126.054521,0.9228173051377049
1126.172523,0.9233997866108248
1126.290526,0.9236546801256162
1126.408528,0.9255019870215583
1126.526531,0.9272120415843466
1126.644533,0.9285630456091533
1126.762535,0.9291222088538598
1126.880538,0.9300015743377295
1126.99854,0.9300620264047323
1127.116542,0.9295115926295738
1127.234545,0.9293089811878301
1127.352547,0.9294297992083858
1127.470549,0.930519729507454
1127.588552,0.9304415691329571
1127.706554,0.9293740350933734
1127.824556,0.9281452862415366
1127.942559,0.9269376274353353
1128.060561,0.9290711085376443
1128.178564,0.9309152844419643
1128.296566,0.931558769201894
1128.414568,0.9316118695650843
1128.532571,0.9326521287681879
1128.650573,0.9335217657400798
1128.768575,0.9334797582057982
1128.886578,0.9340138613664333
1129.00458,0.9346454681957729
1129.122582,0.934833350816451
1129.240585,0.9348716797695727
1129.358587,0.9353046255765262
1129.47659,0.9342249723537451
1129.594592,0.9335012284871441
1129.712594,0.9315084663865453
1129.830597,0.9300248246677159
1129.948599,0.9333836147421763
1130.066601,0.935946464675312
1130.184604,0.9366252719000874
1130.302606,0.9370665263104085
1130.420608,0.937658939537898
1130.538611,0.9389481684182385
1130.656613,0.9394374878706333
1130.774615,0.9385041509529856
1130.892618,0.9378061635481878
1131.01062,0.9379252724942164
1131.128623,0.9368191733994835
1131.246625,0.9356760152288481
1131.364627,0.9324451029763146
1131.48263,0.9340157293960241
1131.600632,0.9370440369836501
1131.718634,0.9398528110199266
1131.836637,0.9403717529864153
1131.954639,0.9412401168026743
1132.072641,0.9415375956787709
1132.190644,0.9420650043930081
1132.308646,0.9429217308051643
1132.426649,0.942293011711844
1132.544651,0.9423749947700742
1132.662653,0.9422788774226758
1132.780656,0.9429358747372055
1132.898658,0.9414321493731582
1133.01666,0.9390448850604072
1133.134663,0.9391500639774433
1133.252665,0.93978232470237
1133.370667,0.9406172220462636
1133.48867,0.9426134458065353
1133.606672,0.943959515385926
1133.724674,0.9440869585227214
1133.842677,0.94448450280946
1133.960679,0.944781117509413
1134.078682,0.9450371878882272
1134.196684,0.9446498020607142
1134.314686,0.9455268439615274
1134.432689,0.9454266234278496
1134.550691,0.9455448091422314
1134.668693,0.9446535806674797
1134.786696,0.9436518347385807
1134.904698,0.9429358747372055
1135.0227,0.9435980481169338
1135.140703,0.9429189020442149
1135.258705,0.9449644228262506
1135.376708,0.9464804155395752
1135.49471,0.9472407445444934
1135.612712,0.9476263499929087
1135.730715,0.9490801752597967
1135.848717,0.9492633654109028
1135.966719,0.9490184870532933
1136.084722,0.9490308243738174
1136.202724,0.9490289263140667
1136.320726,0.9488135211971991
1136.438729,0.9491399691943273
1136.556731,0.9491352235063455
1136.674733,0.948956802856393
1136.792736,0.9478045204942098
1136.910738,0.9480045283481205
1137.028741,0.9492510250673649
1137.146743,0.9499100339283862
1137.264745,0.9499556307043286
1137.382748,0.9513340654925582
1137.50075,0.9524944488283463
1137.618752,0.9523734897144115
1137.736755,0.9524373008758724
1137.854757,0.9520640186220308
1137.972759,0.952043073444019
1138.090762,0.9523953945565796
1138.208764,0.9528564654977121
1138.326767,0.9525582680943394
1138.444769,0.952370632598228
1138.562771,0.9524925438413537
1138.680774,0.952439205752379
1138.798776,0.9528583712125488
1138.916778,0.9532252923132453
1139.034781,0.9540196597898626
1139.152783,0.9549598321136101
1139.270785,0.9555406242344485
1139.388788,0.9556294936448658
1139.50679,0.9552177060796997
1139.624792,0.9556562516452981
1139.742795,0.9555138694715384
1139.860797,0.9556524290279368
1139.9788,0.9553609994823482
1140.096802,0.9553141879402657
1140.214804,0.9560299863000551
1140.332807,0.9556705865965847
1140.450809,0.9555062253911589
1140.568811,0.9545426058375576
1140.686814,0.9554221445429361
1140.804816,0.9559707142783561
1140.922818,0.9572583172221584
1141.040821,0.9576709844802871
1141.158823,0.9576872650254076
1141.276826,0.9577294041921235
1141.394828,0.957085069146165
1141.51283,0.9564593401466291
1141.630833,0.957007548395197
1141.748835,0.9570439153730042
1141.866837,0.9579430016644914
1141.98484,0.9586348862519736
1142.102842,0.9585572399709039
1142.220844,0.9580685004176983
1142.338847,0.958437427804324
1142.456849,0.9591507705812183
1142.574851,0.9599519959396879
1142.692854,0.9596774889252234
1142.810856,0.9605838522109319
1142.928859,0.9614833796097513
1143.046861,0.9617737914403727
1143.164863,0.9615651091704752
1143.282866,0.9614083868308981
1143.400868,0.9619700133077764
1143.51887,0.9617939889020655
1143.636873,0.9620950775385053
1143.754875,0.9617266656791826
1143.872877,0.9614333837739146
1143.99088,0.9617862945809316
1144.108882,0.9616737721671552
1144.226885,0.9618622786995367
1144.344887,0.9614958789749319
1144.462889,0.9615314549806061
1144.580892,0.9623808622134578
1144.698894,0.9629343903333141
1144.816896,0.9632040497131589
1144.934899,0.9629709825353943
1145.052901,0.9633764786699888
1145.170903,0.9638958785576869
1145.288906,0.9640433659096009
1145.406908,0.9639942009516567
1145.52491,0.9640250492596574
1145.642913,0.963262806952269
1145.760915,0.9642795854699633
1145.878918,0.9646036378484322
1145.99692,0.9641503806624258
1146.114922,0.9645226145458792
1146.232925,0.9643268363272879
1146.350927,0.9649133253183612
1146.468929,0.9653553568388483
1146.586932,0.965575482953631
1146.704934,0.9650310519252271
1146.822936,0.9649017464279309
1146.940939,0.9657531651887589
1147.058941,0.9663327909582142
1147.176944,0.9662951047142534
1147.294946,0.9657299873909291
1147.412948,0.9662129731209949
1147.530951,0.9661405098654168
1147.648953,0.9663985038222115
1147.766955,0.9665589392896213
1147.884958,0.9664970814969772
1148.00296,0.9667725724207958
1148.120962,0.9669746490046992
1148.238965,0.9671361472558117
1148.356967,0.9671400158081377
1148.474969,0.9664825841494852
1148.592972,0.9677049905339322
1148.710974,0.9674389082495264
1148.828977,0.9668982610247927
1148.946979,0.9674350385016329
1149.064981,0.9672928360031129
1149.182984,0.9669040624317631
1149.300986,0.9669069631483015
1149.418988,0.9678830646345054
1149.536991,0.9683022487483034
1149.654993,0.9677727322542022
1149.772995,0.9684058626321633
1149.890998,0.9686557435779783
1150.009,0.9686412138507979
1150.127003,0.9681531416835348
1150.245005,0.9681589506198117
1150.363007,0.9684475049795607
1150.48101,0.9680882775960132
1150.599012,0.9686489630115054
1150.717014,0.9684213572499221
1150.835017,0.967918876970421
1150.953019,0.9680921499568683
1151.071021,0.9680756925302075
1151.189024,0.9678017658716719
1151.307026,0.9674272990522828
1151.425029,0.9676072572655015
1151.543031,0.968191868583735
1151.661033,0.9679963135780016
1151.779036,0.9673295938292753
1151.897038,0.9676914427588994
1152.01504,0.9666179011832374
1152.133043,0.9670317021920429
1152.251045,0.9665579727311653
1152.369047,0.9652935760730162
1152.48705,0.964744480260804
1152.605052,0.9649104305827274
1152.723054,0.9659637223286645
1152.841057,0.9668499173203442
1152.959059,0.966532842550568
1153.077062,0.966852817874447
1153.195064,0.9666130681058143
1153.313066,0.9668450830828432
1153.431069,0.9677785389080157
1153.549071,0.9682354381981302
1153.667073,0.9683864947085906
1153.785076,0.968696427973575
1153.903078,0.9688388368152805
1154.02108,0.9686111864385959
1154.139083,0.9692283883222871
1154.257085,0.9692894516342255
1154.375088,0.96884755640405
1154.49309,0.9696384586543082
1154.611092,0.9693650591601082
1154.729095,0.9693553655579846
1154.847097,0.9695259871165796
1154.965099,0.9694077121610704
1155.083102,0.9689115024529691
1155.201104,0.9696481550873768
1155.319106,0.9694687867707665
1155.437109,0.9693931711544458
1155.555111,0.9700060212788557
1155.673113,0.9693718447392718
1155.791116,0.9690219646604749
1155.909118,0.9698207678210599
1156.027121,0.9695511951199473
1156.145123,0.9701321302585281
1156.263125,0.9695133833606717
1156.381128,0.9701486226449274
1156.49913,0.9707182670606992
1156.617132,0.9709415579395898
1156.735135,0.9708056356362615
1156.853137,0.9702844529599979
1156.971139,0.9711639290168745
1157.089142,0.97053578917995
1157.207144,0.97113188113601
1157.325147,0.9709803963786711
1157.443149,0.9711561597365196
1157.561151,0.9710881811846152
1157.679154,0.9709211683809642
1157.797156,0.970858060556046
1157.915158,0.9713008727851747
1158.033161,0.9709881642529136
1158.151163,0.9701835486240065
1158.269165,0.97041836145398
1158.387168,0.9703543159556487
1158.50517,0.9705901407059726
1158.623172,0.9707095306356096
1158.741175,0.9704222431351891
1158.859177,0.9703834270217911
1158.97718,0.9704668835850958
1159.095182,0.9707153549102662
1159.213184,0.971002729184614
1159.331187,0.9713882937976119
1159.449189,0.9714222929828772
1159.567191,0.9716807256828359
1159.685194,0.9717234805753667
1159.803196,0.9719693577180992
1159.921198,0.9721171082892314
1160.039201,0.9716068807538268
1160.157203,0.9723115511545276
1160.275206,0.972263909055762
1160.393208,0.9722454362169825
1160.51121,0.9718177423246034
1160.629213,0.9715884203984665
1160.747215,0.9721627988670412
1160.865217,0.9724243458364266
1160.98322,0.9724369874350927
1161.101222,0.9718468972941955
1161.219224,0.9717147351033962
1161.337227,0.9714281215341207
1161.455229,0.9711610155294578
1161.573231,0.9711571308931649
1161.691234,0.9706998235888386
1161.809236,0.9699371532961872
1161.927239,0.9709240811488385
1162.045241,0.9714465788437737
1162.163243,0.9719090974860073
1162.281246,0.9720928056653082
1162.399248,0.9722007139555363
1162.51725,0.9718264887236431
1162.635253,0.9714815515501171
1162.753255,0.9721365508258218
1162.871257,0.9724603262028552
1162.98926,0.9718264887236431
1163.107262,0.9715272122560581
1163.225265,0.9717429152393242
1163.343267,0.972019901438826
1163.461269,0.9727822638485694
1163.579272,0.9725196480920528
1163.697274,0.9722901605356998
1163.815276,0.9719683857492275
1163.933279,0.971653519003412
1164.051281,0.972038369992404
1164.169283,0.9723261359371805
1164.287286,0.9728279856894251
1164.405288,0.9722221026065176
1164.52329,0.9716884991597352
1164.641293,0.972382532488549
1164.759295,0.9716797540025961
1164.877298,0.9719635259194483
1164.9953,0.9713552671570789
1165.113302,0.9711425636454561
1165.231305,0.9716000795294659
1165.349307,0.9715466429946099
1165.467309,0.971103718719814
1165.585312,0.9705144376274559
1165.703314,0.9702175056424527
1165.821316,0.9693321013083834
1165.939319,0.9684649371915397
1166.057321,0.9680815010017881
1166.175324,0.9697625803206331
1166.293326,0.9706978821911327
1166.411328,0.9709590350449262
1166.529331,0.9710240914796405
1166.647333,0.9714815515501171
1166.765335,0.971856615811761
1166.883338,0.9718284323785642
1167.00134,0.9722415472430155
1167.119342,0.971227056723889
1167.237345,0.971763322054815
1167.355347,0.9711901507969505
1167.473349,0.9710784703513575
1167.591352,0.9711231409884105
1167.709354,0.9710435121556762
1167.827357,0.9712999014847876
1167.945359,0.971197920349235
1168.063361,0.9712999014847876
1168.181364,0.9718323197000683
1168.299366,0.9717254240242713
1168.417368,0.9717254240242713
1168.535371,0.9721307180240153
1168.653373,0.9717672091158773
1168.771375,0.9715009813754456
1168.889378,0.9713173850403659
1169.00738,0.9709619479264007
1169.125383,0.9711454770775172
1169.243385,0.9713154424075384
1169.361387,0.9719956012450437
1169.47939,0.9717477739660472
1169.597392,0.9715816193033275
1169.715394,0.9714077217577669
1169.833397,0.9709318485725573
1169.951399,0.9714961238826825
1170.069401,0.9720529506773088
1170.187404,0.971946030733439
1170.305406,0.9720286496573058
1170.423408,0.9720889173018623
1170.541411,0.9721540494412237
1170.659413,0.9726042609820441
1170.777416,0.9723387762591096
1170.895418,0.9722823822455288
1171.01342,0.9716321428611324
1171.131423,0.9719304797213557
1171.249425,0.9716797540025961
1171.367427,0.9717312543943065
1171.48543,0.9720704477878944
1171.603432,0.9714300643923066
1171.721434,0.971750689213742
1171.839437,0.9714757226782944
1171.957439,0.9712746480156456
1172.075442,0.971272705468292
1172.193444,0.9708871867347532
1172.311446,0.9703892493398202
1172.429449,0.9706852632006879
1172.547451,0.9702698988023599
1172.665453,0.9706852632006879
1172.783456,0.9707493305422582
1172.901458,0.9701883995538769
1173.01946,0.9702145949943017
1173.137463,0.9697460944968975
1173.255465,0.9700962360337558
1173.373467,0.9703679010111672
1173.49147,0.9705658762557619
1173.609472,0.9701961610921195
1173.727475,0.9704455335485082
1173.845477,0.9698954468952896
1173.963479,0.9704892045801087
1174.081482,0.9704552380523661
1174.199484,0.9700176614209518
1174.317486,0.9701127278099481
1174.435489,0.970193250508002
1174.553491,0.9704552380523661
1174.671493,0.9694736341268188
1174.789496,0.9692429268571506
1174.907498,0.9695473169229232
1175.025501,0.9693010831774342
1175.143503,0.9698721696838918
1175.261505,0.9701719064912759
1175.379508,0.9700942958432239
1175.49751,0.9696646392461282
1175.615512,0.9698149489139097
1175.733515,0.9698585915685632
1175.851517,0.9696355497432956
1175.969519,0.9696694875814453
1176.087522,0.9695056272846291
1176.205524,0.9693834772712038
1176.323526,0.9690907676624434
1176.441529,0.9687235518532908
1176.559531,0.9684252309430985
1176.677534,0.9680466506950614
1176.795536,0.9686412138507979
1176.913538,0.9684562210463277
1177.031541,0.9681231294013354
1177.149543,0.9682402793874242
1177.267545,0.9681289381575381
1177.385548,0.967846285776852
1177.50355,0.9676943458375823
1177.621552,0.9674940538389311
