nu,[0]Isophorone-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
725.589134,0.9995490517077589
725.830188,0.9999402907826663
726.071242,0.9997886123455193
726.312296,0.9989643366698382
726.55335,0.999764357767993
726.794404,1.0004445287736445
727.035458,0.9969612264472134
727.276512,0.9986992467138792
727.517566,0.9979244569245723
727.75862,0.9990166238315626
727.999674,0.9982722942049361
728.240728,0.9987393952305769
728.481782,0.9991041615031121
728.722836,0.9972819007393012
728.96389,0.9986260447419801
729.204944,0.9981575993076801
729.445998,0.997986629554896
729.687052,0.9985153032543472
729.928106,0.9975297560863863
730.16916,0.9978405350067111
730.410214,0.9977820632645985
730.651268,0.9974353942348465
730.892322,0.998039923463849
731.133376,0.9985484545127231
731.37443,0.9978680757855383
731.615484,0.998770456508769
731.856538,0.9974850677543398
732.097592,0.9983317930067175
732.338646,0.9979441162300172
732.5797,0.9988266888683964
732.820754,0.9976936636899522
733.061808,0.9963819609332667
733.302862,0.9973834292045076
733.543916,0.9971958390248837
733.78497,0.9961958541658776
734.026024,0.9969009121175403
734.267078,0.9966785283318805
734.508132,0.9970128703763096
734.749186,0.9974096607336388
734.99024,0.9980389254244245
735.231294,0.9977571190248211
735.472348,0.9966830133953494
735.713402,0.9984112633803197
735.954456,0.9968289384699653
736.19551,0.9950158622408627
736.436564,0.9960782103825028
736.677618,0.997004694904292
736.918672,0.9958829981846881
737.159726,0.9974428750283562
737.40078,0.9970852561382703
737.641834,0.995667711553804
737.882888,0.9972531794341487
738.123942,0.9974288111829687
738.364996,0.9969075913760269
738.60605,0.9968130890158471
738.847104,0.9975347437476358
739.088158,0.9972140878757144
739.329212,0.9973053371393452
739.570266,0.997071895285356
739.81132,0.9967918571231715
740.052374,0.9971958390248837
740.293428,0.9973229896000364
740.534482,0.9982606144874204
740.775536,0.9973024449580611
741.01659,0.9974148472773596
741.257644,0.9967668379615495
741.498698,0.997986030763098
741.739752,0.9971019076010872
741.980806,0.9973103236784973
742.22186,0.9967536807261264
742.462914,0.9977063344799404
742.703968,0.9971552539801467
742.945022,0.9972986552159708
743.186076,0.9966328815006034
743.42713,0.9972516835555014
743.668184,0.9961444517859954
743.909238,0.9984006802770184
744.150292,0.997711622337526
744.391346,0.9983768187859058
744.6324,0.9988036162383735
744.873454,0.9980825406784519
745.114508,0.9984745646610474
745.355562,0.9976916683046202
745.596616,0.9992122404456062
745.83767,0.9980944179313556
746.078724,0.9990778854091967
746.319778,0.998327799687532
746.560832,0.9973587941380506
746.801886,0.9984637811939799
747.04294,0.9986819693663606
747.283994,0.9980300429175155
747.525048,0.9981164760617333
747.766102,0.9993602447307253
748.007156,0.9974592332256434
748.24821,0.9977907440063101
748.489264,0.998239551410671
748.730318,0.9987335026855281
748.971372,0.9990567950976448
749.212426,0.9995835967199203
749.45348,0.9986317369266579
749.694534,0.9993938038111971
749.935588,0.9979120827380266
750.176642,0.9987924297005164
750.417696,0.9991006446626532
750.65875,0.9990525091531872
750.899804,0.999317313136789
