nu,[0]Isoprene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1895.183142,0.9952664387812374
1895.424196,0.9954058853773167
1895.66525,0.9954073784872646
1895.906304,0.9954432137979219
1896.147358,0.9954632224076051
1896.388412,0.9953552205071828
1896.629466,0.9953221752624162
1896.87052,0.9952659411481425
1897.111574,0.9952493203457095
1897.352628,0.9952753962194949
1897.593682,0.9952270270106199
1897.834736,0.9951825413567743
1898.07579,0.9951783615988782
1898.316844,0.9951830389481694
1898.557898,0.9952191647481625
1898.798952,0.9952224489768252
1899.040006,0.9951994596037821
1899.28106,0.9951292010020919
1899.522114,0.9952018480853513
1899.763168,0.9952225484990751
1900.004222,0.9951768688324554
1900.245276,0.9951295990538519
1900.48633,0.9952044356135201
1900.727384,0.9950841226703184
1900.968438,0.9950759630139672
1901.209492,0.9950329766608769
1901.450546,0.9950735748345217
1901.6916,0.9950402404281192
1901.932654,0.9949905891589313
1902.173708,0.9951296985668168
1902.414762,0.9952085159600709
1902.655816,0.9953040605636706
1902.89687,0.9953713453923663
1903.137924,0.995534101912321
1903.378978,0.9956095662573083
1903.620032,0.9957690756861869
1903.861086,0.9958529229722809
1904.10214,0.9959478322781967
1904.343194,0.996000519312084
1904.584248,0.9960788080296082
1904.825302,0.9961681603060782
1905.066356,0.9962284303029257
1905.30741,0.9962680809834952
1905.548464,0.9962782429697472
1905.789518,0.9963588451399172
1906.030572,0.9963444976758492
1906.271626,0.9965106021480349
1906.51268,0.9964665573528171
1906.753734,0.9964039812179265
1906.994788,0.9965302336002664
1907.235842,0.9965135916843256
1907.476896,0.9964778174885348
1907.71795,0.9964931633650871
1907.959004,0.9964373613104108
1908.200058,0.9963874410491221
1908.441112,0.9963625316744644
1908.682166,0.9965035269478767
1908.92322,0.9965325256224395
1909.164274,0.9965446833934144
1909.405328,0.9965018328933208
1909.646382,0.9965599306437114
1909.887436,0.99651897287225
1910.12849,0.9965878347124246
1910.369544,0.996568899723448
1910.610598,0.9965672055577586
1910.851652,0.9965829514439986
1911.092706,0.9966197260333938
1911.33376,0.9965814565706925
1911.574814,0.9966247091444818
1911.815868,0.9966355724130161
1912.056922,0.9966274000348291
1912.297976,0.9966893921870472
1912.53903,0.9966935782912852
1912.780084,0.9966485287596736
1913.021138,0.9967683331129279
1913.262192,0.9967486969701822
1913.503246,0.9967899632204422
1913.7443,0.9968112947539017
1913.985354,0.996847878399725
1914.226408,0.9968092014523807
1914.467462,0.9967652431358847
1914.708516,0.9969110805587028
1914.94957,0.9969086879749806
1915.190624,0.9969306202073697
1915.431678,0.9970262304382849
1915.672732,0.9970259313304606
1915.913786,0.9969508581043739
1916.15484,0.9970042961024939
1916.395894,0.9969821628528003
1916.636948,0.9970257319252943
1916.878002,0.9971189581894893
1917.119056,0.9970973209428615
1917.36011,0.9971006113694498
1917.601164,0.9971453821919978
1917.842218,0.9971564505671694
1918.083272,0.997177889661326
1918.324326,0.9970894439051404
1918.56538,0.9971857673977714
1918.806434,0.9972228633982999
1919.047488,0.9972478940063041
1919.288542,0.997198631177142
1919.529596,0.9973387474277585
1919.77065,0.9972911755041056
1920.011704,0.9972759170658477
1920.252758,0.9972730249698818
1920.493812,0.997224259511286
1920.734866,0.9973163075583908
1920.97592,0.9973495187443958
1921.216974,0.9973369522196288
1921.458028,0.9973637809444883
1921.699082,0.9973075312135004
1921.940136,0.9972183759055115
1922.18119,0.9973566996867821
1922.422244,0.99730982502346
1922.663298,0.9972908763167979
1922.904352,0.9973386476938888
1923.145406,0.9973114207204566
1923.38646,0.9972517832806748
1923.627514,0.9973505160944132
1923.868568,0.9973047387563224
1924.109622,0.9972542764132494
1924.350676,0.9972583651641647
1924.59173,0.997290078484416
1924.832784,0.997224259511286
1925.073838,0.9972026199796443
1925.314892,0.9972741219708127
1925.555946,0.9973141134649278
1925.797,0.9972811029140998
1926.038054,0.9973089274450214
1926.279108,0.997340343171031
1926.520162,0.9972468967589087
1926.761216,0.9973329628797987
1927.00227,0.9973130164200064
1927.243324,0.9972999517050654
1927.484378,0.9972374229583901
1927.725432,0.9973374508882297
1927.966486,0.9973325639466933
1928.20754,0.9972862887893181
1928.448594,0.9972824991086211
1928.689648,0.9972767148869006
1928.930702,0.9972776124363478
1929.171756,0.997297757647585
1929.41281,0.9972472956577472
1929.653864,0.9972697339743296
1929.894918,0.997249489604211
1930.135972,0.9972456003387855
1930.377026,0.9972604594089304
1930.61808,0.9972209686766594
1930.859134,0.9971992294965003
1931.100188,0.9972266528523808
1931.341242,0.997240115503067
1931.582296,0.9972067085187678
1931.82335,0.9971383024849172
1932.064404,0.9971916508111551
1932.305458,0.9970841593450918
1932.546512,0.9971520630884394
1932.787566,0.9971235449472464
1933.02862,0.9971303254104056
1933.269674,0.9971115795364996
1933.510728,0.9970425818025449
1933.751782,0.9970236381734557
1933.992836,0.9970860538067943
1934.23389,0.9971149697216334
1934.474944,0.9971102832922889
1934.715998,0.9970664114050126
1934.957052,0.9969754830946864
1935.198106,0.9969589334390295
1935.43916,0.9967747124506736
1935.680214,0.9967205890532511
1935.921268,0.9967434142160876
1936.162322,0.9968261473528451
1936.403376,0.9969936282135988
1936.64443,0.9970573381419522
1936.885484,0.9971262371844524
1937.126538,0.9971384021987524
1937.367592,0.997048962895488
1937.608646,0.9970368986760255
1937.8497,0.9970400891992062
1938.090754,0.9969571389145645
1938.331808,0.996886158093221
1938.572862,0.9969530513986743
1938.813916,0.9968103976241401
1939.05497,0.9968098992190659
1939.296024,0.996817674366603
1939.537078,0.9967857767113883
1939.778132,0.9967644457240091
1940.019186,0.9967227818409591
1940.26024,0.9967118179506603
1940.501294,0.9965326252756971
1940.742348,0.9965897282311094
1940.983402,0.996665471928679
1941.224456,0.9966951730022863
1941.46551,0.9966734452843478
1941.706564,0.9966959703587436
1941.947618,0.9966755383007806
1942.188672,0.9967172998807343
1942.429726,0.9967347425861055
1942.67078,0.9966895915249456
1942.911834,0.9967197916770988
1943.152888,0.9966357717401505
1943.393942,0.996705538685987
1943.634996,0.9965607278919748
1943.87605,0.9965208662600972
1944.117104,0.9965184746128881
1944.358158,0.9965432882318342
1944.599212,0.9964851914516679
1944.840266,0.9963892345481301
1945.08132,0.996429090914634
1945.322374,0.9966137463329767
1945.563428,0.9966447415024601
1945.804482,0.9966912858986914
1946.045536,0.9966521167008354
1946.28659,0.9967006548408128
1946.527644,0.9967237785642393
1946.768698,0.9968633296615872
1947.009752,0.9967593622382989
1947.250806,0.9968259479876356
1947.49186,0.9968444891227002
1947.732914,0.9968381093383851
1947.973968,0.9967815902199179
1948.215022,0.9967524846224272
1948.456076,0.9967894648255852
1948.69713,0.9967717221310217
1948.938184,0.996774911805636
1949.179238,0.9967724198714715
1949.420292,0.9968532613928024
1949.661346,0.9967302572898558
1949.9024,0.9966931796139337
1950.143454,0.9967816898980818
1950.384508,0.9966894918559914
1950.625562,0.9967000568205994
1950.866616,0.9966628806018207
1951.10767,0.9966696579324517
1951.348724,0.9965861405145456
1951.589778,0.996620124681364
1951.830832,0.9965516592306135
1952.071886,0.996494757755424
1952.31294,0.9964540019532937
1952.553994,0.9964237102120711
1952.795048,0.996490771784365
1953.036102,0.9963367262190761
1953.277156,0.9964222155776268
1953.51821,0.9964114542758096
1953.759264,0.9962462629514299
1954.000318,0.9962613063835781
1954.241372,0.9962072108633482
1954.482426,0.996136582275911
1954.72348,0.9961713480492915
1954.964534,0.9961825052308698
1955.205588,0.9961196480979532
1955.446642,0.9961049056362558
1955.687696,0.995950421745927
1955.92875,0.9959080947524578
1956.169804,0.9958624832062305
1956.410858,0.9958564084636109
1956.651912,0.9957632006659717
1956.892966,0.9957621053270534
1957.13402,0.9956037917385703
1957.375074,0.9955763134531204
1957.616128,0.9955752183197778
1957.857182,0.9954996570282947
1958.098236,0.9953930447242177
1958.33929,0.9954211152038709
1958.580344,0.995343873522347
1958.821398,0.995199161043989
1959.062452,0.9951449241676804
1959.303506,0.9951318878545619
1959.54456,0.9949368611177869
1959.785614,0.9948619451927647
1960.026668,0.9948572693526105
1960.267722,0.9947571917453017
1960.508776,0.9946049060770109
1960.74983,0.9945321036624869
1960.990884,0.9944339481879078
1961.231938,0.9942621248476251
1961.472992,0.9941014650699094
1961.714046,0.9940631929002481
1961.9551,0.9939909271330168
1962.196154,0.9938083477701304
1962.437208,0.9937273556902592
1962.678262,0.9935947019431092
1962.919316,0.9934820346922627
1963.16037,0.9933301429015816
1963.401424,0.9932568378420253
1963.642478,0.9930290108561788
1963.883532,0.9929747929523484
1964.124586,0.9929918722656688
1964.36564,0.9927649995440516
1964.606694,0.9927074208438765
1964.847748,0.9926262206979828
1965.088802,0.9924592750081874
1965.329856,0.9922701302964345
1965.57091,0.9922536587489859
1965.811964,0.9922192281444017
1966.053018,0.9921973003417628
1966.294072,0.9921407467074372
1966.535126,0.9920906448648107
1966.77618,0.9919845960432851
1967.017234,0.9920027495274966
1967.258288,0.9918830220213289
1967.499342,0.9919370811191262
1967.740396,0.9918746902389375
1967.98145,0.9918696316909166
1968.222504,0.9918756821141237
1968.463558,0.9918321397274412
1968.704612,0.991772829938866
1968.945666,0.9918521749390187
1969.18672,0.9919557297115474
1969.427774,0.9920141576247126
1969.668828,0.9920493747524086
1969.909882,0.9920559222998888
1970.150936,0.9920691167313982
1970.39199,0.9921223922734022
1970.633044,0.9922304402850282
1970.874098,0.9922816406967061
1971.115152,0.9923295690574124
1971.356206,0.9923901030073916
1971.59726,0.9925564415274343
1971.838314,0.9925543571610956
1972.079368,0.9926034898177983
1972.320422,0.9927416698406875
1972.561476,0.9928035195733177
1972.80253,0.9928448210587969
1973.043584,0.9928674581787792
1973.284638,0.9930090511736561
1973.525692,0.9930034903385399
1973.766746,0.9931112370623957
1974.0078,0.9930004120324912
1974.248854,0.9929402380308127
1974.489908,0.9927861456637473
1974.730962,0.9926691030769696
1974.972016,0.9924831935649326
1975.21307,0.9923104172815448
1975.454124,0.9921379687172356
1975.695178,0.9921183245799327
1975.936232,0.9921736863270225
1976.177286,0.9919109935169462
1976.41834,0.991682483549399
1976.659394,0.9915674550530891
1976.900448,0.9921884698250856
1977.141502,0.9932314107924443
1977.382556,0.9938165964136487
1977.62361,0.993915784259362
1977.864664,0.9938128199177577
1978.105718,0.9935830769531028
1978.346772,0.9932972642179967
1978.587826,0.993163774036427
1978.82888,0.9930098455812147
1979.069934,0.9928616995642218
1979.310988,0.9926248310222465
1979.552042,0.9924813078486563
1979.793096,0.9924671154674298
1980.03415,0.9923865304094515
1980.275204,0.9923212335240416
1980.516258,0.9922339130976466
1980.757312,0.9922584215779786
1980.998366,0.9921314206282508
1981.23942,0.9921064192314699
1981.480474,0.9921165387685555
1981.721528,0.9920128680071459
1981.962582,0.9918667552731555
1982.203636,0.991814286909602
1982.44469,0.9916836735690933
1982.685744,0.9916022596815791
1982.926798,0.9915614065100613
1983.167852,0.9915738011051087
1983.408906,0.9916299257705643
1983.64996,0.9917576559306494
1983.891014,0.9918443393377874
1984.132068,0.9919343036991874
1984.373122,0.9920021543260255
1984.614176,0.9921824174938793
1984.85523,0.9923460418649827
1985.096284,0.9924664207406921
1985.337338,0.9925824468468705
1985.578392,0.992689552271119
1985.819446,0.9928061008658242
1986.0605,0.9927613263203487
1986.301554,0.9929438126221038
1986.542608,0.9929418267364645
1986.783662,0.9930702224152633
1987.024716,0.9932475012716316
1987.26577,0.9934707090616234
1987.506824,0.9937776395666285
1987.747878,0.9939321840050998
1987.988932,0.9941253237913745
1988.229986,0.9943406746581647
1988.47104,0.9944902347422697
1988.712094,0.994850802801376
1988.953148,0.9949377565613648
1989.194202,0.9951453222257297
1989.435256,0.9953026671389612
1989.67631,0.99551060758475
1989.917364,0.9956023978942374
1990.158418,0.9956682093877842
1990.399472,0.9957981525677174
1990.640526,0.9960028101159129
1990.88158,0.9961264217345905
1991.122634,0.9962242461523052
1991.363688,0.9962555280847581
1991.604742,0.9964045790604946
1991.845796,0.9963934193917034
1992.08685,0.9965914224350875
1992.327904,0.9966759369710756
1992.568958,0.9966132480262281
1992.810012,0.9967368357312627
1993.051066,0.9968850615190502
1993.29212,0.9969356048729324
1993.533174,0.9969817640600149
1993.774228,0.997088745942774
1994.015282,0.9971373053471133
1994.256336,0.9971429890459522
1994.49739,0.9972144867614293
1994.738444,0.9972845934040683
1994.979498,0.9972517832806748
1995.220552,0.9974298086122785
1995.461606,0.9974344965433957
1995.70266,0.9975458164447448
1995.943714,0.9974868632290776
1996.184768,0.9975818284987321
1996.425822,0.9976689211939009
1996.666876,0.997679696076434
1996.90793,0.9977820632645985
1997.148984,0.9976869791647986
1997.390038,0.9977570192491142
1997.631092,0.9977526291278879
1997.872146,0.9978023184460721
1998.1132,0.9978637849620376
1998.354254,0.9978453246527743
1998.595308,0.9978964156413146
1998.836362,0.9979505030927991
1999.077416,0.9979734562183301
1999.31847,0.9978749610990155
1999.559524,0.9979625783669418
1999.800578,0.9980071882912191
2000.041632,0.997955193471186
2000.282686,0.9980061902845299
2000.52374,0.9980348334732189
2000.764794,0.998023954952822
2001.005848,0.9980346338662721
2001.246902,0.9980715618308883
2001.487956,0.9980634774839791
2001.72901,0.998066072452394
2001.970064,0.998007288091943
2002.211118,0.9980709629881308
2002.452172,0.9980533970937625
2002.693226,0.9980944179313556
2002.93428,0.9981480170407216
2003.175334,0.9981395328186348
2003.416388,0.9980595850440072
2003.657442,0.9981069940002506
2003.898496,0.9980715618308883
2004.13955,0.9981025025288833
2004.380604,0.9980564910640892
2004.621658,0.9980977116483694
2004.862712,0.9980759533554217
2005.103766,0.998054894174981
2005.34482,0.9980202622710201
2005.585874,0.9980484068392528
2005.826928,0.9980330370121354
2006.067982,0.9980332366187628
2006.309036,0.9980390252283221
2006.55009,0.9979728574344361
2006.791144,0.9979443158188605
2007.032198,0.9979766497384996
2007.273252,0.9979520998148814
2007.514306,0.9979057959117088
2007.75536,0.9980366299375358
2007.996414,0.998007288091943
2008.237468,0.9979592850958671
2008.478522,0.9980749552799674
2008.719576,0.998066571485555
2008.96063,0.9980177672234832
2009.201684,0.9980459117213545
2009.442738,0.9980783487405842
2009.683792,0.998043716022764
2009.924846,0.9980142741674108
2010.1659,0.9980380271897958
2010.406954,0.9980013000661785
2010.648008,0.9979026026182712
2010.889062,0.9979764501431897
2011.130116,0.9980634774839791
2011.37117,0.9978814473073427
2011.612224,0.9978269644677149
2011.853278,0.9979091887971828
2012.094332,0.9978294590382443
2012.335386,0.9978037153702958
2012.57644,0.9978442270235208
2012.817494,0.9978388386792435
2013.058548,0.9977419532318723
2013.299602,0.9977291822166056
2013.540656,0.9976277183183009
2013.78171,0.9976341031561295
2014.022764,0.997562475598983
2014.263818,0.9975837239060069
2014.504872,0.9975521010031848
2014.745926,0.9975349432546046
2014.98698,0.9975541958647964
2015.228034,0.9976757053656312
2015.469088,0.9975552931750155
2015.710142,0.9975339457201601
2015.951196,0.9975518017375994
2016.19225,0.9976358988991314
2016.433304,0.9975567895090774
2016.674358,0.9976492673097448
2016.915412,0.9976724130412358
2017.156466,0.9976363977172056
2017.39752,0.9976171435205332
2017.638574,0.9975827263227818
2017.879628,0.997564171456633
2018.120682,0.9975271625123922
2018.361736,0.997440082192216
2018.60279,0.9975979894552572
2018.843844,0.9977269872148192
2019.084898,0.9977110237107322
2019.325952,0.9977697906206973
2019.567006,0.9977799679244658
2019.80806,0.9977836597171769
2020.049114,0.9977847572798062
2020.290168,0.9978134938946212
2020.531222,0.9977673959760733
2020.772276,0.9978432291797927
2021.01333,0.9979173716860807
2021.254384,0.9978950185873107
2021.495438,0.9978201792674262
2021.736492,0.9978389384631323
2021.977546,0.9978695725887745
2022.2186,0.9979296461452403
2022.459654,0.9978991099652742
2022.700708,0.9979290473876322
2022.941762,0.9979749531796372
2023.182816,0.9979136793986363
2023.42387,0.9979044986350174
2023.664924,0.9978414330635967
2023.905978,0.9979565906094349
2024.147032,0.9979310432477229
2024.388086,0.9980066892877497
2024.62914,0.9979390267280027
2024.870194,0.9979272511169636
2025.111248,0.9979793442790916
2025.352302,0.9978620885950451
2025.593356,0.9978091035249068
2025.83441,0.9978903284917451
2026.075464,0.9978640843212181
2026.316518,0.9978612903056936
2026.557572,0.9977278851695118
2026.798626,0.9977315767695164
2027.03968,0.9977583163340824
2027.280734,0.9977214997314802
2027.521788,0.997715313877358
2027.762842,0.9977102255422324
2028.003896,0.9976214332834733
2028.24495,0.9976011817739312
2028.486004,0.9976558518166379
2028.727058,0.9975982887346989
2028.968112,0.9975841229395763
2029.209166,0.9975336464600213
2029.45022,0.9975923031629232
2029.691274,0.9975815292242285
2029.932328,0.9976357991355465
2030.173382,0.9975601812079277
2030.414436,0.9975236711734332
2030.65549,0.9975364395581416
2030.896544,0.9975880135252424
2031.137598,0.9975639719438186
2031.378652,0.9976039750611507
2031.619706,0.9975842226979936
2031.86076,0.9975535973324585
2032.101814,0.99753743709508
2032.342868,0.9975128979759599
2032.583922,0.997588213042865
2032.824976,0.9975757432681382
2033.06603,0.9976126542534882
2033.307084,0.9975854197997791
2033.548138,0.997643780253864
2033.789192,0.9976612391727836
2034.030246,0.9976748074579004
2034.2713,0.9976251244896052
2034.512354,0.9976432814320986
2034.753408,0.9976495666045698
2034.994462,0.9977410552645185
2035.235516,0.9977777728109509
2035.47657,0.9977005477999819
2035.717624,0.9977433500715847
2035.958678,0.9978072076894111
2036.199732,0.9976902715372623
2036.440786,0.9977459442076672
2036.68184,0.9977632053618105
2036.922894,0.9977965312094081
2037.163948,0.9978193810116021
2037.405002,0.9977804668145744
2037.646056,0.9977804668145744
2037.88711,0.9977371640819908
2038.128164,0.9977946353977999
2038.369218,0.9978345479814621
2038.610272,0.9978226738209925
2038.851326,0.9978071079086954
2039.09238,0.9978032164685628
2039.333434,0.9978361445180162
2039.574488,0.9978430296111669
2039.815542,0.9977515316005994
2040.056596,0.9977442480410037
2040.29765,0.9976680232922759
2040.538704,0.9974859654913047
2040.779758,0.9975569890204553
2041.020812,0.9976831879614811
2041.261866,0.9976944618452024
2041.50292,0.9977491369997971
2041.743974,0.9977700899516793
2041.985028,0.9978906278588885
2042.226082,0.9978759589744756
2042.467136,0.9979409228139549
2042.70819,0.9978919251175479
2042.949244,0.9978445263768339
2043.190298,0.9979445154077436
2043.431352,0.9979228602467186
2043.672406,0.9978537065887054
2043.91346,0.9978118973943081
2044.154514,0.9978230729501419
2044.395568,0.9977981276851353
2044.636622,0.9977590147651483
2044.877676,0.9977778725887332
2045.11873,0.9978107000207497
2045.359784,0.997806708785932
2045.600838,0.9978227736032649
2045.841892,0.9979038998924978
2046.082946,0.997825367945849
2046.324,0.9978133941132767
2046.565054,0.9978897297577276
2046.806108,0.9978591947991843
2047.047162,0.9978046133940438
2047.288216,0.9977504340745182
2047.52927,0.9978389384631323
2047.770324,0.9978176847200962
2048.011378,0.9977102255422324
2048.252432,0.9978188821020363
2048.493486,0.9978034160292261
2048.73454,0.9977394588801072
2048.975594,0.9977158127351397
2049.216648,0.9977452457857506
2049.457702,0.997756121268201
2049.698756,0.9976155473343805
2049.93981,0.997747440827706
2050.180864,0.997691768073792
2050.421918,0.9976232290036694
2050.662972,0.9976243263898249
2050.904026,0.9977111234818395
2051.14508,0.9976061697923101
2051.386134,0.9975967923383882
2051.627188,0.9976488682501177
2051.868242,0.9975877142488833
2052.109296,0.9974882597116637
2052.35035,0.9975564902420855
2052.591404,0.9975010276431026
2052.832458,0.9975156910159845
2053.073512,0.9975459161993314
2053.314566,0.9974855664969983
2053.55562,0.9974103589206457
2053.796674,0.9974247217332262
2054.037728,0.9974325016763974
2054.278782,0.9974054716218609
2054.519836,0.9973773451841458
2054.76089,0.9973224909386662
2055.001944,0.9973231890646542
2055.242998,0.9972975581880534
2055.484052,0.9972235614545486
2055.725106,0.997216281749121
2055.96616,0.9971391999097933
2056.207214,0.997080868972795
2056.448268,0.9971328182393352
2056.689322,0.9970750859205258
2056.930376,0.9970594319645608
2057.17143,0.9969307199004367
2057.412484,0.9969682052002242
2057.653538,0.9968412992254388
2057.894592,0.9967994327700731
2058.135646,0.9967865741403287
2058.3767,0.9968325270606032
2058.617754,0.9966917842444589
2058.858808,0.9966899902008619
2059.099862,0.9966447415024601
2059.340916,0.9964759241824802
2059.58197,0.9963789717918676
2059.823024,0.9963201871666953
2060.064078,0.9962705716568109
2060.305132,0.9961559075130613
2060.546186,0.9960665563356176
2060.78724,0.9957680799176092
2061.028294,0.9954080752726734
2061.269348,0.9952736047253941
2061.510402,0.9949891961730816
2061.751456,0.9947424694478092
2061.99251,0.9950481012770689
2062.233564,0.9955619772574275
2062.474618,0.9959961369194403
2062.715672,0.9961451490873557
2062.956726,0.9961367815032474
2063.19778,0.9961653710391344
2063.438834,0.9961355861398268
2063.679888,0.9961289120537578
2063.920942,0.9961470417649371
2064.161996,0.9961326973508157
2064.40305,0.9960973352677404
2064.644104,0.9961274178615104
2064.885158,0.9961160620736749
2065.126212,0.9961942602537861
2065.367266,0.996115763238901
2065.60832,0.996218468068434
2065.849374,0.9961308047004888
2066.090428,0.9961267205725619
2066.331482,0.9961074955123773
2066.572536,0.9960958411228581
2066.81359,0.9960207383278484
2067.054644,0.9960024117148685
2067.295698,0.995956198275125
2067.536752,0.9959730300771042
2067.777806,0.9958924591181102
2068.01886,0.9958338027797143
2068.259914,0.9958009408064481
2068.500968,0.9957512515792584
2068.742022,0.9957468702833903
2068.983076,0.9957752494735949
2069.22413,0.9957000712802722
2069.465184,0.9956350541884487
2069.706238,0.9956604432060391
2069.947292,0.9955735258433454
2070.188346,0.9955276309616891
2070.4294,0.9955138927751755
2070.670454,0.9954947790919262
2070.911508,0.995487213360355
2071.152562,0.9954321644395727
2071.393616,0.9953696532625175
2071.63467,0.9954644169641886
2071.875724,0.9953834889968559
2072.116778,0.9953555191137938
2072.357832,0.9954335580455785
2072.598886,0.9953277490822043
2072.83994,0.9952650454091986
2073.080994,0.9953123216216566
2073.322048,0.9952650454091986
2073.563102,0.9952655430418457
2073.804156,0.9952710170173859
2074.04521,0.9952360836177733
2074.286264,0.9952482255720592
2074.527318,0.9952416569554469
2074.768372,0.9952678321552272
2075.009426,0.9951889105454205
2075.25048,0.9952505146456104
2075.491534,0.9952770881891067
2075.732588,0.9953007760656902
2075.973642,0.995183835094919
2076.214696,0.9951445261097903
2076.45575,0.995148009121727
2076.696804,0.9951178565938638
2076.937858,0.9951615432266828
2077.178912,0.9951441280520595
2077.419966,0.9950916853383889
2077.66102,0.9950417329895993
2077.902074,0.9951013377745509
2078.143128,0.9951263151315936
2078.384182,0.9952047341748956
2078.625236,0.995252007522502
2078.86629,0.9953347164008335
2079.107344,0.995351935840375
2079.348398,0.9954132514081228
2079.589452,0.9954977655807432
2079.830506,0.9954907971207737
2080.07156,0.9954896025325339
2080.312614,0.9955647648348663
2080.553668,0.995608072844079
2080.794722,0.9956420236582212
2081.035776,0.9956959889183488
2081.27683,0.995706642922429
2081.517884,0.9956617375654566
2081.758938,0.9956878242447148
2081.999992,0.9956499888262711
2082.241046,0.9956407293244317
2082.4821,0.9955918445647526
2082.723154,0.9956248987626888
2082.964208,0.995706344210481
2083.205262,0.9957745524311642
2083.446316,0.9958052227596997
2083.68737,0.995800841226359
2083.928424,0.9959417570149495
2084.169478,0.996030598981968
2084.410532,0.9960218339512632
2084.651586,0.9960453403439188
2084.89264,0.9959822926693549
2085.133694,0.9959625724151913
2085.374748,0.9960590858644593
2085.615802,0.9960441450902274
2085.856856,0.9959797031187604
2086.09791,0.9959401635094131
2086.338964,0.99592452737159
2086.580018,0.9959244277791421
2086.821072,0.9958837948914053
2087.062126,0.9959442468724543
2087.30318,0.9959126759402304
2087.544234,0.995956198275125
2087.785288,0.995927216371444
2088.026342,0.9959481310625913
2088.267396,0.995942952145775
2088.50845,0.9959600825118726
2088.749504,0.9960021129141898
2088.990558,0.996047531646078
2089.231612,0.9960894661298749
2089.472666,0.9960713374665627
2089.71372,0.9961172574136665
2089.954774,0.9961950572095131
2090.195828,0.9962705716568109
2090.436882,0.9962314189926997
2090.677936,0.9962802355282256
2090.91899,0.9963318441810787
2091.160044,0.9963144085263679
2091.401098,0.9963793703435361
2091.642152,0.996430884488612
2091.883206,0.9964525072734117
2092.12426,0.9965389034510125
2092.365314,0.9965091073832527
2092.606368,0.9966091619202877
2092.847422,0.9966930799446206
2093.088476,0.9967337458518613
2093.32953,0.9967079307821504
2093.570584,0.9967354403006695
2093.811638,0.9967937510294993
2094.052692,0.9968442897538223
2094.293746,0.9967872718911748
2094.5348,0.9968474796606533
2094.775854,0.99690948550225
2095.016908,0.9970016041945284
2095.257962,0.9969973170968477
2095.499016,0.9970376963058636
2095.74007,0.9970803704324852
2095.981124,0.9971429890459522
2096.222178,0.9971854682420861
2096.463232,0.99717400067514
2096.704286,0.9971895567108873
2096.94534,0.9973102239474698
2097.186394,0.9973530094738201
2097.427448,0.997318501656681
2097.668502,0.9974115558137945
2097.909556,0.9974827735413223
2098.15061,0.997447363531393
2098.391664,0.9974190364285154
2098.632718,0.9974960401504331
2098.873772,0.9975159902707367
2099.114826,0.9974966386482368
2099.35588,0.9975473127645917
2099.596934,0.9976496663695316
2099.837988,0.9975642712130551
2100.079042,0.9976338038659435
2100.320096,0.9976185401855118
2100.56115,0.9977084296654428
2100.802204,0.9977112232529568
2101.043258,0.9977164113648068
2101.284312,0.9977627064803325
2101.525366,0.9977248919903461
2101.76642,0.9978157888682962
2102.007474,0.9978452248682468
2102.248528,0.99789711416905
2102.489582,0.9978586958697115
2102.730636,0.9979245567170231
2102.97169,0.9979604826477277
2103.212744,0.9978694728018223
2103.453798,0.9979351347733878
2103.694852,0.9980562914528109
2103.935906,0.9980194638551297
2104.17696,0.9979771487269493
2104.418014,0.9981145796422304
2104.659068,0.9980647749673431
2104.900122,0.998047308986609
2105.141176,0.9981988240678169
2105.38223,0.9982496336810557
2105.623284,0.9981493146339873
2105.864338,0.9981867459351186
2106.105392,0.9982376547573252
2106.346446,0.9982643080585272
2106.5875,0.998288566175948
2106.828554,0.9981937332667957
2107.069608,0.9983014441815146
2107.310662,0.9982944560958636
2107.551716,0.9983751215467564
2107.79277,0.9983822100352836
2108.033824,0.9983612442290146
2108.274878,0.9982873682303873
2108.515932,0.9983712278913751
2108.756986,0.9984316311778435
2108.99804,0.9983612442290146
2109.239094,0.9983547549020174
2109.480148,0.9983462689226662
2109.721202,0.9983966866822845
2109.962256,0.9983885997018747
2110.20331,0.9983500626456961
2110.444364,0.9983795144069556
2110.685418,0.9983290975145153
2110.926472,0.9984271382456124
2111.167526,0.9983667352309581
2111.40858,0.9983507614909847
2111.649634,0.9983566517778537
2111.890688,0.9983653375185071
2112.131742,0.9984449104068448
2112.372796,0.9983817108443034
2112.61385,0.9985245894898485
2112.854904,0.9983805127869692
2113.095958,0.9983988831574113
2113.337012,0.9983407780332871
2113.578066,0.9984531975339928
2113.81912,0.998394390372546
2114.060174,0.9983706288688181
2114.301228,0.9984307325897798
2114.542282,0.9984196500701562
2114.783336,0.998411063698087
2115.02439,0.9984656782769664
2115.265444,0.9984315313346854
2115.506498,0.9984739655764884
2115.747552,0.9984662773565531
2115.988606,0.9985018233887426
2116.22966,0.9985668279733215
2116.470714,0.9984756629836726
2116.711768,0.9985922917520966
2116.952822,0.9985037205440094
2117.193876,0.998484150062878
2117.43493,0.9985239903752745
2117.675984,0.9985217936249121
2117.917038,0.9985537468335567
2118.158092,0.9985067160596642
2118.399146,0.9986009795428267
2118.6402,0.9985425630942212
2118.881254,0.9985085133733708
2119.122308,0.9985512504523101
2119.363362,0.9985934900635657
2119.604416,0.9985621347202591
2119.84547,0.9986272430939529
2120.086524,0.9985575413450042
2120.327578,0.9986562037039294
2120.568632,0.9986409243808998
