nu,[0]Halon-2402-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
607.240145,0.882223370944389
607.359147,0.8873817552766808
607.47815,0.8909383908267082
607.597152,0.8965241932189121
607.716154,0.9009819994376069
607.835157,0.9056331197860997
607.954159,0.9116209502769648
608.073161,0.9150194107474396
608.192164,0.9191922350426233
608.311166,0.9227001147816974
608.430169,0.9271786625516757
608.549171,0.9308073045319248
608.668173,0.9335805794639344
608.787176,0.9386102079141486
608.906178,0.9420923246742776
609.025181,0.943968955028278
609.144183,0.9473534729002983
609.263185,0.9499233327619528
609.382188,0.9511419154191394
609.50119,0.9546523845493838
609.620192,0.9573731951127606
609.739195,0.9593694818890525
609.858197,0.9617333977894048
609.9772,0.9638322635290211
610.096202,0.9656527320821914
610.215204,0.9672570468302846
610.334207,0.9689589802797864
610.453209,0.9706804097865055
610.572211,0.9714339501203356
610.691214,0.9724321252623109
610.810216,0.9730449505209134
610.929219,0.9740087420200035
611.048221,0.9749276654680382
611.167223,0.9755898661445789
611.286226,0.9764038474759779
611.405228,0.9779908155936043
611.52423,0.9787059882435601
611.643233,0.9785924649334032
611.762235,0.9787764576115805
611.881238,0.9804153211522613
612.00024,0.9813393075140371
612.119242,0.9813255688599026
612.238245,0.9798497846849176
612.357247,0.9828478029182668
612.47625,0.9817466478439276
612.595252,0.982084426785433
612.714254,0.9828399401672945
612.833257,0.9832960837166518
612.952259,0.9838055630317675
613.071261,0.9838724640846637
613.190264,0.9829873772158219
613.309266,0.9839885678854152
613.428269,0.984483638634917
613.547271,0.9845377867241006
613.666273,0.9848036478161485
613.785276,0.9856617854580879
613.904278,0.9853769703598545
614.02328,0.9862681538953271
614.142283,0.986110363614263
614.261285,0.9863874995622156
614.380288,0.9859358375259176
614.49929,0.9859713318549627
614.618292,0.986978522668202
614.737295,0.9872953936290468
614.856297,0.9875916266798714
614.9753,0.9875916266798714
615.094302,0.9869982624360524
615.213304,0.9879264769952376
615.332307,0.9869804966272213
615.451309,0.988023298534161
615.570311,0.9884383554754017
615.689314,0.9892472288342813
615.808316,0.9886647337781319
615.927319,0.9891186350533098
616.046321,0.9896707172682826
616.165323,0.9902238007875146
616.284326,0.9894718134446155
616.403328,0.9895044665532325
616.52233,0.9898864890029117
616.641333,0.9902443976567776
616.760335,0.9903467942213066
616.879338,0.991285790751417
616.99834,0.9902874742249843
617.117342,0.9910076749799998
617.236345,0.991236822442881
617.355347,0.9903516469324873
617.474349,0.9919651533357419
617.593352,0.9919844968448305
617.712354,0.9904982298230997
617.831357,0.9922650697316745
617.950359,0.9915999789990045
618.069361,0.9909999451502812
618.188364,0.9921801354769434
618.307366,0.9921528508983825
618.426369,0.9926916369213676
618.545371,0.9917373251070943
618.664373,0.991705590020455
618.783376,0.9925928690172786
618.902378,0.992833701259072
619.02138,0.9931113363735243
619.140383,0.9926991814064773
