nu,[0]Formicacid-dimer-PNNL(x-sec)-X=0.01-T=278.24K-P=1.0atm-L=15cm
1410.079802,0.9233176076868327
1410.213004,0.9237442789750624
1410.346207,0.9238098671472222
1410.47941,0.9242968432541424
1410.612612,0.9250106759210912
1410.745815,0.9249514771322138
1410.879018,0.9256889573062996
1411.01222,0.9265502484749104
1411.145423,0.9275913488724075
1411.278626,0.9283188656392316
1411.411828,0.929682638498355
1411.545031,0.9310614496152876
1411.678234,0.9310521390473443
1411.811436,0.9324479003158195
1411.944639,0.9318485290344342
1412.077842,0.9336972843302694
1412.211044,0.9339279360438131
1412.344247,0.9334256179499049
1412.47745,0.9332781483526736
1412.610652,0.9333761477031266
1412.743855,0.933844820156217
1412.877058,0.9343286770811823
1413.01026,0.9346249062216552
1413.143463,0.936135544957642
1413.276666,0.9372108456677657
1413.409868,0.9372202178230831
1413.543071,0.9379974955207493
1413.676274,0.9378014745290927
1413.809476,0.938499458443962
1413.942679,0.939213928353158
1414.075882,0.9400943842331869
1414.209084,0.9401385697075963
1414.342287,0.9403106308089635
1414.47549,0.9405589055863257
1414.608692,0.9420113082181132
1414.741895,0.9427840742816375
1414.875098,0.9427067691570997
1415.0083,0.943045261642993
1415.141503,0.9434480279542022
1415.274705,0.9435555871601473
1415.407908,0.944091678969315
1415.541111,0.9447480507489718
1415.674313,0.9438858894151761
1415.807516,0.9467180119409766
1415.940719,0.9472900023439014
1416.073921,0.9466252381217978
1416.207124,0.9475050615827335
1416.340327,0.9479590252228436
1416.473529,0.9477969380883755
1416.606732,0.9474065261802587
1416.739935,0.9468903302996448
1416.873137,0.9473307366897843
1417.00634,0.9473070537174054
1417.139543,0.9477438629459604
1417.272745,0.9475713892584858
1417.405948,0.9483088866486141
1417.539151,0.9488960715644322
1417.672353,0.9484710613337715
1417.805556,0.9493630432972684
1417.938759,0.9500648818836821
1418.071961,0.9499052843900904
1418.205164,0.9514263493726067
1418.338367,0.9507301601212182
1418.471569,0.9509241288580215
1418.604772,0.9515386243059235
1418.737975,0.9513568977841164
1418.871177,0.9507605839731211
1419.00438,0.9520925809710226
1419.137583,0.9522525459613086
1419.270785,0.9502682175245427
1419.403988,0.9500297301333638
1419.537191,0.9504858538647657
1419.670393,0.9525115938827303
1419.803596,0.9543669861555897
1419.936799,0.9541475069898455
1420.070001,0.9543545794654134
1420.203204,0.9560433708135546
1420.336407,0.9547669497093019
1420.469609,0.9561160328708597
1420.602812,0.9556916115807638
1420.736015,0.9562412922754776
1420.869217,0.9553973038901079
1421.00242,0.9556552959895244
1421.135623,0.9555626019215483
1421.268825,0.9559965258360961
1421.402028,0.9571568532182201
1421.535231,0.9557575565770391
1421.668433,0.9562135616800972
1421.801636,0.9565349034192107
1421.934839,0.9565023817853654
1422.068041,0.9571855683545415
1422.201244,0.9575072367427716
1422.334447,0.9569175939135747
1422.467649,0.9574172352926522
1422.600852,0.9573349009508445
1422.734055,0.9573559625503422
1422.867257,0.9580033539746741
1423.00046,0.9589522469196159
1423.133663,0.958218928980597
1423.266865,0.9594884510807442
1423.400068,0.9599337570250354
1423.533271,0.9582457594862338
1423.666473,0.9585706598662026
1423.799676,0.9592927354004018
1423.932879,0.9596391025933981
1424.066081,0.9600422356685071
1424.199284,0.9599827148950587
1424.332487,0.9606904829364231
1424.465689,0.9612939860398474
1424.598892,0.960525258383077
1424.732095,0.9612065122672347
1424.865297,0.96082691067114
1424.9985,0.961362240335855
1425.131703,0.9610854078764259
1425.264905,0.9612699539905982
1425.398108,0.9608836011312217
1425.531311,0.9609575920171214
1425.664513,0.9617545561568973
1425.797716,0.9617218570578758
1425.930919,0.9603427759203671
1426.064121,0.9612113183118112
1426.197324,0.96168723569421
1426.330527,0.9621431834950211
1426.463729,0.9622846289389804
1426.596932,0.9623548782809627
1426.730135,0.9622836666548326
1426.863337,0.9626994630043725
1426.99654,0.962744710942452
1427.129743,0.9620286952683699
1427.262945,0.9629151318380931
1427.396148,0.962733158075238
1427.529351,0.9631924913339127
1427.662553,0.9627033138099261
1427.795756,0.9624636305265946
1427.928959,0.9630615060622917
1428.062161,0.9631607065061513
1428.195364,0.9632396889223196
1428.328567,0.9647357975995536
1428.461769,0.963920940176329
1428.594972,0.9651169435109672
1428.728175,0.9646779151881874
1428.861377,0.9649625371528435
1428.99458,0.9645679481740947
1429.127783,0.96485832682629
1429.260985,0.9651169435109672
1429.394188,0.9638341911954759
1429.527391,0.964194732600023
1429.660593,0.964697208939428
1429.793796,0.9644502780624403
1429.926999,0.9637127557379797
1430.060201,0.9641706280330163
1430.193404,0.9643895196088338
1430.326607,0.9648756944324808
1430.459809,0.9650783396053101
1430.593012,0.9653061249710728
1430.726215,0.9646856326423786
1430.859417,0.9649036762333535
1430.99262,0.9650484226404976
1431.125823,0.9651111528266783
1431.259025,0.9651931907612313
1431.392228,0.9657454391943414
1431.525431,0.9646856326423786
1431.658633,0.9651072923897879
1431.791836,0.9654267957784626
1431.925039,0.9650667587347201
1432.058241,0.9652491735897818
1432.191444,0.9657811724366525
1432.324646,0.9657406104792172
1432.457849,0.9661675621784237
1432.591052,0.9662332638064818
1432.724254,0.9668334810114587
1432.857457,0.9660728823967153
1432.99066,0.966461321766521
1433.123862,0.9664835506325525
1433.257065,0.9667832069775824
1433.390268,0.9659811098321534
1433.52347,0.965895141339033
1433.656673,0.9669234007063938
1433.789876,0.9663347236257288
1433.923078,0.9665589392896213
1434.056281,0.9654615517687147
1434.189484,0.967210619606299
1434.322686,0.9660265120112583
1434.455889,0.9669649793065577
1434.589092,0.9663028351060127
1434.722294,0.9667938416513497
1434.855497,0.9669456402003633
1434.9887,0.9672551123181254
1435.121902,0.9666150013338837
1435.255105,0.9661173227714263
1435.388308,0.9659579265637178
1435.52151,0.9671390486686054
1435.654713,0.9669533757964273
1435.787916,0.9667638715067982
1435.921118,0.9662883406721946
1436.054321,0.9673653856863923
1436.187524,0.9666671999533057
1436.320726,0.966905029336309
1436.453929,0.9653910756478453
1436.587132,0.9649895564821527
1436.720334,0.964880518823014
1436.853537,0.9641282054586864
1436.98674,0.965972416041287
1437.119942,0.966447791402729
1437.253145,0.9670404055165276
1437.386348,0.9680795648407223
1437.51955,0.9668373483531175
1437.652753,0.9684281362231493
1437.785956,0.967267686716319
1437.919158,0.9668866583152769
1438.052361,0.9681308744173507
1438.185564,0.967350875314435
1438.318766,0.9670984296815661
1438.451969,0.967376994140671
1438.585172,0.9672551123181254
1438.718374,0.9676595094681906
1438.851577,0.9675675861812164
1438.98478,0.9679450111329088
1439.117982,0.9671670961077028
1439.251185,0.9677562802575963
1439.384388,0.9676246743528856
1439.51759,0.9677011197217118
1439.650793,0.9681221612786901
1439.783996,0.9681076395551841
1439.917198,0.9675105013776499
1440.050401,0.9676672507752315
1440.183604,0.9678472536236217
1440.316806,0.9681783139924571
1440.450009,0.9682296288029293
1440.583212,0.968420388829049
1440.716414,0.966682666752239
1440.849617,0.9668586190087576
1440.98282,0.9679876016503831
1441.116022,0.9677727322542022
1441.249225,0.9685889086375035
1441.382428,0.9683274249340599
1441.51563,0.9680960223332129
1441.648833,0.9680747244549991
1441.782036,0.9682054233647784
1441.915238,0.9687303329418876
1442.048441,0.9683061219650448
1442.181644,0.9685395118627914
1442.314846,0.9684368521155967
1442.448049,0.968834961467684
1442.581252,0.9680379383144109
1442.714454,0.9687942712538028
1442.847657,0.9691983427079586
1442.98086,0.9687797394487228
1443.114062,0.9686712421938642
1443.247265,0.9694523059414789
1443.380468,0.9692225729694033
1443.51367,0.9696820933667213
1443.646873,0.9688882488559545
1443.780076,0.9704241839816162
1443.913278,0.9698294962472481
1444.046481,0.970076834303053
1444.179684,0.9699002963846478
1444.312886,0.9705804348530949
1444.446089,0.9706910873297395
1444.579292,0.9707114720566122
1444.712494,0.9702378804240056
1444.845697,0.9707260328378987
1444.9789,0.9703795454958462
1445.112102,0.9711085742505464
1445.245305,0.970899808350221
1445.378508,0.9704125389612787
1445.51171,0.9709745705137703
1445.644913,0.9700457923410294
1445.778116,0.9699022361871803
1445.911318,0.96922935755116
1446.044521,0.9693505187932738
1446.177724,0.9699963212671431
1446.310926,0.9691062732387703
1446.444129,0.9695754342028126
1446.577332,0.9684232940945734
1446.710534,0.9688620892263919
1446.843737,0.9685501658560188
1446.97694,0.9682732001165726
1447.110142,0.9683022487483034
1447.243345,0.9676478976237481
1447.376548,0.9683564751925595
1447.50975,0.9673886027342522
1447.642953,0.9676227391054721
1447.776156,0.9674263316254674
1447.909358,0.9659076980574889
1448.042561,0.9669437063110168
1448.175764,0.9667368024973639
1448.308966,0.9673412018540493
1448.442169,0.967655638837894
1448.575372,0.9671651617754449
1448.708574,0.9680756925302075
1448.841777,0.967851125020379
1448.974979,0.9672231934260835
1449.108182,0.967228029554141
1449.241385,0.9671351801201479
1449.374587,0.9682925657742308
1449.50779,0.9673005743767544
1449.640993,0.9678608035800219
1449.774195,0.9677059582394066
1449.907398,0.9685656627826476
1450.040601,0.967981793742197
1450.173803,0.9683109635077585
1450.307006,0.9683768108920627
1450.440209,0.9678646750309791
1450.573411,0.9689085957228217
1450.706614,0.9677766033528734
1450.839817,0.9680389063528332
1450.973019,0.9683342032497585
1451.106222,0.9686509003113687
1451.239425,0.9688310861355888
1451.372627,0.9685821285388734
1451.50583,0.9683506650711388
1451.639033,0.9683448549845787
1451.772235,0.9688020216389743
1451.905438,0.9683661588057295
1452.038641,0.968510456113274
1452.171843,0.9689899874632677
1452.305046,0.969065571630034
1452.438249,0.968326456607119
1452.571451,0.9687603640476885
1452.704654,0.9691750822268604
1452.837857,0.9688853421955679
1452.971059,0.968965763016388
1453.104262,0.9684232940945734
1453.237465,0.9684920545894229
1453.370667,0.9691411616925953
1453.50387,0.9689425081171356
1453.637073,0.9682315652641234
1453.770275,0.9690481286067324
1453.903478,0.9680785967616415
1454.036681,0.9686286215968677
1454.169883,0.9684407258707527
1454.303086,0.9687371140779522
1454.436289,0.9688814666619502
1454.569491,0.9686712421938642
1454.702694,0.9693030217815393
1454.835897,0.9691993119067859
1454.969099,0.9698779889343676
1455.102302,0.9684910860978525
1455.235505,0.9684271677954972
1455.368707,0.9687952400485584
1455.50191,0.9684562210463277
1455.635113,0.9696597909350528
1455.768315,0.968524015354574
1455.901518,0.9683041853547375
1456.034721,0.9687254893023319
1456.167923,0.9682974072491634
1456.301126,0.9678182186415398
1456.434329,0.9662709476386002
1456.567531,0.9661434082912941
1456.700734,0.9663269929788624
1456.833937,0.9643991635522495
1456.967139,0.9646354702937135
1457.100342,0.9677253125521139
1457.233545,0.9688930933093098
1457.366747,0.9691741130522628
1457.49995,0.9696413675740475
1457.633153,0.9689444460040896
1457.766355,0.9698605312876861
1457.899558,0.9692060963257146
1458.032761,0.9699875913395365
1458.165963,0.9673760267641606
1458.299166,0.9679169411346029
1458.432369,0.9688640269525081
1458.565571,0.9687448640058643
1458.698774,0.9693631204319286
1458.831977,0.9691964043132115
1458.965179,0.9685840657050676
1459.098382,0.9687303329418876
1459.231585,0.9683642220753486
1459.364787,0.9686111864385959
1459.49799,0.9699080556180557
1459.631193,0.969653972993761
1459.764395,0.9697548222510228
1459.897598,0.969460061590949
1460.030801,0.969477512029111
1460.164003,0.9698595614276397
1460.297206,0.9695996738916625
1460.430409,0.970264077200432
1460.563611,0.970115638152497
1460.696814,0.9708823323109556
1460.830017,0.9697722779949246
1460.963219,0.9700739240769155
1461.096422,0.9699672218139991
1461.229625,0.9700312417632739
1461.362827,0.9700487024827716
1461.49603,0.9703601380990108
1461.629233,0.969479450986074
1461.762435,0.969971101690646
1461.895638,0.9696549426482188
1462.028841,0.9694784815071078
1462.162043,0.9703271464151773
1462.295246,0.9696151876105541
1462.428449,0.9700807146181509
1462.561651,0.9696946993158736
1462.694854,0.9704474744415161
1462.828057,0.9700254215932839
1462.961259,0.9711649001812892
1463.094462,0.9700234815443807
1463.227665,0.9704173910361037
1463.360867,0.9710901233629197
1463.49407,0.970193250508002
1463.627273,0.9700011712608745
1463.760475,0.9707231206641684
1463.893678,0.9706076114857418
1464.026881,0.9705289954532038
1464.160083,0.9703426717737225
1464.293286,0.9701622048207195
1464.426489,0.9706580843938234
1464.559691,0.9706998235888386
1464.692894,0.9692778202305945
1464.826097,0.9679372676037938
1464.959299,0.9689270051610296
1465.092502,0.9707075892184898
1465.225705,0.9705522884286093
1465.358907,0.9714708653118244
1465.49211,0.9712406539978637
1465.625313,0.9708299060805318
1465.758515,0.9715330414368192
1465.891718,0.9710619621576816
1466.02492,0.9712668778495421
1466.158123,0.9715388706525554
1466.291326,0.971776926836557
1466.424528,0.971637972671479
1466.557731,0.9707794242379548
1466.690934,0.9713542958022975
1466.824136,0.9725517417699826
1466.957339,0.9718128832480395
1467.090542,0.972232797108466
1467.223744,0.9726110692356998
1467.356947,0.972727789567088
1467.49015,0.9726538650642476
1467.623352,0.9720208734592134
1467.756555,0.9731052811780768
1467.889758,0.9731685350770828
1468.02296,0.9718984065447351
1468.156163,0.9721278016362358
1468.289366,0.9718779968924999
1468.422568,0.9730468966127606
1468.555771,0.972663591651531
1468.688974,0.973764296504952
1468.822176,0.9733271744770603
1468.955379,0.9730721961609652
1469.088582,0.9732347127874847
1469.221784,0.973693214305839
1469.354987,0.9729826776368337
1469.48819,0.9741908986858787
1469.621392,0.9734975216375356
1469.754595,0.9727501625635365
1469.887798,0.9732366592588567
1470.021,0.9734420338602189
1470.154203,0.9737380052238803
1470.287406,0.9739619907224267
1470.420608,0.9742873483590286
1470.553811,0.9739512771994533
1470.687014,0.9739298505070493
1470.820216,0.9741782342865146
1470.953419,0.9747980087108964
1471.086622,0.9745991701993372
1471.219824,0.9749520389643423
1471.353027,0.9746722678782308
1471.48623,0.9736630302840502
1471.619432,0.974451042383466
1471.752635,0.9742386352094496
1471.885838,0.9736260317918752
1472.01904,0.9718692500298888
1472.152243,0.9735705366896886
1472.285446,0.9740019239826726
1472.418648,0.9743097572257419
1472.551851,0.9744646847935561
1472.685054,0.975515724132184
1472.818256,0.9759831080935657
1472.951459,0.9754289070961517
1473.084662,0.9758386732820076
1473.217864,0.9747385478459398
1473.351067,0.974201614844703
1473.48427,0.9721064150598531
1473.617472,0.9737224255404345
1473.750675,0.9746293832419131
1473.883878,0.975148999168524
1474.01708,0.9759479733341038
1474.150283,0.976052405354264
1474.283486,0.9770357851750959
1474.416688,0.9769400403597213
1474.549891,0.9764009182688292
1474.683094,0.9766733721305726
1474.816296,0.9766206331924416
1474.949499,0.9770181986892416
1475.082702,0.9767827656741753
1475.215904,0.9767016960690595
1475.349107,0.9764546217961675
1475.48231,0.9766733721305726
1475.615512,0.976205657611892
1475.748715,0.9768150000373066
1475.881918,0.9759753002599323
1476.01512,0.9760768069694168
1476.148323,0.9764731746102328
1476.281526,0.9767016960690595
1476.414728,0.9766411424410851
1476.547931,0.977020152727593
1476.681134,0.9779243144792075
1476.814336,0.9786286735244605
1476.947539,0.9786218231477222
1477.080742,0.9783292589631263
1477.213944,0.9786531395471226
1477.347147,0.978741222293346
1477.48035,0.978527879962045
1477.613552,0.9785973579079603
1477.746755,0.9785738718532043
1477.879958,0.9789820222512107
1478.01316,0.9787666698959431
1478.146363,0.9782226268854531
1478.279566,0.9781795860367758
1478.412768,0.9787970121330121
1478.545971,0.9791210475689343
1478.679174,0.9793041603253387
1478.812376,0.978950695327732
1478.945579,0.9790574067691907
1479.078782,0.980184950621388
1479.211984,0.9799840333012396
1479.345187,0.9802594475084812
1479.47839,0.9795470578751507
1479.611592,0.9797047776475696
1479.744795,0.9791259431864111
1479.877998,0.9795421601521056
1480.0112,0.9791484633420853
1480.144403,0.9795372624535491
1480.277606,0.979595056856952
1480.410808,0.9795059177626684
1480.544011,0.9799320955238379
1480.677214,0.9793247259286437
1480.810416,0.980051654532443
1480.943619,0.9806398619697475
1481.076822,0.9805888700227271
1481.210024,0.9802016139071861
1481.343227,0.9803319893916133
1481.47643,0.9806947793396897
1481.609632,0.9805653361722539
1481.742835,0.9804221840835295
1481.876038,0.9805467056078576
1482.00924,0.9806379006919848
1482.142443,0.9804270862067053
1482.275646,0.9804339492203292
1482.408848,0.9800810565231066
1482.542051,0.9807398923371304
1482.675254,0.9806741849655654
1482.808456,0.9799957931801984
1482.941659,0.9813815060115214
1483.074861,0.981136191300635
1483.208064,0.9820520185340881
1483.341267,0.9812117416960181
1483.474469,0.9813461769132326
1483.607672,0.9811597388517957
1483.740875,0.9810420067472011
1483.874077,0.9806212299893744
1484.00728,0.9808517030579468
1484.140483,0.9808860334683325
1484.273685,0.9805290559260043
1484.406888,0.9806457458265708
1484.540091,0.9814021152395437
1484.673293,0.9813932826602533
1484.806496,0.9816906898798177
1484.939699,0.9812745412570512
1485.072901,0.9821620145198242
1485.206104,0.9823574842093027
1485.339307,0.9822219282300595
1485.472509,0.9819950611687926
1485.605712,0.9820421980630052
1485.738915,0.9818173361473208
1485.872117,0.9812971108310491
1486.00532,0.9809360599317034
1486.138523,0.9800340137614288
1486.271725,0.9789330743738052
1486.404928,0.9796077916754673
1486.538131,0.9807967769005224
1486.671333,0.9823398019337278
1486.804536,0.982686629095203
1486.937739,0.9826768022780462
1487.070941,0.9824832340150973
1487.204144,0.9823948145029737
1487.337347,0.9815758387880216
1487.470549,0.9826394612690432
1487.603752,0.9835901332038907
1487.736955,0.9838783673371579
1487.870157,0.9839836479548756
1488.00336,0.9833619667613182
1488.136563,0.9836934155901075
1488.269765,0.9844078363131689
1488.402968,0.9841155105983014
1488.536171,0.9842178639336847
1488.669373,0.9843536953710612
1488.802576,0.9843901171315883
1488.935779,0.9835203007835135
1489.068981,0.9838350776413753
1489.202184,0.9841775118284872
1489.335387,0.984486592090263
1489.468589,0.9843733826418407
1489.601792,0.983390484671862
1489.734995,0.9831466340703877
1489.868197,0.9834308045082845
1490.0014,0.9838704963417032
1490.134603,0.9841204311881558
1490.267805,0.9844088207214974
1490.401008,0.9842070375967265
1490.534211,0.9845702770071493
1490.667413,0.9833639334872184
1490.800616,0.983087647041972
1490.933819,0.9838045792266964
1491.067021,0.9831033765701606
1491.200224,0.9842119586442171
1491.333427,0.9838419645110229
1491.466629,0.9843822420421517
1491.599832,0.984147002798513
1491.733035,0.9850557898227892
1491.866237,0.9843861795789949
1491.99944,0.9838921417307211
1492.132643,0.9848243289099033
1492.265845,0.9845545240087414
1492.399048,0.9845387712623797
1492.532251,0.9844216181193497
1492.665453,0.984893269025803
1492.798656,0.9842946359211402
1492.931859,0.9843074318345804
1493.065061,0.9835557081516705
1493.198264,0.9839649524431724
1493.331467,0.9840712263967264
1493.464669,0.9841145264832828
1493.597872,0.9846244298615745
1493.731075,0.9845909532000657
1493.864277,0.9840790989980279
1493.99748,0.9840466249235862
1494.130683,0.9843822420421517
1494.263885,0.9846106452160492
1494.397088,0.9835980019564313
1494.530291,0.9835271854497153
1494.663493,0.9835389878467549
1494.796696,0.9834258873665548
1494.929899,0.9833983518272079
1495.063101,0.9829932751577789
1495.196304,0.9841548760060281
1495.329507,0.9834268707929339
1495.462709,0.9835084986107172
1495.595912,0.9827799887594808
1495.729115,0.9833845843466549
1495.862317,0.9838045792266964
1495.99552,0.982897929434431
1496.128723,0.9820952297735439
1496.261925,0.9788420378311533
1496.395128,0.9815611152608665
1496.528331,0.9832764179916353
1496.661533,0.9832066078442475
1496.794736,0.9835576752650539
1496.927939,0.98362062497064
1497.061141,0.9833649168516435
1497.194344,0.9839069002235356
1497.327547,0.9843428675399652
1497.460749,0.9834642417240672
1497.593952,0.9840535132740699
1497.727155,0.9839413375676934
1497.860357,0.983273468166806
1497.99356,0.9834288376486423
1498.126763,0.9830139182333087
1498.259965,0.9835734123137542
1498.393168,0.9829608369149326
1498.526371,0.9829038268396998
1498.659573,0.9826954733146638
1498.792776,0.9814001524372761
1498.925979,0.982067731492088
1499.059181,0.9824321462152228
1499.192384,0.9816808730220032
1499.325587,0.9825922957068849
1499.458789,0.9828890833928733
1499.591992,0.9829863942289361
1499.725195,0.9832380709591056
1499.858397,0.9829028439363644
1499.9916,0.9826591142547978
1500.124802,0.9827200410085914
1500.258005,0.9821728183614049
1500.391208,0.9822572888559632
1500.52441,0.9824960063801597
1500.657613,0.9817073787634008
1500.790816,0.9819695296291138
1500.924018,0.9826502703625671
1501.057221,0.9825117264420219
1501.190424,0.9817839549253757
1501.323626,0.98191159513595
1501.456829,0.9819135589611041
1501.590032,0.9817132690253441
1501.723234,0.9821256751975685
1501.856437,0.9816023416934565
1501.98964,0.9814295948834837
1502.122842,0.9813177182867541
1502.256045,0.9818507185042467
1502.389248,0.9810577035448831
1502.52245,0.9812686536274665
1502.655653,0.9813177182867541
1502.788856,0.9817073787634008
1502.922058,0.980964507489929
1503.055261,0.9813304755000135
1503.188464,0.9814256691729556
1503.321666,0.9806329975147393
1503.454869,0.980609462605219
1503.588072,0.9810076708778461
1503.721274,0.9806388813303758
1503.854477,0.9799801133729462
1503.98768,0.9803486551770917
1504.120882,0.9805035625019661
1504.254085,0.980402575835931
1504.387288,0.9803192451585889
1504.52049,0.9796734275962884
1504.653693,0.9798684020076905
1504.786896,0.9798977985006959
1504.920098,0.9800712557615453
1505.053301,0.9807330271819121
1505.186504,0.9789849592016828
1505.319706,0.9787979909305136
1505.452909,0.977730704632948
1505.586112,0.9740477031489018
1505.719314,0.9764370457711599
1505.852517,0.9782284962388225
1505.98572,0.9783214323603611
1506.118922,0.9783106708837933
1506.252125,0.9787480735058813
1506.385328,0.9789272007929797
1506.51853,0.9778284825922278
1506.651733,0.977694529266125
1506.784936,0.9780915538355409
1506.918138,0.9764458337441176
1507.051341,0.972623713261786
1507.184544,0.975991891981066
1507.317746,0.9775996974962013
1507.450949,0.9772517339450797
1507.584152,0.9780270019232243
1507.717354,0.978345890701898
1507.850557,0.9779252924040109
1507.98376,0.9779438731610832
1508.116962,0.9784124204844528
1508.250165,0.977759059234522
1508.383368,0.977492167443738
1508.51657,0.9761773480583118
1508.649773,0.9769419942417559
1508.782976,0.9766919291009337
1508.916178,0.9774589332750291
1509.049381,0.9773651017214212
1509.182584,0.9771344707729374
1509.315786,0.9768423512402227
1509.448989,0.9758494075664521
1509.582192,0.9764165408085015
1509.715394,0.9760611898654424
1509.848597,0.976175395705568
1509.9818,0.9770738903137631
1510.115002,0.9769820496846507
1510.248205,0.976337454271744
1510.381408,0.9763755321749749
1510.51461,0.975419152855852
1510.647813,0.9758084227520214
1510.781016,0.9758181808850395
1510.914218,0.9761802765947487
1511.047421,0.9761539200830952
1511.180624,0.9753674570107026
1511.313826,0.9753996446678774
1511.447029,0.9749783630247676
1511.580232,0.9752923566079155
1511.713434,0.9752650488042415
1511.846637,0.9745670089573839
1511.97984,0.9742698113445918
1512.113042,0.9738597300821784
1512.246245,0.9733388544732338
1512.379448,0.9732133018593244
1512.51265,0.9740574436746358
1512.645853,0.9741236818328775
1512.779056,0.9732288733967261
1512.912258,0.9740360146465951
1513.045461,0.9732561241866906
1513.178664,0.9733359344610504
1513.311866,0.9724564363693301
1513.445069,0.9730809538501403
1513.578272,0.9731451793125113
1513.711474,0.9729885155504132
1513.844677,0.9724710233252775
1513.97788,0.9730410583488958
1514.111082,0.9723942011489507
1514.244285,0.9719256200811062
1514.377488,0.9723241912868533
1514.51069,0.9718002497626751
1514.643893,0.9717186219701103
1514.777096,0.9708862158480519
1514.910298,0.970864856586256
1515.043501,0.9707823365805961
1515.176704,0.9712484239541755
1515.309906,0.9710503094840519
1515.443109,0.9704474744415161
1515.576312,0.9702495233484281
1515.709514,0.9712173445018829
1515.842717,0.9699245441951537
1515.97592,0.970426124831925
1516.109122,0.9696549426482188
1516.242325,0.96950271877211
1516.375528,0.9690064604330745
1516.50873,0.969201250307348
1516.641933,0.9689415391751118
1516.775136,0.9687758643375153
1516.908338,0.9686954592776313
1517.041541,0.9694862373659833
1517.174743,0.9686973966704874
1517.307946,0.9677020874233153
1517.441149,0.967015262792841
1517.574351,0.9677214416586055
1517.707554,0.9677524092402172
1517.840757,0.9676188686222567
1517.973959,0.9670810220665008
1518.107162,0.9678288647004981
1518.240365,0.9673015416778125
1518.373567,0.9672202917608558
1518.50677,0.9677466027431814
1518.639973,0.9669185661014769
1518.773175,0.9665270433709103
1518.906378,0.9671951443601876
1519.039581,0.9664883830623868
1519.172783,0.9667387359729024
1519.305986,0.9661115260848797
1519.439189,0.9658391210454396
1519.572391,0.9651883648073425
1519.705594,0.965786001354587
1519.838797,0.9656855648332358
1519.971999,0.965077374527453
1520.105202,0.9640607188463632
1520.238405,0.9646846679572283
1520.371607,0.9647685991742956
1520.50481,0.9647319386640811
1520.638013,0.9647068559597524
1520.771215,0.9642766926355462
1520.904418,0.9636568620190804
1521.037621,0.9626753958186385
1521.170823,0.9596976423641012
1521.304026,0.9587460943487237
1521.437229,0.9621749347439692
1521.570431,0.9618228431545441
1521.703634,0.9629497974068157
1521.836837,0.9627350835434796
1521.970039,0.9629440197253644
1522.103242,0.9626744331437239
1522.236445,0.9622307425085939
1522.369647,0.9623808622134578
1522.50285,0.9611200075739003
1522.636053,0.9600134348334517
1522.769255,0.9601536070272586
1522.902458,0.9610200562906694
1523.035661,0.9612891795819333
1523.168863,0.9605896157313357
1523.302066,0.9609623968170935
1523.435269,0.9610315886005386
1523.568471,0.9603984774166983
1523.701674,0.9605569562396153
1523.834877,0.9604090418580542
1523.968079,0.9604772333207944
1524.101282,0.9612507287837712
1524.234485,0.9600623967671469
1524.367687,0.9600259150892261
1524.50089,0.9592044845283474
1524.634093,0.9595911218377974
1524.767295,0.9587604756479984
1524.900498,0.9590164988725759
1525.033701,0.9589062183164591
1525.166903,0.9578960636074016
1525.300106,0.9576480006524667
1525.433309,0.9558971073672591
1525.566511,0.9567807644811827
1525.699714,0.9577638830712906
1525.832917,0.9582515089780392
1525.966119,0.9572085410838537
1526.099322,0.9572497019360722
1526.232525,0.9570219036160867
1526.365727,0.9569635270604693
1526.49893,0.956242248517248
1526.632133,0.9571989690463031
1526.765335,0.9564478627034122
1526.898538,0.9557881413082027
1527.031741,0.9556323605376471
1527.164943,0.9558464461631024
1527.298146,0.9546590671394648
1527.431349,0.9562709362150168
1527.564551,0.955731751471382
1527.697754,0.955580757783465
1527.830957,0.9552931712593153
1527.964159,0.9553342497488607
1528.097362,0.9545626514427583
1528.230565,0.9548328309017069
1528.363767,0.9544032527901253
1528.49697,0.9531890704403573
1528.630173,0.9535933082985939
1528.763375,0.9533454062670969
1528.896578,0.9533987951047214
1529.029781,0.9533940281226633
1529.162983,0.9532500764930383
1529.296186,0.9527935790462649
1529.429389,0.9526897302060134
1529.562591,0.952482066480997
1529.695794,0.9525439798274803
1529.828997,0.952573509148557
1529.962199,0.9522734957477665
1530.095402,0.9525782720280099
1530.228605,0.9525354069702398
1530.361807,0.9522944459951249
1530.49501,0.952000232469643
1530.628213,0.9521782731594006
1530.761415,0.9513245521994698
1530.894618,0.9512018392473915
1531.027821,0.9509555098720577
1531.161023,0.9506902302930254
1531.294226,0.950009779718511
1531.427429,0.950754879426731
1531.560631,0.9497333670926006
1531.693834,0.9490346205047071
1531.827037,0.9493620939346998
1531.960239,0.9495633800341866
1532.093442,0.9490070988997777
1532.226645,0.9483686319904315
1532.359847,0.948786954790537
1532.49305,0.9485545304597565
1532.626253,0.9482481968219638
1532.759455,0.9477694523757156
1532.892658,0.9476064500485091
1533.025861,0.947530644564765
1533.159063,0.9467596684499384
1533.292266,0.9467644022601152
1533.425469,0.9473743149059632
1533.558671,0.9462239540990587
1533.691874,0.9458398651490273
1533.825077,0.9453528830271353
1533.958279,0.9454455321494047
1534.091482,0.9461397439145527
1534.224684,0.9465078638696247
1534.357887,0.9468231034727741
1534.49109,0.9471062459083972
1534.624292,0.946515435962824
1534.757495,0.9467852313060836
