nu,[0](E)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1143.238648,0.10848970448967489
1143.35825,0.11079207860049498
1143.477852,0.11747849305278886
1143.597454,0.11964814120714938
1143.717056,0.12604705365957664
1143.836658,0.12825946454914744
1143.95626,0.135511333512706
1144.075862,0.14245914815327948
1144.195464,0.15012304817480943
1144.315066,0.1566564637604752
1144.434668,0.16435936474439192
1144.55427,0.16928019133935776
1144.673872,0.17920945814627312
1144.793474,0.18286629894900427
1144.913076,0.19044344597743096
1145.032678,0.19575331683787256
1145.15228,0.20250311699218648
1145.271882,0.20500928667830537
1145.391484,0.21311997690421086
1145.511086,0.21939094579916654
1145.630688,0.2314017272275468
1145.75029,0.23792494790007665
1145.869892,0.24627659617265069
1145.989494,0.2510758987754727
1146.109096,0.2597592599935311
1146.228698,0.2605918210126892
1146.3483,0.2666548909219623
1146.467902,0.2721777318926739
1146.587504,0.28021447132488353
1146.707106,0.2827477843756961
1146.826708,0.29095111954268227
1146.94631,0.2966210146403726
1147.065912,0.30161617911700117
1147.185514,0.30541004360989576
1147.305116,0.31464822821373145
1147.424718,0.316921870747866
1147.54432,0.3225813262881709
1147.663922,0.32452263234014117
1147.783524,0.3339713727527112
1147.903126,0.33457306258205627
1148.022728,0.34263141549362935
1148.14233,0.33949366226751626
1148.261932,0.3463518891759109
1148.381534,0.3461095276899044
1148.501136,0.3516566519545296
1148.620738,0.3517973427515949
1148.74034,0.35911952758098903
1148.859942,0.3572926804103008
1148.979544,0.36258367635526134
1149.099146,0.36338223853955887
1149.218748,0.36736477030746995
1149.33835,0.3702710403629357
1149.457952,0.37256640075053743
1149.577554,0.36913236002650057
1149.697156,0.3773734493523796
1149.816758,0.3762580755099548
1149.93636,0.3809489127942964
1150.055962,0.3792157403882802
1150.175564,0.38262878101048037
1150.295166,0.38073564112477254
1150.414768,0.3805072682588086
1150.53437,0.38147879996935086
1150.653972,0.38707763454950117
1150.773574,0.38688801296965303
1150.893176,0.3911672738982994
1151.012778,0.38909568062161765
1151.13238,0.3922876136237952
1151.251982,0.38974211584424123
1151.371584,0.39235823174968815
1151.491186,0.39376539153247
1151.610788,0.3968209926924285
1151.73039,0.3930572513450781
1151.849992,0.3950393100179187
1151.969594,0.3944432507977591
1152.089196,0.3948457881727341
1152.208798,0.3952961690395688
1152.3284,0.39726170854636556
1152.448002,0.39347017820765556
1152.567604,0.39848716083645436
1152.687206,0.39234646117929506
1152.806808,0.3982839841988742
1152.92641,0.394940562534364
1153.046012,0.3956441827719074
1153.165614,0.3943485957766245
1153.285216,0.39507881592418287
1153.404818,0.392044470685448
1153.52442,0.39656710850871
1153.644022,0.3923621553516236
1153.763624,0.3940253624718545
1153.883226,0.38954339804250737
1154.002828,0.39243278689623523
1154.12243,0.388535786062355
1154.242032,0.38705441058815404
1154.361634,0.38499689871981674
1154.481236,0.3880038564904046
1154.600838,0.3803398818884767
1154.72044,0.38027522960415555
1154.840042,0.37973182465296246
1154.959644,0.3749772205712952
1155.079246,0.3715952703210754
1155.198848,0.3712090121290161
1155.31845,0.36472924324415124
1155.438052,0.3652402217862126
1155.557654,0.36120847292645375
1155.677256,0.36327324021856267
1155.796858,0.3568641863416689
1155.91646,0.3533839980910108
1156.036062,0.34767053018593413
1156.155664,0.3479835745119177
1156.275266,0.34116126349905357
1156.394868,0.33874759718303354
1156.51447,0.3315422587848797
1156.634072,0.33008667747344844
1156.753674,0.3260188751690383
1156.873276,0.3259862749115615
1156.992878,0.32893339352650897
1157.11248,0.3206516331987858
1157.232082,0.3105532173074686
1157.351684,0.30937535443851255
1157.471286,0.301314713695717
1157.590888,0.2982867520339359
1157.71049,0.2936402207408863
1157.830092,0.2882866446209329
1157.949694,0.2826347078787529
1158.069296,0.27814853761932545
1158.188898,0.2714167001849725
1158.3085,0.2668416146913024
1158.428102,0.2609308106755455
1158.547704,0.25905885596248596
1158.667306,0.251628873802275
1158.786908,0.24647369627911936
1158.90651,0.2392849925480349
1159.026112,0.23782979695237486
1159.145714,0.23265467647287275
1159.265316,0.2296038147293221
1159.384918,0.21910592287466926
1159.50452,0.2183185596564653
1159.624122,0.2105357092719894
1159.743724,0.20686269809929433
1159.863326,0.200588446465658
1159.982928,0.1975230485363839
1160.10253,0.18930420643790152
1160.222132,0.1893420710655257
1160.341734,0.1814273465330939
1160.461336,0.17852975446023064
1160.580938,0.17259628919733358
1160.70054,0.17101568526332522
1160.820142,0.16218785772470118
1160.939744,0.1609277133862936
1161.059346,0.1554548411734905
1161.178948,0.15352375012224145
1161.29855,0.14723872939367905
1161.418152,0.14688578015164028
1161.537754,0.14143712598152616
1161.657356,0.14073170537276608
1161.776958,0.13412273036014816
1161.89656,0.13245663104530903
1162.016162,0.12751771281417004
1162.135764,0.1259084781310648
1162.255366,0.12045247526344853
1162.374968,0.11649580677171449
1162.49457,0.11152572468821438
1162.614172,0.10959100269904129
1162.733774,0.10379889020231907
1162.853376,0.10233536160655225
1162.972978,0.09783234799834366
1163.09258,0.0971499128719056
1163.212182,0.09197853908133764
1163.331784,0.090808716616802
1163.451386,0.08607812197599739
1163.570988,0.08516199608495903
1163.69059,0.08067714122714877
1163.810192,0.07927757319392457
1163.929794,0.07523039055078856
1164.049396,0.07457126750886131
1164.168998,0.06966898769808184
1164.2886,0.0682143722180131
1164.408202,0.06424830094450308
1164.527804,0.062162708551887165
1164.647406,0.058771396295261645
1164.767008,0.05715433720613676
1164.88661,0.05393368730035602
1165.006212,0.05246022581683327
1165.125814,0.050186962358001734
1165.245416,0.0490703645365116
1165.365018,0.045817003559641745
1165.48462,0.04551560703873567
1165.604222,0.04307553829303619
1165.723824,0.0424979261802985
1165.843426,0.04114717522595911
1165.963028,0.04091739502973508
1166.08263,0.03863100834516149
1166.202232,0.03751554119471008
1166.321834,0.03540153847645121
1166.441436,0.03487796585567086
1166.561038,0.033931889959946
1166.68064,0.0342010135290622
1166.800242,0.03229315470019943
1166.919844,0.032167456667354925
1167.039446,0.030397345301245174
1167.159048,0.030705914138327215
1167.27865,0.029392962618734357
1167.398252,0.02954029545698037
1167.517854,0.02782834982578122
1167.637456,0.027579018351966536
1167.757058,0.025650300295679284
1167.87666,0.025245685730949007
1167.996262,0.02398084241739551
1168.115864,0.024399320388529492
1168.235466,0.023351361224825666
1168.355068,0.023801658877461853
1168.47467,0.022297069984013734
1168.594272,0.022591083182633552
1168.713874,0.020877150407871893
1168.833476,0.020461708859023753
1168.953078,0.019357022605480324
1169.07268,0.019918626101749246
1169.192282,0.018932031558499086
1169.311884,0.019181672751663763
1169.431486,0.018311976127244785
1169.551088,0.01826442683018624
1169.67069,0.01655776670382007
1169.790292,0.016685753624723538
1169.909894,0.015574816438938464
1170.029496,0.015767569683460814
1170.149098,0.014745755504715786
1170.2687,0.014391752205482784
1170.388302,0.013700814436435704
1170.507904,0.014067332691390036
1170.627506,0.013377247004153459
1170.747108,0.013472563430789413
1170.86671,0.012726103515887988
1170.986312,0.012636068184574445
1171.105914,0.011640091219299192
1171.225516,0.011500094801939482
1171.345118,0.010638242364719318
1171.46472,0.010510295273068043
1171.584322,0.009855752343425778
1171.703924,0.010090105386732055
1171.823526,0.009469302766464249
1171.943128,0.009545361015950342
1172.06273,0.008901815805179852
1172.182332,0.008791235673281187
1172.301934,0.007992113787996025
1172.421536,0.007878639833288001
1172.541138,0.0072279487265724356
1172.66074,0.0072772662675155576
1172.780342,0.0066529161609018015
1172.899944,0.006615763953672044
1173.019546,0.006013189333859007
1173.139148,0.0059076922857750494
1173.25875,0.005281738363176342
1173.378352,0.005188036381122512
1173.497954,0.004609204483944474
1173.617556,0.004421837258125065
1173.737158,0.003821164728837635
1173.85676,0.0037398865583787937
1173.976362,0.003419024508590925
1174.095964,0.0034950765528591683
1174.215566,0.002881627616068635
1174.335168,0.0026257203540356027
1174.45477,0.002364473271560143
1174.574372,0.0024979122400039526
1174.693974,0.0021141551553965463
1174.813576,0.002065671342660194
1174.933178,0.001792758112573506
1175.05278,0.0017324823751942735
1175.172382,0.0015096159473626692
1175.291984,0.0015975245564995902
1175.411586,0.0012891141524816495
1175.531188,0.00106978241676955
1175.65079,0.0009313270997683415
1175.770392,0.0011576073885757464
1175.889994,0.0011067804209381803
1176.009596,0.0011522946233165669
1176.129198,0.0009089686071242958
1176.2488,0.0008785831542563886
1176.368402,0.0007036003835330777
1176.488004,0.0007175987422059501
1176.607606,0.0006271028473008982
1176.727208,0.0006107639544694024
1176.84681,0.0005056832868296626
1176.966412,0.0005394286683931291
1177.086014,0.00044448244393479296
1177.205616,0.00045278190243256886
1177.325218,0.0003897519682527548
1177.44482,0.0003788008320928245
1177.564422,0.0002538162444010329
1177.684024,0.00018889863679991042
1177.803626,0.00011238276146677894
1177.923228,8.414239632465514e-05
1178.04283,4.388227842096207e-05
1178.162432,6.462559617714326e-05
1178.282034,8.433614656356504e-05
1178.401636,9.666105278269862e-05
1178.521238,9.936605516095019e-05
1178.64084,0.00012497460516268721
1178.760442,0.00010100909456286063
1178.880044,9.424620478312156e-05
1178.999646,7.720085699682635e-05
1179.119248,7.761886924190164e-05
1179.23885,6.256528414880584e-05
1179.358452,6.022036342341818e-05
1179.478054,4.625227065350735e-05
1179.597656,6.772196395583723e-05
1179.717258,0.000104816432469062
1179.83686,0.0001944569025846528
1179.956462,0.00023587701774837789
1180.076064,0.0004015012143696859
1180.195666,0.0005228583352991431
1180.315268,0.00068417282782446
1180.43487,0.0007326811088916932
1180.554472,0.0008617029088615865
1180.674074,0.0008932893584095997
1180.793676,0.0009816261742884903
1180.913278,0.0010854072682263112
1181.03288,0.0015260081582007315
1181.152482,0.0016971583251480689
1181.272084,0.002073950575457454
1181.391686,0.0021564325929099197
1181.511288,0.0024631851256520414
1181.63089,0.0024418483645511106
1181.750492,0.0027495995392458543
1181.870094,0.002730146522445661
1181.989696,0.0030918056685176254
1182.109298,0.0030070372117823123
1182.2289,0.0034221030157690867
1182.348502,0.003423472130780142
1182.468104,0.003775207239149615
1182.587706,0.0036845753405317467
1182.707308,0.003962421304654706
1182.82691,0.003815437278406099
1182.946512,0.004107256465546973
1183.066114,0.003811242604893247
1183.185716,0.004037215731382432
1183.305318,0.0037469990976122963
1183.42492,0.003984274663478423
1183.544522,0.003708603085819762
1183.664124,0.003916722781387286
1183.783726,0.0036490077414632516
1183.903328,0.0038843485213360045
1184.02293,0.003545769770410939
1184.142532,0.0037850355492379056
1184.262134,0.0034125345294571813
1184.381736,0.0036377133328430148
1184.501338,0.003327945940484198
1184.62094,0.003467227485234994
1184.740542,0.0031656401017362717
1184.860144,0.0033116788921917807
1184.979746,0.0030324027103061277
1185.099348,0.003165007037024504
1185.21895,0.00286868942456041
1185.338552,0.003002830305207547
1185.458154,0.0027449291909499643
1185.577756,0.002895492678153861
1185.697358,0.0026734112508321516
1185.81696,0.0028395775155655827
1185.936562,0.0026365079068588772
1186.056164,0.0028096369591922503
1186.175766,0.002616808064309919
1186.295368,0.0028310715483491843
1186.41497,0.00271707322016413
1186.534572,0.0029457259196845292
1186.654174,0.0028478242423349565
1186.773776,0.003145759259504205
1186.893378,0.00303513310123702
1187.01298,0.003426212004288042
1187.132582,0.0033772280821052626
1187.252184,0.003741008692658034
1187.371786,0.0036308082394266405
1187.491388,0.003945419473179344
1187.61099,0.003871164162474456
1187.730592,0.004141074432736807
1187.850194,0.004028343619674687
1187.969796,0.004354262624523399
1188.089398,0.0042633501823136095
1188.209,0.004552858506930703
1188.328602,0.0043949461521086385
1188.448204,0.004781504658018486
1188.567806,0.004663448887375071
1188.687408,0.005027663076230849
1188.80701,0.004955783502935583
1188.926612,0.005293370978760652
1189.046214,0.005347104925293576
1189.165816,0.005673211043143158
1189.285418,0.005432260137787016
1189.40502,0.006042122025570894
1189.524622,0.005822648802909554
1189.644224,0.006408051707745253
1189.763826,0.006188268232540312
1189.883428,0.0068651320822381325
1190.00303,0.006667568688326095
1190.122632,0.007323257766104684
1190.242234,0.00716677153380308
1190.361836,0.007905472798913658
1190.481438,0.0076511447638932814
1190.60104,0.008580183317796171
1190.720642,0.008147859697679989
1190.840244,0.009109841193224744
1190.959846,0.008990381458275165
1191.079448,0.009878446662277926
1191.19905,0.009620105958193024
1191.318652,0.010723689637007927
1191.438254,0.01036417635824996
1191.557856,0.011508147686481606
1191.677458,0.011336813688668386
1191.79706,0.01243301306723081
1191.916662,0.01218926052204065
1192.036264,0.013469869187536569
1192.155866,0.01328659030662701
1192.275468,0.014601952884507052
1192.39507,0.014378805455409293
1192.514672,0.01577861084619535
1192.634274,0.015610679743738804
1192.753876,0.017159557018984847
1192.873478,0.01710986638986685
1192.99308,0.01885456913558812
1193.112682,0.018592444322737798
1193.232284,0.020560161158036362
1193.351886,0.0205416653373619
1193.471488,0.02242004173123956
1193.59109,0.02247391445280151
1193.710692,0.024580545063714952
1193.830294,0.024509364744378752
1193.949896,0.026587874845335455
1194.069498,0.026673092320081224
1194.1891,0.02912961280692771
1194.308702,0.029056879729139437
1194.428304,0.03169171464268645
1194.547906,0.031247997026684623
1194.667508,0.033430052770972496
1194.78711,0.03282712905893267
1194.906712,0.03481176063542105
1195.026314,0.033979427874665694
1195.145916,0.035362618194206816
1195.265518,0.03462428377109203
1195.38512,0.035483055723846045
1195.504722,0.03414633566137446
1195.624324,0.03502826401831558
1195.743926,0.03380657394468707
1195.863528,0.034424044181367894
1195.98313,0.03231253640695012
1196.102732,0.03269608280992324
1196.222334,0.030415589181042542
1196.341936,0.030761234557216688
1196.461538,0.02884842154509078
1196.58114,0.02919084926960367
1196.700742,0.027731120851350804
1196.820344,0.028601388882793646
1196.939946,0.026987000280900068
1197.059548,0.02800982324933813
1197.17915,0.026830928724305328
1197.298752,0.028029436989620873
1197.418354,0.027362002448467197
1197.537956,0.029141266982730254
1197.657558,0.028718895300763082
1197.77716,0.030333577855365265
1197.896762,0.02996575647813077
1198.016364,0.03201662435461035
1198.135966,0.031618907459364916
1198.255568,0.033560684543159316
1198.37517,0.033216783622471664
1198.494772,0.03585759067641386
1198.614374,0.03514053399934013
1198.733976,0.03815494155576259
1198.853578,0.037639546977659255
1198.97318,0.04007109610315827
1199.092782,0.03957332495293597
1199.212384,0.04194483401070374
1199.331986,0.040473817314240754
1199.451588,0.04297228095949666
1199.57119,0.041936445882742354
1199.690792,0.04398968959100534
1199.810394,0.04262134904287324
1199.929996,0.04493222660176026
1200.049598,0.04314882898757387
1200.1692,0.04525238061245822
1200.288802,0.04351715721127882
1200.408404,0.04564779387742317
1200.528006,0.04334777081632219
1200.647608,0.04521167179162422
1200.76721,0.043438896783813546
1200.886812,0.0448738526584621
1201.006414,0.043478009388951196
1201.126016,0.04451629397889029
1201.245618,0.042340974393293145
1201.36522,0.043840378618884734
1201.484822,0.04233674050755162
1201.604424,0.04324818551044693
1201.724026,0.04198679982412402
1201.843628,0.04280073515599338
1201.96323,0.04106496311502215
1202.082832,0.04237909842348733
1202.202434,0.04076220397836621
1202.322036,0.041815006362096195
1202.441638,0.04017943425332409
1202.56124,0.04113894661380256
1202.680842,0.0396049962797399
1202.800444,0.041011613347834715
1202.920046,0.039708103251046345
1203.039648,0.04109782822980727
1203.15925,0.03943900412290276
1203.278852,0.040954237261779415
1203.398454,0.039478462853102525
1203.518056,0.040860150757034246
1203.637658,0.03912083849984926
1203.75726,0.04043740726563748
1203.876862,0.039171728661337
1203.996464,0.04102802127454043
1204.116066,0.03918348194283947
1204.235668,0.040954237261779415
1204.35527,0.040231701484192514
1204.474872,0.041974205673393834
1204.594474,0.04078666863941762
1204.714076,0.04263840099265301
1204.833678,0.04154824486870293
1204.95328,0.04372654168661573
1205.072882,0.042273283001817874
1205.192484,0.044311989287634426
1205.312086,0.04324818551044693
1205.431688,0.04513939095684536
1205.55129,0.04425884679236351
1205.670892,0.04631450889113352
1205.790494,0.0450492023935578
1205.910096,0.04764869673704671
1206.029698,0.04600523889298336
1206.1493,0.048185361855235836
1206.268902,0.04658857218529751
1206.388504,0.04910963653484563
1206.508106,0.047085037668961965
1206.627708,0.049360735439122616
1206.74731,0.047207618052346065
1206.866912,0.04986180500888339
1206.986514,0.047042680198780606
1207.106116,0.0498368803380659
1207.225718,0.047245399257254905
1207.34532,0.04871345517952164
1207.464922,0.04617115622500506
1207.584524,0.04791148657871598
1207.704126,0.04536111675710834
1207.823728,0.04662119560269117
1207.94333,0.044320852571790824
1208.062932,0.04483796793213972
1208.182534,0.042668258322194015
1208.302136,0.04345627581810221
1208.421738,0.040583244280917335
1208.54134,0.041270802099226726
1208.660942,0.038526845306011435
1208.780544,0.038925722503831535
1208.900146,0.03651252231893982
1209.019748,0.03670288194107236
1209.13935,0.03433122462486735
1209.258952,0.034534377562006155
1209.378554,0.03219642041008471
1209.498156,0.03190795267834136
1209.617758,0.029164589324009088
1209.73736,0.029726986778541124
1209.856962,0.0277921964757768
1209.976564,0.02830830654244123
1210.096166,0.026045767499768068
1210.215768,0.02611618609434082
1210.33537,0.023758854427045003
1210.454972,0.023732734056013123
1210.574574,0.021726990271282373
1210.694176,0.021940961522591857
1210.813778,0.020278379697987372
1210.93338,0.02004250521199603
1211.052982,0.01840928724739859
1211.172584,0.018133395236801075
1211.292186,0.016370080010192686
1211.411788,0.016343908824707952
1211.53139,0.014782666012387952
1211.650992,0.014698644504901784
1211.770594,0.01293911997935289
1211.890196,0.012818062114898002
1212.009798,0.011451895692753298
1212.1294,0.011173615933260059
1212.249002,0.009904164041705651
1212.368604,0.009788960576867522
1212.488206,0.008650830076857359
1212.607808,0.008543367739749104
1212.72741,0.00738724806284231
1212.847012,0.007279449774905546
1212.966614,0.006255463732009896
1213.086216,0.006203758257585245
1213.205818,0.00529231241042526
1213.32542,0.005251718093554495
1213.445022,0.004479696412134294
1213.564624,0.004444890698866177
1213.684226,0.003750747970834115
1213.803828,0.003726447172178326
1213.92343,0.0031191336250531512
1214.043032,0.003078539446960379
1214.162634,0.0025268040402041357
1214.282236,0.0025652483049396816
1214.401838,0.00208559727901327
1214.52144,0.0021241150720966145
1214.641042,0.0017095929119435747
1214.760644,0.0017155869706191255
1214.880246,0.0014194298529550224
1214.999848,0.001406712299114085
1215.11945,0.0011510277961136186
1215.239052,0.0011690077113248225
1215.358654,0.0009281659646041345
1215.478256,0.0009420991821724385
1215.597858,0.0007428621961229526
1215.71746,0.0007664048523295233
1215.837062,0.0005974738743809552
1215.956664,0.0006133345575658911
1216.076266,0.0004796758474522179
1216.195868,0.0004911308346417228
1216.31547,0.00038165251879137115
1216.435072,0.0003917056081236143
1216.554674,0.00030877429032476694
1216.674276,0.0003158952142006066
1216.793878,0.00024641338636514215
1216.91348,0.00025708597395593196
1217.033082,0.00019775137462761788
1217.152684,0.00020822319514327112
1217.272286,0.0001595106287545539
1217.391888,0.00016423700843729597
1217.51149,0.0001307922985842417
1217.631092,0.0001386580122468751
1217.750694,0.00010619856091016394
1217.870296,0.0001122143136919938
1217.989898,8.632425024371636e-05
1218.1095,9.202042451104348e-05
1218.229102,7.135807827913459e-05
1218.348704,7.816410743387938e-05
1218.468306,6.214128345277521e-05
1218.587908,6.961712305339241e-05
1218.70751,5.564602006783097e-05
1218.827112,6.457391637487871e-05
1218.946714,5.520262784095181e-05
1219.066316,6.693423418273339e-05
1219.185918,5.776081230652354e-05
