nu,[0]1-1-2-Trichloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
687.085742,0.79225656018286
687.203744,0.7952330998072098
687.321746,0.8002908939255984
687.439749,0.8037958178129838
687.557751,0.8053486417344377
687.675754,0.8101952588964877
687.793756,0.8141912416270826
687.911758,0.816319056358046
688.029761,0.8182232973386082
688.147763,0.8240203934882352
688.265765,0.8239791934985691
688.383768,0.8275051071230954
688.50177,0.8292446937747401
688.619772,0.8340182453034796
688.737775,0.8361477057371551
688.855777,0.8390290068414439
688.973779,0.8412890332425422
689.091782,0.8437745001518179
689.209784,0.8479106621315775
689.327787,0.8491155505401129
689.445789,0.8507133892729205
689.563791,0.8536619556780982
689.681794,0.857657880232726
689.799796,0.8584215355223294
689.917798,0.8614054323174651
690.035801,0.8645553071700133
690.153803,0.867621256485914
690.271805,0.8689062866332614
690.389808,0.8714994893203761
690.50781,0.8745201001967794
690.625813,0.8772002302109981
690.743815,0.8796686293344325
690.861817,0.8806632167216217
690.97982,0.8832031825809934
691.097822,0.886902698485806
691.215824,0.8877989227283327
691.333827,0.8909294814873467
691.451829,0.8941783741974831
691.569831,0.8959864400450654
691.687834,0.8973045086550089
691.805836,0.8988671776278135
691.923838,0.9019916645839152
692.041841,0.903318567365456
692.159843,0.9072329736982743
692.277846,0.907997185550168
692.395848,0.9116346246937768
692.51385,0.9147476903349262
692.631853,0.9137803990658625
692.749855,0.9174887139509199
692.867857,0.9181761704179774
692.98586,0.9215686560327565
693.103862,0.9226096946011101
693.221864,0.924389277560106
693.339867,0.9269200157877252
693.457869,0.9273112585808108
693.575872,0.9291287127320852
693.693874,0.9320050927382949
693.811876,0.9324227245623852
693.929879,0.9356769509053312
694.047881,0.9350306214647949
694.165883,0.9391453682388627
694.283886,0.9386881157945378
694.401888,0.9418436451277081
694.51989,0.9421205878679636
694.637893,0.9434527452061352
694.755895,0.9455665569229401
694.873897,0.9473345260203097
694.9919,0.9474453706441381
695.109902,0.948671209842638
695.227905,0.9502501625999321
695.345907,0.950699737242863
695.463909,0.9533921213365139
695.581912,0.9527364131465162
695.699914,0.9560290302705468
695.817916,0.9537716469213873
695.935919,0.9581710192319017
696.053921,0.9581604794086593
696.171923,0.9587806098293952
696.289926,0.9599587156271784
696.407928,0.9589426574450941
696.525931,0.9615381857243485
696.643933,0.961939230759874
696.761935,0.9597561857058392
696.879938,0.9614872255509617
696.99794,0.9631703381613745
697.115942,0.9622490250663853
697.233945,0.962819807958651
697.351947,0.9652134600310639
697.469949,0.9656295566947272
697.587952,0.9648486782912644
697.705954,0.9651931907612313
697.823956,0.9649239394233172
697.941959,0.9645486570080436
698.059961,0.9652105643950273
698.177964,0.9662525886650059
698.295966,0.9652964719580883
698.413968,0.9664313619299261
698.531971,0.9662178041979381
698.649973,0.9655059640215701
698.767975,0.9675046963320568
698.885978,0.9668663539086493
699.00398,0.966092204047579
699.121982,0.9675105013776499
699.239985,0.9671903083965557
699.357987,0.9672560795737214
699.47599,0.9670268670456199
699.593992,0.9662632175019397
699.711994,0.9659115616960084
699.829997,0.9665686049273423
699.947999,0.9659685521593506
700.066001,0.9662477574141407
700.184004,0.9674959888289737
700.302006,0.9663260266523526
700.420008,0.9653225353146849
700.538011,0.9671342129854513
700.656013,0.9654837576397719
700.774015,0.9654798957124652
700.892018,0.9654615517687147
701.01002,0.9652868190416334
701.128023,0.9649442030388122
701.246025,0.9657570282091457
701.364027,0.9662902732508085
701.48203,0.9636269891193902
701.600032,0.9630152802194297
701.718034,0.965983041796305
701.836037,0.9627293071503075
701.954039,0.9615901101883255
702.072041,0.9627774448190967
702.190044,0.9631250702192858
702.308046,0.9623606524275548
702.426049,0.9617564796679331
702.544051,0.9620431258070277
