nu,[0]Pentadecane-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
2411.894838,0.9810380825870224
2412.01344,0.9783605660003231
2412.132043,0.9763267146188152
2412.250645,0.9858678103000946
2412.369247,0.9759811561293015
2412.48785,0.9720743360774622
2412.606452,0.9772448932068847
2412.725055,0.9808928996945986
2412.843657,0.9786991373256207
2412.962259,0.9780211337788172
2413.080862,0.9880479994253842
2413.199464,0.9757850036309059
2413.318066,0.9773064615745399
2413.436669,0.9847317597738033
2413.555271,0.9801771091731489
2413.673873,0.980184950621388
2413.792476,0.9662023448367462
2413.911078,0.9611180853358073
2414.029681,0.9990636086882216
2414.148283,0.9720286496573058
2414.266885,0.984558462234714
2414.385488,0.9768794719548589
2414.50409,0.9963719971634762
2414.622692,0.9671612931225351
2414.741295,0.9729495967881716
2414.859897,0.982801610157068
2414.9785,0.9847524393578935
2415.097102,0.9726684549816477
2415.215704,0.9753694077475674
2415.334307,0.9740613399122029
2415.452909,0.9867219416092914
2415.571511,0.9741519318292736
2415.690114,0.9720130973233303
2415.808716,0.9683700322781116
2415.927319,0.9864299151366251
2416.045921,0.9812598222493251
2416.164523,0.9773680338211246
2416.283126,0.9765249290599679
2416.401728,0.9759479733341038
2416.52033,0.9789751694010399
2416.638933,0.9702737798897173
2416.757535,0.9773504413548485
2416.876138,0.9789448216411811
2416.99474,0.9791474841941115
2417.113342,0.9747288005091982
2417.231945,0.9996957163036772
2417.350547,0.9674969563254463
2417.469149,0.9818929389928763
2417.587752,0.976214443502347
2417.706354,0.9899567734386987
2417.824956,0.9637378125953666
2417.943559,0.9821266573237348
2418.062161,0.9780074415787899
2418.180764,0.987979826465418
2418.299366,0.977525402742428
2418.417968,0.9870890704533013
2418.536571,0.9831033765701606
2418.655173,0.9790574067691907
2418.773775,0.983242987161751
2418.892378,0.9828851518444028
2419.01098,0.9723416932798139
2419.129583,0.9848676621336994
2419.248185,0.9746011193996267
2419.366787,0.972257103232219
2419.48539,0.9781825205799357
2419.603992,0.977525402742428
2419.722594,0.9743536021513205
2419.841197,0.9735481448248522
2419.959799,0.9810714384488768
2420.078402,0.9709075755797567
2420.197004,0.9696956690110577
2420.315606,0.975219212424111
2420.434209,0.9765249290599679
2420.552811,0.9766557921680944
2420.671413,0.9718294042074824
2420.790016,0.989358030728701
2420.908618,0.9757430457778501
2421.027221,0.9660149197626678
2421.145823,0.988892152819088
2421.264425,0.9696403979331648
2421.383028,0.9743711406740054
2421.50163,0.9623539159265656
2421.620232,0.9837278454621724
2421.738835,0.9913958295812325
2421.857437,0.976957625438713
2421.97604,0.9749461892696576
2422.094642,0.9710658464132987
2422.213244,0.976360886651834
2422.331847,0.9802937571895598
2422.450449,0.9856854416248118
2422.569051,0.9654016950080838
2422.687654,0.9805319975175845
2422.806256,0.9783771982713189
2422.924858,0.9778147930892982
2423.043461,0.9736318735655913
2423.162063,0.9781795860367758
2423.280666,0.9736854247912826
2423.399268,0.9797233922151828
2423.51787,0.9859486547751174
2423.636473,0.9842070375967265
2423.755075,0.9749764130699915
2423.873677,0.9703785751167858
2423.99228,0.9787529672584832
2424.110882,0.9922091075598897
2424.229485,0.9788988123157917
2424.348087,0.9649094656727792
2424.466689,0.9756249880119499
2424.585292,0.9727822638485694
2424.703894,0.978969295567645
2424.822496,0.9941031550438365
2424.941099,0.986393417904968
2425.059701,0.9739142677541036
2425.178304,0.9788909811566178
2425.296906,0.973189945020363
2425.415508,0.9771471736036257
2425.534111,0.96919349672836
2425.652713,0.9775840560261735
2425.771315,0.9973495187443958
2425.889918,0.9742756569809967
2426.00852,0.971750689213742
2426.127123,0.9786795635386127
2426.245725,0.9744335024225632
2426.364327,0.9952123972808516
2426.48293,0.9658149753692357
2426.601532,0.9766362592475809
2426.720134,0.9843369615004782
2426.838737,0.9742824769344655
2426.957339,0.9730468966127606
2427.075942,0.9724019803336766
2427.194544,0.9806408426100998
2427.313146,0.9699313336907264
2427.431749,0.9797194733294516
2427.550351,0.970745447552702
2427.668953,0.9817024702387782
2427.787556,0.9760182441179017
2427.906158,0.9680543950992445
2428.02476,0.9734507948779482
2428.143363,0.9913657907426868
2428.261965,0.9626291885086234
2428.380568,0.9804368905265889
2428.49917,0.9919367835380465
2428.617772,0.9762134672883915
2428.736375,0.9771686710779163
2428.854977,0.9805633750435427
2428.973579,0.9952369793306516
2429.092182,0.9680282579834295
2429.210784,0.9623616147886884
2429.329387,0.9815817282607228
2429.447989,0.9946580193971084
2429.566591,0.9775605942903708
2429.685194,0.9782813220039022
2429.803796,0.9739814701570348
2429.922398,0.9785954007152017
2430.041001,0.9673634509575556
2430.159603,0.9810635899087634
2430.278206,0.9956829453863293
2430.396808,0.9828428886915378
2430.51541,0.9877921281302962
2430.634013,0.9893461585035658
2430.752615,0.9771276308555817
2430.871217,0.9852291748992372
2430.98982,0.9733252278246579
2431.108422,0.9828831860760648
2431.227025,0.9830768331373312
2431.345627,0.9796508953665752
2431.464229,0.9599404765848529
2431.582832,0.9697567617626068
2431.701434,0.9932286297483875
2431.820036,0.9829244680367952
2431.938639,0.9839383857481084
2432.057241,0.9695318042899538
2432.175844,0.9811715128393057
2432.294446,0.9790378258168655
2432.413048,0.9798586033726637
2432.531651,0.9752094602807475
2432.650253,0.9906220498404175
2432.768855,0.974816530049014
2432.887458,0.9673682877869024
2433.00606,0.9893006496269868
2433.124662,0.9814845564797074
2433.243265,0.9793609616138591
2433.361867,0.9772849610688917
2433.48047,0.9909864676426745
2433.599072,0.9904291945023899
2433.717674,0.9697868246881944
2433.836277,0.9732035697749664
2433.954879,0.9780895976543894
2434.073481,0.9724846380149067
2434.192084,0.9703834270217911
2434.310686,0.9854242695896043
2434.429289,0.9954095683859061
2434.547891,0.9666121014932294
2434.666493,0.9725546594295844
2434.785096,0.9805888700227271
2434.903698,0.9892996603268318
2435.0223,0.9821551394097854
2435.140903,0.9758006163158652
2435.259505,0.9808056041112369
2435.378108,0.9904753495782586
2435.49671,0.9742405836886685
2435.615312,0.9657203301393414
2435.733915,0.9916189187394774
2435.852517,0.9803427731028069
2435.971119,0.9830846977834548
2436.089722,0.9762203008065798
2436.208324,0.9789536321842234
2436.326927,0.9733320411250992
2436.445529,0.9853129229383448
2436.564131,0.9795304057167106
2436.682734,0.9803780660779083
2436.801336,0.9870209636571514
2436.919938,0.9763911543084665
2437.038541,0.9895222777939312
2437.157143,0.9841302724416738
2437.275746,0.9725828639236711
2437.394348,0.9848794806165556
2437.51295,0.9784574284909712
2437.631553,0.9875195351224977
2437.750155,0.9765630142748581
2437.868757,0.975286504871331
2437.98736,0.9760572856284914
2438.105962,0.983382617579453
2438.224564,0.9803888502959484
2438.343167,0.9858303480350908
2438.461769,0.9775019424142872
2438.580372,0.9771364250438331
2438.698974,0.9777991481777684
2438.817576,0.9851474042712486
2438.936179,0.9805378807272191
2439.054781,0.9831377857904984
2439.173383,0.9662062096538552
2439.291986,0.9809743171840523
2439.410588,0.9952257332163258
2439.529191,0.9784173125587853
2439.647793,0.9783742631441268
2439.766395,0.9727073624979921
2439.884998,0.9895222777939312
2440.0036,0.980297678372431
2440.122202,0.9783517607948525
2440.240805,0.9744890467151986
2440.359407,0.9885144681590741
2440.47801,0.9724788031245832
2440.596612,0.9962399866197438
2440.715214,0.9802545462234968
2440.833817,0.9877575560108272
2440.952419,0.9749705632290626
2441.071021,0.9705435534973207
2441.189624,0.971357209869556
2441.308226,0.9862622363041564
2441.426829,0.963702154955971
2441.545431,0.9809664694209059
2441.664033,0.9853010992542118
2441.782636,0.98495925908547
2441.901238,0.9779732119173572
2442.01984,0.9794481286183169
2442.138443,0.9832852675192201
2442.257045,0.9813756177401501
2442.375648,0.9748915938117456
2442.49425,0.9762964489597822
2442.612852,0.9926839932251916
2442.731455,0.970643524631756
2442.850057,0.9761588008648976
2442.968659,0.9812451034623826
2443.087262,0.9940061353105442
2443.205864,0.983157448742843
2443.324466,0.978396766010961
2443.443069,0.9633504678562123
2443.561671,0.9743643200998927
2443.680274,0.981004727859248
2443.798876,0.9706367301508643
2443.917478,0.9889079752201121
2444.036081,0.9909675399819022
2444.154683,0.9775332229769308
2444.273285,0.9791416093268309
2444.391888,0.9813569717805503
2444.51049,0.9894025528418239
2444.629093,0.9901365659134178
2444.747695,0.9794451902783385
2444.866297,0.9899132162989316
2444.9849,0.9702165354254321
2445.103502,0.9781433940616481
2445.222104,0.9846293529960316
2445.340707,0.9851001183307152
2445.459309,0.9805918117937499
2445.577912,0.9775068299362182
2445.696514,0.9873980776894629
2445.815116,0.9847839519401516
2445.933719,0.9694833289116339
2446.052321,0.9701389212072082
2446.170923,0.9843566484365769
2446.289526,0.9835281689773925
2446.408128,0.9791298596980169
2446.526731,0.9863046464921301
2446.645333,0.9775733026607007
2446.763935,0.9672879995510241
2446.882538,0.9730683038799651
2447.00114,0.9896964490414432
2447.119742,0.9818487548047734
2447.238345,0.9890414868085963
2447.356947,0.9892759174199
2447.47555,0.9833737671757216
2447.594152,0.9883671904757781
2447.712754,0.97781674872084
2447.831357,0.9712416252390034
2447.949959,0.9707687457230202
2448.068561,0.9963193901108645
2448.187164,0.9811469838580983
2448.305766,0.9789644007334043
2448.424368,0.9810753627424792
2448.542971,0.9742902712254581
2448.661573,0.9754074478962477
2448.780176,0.9796538343236698
2448.898778,0.9767358812266587
2449.01738,0.9840308803035447
2449.135983,0.9798037328272644
2449.254585,0.9752055594507081
2449.373187,0.9757489002536882
2449.49179,0.9803261074173228
2449.610392,0.98970832547009
2449.728995,0.9777424374718005
2449.847597,0.9800996782400864
2449.966199,0.9861823522983618
2450.084802,0.9629392050173025
2450.203404,0.9808242395947515
2450.322006,0.9783194757194529
2450.440609,0.9625300428082983
2450.559211,0.971357209869556
2450.677814,0.9707250621123512
2450.796416,0.9848863747970495
2450.915018,0.9687080524004571
2451.033621,0.9849434998633987
2451.152223,0.9926374374376511
2451.270825,0.9864348472985313
2451.389428,0.9737886409166685
2451.50803,0.9825647835077777
2451.626633,0.9886301311179998
2451.745235,0.9834878451491085
2451.863837,0.9626147491790911
2451.98244,0.9743156031018229
2452.101042,0.9814492236716685
2452.219644,0.9933345135638257
2452.338247,0.9850291936755137
2452.456849,0.9814845564797074
2452.575452,0.9773641243568082
2452.694054,0.9862405387736315
2452.812656,0.9777258159916464
2452.931259,0.9933231896149178
2453.049861,0.9872568898595236
2453.168463,0.9788939178339663
2453.287066,0.9792434453495823
2453.405668,0.9780475407059211
2453.52427,0.9927693677196596
2453.642873,0.9670046256834545
2453.761475,0.9737000301821946
2453.880078,0.9746225608601087
2453.99868,0.9890375306505613
2454.117282,0.9712629927898009
2454.235885,0.9944823783004482
2454.354487,0.9754025708712007
2454.473089,0.9864940351649873
2454.591692,0.9837642440658245
2454.710294,0.9805437639721533
2454.828897,0.9865039001546638
2454.947499,0.9794892663036042
2455.066101,0.9720529506773088
2455.184704,0.9747960591168285
2455.303306,0.9866005822742255
2455.421908,0.9747268510535466
2455.540511,0.9672212589816311
2455.659113,0.9911098531384837
2455.777716,0.9913746139374876
2455.896318,0.982286757016649
2456.01492,0.9788616148676796
2456.133523,0.9907476686804033
2456.252125,0.9842483751603882
2456.370727,0.9785317940813931
2456.48933,0.9799516943617361
2456.607932,0.9764927042690209
2456.726535,0.9785689789960772
2456.845137,0.9788224611861638
2456.963739,0.9879966222652319
2457.082342,0.9737389789623724
2457.200944,0.9882940540097656
2457.319546,0.9772185079509706
2457.438149,0.9869025282477792
2457.556751,0.9812460847079766
2457.675354,0.976227134372603
2457.793956,0.9593464572977833
2457.912558,0.9816769463063646
2458.031161,0.9779145352849588
2458.149763,0.9822985445284582
2458.268365,0.9727735088475923
2458.386968,0.9701719064912759
2458.50557,0.9966268020585685
2458.624172,0.977813815274994
2458.742775,0.9742113569095617
2458.861377,0.9927156603496634
2458.97998,0.9842395169648738
2459.098582,0.9643615527182869
2459.217184,0.9811410969938558
2459.335787,0.989721191761952
2459.454389,0.9797665009928264
2459.572991,0.975946021440109
2459.691594,0.9742961169846227
2459.810196,0.9847209277840219
2459.928799,0.9877407642751052
2460.047401,0.9854883242488814
2460.166003,0.9840259601614436
2460.284606,0.9902089475419024
2460.403208,0.9826276696662578
2460.52181,0.9773377358816966
2460.640413,0.9811666069940062
2460.759015,0.982713161992381
2460.877618,0.9711532462724106
2460.99622,0.9897657302176889
2461.114822,0.9793727140159127
2461.233425,0.9794236427211764
2461.352027,0.9725925898009397
2461.470629,0.9838567222511733
2461.589232,0.9922406603111962
2461.707834,0.9831387689287757
2461.826437,0.9681570143038468
2461.945039,0.9738275932413465
2462.063641,0.9613612789740954
2462.182244,0.9985791104208425
2462.300846,0.9641648430266032
2462.419448,0.9785738718532043
2462.538051,0.9812038920334832
2462.656653,0.9825932782996719
2462.775256,0.9849691087273089
2462.893858,0.9767388114386977
2463.01246,0.9809448883959708
2463.131063,0.9818625007835623
2463.249665,0.9863944042988791
2463.368267,0.9658246335672802
2463.48687,0.9804996404955602
2463.605472,0.9752406674827891
2463.724074,0.9763257382925887
2463.842677,0.9816141209922324
2463.961279,0.9919797353306733
2464.079882,0.9827642644054558
2464.198484,0.9834445726359242
2464.317086,0.9846628309631558
2464.435689,0.9919321214461198
2464.554291,0.974588449667428
2464.672893,0.9781072034255986
2464.791496,0.9843704295261224
2464.910098,0.9848647075351448
2465.028701,0.9732308198564195
2465.147303,0.9811930988500335
2465.265905,0.9853365707322678
2465.384508,0.9815954705011138
2465.50311,0.9729768397582815
2465.621712,0.984020056023395
2465.740315,0.9739882880511885
2465.858917,0.9797165341754404
2465.97752,0.9791553174053178
2466.096122,0.9758279391156395
2466.214724,0.9858313338659317
2466.333327,0.9759352860929177
2466.451929,0.9660139537482311
2466.570531,0.9795460783285826
2466.689134,0.9835566917078704
2466.807736,0.9812038920334832
2466.926339,0.9850557898227892
2467.044941,0.9784212262358629
2467.163543,0.9781786078576789
2467.282146,0.9742249959640316
2467.400748,0.9788929389405379
2467.51935,0.9828546828769671
2467.637953,0.9822396083838885
2467.756555,0.9646306471284201
2467.875158,0.9754045216782933
2467.99376,0.9808399329081312
2468.112362,0.9835822645142999
2468.230965,0.9687477702448157
2468.349567,0.9872944063341469
2468.468169,0.9885312730478739
2468.586772,0.9833275496947836
2468.705374,0.9826640275626524
2468.823976,0.985794858781372
2468.942579,0.9737526114035047
2469.061181,0.9796979197381288
2469.179784,0.9792904501630656
2469.298386,0.9853769703598545
2469.416988,0.9726849904859337
2469.535591,0.9649876265049697
2469.654193,0.9828193007452657
2469.772795,0.9899221255579699
2469.891398,0.9878197866971019
2470.01,0.9776006750963876
2470.128603,0.9706153763776932
2470.247205,0.984580122759148
2470.365807,0.9797243719390648
2470.48441,0.9717545762242729
2470.603012,0.9831456509242452
2470.721614,0.9747356236346827
2470.840217,0.9828409230077261
2470.958819,0.9733417744941772
2471.077422,0.9881240820504834
2471.196024,0.9874277000761271
2471.314626,0.9784222046575783
2471.433229,0.9826335654499632
2471.551831,0.9840574494959954
2471.670433,0.9919113902814229
2471.789036,0.9808497413565024
2471.907638,0.979873301361949
2472.026241,0.9778891098375736
2472.144843,0.9806124044380196
2472.263445,0.9737672178022235
2472.382048,0.9730391122687251
2472.50065,0.9781287220207777
2472.619252,0.9886162903930494
2472.737855,0.9745709072332164
2472.856457,0.9786365025851649
2472.97506,0.9911564363962792
2473.093662,0.9819400709851067
2473.212264,0.9876163167791634
2473.330867,0.9924307918357301
2473.449469,0.9925482033431581
2473.568071,0.9752006834351009
2473.686674,0.9611882495169983
2473.805276,0.9672193245410476
2473.923878,0.9808252204194815
2474.042481,0.9781228532660519
2474.161083,0.9750446638076543
2474.279686,0.9761617293456929
2474.398288,0.9837416177484146
2474.51689,0.9674147225791423
2474.635493,0.9720014332361471
2474.754095,0.9704474744415161
2474.872697,0.9824007088895439
2474.9913,0.9769556715254161
2475.109902,0.9874563358946467
2475.228505,0.9867268752313334
2475.347107,0.975356728027685
2475.465709,0.9774765276941773
2475.584312,0.977923336555382
2475.702914,0.9928126534077133
2475.821516,0.9774061519177416
2475.940119,0.976477080510743
2476.058721,0.9749393646702189
2476.177324,0.9887843694487312
2476.295926,0.9791582548756762
2476.414528,0.980890937910761
2476.533131,0.9754503667681633
2476.651733,0.9835370207707463
2476.770335,0.9849434998633987
2476.888938,0.9641821981499733
2477.00754,0.9713183563582366
2477.126143,0.9800908573826761
2477.244745,0.9752982083796103
2477.363347,0.9853424827694283
2477.48195,0.9811097009810908
2477.600552,0.9808183546669687
2477.719154,0.9733807089438409
2477.837757,0.9779409393338645
2477.956359,0.9957567282262029
2478.074961,0.9838921417307211
2478.193564,0.9729525156413402
2478.312166,0.9721793257751001
2478.430769,0.9840495770678892
2478.549371,0.98179769999696
2478.667973,0.9825618358178487
2478.786576,0.9809566598052598
2478.905178,0.9748350517390405
2479.02378,0.9783145841343033
2479.142383,0.9830620870954296
2479.260985,0.9850213134734851
2479.379588,0.9627986261558765
2479.49819,0.9617930271085575
2479.616792,0.9785856148101241
2479.735395,0.9969716945950489
2479.853997,0.9832518363884568
2479.972599,0.966669133289639
2480.091202,0.9800310736637977
2480.209804,0.9739308244373868
2480.328407,0.988058868013155
2480.447009,0.9625945344816134
2480.565611,0.9654258303521496
2480.684214,0.9654007296068715
2480.802816,0.9694280699367817
2480.921418,0.9835350536986718
2481.040021,0.9880647963841482
2481.158623,0.9913662864257061
2481.277226,0.9744754039640441
2481.395828,0.972421428567765
2481.51443,0.9903170842631315
2481.633033,0.9794256015704207
2481.751635,0.9663376226342482
2481.870237,0.9785141806676209
2481.98884,0.9824291989232051
2482.107442,0.9855592819626744
2482.226045,0.9696180964604802
2482.344647,0.9717662373491541
2482.463249,0.9736805563763298
2482.581852,0.98576627114499
2482.700454,0.9760016519487855
2482.819056,0.9818575914833316
2482.937659,0.9815689677811986
2483.056261,0.9799987331719878
2483.174863,0.9828881005042813
2483.293466,0.9815149829725666
2483.412068,0.9811509084538829
2483.530671,0.9640597547861265
2483.649273,0.9604676285964849
2483.767875,0.9773592375484035
2483.886478,0.9867446364749383
2484.00508,0.9638515403670594
2484.123682,0.9736776353390422
2484.242285,0.9918640772365316
2484.360887,0.9905099177711704
2484.47949,0.9813667853993361
2484.598092,0.9685637256532591
2484.716694,0.9905282423741512
2484.835297,0.9831741625615388
2484.953899,0.9731626960833893
2485.072501,0.9802633685541132
2485.191104,0.9750339383753425
2485.309706,0.9750826912910739
2485.428309,0.9666546333613893
2485.546911,0.9867910145627291
2485.665513,0.9810930222579437
2485.784116,0.9773191666411232
2485.902718,0.9627774448190967
2486.02132,0.980572200153631
2486.139923,0.9827288855287608
2486.258525,0.9789761483766988
2486.377128,0.9774276550896178
2486.49573,0.9756464519977891
2486.614332,0.9793668377972573
2486.732935,0.9839511770302662
2486.851537,0.9706978821911327
2486.970139,0.9704513562391776
2487.088742,0.9685869714616234
2487.207344,0.9832056246381312
2487.325947,0.9802633685541132
2487.444549,0.976665558774849
2487.563151,0.9757693911957477
2487.681754,0.9625252301701158
2487.800356,0.9864604949379788
2487.918958,0.9907446964418557
2488.037561,0.9850351038684062
2488.156163,0.9600393555461203
2488.274765,0.9642226946527163
2488.393368,0.9767339277568498
2488.51197,0.9980558922303742
2488.630573,0.9719538063327872
2488.749175,0.9881300108127621
2488.867777,0.977497054916794
2488.98638,0.9839177232589645
2489.104982,0.9549197246429242
2489.223584,0.9668228459016609
2489.342187,0.9704930865446909
2489.460789,0.9767427184017573
2489.579392,0.9694455197990888
2489.697994,0.9748184796840238
2489.816596,0.9741158888745947
2489.935199,0.9772830065009241
2490.053801,0.9761822289572543
2490.172403,0.9767534626307529
2490.291006,0.9693243466825915
2490.409608,0.965413279897933
2490.528211,0.9677640223388065
2490.646813,0.9741295265925027
2490.765415,0.9889267646501403
2490.884018,0.9793697759021779
2491.00262,0.9846608616394631
2491.121222,0.9631770803773394
2491.239825,0.9777561259617442
2491.358427,0.9688824355439013
2491.47703,0.9736055858598907
2491.595632,0.9916897228579523
2491.714234,0.9678104761267609
2491.832837,0.9753235664626819
2491.951439,0.9738071430766159
2492.070041,0.9803496355262371
2492.188644,0.9706804097865055
2492.307246,0.9577887852559774
2492.425849,0.9798380265580502
2492.544451,0.9961147671236359
2492.663053,0.9799663937473966
2492.781656,0.977494122430028
2492.900258,0.9624260951769481
2493.01886,0.9757274340140121
2493.137463,0.9772507566938344
2493.256065,0.9809213460011591
2493.374667,0.9831889102845848
2493.49327,0.967483411462872
2493.611872,0.9743633457360599
2493.730475,0.980923307845813
2493.849077,0.9812451034623826
2493.967679,0.9726305216516081
2494.086282,0.9687526139957764
2494.204884,0.9836196413505068
2494.323486,0.9793952398473812
2494.442089,0.9783449123564965
2494.560691,0.9630297255569729
2494.679294,0.9760777830467118
2494.797896,0.9777219050962043
2494.916498,0.9825559404645199
2495.035101,0.9699672218139991
2495.153703,0.9781120939738421
2495.272305,0.9735958498527122
2495.390908,0.9618824780194815
2495.50951,0.986806803345272
2495.628113,0.9808458179653837
2495.746715,0.971492237905959
2495.865317,0.9628448415990938
2495.98392,0.9810616277835457
2496.102522,0.9744929446791815
2496.221124,0.9768687263397684
2496.339727,0.9682325334961727
2496.458329,0.9894985295442443
2496.576932,0.9785308155500884
2496.695534,0.9769488328596507
2496.814136,0.9705697585270314
2496.932739,0.9814335206097147
2497.051341,0.9612324651934289
2497.169943,0.9671787021824924
2497.288546,0.9654654136226455
2497.407148,0.9744861232524437
2497.525751,0.9774022423009532
2497.644353,0.9759469973866184
2497.762955,0.9781541536981606
2497.881558,0.992204741849421
2498.00016,0.9691663596903719
2498.118762,0.9792405076236529
2498.237365,0.9709454417135892
2498.355967,0.977276165543822
2498.474569,0.9830964948706106
2498.593172,0.9717050180046307
2498.711774,0.9795078767764629
2498.830377,0.9742639657432606
2498.948979,0.9786091011467145
2499.067581,0.9609566310600098
2499.186184,0.9662728801824281
2499.304786,0.9722930774105568
2499.423388,0.9825313768730545
2499.541991,0.9873200763224199
2499.660593,0.9796215062805528
2499.779196,0.9772595519902234
2499.897798,0.9641744847232419
2500.0164,0.9693447027076093
2500.135003,0.980184950621388
2500.253605,0.9808624924860222
2500.372207,0.9791484633420853
2500.49081,0.9669727150573352
2500.609412,0.972864953855272
2500.728015,0.9818399182057449
2500.846617,0.97067555639659
2500.965219,0.9671990131485027
2501.083822,0.9703096806837338
2501.202424,0.9625579565842876
2501.321026,0.974640104224094
2501.439629,0.9779712559728894
2501.558231,0.9752494446882938
2501.676834,0.9718478691415787
2501.795436,0.9642622285936372
2501.914038,0.9851858257692295
2502.032641,0.9821227288249625
2502.151243,0.9586770671149408
2502.269845,0.9695356824249273
2502.388448,0.9831790784446413
2502.50705,0.9801124196187222
2502.625653,0.9749530139168687
2502.744255,0.9752562714583003
2502.862857,0.9681211931570128
2502.98146,0.9795793834614298
2503.100062,0.9722911328263465
2503.218664,0.9657676515948845
2503.337267,0.9661607990291594
2503.455869,0.9750193129759576
2503.574471,0.9816131393786023
2503.693074,0.9740837435806621
2503.811676,0.9776114287629587
2503.930279,0.9709250520734052
2504.048881,0.9660612895916835
2504.167483,0.9797096761837042
2504.286086,0.9834868616617551
2504.404688,0.9720325377796807
2504.52329,0.9806320168822321
2504.641893,0.9763384306096864
2504.760495,0.9758728282332806
2504.879098,0.9685743799128397
2504.9977,0.9757420700352922
2505.116302,0.9659637223286645
2505.234905,0.9623798998330768
2505.353507,0.9742152537627831
2505.472109,0.9658835506668811
2505.590712,0.9714417216230226
2505.709314,0.9656121755191377
2505.827917,0.9727579445959651
2505.946519,0.9895133721335067
2506.065121,0.976958602396827
2506.183724,0.9726052335867914
2506.302326,0.9771041800738517
2506.420928,0.9780279799507152
2506.539531,0.962479030067879
2506.658133,0.9776876854283736
2506.776736,0.9702010120850524
2506.895338,0.9736328471979517
2507.01394,0.9712134596402746
2507.132543,0.9798027530240215
2507.251145,0.9720636433185756
2507.369747,0.975632793043074
2507.48835,0.9733300944629637
2507.606952,0.9707095306356096
2507.725555,0.9698799286922852
2507.844157,0.9744520168349956
2507.962759,0.972114191942281
2508.081362,0.968673179538286
2508.199964,0.9727550263265087
2508.318566,0.980441792723297
2508.437169,0.964035653593523
2508.555771,0.9682799780526962
2508.674373,0.9586914473787992
2508.792976,0.9794079720682585
2508.911578,0.96768757200087
2509.030181,0.9709532093081932
2509.148783,0.9716253414599373
2509.267385,0.9480614103262638
2509.385988,0.9923070434318616
2509.50459,0.9801369227355003
2509.623192,0.9721375229628587
2509.741795,0.9614929944916217
2509.860397,0.9625098298896357
2509.979,0.9715262407293316
2510.097602,0.9802623882912348
2510.216204,0.9515243513336065
2510.334807,0.9590961005454061
2510.453409,0.9710231204560346
2510.572011,0.9740944585607738
2510.690614,0.9818733013304738
2510.809216,0.9670104277286147
2510.927819,0.9595095600588659
2511.046421,0.9603648640582259
2511.165023,0.9792003595858807
2511.283626,0.9821796935951967
2511.402228,0.9798723214891375
2511.52083,0.972207519384353
2511.639433,0.965053247894674
2511.758035,0.971424235829406
2511.876638,0.9757781731597872
2511.99524,0.9772663928310302
2512.113842,0.9779634322341366
2512.232445,0.9730965232699569
2512.351047,0.9803633605172092
2512.469649,0.9728853842338212
2512.588252,0.9674118203393279
2512.706854,0.96442809596114
2512.825457,0.9645968856466
2512.944059,0.9754923120357512
2513.062661,0.9857968303730611
2513.181264,0.9626291885086234
2513.299866,0.9674108529279913
2513.418468,0.9695628298040967
2513.537071,0.9813510836563839
2513.655673,0.9754093987130942
2513.774275,0.9658893459855711
2513.892878,0.9699138750838479
2514.01148,0.95807616499636
2514.130083,0.9598636844184538
2514.248685,0.9684726849420282
2514.367287,0.9737136620780402
2514.48589,0.9637416675543269
2514.604492,0.9609614358551771
2514.723094,0.980341792760524
2514.841697,0.97087747791143
2514.960299,0.9604647471979212
2515.078902,0.9702291483223763
2515.197504,0.9576441700681252
2515.316106,0.9844659180889069
2515.434709,0.975503042510201
2515.553311,0.9727579445959651
2515.671913,0.9676624124510734
2515.790516,0.9698615011487023
2515.909118,0.9618343850979135
2516.027721,0.9732687765985455
2516.146323,0.9637763628788709
2516.264925,0.9608518924955798
2516.383528,0.961580494335303
2516.50213,0.9842719974048579
2516.620732,0.9677049905339322
2516.739335,0.9673247571933977
2516.857937,0.958090536246619
2516.97654,0.9748448001382998
2517.095142,0.9774227679635602
2517.213744,0.9715612163035544
2517.332347,0.9732668300629388
2517.450949,0.9716010511300313
2517.569551,0.9746693438658132
2517.688154,0.9701893697427615
2517.806756,0.9694978712706349
2517.925359,0.9615776095981471
2518.043961,0.9675105013776499
2518.162563,0.9722104360112861
2518.281166,0.9682315652641234
2518.399768,0.966402369423958
2518.51837,0.9623904860701992
2518.636973,0.9576058650674276
2518.755575,0.9709600060044468
2518.874177,0.9715816193033275
2518.99278,0.9625107923999469
2519.111382,0.9651140481644798
2519.229985,0.963551829145516
2519.348587,0.9623048371283733
2519.467189,0.9660815770917829
2519.585792,0.9687119272404163
2519.704394,0.9565119468570085
2519.822996,0.9736299263037914
2519.941599,0.9726266311373025
2520.060201,0.9817152324538456
2520.178804,0.9574450007950736
2520.297406,0.9595287504419703
2520.416008,0.9615747248696453
2520.534611,0.9780426504804433
2520.653213,0.9639431106129122
2520.771815,0.9556294936448658
2520.890418,0.965398798807343
2521.00902,0.9604954825615947
2521.127623,0.9739084242860274
2521.246225,0.9752143363402391
2521.364827,0.9716467174525845
2521.48343,0.9783302372928744
2521.602032,0.9754435386394944
2521.720634,0.9678278968721173
2521.839237,0.9593502946912873
2521.957839,0.9747658409073806
2522.076442,0.9755908417349328
2522.195044,0.958186350090856
2522.313646,0.9778372830881732
2522.432249,0.9663028351060127
2522.550851,0.968707083692889
2522.669453,0.9628236592455853
2522.788056,0.9681415239155413
