nu,[0]Propylenecarbonate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
970.763415,0.8094259388854005
970.881418,0.8107463790321469
970.99942,0.8127107612131598
971.117422,0.8172011571876205
971.235425,0.8175281030353058
971.353427,0.8192303311931934
971.471429,0.8229334041396317
971.589432,0.8244242624208522
971.707434,0.8259838976678716
971.825437,0.8298751592885577
971.943439,0.8316696269600172
972.061441,0.834485426319325
972.179444,0.8356795941054326
972.297446,0.8387857237072193
972.415448,0.8419202366891789
972.533451,0.842063375295853
972.651453,0.8442724739947457
972.769455,0.8459034932969002
972.887458,0.8490306432304952
973.00546,0.8505772860191875
973.123462,0.8511558752717314
973.241465,0.8543707892265406
973.359467,0.8560983624823342
973.47747,0.8566892741935429
973.595472,0.8590570025524186
973.713474,0.8618017699670018
973.831477,0.8627243913752941
973.949479,0.8651001486205666
974.067481,0.8666500646476012
974.185484,0.8723278072239383
974.303486,0.8721708023495006
974.421488,0.8748262358024541
974.539491,0.8770686600444757
974.657493,0.879527893612897
974.775496,0.881526689706665
974.893498,0.8832120146569795
975.0115,0.8857681892725391
975.129503,0.886166874655195
975.247505,0.8886516189228382
975.365507,0.8910096687490532
975.48351,0.8937760844510758
975.601512,0.8938207743725372
975.719514,0.894196257943804
975.837517,0.8960760431691516
975.955519,0.8985975579195036
976.073521,0.9009369514638438
976.191524,0.9029211946242293
976.309526,0.9044032002958969
976.427529,0.9068565501274829
976.545531,0.9081442930096096
976.663533,0.9097504025552463
976.781536,0.9116145689526475
976.899538,0.9125978193347161
977.01754,0.9136223287303024
977.135543,0.9141258733472349
977.253545,0.9155136546630903
977.371547,0.9183396203229218
977.48955,0.9175208266178766
977.607552,0.9173364234648641
977.725555,0.9202324295795857
977.843557,0.9213207874041088
977.961559,0.9210039075597
978.079562,0.9204579141455642
978.197564,0.9226124624343457
978.315566,0.9255491888265323
978.433569,0.9262889981428686
978.551571,0.9278928650545165
978.669573,0.9298341891194702
978.787576,0.9308110277685895
978.905578,0.9310456217051817
979.02358,0.9321672757339428
979.141583,0.9319296033831432
979.259585,0.9321504968739898
979.377588,0.9331885579508399
979.49559,0.9328657305621478
979.613592,0.9336823452932328
979.731595,0.9324404407624552
979.849597,0.9322716843155964
979.967599,0.9353766468054773
980.085602,0.9348529825229505
980.203604,0.9354318356556939
980.321606,0.9362403980103385
980.439609,0.9393322767639237
980.557611,0.941663770170094
980.675614,0.9412457642603175
980.793616,0.9432999182407302
980.911618,0.9422760505902837
981.029621,0.9441511586186794
981.147623,0.9436584403245434
981.265625,0.9443560616512746
981.383628,0.9442672963535138
981.50163,0.9435461516514533
981.619632,0.9433338776490525
981.737635,0.9427840742816375
981.855637,0.9428199007571588
981.973639,0.9431131633462632
982.091642,0.9417334558674256
982.209644,0.9430622366104767
982.327647,0.9434018001334233
982.445649,0.9445251165162692
982.563651,0.9469566149427012
982.681654,0.9476073976554329
982.799656,0.9496146578411968
982.917658,0.950397462790605
983.035661,0.9492681117395957
983.153663,0.9484701128631843
983.271665,0.9482775929717032
983.389668,0.9475097991198853
983.50767,0.9488714005872956
983.625673,0.9492491265672133
983.743675,0.9485336624896349
983.861677,0.9470390037520625
983.97968,0.9480509817081076
984.097682,0.9476026596302897
984.215684,0.947145078060533
984.333687,0.9463100643968408
984.451689,0.9444571131560304
984.569691,0.9488543210558013
984.687694,0.9507301601212182
984.805696,0.9517137235214296
984.923698,0.9526468601327381
985.041701,0.9526020867824938
985.159703,0.9519297870589527
985.277706,0.9523058735970423
985.395708,0.952102101944437
985.51371,0.95196881698033
985.631713,0.9517184821019437
985.749715,0.9512960128909955
985.867717,0.9506579073746881
985.98572,0.9498625396140575
986.103722,0.9470977219905417
986.221724,0.9492870972916854
986.339727,0.9493041846132221
986.457729,0.9473212634297837
986.575732,0.9480898525952054
986.693734,0.951467261585236
986.811736,0.953343499578191
986.929739,0.9535551653291264
987.047741,0.9543068629293634
987.165743,0.9545798337251243
987.283746,0.9554899819233972
987.401748,0.9487414141096921
987.51975,0.9521763688047586
987.637753,0.9549722466721221
987.755755,0.9526535286840989
987.873757,0.9503347386279809
987.99176,0.9505637969004034
988.109762,0.9496089601703428
988.227765,0.9490773280235418
988.345767,0.9490450599429495
988.463769,0.9481742363471076
988.581772,0.9466829840225552
988.699774,0.9501057355519507
988.817776,0.9520944851580887
988.935779,0.9551250544558864
989.053781,0.9571874827275926
989.171783,0.9556400056271117
989.289786,0.9523830134969274
989.407788,0.9513673627675493
989.525791,0.9515081755571283
989.643793,0.9514349122482839
989.761795,0.9513940014266462
989.879798,0.9522230265899364
989.9978,0.9504963092666628
990.115802,0.9490479070824
990.233805,0.9480604622653275
990.351807,0.9504174213468877
990.469809,0.9476699418076124
990.587812,0.943099959854401
990.705814,0.9481220881981959
990.823816,0.9526097076296715
990.941819,0.9523392048859124
991.059821,0.9526049445930409
991.177824,0.9534397921343407
991.295826,0.9522734957477665
991.413828,0.951778442255041
991.531831,0.9497542614565138
991.649833,0.9512037416529725
991.767835,0.9512208634744181
991.885838,0.9505913636502294
992.00384,0.9480016843388016
992.121842,0.9481126070247198
992.239845,0.9480955411513867
992.357847,0.9469329413232491
992.47585,0.945214871581294
992.593852,0.9404601520858886
992.711854,0.9437933931304054
992.829857,0.948644647420638
992.947859,0.951194229663116
993.065861,0.9521563733109671
993.183864,0.9511133815896864
993.301866,0.949808398992322
993.419868,0.9497257692560552
993.537871,0.9484075159014578
993.655873,0.9497884532253744
993.773875,0.9469253658900203
993.891878,0.946284514370029
994.00988,0.9455873596160213
994.127883,0.9445033926884143
994.245885,0.9440558041671397
994.363887,0.9455514279790612
994.48189,0.9412589417932596
994.599892,0.9369053647281765
994.717894,0.93997123993498
994.835897,0.9464245748423751
994.953899,0.9490877679315695
995.071901,0.9497248195307608
995.189904,0.9499147834904298
995.307906,0.9490175380352808
995.425909,0.9485886790375238
995.543911,0.9464614861205591
995.661913,0.9469035868570647
995.779916,0.9466678372159857
995.897918,0.943959515385926
996.01592,0.9434668971034522
996.133923,0.9438934405324959
996.251925,0.9434904840707157
996.369927,0.941549835747075
996.48793,0.9392449229242013
996.605932,0.9371115065831894
996.723934,0.9409559052055111
996.841937,0.9451874607474772
996.959939,0.9461113601479938
997.077942,0.9470920394212574
997.195944,0.9481031259460551
997.313946,0.9460621636363865
997.431949,0.9457424486599523
997.549951,0.9465608697941534
997.667953,0.9467786038326607
997.785956,0.9446535806674797
997.903958,0.9401601931433682
998.02196,0.9422996077860122
998.139963,0.9423080885206455
998.257965,0.9399157832678116
998.375968,0.9366571177007075
998.49397,0.9328918511682903
998.611972,0.9332249530142991
998.729975,0.9369344092446709
998.847977,0.9418257502684524
998.965979,0.9448481993501333
999.083982,0.9442682406212822
999.201984,0.9443711714691393
999.319986,0.9441464378746882
999.437989,0.9451742282156547
999.555991,0.9431188220422194
999.673993,0.9424796042002097
999.791996,0.938962252746397
999.909998,0.9392796756292705
1000.028001,0.9399749998274595
1000.146003,0.9394130628134758
1000.264005,0.9343258740993555
1000.382008,0.9309664861906438
1000.50001,0.9297263346092149
1000.618012,0.9311135905163976
1000.736015,0.9362581867468932
1000.854017,0.9392627687472715
1000.972019,0.9405222245042936
1001.090022,0.9411243513880265
1001.208024,0.9422251690573656
1001.326027,0.9433508578116713
1001.444029,0.942427769247453
1001.562031,0.9414594513013661
1001.680034,0.9372136573045201
1001.798036,0.9347669800047348
1001.916038,0.9367208125503115
1002.034041,0.9357405791013269
1002.152043,0.9309301792056731
1002.270045,0.9284646231428015
1002.388048,0.9275431153763478
1002.50605,0.928637333624283
1002.624052,0.9307747268463791
1002.742055,0.9350885951604917
1002.860057,0.9404488666317764
1002.97806,0.9394788240294885
1003.096062,0.9388017039284925
1003.214064,0.94093990909109
1003.332067,0.9400351601525584
1003.450069,0.9397738666995087
1003.568071,0.9356788222611044
1003.686074,0.9306407049355224
1003.804076,0.9338821746961091
1003.922078,0.9341296862662382
1004.040081,0.9296296480982014
1004.158083,0.925097631011453
1004.276086,0.9239530687744695
1004.394088,0.9246296500193373
1004.51209,0.9262037834749742
1004.630093,0.929767243467926
1004.748095,0.9362675493755738
1004.866097,0.9352578615143586
1004.9841,0.9379787357584372
1005.102102,0.939496674296722
1005.220104,0.9395041903001804
1005.338107,0.9379721699302673
1005.456109,0.9321756652771772
1005.574111,0.9277843079400202
1005.692114,0.9321626149092161
1005.810116,0.9321719365819735
1005.928119,0.9256648897062899
1006.046121,0.9224980655817552
1006.164123,0.9218672926538313
1006.282126,0.9205389180061266
1006.400128,0.921166939679255
1006.51813,0.9259463346102185
1006.636133,0.9315494536607797
1006.754135,0.9340334758634735
1006.872137,0.9359371052574624
1006.99014,0.9375201762835805
1007.108142,0.9372070968318806
1007.226145,0.9337925263105296
1007.344147,0.928045051963371
1007.462149,0.92573802012119
1007.580152,0.9282715225843422
1007.698154,0.9276470060230375
1007.816156,0.9219023242765487
1007.934159,0.9207285685565719
1008.052161,0.9191903966599916
1008.170163,0.9169429705408841
1008.288166,0.9173666960663337
1008.406168,0.9220968661904212
1008.52417,0.9286754085354919
1008.642173,0.9303727190043274
1008.760175,0.93469500571832
1008.878178,0.9337906587273446
1008.99618,0.9319091011573941
1009.114182,0.9283615692892274
1009.232185,0.9236048041195538
1009.350187,0.9233166843696867
1009.468189,0.9256167563835024
1009.586192,0.9224510193800989
1009.704194,0.9178420151119006
1009.822196,0.9176942544425206
1009.940199,0.912892636040696
1010.058201,0.9121151827569179
1010.176204,0.9134186136660694
1010.294206,0.9211171980075495
1010.412208,0.9259537422105257
1010.530211,0.928309582496991
1010.648213,0.930055515993334
1010.766215,0.9298025752944783
1010.884218,0.9254881045958715
1011.00222,0.9226604395297859
1011.120222,0.9182386085204373
1011.238225,0.9213677759624646
1011.356227,0.9199518014865237
1011.474229,0.9163691438678133
1011.592232,0.9147120158706598
1011.710234,0.9103191742794925
1011.828237,0.9079726699571201
1011.946239,0.9081016112308679
1012.064241,0.9102090323231274
1012.182244,0.9179484909611334
1012.300246,0.9208068338111254
1012.418248,0.9241997971806087
1012.536251,0.9249598017329685
1012.654253,0.9244576848976858
1012.772255,0.9185490256276531
1012.890258,0.9161327511246706
1013.00826,0.9133281896993766
1013.126263,0.9168925400643553
1013.244265,0.91408839495474
1013.362267,0.9109830389067984
1013.48027,0.9080943464470371
1013.598272,0.9055679165488199
1013.716274,0.902894107394701
1013.834277,0.9057716922539505
1013.952279,0.9098359231124897
1014.070281,0.9136122789399602
1014.188284,0.91856188540403
1014.306286,0.9190892912772569
1014.424288,0.9200125203091208
1014.542291,0.9163499003178501
1014.660293,0.9126060327520504
1014.778296,0.9100807018970775
1014.896298,0.9127885722119383
1015.0143,0.9101007238927604
1015.132303,0.9076032002726285
1015.250305,0.9032824353454066
1015.368307,0.9007657897039477
1015.48631,0.9010540808807812
1015.604312,0.9000454652403873
1015.722314,0.9023525334187043
1015.840317,0.9078165120878493
1015.958319,0.9134542376866662
1016.076322,0.9152957883404014
1016.194324,0.9144193548538412
1016.312326,0.9129464982951433
1016.430329,0.9073835868724558
1016.548331,0.9036257478960913
1016.666333,0.9063742307511449
1016.784336,0.9037793773313657
1016.902338,0.9023344865485051
1017.02034,0.9000544657400421
1017.138343,0.8976455491618902
1017.256345,0.8962373513742249
1017.374347,0.8956908133009462
1017.49235,0.8971071233762815
1017.610352,0.9017842303569115
1017.728355,0.9065056645433234
1017.846357,0.9073935681468083
1017.964359,0.9084885449282781
1018.082362,0.9076476739190373
1018.200364,0.9017842303569115
1018.318366,0.8968021588012491
1018.436369,0.8988042591275528
1018.554371,0.8996315395365875
1018.672373,0.8961835787463374
1018.790376,0.8953594690025002
1018.908378,0.8928559690248816
1019.026381,0.8888560323018279
1019.144383,0.8910185788902913
1019.262385,0.8908136681827812
1019.380388,0.8951983188020328
1019.49839,0.8996765222381224
1019.616392,0.9031017969227819
1019.734395,0.9014957055696253
1019.852397,0.9007297597929625
1019.970399,0.8951267058010869
1020.088402,0.889994496484813
1020.206404,0.8934097113680652
1020.324406,0.892936329678269
1020.442409,0.888971591097186
1020.560411,0.8883228786445386
1020.678414,0.8855290641447804
1020.796416,0.8843786243093055
1020.914418,0.8830883736300014
1021.032421,0.8848740150353758
1021.150423,0.8882784636109915
1021.268425,0.8918119384181252
1021.386428,0.893829712624972
1021.50443,0.8933829094787545
1021.622432,0.8913394033236249
1021.740435,0.8843255631836967
1021.858437,0.881323961882626
1021.97644,0.8847766842470134
1022.094442,0.8842990338147436
1022.212444,0.879985367050361
1022.330447,0.8796334432929847
1022.448449,0.8776564929487385
1022.566451,0.8757190138023487
1022.684454,0.8760693714747326
1022.802456,0.8769897274170931
1022.920458,0.8813151486870732
1023.038461,0.8819146467944362
1023.156463,0.8811212806806247
1023.274465,0.881570767143077
1023.392468,0.8788245526718945
1023.51047,0.8732355000619135
1023.628473,0.8718655959829081
1023.746475,0.8735848641300938
1023.864477,0.8719789458779694
1023.98248,0.8685414226196818
1024.100482,0.8683069480910602
1024.218484,0.8657492171022876
1024.336487,0.8640540104819472
1024.454489,0.8619913872135269
1024.572491,0.8657925056453473
1024.690494,0.8666067332276634
1024.808496,0.8683069480910602
1024.926499,0.8676299327418601
1025.044501,0.865108799665308
1025.162503,0.86051864149785
1025.280506,0.8567235424498713
1025.398508,0.8591343211619336
1025.51651,0.8577865385638945
1025.634513,0.855405203575979
1025.752515,0.8535083103545701
1025.870517,0.8515304662608252
1025.98852,0.8504752228687766
1026.106522,0.8488778314681849
1026.224524,0.8493703234192961
1026.342527,0.8503731719652091
1026.460529,0.8508750401732316
1026.578532,0.8480802612233476
1026.696534,0.8468090944449401
1026.814536,0.8439939100439072
1026.932539,0.8414573078760932
1027.050541,0.8392555752586509
1027.168543,0.8368168915403763
1027.286546,0.8338931519489202
1027.404548,0.8343435758544818
1027.52255,0.8332762992801145
1027.640553,0.8301158579843755
1027.758555,0.8297009038025736
1027.876558,0.8294354419895121
1027.99456,0.827877568218762
1028.112562,0.8272734381282738
1028.230565,0.824308851103094
1028.348567,0.8247953368244204
1028.466569,0.8205339435169495
1028.584572,0.817103098932371
1028.702574,0.8156010115744935
1028.820576,0.8136947364191742
1028.938579,0.8099117401745445
1029.056581,0.8083986204283165
1029.174583,0.8070900748713027
1029.292586,0.8055983385143766
1029.410588,0.8027033985142595
1029.528591,0.8002348755236904
1029.646593,0.7988596545668504
1029.764595,0.7969685989715631
1029.882598,0.7950343163812216
1030.0006,0.7912114714337398
1030.118602,0.7898517573921644
1030.236605,0.7841068340456409
1030.354607,0.7807970672295529
1030.472609,0.7795565863363063
1030.590612,0.7773846547139188
1030.708614,0.7720391637484423
1030.826617,0.7697573066383295
1030.944619,0.7671138907855205
1031.062621,0.7624716130351045
1031.180624,0.75769829521087
1031.298626,0.7565323378538421
1031.416628,0.7526085803081506
1031.534631,0.7489897353735594
1031.652633,0.7447028494253969
1031.770635,0.7398261890756215
1031.888638,0.7355991071674917
1032.00664,0.7305701662812094
1032.124642,0.7267156542745893
1032.242645,0.7207016699011248
1032.360647,0.7143587441768245
1032.47865,0.7084257671538505
1032.596652,0.7020996032847796
1032.714654,0.6961013579584366
1032.832657,0.6870487696349529
1032.950659,0.6786498291418508
1033.068661,0.6681650868336759
1033.186664,0.6598716055050665
1033.304666,0.6535606122680485
1033.422668,0.651342279489055
1033.540671,0.6525222765901576
1033.658673,0.6515702891862456
1033.776676,0.6504440470662812
1033.894678,0.6457970426676833
1034.01268,0.645216086798638
1034.130683,0.6533253727932781
1034.248685,0.6612125054171765
1034.366687,0.6660370362519586
1034.48469,0.667223637938686
1034.602692,0.671749349401396
1034.720694,0.6710175415182997
1034.838697,0.6685995353205799
1034.956699,0.6662968413547989
1035.074701,0.6626290153037605
1035.192704,0.6589616107302804
1035.310706,0.654450059387681
1035.428709,0.6506977697173382
1035.546711,0.6480548118621838
1035.664713,0.6435986251842801
1035.782716,0.639460772970637
1035.900718,0.6353558775430391
1036.01872,0.6318646937019788
1036.136723,0.6270869949795891
1036.254725,0.6230739919948529
1036.372727,0.6210336572792712
1036.49073,0.6174976599758367
1036.608732,0.612124246449893
1036.726735,0.6093027550949094
1036.844737,0.6050404280262384
1036.962739,0.6000393755515663
1037.080742,0.5961696528438706
1037.198744,0.5927752244419049
1037.316746,0.5906864168141228
1037.434749,0.585499470675665
1037.552751,0.5812408872807663
1037.670753,0.5779719158413469
1037.788756,0.5740205970178512
1037.906758,0.5705012035737135
1038.02476,0.5664706552182823
1038.142763,0.5609575751149901
1038.260765,0.5577524795776726
1038.378768,0.5522966321262883
1038.49677,0.5488884751016847
1038.614772,0.5448144505468387
1038.732775,0.5424496548465941
1038.850777,0.5395552985000315
1038.968779,0.5352935451681912
1039.086782,0.5314054445697153
1039.204784,0.5285383037235589
1039.322786,0.526096827755656
1039.440789,0.523462439527077
1039.558791,0.5189176909560849
1039.676794,0.5146182064246722
1039.794796,0.5102471820461176
1039.912798,0.5073115332970366
1040.030801,0.5046349411140516
1040.148803,0.5014256188140019
1040.266805,0.49875015500058345
1040.384808,0.49517205051811414
1040.50281,0.4913001669474701
1040.620812,0.4878340463112014
1040.738815,0.4855757396594513
1040.856817,0.4835405983413065
1040.974819,0.4813936232412404
1041.092822,0.47747665992224275
1041.210824,0.4728817129948356
1041.328827,0.4703632549151251
1041.446829,0.46841997640188276
1041.564831,0.4645295992213012
1041.682834,0.46183388907952255
1041.800836,0.4587637074774136
1041.918838,0.4567495814911383
1042.036841,0.4542670672680065
1042.154843,0.45188389573003884
1042.272845,0.45042666544067606
1042.390848,0.44944131040095125
1042.50885,0.447284688531502
1042.626853,0.444071363882686
1042.744855,0.43955606701204
1042.862857,0.436629617707169
1042.98086,0.43512148979574733
1043.098862,0.4326050897693128
1043.216864,0.42902932746561967
1043.334867,0.4257257156739011
1043.452869,0.42194090934474293
1043.570871,0.41903534793707814
1043.688874,0.4163204511487416
1043.806876,0.4151439298348698
1043.924878,0.41342465249405774
1044.042881,0.409274172136447
1044.160883,0.40425071977784005
1044.278886,0.39719815175767675
1044.396888,0.3953870976148332
1044.51489,0.39179364249779103
1044.632893,0.3868802752867707
1044.750895,0.38173065908169523
1044.868897,0.37743005961544607
1044.9869,0.37363346583240403
1045.104902,0.3708046147424099
1045.222904,0.36945733947330844
1045.340907,0.36928004250503776
1045.458909,0.36886668038343035
1045.576912,0.36505764732273904
1045.694914,0.3599104602485921
1045.812916,0.3570069605691474
1045.930919,0.35465847316283494
1046.048921,0.3507084596299173
1046.166923,0.3465944203743502
1046.284926,0.3412977553009937
1046.402928,0.33484082812405785
1046.52093,0.3270311018227509
1046.638933,0.31908428333927213
1046.756935,0.3104600653157738
1046.874937,0.29736349489057784
1046.99294,0.2808877937197423
1047.110942,0.2622649569913351
1047.228945,0.2513019688006222
1047.346947,0.2573546974224068
1047.464949,0.2749131635747852
1047.582952,0.28771064752079023
1047.700954,0.2943752396835946
1047.818956,0.2978992311994101
1047.936959,0.2977503188150088
1048.054961,0.2993026530439172
1048.172963,0.30134484667371036
1048.290966,0.30273422609113126
1048.408968,0.30092325906855005
1048.526971,0.2970068727128105
1048.644973,0.29431637052277015
1048.762975,0.2925557594147877
1048.880978,0.29039883724987425
1048.99898,0.2871358012636212
1049.116982,0.28368239332073775
1049.234985,0.28091588390360006
1049.352987,0.2783711454806931
1049.470989,0.27764832058200284
1049.588992,0.27864965585815327
1049.706994,0.2783154768186487
1049.824996,0.2770381656931959
1049.942999,0.2737335749046034
1050.061001,0.27022509016865803
1050.179004,0.2685548776187611
1050.297006,0.265856124997158
1050.415008,0.26271118660592585
1050.533011,0.25872229825964005
1050.651013,0.25423404480124123
1050.769015,0.24997359167487013
1050.887018,0.2475605699112493
1051.00502,0.24696713694786612
1051.123022,0.24524440359047078
1051.241025,0.24222214968520903
1051.359027,0.2385443576483555
1051.47703,0.23529858426270647
1051.595032,0.23302722191210437
1051.713034,0.2306854926103825
1051.831037,0.22811622982206495
1051.949039,0.2257335404192169
1052.067041,0.2224840200399931
1052.185044,0.22009412130649258
1052.303046,0.2191497484416548
1052.421048,0.22022621740414292
1052.539051,0.2195445732245517
1052.657053,0.21757753700599083
1052.775056,0.2141239983979354
1052.893058,0.2105357092719894
1053.01106,0.2081700469220583
1053.129063,0.20296941019289177
1053.247065,0.19932871158437077
1053.365067,0.19869187918257386
1053.48307,0.19791848994304953
1053.601072,0.1980372766694697
1053.719074,0.19809669676503922
1053.837077,0.19857269981245074
1053.955079,0.1977404434350475
1054.073081,0.1962433123691754
1054.191084,0.19520597418803345
1054.309086,0.1948159523914612
1054.427089,0.19545990697502721
1054.545091,0.19462123381458474
1054.663093,0.19374740584992378
1054.781096,0.19172370113102674
1054.899098,0.18920957799376503
1055.0171,0.18941782304333743
1055.135103,0.19071025352350304
1055.253105,0.19139804772292907
1055.371107,0.1902530977214439
1055.48911,0.18953150783919162
1055.607112,0.18815296563288927
1055.725115,0.1878521615952783
1055.843117,0.18648583397905977
1055.961119,0.18516647382874946
1056.079122,0.18424295218771095
1056.197124,0.1808477069421592
1056.315126,0.18001771792850346
1056.433129,0.1804502793175693
1056.551131,0.18082962307567338
1056.669133,0.18077538232527005
1056.787136,0.17940669701172177
1056.905138,0.1782086899469516
1057.02314,0.1778704148991123
1057.141143,0.17691250334757017
1057.259145,0.17597734743204727
1057.377148,0.17511716759131588
1057.49515,0.1731148555254931
1057.613152,0.17199325810514834
1057.731155,0.17161528885593874
1057.849157,0.17202766019686386
1057.967159,0.171769812140957
1058.085162,0.17053751110082252
1058.203164,0.16928019133935776
1058.321166,0.1684527472952799
1058.439169,0.16737809227680248
1058.557171,0.1666599116749026
1058.675174,0.16574579827686164
1058.793176,0.1632455124539584
1058.911178,0.16181525431011712
1059.029181,0.16181525431011712
1059.147183,0.16199334902399298
1059.265185,0.16115316996781692
1059.383188,0.15970929860535615
1059.50119,0.15880154515837067
1059.619192,0.15856352140307906
1059.737195,0.15826253673839086
1059.855197,0.15697009020990346
1059.973199,0.15589072468090948
1060.091202,0.15416990584993437
1060.209204,0.15360053119097014
1060.327207,0.15340098023664558
1060.445209,0.15284972955437237
1060.563211,0.15263588965585242
1060.681214,0.15114736362791287
1060.799216,0.14998799821305078
1060.917218,0.14974820929819674
1061.035221,0.1493444344743969
1061.153223,0.14868876249887283
1061.271225,0.1472829076389026
1061.389228,0.14619703679966595
1061.50723,0.14548242355162674
1061.625233,0.14527889066491884
1061.743235,0.14480026049985378
1061.861237,0.14389088639488817
1061.97924,0.14383334155006647
1062.097242,0.1441357089419631
1062.215244,0.14394845426225206
1062.333247,0.14354596234196748
1062.451249,0.14245914815327948
1062.569251,0.14121100752296117
1062.687254,0.14015588661581535
1062.805256,0.1396243048916211
1062.923258,0.13948475037561703
1063.041261,0.13867808042765103
1063.159263,0.13655879834501417
1063.277266,0.13594566433863925
1063.395268,0.13524058168775613
1063.51327,0.1346064423486151
1063.631273,0.13384136816010248
1063.749275,0.1323639438478811
1063.867277,0.13153267225658102
1063.98528,0.13051070825394223
1064.103282,0.12984679805188715
1064.221284,0.1293543165268069
1064.339287,0.1279648067670288
1064.457289,0.12690709444912493
1064.575292,0.12599664492053272
1064.693294,0.1251552890889705
1064.811296,0.12511774813366863
1064.929299,0.12383564947080614
1065.047301,0.122947234924929
1065.165303,0.12161438728018739
1065.283306,0.12103203698007492
1065.401308,0.12030801898423464
1065.51931,0.11897998420211951
1065.637313,0.1179021778027494
1065.755315,0.11725549583043479
1065.873317,0.11663568565038232
1065.99132,0.11625142227103091
1066.109322,0.11599595026428246
1066.227325,0.11496816672788616
1066.345327,0.11388114069296645
1066.463329,0.11340384292898785
1066.581332,0.11295113357958302
1066.699334,0.11227545583836121
1066.817336,0.11189436750579117
1066.935339,0.11143653978718071
1067.053341,0.11103608948697345
1067.171343,0.11033876101430683
1067.289346,0.1104160251863221
1067.407348,0.11017337694184921
1067.525351,0.10992026936018012
1067.643353,0.11011830402275544
1067.761355,0.1099752432371842
1067.879358,0.10964581190154955
1067.99736,0.10982138562211279
1068.115362,0.10941579729642205
1068.233365,0.10938297748045168
1068.351367,0.11003024460799965
1068.469369,0.1099752432371842
1068.587372,0.10929550609168798
1068.705374,0.10939391632513283
1068.823376,0.10954717506407305
1068.941379,0.10970064851551141
1069.059381,0.10992026936018012
1069.177384,0.11001924213367172
1069.295386,0.110537549640223
1069.413388,0.11122501137720933
1069.531391,0.1117489993378155
1069.649393,0.11208474970957386
1069.767395,0.11230914352801348
1069.885398,0.11292854561173918
1070.0034,0.11351730349274367
1070.121402,0.11454357049841096
1070.239405,0.11605396274132523
1070.357407,0.1165307607565816
1070.47541,0.11792576059651072
1070.593412,0.1187541368550576
1070.711414,0.11949269968246252
1070.829417,0.1199956244237865
1070.947419,0.12042838717728475
1071.065421,0.1212016004986146
1071.183424,0.12204078339358719
1071.301426,0.12308255129370486
1071.419428,0.12418287517846102
1071.537431,0.12494270584447419
1071.655433,0.1261227045847804
1071.773435,0.12694517228885002
1071.891438,0.12767082591903636
1072.00944,0.1289926310365194
1072.127443,0.12970404510254643
1072.245445,0.1302890285310629
1072.363447,0.1310075924273195
1072.48145,0.1312829974454746
1072.599452,0.1320070432321402
1072.717454,0.1323904192841061
1072.835457,0.13231100885804573
1072.953459,0.13229777841869295
1073.071461,0.13173011931323708
1073.189464,0.13133552114849312
1073.307466,0.13026297333096354
1073.425469,0.12890236779061562
1073.543471,0.12709759793269185
1073.661473,0.12475543227599761
1073.779476,0.12141995984396593
1073.897478,0.11734933775886565
1074.01548,0.11262404979292408
1074.133483,0.10689588025506264
1074.251485,0.10147934487271182
1074.369487,0.09747103714801827
1074.48749,0.09634690568482034
1074.605492,0.09928110579531496
1074.723494,0.10180459890520643
1074.841497,0.10266335928007957
1074.959499,0.102386542081408
1075.077502,0.10394431041900201
1075.195504,0.10947051887432471
1075.313506,0.1218822334549648
1075.431509,0.13797262266384677
1075.549511,0.15054398174168265
1075.667513,0.15856352140307906
1075.785516,0.16251255803222467
1075.903518,0.16496862082263145
1076.02152,0.16612745234683307
1076.139523,0.16662658302554365
1076.257525,0.16642675104907872
1076.375528,0.16622715872716406
1076.49353,0.16567951321544694
1076.611532,0.16500161784638834
1076.729535,0.16375235874842275
1076.847537,0.16239883904789013
1076.965539,0.16079902269872312
1077.083542,0.15896042613077516
1077.201544,0.15682888068253348
1077.319546,0.15517527414518678
1077.437549,0.1537080892037163
1077.555551,0.15151055295347968
1077.673553,0.14845105069902637
1077.791556,0.14536608415474894
1077.909558,0.1427443515579229
1078.027561,0.1411404196676341
1078.145563,0.1414512704013335
1078.263565,0.14244490295073614
1078.381568,0.1431159697662995
1078.49957,0.14361775326937468
1078.617572,0.14357467440554653
1078.735575,0.1439340601365441
1078.853577,0.1441357089419631
1078.971579,0.14415012323355986
1079.089582,0.14389088639488817
1079.207584,0.14386211109523508
1079.325587,0.1436752118616348
1079.443589,0.14348855543917668
1079.561591,0.14293003988621047
1079.679594,0.14278718128752851
1079.797596,0.1427586267068242
1079.915598,0.14284430758454122
1080.033601,0.14301582364269563
1080.151603,0.14348855543917668
1080.269605,0.1436752118616348
1080.387608,0.14425106364484558
1080.50561,0.1448147412499292
1080.623612,0.145003122835054
1080.741615,0.14578825765449915
1080.859617,0.1459195261483498
1080.97762,0.14631404122463545
1081.095622,0.1472829076389026
1081.213624,0.14837684372696586
1081.331627,0.14929963786388217
1081.449629,0.14958357683242535
1081.567631,0.1505590368926018
1081.685634,0.15108691677263872
1081.803636,0.15190499294094123
1081.921638,0.15272749866960178
1082.039641,0.15406202467865449
1082.157643,0.15515975739362278
1082.275646,0.15629656793268212
1082.393648,0.15764651486856482
1082.51165,0.15945396804650516
1082.629653,0.1609920973475819
1082.747655,0.1628704792288503
1082.865657,0.16472135338833585
