nu,[0]Methylsalicylate-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
732.787656,0.7342615343529229
732.906658,0.7398927764290242
733.025661,0.7437353647224548
733.144663,0.7494542529950736
733.263665,0.7528720394139125
733.382668,0.7590102477733394
733.50167,0.7634940098494525
733.620672,0.7665770989610282
733.739675,0.7710053240962832
733.858677,0.7741497102506435
733.97768,0.7826654039933204
734.096682,0.7864233644083937
734.215684,0.7896622157163011
734.334687,0.7934220337395202
734.453689,0.8000428421984855
734.572691,0.8035547152348349
734.691694,0.8074452726420251
734.810696,0.8090698698132314
734.929699,0.8144844032399925
735.048701,0.8172011571876205
735.167703,0.8233367403169534
735.286706,0.8262399923687764
735.405708,0.8308965337510072
735.52471,0.833451305677992
735.643713,0.8368252597511326
735.762715,0.8399944452199798
735.881718,0.8414320645355089
736.00072,0.845878116572754
736.119722,0.8482583767796834
736.238725,0.8524079944905313
736.357727,0.8515815596215863
736.47673,0.8549605085008595
736.595732,0.8581897929943875
736.714734,0.859478043630309
736.833737,0.8604325939361499
736.952739,0.862965988026832
737.071741,0.8627847841964145
737.190744,0.8660609429277264
737.309746,0.8656539899259971
737.428749,0.8683590480709295
737.547751,0.8672048982167795
737.666753,0.8693234617648672
737.785756,0.8681159415739675
737.904758,0.8696712607047238
738.02376,0.8700452997594602
738.142763,0.8694103984578059
738.261765,0.8687151482761922
738.380768,0.8695495152506058
738.49977,0.8688628424050445
738.618772,0.8687064611681451
738.737775,0.8689323542128722
738.856777,0.8671355245999038
738.97578,0.866589401266319
739.094782,0.8633889449769553
739.213784,0.862500112191094
739.332787,0.8608629178051201
739.451789,0.8580524936117518
739.570791,0.8586619272055408
739.689794,0.8554993033237637
739.808796,0.8548750167246695
739.927799,0.8499480916581591
740.046801,0.8476393741280909
740.165803,0.8460388486839698
740.284806,0.8438673204518574
740.403808,0.8379473572366113
740.52281,0.8350447188970502
740.641813,0.8312538960879163
740.760815,0.8287224341467185
740.879818,0.8243583111179458
740.99882,0.8209032668830571
741.117822,0.8144518245154417
741.236825,0.8125726121267586
741.355827,0.807760237712552
741.474829,0.8004429636416097
741.593832,0.7960844546176007
741.712834,0.7917180088501409
741.831837,0.7863604530557287
741.950839,0.7811406935313765
742.069841,0.7754746387461838
742.188844,0.7686650269650106
742.307846,0.7631657780001223
742.426849,0.7570848080875764
742.545851,0.7508495351157568
742.664853,0.742917705616216
742.783856,0.7354299388279479
742.902858,0.7300516455597881
743.02186,0.722426206893
743.140863,0.715717316025313
743.259865,0.7080504009780823
743.378868,0.7003675572221401
743.49787,0.6917227873082445
743.616872,0.6871587062327877
743.735875,0.6785548248162289
743.854877,0.6698978774037191
743.973879,0.6619336199841238
744.092882,0.6540313453524563
744.211884,0.6454548609212422
744.330887,0.6395311175245433
744.449889,0.6300349405147164
744.568891,0.6226753522183117
744.687894,0.6131657426898348
744.806896,0.6047137943941221
744.925899,0.5964081684049402
745.044901,0.5894060170258459
745.163903,0.5814676154359223
745.282906,0.5729080765534106
745.401908,0.5648189735338789
745.52091,0.5564043504712453
745.639913,0.5485976412876494
745.758915,0.5395499029740242
745.877918,0.532384130702846
745.99692,0.5236247380383
746.115922,0.5163863775526638
746.234925,0.50727602273259
746.353927,0.5000535931519934
746.472929,0.4934469121792367
746.591932,0.4853330124764741
746.710934,0.47748143471271587
746.829937,0.4699871147873049
746.948939,0.4634994873582648
747.067941,0.4556045776225871
747.186944,0.44914477700287214
747.305946,0.442219019678118
747.424948,0.43537393346141506
747.543951,0.4285790830914434
747.662953,0.4225700699078862
747.781956,0.4162580077644402
747.900958,0.4097164270170027
748.01996,0.4041213802429404
748.138963,0.3993448298961106
748.257965,0.39221700820802097
748.376968,0.38728671291823685
748.49597,0.38166577038534677
748.614972,0.3762392630764941
748.733975,0.37165473032099994
748.852977,0.3664841520233697
748.971979,0.3614252630407402
749.090982,0.35800798083311075
749.209984,0.3528543194521681
749.328987,0.34822724828994833
749.447989,0.34424557344624335
749.566991,0.34003728691088575
749.685994,0.33601482431737617
749.804996,0.33203994534466064
749.923998,0.3282761841678844
750.043001,0.32413343874419376
750.162003,0.3222589061987957
750.281006,0.31758810597858733
750.400008,0.3146796946098465
750.51901,0.3113928439801337
750.638013,0.30810951223506516
750.757015,0.30437341273273416
750.876018,0.30155586191309924
750.99502,0.2985254769127826
751.114022,0.29540735817622854
751.233025,0.2922633498845055
751.352027,0.28848851591887875
751.471029,0.28607536182169774
751.590032,0.28269124047339966
751.709034,0.28043873259449065
751.828037,0.2769273725870171
751.947039,0.27408965995711493
752.066041,0.2708473231696961
752.185044,0.26860859396574055
752.304046,0.26596248871848294
752.423048,0.2635005035491708
752.542051,0.26077429914729394
752.661053,0.26043551281722943
752.780056,0.26069607859121985
752.899058,0.26043551281722943
753.01806,0.2579472944518257
753.137063,0.2555083982539773
753.256065,0.2524101336381488
753.375068,0.24882635382318666
753.49407,0.2450237829214323
753.613072,0.2403161333799644
753.732075,0.2359111565807206
753.851077,0.23029366042466892
753.970079,0.22647969157487505
754.089082,0.2194567729564862
754.208084,0.2135466433822752
754.327087,0.20771257622111391
754.446089,0.20088955491023208
754.565091,0.19336029827483486
754.684094,0.18487044435735356
754.803096,0.17670033566961996
754.922098,0.16772995559776102
755.041101,0.1578200214460426
755.160103,0.1480063649091284
755.279106,0.13829032491350698
755.398108,0.12888947819832694
755.51711,0.11889672735647365
755.636113,0.10943768264434317
755.755115,0.10022877058088372
755.874117,0.09061821840503716
755.99312,0.08054816101287254
756.112122,0.07046775850074612
756.231125,0.060974471646606465
756.350127,0.05216205312913938
756.469129,0.044033701282774604
756.588132,0.03731723480251942
756.707134,0.0318282824259559
756.826137,0.027201041934456924
756.945139,0.02338641455008435
757.064141,0.02045557126705088
757.183144,0.017951169732770736
757.302146,0.01577230066397745
757.421148,0.014910345173559257
757.540151,0.015150829440159878
757.659153,0.018856454686777668
757.778156,0.028200939104910047
757.897158,0.055028722653538135
758.01616,0.12739025883896457
758.135163,0.18374616717836362
758.254165,0.21380305316943707
758.373167,0.23022458268872
758.49217,0.2441188700457975
758.611172,0.2540307388986042
758.730175,0.2596034511848519
758.849177,0.2640808427960805
758.968179,0.2658029590889266
759.087182,0.26785754186626304
759.206184,0.26836695498502333
759.325187,0.2684206337437173
759.444189,0.2686891886325258
759.563191,0.2686623210570637
759.682194,0.2693348171295386
759.801196,0.26957732757828773
759.920198,0.2697930757281037
760.039201,0.2699819969958428
760.158203,0.2711183059616799
760.277206,0.2721505154803279
760.396208,0.27269536117536836
760.51521,0.2732412976522171
760.634213,0.27441876497258016
760.753215,0.2755737475510559
760.872217,0.27626354380598334
760.99122,0.2768443068357267
761.110222,0.2777316275736014
761.229225,0.2791237631501295
761.348227,0.2803826504563725
761.467229,0.2810844840089159
761.586232,0.28254993018367935
761.705234,0.2840230165257709
761.824236,0.28561800722403013
761.943239,0.28736560181259563
762.062241,0.28900826287946557
762.181244,0.28999256333582235
762.300246,0.29208804447145786
762.419248,0.29340540250411196
762.538251,0.2960875770518777
762.657253,0.2979290226120758
762.776256,0.2993924573097967
762.895258,0.30228046515777485
763.01426,0.30504377136486355
763.133263,0.3066341303256517
763.252265,0.31033590612314144
763.371267,0.3123908971142128
763.49027,0.3157198529193261
763.609272,0.3188291179923483
763.728275,0.3223233644256433
763.847277,0.326051478686704
763.966279,0.3297897331087303
764.085282,0.33233891581200065
764.204284,0.33699068161706797
764.323286,0.3415025954000588
764.442289,0.34572901652895216
764.561291,0.3500777522095528
764.680294,0.35455209157892154
764.799296,0.3591913586693746
764.918298,0.36360033330456926
765.037301,0.36941300725255816
765.156303,0.3743852243629521
765.275306,0.380347488762183
765.394308,0.38592200095537793
765.51331,0.39235823174968815
765.632313,0.39852302629485103
765.751315,0.4051045893121373
765.870317,0.41144085477385545
765.98932,0.4180810356731705
766.108322,0.42497709739164674
766.227325,0.4321640575424213
766.346327,0.4398418713319391
766.465329,0.4472176008599234
766.584332,0.4551036881269312
766.703334,0.46149687336619616
766.822336,0.47034444076121407
766.941339,0.4780690982163776
767.060341,0.4871661712666218
767.179344,0.49540483608218
767.298346,0.5033296277270833
767.417348,0.5119235405282286
767.536351,0.5213206372200527
767.655353,0.5293317060821502
767.774355,0.5375088790252576
767.893358,0.5478246636907027
768.01236,0.5558537827402732
768.131363,0.5652427466590868
768.250365,0.574497231889485
768.369367,0.584393921748918
768.48837,0.5940688840077828
768.607372,0.6019926759158899
768.726375,0.6128653650744426
768.845377,0.6203446923659576
768.964379,0.6302743992863972
769.083382,0.6402670013618025
769.202384,0.6491509504704649
769.321386,0.6581647493796375
769.440389,0.6678711588643644
769.559391,0.6752110299549938
769.678394,0.6855526346967505
769.797396,0.6948425540617224
769.916398,0.7025069391706726
770.035401,0.7117489699732202
770.154403,0.7198517434858464
770.273405,0.7292854936321025
770.392408,0.7363571645804233
770.51141,0.7436907419392684
770.630413,0.7518413109301414
770.749415,0.7595493364030758
770.868417,0.7682193305138361
770.98742,0.7767241585080669
771.106422,0.781851855091924
771.225425,0.7892201286714258
771.344427,0.7970004783531054
771.463429,0.8025508993564205
771.582432,0.8108923265152521
771.701434,0.8173237465551714
771.820436,0.8215602522556734
771.939439,0.8278692894844736
772.058441,0.8343852940762214
772.177444,0.8406162711566632
772.296446,0.8450833647350596
772.415448,0.8490730958239627
772.534451,0.8541059753301551
772.653453,0.8595468046242025
772.772455,0.8645207256493614
772.891458,0.8706284254355868
773.01046,0.874266526137738
773.129463,0.8782798503244144
773.248465,0.8817118297505276
773.367467,0.8864593579809257
773.48647,0.8891938617776378
773.605472,0.8941426077778484
773.724474,0.8980855032609311
773.843477,0.8989390898784755
773.962479,0.9035263545305581
774.081482,0.9055099620567242
774.200484,0.9069526820166965
774.319486,0.9128634239437388
774.438489,0.9121817695956492
774.557491,0.917171317768599
774.676494,0.9194386115745953
774.795496,0.9210729854431552
774.914498,0.9233065279420191
775.033501,0.9248543623257315
775.152503,0.9281954074402538
775.271505,0.9298397681413421
775.390508,0.9306193004454615
775.50951,0.932872260645117
775.628513,0.9338037318880786
775.747515,0.9367086352589009
775.866517,0.9363340267314977
775.98552,0.9390608489591459
776.104522,0.9408731047291274
776.223524,0.9408110091533919
776.342527,0.9424362511355446
776.461529,0.9426275851142669
776.580532,0.9452971088523909
776.699534,0.9462381475648209
776.818536,0.9462428787673867
776.937539,0.9487622866503997
777.056541,0.9493155763317875
777.175544,0.9491494606414763
777.294546,0.9493231708867764
777.413548,0.953166194177183
777.532551,0.9489463643889732
777.651553,0.9535027212372591
777.770555,0.9510040098397998
777.889558,0.9538193366959677
778.00856,0.9542562860059285
778.127563,0.95611985734264
778.246565,0.9548519277492927
778.365567,0.9560720525449028
778.48457,0.9562078244159389
778.603572,0.9567434507589901
778.722574,0.9577839963240234
778.841577,0.95931575870233
778.960579,0.9564708177275763
779.079582,0.9582716324710236
779.198584,0.9603610226064526
779.317586,0.9587499293407711
779.436589,0.9587767747146261
779.555591,0.9588467679739031
779.674593,0.9590884278072926
779.793596,0.9590711643709635
779.912598,0.9593119214469696
780.031601,0.9601056005470792
780.150603,0.9605723252738672
780.269605,0.9604724309466337
780.388608,0.9611613366227941
780.50761,0.9620652530533835
780.626613,0.9621903296660842
780.745615,0.9627437481982223
780.864617,0.9633976731856583
780.98362,0.9631164021326604
781.102622,0.9639855250428897
781.221624,0.9629902421476404
781.340627,0.9640809643340359
781.459629,0.9647165030765475
781.578632,0.9648573619684456
781.697634,0.9637358851216689
781.816636,0.9636973364572424
781.935639,0.964828416681768
782.054641,0.965417141558776
782.173643,0.9654808611928436
782.292646,0.9655609994300135
782.411648,0.9666729999739055
782.530651,0.9665550730615966
782.649653,0.9662284326522407
782.768655,0.9649374484530321
782.887658,0.9655542405266737
783.00666,0.9651555489608116
783.125663,0.9660033276531835
783.244665,0.9650223666848433
783.363667,0.9661492051691344
783.48267,0.9657377132617316
783.601672,0.9665115790619312
783.720674,0.9658188386368637
783.839677,0.9665241437941295
783.958679,0.9655561716370858
784.077682,0.9678037014771392
784.196684,0.9665579727311653
784.315686,0.9659105957849297
784.434689,0.9680263219288495
784.553691,0.9661627313526898
784.672693,0.9662970373063954
784.791696,0.9653939718254165
784.910698,0.9657126044076033
785.029701,0.9683826211703589
785.148703,0.9648506079905508
785.267705,0.9651507231951312
785.386708,0.9647232561157046
785.50571,0.965965654258041
785.624712,0.9645978502439679
785.743715,0.9653080555852535
785.862717,0.9643683032727829
785.98172,0.966307666632267
786.100722,0.9654663790885418
786.219724,0.9658565063060853
786.338727,0.9644502780624403
786.457729,0.9645312952884734
786.576732,0.9630085391360621
786.695734,0.9643769826265695
786.814736,0.9645573379850211
786.933739,0.9636279527468611
787.052741,0.9625646945135663
787.171743,0.9636751716733999
787.290746,0.9636337345319229
787.409748,0.9629796493132375
787.528751,0.9625406306970025
787.647753,0.962292327246805
787.766755,0.96231446022486
787.885758,0.9616429990988176
788.00476,0.9599596755863741
788.123762,0.960833636483055
788.242765,0.9590145808414962
788.361767,0.9600537562444584
788.48077,0.9590328022916353
788.599772,0.9588151265526463
788.718774,0.9565750787288299
788.837777,0.9566956147823616
788.956779,0.9572611890014177
789.075782,0.9560825693953234
789.194784,0.9554450749495689
789.313786,0.9558626956908077
789.432789,0.9559869659186374
789.551791,0.9534664888222724
789.670793,0.955491892905272
789.789796,0.9533187129694293
789.908798,0.9536047514869525
790.027801,0.9530746946145913
790.146803,0.9517165786668829
790.265805,0.9520725872367571
790.384808,0.9514168351566842
790.50381,0.9528536069326033
790.622812,0.9507406182104989
790.741815,0.9492367864087791
790.860817,0.9499081341102181
790.97982,0.9485213316321732
791.098822,0.9464624325825185
791.217824,0.9464132178156193
791.336827,0.9476036072334231
791.455829,0.9442540767039026
791.574831,0.9455230618617158
791.693834,0.9429651062024078
791.812836,0.9454937511011172
791.931839,0.943624469232175
792.050841,0.9419020412439669
792.169843,0.9430480907830215
792.288846,0.9403802163702774
792.407848,0.9394590951813374
792.526851,0.9383624475250697
792.645853,0.9370965129190337
792.764855,0.9378568064483654
792.883858,0.9370674633774034
793.00286,0.9372042852148076
793.121862,0.9364772967974682
793.240865,0.9340381460425282
793.359867,0.9364098728593896
793.47887,0.9316239805981102
793.597872,0.9317814383556371
793.716874,0.9308463992596987
793.835877,0.9294669771439078
793.954879,0.9287432043148308
794.073881,0.9287088414519881
794.192884,0.9296482408770904
794.311886,0.9270998557146969
794.430889,0.9280107149316873
794.549891,0.92527064044433
794.668893,0.926050046407447
794.787896,0.9240149757039363
794.906898,0.9236953218256526
795.025901,0.9210803540565131
795.144903,0.9200290806835293
795.263905,0.9202250677495964
795.382908,0.9160915260784405
795.50191,0.9191747705560706
795.620912,0.9170731856877576
795.739915,0.9167898538504033
795.858917,0.9166532623385
795.97792,0.9152106697901596
796.096922,0.914218204723099
796.215924,0.9126188093259447
796.334927,0.9143900939026636
796.453929,0.9125330271896916
796.572931,0.9103355601721022
796.691934,0.9116255083931114
796.810936,0.9090774362855849
796.929939,0.9086584481716379
797.048941,0.9103865403909046
797.167943,0.9078655355031223
797.286946,0.9067948859786791
797.405948,0.9059845736142103
797.52495,0.904692655630375
797.643953,0.9044484215864346
797.762955,0.9036257478960913
797.881958,0.9014145746070722
798.00096,0.9003335258765078
798.119962,0.9002164901256325
798.238965,0.8989660584556984
798.357967,0.8981483714465202
798.47697,0.8963628333869532
798.595972,0.8957893447095374
798.714974,0.8953415619921908
798.833977,0.8931774550377408
798.952979,0.8914552849782014
799.071981,0.8886338460681888
799.190984,0.8877545338919264
799.309986,0.8853608296053802
799.428989,0.8818617335030432
799.547991,0.8792201127149315
799.666993,0.8760781322122511
799.785996,0.8732791629284792
799.904998,0.8681419854428708
800.024,0.8677340545809745
800.143003,0.861276231192944
800.262005,0.8585417229502261
800.381008,0.8548835655175806
800.50001,0.8491580073790521
800.619012,0.8445426844177859
800.738015,0.8388360523604862
800.857017,0.8330263538840145
800.97602,0.8275713101797523
801.095022,0.8220862191085571
801.214024,0.8184196944966857
801.333027,0.8137598346019803
801.452029,0.8095878402627756
801.571031,0.8053808563243945
801.690034,0.8016365126306161
801.809036,0.7991073394489393
801.928039,0.7981010982663044
802.047041,0.7975585739986396
802.166043,0.7957819999948639
802.285046,0.7956149033206298
802.404048,0.7973352888592983
802.52305,0.7997948673554905
802.642053,0.8016365126306161
802.761055,0.8066624304673984
802.880058,0.8078652533693245
802.99906,0.8133286561620211
803.118062,0.8165884861001066
803.237065,0.8219382569061152
803.356067,0.8252408465831146
803.47507,0.827380990665994
803.594072,0.8323102591845303
803.713074,0.8357297363853322
803.832077,0.8430575965538815
803.951079,0.847274967550245
804.070081,0.8534571013922331
804.189084,0.8614915771678676
804.308086,0.8688367769107567
804.427089,0.871891752343131
804.546091,0.8701236073602278
804.665093,0.870306352505342
804.784096,0.8724848403617971
804.903098,0.8713339201469749
805.0221,0.871891752343131
805.141103,0.8737246488908372
805.260105,0.8727117159128347
805.379108,0.8727553525895382
805.49811,0.871830722056552
805.617112,0.8727378976570362
805.736115,0.873095793558722
805.855117,0.8725808189729637
805.974119,0.8748612295517565
806.093122,0.8762270781547735
806.212124,0.8756226900087362
806.331127,0.8765425766892381
806.450129,0.8778671557855755
806.569131,0.8781832448542769
806.688134,0.8794487396644529
806.807136,0.8784291705908325
806.926139,0.8803726458069415
807.045141,0.8805839605986958
807.164143,0.88068083016209
807.283146,0.8820028426688359
807.402148,0.8825675051608676
807.52115,0.8826204607998305
807.640153,0.8835035227180009
807.759155,0.8841663989075382
807.878158,0.8852191832046576
807.99716,0.8852545926801706
808.116162,0.8863352623577047
808.235165,0.8865125471380633
808.354167,0.8869647838476624
808.473169,0.8866721337589131
808.592172,0.888225168502044
808.711174,0.8898877035529389
808.830177,0.8909562097727136
808.949179,0.8904841280942295
809.068181,0.8920795221352014
809.187184,0.891383971407984
809.306186,0.8929899074653672
809.425189,0.8947418840601962
809.544191,0.8962732015852793
809.663193,0.8963090532303708
809.782196,0.8974211658236857
809.901198,0.896165655253998
810.0202,0.8975647646978211
810.139203,0.8988941440476367
810.258205,0.8994426367487717
810.377208,0.900846862273232
810.49621,0.9012523345856829
810.615212,0.9034721445756012
810.734215,0.9027947945051966
810.853217,0.9036347841987518
810.972219,0.90502473876852
811.091222,0.9073835868724558
811.210224,0.9044393771474409
811.329227,0.9073082771601417
811.448229,0.9077003190108176
811.567231,0.908319581772982
811.686234,0.9093274669582052
811.805236,0.9091919872591167
811.924238,0.9101016339939393
812.043241,0.9110805193070699
812.162243,0.9130597106799547
812.281246,0.9135264034219525
812.400248,0.9129209361510627
812.51925,0.9140472619024677
812.638253,0.9150093455892798
812.757255,0.9163856386608557
812.876258,0.9184323773087234
812.99526,0.9177373870860885
813.114262,0.9182836033146182
813.233265,0.9187410224369769
813.352267,0.9223624683327567
813.471269,0.9213042037791886
813.590272,0.9221143861973183
813.709274,0.9254168447553567
813.828277,0.9256186076188664
813.947279,0.9274967393799886
814.066281,0.9273196044196942
814.185284,0.9284349127502298
814.304286,0.9289661294338106
814.423288,0.9307849654246865
814.542291,0.9323490660766932
814.661293,0.9350446470293083
814.780296,0.9337047539384226
814.899298,0.9361580124803301
815.0183,0.9379233966455472
815.137303,0.9381081857558162
815.256305,0.9396460661442724
815.375308,0.9393895777804696
815.49431,0.9414217936764716
815.613312,0.9420819617157026
815.732315,0.9441313316525323
815.851317,0.9430226288283083
815.970319,0.9456866515015137
816.089322,0.9460886537478281
816.208324,0.9480026323409599
816.327327,0.9487072600335613
816.446329,0.9489814760540174
816.565331,0.9495852202430889
816.684334,0.9509421965881126
816.803336,0.9526925882794912
816.922338,0.9538136137971163
817.041341,0.9539042303946472
817.160343,0.9524468252965032
817.279346,0.9539233086700373
817.398348,0.95520337792157
817.51735,0.9570420012870875
817.636353,0.9556390499875839
817.755355,0.958002395971799
817.874357,0.9582869649398027
817.99336,0.9585102718168745
818.112362,0.9589455342773817
818.231365,0.9605387058308262
818.350367,0.9619296114156632
818.469369,0.9598828818841162
818.588372,0.9602659515713085
818.707374,0.9618613168377389
818.826377,0.9612891795819333
818.945379,0.9613805063919484
819.064381,0.9636905905994978
819.183384,0.9637927472163064
819.302386,0.9611747929757011
819.421388,0.9614901100169649
819.540391,0.9630807674850265
819.659393,0.9646837032730428
819.778396,0.9668798901323573
819.897398,0.9633273477224263
820.0164,0.9640828924978927
820.135403,0.9637262478110044
820.254405,0.9637060097723005
820.373407,0.9656739766759869
820.49241,0.9653708026481239
820.611412,0.9667426029355802
820.730415,0.9672889668395073
820.849417,0.9668383151909493
820.968419,0.9659405394775239
821.087422,0.9669620784159711
821.206424,0.96537273339166
821.325427,0.9675908080819464
821.444429,0.9667242350006203
821.563431,0.9667319688254356
821.682434,0.9669669132384503
821.801436,0.9677649901033128
821.920438,0.9679566265427347
822.039441,0.9678579000019665
822.158443,0.968258676127501
822.277446,0.9681870276364944
822.396448,0.9690994895186007
822.51545,0.9680379383144109
822.634453,0.9686983653683683
822.753455,0.9683467916762253
822.872457,0.9689938634309695
822.99146,0.969377660987789
823.110462,0.9689822355743756
823.229465,0.970207803515907
823.348467,0.9710260335297655
823.467469,0.9683506650711388
823.586472,0.970581405434015
823.705474,0.9719829653843608
823.824476,0.9693146534875907
823.943479,0.9709036919572217
824.062481,0.9714660079696412
824.181484,0.9716078523611934
824.300486,0.9713455536529749
824.419488,0.9732532044226977
824.538491,0.9725556319847302
824.657493,0.9711386790829707
824.776496,0.973924006945477
824.895498,0.9729632181778761
825.0145,0.9724204561468226
825.133503,0.9721900198065008
825.252505,0.9721316901552194
825.371507,0.973406017171279
825.49051,0.9725955075830857
825.609512,0.9736863984771943
825.728515,0.9724856105000309
825.847517,0.975062214769561
825.966519,0.9725147855059688
826.085522,0.9723271082638026
826.204524,0.9717924753917745
826.323526,0.9729612722533857
826.442529,0.9733700018149317
826.561531,0.9738081168842458
826.680534,0.97226099226841
826.799536,0.9738831029961742
826.918538,0.9734868132236939
827.037541,0.9729943534990203
827.156543,0.9748301775759672
827.275546,0.9735111506982417
827.394548,0.9737565064217404
827.51355,0.9741353713871966
827.632553,0.9740477031489018
827.751555,0.9730741423073037
827.870557,0.9731656155758568
827.98956,0.9734692906187598
828.108562,0.9734722110310122
828.227565,0.973175347280671
828.346567,0.9720646153827049
828.465569,0.9730829000139941
828.584572,0.9718332915328739
828.703574,0.972045174284809
828.822576,0.971764293818623
828.941579,0.9723319699114981
829.060581,0.9718031651677975
829.179584,0.9726849904859337
829.298586,0.9725177030547016
829.417588,0.9718468972941955
829.536591,0.9727131987596758
829.655593,0.9711746118788495
829.774595,0.9697412457785469
829.893598,0.9708075772494744
830.0126,0.9715553869537447
830.131603,0.9688378679769282
830.250605,0.969403834537977
830.369607,0.9697373668213217
830.48861,0.9707852489319744
830.607612,0.9680873095082196
830.726615,0.9692245114164876
830.845617,0.9675017938223216
830.964619,0.9700972061304769
831.083622,0.9682325334961727
831.202624,0.9689376634167067
831.321626,0.9672512433054141
831.440629,0.9675917756732383
831.559631,0.9674098855176221
831.678634,0.9679314599976111
831.797636,0.9674224619278803
831.916638,0.9654905160497298
832.035641,0.9646644097919127
832.154643,0.9648448189042701
832.273645,0.9660129877347604
832.392648,0.9639778131895368
832.51165,0.9649393783298589
832.630653,0.9655291364427745
832.749655,0.9621720482234948
832.868657,0.9639652815594211
832.98766,0.9626031978714089
833.106662,0.9608057727116237
833.225665,0.9616622321511294
833.344667,0.9585543643034975
833.463669,0.9597216351050684
833.582672,0.9583013393520846
833.701674,0.9565320338188048
833.820676,0.9558808572545602
833.939679,0.9539509728471174
834.058681,0.9549913463080513
834.177684,0.9536753208495967
834.296686,0.951869817371433
834.415688,0.9504259751421718
834.534691,0.948472958277791
834.653693,0.9465996795854102
834.772695,0.9469348351910256
834.891698,0.946249502490721
835.0107,0.9451591055489849
835.129703,0.943842471662879
835.248705,0.9416449370830221
835.367707,0.9401141264225481
835.48671,0.9369194184140499
835.605712,0.9363143639233965
835.724714,0.9359324255836353
835.843717,0.9328218869031455
835.962719,0.9314386058713683
836.081722,0.9293498716825866
836.200724,0.9282371771734006
836.319726,0.9245861934470238
836.438729,0.9241757682982589
836.557731,0.92328713870852
836.676734,0.920711995591495
836.795736,0.9173666960663337
836.914738,0.9175868904956641
837.033741,0.9144696493014428
837.152743,0.9107343744814154
837.271745,0.910540408717738
837.390748,0.9050518899179483
837.50975,0.90483832287383
837.628753,0.9024788716168504
837.747755,0.8982920866828639
837.866757,0.8973404015532083
837.98576,0.8945987368108319
838.104762,0.8917851844612841
838.223764,0.8870091331955793
838.342767,0.8871067095668328
838.461769,0.8835035227180009
838.580772,0.8797741959038201
838.699774,0.8761131760384113
838.818776,0.8732791629284792
838.937779,0.8696538674534428
839.056781,0.8660089808300293
839.175784,0.8639416907615246
839.294786,0.8597101340328837
839.413788,0.8570320184475012
839.532791,0.8533973614860567
839.651793,0.8483092738091857
839.770795,0.8442809167616994
839.889798,0.8417687046848644
840.0088,0.836013932806357
840.127803,0.8346106085217033
840.246805,0.8291368989713634
840.365807,0.8249685620331639
840.48481,0.8205749712398099
840.603812,0.8167926587421485
840.722814,0.8116792736796434
840.841817,0.8075825500066196
840.960819,0.8030887886317751
841.079822,0.7973113691594298
841.198824,0.7922090262152822
841.317826,0.7877614211538729
841.436829,0.7825088865647863
841.555831,0.7786683981913164
841.674833,0.7727265844610199
841.793836,0.7655276074013192
841.912838,0.7620523689506268
842.031841,0.7573043945204156
842.150843,0.7517962018047728
842.269845,0.7441594147231158
842.388848,0.7386508001168385
842.50785,0.7327505124790336
842.626853,0.7276973829255994
842.745855,0.7198949358862146
842.864857,0.7148232283015263
842.98386,0.7074346650132136
843.102862,0.7027669148306971
843.221864,0.6954056045351693
843.340867,0.6889752019365507
843.459869,0.6828090731489144
843.578872,0.6749207516264266
843.697874,0.6685393640701479
843.816876,0.6632123854824596
843.935879,0.6562391490460343
844.054881,0.6496574857349036
844.173883,0.643489222717472
844.292886,0.6365132781552434
844.411888,0.6297451910895567
844.530891,0.6234354797315199
844.649893,0.6174544366524723
844.768895,0.6113290019504297
844.887898,0.6055367646474232
845.0069,0.5998533921740582
845.125903,0.5949249594271261
845.244905,0.5883107407568762
845.363907,0.5840667527686031
845.48291,0.5776483421775576
845.601912,0.5730169394296015
845.720914,0.5680646763102007
845.839917,0.5636228256747149
845.958919,0.5596800487771775
846.077922,0.5554703759207468
846.196924,0.5523132012737881
846.315926,0.548970814548254
846.434929,0.5460034415783752
846.553931,0.5433726035439493
846.672933,0.5408031119091827
846.791936,0.539539112083874
846.910938,0.5383372804042986
847.029941,0.5357112370120645
847.148943,0.5355719701959121
847.267945,0.5350848213893581
847.386948,0.53645102885811
847.50595,0.5369770085543462
847.624952,0.5376970400591765
847.743955,0.5397657661049617
847.862957,0.5407274047731386
847.98196,0.5437585350819492
848.100962,0.5461454209297014
848.219964,0.5494596160576086
848.338967,0.5524954947069707
848.457969,0.5577413246396308
848.576972,0.5608397863924648
848.695974,0.5660459615069179
848.814976,0.5711176777096851
848.933979,0.57405503928693
849.052981,0.5811130283505626
849.171983,0.585230202855501
849.290986,0.5900075178764961
849.409988,0.5956035606100548
849.528991,0.6007298177616288
849.647993,0.6033788525625673
849.766995,0.6079576828584266
849.885998,0.6117509645221214
850.005,0.615087958162356
850.124002,0.6163994918007086
850.243005,0.6179485978399141
850.362007,0.6194768174508387
850.48101,0.6198486150694409
850.600012,0.6179856758681143
850.719014,0.6182391019440157
850.838017,0.6172815736121647
850.957019,0.6159127284990059
851.076022,0.6139388184610819
851.195024,0.6107424077188389
851.314026,0.6082860686633577
851.433029,0.6045989096875799
851.552031,0.5996674664424616
851.671033,0.5944967676238857
851.790036,0.590349821495318
851.909038,0.5847388158965187
