nu,[0]Hexadecane-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
911.409074,0.9094966175975813
911.528076,0.9059546766165841
911.647078,0.8998114838383251
911.76608,0.898031619747257
911.885082,0.9132313820421649
912.004084,0.9310102426437633
912.123086,0.8971250656981716
912.242088,0.8896029850451929
912.36109,0.8980944841608681
912.480092,0.9371892900662057
912.599094,0.8899321990504947
912.718096,0.8812975225603613
912.837098,0.88882936702084
912.9561,0.9232326663742858
913.075102,0.9173199115578494
913.194104,0.8910274891206313
913.313106,0.8947239894014621
913.432108,0.9122337654383836
913.55111,0.9173189942383965
913.670112,0.9182689108945049
913.789114,0.9237932387192699
913.908116,0.8969546281277709
914.027118,0.9008378538496514
914.14612,0.9046112369552637
914.265122,0.9362937652339766
914.384124,0.9065518975111458
914.503126,0.8778671557855755
914.622128,0.8905286534137579
914.74113,0.9329982069014852
914.860132,0.9130277541493235
914.979134,0.8962463137925507
915.098136,0.8880209002050432
915.217138,0.918473707695629
915.33614,0.9222213576703427
915.455142,0.9128068281659415
915.574144,0.9118434129281721
915.693146,0.9029302238813217
915.812148,0.9046655152578138
915.93115,0.9087456835698945
916.050152,0.930581145836318
916.169154,0.9135373658045677
916.288156,0.8952341274509531
916.407158,0.9029844013200615
916.52616,0.9359979431465141
916.645162,0.8982112440330362
916.764164,0.8753250288993892
916.883166,0.8909651193793593
917.002168,0.919308060561093
917.12117,0.9116765608510369
917.240172,0.910854599353514
917.359174,0.9034902141991883
917.478176,0.9123350290063714
917.597178,0.9168797036586495
917.71618,0.9218977147764511
917.835182,0.9268755246947621
917.954184,0.9056974220203068
918.073186,0.898031619747257
918.192188,0.9124901391452906
918.31119,0.941329538861251
918.430192,0.9000094641418044
918.549194,0.8970712398090226
918.668196,0.8915622660311335
918.787198,0.9417852526318963
918.9062,0.9171960817284907
919.025202,0.9009819994376069
919.144204,0.9020818682604823
919.263206,0.9245279463516394
919.382208,0.9271063454364008
919.50121,0.9175189915780584
919.620212,0.9068882906621935
919.739214,0.907749336151495
919.858216,0.9148620409429822
919.977218,0.9202683193441852
920.09622,0.9311070727440762
920.215222,0.900693731323145
920.334224,0.8993257168059553
920.453226,0.9075895863267294
920.572228,0.9441181139064136
920.69123,0.9063642606894421
920.810232,0.8930970726840476
920.929234,0.9038878373641173
921.048236,0.9314581662874752
921.167238,0.9133939516964384
921.28624,0.9051632181469539
921.405242,0.9008828968684099
921.524244,0.9258380052264616
921.643246,0.9143407181707496
921.762248,0.9284367696219122
921.88125,0.9226816609639407
922.000252,0.908312315245394
922.119254,0.907054266405702
922.238256,0.9148291065023317
922.357258,0.9418653077806656
922.47626,0.9073491069512774
922.595262,0.8983819203831424
922.714264,0.9072030355041252
922.833266,0.9422355335912301
922.952268,0.9243033133546905
923.07127,0.8976275964304349
923.190272,0.8913483167622253
923.309274,0.922916974788724
923.428276,0.9221383614830369
923.547278,0.9168769530236643
923.66628,0.9095084411304628
923.785282,0.9157901815402554
923.904284,0.9198644102165334
924.023286,0.9323350809455908
924.142288,0.9364014452084584
924.26129,0.9131318452463763
924.380292,0.9092210818682203
924.499294,0.9179567525347291
924.618296,0.9504639929415284
924.737298,0.9238625258104073
924.8563,0.9051550717146495
924.975302,0.9017752125596971
925.094304,0.9421827698787467
925.213306,0.927437381488141
925.332308,0.9150981058006027
925.45131,0.9044393771474409
925.570312,0.9298155926216535
925.689314,0.922207524453727
925.808316,0.9246444442120908
925.927318,0.9267856221292117
926.04632,0.9208556378666134
926.165322,0.916538687841763
926.284324,0.9330159340358235
926.403326,0.9518898068474865
926.522328,0.9240962925996892
926.64133,0.9070896422119156
926.760332,0.9147193335960576
926.879334,0.9579382119614573
926.998336,0.9412956516078262
927.117338,0.9081869767944422
927.23634,0.913866298460583
927.355342,0.94065014422517
927.474344,0.9390073240162307
927.593346,0.9325448799403054
927.712348,0.9097895226636326
927.83135,0.9240547092021557
927.950352,0.9325532728819931
928.069354,0.9253715004409084
928.188356,0.9441086727724802
928.307358,0.915064247797065
928.42636,0.9183938039589225
928.545362,0.9189413298125788
928.664364,0.9538107523605671
928.783366,0.9299941343548948
928.902368,0.9039601512836246
929.02137,0.9116856776622294
929.140372,0.9459912116348471
929.259374,0.9521563733109671
929.378376,0.9249061556202204
929.497378,0.9109028759265976
929.61638,0.9342679476908986
929.735382,0.9319146926287755
929.854384,0.9355936793623393
929.973386,0.9369362831153631
930.092388,0.9169154626643882
930.21139,0.9208224876603576
930.330392,0.9397635292438311
930.449394,0.9577763340827019
930.568396,0.9328377450100164
930.687398,0.9113438596279931
930.8064,0.9307905501512331
930.925402,0.9653543914839742
931.044404,0.9477599747285802
931.163406,0.9139129068303078
931.282408,0.9123350290063714
931.40141,0.9601670492718525
931.520412,0.9469717663697513
931.639414,0.9294223637997338
931.758416,0.9209412814232987
931.877418,0.9330653851907714
931.99642,0.9394309118312344
932.115422,0.9439142064166115
932.234424,0.9534855583427433
932.353426,0.92638904275698
932.472428,0.9195572268060064
932.59143,0.9411667029367417
932.710432,0.9606799153992324
932.829434,0.9420263805196227
932.948436,0.9191720130358952
933.067438,0.924665711278878
933.18644,0.9564172568615017
933.305442,0.9447178192950537
933.424444,0.9353869360051826
933.543446,0.9182468727051027
933.662448,0.9355712253834834
933.78145,0.9520792517681936
933.900452,0.9342800932531645
934.019454,0.9479741926885866
934.138456,0.929294112363082
934.257458,0.9293340728690583
934.37646,0.9610469652289689
934.495462,0.9692632811723342
934.614464,0.938839256747701
934.733466,0.9360073031727456
934.852468,0.9288397986308969
934.97147,0.977466752977774
935.090472,0.9495681278629563
935.209474,0.926473347995701
935.328476,0.9385454460441128
935.447478,0.9532700949548378
935.56648,0.9595738493530571
935.685482,0.943381045522122
935.804484,0.9370618409894903
935.923486,0.9372680172730676
936.042488,0.9549894363272686
936.16149,0.9439009917102248
936.280492,0.9597638637860371
936.399494,0.9341352910611701
936.518496,0.9267077754065609
936.637498,0.947722065087789
936.7565,0.971473779728792
936.875502,0.9365662663666515
936.994504,0.9284274853006377
937.113506,0.9376458124046346
937.232508,0.9721968251604581
937.35151,0.96726091586621
937.470512,0.9422119779973365
937.589514,0.9265836048842673
937.708516,0.948786954790537
937.827518,0.9586492658831143
937.94652,0.9554450749495689
938.065522,0.9520963893489631
938.184524,0.9425257868322807
938.303526,0.9515157876529811
938.422528,0.9590865096323552
938.54153,0.9806182881300972
938.660532,0.9500335302598846
938.779534,0.9334004157984508
938.898536,0.9509887938973702
939.017538,0.9699332735553335
939.13654,0.9574162778758956
939.255542,0.9356254900882168
939.374544,0.9378605578830941
939.493546,0.9730644116145342
939.612548,0.9689706078573151
939.73155,0.9583588391574226
939.850552,0.9354224813841088
939.969554,0.9504858538647657
940.088556,0.9470655212154103
940.207558,0.960626118830288
940.32656,0.964828416681768
940.445562,0.9449757624673623
940.564564,0.9429669921345061
940.683566,0.9571022968324584
940.802568,0.9828664772039274
940.92157,0.9587633519337397
941.040572,0.9308938736366473
941.159574,0.9388232966159978
941.278576,0.9761832051399714
941.397578,0.9802898360223734
941.51658,0.9485497876989611
941.635582,0.939141611664903
941.754584,0.961783409226376
941.873586,0.9670616806394744
941.992588,0.9533339661908623
942.11159,0.9475372773024915
942.230592,0.9456894885657238
942.349594,0.9585879142933695
942.468596,0.966631433928583
942.587598,0.9841066535985625
942.7066,0.9551078623596355
942.825602,0.9462939772624871
942.944604,0.9557804950336573
943.063606,0.9912209627805996
943.182608,0.9727666994568633
943.30161,0.9503527951595513
943.420612,0.9387772954015026
943.539614,0.975538161251865
943.658616,0.9720840568694269
943.777618,0.9683864947085906
943.89662,0.9459287782752027
944.015622,0.9562269487636701
944.134624,0.9615401088026431
944.253626,0.9707803950178645
944.372628,0.9696685179124426
944.49163,0.9500639318192752
944.610632,0.9443796708479296
944.729634,0.9467019178715735
944.848636,0.9919681292356657
944.967638,0.9668160781654267
945.08664,0.9468562428613316
945.205642,0.9486465447118302
945.324644,0.9786325880469837
945.443646,0.9864121595579534
945.562648,0.9616343443507721
945.68165,0.9529832038355359
945.800652,0.9841716067811315
945.919654,0.9717069614166102
946.038656,0.9661849533510629
946.157658,0.9618574694001665
946.27666,0.9614699189366617
946.395662,0.9661105599738367
946.514664,0.9634795654682518
946.633666,0.9893293397618309
946.752668,0.9660728823967153
946.87167,0.961248806284236
946.990672,0.9559726262216967
947.109674,0.9908484328420789
947.228676,0.9747580428118457
947.347678,0.9516804141240242
947.46668,0.9614631886707851
947.585682,0.9865976224769184
947.704684,0.9752855295853138
947.823686,0.9633533579119509
947.942688,0.9485820389400108
948.06169,0.9569262062106753
948.180692,0.9765581314719938
948.299694,0.9715816193033275
948.418696,0.9866647133963122
948.537698,0.9630672844486632
948.6567,0.9503756039003389
948.775702,0.9713727517092482
948.894704,0.9896439965196481
949.013706,0.961976747121438
949.132708,0.9447301007065335
949.25171,0.9489112540230366
949.370712,0.9901187436156326
949.489714,0.9699099954361068
949.608716,0.9660951023285386
949.727718,0.9452838747855057
949.84672,0.9729593263327871
949.965722,0.9816740012799432
950.084724,0.9772742109934456
950.203726,0.9716078523611934
950.322728,0.951216107381991
950.44173,0.9612545737943763
950.560732,0.9726597010049458
950.679734,0.9949176590216682
950.798736,0.96092492001442
950.917738,0.9613862746922917
951.03674,0.9571042110389663
951.155742,0.9902684608880078
951.274744,0.9968782827236797
951.393746,0.9666217676625751
951.512748,0.9578088990316617
951.63175,0.9883978303335983
951.750752,0.9818595552004783
951.869754,0.9791611923548471
951.988756,0.9742922198079491
952.107758,0.9599145585418803
952.22676,0.9715029243793514
952.345762,0.9699749815828126
952.464764,0.9791200684483763
952.583766,0.9728873300065355
952.702768,0.9649123604055183
952.82177,0.9725040879021651
952.940772,0.9989955048433633
953.059774,0.9767612766897101
953.178776,0.9545712425452813
953.297778,0.9612478450359104
953.41678,0.9806065207812439
953.535782,0.9919676332517251
953.654784,0.9736844511063447
953.773786,0.9561437606378635
953.892788,0.9732434719393159
954.01179,0.984102717179821
954.130792,0.9674930863453609
954.249794,0.9812009484262225
954.368796,0.9768784950758754
954.487798,0.9812892604855639
954.6068,0.9777962147847239
954.725802,0.9906365130279261
954.844804,0.9655600338694968
954.963806,0.9596227888673211
955.082808,0.9564822954462552
955.20181,0.9948446347455197
955.320812,0.9865522400300887
955.439814,0.9573052240289096
955.558816,0.954844288964426
955.677818,0.9871058511101342
955.79682,0.9965738825804038
955.915822,0.9831908766643718
956.034824,0.9717623502919789
956.153826,0.9741714150627419
956.272828,0.9766011009751007
956.39183,0.9841519235458288
956.510832,0.9742551974070265
956.629834,0.9661018650179243
956.748836,0.956215474109133
956.867838,0.9783302372928744
956.98684,0.9964891774004055
957.105842,0.9779898376032777
957.224844,0.9655851387567396
957.343846,0.9698139790994457
957.462848,0.9961725434556264
957.58185,0.9927739344692547
957.700852,0.976931247938924
957.819854,0.9531566625628993
957.938856,0.9773621696305143
958.057858,0.9913294082857887
958.17686,0.9771716025883268
958.295862,0.9912373180614162
958.414864,0.9815925257191195
958.533866,0.9740428329225616
958.652868,0.9883197499892161
958.77187,0.9942235482255722
958.890872,0.9808723011599904
959.009874,0.9610536925812713
959.128876,0.9527449878128206
959.247878,1.0
959.36688,0.9881744776637452
959.485882,0.9739843921058282
959.604884,0.9600403155859558
959.723886,0.9917276061289314
959.842888,1.0
959.96189,0.984464933623481
960.080892,0.9799085774357635
960.199894,0.9690239027063422
960.318896,0.9938125217739564
960.437898,0.9971606386330567
960.5569,0.9931069666932576
960.675902,0.9709522383554694
960.794904,0.9716593489420159
960.913906,0.9770299229779714
961.032908,1.0
961.15191,0.9836275103391136
961.270912,0.9684959285653891
961.389914,0.966938871604572
961.508916,0.9901330014281966
961.627918,0.9966198256953714
961.74692,0.9752855295853138
961.865922,0.9674688993205414
961.984924,0.9774775051711937
962.103926,1.0
962.222928,0.9941004709689414
962.34193,0.986011757508289
962.460932,0.9709250520734052
962.579934,0.9867249017795564
962.698936,0.9845712615779185
962.817938,0.9949302945561732
962.93694,0.9752006834351009
963.055942,0.9719022941461366
963.174944,0.9764409515271544
963.293946,0.9910352253763128
963.412948,0.9881645959683771
963.53195,0.9809527359864683
963.650952,0.9650001714256561
963.769954,0.9935134292205899
963.888956,1.0
964.007958,0.9871463232797034
964.12696,0.9797988338208479
964.245962,0.9780240678466197
964.364964,0.9842582176933524
964.483966,0.9927823730835617
964.602968,0.9997077827037935
964.72197,0.9842355800146798
964.840972,0.9908741952362424
964.959974,0.9873911659271102
965.078976,0.9998150371077453
965.197978,0.9892037029137899
965.31698,0.9875037349363375
965.435982,0.9830050711478566
965.554984,0.9995678434065725
965.673986,0.9984944345025885
965.792988,0.9957144094645333
965.91199,0.9802594475084812
966.030992,0.9862701264336075
966.149994,1.0
966.268996,0.9960531095278732
966.387998,0.987514597537166
966.507,0.9861715043521503
966.626002,0.9764136115632729
966.745004,0.9977206017825344
966.864006,0.9994303623051913
966.983008,0.9799418948937899
967.10201,0.9771676939097338
967.221012,0.9913652950599154
967.340014,1.0
967.459016,0.9999671975380126
967.578018,0.9844157116073605
967.69702,0.986606501895478
967.816022,0.9993729266926978
967.935024,1.0
968.054026,0.996711120252632
968.173028,0.9802604277684187
968.29203,0.9836825950220492
968.411032,0.9992647404358819
968.530034,1.0
968.649036,0.9953139141226452
968.768038,0.9876419951372168
968.88704,0.9927475270338182
969.006042,0.9949658142017108
969.125044,1.0
969.244046,0.9897964134309131
969.363048,0.9933453409690328
969.48205,0.9854607309621103
969.601052,1.0
969.720054,1.0
969.839056,0.9972794075376659
969.958058,0.9913152323766083
970.07706,1.0
970.196062,1.0
970.315064,1.0
970.434066,0.993254056726773
970.553068,0.9892818530932115
970.67207,0.9992129398944193
970.791072,0.9985103106903124
970.910074,1.0
971.029076,0.9951825413567743
971.148078,0.9993541486518255
971.26708,0.9996356663856161
971.386082,1.0
971.505084,1.0
971.624086,1.0
971.743088,0.9883246916003201
971.86209,1.0
971.981092,1.0
972.100094,1.0
972.219096,0.9874069643121518
972.338098,0.9959419562033208
972.4571,1.0
972.576102,1.0
972.695104,1.0
972.814106,0.9973660748838226
972.933108,0.9987501816742921
973.05211,1.0
973.171112,1.0
973.290114,0.9990012091239817
973.409116,1.0
973.528118,0.9949233300684871
973.64712,1.0
973.766122,1.0
973.885124,1.0
974.004126,0.9823574842093027
974.123128,1.0
974.24213,1.0
974.361132,1.0
974.480134,1.0
974.599136,1.0
974.718138,1.0
974.83714,1.0
974.956142,1.0
975.075144,1.0
975.194146,1.0
975.313148,1.0
975.43215,1.0
975.551152,1.0
975.670154,1.0
975.789156,0.9990825910771188
975.908158,1.0
976.02716,1.0
976.146162,1.0
976.265164,0.9994574372404346
976.384166,1.0
976.503168,1.0
976.62217,1.0
976.741172,1.0
976.860174,1.0
976.979176,0.9979053967494703
977.098178,1.0
977.21718,1.0
977.336182,1.0
977.455184,1.0
977.574186,1.0
977.693188,1.0
977.81219,1.0
977.931192,1.0
978.050194,0.993270544880966
978.169196,1.0
978.288198,1.0
978.4072,1.0
978.526202,1.0
978.645204,1.0
978.764206,1.0
978.883208,1.0
979.00221,1.0
979.121212,1.0
979.240214,1.0
979.359216,1.0
979.478218,1.0
979.59722,1.0
979.716222,1.0
979.835224,0.9948687102769933
979.954226,1.0
980.073228,1.0
980.19223,1.0
980.311232,1.0
980.430234,1.0
980.549236,1.0
980.668238,1.0
980.78724,1.0
980.906242,1.0
981.025244,1.0
981.144246,1.0
981.263248,1.0
981.38225,1.0
981.501252,1.0
981.620254,1.0
981.739256,1.0
981.858258,1.0
981.97726,1.0
982.096262,1.0
982.215264,1.0
982.334266,1.0
982.453268,1.0
982.57227,1.0
982.691272,1.0
982.810274,1.0
982.929276,1.0
983.048278,1.0
983.16728,1.0
983.286282,1.0
983.405284,1.0
983.524286,1.0
983.643288,1.0
983.76229,1.0
983.881292,0.9984710700061867
984.000294,1.0
984.119296,1.0
984.238298,1.0
984.3573,1.0
984.476302,1.0
984.595304,1.0
984.714306,1.0
984.833308,1.0
984.95231,1.0
985.071312,1.0
985.190314,1.0
985.309316,1.0
985.428318,1.0
985.54732,1.0
985.666322,1.0
985.785324,1.0
985.904326,1.0
986.023328,1.0
986.14233,1.0
986.261332,1.0
986.380334,1.0
986.499336,1.0
986.618338,1.0
986.73734,1.0
986.856342,1.0
986.975344,1.0
987.094346,1.0
987.213348,1.0
987.33235,1.0
987.451352,1.0
987.570354,1.0
987.689356,1.0
987.808358,1.0
987.92736,1.0
988.046362,1.0
988.165364,1.0
988.284366,1.0
988.403368,1.0
988.52237,1.0
988.641372,1.0
988.760374,1.0
988.879376,1.0
988.998378,1.0
989.11738,1.0
989.236382,1.0
989.355384,1.0
989.474386,1.0
989.593388,1.0
989.71239,1.0
989.831392,1.0
989.950394,1.0
990.069396,1.0
990.188398,1.0
990.3074,1.0
990.426402,1.0
990.545404,1.0
990.664406,1.0
990.783408,1.0
990.90241,1.0
991.021412,1.0
991.140414,1.0
991.259416,1.0
991.378418,1.0
991.49742,1.0
991.616422,1.0
991.735424,1.0
991.854426,1.0
991.973428,1.0
992.09243,1.0
992.211432,1.0
992.330434,1.0
992.449436,1.0
992.568438,1.0
992.68744,1.0
992.806442,1.0
992.925444,1.0
993.044446,1.0
993.163448,1.0
993.28245,1.0
993.401452,1.0
993.520454,1.0
993.639456,1.0
993.758458,1.0
993.87746,1.0
993.996462,1.0
994.115464,1.0
994.234466,1.0
994.353468,1.0
994.47247,1.0
994.591472,1.0
994.710474,1.0
994.829476,1.0
994.948478,1.0
995.06748,1.0
995.186482,1.0
995.305484,1.0
995.424486,1.0
995.543488,1.0
995.66249,1.0
995.781492,1.0
995.900494,1.0
996.019496,1.0
996.138498,1.0
996.2575,1.0
996.376502,1.0
996.495504,1.0
996.614506,1.0
996.733508,1.0
996.85251,1.0
996.971512,1.0
997.090514,1.0
997.209516,1.0
997.328518,1.0
997.44752,1.0
997.566522,1.0
997.685524,1.0
997.804526,1.0
997.923528,1.0
998.04253,1.0
998.161532,1.0
998.280534,1.0
998.399536,1.0
998.518538,1.0
998.63754,1.0
998.756542,1.0
998.875544,1.0
998.994546,1.0
999.113548,1.0
999.23255,1.0
999.351552,1.0
999.470554,1.0
999.589556,1.0
999.708558,1.0
999.82756,1.0
999.946562,1.0
1000.065564,1.0
1000.184566,1.0
1000.303568,1.0
1000.42257,1.0
1000.541572,1.0
1000.660574,1.0
1000.779576,1.0
1000.898578,1.0
1001.01758,1.0
1001.136582,1.0
1001.255584,1.0
1001.374586,1.0
1001.493588,1.0
1001.61259,1.0
1001.731592,1.0
1001.850594,1.0
1001.969596,1.0
1002.088598,1.0
1002.2076,1.0
1002.326602,1.0
1002.445604,1.0
1002.564606,1.0
1002.683608,1.0
1002.80261,1.0
1002.921612,1.0
1003.040614,1.0
1003.159616,1.0
1003.278618,1.0
1003.39762,1.0
1003.516622,1.0
1003.635624,1.0
1003.754626,1.0
1003.873628,1.0
1003.99263,1.0
1004.111632,1.0
1004.230634,1.0
1004.349636,1.0
1004.468638,1.0
1004.58764,1.0
1004.706642,1.0
1004.825644,1.0
1004.944646,1.0
1005.063648,1.0
1005.18265,1.0
1005.301652,1.0
1005.420654,1.0
1005.539656,1.0
1005.658658,1.0
1005.77766,1.0
1005.896662,1.0
1006.015664,1.0
1006.134666,1.0
1006.253668,1.0
1006.37267,1.0
1006.491672,1.0
1006.610674,1.0
1006.729676,1.0
1006.848678,1.0
1006.96768,1.0
1007.086682,1.0
1007.205684,1.0
1007.324686,1.0
1007.443688,1.0
1007.56269,1.0
1007.681692,1.0
1007.800694,1.0
1007.919696,1.0
1008.038698,1.0
1008.1577,1.0
1008.276702,1.0
1008.395704,1.0
1008.514706,1.0
1008.633708,1.0
1008.75271,1.0
1008.871712,1.0
1008.990714,1.0
1009.109716,1.0
1009.228718,1.0
1009.34772,1.0
1009.466722,1.0
1009.585724,1.0
1009.704726,1.0
1009.823728,1.0
1009.94273,1.0
1010.061732,1.0
1010.180734,1.0
1010.299736,1.0
1010.418738,1.0
1010.53774,1.0
1010.656742,1.0
1010.775744,1.0
1010.894746,1.0
1011.013748,1.0
1011.13275,1.0
1011.251752,1.0
1011.370754,1.0
1011.489756,1.0
1011.608758,1.0
1011.72776,1.0
1011.846762,1.0
1011.965764,1.0
1012.084766,1.0
1012.203768,1.0
1012.32277,1.0
1012.441772,1.0
1012.560774,1.0
1012.679776,1.0
1012.798778,1.0
1012.91778,1.0
1013.036782,1.0
1013.155784,1.0
1013.274786,1.0
1013.393788,1.0
1013.51279,1.0
1013.631792,1.0
1013.750794,1.0
1013.869796,1.0
1013.988798,1.0
1014.1078,1.0
1014.226802,1.0
1014.345804,1.0
1014.464806,1.0
1014.583808,1.0
1014.70281,1.0
1014.821812,1.0
1014.940814,1.0
1015.059816,1.0
1015.178818,1.0
1015.29782,1.0
1015.416822,1.0
1015.535824,1.0
1015.654826,1.0
1015.773828,1.0
1015.89283,1.0
1016.011832,1.0
1016.130834,1.0
1016.249836,1.0
1016.368838,1.0
1016.48784,1.0
1016.606842,1.0
1016.725844,1.0
1016.844846,1.0
1016.963848,1.0
1017.08285,1.0
1017.201852,1.0
1017.320854,1.0
1017.439856,1.0
1017.558858,1.0
1017.67786,1.0
1017.796862,1.0
1017.915864,1.0
1018.034866,1.0
1018.153868,1.0
1018.27287,1.0
1018.391872,1.0
1018.510874,1.0
1018.629876,1.0
1018.748878,1.0
1018.86788,1.0
1018.986882,1.0
1019.105884,1.0
1019.224886,0.999177678291965
1019.343888,1.0
1019.46289,1.0
1019.581892,0.9993932941204872
1019.700894,1.0
1019.819896,1.0
1019.938898,1.0
1020.0579,1.0
1020.176902,1.0
1020.295904,1.0
1020.414906,1.0
1020.533908,0.9992857352086277
1020.65291,1.0
1020.771912,1.0
1020.890914,1.0
1021.009916,1.0
1021.128918,1.0
1021.24792,1.0
1021.366922,1.0
1021.485924,0.9972648473646053
1021.604926,1.0
1021.723928,1.0
1021.84293,1.0
1021.961932,1.0
1022.080934,1.0
1022.199936,0.9901359718316565
1022.318938,0.9979449145856296
1022.43794,1.0
1022.556942,1.0
1022.675944,0.997433100136078
1022.794946,0.9992373409723474
1022.913948,0.9970710976281588
1023.03295,1.0
1023.151952,1.0
1023.270954,0.9996256800751906
1023.389956,0.9954711861452392
1023.508958,1.0
1023.62796,1.0
1023.746962,0.996288604317353
1023.865964,1.0
1023.984966,0.9985373706863934
1024.103968,0.993828721050085
1024.22297,0.989396616444316
1024.341972,1.0
1024.460974,0.999148942355162
1024.579976,1.0
1024.698978,0.9955268345399029
1024.81798,1.0
1024.936982,0.9964257030614844
1025.055984,0.9982170912734418
1025.174986,0.994379951890534
1025.293988,0.9991730321265633
1025.41299,0.9997281169668925
1025.531992,0.9995172965388197
1025.650994,1.0
1025.769996,0.9989606405086304
1025.888998,0.9908603230946144
1026.008,0.9907107144815617
1026.127002,1.0
1026.246004,0.9886014612599123
1026.365006,0.9949560635845097
1026.484008,0.995746571559374
1026.60301,1.0
1026.722012,0.9910465232422799
1026.841014,0.9950832270950111
1026.960016,0.988625187979702
1027.079018,0.9991188584334235
1027.19802,0.9923238135626028
1027.317022,0.9934162683584558
1027.436024,0.9866173546266888
1027.555026,0.9964530054997899
1027.674028,0.9965256495717351
1027.79303,0.988545112582573
1027.912032,0.995060041925928
1028.031034,0.9892818530932115
1028.150036,0.9950421310063721
1028.269038,0.9897597916411234
1028.38804,1.0
1028.507042,0.99205850164864
1028.626044,0.9832823176678424
1028.745046,0.9908503154558898
1028.864048,0.999703014109043
1028.98305,0.9907178476243852
1029.102052,0.9882940540097656
1029.221054,0.9919545393653859
1029.340056,0.9963156041043755
1029.459058,0.9917051933382983
1029.57806,0.9932457134277384
1029.697062,0.99556884665877
1029.816064,0.9851602112707494
1029.935066,0.9821158539899226
1030.054068,0.9865798638795417
1030.17307,0.9961739380981636
1030.292072,0.9821836223218285
1030.411074,0.9815110569204868
1030.530076,0.9823525724341611
1030.649078,0.9998058288536577
1030.76808,0.9906086765330147
1030.887082,0.9879007912407519
1031.006084,0.9737847457698952
1031.125086,0.9985433619285913
1031.244088,0.9844737938477546
1031.36309,0.9910206572655758
1031.482092,0.9783018661273768
1031.601094,0.9948528919902556
1031.720096,0.9854567891270701
1031.839098,0.9861024747629095
1031.9581,0.9912215575133557
1032.077102,0.9865670384246769
1032.196104,0.979900738198501
1032.315106,0.9764038474759779
1032.434108,0.9944185345811667
1032.55311,0.9769732568857713
1032.672112,0.9738373315659704
1032.791114,0.9763091408961161
1032.910116,0.9937667080727166
1033.029118,0.9758972253589492
1033.14812,0.9822847924450996
1033.267122,0.971103718719814
1033.386124,0.9892234871856902
1033.505126,0.9785269014346544
1033.624128,0.9841115741441319
1033.74313,0.9835970183589211
1033.862132,0.9786707554621773
1033.981134,0.979224839900873
1034.100136,0.9798017732217584
1034.219138,0.9912062928189085
1034.33814,0.977557661612987
1034.457142,0.9719994892352246
1034.576144,0.9748711213032376
1034.695146,0.9869232534184861
1034.814148,0.9873961028952822
1034.93315,0.9737594276956415
1035.052152,0.9671235745676199
1035.171154,0.9944105792647113
1035.290156,0.9806653589376179
1035.409158,0.9849464546983305
1035.52816,0.9827436265726014
1035.647162,0.9857278270100809
1035.766164,0.9814511865720787
1035.885166,0.9782881699971241
1036.004168,0.9825854175848884
1036.12317,0.9724447669621102
1036.242172,0.965272339847942
1036.361174,0.9700448222957221
1036.480176,0.9875471860565923
1036.599178,0.9762203008065798
1036.71818,0.9739717303910321
1036.837182,0.9591546071919739
1036.956184,0.9877279237286333
1037.075186,0.9744091418895107
1037.194188,0.9718148268757496
1037.31319,0.970405746097281
1037.432192,0.9776915961869368
1037.551194,0.972728762295364
1037.670196,0.972439904750431
1037.789198,0.9714494931878818
1037.9082,0.9787157753523781
1038.027202,0.9648670105903083
1038.146204,0.9687719892418081
1038.265206,0.9754435386394944
1038.384208,0.9698013715996664
1038.50321,0.963362028131188
1038.622212,0.9651902951860024
1038.741214,0.9814717972634083
1038.860216,0.9747346488995464
1038.979218,0.9609902651306897
1039.09822,0.964038545704822
1039.217222,0.9861241692559928
1039.336224,0.9693049603895214
1039.455226,0.9753430731290772
1039.574228,0.959848326722365
1039.69323,0.9758991771553517
1039.812232,0.9579928159957393
1039.931234,0.9691353468630697
1040.050236,0.9725964801790795
1040.169238,0.9777512371933363
1040.28824,0.9582390517893944
1040.407242,0.970254374608173
1040.526244,0.9808389520686887
1040.645246,0.9707085599265644
1040.764248,0.9769527406627978
1040.88325,0.9646210008701801
1041.002252,0.9777766590559862
1041.121254,0.9655416884031358
1041.240256,0.9614218466425323
1041.359258,0.953008934729405
1041.47826,0.9707823365805961
1041.597262,0.972648029158565
1041.716264,0.9667986756326429
1041.835266,0.9613160960557905
1041.954268,0.9681802503510215
1042.07327,0.9509593137017047
1042.192272,0.9559726262216967
1042.311274,0.9739279026492962
1042.430276,0.9715893919873726
1042.549278,0.9620113789077027
1042.66828,0.95677598058932
1042.787282,0.9817103238899547
1042.906284,0.9658217360977258
1043.025286,0.9671632274470556
1043.144288,0.9550706138793535
1043.26329,0.9794912252840958
1043.382292,0.9657715146732171
1043.501294,0.96888727996819
1043.620296,0.9576843919679221
1043.739298,0.9630037241054039
1043.8583,0.9653263966125487
1043.977302,0.9619863669370081
1044.096304,0.9707503012920741
1044.215306,0.9693495494432397
1044.334308,0.9619873289238561
1044.45331,0.9605819310451487
1044.572312,0.9695657384969492
1044.691314,0.9626869479927012
1044.810316,0.95833967217231
1044.929318,0.9580790392291663
1045.04832,0.9712659065831499
1045.167322,0.9669814178509332
1045.286324,0.9631934545268857
1045.405326,0.9569195077506764
1045.524328,0.9710444831996738
1045.64333,0.9628294362048717
1045.762332,0.9596208696236627
1045.881334,0.9567807644811827
