nu,[0]Vinyl2-2-2-trifluoroacetate-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1332.70187,0.9999828511470432
1332.762135,0.999982806147816
1332.8224,0.9999827611485907
1332.882665,0.9999827151493847
1332.94293,0.9999826691501809
1333.003195,0.9999826241509618
1333.06346,0.9999825791517447
1333.123725,0.9999825331525471
1333.18399,0.9999824881533341
1333.244255,0.9999824431541232
1333.30452,0.9999823981549143
1333.364785,0.9999823541556897
1333.42505,0.9999823101564671
1333.485315,0.999982268157211
1333.54558,0.9999822251579744
1333.605845,0.9999821831587218
1333.66611,0.999982141159471
1333.726375,0.9999821001602041
1333.78664,0.9999820601609208
1333.846905,0.9999820201616393
1333.90717,0.9999819791623773
1333.967435,0.9999819411630627
1334.0277,0.9999819011637859
1334.087965,0.9999818601645288
1334.14823,0.999981821165237
1334.208495,0.9999817821659468
1334.26876,0.9999817411666945
1334.329025,0.9999817011674257
1334.38929,0.9999816601681768
1334.449555,0.9999816181689479
1334.50982,0.9999815751697393
1334.570085,0.999981533170514
1334.63035,0.9999814891713275
1334.690615,0.9999814451721429
1334.75088,0.9999814001729789
1334.811145,0.9999813541738356
1334.87141,0.9999813091746756
1334.931675,0.9999812641755178
1334.99194,0.9999812181763806
1335.052205,0.9999811731772269
1335.11247,0.999981128178075
1335.172735,0.9999810821789442
1335.233,0.9999810361798155
1335.293265,0.9999809901806889
1335.35353,0.9999809421816025
1335.413795,0.9999808951824993
1335.47406,0.9999808481833984
1335.534325,0.999980799184338
1335.59459,0.9999807491852993
1335.654855,0.9999806971863017
1335.71512,0.9999806451873068
1335.775385,0.999980592188334
1335.83565,0.9999805351894419
1335.895915,0.999980476190592
1335.95618,0.9999804161917653
1336.016445,0.9999803521930207
1336.07671,0.9999802861943197
1336.136975,0.9999802181956625
1336.19724,0.9999801481970496
1336.257505,0.9999800761984816
1336.31777,0.9999800021999586
1336.378035,0.9999799272014613
1336.4383,0.9999798512029897
1336.498565,0.9999797732045644
1336.55883,0.9999796942061654
1336.619095,0.9999796152077727
1336.67936,0.9999795362093862
1336.739625,0.999979457211006
1336.79989,0.9999793792126114
1336.860155,0.9999793012142228
1336.92042,0.9999792242158196
1336.980685,0.9999791472174223
1337.04095,0.9999790722189891
1337.101215,0.9999789962205825
1337.16148,0.9999789212221606
1337.221745,0.9999788472237231
1337.28201,0.9999787742252699
1337.342275,0.9999787012268221
1337.40254,0.9999786282283796
1337.462805,0.9999785552299424
1337.52307,0.9999784822315105
1337.583335,0.999978409233084
1337.6436,0.9999783362346627
1337.703865,0.9999782632362468
1337.76413,0.9999781902378363
1337.824395,0.9999781172394311
1337.88466,0.9999780462409873
1337.944925,0.9999779742425705
1338.00519,0.9999779022441591
1338.065455,0.9999778312457305
1338.12572,0.9999777592473292
1338.185985,0.9999776892488885
1338.24625,0.9999776202504304
1338.306515,0.999977551251977
1338.36678,0.9999774832535058
1338.427045,0.9999774162550166
1338.48731,0.9999773492565319
1338.547575,0.9999772822580518
1338.60784,0.9999772152595762
1338.668105,0.9999771472611279
1338.72837,0.9999770802626612
1338.788635,0.9999770142641761
1338.8489,0.9999769452657644
1338.909165,0.9999768742674039
1338.96943,0.9999768042690251
1339.029695,0.9999767322706978
1339.08996,0.9999766582724223
1339.150225,0.9999765832741758
1339.21049,0.9999765062759819
1339.270755,0.9999764282778174
1339.33102,0.9999763462797536
1339.391285,0.9999762642816966
1339.45155,0.999976180283694
1339.511815,0.9999760942857462
1339.57208,0.9999760052878777
1339.632345,0.9999759172899931
1339.69261,0.9999758272921646
1339.752875,0.999975730294514
1339.81314,0.999975641296678
1339.873405,0.9999755582987032
1339.93367,0.9999754603011033
1339.993935,0.9999753743032175
1340.0542,0.9999752903052895
1340.114465,0.9999751933076911
1340.17473,0.9999751063098531
1340.234995,0.9999750233119227
1340.29526,0.9999749363140994
1340.355525,0.9999748633159318
1340.41579,0.9999747903177694
1340.476055,0.9999747173196124
1340.53632,0.9999746443214607
1340.596585,0.9999745723232889
1340.65685,0.9999745093248927
1340.717115,0.9999744613261174
1340.77738,0.9999744013276516
1340.837645,0.9999743393292406
1340.89791,0.9999742903304992
1340.958175,0.9999742423317345
1341.01844,0.9999741933329978
1341.078705,0.9999741453342377
1341.13897,0.9999741073352209
1341.199235,0.9999740723361277
1341.2595,0.9999740233373994
1341.319765,0.9999739853383872
1341.38003,0.9999739503392983
1341.440295,0.9999739023405498
1341.50056,0.9999738633415685
1341.560825,0.9999738293424576
1341.62109,0.9999737913434529
1341.681355,0.9999737563443708
1341.74162,0.9999737073456579
1341.801885,0.9999736693466578
1341.86215,0.9999736343475799
1341.922415,0.9999735963485825
1341.98268,0.9999735613495073
1342.042945,0.9999735133507774
1342.10321,0.9999734643520766
1342.163475,0.999973415353378
1342.22374,0.9999733673546553
1342.284005,0.9999733183559614
1342.34427,0.9999732703572433
1342.404535,0.9999732113588221
1342.4648,0.9999731483605118
1342.525065,0.9999730893620977
1342.58533,0.9999730163640649
1342.645595,0.9999729433660374
1342.70586,0.9999728603682865
1342.766125,0.9999727733706514
1342.82639,0.9999726903729147
1342.886655,0.9999725923755958
1342.94692,0.999972495378259
1343.007185,0.9999723873812354
1343.06745,0.9999722763843065
1343.127715,0.9999721693872787
1343.18798,0.9999720473906815
1343.248245,0.9999719363937903
1343.30851,0.9999718283968271
1343.368775,0.9999717074002431
1343.42904,0.9999715754039865
1343.489305,0.9999714404078329
1343.54957,0.9999713184113246
1343.609835,0.9999711974148024
1343.6701,0.999971065418613
1343.730365,0.9999709294225574
1343.79063,0.9999707974264035
1343.850895,0.9999706624303549
1343.91116,0.9999705304342362
1343.971425,0.9999703954382236
1344.03169,0.9999702634421402
1344.091955,0.9999701274461936
1344.15222,0.9999699954501455
1344.212485,0.9999698494545368
1344.27275,0.9999697044589192
1344.333015,0.999969558463353
1344.39328,0.9999694124678081
1344.453545,0.9999692664722846
1344.51381,0.9999691204767823
1344.574075,0.9999689744813014
1344.63434,0.9999688294858106
1344.694605,0.9999686724907166
1344.75487,0.9999685134957104
1344.815135,0.9999683565006661
1344.8754,0.9999681975057101
1344.935665,0.9999680405107153
1344.99593,0.9999678705161629
1345.056195,0.9999677115212842
1345.11646,0.9999675545263658
1345.176725,0.9999673845318959
1345.23699,0.9999672035378158
1345.297255,0.9999670205438342
1345.35752,0.9999668495494883
1345.417785,0.9999666695554716
1345.47805,0.9999664855616214
1345.538315,0.9999663045677039
1345.59858,0.9999661205739208
1345.658845,0.9999659405800352
1345.71911,0.9999657455866958
1345.779375,0.99996555159336
1345.83964,0.9999653566000964
1345.899905,0.9999651626068361
1345.96017,0.9999649576139987
1346.020435,0.9999647496213092
1346.0807,0.9999645446285566
1346.140965,0.9999643366359529
1346.20123,0.9999641316432849
1346.261495,0.999963912651164
1346.32176,0.9999636936590911
1346.382025,0.9999634746670663
1346.44229,0.9999632566750525
1346.502555,0.9999630376831232
1346.56282,0.999962818691242
1346.623085,0.9999625896997827
1346.68335,0.9999623577084888
1346.743615,0.999962127717173
1346.80388,0.9999618847264055
1346.864145,0.9999616527352752
1346.92441,0.9999614227441215
1346.984675,0.9999611797535253
1347.04494,0.9999609367629881
1347.105205,0.99996069377251
1347.16547,0.999960450782091
1347.225735,0.9999602077917309
1347.286,0.9999599648014299
1347.346265,0.9999597118115908
1347.40653,0.9999594548219779
1347.466795,0.9999592008323087
1347.52706,0.9999589438428271
1347.587325,0.9999586908532463
1347.64759,0.9999584338638958
1347.707855,0.9999581798744859
1347.76812,0.9999579128856875
1347.828385,0.9999576558965368
1347.88865,0.999957402907282
1347.948915,0.9999571349187338
1348.00918,0.9999568679302144
1348.069445,0.9999566009417664
1348.12971,0.9999563329534332
1348.189975,0.9999560549656114
1348.25024,0.9999557739779994
1348.310505,0.9999554969902883
1348.37077,0.9999552150028779
1348.431035,0.9999549380153218
1348.4913,0.9999546460285225
1348.551565,0.9999543540418084
1348.61183,0.9999540630551338
1348.672095,0.9999537600690985
1348.73236,0.9999534550832483
1348.792625,0.9999531530973504
1348.85289,0.999952837112204
1348.913155,0.9999525211271574
1348.97342,0.9999522051422106
1349.033685,0.999951878157893
1349.09395,0.9999515491737792
1349.154215,0.999951222189676
1349.21448,0.9999508822063183
1349.274745,0.9999505422230762
1349.33501,0.9999502012399994
1349.395275,0.9999498612569888
1349.45554,0.9999495102746491
1349.515805,0.9999491562925851
1349.57607,0.9999488063104417
1349.636335,0.9999484523286268
1349.6966,0.9999481013467817
1349.756865,0.9999477363657914
1349.81713,0.9999473723848815
1349.877395,0.9999470074041572
1349.93766,0.9999466434235128
1349.997925,0.9999462784430545
1350.05819,0.9999459134627295
1350.118455,0.9999455494824833
1350.17872,0.9999451745029725
1350.238985,0.9999447955238232
1350.29925,0.9999444205445952
1350.359515,0.9999440425656756
1350.41978,0.99994366758673
1350.480045,0.9999432786087189
1350.54031,0.9999428896308592
1350.600575,0.9999425006531508
1350.66084,0.9999421126755358
1350.721105,0.9999417236981296
1350.78137,0.9999413347208748
1350.841635,0.9999409457437712
1350.9019,0.999940556766819
1350.962165,0.999940167790018
1351.02243,0.9999397688139707
1351.082695,0.9999393658383251
1351.14296,0.9999389668625978
1351.203225,0.9999385638872753
1351.26349,0.9999381649118678
1351.323755,0.9999377619368686
1351.38402,0.9999373629617812
1351.444285,0.9999369499877355
1351.50455,0.999936536013924
1351.564815,0.9999361230402198
1351.62508,0.9999356990673935
1351.685345,0.9999352730948765
1351.74561,0.9999348491224106
1351.805875,0.9999344221503212
1351.86614,0.999933998178216
1351.926405,0.9999335612071544
1351.98667,0.9999331232363504
1352.046935,0.9999326752664116
1352.1072,0.9999322242968768
1352.167465,0.9999317873265902
1352.22773,0.9999313393572499
1352.287995,0.9999308773890777
1352.34826,0.9999304264203538
1352.408525,0.9999299774516931
1352.46879,0.9999295164840797
1352.529055,0.9999290545167498
1352.58932,0.9999285925496334
1352.649585,0.9999281305827303
1352.70985,0.9999276696159684
1352.770115,0.9999272076494917
1352.83038,0.9999267456832285
1352.890645,0.9999262837171787
1352.95091,0.9999258227512682
1353.011175,0.9999253497864659
1353.07144,0.9999248748220375
1353.131705,0.9999244128568521
1353.19197,0.99992395089188
1353.252235,0.9999234789278866
1353.3125,0.9999230029644239
1353.372765,0.9999225310008779
1353.43303,0.9999220550378665
1353.493295,0.9999215830747679
1353.55356,0.9999211081121286
1353.613825,0.9999206351495564
1353.67409,0.9999201491882458
1353.734355,0.9999196632271714
1353.79462,0.9999191772663332
1353.854885,0.9999186913057311
1353.91515,0.9999182053453652
1353.975415,0.9999177193852354
1354.03568,0.9999172334253419
1354.095945,0.9999167474656846
1354.15621,0.9999162615062634
1354.216475,0.9999157645480049
1354.27674,0.9999152645902476
1354.337005,0.9999147786315471
1354.39727,0.9999142926730828
1354.457535,0.9999137957158029
1354.5178,0.9999132967589432
1354.578065,0.9999128098012864
1354.63833,0.9999123138446556
1354.698595,0.9999118138886237
1354.75886,0.9999113279316003
1354.819125,0.999910841974813
1354.87939,0.9999103560182618
1354.939655,0.999909870061947
1354.99992,0.9999093841058682
1355.060185,0.9999088981500256
1355.12045,0.9999084121944192
1355.180715,0.999907925239141
1355.24098,0.9999074502829893
1355.301245,0.9999069783267842
1355.36151,0.9999065023711757
1355.421775,0.9999060404144784
1355.48204,0.9999055794579
1355.542305,0.999905117501629
1355.60257,0.9999046555455714
1355.662835,0.9999041935897273
1355.7231,0.9999037426330376
1355.783365,0.9999032946762613
1355.84363,0.9999028437199771
1355.903895,0.9999024057626275
1355.96416,0.9999019688053716
1356.024425,0.999901541847322
1356.08469,0.9999011178891583
1356.144955,0.999900690931472
1356.20522,0.999900277972572
1356.265485,0.9998998650138424
1356.32575,0.9998994550549818
1356.386015,0.9998990450962892
1356.44628,0.9998986651347244
1356.506545,0.9998982651753383
1356.56681,0.9998978552171336
1356.627075,0.9998974852549957
1356.68734,0.9998971052940234
1356.747605,0.9998967253331956
1356.80787,0.9998963553714757
1356.868135,0.9998959754109328
1356.9284,0.9998956054494904
1356.988665,0.9998952554860897
1357.04893,0.9998949055228115
1357.109195,0.9998945555596558
1357.16946,0.9998941955976807
1357.229725,0.9998938456347733
1357.28999,0.9998935056709237
1357.350255,0.9998931757061212
1357.41052,0.9998928457414277
1357.470785,0.999892515776843
1357.53105,0.9998922058102112
1357.591315,0.9998918858447565
1357.65158,0.99989157587832
1357.711845,0.9998912659119795
1357.77211,0.9998909659446448
1357.832375,0.9998906559784934
1357.89264,0.9998903760091489
1357.952905,0.9998900960398828
1358.01317,0.999889816070695
1358.073435,0.9998895660982723
1358.1337,0.9998893061270189
1358.193965,0.9998890561547237
1358.25423,0.9998888061824909
1358.314495,0.9998885762080919
1358.37476,0.9998883562326293
1358.435025,0.9998881362572151
1358.49529,0.9998879162818494
1358.555555,0.9998877163042861
1358.61582,0.9998875163267629
1358.676085,0.9998873263481528
1358.73635,0.9998871363695788
1358.796615,0.99988696638878
1358.85688,0.9998867964080103
1358.917145,0.9998866364261356
1358.97741,0.9998864964420163
1359.037675,0.999886346459053
1359.09794,0.9998862064749744
1359.158205,0.9998860564920546
1359.21847,0.9998859265068758
1359.278735,0.9998857965217137
1359.339,0.9998856765354254
1359.399265,0.999885566548007
1359.45953,0.9998854565606008
1359.519795,0.9998853465732066
1359.58006,0.9998852565835294
1359.640325,0.9998851565950088
1359.70059,0.9998850566064981
1359.760855,0.9998849666168471
1359.82112,0.9998848866260529
1359.881385,0.9998847966364172
1359.94165,0.9998847266444839
1360.001915,0.9998846466537089
1360.06218,0.9998845566640948
1360.122445,0.9998844866721782
1360.18271,0.9998844166802666
1360.242975,0.9998843366895165
1360.30324,0.9998842666976154
1360.363505,0.9998841967057192
1360.42377,0.9998841167149867
1360.484035,0.9998840467231009
1360.5443,0.9998839767312201
1360.604565,0.9998839067393441
1360.66483,0.9998838367474732
1360.725095,0.9998837767544447
1360.78536,0.9998837067625829
1360.845625,0.9998836367707258
1360.90589,0.9998835667788737
1360.966155,0.9998834867881915
1361.02642,0.9998834267951842
1361.086685,0.9998833668021804
1361.14695,0.9998833068091801
1361.207215,0.9998832468161835
1361.26748,0.9998831868231906
1361.327745,0.9998831368290324
1361.38801,0.999883076836046
1361.448275,0.9998830168430632
1361.50854,0.9998829668489136
1361.568805,0.9998829168547665
1361.62907,0.9998828668606219
1361.689335,0.9998828168664798
1361.7496,0.9998827668723402
1361.809865,0.9998827268770304
1361.87013,0.9998826768828952
1361.930395,0.9998826268887626
1361.99066,0.9998825768946326
1362.050925,0.9998825269005049
1362.11119,0.9998824769063799
1362.171455,0.999882416913433
1362.23172,0.9998823569204899
1362.291985,0.9998822969275503
1362.35225,0.9998822369346142
1362.412515,0.9998821769416818
1362.47278,0.9998821069499318
1362.533045,0.9998820169605462
1362.59331,0.9998819369699882
1362.653575,0.9998818569794363
1362.71384,0.999881776988891
1362.774105,0.9998816869995352
1362.83437,0.9998816070090034
1362.894635,0.9998815070208477
1362.9549,0.9998814170315161
1363.015165,0.9998813270421926
1363.07543,0.9998812470516897
1363.135695,0.9998811470635699
1363.19596,0.9998810470754602
1363.256225,0.9998809570861701
1363.31649,0.9998808770956967
1363.376755,0.9998807871064218
1363.43702,0.999880707115962
1363.497285,0.9998806171267024
1363.55755,0.9998805371362562
1363.617815,0.999880447147012
1363.67808,0.9998803771553831
1363.738345,0.9998803071637592
1363.79861,0.9998802371721401
1363.858875,0.9998801571817243
1363.91914,0.9998800971889167
1363.979405,0.9998800371961126
1364.03967,0.9998799772033122
1364.099935,0.9998799272093146
1364.1602,0.9998798772153196
1364.220465,0.999879827221327
1364.28073,0.9998797972249326
1364.340995,0.9998797572297414
1364.40126,0.9998797172345519
1364.461525,0.9998796972369578
1364.52179,0.9998796672405673
1364.582055,0.9998796572417707
1364.64232,0.9998796472429742
1364.702585,0.9998796272453815
1364.76285,0.9998796072477891
1364.823115,0.9998796072477891
1364.88338,0.9998796072477891
1364.943645,0.9998796072477891
1365.00391,0.9998795972489931
1365.064175,0.9998795872501972
1365.12444,0.9998795872501972
1365.184705,0.9998795872501972
1365.24497,0.9998795872501972
1365.305235,0.9998795772514013
1365.3655,0.9998795572538101
1365.425765,0.9998795572538101
1365.48603,0.9998795472550145
1365.546295,0.999879537256219
1365.60656,0.9998795272574237
1365.666825,0.9998795072598334
