nu,[0]1-1-2-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
617.880158,0.993553071197268
617.99956,0.9917647966114784
618.118962,0.9894421297354701
618.238365,0.9942929474512432
618.357767,0.9906017422965487
618.47717,0.9988072119378643
618.596572,0.9941162772920897
618.715974,0.9931333836899161
618.835377,0.9890493991721401
618.954779,0.9924018132796976
619.074181,0.9922866021173131
619.193584,0.9947023821340553
619.312986,0.9907971082225768
619.432389,0.9943075636649997
619.551791,0.9845466476040551
619.671193,0.9946114704910536
619.790596,0.98903456354242
619.909998,0.9949114905513045
620.029401,0.9813667853993361
620.148803,0.9941870608908991
620.268205,0.9985551448097808
620.387608,0.9927545755662824
620.50701,0.989357041371165
620.626413,0.9906522642737053
620.745815,1.001174489172844
620.865217,0.993490678023563
620.98462,0.9903359995000809
621.104022,0.9912150154726649
621.223424,0.9917950458990744
621.342827,0.9912513937312697
621.462229,0.9958499354179934
621.581632,0.9918638788637361
621.701034,0.9883839928608361
621.820436,0.9858392205481493
621.939839,0.9912605132860419
622.059241,0.9978604920169807
622.178644,0.9907701589077454
622.298046,0.9886627564506417
622.417448,0.9911220438646501
622.536851,0.9862839343120324
622.656253,0.9912312715322179
622.775656,0.986199117540855
622.895058,1.0007084408257454
623.01446,1.0036123087175133
623.133863,0.9890840165069109
623.253265,0.9869893794916638
623.372667,0.9829234851128186
623.49207,0.9920747715414797
623.611472,0.9903910637124239
623.730875,0.9853070110785428
623.850277,0.9899201457156985
623.969679,0.9828802374309297
624.089082,0.9900916147337249
624.208484,0.9932778951101939
624.327887,0.9911272968254029
624.447289,0.9863776357365392
624.566691,0.9874879350029784
624.686094,0.9894114575048704
624.805496,0.9938926262913801
624.924898,0.9898637218754875
625.044301,0.9936232185202659
625.163703,0.9878227501609071
625.283106,0.9969548459157819
625.402508,0.9918105180224727
625.52191,0.9906313617314517
625.641313,0.9917852271767227
625.760715,0.9957896883193936
625.880118,0.9879343804386672
625.99952,0.9965437865036029
626.118922,0.9930299045826908
626.238325,0.9861636150116729
626.357727,0.9866982605668664
626.47713,0.9889851130505155
626.596532,0.9920220937697181
626.715934,0.988963355617361
626.835337,0.995422807421205
626.954739,0.9898587725692514
627.074141,0.9904353351824319
627.193544,0.9870318209474667
627.312946,0.991374713074954
627.432349,0.9908462529779245
627.551751,0.9876617481746492
627.671153,0.9910990500999611
627.790556,0.9867584509965504
627.909958,0.9914592809447477
628.029361,0.9907524242806264
628.148763,0.9878751061540872
628.268165,0.999535068114341
628.387568,0.9879551272784975
628.50697,0.9836176741131913
628.626373,0.989263056916567
628.745775,0.9905602369530895
628.865177,0.986660766745352
628.98458,0.9932018129374128
629.103982,0.9889692894152962
629.223384,0.9898854991169176
