nu,[0]HFE-263fb1-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1252.08848,0.7768717501189425
1252.329534,0.7803287295045828
1252.570588,0.7774390735443857
1252.811642,0.7798684713436839
1253.052696,0.772363488300605
1253.29375,0.7778278902772408
1253.534804,0.7792682037534296
1253.775858,0.7795331999895132
1254.016912,0.7689417961901894
1254.257966,0.7777578889172242
1254.49902,0.7775556981520442
1254.740074,0.7736930966358576
1254.981128,0.773329546321455
1255.222182,0.7723171478815335
1255.463236,0.7744904110718378
1255.70429,0.7722167531781059
1255.945344,0.766991162381529
1256.186398,0.7682961562881121
1256.427452,0.7692725122614107
1256.668506,0.7682961562881121
1256.90956,0.7616028906620796
1257.150614,0.7640210025078072
1257.391668,0.7613820578460937
1257.632722,0.7596936644877262
1257.873776,0.7604613427010976
1258.11483,0.7584487879557409
1258.355884,0.7558139734100188
1258.596938,0.7523978794051673
1258.837992,0.7501065619084122
1259.079046,0.746380317280259
1259.3201,0.7428359891630855
1259.561154,0.7425537651131691
1259.802208,0.7370422952798775
1260.043262,0.7338578015457281
1260.284316,0.732516069827865
1260.52537,0.7273045324180029
1260.766424,0.7252709281018963
1261.007478,0.7198589420392739
1261.248532,0.7175016727443988
1261.489586,0.7123969563249695
1261.73064,0.7073851463198372
1261.971694,0.7034278263103683
1262.212748,0.6997445073945121
1262.453802,0.6945091096688292
1262.694856,0.6889131969586423
1262.93591,0.6829729669929447
1263.176964,0.6774632305174787
1263.418018,0.6711584699989912
1263.659072,0.6642610893093799
1263.900126,0.6593966689467812
1264.14118,0.6541032927574798
1264.382234,0.6480159297399475
1264.623288,0.6406961239927434
1264.864342,0.636704260784652
1265.105396,0.6284052613642873
1265.34645,0.6193033882231774
1265.587504,0.6145039020726702
1265.828558,0.6053732917907971
1266.069612,0.5961636911771505
1266.310666,0.5900193181448559
1266.55172,0.5806134859801888
1266.792774,0.5744110637674723
1267.033828,0.5645309892995983
1267.274882,0.5558593413058934
1267.515936,0.5472388047909609
1267.75699,0.5387842858286235
1267.998044,0.5297341510885041
1268.239098,0.5216752558100183
1268.480152,0.5125945998141859
1268.721206,0.5005288697861442
1268.96226,0.4898088823410393
1269.203314,0.4816343802370942
1269.444368,0.47276823500162074
1269.685422,0.46283715677057935
1269.926476,0.45207824758785753
1270.16753,0.4421438488344755
1270.408584,0.4314213742541724
1270.649638,0.42013466001865707
1270.890692,0.411494345561802
1271.131746,0.4017722070896797
1271.3728,0.388784528554542
1271.613854,0.3788935439618303
1271.854908,0.3705192050858776
1272.095962,0.3590836174237687
1272.337016,0.34899419156445444
1272.57807,0.3393239578660184
1272.819124,0.3283418459706794
1273.060178,0.3178104954800169
1273.301232,0.3076476944166672
1273.542286,0.29709598814127025
1273.78334,0.28857507545693595
1274.024394,0.2778983165518384
1274.265448,0.26874293184439435
1274.506502,0.25815373485253723
1274.747556,0.2488512377027422
1274.98861,0.23902192377058573
1275.229664,0.22907633279220396
1275.470718,0.2205126976585877
1275.711772,0.21154870993312117
1275.952826,0.20264491879892313
1276.19388,0.1939800422908919
1276.434934,0.18564853306615287
1276.675988,0.17698328250379672
1276.917042,0.16939872895662106
1277.158096,0.1612660166785352
1277.39915,0.15430872122274703
1277.640204,0.14719456439994125
1277.881258,0.14052076605874358
1278.122312,0.1341763901835414
1278.363366,0.12777300344533263
1278.60442,0.1211773626023853
1278.845474,0.11502566518466643
1279.086528,0.1093282996623051
1279.327582,0.10426703775021352
1279.568636,0.09841126497728105
1279.80969,0.09304239774349732
1280.050744,0.08861093580832195
1280.291798,0.08413774514718905
1280.532852,0.07981051630007967
1280.773906,0.0748626633046035
1281.01496,0.07083514522258239
1281.256014,0.06734005826590692
1281.497068,0.06388951599469751
1281.738122,0.06105989568978934
1281.979176,0.05755582112089005
1282.22023,0.054307116592205815
1282.461284,0.05209949620704449
1282.702338,0.049031123943212546
1282.943392,0.04619424757547412
1283.184446,0.04342586706933331
1283.4255,0.041648080411117644
1283.666554,0.039708103251046345
1283.907608,0.03763201982100448
1284.148662,0.03565734936758765
1284.389716,0.03393528331860709
1284.63077,0.03213209191919826
1284.871824,0.030641499377807697
1285.112878,0.02904525930148825
1285.353932,0.02774498987874438
1285.594986,0.026331219251357077
1285.83604,0.025132335374739866
1286.077094,0.024016840672963606
1286.318148,0.022930210546802218
1286.559202,0.021940961522591857
1286.800256,0.021129185398296276
1287.04131,0.02040041571812788
1287.282364,0.020012463990726717
1287.523418,0.019645637018542238
1287.764472,0.019272038807478964
1288.005526,0.019034541055458813
1288.24658,0.018822543597477828
1288.487634,0.01862966642107424
1288.728688,0.01869498449349589
1288.969742,0.01832113440468698
1289.210796,0.018337630847937145
1289.45185,0.018337630847937145
1289.692904,0.018400084904552316
1289.933958,0.0182589483239542
1290.175012,0.018407446410717215
1290.416066,0.01862035391618394
1290.65712,0.01853304359276161
1290.898174,0.01834496736748241
1291.139228,0.018133395236801075
1291.380282,0.017909929486848247
1291.621336,0.01805558904049123
1291.86239,0.01805558904049123
1292.103444,0.01826442683018624
1292.344498,0.01832846432433505
1292.585552,0.01870807556398145
1292.826606,0.01921046685096684
1293.06766,0.020060551586337155
1293.308714,0.020661153176086845
1293.549768,0.021209629048945532
1293.790822,0.02177919767175447
1294.031876,0.022099506522640887
1294.27293,0.022279239461186616
1294.513984,0.022868382483771488
1294.755038,0.02318383524125938
1294.996092,0.023858851462417275
1295.237146,0.02523306604326836
1295.4782,0.026325953534096082
1295.719254,0.028350800865029148
1295.960308,0.030230618820200655
1296.201362,0.03287640670151345
1296.442416,0.03522849524007626
1296.68347,0.03775263516605871
1296.924524,0.040668558642634044
1297.165578,0.043661001041858244
1297.406632,0.04662119560269117
1297.647686,0.049931660423276174
1297.88874,0.05331700262962262
1298.129794,0.05633721217049683
1298.370848,0.05976111980278817
1298.611902,0.06331075873856302
1298.852956,0.0668703238465938
1299.09401,0.07046775850074612
1299.335064,0.07402887938136513
1299.576118,0.07772331517633664
1299.817172,0.08184729696188864
1300.058226,0.0852557258225571
1300.29928,0.08938521417700347
1300.540334,0.09298658904913375
1300.781388,0.09732494019240612
1301.022442,0.1010338166361776
1301.263496,0.10584283222902212
1301.50455,0.10936110307246931
1301.745604,0.11348325340946373
1301.986658,0.11833922389729788
1302.227712,0.12288577667330985
1302.468766,0.12741573943870746
1302.70982,0.13179600084190335
1302.950874,0.1369280053056494
1303.191928,0.14091477555958973
1303.432982,0.14644578313670548
1303.674036,0.15090572121159163
1303.91509,0.15618719861885502
1304.156144,0.16121764412977677
1304.397198,0.1648366987018575
1304.638252,0.16992467981902443
1304.879306,0.17419150178429882
1305.12036,0.1784583568389228
1305.361414,0.18446417643833968
1305.602468,0.1884165642607604
1305.843522,0.1931670346244905
1306.084576,0.19783933837844056
1306.32563,0.20119111535638948
1306.566684,0.20529650068254637
1306.807738,0.20946471052290125
1307.048792,0.21292825521269948
1307.289846,0.21662229890809678
1307.5309,0.2206009203810193
1307.771954,0.22386770595818306
1308.013008,0.22743290662987933
1308.254062,0.22981055118002663
1308.495116,0.23298062112795564
1308.73617,0.2352280052748052
1308.977224,0.23742582976695217
1309.218278,0.2403882390352859
1309.459332,0.24135171766404673
1309.700386,0.24465652276103175
1309.94144,0.24662162487102657
1310.182494,0.24635049023505762
1310.423548,0.2481802456079005
1310.664602,0.2501986691770608
1310.905656,0.2511261189770806
1311.14671,0.25283959580474646
1311.387764,0.25377683513274724
1311.628818,0.25607113551415156
1311.869872,0.2566094499310385
1312.110926,0.25784413616707735
1312.35198,0.2579472944518257
1312.593034,0.25983719946186495
1312.834088,0.26080037788112365
1313.075142,0.2624748529040989
1313.316196,0.2642393388458182
1313.55725,0.2636850184743448
1313.798304,0.2669483726873547
1314.039358,0.26753630559633385
1314.280412,0.269496466509781
1314.521466,0.2710369826689952
1314.76252,0.2717697713417407
1315.003574,0.2737609496308074
1315.244628,0.27521573443818304
1315.485682,0.27728761227644466
1315.726736,0.2803826504563725
1315.96779,0.28178807434039926
1316.208844,0.2852754711780932
1316.449898,0.2867054204280488
1316.690952,0.2895868578072874
1316.932006,0.29092202588543514
1317.17306,0.2936695862312104
1317.414114,0.2970068727128105
1317.655168,0.299512238247311
1317.896222,0.3017670249148666
1318.137276,0.3042821144043483
1318.37833,0.30574617949871175
1318.619384,0.31024281931502384
1318.860438,0.3131728513925785
1319.101492,0.31723895113238276
1319.342546,0.3192119425827545
1319.5836,0.3233241172207592
1319.824654,0.3266062376119534
1320.065708,0.3305821790229142
1320.306762,0.3335374920516932
1320.547816,0.3391882554251695
1320.78887,0.345452543919518
1321.029924,0.3521493160516654
1321.270978,0.3581512126699016
1321.512032,0.362837573782442
1321.753086,0.3701710806772025
1321.99414,0.3747860309463022
1322.235194,0.37985715683377036
1322.476248,0.3858293907888132
1322.717302,0.3940253624718545
1322.958356,0.4005686966367228
1323.19941,0.40615517011330987
1323.440464,0.4123099115098575
1323.681518,0.41954688303452337
1323.922572,0.4247434242540847
1324.163626,0.43152061258222113
1324.40468,0.43731129147809006
1324.645734,0.4447246288196855
1324.886788,0.45073756708856366
1325.127842,0.45790662097007734
1325.368896,0.4659206212646048
1325.60995,0.471215383350117
1325.851004,0.4776820190350543
1326.092058,0.4861830888481866
1326.333112,0.4923822171335323
1326.574166,0.5028919213808296
1326.81522,0.5104513217441539
1327.056274,0.5190007244291385
1327.297328,0.5267548599748062
1327.538382,0.5348440873889453
1327.779436,0.542796933743089
1328.02049,0.5520647162465392
1328.261544,0.5616423609910786
1328.502598,0.5687752011410916
1328.743652,0.5776541186898618
1328.984706,0.5865132614360938
1329.22576,0.5963246771058907
1329.466814,0.6053188106462243
1329.707868,0.6157587695625502
1329.948922,0.6215368983267769
1330.189976,0.6300097396211171
1330.43103,0.6370418034837818
1330.672084,0.6478215541188265
1330.913138,0.6532012527642235
1331.154192,0.6620196769483032
1331.395246,0.6688469629199316
1331.6363,0.6789349219353862
1331.877354,0.686519945705675
1332.118408,0.6933918496379247
1332.359462,0.7029566875158609
1332.600516,0.7131382345574144
1332.84157,0.7167486913724176
1333.082624,0.7269627796059683
1333.323678,0.7366591329171802
1333.564732,0.7419302818501052
1333.805786,0.7491695144826792
1334.04684,0.7563507918791456
1334.287894,0.763219201474382
1334.528948,0.7688802833070423
1334.770002,0.7772058768035824
1335.011056,0.7813360031174403
1335.25211,0.7862975467357706
1335.493164,0.7936839062172366
1335.734218,0.7971280086317921
1335.975272,0.8002108688375269
1336.216326,0.8068318473659483
1336.45738,0.8155846997173811
1336.698434,0.819599067801745
1336.939488,0.8228264297505794
1337.180542,0.8260912825544349
1337.421596,0.8303649301007201
1337.66265,0.8384502765116482
1337.903704,0.8408264514959001
1338.144758,0.8431924965610429
1338.385812,0.8488948091945909
1338.626866,0.8492089583880098
1338.86792,0.8542170163244562
1339.108974,0.8580868163979475
1339.350028,0.8611987198202008
1339.591082,0.8635875472726885
1339.832136,0.8652731859534473
1340.07319,0.8644947904166225
1340.314244,0.8682982650649945
1340.555298,0.8727378976570362
1340.796352,0.8762533653614243
1341.037406,0.8792289049600198
1341.27846,0.8792113205577652
1341.519514,0.8792464897139659
1341.760568,0.8827970025455766
1342.001622,0.8801173747557489
1342.242676,0.8840514647465625
1342.48373,0.8843697805672812
1342.724784,0.888438368125416
1342.965838,0.888225168502044
1343.206892,0.891794102357718
1343.447946,0.8919903186432367
1343.689,0.8950729998099347
1343.930054,0.892980977610942
1344.171108,0.8915711816983721
1344.412162,0.8907334985603319
1344.653216,0.8944913914032678
1344.89427,0.8948224144535749
1345.135324,0.8929720478458147
1345.376378,0.8953415619921908
1345.617432,0.8956549863849572
1345.858486,0.8950640491246901
1346.09954,0.8956908133009462
1346.340594,0.8963717970601054
1346.581648,0.8998834716365057
1346.822702,0.8953594690025002
1347.063756,0.8981842980999063
1347.30481,0.8963090532303708
1347.545864,0.9019916645839152
1347.786918,0.8983909042472654
1348.027972,0.9002524995054203
1348.269026,0.8938386509667899
1348.51008,0.8987053960966152
1348.751134,0.8988581890009805
1348.992188,0.8986424889206652
1349.233242,0.896165655253998
1349.474296,0.8979059041207915
1349.71535,0.8980046792027747
1349.956404,0.8934722522367659
1350.197458,0.8977712283361098
1350.438512,0.90196460523987
1350.679566,0.889300571443503
1350.92062,0.8955475142350491
1351.161674,0.894366171374078
1351.402728,0.8932757099617167
1351.643782,0.8923382627121909
1351.884836,0.892980977610942
1352.12589,0.8944913914032678
1352.366944,0.8914017992656901
1352.607998,0.891865448739724
1352.849052,0.8920259989695842
1353.090106,0.8920706013845838
1353.33116,0.8941515492486335
1353.572214,0.8900033964742777
1353.813268,0.8941336663964776
1354.054322,0.8906266169535293
1354.295376,0.8915176890322662
1354.53643,0.8900122965527428
1354.777484,0.8890960558322678
1355.018538,0.895440054981025
1355.259592,0.8919992385910228
1355.500646,0.8882695808707691
1355.7417,0.892954188583451
1355.982754,0.8930881417579755
1356.223808,0.8871244518784467
1356.464862,0.8897809234354478
1356.705916,0.8905731809596079
1356.94697,0.8932399796479293
1357.188024,0.890590992601343
1357.429078,0.894366171374078
1357.670132,0.8883584122703522
1357.911186,0.8888115906112644
1358.15224,0.8879232232783502
1358.393294,0.8904039881290535
1358.634348,0.8920081586280089
1358.875402,0.8891494031960228
1359.116456,0.8884916760267245
1359.35751,0.8944287791973224
1359.598564,0.891196800427629
1359.839618,0.890858209979726
1360.080672,0.8887938145572133
1360.321726,0.8894072939152965
1360.56278,0.8911165963248293
1360.803834,0.8888649209065939
1361.044888,0.8899588974169398
1361.285942,0.889941098416982
1361.526996,0.8911165963248293
1361.76805,0.8909829388599411
1362.009104,0.885644190406164
1362.250158,0.8953952840975574
1362.491212,0.8866544004935711
1362.732266,0.889896602474469
1362.97332,0.8924631988142937
1363.214374,0.8921419698873967
1363.455428,0.8871776809424153
1363.696482,0.8953505154525779
1363.937536,0.8893717183350562
1364.17859,0.8995415808806415
1364.419644,0.8907424059398543
1364.660698,0.8890249309928328
1364.901752,0.8969815371702484
1365.142806,0.8910363994400741
1365.38386,0.8937045852243269
1365.624914,0.8932221150269831
1365.865968,0.8931595916672743
1366.107022,0.8956281171384064
1366.348076,0.8967842229374324
1366.58913,0.8998294802479654
1366.830184,0.8959506013042433
1367.071238,0.8993167235937534
1367.312292,0.9000004640921633
1367.553346,0.9002885103256122
1367.7944,0.9014957055696253
1368.035454,0.8993886718095312
1368.276508,0.896882874627699
1368.517562,0.9014326030788484
1368.758616,0.9009639799778133
1368.99967,0.9050012084312077
1369.240724,0.8973942435925465
1369.481778,0.9045660075241612
1369.722832,0.902172080957868
1369.963886,0.9071531407092919
1370.20494,0.9051233918415406
1370.445994,0.9038064911193904
1370.687048,0.9046745619581998
1370.928102,0.9027857666023912
1371.169156,0.9109803059617811
1371.41021,0.9068003267643173
1371.651264,0.9055307890253608
1371.892318,0.9098841456943019
1372.133372,0.9082396531666963
1372.374426,0.9124965265986208
1372.61548,0.9093320136069066
1372.856534,0.9096257752872591
1373.097588,0.9162866743560489
1373.338642,0.9104229565808392
1373.579696,0.9118215289488706
1373.82075,0.9119455451097154
1374.061804,0.9135866981542826
1374.302858,0.9103046092892243
1374.543912,0.9121589653364638
1374.784966,0.9101626128461857
1375.02602,0.911880799274517
1375.267074,0.9135455876778583
1375.508128,0.9135729944565882
1375.749182,0.9186023030161687
1375.990236,0.9178869904725283
1376.23129,0.9114778370224557
1376.472344,0.9159724419206883
1376.713398,0.9139896787388565
1376.954452,0.9140710274402278
1377.195506,0.9127155520470069
1377.43656,0.9195903314620516
1377.677614,0.915347961687263
1377.918668,0.9162491073725287
1378.159722,0.9148300213318957
1378.400776,0.9181798431300046
1378.64183,0.9180375362833849
1378.882884,0.9195461921854926
1379.123938,0.9182578917336892
1379.364992,0.9166981794488148
1379.606046,0.92104719576062
1379.8471,0.9195158476618378
1380.088154,0.917904430491027
1380.329208,0.9218894177343548
1380.570262,0.919892006562783
1380.811316,0.9196335532233337
1381.05237,0.9202434724349977
1381.293424,0.9227591694787737
1381.534478,0.9228071542031786
1381.775532,0.9211697031842193
1382.016586,0.9206825332790356
1382.25764,0.9246222530117252
1382.498694,0.9218212004415135
1382.739748,0.9167036796543921
1382.980802,0.9208501127493616
1383.221856,0.9214571529714478
1383.46291,0.9186316987601947
1383.703964,0.9242811303413672
1383.945018,0.9190534474938554
1384.186072,0.9159193170596927
1384.427126,0.9204376642942022
1384.66818,0.9167137634503291
1384.909234,0.9176254299543879
1385.150288,0.9233942462287262
1385.391342,0.9200070002505591
1385.632396,0.9205315537242397
1385.87345,0.9198064605841224
1386.114504,0.9163471512722727
1386.355558,0.9149663411606491
1386.596612,0.9223929067964436
1386.837666,0.9194487254549488
1387.07872,0.9187989049446703
1387.319774,0.9153955610188426
1387.560828,0.9168384450003115
1387.801882,0.9162417774089897
1388.042936,0.9130469279334846
1388.28399,0.9137767439515765
1388.525044,0.9111816548576323
1388.766098,0.9160741205047984
1389.007152,0.9085539584583718
1389.248206,0.9148510626643607
1389.48926,0.908543964419796
1389.730314,0.9126982106162621
1389.971368,0.9084086014538889
1390.212422,0.9073091844688725
1390.453476,0.8998564755373002
1390.69453,0.9057581057804655
1390.935584,0.9053669027846993
1391.176638,0.9039601512836246
1391.417692,0.905659383527396
1391.658746,0.9017752125596971
1391.8998,0.9004595813938109
1392.140854,0.8969815371702484
1392.381908,0.8971340369936851
1392.622962,0.8961208480914237
1392.864016,0.8964972978965474
1393.10507,0.8964704033810302
1393.346124,0.8913394033236249
1393.587178,0.889976696772881
1393.828232,0.8876391333037212
1394.069286,0.8831678551602432
1394.31034,0.8814914293442887
1394.551394,0.88068083016209
1394.792448,0.8786575918686654
1395.033502,0.8784116021831053
1395.274556,0.8792113205577652
1395.51561,0.8714123437287963
1395.756664,0.8707764448492046
1395.997718,0.8651174507965602
1396.238772,0.8673176421817466
1396.479826,0.859735925723778
1396.72088,0.8551229664304892
1396.961934,0.8596671496008017
1397.202988,0.8548408224078914
1397.444042,0.8533717599492371
1397.685096,0.847410542390751
1397.92615,0.8463519409764853
1398.167204,0.8433780193170413
1398.408258,0.8401372564142747
1398.649312,0.8363400418272772
1398.890366,0.831661310305331
1399.13142,0.833501314256575
1399.372474,0.8264383137645605
1399.613528,0.8257196251064828
1399.854582,0.826752420000196
1400.095636,0.8212152694011968
1400.33669,0.8195335024989678
1400.577744,0.8186079526752806
1400.818798,0.8167518201301851
1401.059852,0.8113222133582556
1401.300906,0.8142482370088115
1401.54196,0.8112897611187704
1401.783014,0.8097983604676847
1402.024068,0.806033479094557
1402.265122,0.8072192196145861
1402.506176,0.8087543940857698
1402.74723,0.8099360378912136
1402.988284,0.8047207147172574
1403.229338,0.805872288518333
1403.470392,0.8047448567008268
1403.711446,0.803771704300154
1403.9525,0.8046885265324367
1404.193554,0.8031048505681666
1404.434608,0.8039003180616685
1404.675662,0.8006110743149774
1404.916716,0.8005790505124851
1405.15777,0.7992591842682356
1405.398824,0.7940411443475853
1405.639878,0.7954876151194261
1405.880932,0.7925180479908356
1406.121986,0.7894253525828328
1406.36304,0.7850561775518295
1406.604094,0.7807658359714931
1406.845148,0.773948457489971
1407.086202,0.7716223751430695
1407.327256,0.7701961933739502
1407.56831,0.7646095252319091
1407.809364,0.7629063457415853
1408.050418,0.7612830846119732
1408.291472,0.7694109937765802
1408.532526,0.7721472567977039
1408.77358,0.7825558385065244
1409.014634,0.7857473310510124
1409.255688,0.7888966147435577
1409.496742,0.7918763682873268
1409.737796,0.7911798236078432
1409.97885,0.7931999066693143
1410.219904,0.7913934710013175
1410.460958,0.7894569302284848
1410.702012,0.7934379023388805
1410.943066,0.7915755124336101
1411.18412,0.7888335055387801
1411.425174,0.7924784230790671
1411.666228,0.7896148374047217
1411.907282,0.788936060560432
1412.148336,0.7834797994256941
1412.38939,0.7845539023434074
1412.630444,0.7841225163391442
1412.871498,0.782728019730236
1413.112552,0.7802038868955371
1413.353606,0.7818596736495677
1413.59466,0.7842401435384144
1413.835714,0.7825167116927776
1414.076768,0.7813281897964758
1414.317822,0.7838951537785706
1414.558876,0.7883603473970939
1414.79993,0.7874542541010916
1415.040984,0.7906736305198004
1415.282038,0.7914884439160986
1415.523092,0.7911877354456385
1415.764146,0.7906894441505466
1416.0052,0.7912431205255748
1416.246254,0.7970482998164361
1416.487308,0.7977021474631835
1416.728362,0.7996429207660761
1416.969416,0.8007551972790317
1417.21047,0.8083824526175866
1417.451524,0.8075098708477302
1417.692578,0.8109247628570352
1417.933632,0.8136215071882613
1418.174686,0.8108517829125248
1418.41574,0.8147532274466162
1418.656794,0.816523161634232
1418.897848,0.8158946807959486
1419.138902,0.8192057546519077
1419.379956,0.8248530745187939
1419.62101,0.8268847109703914
1419.862064,0.8292115246503761
1420.103118,0.8288467518354341
1420.344172,0.8300079499370125
1420.585226,0.8339515265126426
1420.82628,0.8318359775199107
1421.067334,0.8333096309987157
1421.308388,0.8393562919705638
1421.549442,0.8384754303972499
1421.790496,0.8442218191659661
1422.03155,0.8482329294100924
1422.272604,0.8522119631962615
1422.513658,0.8505347582180903
1422.754712,0.85460150048425
1422.995766,0.8548921143959801
1423.23682,0.8569206115267097
1423.477874,0.8540376495851949
1423.718928,0.8565436493953886
1423.959982,0.8609403989543221
1424.201036,0.8631817564937733
1424.44209,0.8647714730164107
1424.683144,0.8693843165370829
1424.924198,0.8674564241067536
1425.165252,0.868098579428758
1425.406306,0.8685935366684447
1425.64736,0.8708635268477168
1425.888414,0.8677167000734286
1426.129468,0.8696277782287595
1426.370522,0.8671962262111574
1426.611576,0.8642700509885057
1426.85263,0.85861899518249
1427.093684,0.8597961093449809
1427.334738,0.8595897830388851
1427.575792,0.8598133054391282
1427.816846,0.8631127047153617
1428.0579,0.8597531206142408
1428.298954,0.8671095109243729
1428.540008,0.8712206540998083
1428.781062,0.8791146126315373
1429.022116,0.8846174387763713
1429.26317,0.884944807788251
1429.504224,0.8891494031960228
1429.745278,0.8884117153741655
1429.986332,0.8870357438687332
1430.227386,0.8852811507163195
1430.46844,0.8833268396823498
1430.709494,0.8829382613663882
1430.950548,0.8820910473632639
1431.191602,0.8803814495774184
1431.432656,0.8783940341267428
1431.67371,0.8800645692974431
1431.914764,0.8783325486963691
1432.155818,0.8772616363763036
1432.396872,0.8783413320657728
1432.637926,0.8750099686032414
1432.87898,0.8786839519918214
1433.120034,0.8762884161970508
1433.361088,0.8726419017681647
1433.602142,0.8743189837030174
1433.843196,0.8743801881740082
1434.08425,0.8764636914072269
1434.325304,0.8793695928395436
1434.566358,0.8808393669794047
1434.807412,0.881209397214446
1435.048466,0.8801701833824772
1435.28952,0.8820998683178423
1435.530574,0.8837244262104664
1435.771628,0.8869736535398492
1436.012682,0.8852811507163195
1436.253736,0.8822851287418527
1436.49479,0.8801349772792687
1436.735844,0.8887582635156566
1436.976898,0.8850510075370431
1437.217952,0.8866189350268655
1437.459006,0.8810684149897704
1437.70006,0.8862466332629975
1437.941114,0.8849005616540242
1438.182168,0.8871865527635837
1438.423222,0.8814032846086645
1438.664276,0.8844405329797853
1438.90533,0.8823380674377223
1439.146384,0.8825675051608676
1439.387438,0.884281348010926
1439.628492,0.8845643633223242
1439.869546,0.882443954358903
1440.1106,0.880892218926966
1440.351654,0.8769634181199121
1440.592708,0.8742490409820673
1440.833762,0.8742490409820673
1441.074816,0.870793860552258
1441.31587,0.8700540002559602
1441.556924,0.8664940816748533
1441.797978,0.8663121370225587
1442.039032,0.8628192962780195
1442.280086,0.8637516444954129
1442.52114,0.8567920830748557
1442.762194,0.8579924320393786
1443.003248,0.8530646014075102
1443.244302,0.851658205410961
1443.485356,0.8489966826839814
1443.72641,0.8469445947397859
1443.967464,0.8470716459576
1444.208518,0.8410619158657924
1444.449572,0.8368754707730334
1444.690626,0.8389786666112553
1444.93168,0.8357213791297547
1445.172734,0.8328597652726542
1445.413788,0.8317860688585343
1445.654842,0.8297755802443053
1445.895896,0.8286312796925493
1446.13695,0.8261573725006017
1446.378004,0.8264383137645605
1446.619058,0.8204026685882612
1446.860112,0.8212645437955779
1447.101166,0.8235014241328494
1447.34222,0.8138005236109271
1447.583274,0.8142645221364024
1447.824328,0.8129546110171655
1448.065382,0.8113546668958563
1448.306436,0.809053688577648
1448.54749,0.8066140321735337
1448.788544,0.8044391117505002
1449.029598,0.8041093593185503
1449.270652,0.8018770396616559
1449.511706,0.801412085828298
1449.75276,0.8000108411248233
1449.993814,0.7959172944345645
1450.234868,0.7964746315859137
1450.475922,0.7912272958214119
1450.716976,0.7919318015732493
1450.95803,0.788297281091988
1451.199084,0.7865570677448047
1451.440138,0.7783102930986342
1451.681192,0.7759555820992398
1451.922246,0.7719465246072521
1452.1633,0.7672059499758557
1452.404354,0.7642196737946074
1452.645408,0.752412927513236
1452.886462,0.7467760036960553
1453.127516,0.7461489752417708
1453.36857,0.7387320561738525
1453.609624,0.739789198690935
1453.850678,0.7386508001168385
1454.091732,0.7391162967369511
1454.332786,0.7437130529961907
1454.57384,0.7418709298016708
1454.814894,0.7393528517986983
1455.055948,0.7358713291951132
1455.297002,0.7322157997987978
1455.538056,0.7245097932930932
1455.77911,0.7222456229152144
1456.020164,0.7125679521131613
1456.261218,0.7080999662409146
1456.502272,0.7042090647046679
1456.743326,0.7044485364945648
1456.98438,0.7062966115813839
1457.225434,0.6996745364423786
1457.466488,0.69602479102032
1457.707542,0.6863277470299477
1457.948596,0.682112962970846
1458.18965,0.6763260477911648
1458.430704,0.6731278480460179
1458.671758,0.669181470021198
1458.912812,0.6697505160810302
1459.153866,0.6714672739146461
1459.39492,0.6787652094198506
1459.635974,0.6905961975849929
1459.877028,0.6947383354952009
1460.118082,0.7056682872428818
1460.359136,0.7052943821442467
1460.60019,0.711414526557692
1460.841244,0.715245098445679
1461.082298,0.717272108941288
1461.323352,0.7194991025356269
1461.564406,0.7244808134809616
1461.80546,0.7230549911744988
1462.046514,0.7238652664340588
1462.287568,0.7219784414663519
1462.528622,0.7166985207200148
1462.769676,0.7103766192056518
1463.01073,0.7030340170045316
1463.251784,0.6951344492281224
1463.492838,0.6831915533143286
1463.733892,0.6806207701294933
1463.974946,0.6774429069254186
1464.216,0.6821743559001539
1464.457054,0.6931492049558478
1464.698108,0.7046599027588676
1464.939162,0.7186649674685588
1465.180216,0.724393880999397
1465.42127,0.7248938852589185
1465.662324,0.72579331120548
1465.903378,0.7265848572289071
1466.144432,0.7293584258280148
1466.385486,0.725517562142862
1466.62654,0.7281122886707707
1466.867594,0.7298618568055497
1467.108648,0.7303145114652136
1467.349702,0.7287533094925954
1467.590756,0.733967888472273
1467.83181,0.7317253795220712
1468.072864,0.7354372931641079
1468.313918,0.7347756973630284
1468.554972,0.7346875295695182
1468.796026,0.7326918947827744
1469.03708,0.7352681620375053
1469.278134,0.7364308039787899
1469.519188,0.738495699734924
1469.760242,0.7361289292377092
1470.001296,0.7377133090335346
1470.24235,0.7439510792553199
1470.483404,0.7496716262460401
1470.724458,0.7506843663872577
1470.965512,0.7589343505434868
1471.206566,0.7651525907602731
1471.44762,0.7636314511405704
1471.688674,0.7744439430412283
1471.929728,0.7776567869634343
1472.170782,0.7805784746551172
1472.411836,0.7827671571096488
1472.65289,0.7835973302101965
1472.893944,0.7828297809871393
1473.134998,0.7895437752671994
1473.376052,0.7928906190207249
1473.617106,0.7991073394489393
1473.85816,0.8018449652215626
1474.099214,0.8054775078261276
1474.340268,0.8066059660735425
1474.581322,0.8113708941514663
1474.822376,0.8181251164338997
1475.06343,0.819664638349956
1475.304484,0.8236743775913948
1475.545538,0.8225384908924063
1475.786592,0.828291610504817
1476.027646,0.8315365704645071
1476.2687,0.8386850754593901
1476.509754,0.8382742204401152
1476.750808,0.840902129281984
1476.991862,0.8434033210371447
1477.232916,0.8438588818208461
