nu,[0]Perfluorodecalin(cis)-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
2580.32386,0.9999978205023751
2580.384125,0.9999978276023597
2580.44439,0.9999977777024693
2580.504655,0.9999977533025238
2580.56492,0.9999978051024088
2580.625185,0.9999977350025651
2580.68545,0.9999979577020854
2580.745715,0.9999978903022254
2580.80598,0.999997947202107
2580.866245,0.9999977910024398
2580.92651,0.9999979216021598
2580.986775,0.9999979578020853
2581.04704,0.9999979162021712
2581.107305,0.9999979305021414
2581.16757,0.9999978687022713
2581.227835,0.9999978129023916
2581.2881,0.9999978731022618
2581.348365,0.999997922502158
2581.40863,0.999997891902222
2581.468895,0.9999978917022224
2581.52916,0.9999979388021243
2581.589425,0.9999979454021107
2581.64969,0.9999978718022646
2581.709955,0.9999978426023272
2581.77022,0.9999979275021477
2581.830485,0.9999979173021688
2581.89075,0.9999979064021915
2581.951015,0.9999978607022884
2582.01128,0.9999978230023696
2582.071545,0.9999979052021941
2582.13181,0.9999979649020708
2582.192075,0.9999979372021276
2582.25234,0.9999979509020994
2582.312605,0.9999979607020794
2582.37287,0.9999979787020429
2582.433135,0.9999979692020621
2582.4934,0.999997973202054
2582.553665,0.9999979281021464
2582.61393,0.9999979364021292
2582.674195,0.999998046501908
2582.73446,0.99999803020194
2582.794725,0.9999979398021223
2582.85499,0.9999979510020992
2582.915255,0.9999979829020343
2582.97552,0.9999979931020139
2583.035785,0.9999980032019936
2583.09605,0.9999979396021226
2583.156315,0.9999979940020121
2583.21658,0.9999980189019624
2583.276845,0.9999979421021175
2583.33711,0.999998004001992
2583.397375,0.9999979993020014
2583.45764,0.9999979869020262
2583.517905,0.9999981134017796
2583.57817,0.9999980150019702
2583.638435,0.9999980176019649
2583.6987,0.9999980972018103
2583.758965,0.9999981162017744
2583.81923,0.9999980948018149
2583.879495,0.9999981029017995
2583.93976,0.9999980203019596
2584.000025,0.9999981678016785
2584.06029,0.9999981059017938
2584.120555,0.9999981071017915
2584.18082,0.9999980407019194
2584.241085,0.999997995502009
2584.30135,0.9999981463017181
2584.361615,0.9999981561017
2584.42188,0.9999981846016478
2584.482145,0.9999981289017505
2584.54241,0.9999982037016133
2584.602675,0.9999980984018081
2584.66294,0.9999981694016755
2584.723205,0.9999982360015558
2584.78347,0.9999981008018035
2584.843735,0.9999981349017393
2584.904,0.9999981224017627
2584.964265,0.9999981698016748
2585.02453,0.9999980688018648
2585.084795,0.9999981981016234
2585.14506,0.9999981749016655
2585.205325,0.9999981912016359
2585.26559,0.9999982432015432
2585.325855,0.9999982041016127
2585.38612,0.9999982355015568
2585.446385,0.9999981506017102
2585.50665,0.9999981987016223
2585.566915,0.9999981724016701
2585.62718,0.9999981561017
2585.687445,0.9999982374015534
2585.74771,0.9999983191014127
2585.807975,0.9999982248015756
2585.86824,0.9999981542017035
2585.928505,0.9999982320015629
2585.98877,0.9999982317015634
2586.049035,0.9999982921014584
2586.1093,0.9999983432013725
2586.169565,0.9999982545015234
2586.22983,0.9999983132014226
2586.290095,0.9999981852016467
2586.35036,0.9999982826014747
2586.410625,0.9999983049014367
2586.47089,0.9999982699014967
2586.531155,0.9999983329013896
2586.59142,0.9999981972016251
2586.651685,0.9999982932014566
2586.71195,0.9999983338013881
2586.772215,0.9999984352012243
2586.83248,0.9999983280013978
2586.892745,0.9999983003014445
2586.95301,0.9999983409013763
2587.013275,0.9999982430015435
2587.07354,0.999998263901507
2587.133805,0.9999983125014238
2587.19407,0.9999984736011649
2587.254335,0.99999831480142
2587.3146,0.9999984253012398
2587.374865,0.9999985097011105
2587.43513,0.9999984067012693
2587.495395,0.9999983971012847
2587.55566,0.999998391301294
2587.615925,0.9999984265012379
2587.67619,0.9999985536010461
2587.736455,0.9999984822011518
2587.79672,0.9999984164012539
2587.856985,0.9999984515011989
2587.91725,0.9999984869011448
2587.977515,0.9999984632011809
2588.03778,0.9999985030011205
2588.098045,0.9999984487012032
2588.15831,0.9999984709011691
2588.218575,0.9999984282012353
2588.27884,0.9999983871013007
2588.339105,0.9999985293010815
2588.39937,0.9999985068011148
2588.459635,0.9999985995009807
2588.5199,0.9999984855011469
2588.580165,0.9999985566010418
2588.64043,0.9999985907009931
2588.700695,0.9999985685010246
2588.76096,0.9999985177010986
2588.821225,0.9999986765008758
2588.88149,0.999998508701112
2588.941755,0.9999985485010534
2589.00202,0.9999985095011108
2589.062285,0.999998504701118
2589.12255,0.9999984979011282
2589.182815,0.999998594300988
2589.24308,0.9999986302009382
2589.303345,0.9999985476010548
2589.36361,0.9999986715008825
2589.423875,0.9999986067009706
2589.48414,0.999998567501026
2589.544405,0.9999985882009966
2589.60467,0.9999985676010259
2589.664935,0.9999985702010221
2589.7252,0.9999986419009222
2589.785465,0.9999986139009607
2589.84573,0.999998564001031
2589.905995,0.9999987396007943
2589.96626,0.9999985552010437
2590.026525,0.9999986776008744
2590.08679,0.9999986515009093
2590.147055,0.9999986613008961
2590.20732,0.9999986770008752
2590.267585,0.9999986269009427
2590.32785,0.9999986747008782
2590.388115,0.9999986239009468
2590.44838,0.999998721700817
2590.508645,0.9999986845008653
2590.56891,0.9999988665006424
2590.629175,0.9999987236008145
2590.68944,0.9999987344008009
2590.749705,0.9999986799008713
2590.80997,0.9999987911007308
2590.870235,0.9999988141007031
2590.9305,0.999998776000749
2590.990765,0.9999988503006609
2591.05103,0.9999987763007487
2591.111295,0.999998835500678
2591.17156,0.999998774400751
2591.231825,0.9999988304006839
2591.29209,0.9999988146007026
2591.352355,0.999998813400704
2591.41262,0.9999988128007047
2591.472885,0.9999988569006534
2591.53315,0.9999987711007551
2591.593415,0.9999989011006037
2591.65368,0.9999989527005484
2591.713945,0.9999987815007424
2591.77421,0.999998919200584
2591.834475,0.9999989112005927
2591.89474,0.9999989506005507
2591.955005,0.9999989123005916
2592.01527,0.9999988797006275
2592.075535,0.999998923900579
2592.1358,0.9999988951006104
2592.196065,0.9999989548005462
2592.25633,0.9999988940006116
2592.316595,0.9999989996005004
2592.37686,0.9999988578006523
2592.437125,0.9999989032006015
2592.49739,0.999999027360473
2592.557655,0.9999989673005333
2592.61792,0.9999989199005833
2592.678185,0.9999989205005827
2592.73845,0.9999989208005824
2592.798715,0.9999989952005048
2592.85898,0.9999990254304749
2592.919245,0.9999990736304291
2592.97951,0.9999989163005872
2593.039775,0.999998933200569
2593.10004,0.9999989362005658
2593.160305,0.999998930400572
2593.22057,0.9999990176104826
2593.280835,0.9999989741005262
2593.3411,0.9999990360504646
2593.401365,0.9999990148504853
2593.46163,0.9999990306104699
2593.521895,0.9999990423404586
2593.58216,0.9999990308304696
2593.642425,0.9999991452603653
2593.70269,0.9999991632403501
2593.762955,0.9999991571703551
2593.82322,0.9999991231103844
2593.883485,0.9999990724004302
2593.94375,0.9999991046804008
2594.004015,0.9999990540904474
2594.06428,0.9999990573804443
2594.124545,0.9999989796005206
2594.18481,0.9999992142203087
2594.245075,0.9999991540503578
2594.30534,0.9999991678303463
2594.365605,0.9999991605803523
2594.42587,0.9999991858603314
2594.486135,0.9999991159603908
2594.5464,0.9999992157303076
2594.606665,0.9999990904704136
2594.66693,0.9999991666403473
2594.727195,0.9999991563803559
2594.78746,0.9999991989803209
2594.847725,0.9999992445202853
2594.90799,0.9999991986903211
2594.968255,0.9999991894903285
2595.02852,0.9999992587602747
2595.088785,0.9999992321902947
2595.14905,0.9999991691603451
2595.209315,0.9999991855703316
2595.26958,0.9999992905102517
2595.329845,0.999999234490293
2595.39011,0.9999992388502896
2595.450375,0.999999285930255
2595.51064,0.9999992097203123
2595.570905,0.9999993213302303
2595.63117,0.9999991592103534
2595.691435,0.9999992144303086
2595.7517,0.9999992179603058
2595.811965,0.9999992246203006
2595.87223,0.9999992428302866
2595.932495,0.9999991773603384
2595.99276,0.9999992417302875
2596.053025,0.9999991953303238
2596.11329,0.9999992095903124
2596.173555,0.9999992658602694
2596.23382,0.9999992625302719
2596.294085,0.9999991769503387
2596.35435,0.999999257010276
2596.414615,0.9999991641103494
2596.47488,0.9999992944402489
2596.535145,0.9999992812302583
2596.59541,0.9999992906002516
2596.655675,0.9999992756502624
2596.71594,0.9999993204802309
2596.776205,0.9999991772203385
2596.83647,0.9999993349702211
2596.896735,0.9999993167702333
2596.957,0.9999993154902342
2597.017265,0.9999993477002127
2597.07753,0.9999992496602815
2597.137795,0.9999993931701842
2597.19806,0.9999993407602173
2597.258325,0.9999993558802075
2597.31859,0.9999993332102223
2597.378855,0.999999380350192
2597.43912,0.9999992833002568
2597.499385,0.9999993264002268
2597.55965,0.9999994238901659
2597.619915,0.9999993218702299
2597.68018,0.9999993388202186
2597.740445,0.9999992511602804
2597.80071,0.9999992742202634
2597.860975,0.9999993829901903
2597.92124,0.9999993524802097
2597.981505,0.9999993921201847
2598.04177,0.9999993222802297
2598.102035,0.9999993478102127
2598.1623,0.9999992275402984
2598.222565,0.9999992668002687
2598.28283,0.9999994093801744
2598.343095,0.9999994493301516
2598.40336,0.9999992333002939
2598.463625,0.999999377270194
2598.52389,0.9999992931102498
2598.584155,0.9999993952201829
2598.64442,0.999999314420235
2598.704685,0.9999994114801731
2598.76495,0.999999300120245
2598.825215,0.9999993080502394
2598.88548,0.9999993478202127
2598.945745,0.999999398280181
2599.00601,0.99999943424016
2599.066275,0.9999993656202012
2599.12654,0.9999993963901822
2599.186805,0.9999993502102111
2599.24707,0.9999993794201926
2599.307335,0.999999467090142
2599.3676,0.9999993737901961
2599.427865,0.9999993605902044
2599.48813,0.999999396720182
2599.548395,0.999999388480187
2599.60866,0.9999993354202208
2599.668925,0.9999993660802009
2599.72919,0.9999994567901476
2599.789455,0.9999993908301855
2599.84972,0.9999994177301695
2599.909985,0.9999993547602082
2599.97025,0.9999993356102207
2600.030515,0.9999994273901639
2600.09078,0.9999993977801813
2600.151045,0.9999994652401429
2600.21131,0.9999994091901745
2600.271575,0.9999995037301231
2600.33184,0.9999993160602338
2600.392105,0.999999341160217
2600.45237,0.9999993255202274
2600.512635,0.9999993139602353
2600.5729,0.9999993391702183
2600.633165,0.9999994907001297
2600.69343,0.9999994140701717
2600.753695,0.9999993991801804
2600.81396,0.9999993297402247
2600.874225,0.9999993146802348
2600.93449,0.9999994056301766
2600.994755,0.9999993727501967
2601.05502,0.9999993862401884
2601.115285,0.9999993051902414
2601.17555,0.9999994191901687
2601.235815,0.9999995366701073
2601.29608,0.9999994207801678
2601.356345,0.9999993013602441
2601.41661,0.9999993586502056
2601.476875,0.9999993339802218
2601.53714,0.9999994175201696
2601.597405,0.9999993824001907
2601.65767,0.9999994838001333
2601.717935,0.9999994429101552
2601.7782,0.9999994061501764
2601.838465,0.9999993672202002
2601.89873,0.9999993272802262
2601.958995,0.9999992437402859
2602.01926,0.9999993696501986
2602.079525,0.9999994545401487
2602.13979,0.9999993135102356
2602.200055,0.9999993082002393
2602.26032,0.9999993975301815
2602.320585,0.9999994180001693
2602.38085,0.9999993702101984
2602.441115,0.9999993924701845
2602.50138,0.9999993842501895
2602.561645,0.9999993136402355
2602.62191,0.9999993926801845
2602.682175,0.99999932173023
2602.74244,0.999999355020208
2602.802705,0.9999992739102636
2602.86297,0.9999992368502912
2602.923235,0.9999993047502417
2602.9835,0.9999992829402571
2603.043765,0.9999993718501973
2603.10403,0.9999994014901791
2603.164295,0.999999341180217
2603.22456,0.9999993524802097
2603.284825,0.999999285900255
2603.34509,0.9999993905401857
2603.405355,0.9999993814401913
2603.46562,0.9999994126301726
2603.525885,0.9999993325402228
2603.58615,0.9999993496702114
2603.646415,0.999999323200229
2603.70668,0.9999993887401868
2603.766945,0.9999993668202004
2603.82721,0.999999348760212
2603.887475,0.9999993112602372
2603.94774,0.9999992537602784
2604.008005,0.9999993751201952
2604.06827,0.9999993536102089
2604.128535,0.9999993136102355
2604.1888,0.9999993646202019
2604.249065,0.9999994034501779
2604.30933,0.9999992958702479
2604.369595,0.9999993583102059
2604.42986,0.9999993172902331
2604.490125,0.9999994116101731
2604.55039,0.9999993753701951
2604.610655,0.9999993839801897
2604.67092,0.9999994440501545
2604.731185,0.9999993521502099
2604.79145,0.9999994141101717
2604.851715,0.9999993768001942
2604.91198,0.9999994140101717
2604.972245,0.9999993642302021
2605.03251,0.9999993023102434
2605.092775,0.9999993964801821
2605.15304,0.9999994212001675
2605.213305,0.999999370740198
2605.27357,0.9999994514101505
2605.333835,0.9999993979401812
2605.3941,0.9999993810701915
2605.454365,0.99999938360019
2605.51463,0.9999993422302164
2605.574895,0.9999993441202151
2605.63516,0.999999298630246
2605.695425,0.9999993228202293
2605.75569,0.9999994166001702
2605.815955,0.9999993828301904
2605.87622,0.9999992576802755
2605.936485,0.9999993543302085
2605.99675,0.9999993944001834
2606.057015,0.9999992943802489
2606.11728,0.9999993931301842
2606.177545,0.9999993572602066
2606.23781,0.9999993553702078
2606.298075,0.9999993811901915
2606.35834,0.9999994287601631
2606.418605,0.9999993133102357
2606.47887,0.9999993028302431
2606.539135,0.9999993738001961
2606.5994,0.9999992509902805
2606.659665,0.9999993883601871
2606.71993,0.9999993705001982
2606.780195,0.9999993094102385
2606.84046,0.9999992118703106
2606.900725,0.9999993335502221
2606.96099,0.9999993162002337
2607.021255,0.9999993658202011
2607.08152,0.9999993872801877
2607.141785,0.9999993941901835
2607.20205,0.999999222850302
2607.262315,0.9999993680101997
2607.32258,0.9999992952602483
2607.382845,0.9999993146302348
2607.44311,0.9999993635402026
2607.503375,0.9999993340102218
2607.56364,0.9999993423502163
2607.623905,0.9999993248802279
2607.68417,0.9999993832601902
2607.744435,0.9999992800702592
2607.8047,0.9999992673802683
2607.864965,0.9999993558102075
2607.92523,0.9999993831501902
2607.985495,0.9999994345901598
2608.04576,0.9999992235203015
2608.106025,0.9999992901302519
2608.16629,0.9999993117302368
2608.226555,0.9999993784001932
2608.28682,0.9999993617702037
2608.347085,0.9999993421402164
2608.40735,0.9999992477302829
2608.467615,0.999999243720286
2608.52788,0.9999993016702439
2608.588145,0.9999992899202521
2608.64841,0.9999993384902188
2608.708675,0.9999993367502199
2608.76894,0.999999361240204
2608.829205,0.9999992065103148
2608.88947,0.9999992876302537
2608.949735,0.9999993287602252
2609.01,0.9999994645001434
2609.070265,0.99999933672022
2609.13053,0.9999992607302732
2609.190795,0.9999993470002132
2609.25106,0.9999992659502694
2609.311325,0.9999992104203117
2609.37159,0.9999993010602443
2609.431855,0.9999991822303343
2609.49212,0.9999992527502792
2609.552385,0.9999993736801961
2609.61265,0.9999991632203501
2609.672915,0.9999993403402175
2609.73318,0.9999992864302546
2609.793445,0.9999993350402211
2609.85371,0.9999993237502287
2609.913975,0.9999992530702789
2609.97424,0.9999993210202305
2610.034505,0.9999993280702257
2610.09477,0.9999993415902168
2610.155035,0.9999991424703677
2610.2153,0.9999994335601604
2610.275565,0.9999992766102617
2610.33583,0.999999350260211
2610.396095,0.9999993098802381
2610.45636,0.9999993877101875
2610.516625,0.9999992466802837
2610.57689,0.9999992457702844
2610.637155,0.9999992749302629
2610.69742,0.9999992397802889
2610.757685,0.9999993463102137
2610.81795,0.9999993296302246
2610.878215,0.9999993112102372
2610.93848,0.9999991684103458
2610.998745,0.9999992801002592
2611.05901,0.9999992183203055
2611.119275,0.9999992938202493
2611.17954,0.9999993345202214
2611.239805,0.9999992591802744
2611.30007,0.9999993069002402
2611.360335,0.9999992285102975
2611.4206,0.9999993124002364
2611.480865,0.999999298530246
2611.54113,0.999999284520256
2611.601395,0.9999991958703233
2611.66166,0.9999992506402807
2611.721925,0.9999993066702404
2611.78219,0.9999992478802828
2611.842455,0.9999992168903067
2611.90272,0.999999285800255
2611.962985,0.9999992298702965
2612.02325,0.9999992360502918
2612.083515,0.9999993594602051
2612.14378,0.9999992728802644
2612.204045,0.9999993330002225
2612.26431,0.9999992613102728
2612.324575,0.9999992736902638
2612.38484,0.9999993544202084
2612.445105,0.9999992723802648
2612.50537,0.9999992571402759
2612.565635,0.999999204970316
2612.6259,0.9999992569002761
2612.686165,0.9999992521202796
2612.74643,0.9999992769102615
2612.806695,0.999999359620205
2612.86696,0.9999993331502224
2612.927225,0.9999992875902538
2612.98749,0.9999992016203187
2613.047755,0.9999992835402567
2613.10802,0.9999992697202666
2613.168285,0.9999991387703708
2613.22855,0.9999993083202392
2613.288815,0.9999992459002843
2613.34908,0.9999992284502977
