nu,[0]PFC-1216-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
557.841157,0.9823545371412706
557.961159,0.9823456959902216
558.081162,0.9814973158618775
558.201164,0.9811724940113091
558.321166,0.980866415943839
558.441169,0.9793570441778475
558.561171,0.979028035487559
558.681174,0.9768501660102916
558.801176,0.9778411944451283
558.921178,0.9776212049261271
559.041181,0.9784946105797091
559.161183,0.9781678479521719
559.281186,0.9787157753523781
559.401188,0.97897027453743
559.52119,0.9788019061303077
559.641193,0.9805780836044823
559.761195,0.9805476861550535
559.881198,0.9805143481004743
560.0012,0.9804878745704699
560.121202,0.9816592762803618
560.241205,0.9820304136273352
560.361207,0.9829726325157491
560.48121,0.9833698336885199
560.601212,0.9845604313536075
560.721214,0.9832951004210597
560.841217,0.9834553905857218
560.961219,0.9819705115991344
561.081222,0.9821217467027248
561.201224,0.9797028182399737
561.321226,0.9811283422425009
561.441229,0.9818458092629273
561.561231,0.9827210237291238
561.681234,0.98576627114499
561.801236,0.9858875278534756
561.921238,0.9860206316540402
562.041241,0.9862928109073859
562.161243,0.9860561290357287
562.281246,0.9872193748104995
562.401248,0.9881033316626402
562.52125,0.9867870674065652
562.641253,0.987534348026621
562.761255,0.9893085640638415
562.881258,0.9885352271808743
563.00126,0.9884986520541127
563.121262,0.9882298169839809
563.241265,0.9874326372269704
563.361267,0.9881626196411616
563.48127,0.9888179886888163
563.601272,0.9881389040228787
563.721274,0.9897805768149914
563.841277,0.9886182676276074
563.961279,0.9880894983128307
564.081282,0.9885975068619761
564.201284,0.988565872247913
564.321286,0.9876321187666474
564.441289,0.9881734894897617
564.561291,0.9886232107313033
564.681294,0.9882416758129375
564.801296,0.9879472236690938
564.921298,0.990183202443954
565.041301,0.98782966494436
565.161303,0.9887319652658735
565.281306,0.9875155850522573
565.401308,0.9881171652061181
565.52131,0.9884512052575463
565.641313,0.9879531513702189
565.761315,0.9883494000264642
565.881318,0.987816823242187
566.00132,0.9893461585035658
566.121322,0.9886558358355687
566.241325,0.9878029939034672
566.361327,0.9892660247101894
566.48133,0.9879333925047807
566.601332,0.9878958517491445
566.721334,0.9875847135626806
566.841337,0.9885480782223592
566.961339,0.9887448188649702
567.081342,0.9889218200286786
567.201344,0.9886686884449764
567.321346,0.9898884687778694
567.441349,0.9895034770492608
567.561351,0.9889376429043817
567.681354,0.9902736102973928
567.801356,0.9892838316588962
567.921358,0.9889940139565869
568.041361,0.9895608699153067
568.161363,0.98934121178514
568.281366,0.9902122152368209
568.401368,0.9893342864208964
568.52137,0.9894995190432686
568.641373,0.9909787379783725
568.761375,0.9906172948659902
568.881378,0.9902861868521046
569.00138,0.9903444173918525
569.121382,0.9897954236349945
569.241385,0.9904116640607921
569.361387,0.9899617232349405
569.48139,0.9908987692210005
569.601392,0.9902704414269101
569.721394,0.9913480454538534
569.841397,0.9909675399819022
569.961399,0.9906929809184883
570.081402,0.9909920171824319
570.201404,0.99155863014201
570.321406,0.9917212590925627
570.441409,0.991443219434495
570.561411,0.9921648560205092
570.681414,0.9918559439844447
570.801416,0.9924045920086649
570.921418,0.9918729048661019
571.041421,0.9924563968804632
571.161423,0.9923181573329858
571.281426,0.9927593407996816
571.401428,0.9925184273437
571.52143,0.9928757983004564
571.641433,0.9925974349549778
571.761435,0.9921880729497771
571.881438,0.9927952793383023
572.00144,0.9924423040996865
572.121442,0.9933452416345038
572.241445,0.9923764081184651
572.361447,0.993168243283466
572.48145,0.9927010675367137
572.601452,0.9928324105760993
572.721454,0.9936245102312896
572.841457,0.9930143141355742
572.961459,0.9926579852452752
573.081462,0.9927228079281492
573.201464,0.9938030805998452
573.321466,0.9934388191636981
573.441469,0.9936155676509392
573.561471,0.9929544371777402
573.681474,0.993891831177597
573.801476,0.9938121242490272
573.921478,0.9936132823377617
574.041481,0.9941204525892224
574.161483,0.9936295777292139
574.281486,0.994948700936881
574.401488,0.9936417994481833
574.52149,0.9942295135847578
574.641493,0.9942533753794242
574.761495,0.9940118011616631
574.881498,0.9936301739071394
575.0015,0.9940485802787156
575.121502,0.9948239421923203
575.241505,0.9937473298108478
575.361507,0.9936146733973307
575.48151,0.9940697537389721
575.601512,0.9941977981691379
575.721514,0.9935976827316861
575.841517,0.9940511648083842
575.961519,0.9941562415697134
576.081522,0.9947897208373195
576.201524,0.9941558439072964
576.321526,0.9946581188629153
576.441529,0.9944726324208958
576.561531,0.9943702070147554
576.681534,0.9939872493733902
576.801536,0.9945003785943977
576.921538,0.9941199555291204
577.041541,0.9948282199444689
577.161543,0.9948022552667688
577.281546,0.994666175626308
577.401548,0.9945693993156633
577.52155,0.9940228347538923
577.641553,0.9943469390241477
577.761555,0.9946183333338767
