nu,[0]Isobutene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1092.95543,0.9944915275804151
1093.196484,0.9944093859727322
1093.437538,0.9947217790196259
1093.678592,0.9944659694765794
1093.919646,0.9948026531877505
1094.1607,0.9947542074782029
1094.401754,0.9946493659099824
1094.642808,0.9949109930956836
1094.883862,0.994495605004037
1095.124916,0.9949947681281817
1095.36597,0.9948604529009661
1095.607024,0.9949061180437613
1095.848078,0.995124424393391
1096.089132,0.9949677046385537
1096.330186,0.9951432324227473
1096.57124,0.9950288970340359
1096.812294,0.995148506695856
1097.053348,0.995276491023033
1097.294402,0.9950882025235851
1097.535456,0.9953356122024813
1097.77651,0.9952615619876356
1098.017564,0.9954796476862829
1098.258618,0.9953320290007271
1098.499672,0.9954072789465317
1098.740726,0.9956421232224285
1098.98178,0.9953722412269803
1099.222834,0.995680754886259
1099.463888,0.9955331063787167
1099.704942,0.9955299206778735
1099.945996,0.9957742536988433
1100.18705,0.9956346559345067
1100.428104,0.9959698429685073
1100.669158,0.9958046252767453
1100.910212,0.9959249257414805
1101.151266,0.9960384676547812
1101.39232,0.9959559990839053
1101.633374,0.9960794056770724
1101.874428,0.9960556992693247
1102.115482,0.9960774135202531
1102.356536,0.9962270355840996
1102.59759,0.9961963522639292
1102.838644,0.9963183937919725
1103.079698,0.9963808649137125
1103.320752,0.9963934193917034
1103.561806,0.9963463907321932
1103.80286,0.9964511122408781
1104.043914,0.996530133947248
1104.284968,0.9964863872346151
1104.526022,0.9966067700611694
1104.767076,0.9965987972389002
1105.00813,0.9966685615964309
1105.249184,0.9966122514134784
1105.490238,0.9966368680401024
1105.731292,0.9967524846224272
1105.972346,0.9966788273354839
1106.2134,0.9968075068781787
1106.454454,0.9969281278839346
1106.695508,0.9969173611182941
1106.936562,0.9971027052829323
1107.177616,0.9970473676184235
1107.41867,0.9971159668371017
1107.659724,0.9972236611769097
1107.900778,0.9972923722542343
1108.141832,0.9974017812284431
1108.382886,0.9974235248242782
1108.62394,0.9974952421539202
1108.864994,0.9974069677311904
1109.106048,0.9974500566429102
1109.347102,0.9975830255976446
1109.588156,0.9974561411068132
1109.82921,0.997643880018247
1110.070264,0.9976334048125017
1110.311318,0.9975995856133173
1110.552372,0.9976623366007502
1110.793426,0.9976767030418354
1111.03448,0.9978115980507838
1111.275534,0.9978211770881044
1111.516588,0.9978041144918618
1111.757642,0.9978351466823705
1111.998696,0.9978897297577276
1112.23975,0.9979580875454435
1112.480804,0.9980093839094486
1112.721858,0.9979973080689623
1112.962912,0.9981175739904607
1113.203966,0.9980382267974213
1113.44502,0.9980663718722607
1113.686074,0.998128852782772
1113.927128,0.9981081917293619
1114.168182,0.9981181728611849
1114.409236,0.9982100039572538
1114.65029,0.9982174905603581
1114.891344,0.9981672814833519
1115.132398,0.9982334621679796
1115.373452,0.9982255761547782
1115.614506,0.998211101988862
1115.85556,0.9981222651540828
1116.096614,0.9982456406905069
1116.337668,0.9981656844169791
1116.578722,0.9980511015735891
1116.819776,0.998096513931834
1117.06083,0.998097112789922
1117.301884,0.9981602943368365
1117.542938,0.9980865330165993
1117.783992,0.9980521994304047
1118.025046,0.9980668709055713
1118.2661,0.9979026026182712
1118.507154,0.9978357453836382
1118.748208,0.9975953957038565
1118.989262,0.997408463842764
1119.230316,0.9971143714528311
1119.47137,0.9969201524908131
1119.712424,0.9971051980428115
1119.953478,0.9971667213315046
1120.194532,0.9972309409362075
1120.435586,0.9972859896034764
1120.67664,0.9972907765877153
1120.917694,0.9971117789588355
1121.158748,0.9969344085509243
1121.399802,0.9969167629680569
1121.640856,0.9968978217295028
1121.88191,0.9968189702304219
1122.122964,0.9968494733576064
1122.364018,0.9966828140587667
1122.605072,0.9966046771891498
1122.846126,0.996634575777942
1123.08718,0.9966268020585685
1123.328234,0.9963150063151923
1123.569288,0.9963373240212912
1123.810342,0.996594212894977
1124.051396,0.9967395269243523
1124.29245,0.9967449093323302
1124.533504,0.9964747284120887
1124.774558,0.996171049197932
1125.015612,0.9959820934729163
1125.256666,0.9961353869127294
1125.49772,0.9962199623972569
1125.738774,0.9965333228487789
1125.979828,0.9967863747830338
1126.220882,0.9970711973352735
1126.461936,0.9971122775148497
1126.70299,0.9972128912195269
1126.944044,0.9972920730665675
1127.185098,0.9973973926702605
1127.426152,0.9974479619999906
1127.667206,0.9974462663398965
1127.90826,0.9976267206910814
1128.149314,0.9977318760890344
1128.390368,0.9977696908437231
1128.631422,0.9978515113129658
1128.872476,0.997954095721077
1129.11353,0.9978642838940549
1129.354584,0.9979351347733878
1129.595638,0.9979453137636752
1129.836692,0.9980212602917814
1130.077746,0.9980118789360272
1130.3188,0.9980720608667939
1130.559854,0.99811597700362
1130.800908,0.9981066945681972
1131.041962,0.9980507023532283
1131.283016,0.9981696770877021
1131.52407,0.9980784485484241
1131.765124,0.9980631780649808
1132.006178,0.9980555928136514
1132.247232,0.9981156775688719
1132.488286,0.9980077870957118
1132.72934,0.9980726597102101
1132.970394,0.9980098829142653
1133.211448,0.9979714602734137
1133.452502,0.997964973480004
1133.693556,0.9979067938180037
1133.93461,0.9979471100668567
1134.175664,0.9979270515315333
1134.416718,0.9978800502742945
1134.657772,0.9979031015696973
1134.898826,0.9979191679389665
1135.13988,0.9978988105955862
1135.380934,0.9979529979721754
1135.621988,0.9978608911612573
1135.863042,0.9978162877763155
1136.104096,0.9978477194844272
1136.34515,0.9977720854938548
1136.586204,0.9977738814852251
1136.827258,0.9976956590792749
1137.068312,0.9977446471387827
1137.309366,0.9977056360857507
1137.55042,0.9977416539093312
1137.791474,0.9977120214222547
1138.032528,0.997682090510578
1138.273582,0.997636198189946
1138.514636,0.9976902715372623
1138.75569,0.9977000489498327
1138.996744,0.9976418847324823
1139.237798,0.9976145497193319
1139.478852,0.9976381934643376
1139.719906,0.9976149487652317
1139.96096,0.9975512032066979
1140.202014,0.9975435220920055
1140.443068,0.9975044191523621
1140.684122,0.9975017258940663
1140.925176,0.9974934466641002
1141.16623,0.9974718012911608
1141.407284,0.9973331623464112
1141.648338,0.9974412791210329
1141.889392,0.9974227268857775
1142.130446,0.9974506551131237
1142.3715,0.9974671131847118
1142.612554,0.9974249212181905
1142.853608,0.9975504051660545
1143.094662,0.9974531487428785
1143.335716,0.9975162895255786
1143.57677,0.997424621990759
1143.817824,0.997444570682685
1144.058878,0.9973937023067349
1144.299932,0.9974036762936277
1144.540986,0.9973850250192711
1144.78204,0.9974151465018587
1145.023094,0.9973861221434019
1145.264148,0.9973529097385242
1145.505202,0.9973407421072481
1145.746256,0.9973453298852136
1145.98731,0.9973674711973047
1146.228364,0.9973120191074886
1146.469418,0.9973652769912817
1146.710472,0.997302245497592
1146.951526,0.9973387474277585
1147.19258,0.9972911755041056
1147.433634,0.9973007495453458
1147.674688,0.9973447314781952
1147.915742,0.9972380213010233
1148.156796,0.9973144126592067
1148.39785,0.9972517832806748
1148.638904,0.9973194989756814
1148.879958,0.9972592626970972
1149.121012,0.9972545755895772
1149.362066,0.9972250572910127
1149.60312,0.9972768146145771
1149.844174,0.9973424375879508
1150.085228,0.9972899787554131
1150.326282,0.9973714606751685
1150.567336,0.9973435346652355
1150.80839,0.9973923059565291
1151.049444,0.9973660748838226
1151.290498,0.9974190364285154
1151.531552,0.9974367906453759
1151.772606,0.9974730980053453
1152.01366,0.997450355877972
1152.254714,0.9974573380549008
1152.495768,0.9974713025553849
1152.736822,0.9974972371463995
1152.977876,0.9974669136913091
1153.21893,0.9974590337338168
1153.459984,0.9974862647371392
1153.701038,0.9974866637317249
1153.942092,0.997484968005838
1154.183146,0.9974510540934656
1154.4242,0.9974593329715719
1154.665254,0.997562475598983
1154.906308,0.9975120002147557
1155.147362,0.9976167444737556
1155.388416,0.9976046733841777
1155.62947,0.9975982887346989
1155.870524,0.9976232290036694
1156.111578,0.9976563506446885
1156.352632,0.9976156470959402
1156.593686,0.9976345022098506
1156.83474,0.9976236280530408
1157.075794,0.997667125391459
1157.316848,0.997579733579092
1157.557902,0.9975812299498146
1157.798956,0.9975340454735596
1158.04001,0.9975098056907692
1158.281064,0.9975358410364575
1158.522118,0.9975065139138418
1158.763172,0.9976107587912458
1159.004226,0.9975669646402235
1159.24528,0.997615347811291
1159.486334,0.9976902715372623
1159.727388,0.9978236716441653
1159.968442,0.9978754600366208
1160.209496,0.9979340370453433
1160.45055,0.9980615811651734
1160.691604,0.9980232563362981
1160.932658,0.9981096888927724
1161.173712,0.9979229600390096
1161.414766,0.9979855317702073
1161.65582,0.997883742437311
1161.896874,0.9978922244851703
1162.137928,0.9978390382470311
1162.378982,0.9978563010117153
1162.620036,0.9978051122964752
1162.86109,0.9977688926282897
1163.102144,0.9977948349567469
1163.343198,0.9977849568367776
1163.584252,0.9978229731678396
1163.825306,0.9978071079086954
1164.06636,0.9977818637082058
1164.307414,0.9978120969567076
1164.548468,0.9977821630428098
1164.789522,0.9977791697008107
1165.030576,0.9978149906159846
1165.27163,0.9977582165582557
1165.512684,0.9977677950831115
1165.753738,0.9978349471153611
1165.994792,0.9977540259825464
1166.235846,0.9977703892827512
1166.4769,0.9978353462494198
1166.717954,0.9978135936759756
1166.959008,0.9978048129549864
1167.200062,0.9977987263641915
1167.441116,0.9978740630119547
1167.68217,0.9977889479845873
1167.923224,0.997724492900469
1168.164278,0.9977595136447803
1168.405332,0.9976632344972572
1168.646386,0.9977751785921141
1168.88744,0.9977710877222682
1169.128494,0.9977960323112672
1169.369548,0.997871169181368
1169.610602,0.9977708881680706
1169.851656,0.9978280620779795
1170.09271,0.9977771741444669
1170.333764,0.9978569995113705
1170.574818,0.9977845577228747
1170.815872,0.9977953338542891
1171.056926,0.9977994248235444
1171.29798,0.9977795688125584
1171.539034,0.9978092033058221
1171.780088,0.997853806374081
1172.021142,0.9978437281015321
1172.262196,0.9978856384182229
1172.50325,0.9979673685988145
1172.744304,0.9979048977968967
1172.985358,0.9978692732279477
1173.226412,0.9979762505479196
1173.467466,0.9980025974687119
1173.70852,0.9979864299575901
1173.949574,0.9980019986673331
1174.190628,0.9980521994304047
1174.431682,0.9979949128782971
1174.672736,0.9980151723806618
1174.91379,0.9980807441314956
1175.154844,0.9981143800193344
1175.395898,0.998052798261904
1175.636952,0.9980842374202133
1175.878006,0.9981278546544182
1176.11906,0.9981494144489237
1176.360114,0.9981345421334474
1176.601168,0.9981214666565901
1176.842222,0.9981552037323164
1177.083276,0.9982143960909339
1177.32433,0.9981472185226274
1177.565384,0.9982380540524669
1177.806438,0.9982019184889679
1178.047492,0.998234660048853
1178.288546,0.9983313936740802
1178.5296,0.998328798015831
1178.770654,0.9983239062167056
1179.011708,0.9982681014701053
1179.252762,0.9983581493139546
1179.493816,0.9982957538795001
1179.73487,0.9983500626456961
1179.975924,0.9983078333312025
1180.216978,0.9983848058324042
1180.458032,0.9983505618208524
1180.699086,0.9983774178121767
1180.94014,0.9985216937727377
1181.181194,0.9984252412358519
1181.422248,0.998473566186982
1181.663302,0.998474265118723
1181.904356,0.9984482052804857
1182.14541,0.998439418974939
1182.386464,0.9985121080104892
1182.627518,0.9984955328470705
1182.868572,0.9984723680194215
1183.109626,0.9984927370634926
1183.35068,0.9984433128962662
1183.591734,0.9985091124786585
1183.832788,0.9985478553838302
1184.073842,0.9985645312722583
1184.314896,0.9985104105413485
1184.55595,0.9985333765448989
1184.797004,0.9986189545222328
1185.038058,0.9986718827294075
1185.279112,0.998693354405706
1185.520166,0.9986774753076101
1185.76122,0.998662295525352
1186.002274,0.9986572023606324
1186.243328,0.9986989471041502
1186.484382,0.9987343016726498
1186.725436,0.9987765490271359
1186.96649,0.9986846658113181
1187.207544,0.9987246139969089
1187.448598,0.9987340020524043
1187.689652,0.9987260122123472
1187.930706,0.9987645637804591
1188.17176,0.9987772481709648
1188.412814,0.9987426910760193
1188.653868,0.9987362991432507
1188.894922,0.998836177767013
1189.135976,0.9987609682345014
1189.37703,0.9987403939704715
1189.618084,0.9987588708386704
1189.859138,0.9986855646279218
1190.100192,0.9986886605579708
1190.341246,0.9986768761013046
1190.5823,0.9986266439177868
1190.823354,0.9986648920506959
1191.064408,0.9986469162444217
1191.305462,0.9986599986047138
1191.546516,0.9986525086828115
1191.78757,0.9986903583301369
1192.028624,0.9986853648908288
1192.269678,0.9987283092848169
1192.510732,0.9987150262866356
1192.751786,0.9986564034351901
1192.99284,0.998668986585147
1193.233894,0.9986900587230743
1193.474948,0.9986644925848189
1193.716002,0.998584502762598
1193.957056,0.9986680877834636
1194.19811,0.99864052492461
1194.439164,0.998671682995051
1194.680218,0.9986891599024259
1194.921272,0.9986779746464726
1195.162326,0.9986614965958351
1195.40338,0.9986350324168273
1195.644434,0.9986297396651813
1195.885488,0.9986544061243805
1196.126542,0.9986095675481791
1196.367596,0.9986270433685241
1196.60865,0.998655005317204
1196.849704,0.9986182554892092
1197.090758,0.9986620957929129
1197.331812,0.9986437205794028
1197.572866,0.998564231702944
1197.81392,0.9986277424076992
1198.054974,0.9985372708326613
1198.296028,0.99852129436414
1198.537082,0.9985598380299905
1198.778136,0.9985762145456213
1199.01919,0.9985695241073967
1199.260244,0.9985084135225244
1199.501298,0.9984987280378879
1199.742352,0.9985712216770307
1199.983406,0.9985483546578827
1200.22446,0.9984952332984556
1200.465514,0.9985431622199388
1200.706568,0.9985105103923945
1200.947622,0.9984644801188713
1201.188676,0.9984544955239932
1201.42973,0.9984564924349812
1201.670784,0.9984632819622141
1201.911838,0.9984147578258569
1202.152892,0.998441116323394
1202.393946,0.9984407169470274
1202.635,0.9984190510185459
1202.876054,0.9984255407634691
1203.117108,0.9983848058324042
1203.358162,0.9983397796930082
1203.599216,0.9983433737226843
1203.84027,0.9983359860090534
1204.081324,0.9983270010256118
1204.322378,0.9982655059764156
1204.563432,0.9983010448610168
1204.804486,0.9982992479207532
1205.04554,0.9982787829959371
1205.286594,0.9982432449038442
1205.527648,0.9982257757999135
1205.768702,0.9981971271312584
1206.009756,0.9981762650293111
1206.25081,0.9981697769046748
1206.491864,0.9981816551956957
1206.732918,0.9981049977882588
1206.973972,0.9981346419469066
1207.215026,0.9980723602884571
1207.45608,0.9980759533554217
1207.697134,0.9980706635668868
1207.938188,0.9980243541624838
1208.179242,0.9980169688095889
1208.420296,0.9979150764787654
1208.66135,0.9979783463002463
1208.902404,0.9979052969589356
1209.143458,0.9978175849383327
1209.384512,0.9977621078228882
1209.625566,0.9977004480299321
1209.86662,0.9976659281916268
1210.107674,0.9976197373284783
1210.348728,0.9976384927558405
1210.589782,0.997639290866954
1210.830836,0.9976320081267127
1211.07189,0.9976180413763664
1211.312944,0.9975602809639508
1211.553998,0.9975587846246516
1211.795052,0.9974984341438022
1212.036106,0.9975000301425737
1212.27716,0.9974633228168833
1212.518214,0.9974414786093087
1212.759268,0.9974234250819307
1213.000322,0.9973523113269579
1213.241376,0.9974052721407864
1213.48243,0.9971996283762719
1213.723484,0.997228647307681
1213.964538,0.9972000272562029
1214.205592,0.9971159668371017
1214.446646,0.9971328182393352
1214.6877,0.9970216441281734
1214.928754,0.9969895405481028
1215.169808,0.9968880521787207
1215.410862,0.9968622331125276
1215.651916,0.9968221600562304
1215.89297,0.9967262703768005
1216.134024,0.9966139456557459
1216.375078,0.9965743808674696
1216.616132,0.9964392545431958
1216.857186,0.9962537348264215
1217.09824,0.9961879842497159
1217.339294,0.9961284139894263
1217.580348,0.9960831907860057
1217.821402,0.996125624833772
1218.062456,0.9960159574397786
1218.30351,0.9959518160774935
1218.544564,0.9959816950801585
1218.785618,0.9959173567408072
1219.026672,0.9959084931157753
1219.267726,0.9958323090301304
1219.50878,0.9957035562366203
1219.749834,0.9956610406024843
1219.990888,0.99551060758475
1220.231942,0.995427585462148
1220.472996,0.9954544623697921
1220.71405,0.9953574102910767
1220.955104,0.9953221752624162
1221.196158,0.9952788796894778
1221.437212,0.9951937869830294
1221.678266,0.9951179561056543
1221.91932,0.9949845197348492
1222.160374,0.9944885441103076
1222.401428,0.993353188428224
1222.642482,0.9935555550830508
1222.883536,0.9940499719477022
1223.12459,0.9942416432588143
1223.365644,0.9943957626574642
1223.606698,0.9944803893376806
1223.847752,0.9944744224732451
1224.088806,0.9944180373720236
1224.32986,0.9942963280530116
1224.570914,0.9941798033518446
1224.811968,0.9940595148732388
1225.053022,0.9940623976500119
1225.294076,0.9939114110395323
1225.53513,0.9938383612354341
1225.776184,0.9936543194137321
1226.017238,0.9935345912820075
1226.258292,0.9932847487513152
1226.499346,0.9930492688546312
1226.7404,0.9934493496709929
1226.981454,0.9935961923362799
1227.222508,0.9935577409076765
1227.463562,0.9935786058393165
1227.704616,0.9935475073156481
1227.94567,0.9935235631092507
1228.186724,0.9934887903930679
1228.427778,0.9933955061754126
1228.668832,0.9933962015525103
1228.909886,0.9932902118324568
1229.15094,0.9932120429687707
1229.391994,0.993190192544181
1229.633048,0.9930635688670625
1229.874102,0.9930306990069322
1230.115156,0.9929912764707242
1230.35621,0.9929150176690666
1230.597264,0.9929596005542383
1230.838318,0.9928896986589348
1231.079372,0.9928601109867733
1231.320426,0.992852664563865
1231.56148,0.9927567596287511
1231.802534,0.9926888573886756
1232.043588,0.9927109945970243
1232.284642,0.9926321764731743
1232.525696,0.9926267170112172
1232.76675,0.9925325212054344
1233.007804,0.9925463175033633
1233.248858,0.9924766431974713
1233.489912,0.9925117774925138
1233.730966,0.992491927455465
1233.97202,0.9923861334549187
1234.213074,0.992405088211085
1234.454128,0.9923103180505081
1234.695182,0.9922594138368963
1234.936236,0.9921047326519908
1235.17729,0.9918952222575311
1235.418344,0.9916807976906099
1235.659398,0.9917782847044312
1235.900452,0.9918062532464145
1236.141506,0.9917658875533547
1236.38256,0.9916850619272081
1236.623614,0.99151708470579
1236.864668,0.991605432813887
1237.105722,0.9916225877362644
1237.346776,0.9916428170433924
1237.58783,0.9916087051172147
1237.828884,0.9915194643496489
1238.069938,0.9913053192738501
1238.310992,0.9909799271535716
1238.552046,0.9907375631057214
1238.7931,0.9906911976727275
1239.034154,0.9904987250723384
1239.275208,0.9907354825590233
1239.516262,0.9909365231833163
1239.757316,0.9910656506247572
1239.99837,0.9911146104771964
1240.239424,0.9910567310740396
1240.480478,0.9910117381197966
1240.721532,0.9909286948157051
1240.962586,0.9908759788113991
1241.20364,0.9906880274659673
1241.444694,0.9902938120851005
1241.685748,0.9902525176941306
1241.926802,0.9903533305317181
1242.167856,0.9903861117694852
1242.40891,0.990196173928869
1242.649964,0.9899943925108473
1242.891018,0.9899092566539857
1243.132072,0.9896905108805634
1243.373126,0.98985481314208
1243.61418,0.9897548428545372
1243.855234,0.9896004531417625
1244.096288,0.9894114575048704
1244.337342,0.9893748499581865
1244.578396,0.9892976817294897
1244.81945,0.9892957031361049
1245.060504,0.9893055961426012
1245.301558,0.9893105426829483
1245.542612,0.9893095533729003
1245.783666,0.9892304117743366
1246.02472,0.9890820383408561
1246.265774,0.989088961939357
1246.506828,0.9889574218550287
1246.747882,0.9889554439421628
1246.988936,0.9887408638936047
1247.22999,0.9886578131492177
1247.471044,0.9884828362022069
1247.712098,0.9882525465311603
1247.953152,0.9881725013167663
1248.194206,0.987993658279811
1248.43526,0.987874118279475
1248.676314,0.9876933538562791
1248.917368,0.987508672467356
1249.158422,0.9874257252227018
1249.399476,0.9873279749146249
1249.64053,0.9872341832121844
1249.881584,0.9871374390027733
1250.122638,0.986968652932324
1250.363692,0.9867308221467281
1250.604746,0.9864989676474943
1250.8458,0.9864151187988709
1251.086854,0.9862188417204469
1251.327908,0.9859003444746455
1251.568962,0.9856529145419379
1251.810016,0.9853582483752771
1252.05107,0.9850016132442185
1252.292124,0.9845988299591982
1252.533178,0.9842414854458762
1252.774232,0.9838813189766874
1253.015286,0.9835783301931105
1253.25634,0.9833363996825558
1253.497394,0.9829913091731945
1253.738448,0.9826148955895838
1253.979502,0.9821777292377739
1254.220556,0.9815719124925191
1254.46161,0.9814295948834837
1254.702664,0.981434502043726
1254.943718,0.9811214743681428
1255.184772,0.9808752437813077
1255.425826,0.9805143481004743
1255.66688,0.9800849768551734
1255.907934,0.9795744855767572
1256.148988,0.9791895884411667
1256.390042,0.9787764576115805
1256.631096,0.9783106708837933
1256.87215,0.977713105638656
1257.113204,0.9770768215398309
1257.354258,0.9766460256590053
1257.595312,0.9765180934093893
1257.836366,0.9761217075352424
1258.07742,0.9755966952975439
1258.318474,0.9752748015034929
1258.559528,0.9747716895199718
1258.800582,0.9742483776445138
1259.041636,0.9737701391082588
1259.28269,0.9731490719010137
1259.523744,0.9727170896202526
1259.764798,0.9720947498528637
1260.005852,0.9715777329846229
1260.246906,0.9708891285110685
1260.48796,0.9703523752489575
1260.729014,0.969760640797412
1260.970068,0.968931849808167
1261.211122,0.9684281362231493
1261.452176,0.9677930556949749
1261.69323,0.9672599486057777
1261.934284,0.9665048135045572
1262.175338,0.9657898645063187
1262.416392,0.9651015017634054
1262.657446,0.9644522069649254
1262.8985,0.9639778131895368
1263.139554,0.963074989017757
1263.380608,0.9626253379995705
1263.621662,0.9618709354990005
1263.862716,0.9610546536354443
1264.10377,0.9606328432366552
1264.344824,0.9597590649787152
1264.585878,0.9590375974676347
1264.826932,0.9586885713087712
1265.067986,0.9579564129603936
1265.30904,0.9573722377400442
1265.550094,0.9570582711394028
1265.791148,0.9565272511705923
1266.032202,0.9558540929652589
1266.273256,0.9555282022870762
1266.51431,0.9550973562309334
1266.755364,0.9545951071246508
1266.996418,0.9541112500734656
1267.237472,0.9536238237727044
1267.478526,0.9532052747922913
1267.71958,0.9529488970577235
1267.960634,0.952563983461094
1268.201688,0.9521344739662244
1268.442742,0.9516594773852184
1268.683796,0.9515195937237438
1268.92485,0.9508879944276833
1269.165904,0.9503832069355823
1269.406958,0.9492889958677785
1269.648012,0.9492481773185613
1269.889066,0.9497818047294716
1270.13012,0.9495187516041014
1270.371174,0.9496725861021191
1270.612228,0.9495301458974862
1270.853282,0.9497400152494387
1271.094336,0.9494503887150794
1271.33539,0.9495035594256134
1271.576444,0.9494019679799941
1271.817498,0.949578573169812
1272.058552,0.9500078797008517
1272.299606,0.9499584805754956
1272.54066,0.9500002796682142
1272.781714,0.9501807968699423
1273.022768,0.9507672393205027
1273.263822,0.9508727803414855
1273.504876,0.951351189659854
1273.74593,0.9519878565470646
1273.986984,0.9525306443051116
1274.228038,0.952752609803211
1274.469092,0.9530013106884233
1274.710146,0.953658154848316
1274.9512,0.9542591487790807
1275.192254,0.9544471563495278
1275.433308,0.9542849141239282
1275.674362,0.9546590671394648
1275.915416,0.954674341806736
1276.15647,0.9543984807857914
1276.397524,0.9542438807548447
1276.638578,0.9543641230589259
1276.879632,0.954039694413081
1277.120686,0.9540778567640994
1277.36174,0.9536209629055244
1277.602794,0.9538546286643229
1277.843848,0.9531414121783017
1278.084902,0.9521268569209009
1278.325956,0.9513702168739188
1278.56701,0.9501171368891851
1278.808064,0.9480016843388016
1279.049118,0.9458200027204154
1279.290172,0.9466773039416914
1279.531226,0.946501238337767
1279.77228,0.9457604179371844
1280.013334,0.945472004994923
1280.254388,0.9449001674302067
1280.495442,0.9431772972218978
1280.736496,0.9403040486575853
1280.97755,0.9381250718551343
1281.218604,0.9348642008260504
1281.459658,0.9281109455012533
1281.700712,0.9238754599763076
1281.941766,0.9346781813596368
1282.18282,0.941840819601011
1282.423874,0.9481638064878722
1282.664928,0.953406422325591
1282.905982,0.9562126054670136
1283.147036,0.9572363005340552
1283.38809,0.9577284464631982
1283.629144,0.9580320945063991
1283.870198,0.9575924586791615
1284.111252,0.9574440433505514
1284.352306,0.9580665842826136
1284.59336,0.9583770481483515
1284.834414,0.9579755722802453
1285.075468,0.9568726198435596
1285.316522,0.9570314738829742
1285.557576,0.9570286027928592
1285.79863,0.9564382982726074
1286.039684,0.9552415868208597
1286.280738,0.9545836520520959
1286.521792,0.9545196970899236
1286.762846,0.9550906705728396
1287.0039,0.9553629102062579
1287.244954,0.9554230999655583
1287.486008,0.9549034911455904
1287.727062,0.9541837652840144
1287.968116,0.9535532582207029
1288.20917,0.952867899843904
1288.450224,0.9522230265899364
1288.691278,0.9517318062539619
1288.932332,0.9508575664987111
1289.173386,0.949598514529232
1289.41444,0.9489672414386364
1289.655494,0.9478765563750962
1289.896548,0.9474624248142968
1290.137602,0.9471090872313969
1290.378656,0.9470105930081132
1290.61971,0.9467700828635706
1290.860764,0.9467558814188387
1291.101818,0.9465542438912555
1291.342872,0.9468325717511502
1291.583926,0.9472132749612124
1291.82498,0.947614030930433
1292.066034,0.947786512379398
1292.307088,0.9479978923396483
1292.548142,0.9479931523620365
1292.789196,0.9481514804385074
1293.03025,0.9484558859181937
1293.271304,0.948846730251596
1293.512358,0.9492111573615397
1293.753412,0.9495823714917012
1293.994466,0.950009779718511
1294.23552,0.9503565965783348
1294.476574,0.9508100248089384
1294.717628,0.9511266972702382
1294.958682,0.9515823960893849
1295.199736,0.9522020779137877
1295.44079,0.9526744872922738
1295.681844,0.9534664888222724
1295.922898,0.9540664078985116
1296.163952,0.954730669254546
1296.405006,0.9554192782808019
1296.64606,0.9561848757035386
1296.887114,0.9567530182413351
1297.128168,0.9572334288294612
1297.369222,0.9580752069206739
1297.610276,0.958386631966752
1297.85133,0.9592140766211531
1298.092384,0.9599135986278018
1298.333438,0.9607586943821893
1298.574492,0.9616170350883576
1298.815546,0.9623462171260334
1299.0566,0.9632339095015243
1299.297654,0.9640558985548198
1299.538708,0.9647029971400463
1299.779762,0.9656179692095719
1300.020816,0.9662265001973078
1300.26187,0.9671148704946172
1300.502924,0.9676217714832168
1300.743978,0.9682567396120852
1300.985032,0.9689812665926245
1301.226086,0.9695928867177004
1301.46714,0.9700884752949105
1301.708194,0.9709357323077191
1301.949248,0.9713067006078949
1302.190302,0.9714786371098341
1302.431356,0.9721180804068257
1302.67241,0.9726956900796767
1302.913464,0.9730011644833333
1303.154518,0.973668872279758
1303.395572,0.9741606992361134
1303.636626,0.9742649400077135
1303.87768,0.9751382725885295
1304.118734,0.9754162266027828
1304.359788,0.9757674396589168
1304.600842,0.976214443502347
1304.841896,0.976175395705568
1305.08295,0.9762564216259407
1305.324004,0.976632352710357
1305.565058,0.9770113595857877
1305.806112,0.9773699885591469
1306.047166,0.9776427128292215
1306.28822,0.9782666478941282
1306.529274,0.9785043955747398
1306.770328,0.978734371128769
1307.011382,0.9792659682078372
1307.252436,0.979387404716803
1307.49349,0.9796332618091612
1307.734544,0.9798938789173411
1307.975598,0.9801300618010546
1308.216652,0.980297678372431
1308.457706,0.980374144573487
1308.69876,0.9805153286153127
1308.939814,0.9808879952423613
1309.180868,0.9808928996945986
1309.421922,0.9811656258278897
1309.662976,0.9814256691729556
1309.90403,0.9817230862071201
1310.145084,0.9818261725431099
1310.386138,0.9820638032290185
1310.627192,0.9824773391333779
1310.868246,0.982667958226624
1311.1093,0.9830561887406022
1311.350354,0.9833393496961799
1311.591408,0.9835271854497153
1311.832462,0.9838626254092163
1312.073516,0.9841184629492616
1312.31457,0.9843320398279749
1312.555624,0.9845141581007639
1312.796678,0.9847465308609828
1313.037732,0.9848686470018538
1313.278786,0.9849858533444862
1313.51984,0.9852813934292857
1313.760894,0.985555339733431
1314.001948,0.9859447109883859
1314.243002,0.9862444837436766
1314.484056,0.9864575355609331
1314.72511,0.9867436497307952
1314.966164,0.9868610792120287
1315.207218,0.9868630529361608
1315.448272,0.9868344343225977
1315.689326,0.9868936461649945
1315.93038,0.9866232743485757
1316.171434,0.9867732524843262
1316.412488,0.9869854315420418
1316.653542,0.9872835461554083
1316.894596,0.9874741102686616
1317.13565,0.9877180464987823
1317.376704,0.9879037549475712
1317.617758,0.9880134183505767
1317.858812,0.9881537262176052
1318.099866,0.9882159818633892
1318.34092,0.9881102484101705
