nu,[0]Glyoxal-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
5361.98524,0.9998736179868796
5362.103242,0.9999443505484882
5362.221244,0.9996840699164226
5362.339247,0.9997254077073665
5362.457249,0.9997403637113365
5362.575252,0.9996862492300704
5362.693254,0.9999729573656586
5362.811256,0.9998086783043303
5362.929259,0.9998855265525851
5363.047261,0.9995733110576299
5363.165263,1.0
5363.283266,0.9997265973813095
5363.401268,0.9997820037646331
5363.51927,0.9997603987089753
5363.637273,0.9998385930275072
5363.755275,0.9998337538204278
5363.873277,0.9999443675475422
5363.99128,0.9995286411245158
5364.109282,0.9995845963040169
5364.227285,0.9998951454976176
5364.345287,0.999848051545336
5364.463289,0.9993564671561399
5364.581292,0.9996966260271929
5364.699294,0.9999697504575267
5364.817296,0.999482523936946
5364.935299,0.9996522004962749
5365.053301,0.9995103299275415
5365.171303,0.9995609564078571
5365.289306,0.9994980160361305
5365.407308,0.9997638478883006
5365.525311,0.9999314713481954
5365.643313,0.9997728058125092
5365.761315,0.9994819942113488
5365.879318,0.9995600867902034
5365.99732,1.0
5366.115322,0.9998341737506926
5366.233325,0.9998200761882308
5366.351327,0.9997449525301372
5366.469329,0.9995748603974628
5366.587332,0.9998831168313699
5366.705334,0.999729056711764
5366.823336,0.9998530108039706
5366.941339,0.9997253977101125
5367.059341,0.9999558159761427
5367.177344,0.9998428223537007
5367.295346,0.9991905977428694
5367.413348,0.9992759022853713
5367.531351,0.9998271349428861
5367.649353,0.9997690066830653
5367.767355,0.9995035232853713
5367.885358,0.9996111856079147
5368.00336,0.9996139445385943
5368.121362,0.9998559503761435
5368.239365,0.9995965314153492
5368.357367,0.9997307962418361
5368.47537,0.9996476920750171
5368.593372,0.9997245479438855
5368.711374,0.9996539598856959
5368.829377,0.9996871389512282
5368.947379,0.9995980508032316
5369.065381,0.9994912394625544
5369.183384,0.9997385841750728
5369.301386,0.9996690247843852
5369.419388,0.9996433336205811
5369.537391,0.9998552804728812
5369.655393,0.999998998000502
5369.773395,0.9996214916523659
5369.891398,0.9996939968285239
5370.0094,0.9994625244917371
5370.127403,0.9993192917870278
5370.245405,0.9992387798751544
5370.363407,0.9996467723995635
5370.48141,0.9997581492506088
5370.599412,0.9994527597905735
5370.717414,0.999660247728879
5370.835417,0.9999250148115298
5370.953419,0.9998231256441136
5371.071421,0.9998351335919602
5371.189424,0.9992366415064535
5371.307426,0.9994226167498975
5371.425429,0.9993547082903055
5371.543431,0.9996450630050442
5371.661433,0.999477976301808
5371.779436,0.999498535775234
5371.897438,0.9995666739128798
5372.01544,0.9995131385555147
5372.133443,0.9996817206616186
5372.251445,0.9995961515687394
5372.369447,0.9996075670219724
5372.48745,0.9998373532284206
5372.605452,0.9996482918638123
5372.723454,0.9996111956040266
5372.841457,0.9994556482132231
5372.959459,0.9997922115910024
5373.077462,0.9996010895859251
5373.195464,0.9994602057413701
5373.313466,0.9993523797965478
5373.431469,0.999321190495486
5373.549471,0.9992867444877299
5373.667473,0.9991692752430255
5373.785476,0.9997308562256857
5373.903478,0.9996923773255608
5374.02148,0.9995621358904816
5374.139483,0.9996696945628561
5374.257485,0.9994466331639341
5374.375488,0.9998390329565849
5374.49349,0.9994587665197101
5374.611492,0.9999093201116697
5374.729495,0.9999331892319387
5374.847497,0.9996853895002658
5374.965499,0.9997624582175179
5375.083502,0.9992613529341535
5375.201504,0.9997740555292974
5375.319506,0.9997395539219698
5375.437509,0.9997506810851275
5375.555511,0.999759019040577
5375.673513,0.999648261874364
5375.791516,0.9998347536546816
5375.909518,0.9995863355827276
5376.027521,0.9993983010934332
5376.145523,0.99976820686818
5376.263525,0.999943692585322
5376.381528,0.9994014791850838
5376.49953,0.999424085902224
5376.617532,0.9993632528095892
5376.735535,0.9995554188554976
5376.853537,0.9992988659094568
5376.971539,0.9995582675925008
5377.089542,0.9998428223537007
5377.207544,0.9996902079954557
5377.325547,0.9997791843833578
5377.443549,0.9996882486045683
5377.561551,0.9993954528123339
5377.679554,0.9997029841179531
5377.797556,0.9993605345452383
5377.915558,0.9999572209150511
5378.033561,0.999295748101859
5378.151563,0.9998305343609238
5378.269565,0.9994110435030048
5378.387568,0.9994075555645495
5378.50557,0.999713351091651
5378.623572,0.9992430965960076
5378.741575,0.9992159475298948
5378.859577,0.9991833336536288
5378.97758,0.999736214797436
5379.095582,0.9998994550549818
5379.213584,0.9995179862059922
5379.331587,0.9996542397888439
5379.449589,0.9998310642712476
5379.567591,0.9993140553676583
5379.685594,0.9999068253410281
5379.803596,0.9999217860588698
5379.921598,0.9991996004907124
5380.039601,0.9998764176369295
5380.157603,0.9991308279490447
5380.275606,0.9994085449785193
5380.393608,0.9999044775625586
5380.51161,0.999498645720079
5380.629613,0.9996367259999841
5380.747615,0.9995432043629099
5380.865617,0.9998432222909097
5380.98362,0.9994974763073475
5381.101622,0.999674682927078
5381.219624,0.9992261695613237
5381.337627,0.9997931214023289
5381.455629,0.9998150671021969
5381.573631,0.9993670004288139
5381.691634,0.9991655883152022
5381.809636,0.9999184763232356
5381.927639,0.9991790371745315
5382.045641,0.9995476223536369
5382.163643,0.9995792485407319
5382.281646,0.99932838563396
5382.399648,0.999528271298987
5382.51765,0.9998094981477826
5382.635653,0.9993889667568924
5382.753655,0.99981236760516
5382.871657,0.9998744778785608
5382.98966,0.9991711836581637
5383.107662,0.9996959162428404
5383.225665,0.9995198653015727
5383.343667,0.999711911505462
5383.461669,0.9996191125560469
5383.579672,0.9991135731086421
5383.697674,0.999702484266586
5383.815676,0.9996871089606144
5383.933679,0.9992004198347207
5384.051681,0.9995540894476747
5384.169683,0.9990492722283013
5384.287686,0.9995777791603165
5384.405688,0.9998509111148526
5384.52369,0.9996038884728943
5384.641693,0.9993255275588642
5384.759695,0.9996435935278817
5384.877698,0.999577019481493
5384.9957,0.9991309778186802
5385.113702,0.9997626981605366
5385.231705,0.9994299525388268
5385.349707,0.9991192281074696
5385.467709,0.9996279792168988
5385.585712,0.9995571280967253
5385.703714,0.9995155273947705
5385.821716,0.9995012144348993
5385.939719,0.9997152905374335
5386.057721,0.9997508210502326
5386.175724,0.9996374757278097
5386.293726,0.9993862784041877
5386.411728,0.9994463633133797
5386.529731,0.9994818342942424
5386.647733,0.9992499913971612
5386.765735,0.9993244782676111
5386.883738,0.9993588856017167
5387.00174,0.9998624694581921
5387.119742,0.99933900855116
5387.237745,0.999652940239177
5387.355747,0.9994575771644856
5387.473749,0.9995095503097882
5387.591752,0.9990449963065666
5387.709754,0.9994779263279104
5387.827757,0.9990416794826849
5387.945759,0.9996144743341253
5388.063761,0.9993079295912743
5388.181764,0.9990949997599577
5388.299766,0.9995674135924921
5388.417768,0.9996688248506003
5388.535771,0.9990545472223846
5388.653773,0.9994208877502662
5388.771775,0.9994730288980701
5388.889778,0.9991308079664284
5389.00778,0.9996554193815429
5389.125783,0.9996947266054079
5389.243785,0.9996149441530386
5389.361787,0.9995733410448296
5389.47979,0.9996647262168206
5389.597792,0.9996279892131786
5389.715794,0.9992453448955043
5389.833797,0.9994317615086781
5389.951799,0.9992005797068007
5390.069801,0.9992621123730704
5390.187804,0.9990124779211765
5390.305806,0.999296327693561
5390.423808,0.9996443532573014
5390.541811,0.9991150817712765
5390.659813,0.999524273193898
5390.777816,0.9990823812697968
5390.895818,0.9993898861951648
5391.01382,0.9993610342256305
5391.131823,0.9990238167771488
5391.249825,0.9989447571607193
5391.367827,0.9991983015320761
5391.48583,0.9993054113384648
5391.603832,0.9988137042058417
5391.721834,0.9992348129050728
5391.839837,0.9992521697645168
5391.957839,0.9991059598922214
5392.075842,0.9988750332500623
5392.193844,0.9993549481354642
5392.311846,0.998876631451394
5392.429849,0.9991718031444896
5392.547851,0.9993536689619493
5392.665853,0.9996628468489018
5392.783856,0.9990256649729194
5392.901858,0.9992747131477551
5393.01986,0.9993255275588642
5393.137863,0.9994333406121088
5393.255865,0.9993384689082411
5393.373867,0.9994422356084228
5393.49187,0.999461744911272
5393.609872,0.999786122874974
5393.727875,0.9992655898112722
5393.845877,0.9994888107017934
5393.963879,0.9993988407686615
5394.081882,0.999380801782388
5394.199884,0.9991725025649966
5394.317886,0.9992115909578609
5394.435889,0.9995834267907233
5394.553891,0.9993298246678715
5394.671893,0.99953446839348
5394.789896,0.9992422872094272
5394.907898,0.9992429167322664
5395.025901,0.9992699466187416
5395.143903,0.999091782679238
5395.261905,0.9994048771558897
5395.379908,0.9990187517392376
5395.49791,0.9991825942582355
5395.615912,0.9988086102689397
5395.733915,0.9993620036063039
5395.851917,0.9992112112575285
5395.969919,0.9995226139849817
5396.087922,0.9991116947768902
5396.205924,0.9992189451822339
5396.323926,0.9994604855902669
5396.441929,0.9996576886019204
5396.559931,0.9991372623722956
5396.677934,0.9991061796955567
5396.795936,0.9992968773066924
5396.913938,0.9994580569042377
5397.031941,0.9989186850428
5397.149943,0.9993546583225713
5397.267945,0.9992987260076254
5397.385948,0.999046904484332
5397.50395,0.999202188421029
5397.621952,0.999015405032025
5397.739955,0.999349651568275
5397.857957,0.999128749759084
5397.97596,0.9992294570208294
5398.093962,0.9993006346700148
5398.211964,0.999301264229613
5398.329967,0.9990205999256379
5398.447969,0.9994855523735816
5398.565971,0.9991045311717203
5398.683974,0.9993823608176549
5398.801976,0.9985917924560755
5398.919978,0.9986741796773794
5399.037981,0.9989943060494768
5399.155983,0.9987021429458942
5399.273985,0.9989759247233542
5399.391988,0.9993098382712426
5399.50999,0.9991544876471803
5399.627993,0.9991452355194621
5399.745995,0.9990554064096647
5399.863997,0.9991649788243793
5399.982,0.9989624386394017
5400.100002,0.9991947543844019
5400.218004,0.9993771340615757
5400.336007,0.9991742910853769
5400.454009,0.9992434163538497
5400.572011,0.9988523590441607
5400.690014,0.9990321886318114
5400.808016,0.9989624386394017
5400.926019,0.9989501514769726
5401.044021,0.999209672473448
5401.162023,0.998855055949171
5401.280026,0.9994904998393108
5401.398028,0.9991204370424669
5401.51603,0.9996617372237577
5401.634033,0.9993828505151315
5401.752035,0.9993808117761961
5401.870037,0.9991068191237163
5401.98804,0.9991739213909576
5402.106042,0.9989503512670229
5402.224044,0.9987552753132074
5402.342047,0.9984306327467115
5402.460049,0.9986481146214402
5402.578052,0.9994332206801151
5402.696054,0.9991110953100533
5402.814056,0.9992546079427856
5402.932059,0.9989899104842004
5403.050061,0.999116280710094
5403.168063,0.9991123242174562
5403.286066,0.9988905159330681
5403.404068,0.9989089955785491
5403.52207,0.9990362746818189
5403.640073,0.9993025933011783
5403.758075,0.9989651358416273
5403.876078,0.998955845509064
5403.99408,0.9989541472855702
5404.112082,0.9989673335673436
5404.230085,0.9990360848649447
5404.348087,0.9987535774306826
5404.466089,0.9989749257479289
5404.584092,0.9993527495569968
5404.702094,0.9992515202508175
5404.820096,0.9992550076447088
5404.938099,0.9992694369911987
5405.056101,0.9990594725734434
5405.174103,0.9992924804101054
5405.292106,0.999130068609904
5405.410108,0.9991524893402034
5405.528111,0.9991863711755802
5405.646113,0.99900000033325
5405.764115,0.999141129040983
5405.882118,0.9988817257352048
5406.00012,0.9987761495165961
5406.118122,0.9988987068688816
5406.236125,0.9991351841689512
5406.354127,0.998966234703881
5406.472129,0.9987891336909368
5406.590132,0.9981951307390006
5406.708134,0.9986957512726328
5406.826137,0.9991062096687425
5406.944139,0.999277511120869
5407.062141,0.998945456422294
5407.180144,0.9993666906250918
5407.298146,0.9993298346611698
5407.416148,0.9989634376023399
5407.534151,0.998796125239343
5407.652153,0.9989168869907852
5407.770155,0.9992532889275737
5407.888158,0.9992848158661742
5408.00616,0.9986947525773808
5408.124162,0.9988496621464321
5408.242165,0.9986188546603423
5408.360167,0.9993112872715587
5408.47817,0.9989124917661519
5408.596172,0.9990204500725591
5408.714174,0.9992200343314778
5408.832177,0.9986256452916421
5408.950179,0.9986976487963628
5409.068181,0.9991966828321387
5409.186184,0.998693354405706
5409.304186,0.9986627948566246
5409.422188,0.9984674755168048
5409.540191,0.9985453590173121
5409.658193,0.9986595991407943
5409.776196,0.9993404775805823
5409.894198,0.9989180856917689
5410.0122,0.998980719819301
5410.130203,0.9991214761282617
5410.248205,0.9991608322983211
5410.366207,0.9986514101656561
5410.48421,0.9988032167170069
5410.602212,0.998676177027736
5410.720214,0.9991222854169852
5410.838217,0.9988835237239294
5410.956219,0.998980520023177
5411.074221,0.9988308839492994
5411.192224,0.9990565253523466
5411.310226,0.9987044399634646
5411.428229,0.9988918144915829
5411.546231,0.9985866996509207
5411.664233,0.9986048740942413
5411.782236,0.9985844029041527
5411.900238,0.9986778747786801
5412.01824,0.998184849382103
5412.136243,0.9988648447766845
5412.254245,0.9988364774179112
5412.372247,0.9994175097133745
5412.49025,0.9989169868824789
5412.608252,0.9987397947264149
5412.726255,0.9985754156849692
5412.844257,0.9987618671197774
5412.962259,0.9989154885081224
5413.080262,0.9991720829126337
5413.198264,0.9986160585314638
5413.316266,0.9988583521762944
5413.434269,0.9987721544199882
5413.552271,0.9988274879300671
5413.670273,0.9986680877834636
5413.788276,0.998721218338994
5413.906278,0.9985177995457257
5414.02428,0.9986686869844961
5414.142283,0.9989000054380446
5414.260285,0.9989702305768116
5414.378288,0.9985877980968945
5414.49629,0.9989959044416452
5414.614292,0.9985404661570405
5414.732295,0.9986449189525864
5414.850297,0.9985993817825376
5414.968299,0.9982985491115243
5415.086302,0.9991194379225294
5415.204304,0.9988133046804399
5415.322306,0.9987856379350865
5415.440309,0.99843013353152
5415.558311,0.9985974844455147
5415.676314,0.9990232273532708
5415.794316,0.9990465648084421
5415.912318,0.9988184985231282
5416.030321,0.9988916147132401
5416.148323,0.999065746686632
5416.266325,0.9990144759481303
5416.384328,0.9985720205343276
5416.50233,0.9986870626573923
5416.620332,0.9986454182751708
5416.738335,0.9987618671197774
5416.856337,0.9990669655475863
5416.974339,0.9985025223402636
5417.092342,0.9985805084325756
5417.210344,0.9988123058676346
5417.328347,0.9986981481453121
5417.446349,0.9985405660110921
5417.564351,0.9990088914728185
5417.682354,0.9991806458540764
5417.800356,0.9986275426821707
5417.918358,0.9988815259588797
5418.036361,0.9989119923100309
5418.154363,0.9987592703422987
5418.272365,0.9985652302676749
5418.390368,0.9984752635934873
5418.50837,0.9987828413392155
5418.626373,0.9990483730843609
5418.744375,0.9987162247453862
5418.862377,0.9991046710463645
5418.98038,0.9988616484142954
5419.098382,0.9991729222175358
5419.216384,0.9991906676862137
5419.334387,0.9988954105085879
5419.452389,0.9988887179317577
5419.570391,0.9985730191068474
5419.688394,0.9989199836379347
5419.806396,0.9987434900704918
5419.924398,0.9989927076598658
5420.042401,0.9986147603314316
5420.160403,0.9984177530746232
5420.278406,0.9986022777249439
5420.396408,0.998822294040634
5420.51441,0.9988075115800727
5420.632413,0.9991779680535338
5420.750415,0.999126411800545
5420.868417,0.9990933312727014
5420.98642,0.9990236769138242
5421.104422,0.9987430905731757
5421.222424,0.998933269362067
5421.340427,0.9991805559278223
5421.458429,0.9986544061243805
5421.576432,0.9993312537105424
5421.694434,0.9990641981359246
5421.812436,0.9989293735299133
5421.930439,0.998920682882168
5422.048441,0.9989179857999653
5422.166443,0.998412760998338
5422.284446,0.9985831047452728
5422.402448,0.9986634939208257
5422.52045,0.9984448105623588
5422.638453,0.9985710219628063
5422.756455,0.9985860006404756
5422.874457,0.9988033165973336
5422.99246,0.9987707561399508
5423.110462,0.9988482637578839
5423.228465,0.9988917146024064
5423.346467,0.9993509807041955
5423.464469,0.9988186982868479
5423.582472,0.9991154314616163
5423.700474,0.9984378214731467
5423.818476,0.9990044658732319
5423.936479,0.9986331350120683
5424.054481,0.998798122833591
5424.172483,0.9986178560419869
5424.290486,0.9988884182651873
5424.408488,0.9987782469487124
5424.526491,0.9991279204825658
5424.644493,0.9988392741639635
5424.762495,0.9993928443936061
5424.880498,0.9991241437861643
5424.9985,0.9989985018343733
5425.116502,0.9989432587447074
5425.234505,0.9989708299591298
5425.352507,0.9987114309190126
5425.470509,0.9984786584151547
5425.588512,0.9988358781162046
5425.706514,0.9982005210072602
5425.824516,0.9985061169558144
5425.942519,0.9985988824829716
5426.060521,0.9988014188728349
5426.178524,0.9989350674435701
5426.296526,0.998712229888477
5426.414528,0.9986399257404748
5426.532531,0.99875207930144
5426.650533,0.9988312834817329
5426.768535,0.9983122258953329
5426.886538,0.9987664614349331
