nu,[0]HFC-329p-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
832.65452,0.8852191832046576
832.895574,0.9005586373957444
833.136628,0.8938118362094842
833.377682,0.9040234307089685
833.618736,0.9134487569776822
833.85979,0.9206917401504027
834.100844,0.921970547572776
834.341898,0.9247221176076416
834.582952,1.0
834.824006,0.9193632206995144
835.06506,0.9617333977894048
835.306114,1.0
835.547168,1.0
835.788222,1.0
836.029276,1.0
836.27033,1.0
836.511384,1.0
836.752438,1.0
836.993492,1.0
837.234546,1.0
837.4756,1.0
837.716654,1.0
837.957708,1.0
838.198762,1.0
838.439816,1.0
838.68087,1.0
838.921924,1.0
839.162978,1.0
839.404032,1.0
839.645086,1.0
839.88614,1.0
840.127194,1.0
840.368248,1.0
840.609302,1.0
840.850356,1.0
841.09141,1.0
841.332464,1.0
841.573518,1.0
841.814572,1.0
842.055626,1.0
842.29668,1.0
842.537734,1.0
842.778788,1.0
843.019842,1.0
843.260896,1.0
843.50195,1.0
843.743004,1.0
843.984058,1.0
844.225112,1.0
844.466166,1.0
844.70722,1.0
844.948274,1.0
845.189328,1.0
845.430382,1.0
845.671436,1.0
845.91249,1.0
846.153544,1.0
846.394598,1.0
846.635652,1.0
846.876706,1.0
847.11776,1.0
847.358814,1.0
847.599868,1.0
847.840922,1.0
848.081976,1.0
848.32303,1.0
848.564084,1.0
848.805138,1.0
849.046192,1.0
849.287246,1.0
849.5283,1.0
849.769354,1.0
850.010408,1.0
850.251462,1.0
850.492516,1.0
850.73357,1.0
850.974624,1.0
851.215678,1.0
851.456732,1.0
851.697786,1.0
851.93884,1.0
852.179894,1.0
852.420948,1.0
852.662002,1.0
852.903056,1.0
853.14411,1.0
853.385164,1.0
853.626218,1.0
853.867272,1.0
854.108326,1.0
854.34938,1.0
854.590434,1.0
854.831488,1.0
855.072542,1.0
855.313596,1.0
855.55465,1.0
855.795704,1.0
856.036758,1.0
856.277812,1.0
856.518866,1.0
856.75992,1.0
857.000974,1.0
857.242028,1.0
857.483082,1.0
857.724136,1.0
857.96519,1.0
858.206244,1.0
858.447298,1.0
858.688352,1.0
858.929406,1.0
859.17046,1.0
859.411514,1.0
859.652568,1.0
859.893622,1.0
860.134676,1.0
860.37573,1.0
860.616784,1.0
860.857838,1.0
861.098892,1.0
861.339946,1.0
861.581,1.0
861.822054,1.0
862.063108,1.0
862.304162,1.0
862.545216,1.0
862.78627,1.0
863.027324,1.0
863.268378,1.0
863.509432,1.0
863.750486,1.0
863.99154,1.0
864.232594,1.0
864.473648,1.0
864.714702,1.0
864.955756,1.0
865.19681,1.0
865.437864,1.0
865.678918,1.0
865.919972,1.0
866.161026,1.0
866.40208,1.0
866.643134,1.0
866.884188,1.0
867.125242,1.0
867.366296,1.0
867.60735,1.0
867.848404,1.0
868.089458,1.0
868.330512,1.0
868.571566,1.0
868.81262,1.0
869.053674,1.0
869.294728,1.0
869.535782,1.0
869.776836,1.0
870.01789,1.0
870.258944,1.0
870.499998,1.0
870.741052,1.0
870.982106,1.0
871.22316,1.0
871.464214,1.0
871.705268,1.0
871.946322,1.0
872.187376,1.0
872.42843,1.0
872.669484,1.0
872.910538,1.0
873.151592,1.0
873.392646,1.0
873.6337,1.0
873.874754,1.0
874.115808,1.0
874.356862,1.0
874.597916,1.0
874.83897,1.0
875.080024,1.0
875.321078,1.0
875.562132,1.0
875.803186,1.0
876.04424,1.0
876.285294,1.0
876.526348,1.0
876.767402,1.0
877.008456,1.0
877.24951,1.0
877.490564,1.0
877.731618,1.0
877.972672,1.0
878.213726,1.0
878.45478,1.0
878.695834,1.0
878.936888,1.0
879.177942,1.0
879.418996,1.0
879.66005,1.0
879.901104,1.0
880.142158,1.0
880.383212,1.0
880.624266,1.0
880.86532,1.0
881.106374,1.0
881.347428,1.0
881.588482,1.0
881.829536,1.0
882.07059,1.0
882.311644,1.0
882.552698,1.0
882.793752,1.0
883.034806,1.0
883.27586,1.0
883.516914,1.0
883.757968,1.0
883.999022,1.0
884.240076,1.0
884.48113,1.0
884.722184,1.0
884.963238,1.0
885.204292,1.0
885.445346,1.0
885.6864,1.0
885.927454,1.0
886.168508,1.0
886.409562,1.0
886.650616,1.0
886.89167,1.0
887.132724,1.0
887.373778,1.0
887.614832,1.0
887.855886,1.0
888.09694,1.0
888.337994,1.0
888.579048,1.0
888.820102,1.0
889.061156,1.0
889.30221,1.0
889.543264,1.0
889.784318,1.0
890.025372,1.0
890.266426,1.0
890.50748,1.0
890.748534,1.0
890.989588,1.0
891.230642,1.0
891.471696,1.0
891.71275,1.0
891.953804,1.0
892.194858,1.0
892.435912,1.0
892.676966,1.0
892.91802,1.0
893.159074,1.0
893.400128,1.0
893.641182,1.0
893.882236,1.0
894.12329,1.0
894.364344,1.0
894.605398,1.0
894.846452,1.0
895.087506,1.0
895.32856,1.0
895.569614,1.0
895.810668,1.0
896.051722,1.0
896.292776,1.0
896.53383,1.0
896.774884,1.0
897.015938,1.0
897.256992,1.0
897.498046,1.0
897.7391,1.0
897.980154,1.0
898.221208,1.0
898.462262,1.0
898.703316,1.0
898.94437,1.0
899.185424,1.0
899.426478,1.0
899.667532,1.0
899.908586,1.0
900.14964,1.0
900.390694,1.0
900.631748,1.0
900.872802,1.0
901.113856,1.0
901.35491,1.0
901.595964,1.0
901.837018,1.0
902.078072,1.0
902.319126,1.0
902.56018,1.0
902.801234,1.0
903.042288,0.9298313996210872
903.283342,0.932858267666155
903.524396,0.928186125532589
903.76545,0.9256278638512236
904.006504,0.9233074512490087
904.247558,0.9181532163006446
904.488612,0.9144111251166814
904.729666,0.9050346940954006
904.97072,0.9107571431253842
905.211774,0.9027677110676151
905.452828,0.8978430529073212
905.693882,0.8832826744445058
905.934936,0.8852457401785063
906.17599,0.8796686293344325
906.417044,0.8749399706057105
906.658098,0.8633112434685277
906.899152,0.8557303193214173
907.140206,0.8477410969562339
907.38126,0.8436479434687836
907.622314,0.836398587679286
907.863368,0.8259673781551139
908.104422,0.8134913381609111
908.345476,0.8058884061252789
908.58653,0.7983645150901177
908.827584,0.7901677612916878
909.068638,0.7809063864711334
909.309692,0.7709590651646192
909.550746,0.7571226632743526
909.7918,0.7465072127200034
910.032854,0.734195453788501
910.273908,0.7227441443651473
910.514962,0.7108456225283992
910.756016,0.6859503705571243
910.99707,0.6785412538554426
911.238124,0.6673370755990635
911.479178,0.6532861744468726
911.720232,0.6363541697250871
911.961286,0.6199292006273476
912.20234,0.6027034465456692
912.443394,0.5857102884300271
912.684448,0.5716662139355473
912.925502,0.5534300015288696
913.166556,0.5352560759314681
913.40761,0.5227510144880012
913.648664,0.5069869577909671
913.889718,0.4856971487698726
914.130772,0.47185667224908046
914.371826,0.4536315383478784
914.61288,0.43663835038684967
914.853934,0.42083266273625897
915.094988,0.4026047369294639
915.336042,0.3888506275426511
915.577096,0.37346163396248117
915.81815,0.3556173449347521
916.059204,0.3464211664812457
916.300258,0.3338711963680944
916.541312,0.3185104482357901
916.782366,0.3055016803678051
917.02342,0.29891381239614284
917.264474,0.2871358012636212
917.505528,0.2781207241562599
917.746582,0.26748280368558397
917.987636,0.25815373485253723
918.22869,0.2534724855768434
918.469744,0.2453915943854478
918.710798,0.23983598142520987
918.951852,0.23598194054475852
919.192906,0.22688772213704755
919.43396,0.2227734373465347
919.675014,0.21888692646824748
919.916068,0.2135466433822752
920.157122,0.2100520335809289
920.398176,0.20517335972811737
920.63923,0.20472247449233189
920.880284,0.19940845901742782
921.121338,0.195186454566612
921.362392,0.19336029827483486
921.603446,0.19429065878548815
921.8445,0.19034824805590592
922.085554,0.19353440087770157
922.326608,0.19172370113102674
922.567662,0.19113027793870163
922.808716,0.1918771414598796
923.04977,0.19396064525653073
923.290824,0.19569459965083963
923.531878,0.2002277120204188
923.772932,0.19895034659292712
924.013986,0.20070883564668
924.25504,0.20517335972811737
924.496094,0.20665593879807562
924.737148,0.2105988794598254
924.978202,0.21496071252369764
925.219256,0.2195445732245517
925.46031,0.22713743594881533
925.701364,0.23082394543764329
925.942418,0.24277990179853964
926.183472,0.24855279531874244
926.424526,0.2591884177782219
926.66558,0.2668416146913024
926.906634,0.2795986771099755
927.147688,0.29138787370572716
927.388742,0.3052268525465445
927.629796,0.3185104482357901
927.87085,0.3321395722715558
928.111904,0.3521141028807481
928.352958,0.37009335291196127
928.594012,0.3848006003618057
928.835066,0.4004165094493977
929.07612,0.42321709696432463
929.317174,0.43645500078579863
929.558228,0.46155687185955135
929.799282,0.4829268915677016
930.040336,0.5019072185389445
930.28139,0.5200033630623404
930.522444,0.5444985497855981
930.763498,0.5678488527422779
931.004552,0.5850254081256698
931.245606,0.590290789464819
931.48666,0.6200469983658976
931.727714,0.6376026470058042
931.968768,0.650723798148692
932.209822,0.6701189801832145
932.450876,0.6866847302660006
932.69193,0.7015171023853669
932.932984,0.7171501830467627
933.174038,0.7256626801666092
933.415092,0.7489522868230123
933.656146,0.7603548855652927
933.8972,0.7753893412273714
934.138254,0.7922644827880747
934.379308,0.7958934172738907
934.620362,0.8046885265324367
934.861416,0.8189764091504738
935.10247,0.8222917663556695
935.343524,0.8339181691187344
935.584578,0.843133475152057
935.825632,0.8498715997720964
936.066686,0.8579666926525101
936.30774,0.860725190756729
936.548794,0.8689149757395732
936.789848,0.8681159415739675
937.030902,0.8764198693182179
937.271956,0.8855024986713401
937.51301,0.8862200462628066
937.754064,0.8903238553761499
937.995118,0.8988581890009805
938.236172,0.8994516312201115
938.477226,0.8988132472150845
938.71828,0.9088620104621536
938.959334,0.9103428428857143
939.200388,0.9161464932190029
939.441442,0.9167971881985715
939.682496,0.9204395051713716
939.92355,0.9160988548399641
940.164604,0.9197374776864696
940.405658,0.9211089079900726
940.646712,0.921141147366038
940.887766,0.9632088657454475
941.12882,0.9204385847323266
941.369874,0.9219060118932211
941.610928,0.9233748551531624
941.851982,0.9276590655125023
942.093036,0.9299225275634463
942.33409,0.9247859256351081
942.575144,0.9262889981428686
942.816198,0.9278381209904442
943.057252,0.927793585829489
943.298306,0.9191343277559143
943.53936,1.0
943.780414,0.9225229733657795
944.021468,0.9321020263083979
944.262522,0.9648679754578013
944.503576,0.9668180117995167
944.74463,0.9292114088674418
944.985684,0.9285008339692107
945.226738,0.9234404170952997
945.467792,0.9233314575548218
945.708846,0.9270785326632315
945.9499,0.9645592671016261
946.190954,0.9262871455667249
946.432008,0.927867812285374
946.673062,0.9211964174929672
946.914116,0.9218626833288913
947.15517,0.9241193952957867
947.396224,0.9269190888681729
947.637278,0.9262862192800424
947.878332,0.92414065028631
948.119386,0.925575104566638
948.36044,0.928420986330987
948.601494,0.9263232714698525
948.842548,0.9262852929942863
949.083602,0.921141147366038
949.324656,0.9248839581388564
949.56571,0.9190203621652852
949.806764,0.9241156988255984
950.047818,0.9190194431453825
950.288872,0.9145803068236533
950.529926,0.917432748846322
950.77098,0.9153882378836471
951.012034,0.9153195863402708
951.253088,0.9103018783794927
951.494142,0.9175024763848472
951.735196,0.9138452797774341
951.97625,0.908869281387321
952.217304,0.9124408660081635
952.458358,0.9125056516095117
952.699412,0.9052818022956233
952.940466,0.8996225432661735
953.18152,0.898903133034022
953.422574,0.9003155193860558
953.663628,0.8945808450150142
953.904682,0.8945897908681936
954.145736,0.8974839875040265
954.38679,0.8869293059658708
954.627844,0.8883228786445386
954.868898,0.8806015724540258
955.109952,0.8744064199731284
955.351006,0.8708286930033244
955.59206,0.8709767464653227
955.833114,0.8660782643197983
956.074168,0.8606477289753934
956.315222,0.8553111141785974
956.556276,0.8498970963025355
956.79733,0.8411628493515843
957.038384,0.8377965402862414
957.279438,0.8338681355296099
957.520492,0.8352618587509213
957.761546,0.8137598346019803
958.0026,0.8092236076931321
958.243654,0.8092478847655171
958.484708,0.7978218117599009
958.725762,0.7865413367607602
958.966816,0.7835033041722463
959.20787,0.7816173347152118
959.448924,0.7657419851428748
959.689978,0.7608568854314991
959.931032,0.7548924426105468
960.172086,0.7407515500420803
960.41314,0.7366738662471713
960.654194,0.7291761090121093
960.895248,0.7211414320335786
961.136302,0.7109167106449986
961.377356,0.6931422734984555
961.61841,0.6882315103841843
961.859464,0.6834443809592848
962.100518,0.6727913682489541
962.341572,0.6653247577601196
962.582626,0.6565016972117852
962.82368,0.6400557481100567
963.064734,0.6354766066286722
963.305788,0.6299845397355333
963.546842,0.6088946589764617
963.787896,0.6059789678701546
964.02895,0.597518519904954
964.270004,0.5896241376019637
964.511058,0.5799229668722287
964.752112,0.5667596289344777
964.993166,0.5596240835706067
965.23422,0.5521917057345073
965.475274,0.5461618055380972
965.716328,0.5380089948005408
965.957382,0.5278780435924578
966.198436,0.5216909063024487
966.43949,0.5150918730278109
966.680544,0.503873517372571
966.921598,0.5011048090880236
967.162652,0.48863963691709633
967.403706,0.4889769146139931
967.64476,0.4828206593375305
967.885814,0.47227681162167023
968.126868,0.46743265224496583
968.367922,0.4608327961189194
968.608976,0.46194474251478174
968.85003,0.4517844922077666
969.091084,0.4503951366776148
969.332138,0.4426658865177595
969.573192,0.4405593982077475
969.814246,0.43367928183954857
970.0553,0.4296132042972235
970.296354,0.4268809970626174
970.537408,0.4234626340794441
970.778462,0.4228194598119192
971.019516,0.4185621054262848
971.26057,0.41957625234424967
971.501624,0.4149198126298504
971.742678,0.4159168161057715
971.983732,0.4172123308851468
972.224786,0.41622054622953575
972.46584,0.41522281467536093
972.706894,0.4172123308851468
972.947948,0.41757128781906594
973.189002,0.42420858455929156
973.430056,0.4215318251006126
973.67111,0.42420434249465633
973.912164,0.42821922782201927
974.153218,0.42829631422059494
974.394272,0.426535363455505
974.635326,0.4285876547588216
974.87638,0.43576594638088323
975.117434,0.4398858577183549
975.358488,0.43883578585412875
975.599542,0.44656960524902867
975.840596,0.4511028124222957
976.08165,0.4557731825062874
976.322704,0.4590574102250533
976.563758,0.46850898465291524
976.804812,0.4734305740597816
977.045866,0.4798748203641901
977.28692,0.48549805375614374
977.527974,0.4936245850468185
977.769028,0.5014657344681118
978.010082,0.5106555431144026
978.251136,0.5171667099854855
978.49219,0.5270920909876035
978.733244,0.5405327779423518
978.974298,0.5470473047237506
979.215352,0.558316094159498
979.456406,0.5671791862769602
979.69746,0.5731372856227898
979.938514,0.5858391588687103
980.179568,0.6032521563071016
980.420622,0.6118855645397754
980.661676,0.6285623823189294
980.90273,0.6350573304446577
981.143784,0.6466888577974732
981.384838,0.6523591664106321
981.625892,0.6637431676754144
981.866946,0.6727846403689111
982.108,0.6845250766059406
982.349054,0.6818333539797881
982.590108,0.7036740691395582
982.831162,0.7103411012626475
983.072216,0.718859033207471
983.31327,0.7274427334078406
983.554324,0.743103458260733
983.795378,0.7489897353735594
984.036432,0.7549301881763085
984.277486,0.7693725241886391
984.51854,0.7773069201352412
984.759594,0.7921852603009862
985.000648,0.7921852603009862
985.241702,0.8048092388646151
985.482756,0.8092559772848272
985.72381,0.8176180360728661
985.964864,0.8195662844947034
986.205918,0.8253894033052035
986.446972,0.8279934791918915
986.688026,0.8273478960882633
986.92908,0.834577224765042
987.170134,0.8418444672775516
987.411188,0.8445342390331687
987.652242,0.8372102879203077
987.893296,0.8345939164764539
988.13435,0.841171261022136
988.375404,0.8398684555026619
988.616458,0.840523808452378
988.857512,0.8345939164764539
989.098566,0.8306223831322095
989.33962,0.8359219763314472
989.580674,0.8280017591680833
989.821728,0.8234602500910024
990.062782,0.816343546297084
990.303836,0.8073645321518527
990.54489,0.8060899034129217
990.785944,0.8016445290358243
991.026998,0.7978776612414331
991.268052,0.7903337139459778
991.509106,0.7791591138413763
991.75016,0.7730589283411515
991.991214,0.7651678939651199
992.232268,0.7537458777078567
992.473322,0.7525709508198802
992.714376,0.732625955479557
992.95543,0.7297669809312305
993.196484,0.7144087510391367
993.437538,0.7037233280484397
993.678592,0.6981997795861156
993.919646,0.682324450768282
994.1607,0.6781478140367833
994.401754,0.6607035677541513
994.642808,0.6549607295694834
994.883862,0.6401197568852531
995.124916,0.6346700636014821
995.36597,0.6251585383827201
995.607024,0.6230989154529986
995.848078,0.6081826688209205
996.089132,0.5956750373258451
996.330186,0.5906037265042255
996.57124,0.5749110188418727
996.812294,0.5676842004507189
997.053348,0.563250957339819
997.294402,0.5544215283833951
997.535456,0.5479178018000451
997.77651,0.5413929086820102
998.017564,0.5405219673948988
998.258618,0.5291570554380844
998.499672,0.5245733570553789
998.740726,0.5258601374424806
998.98178,0.5233211237468935
999.222834,0.5220614383692418
999.463888,0.5212580824969447
999.704942,0.5201073741357135
999.945996,0.5155762870273679
1000.18705,0.5171667099854855
1000.428104,0.5106453301056708
1000.669158,0.5078190985706733
1000.910212,0.5011398876523951
1001.151266,0.4999335946900283
1001.39232,0.49437052121030856
1001.633374,0.4920770347752166
1001.874428,0.47934245483111737
1002.115482,0.4802060482507208
1002.356536,0.47789224536983177
1002.59759,0.48476065727773143
1002.838644,0.48394694308481245
1003.079698,0.49437052121030856
1003.320752,0.5018720862632907
1003.561806,0.519639488079299
1003.80286,0.5286598815143253
1004.043914,0.5490037537852941
1004.284968,0.5556314856895512
1004.526022,0.5676047302257013
1004.767076,0.5758028218898934
1005.00813,0.5799287661308936
1005.249184,0.5928463617369903
1005.490238,0.5923248864214531
1005.731292,0.600345473681486
1005.972346,0.6041818803315689
1006.2134,0.612846979389277
1006.454454,0.6202082315448777
1006.695508,0.6270431004262678
1006.936562,0.6470769875394304
1007.177616,0.6482298102851106
1007.41867,0.6684925679525463
1007.659724,0.687144963196094
1007.900778,0.699772497734611
1008.141832,0.7211125869532028
1008.382886,0.73256002211061
1008.62394,0.7531883120830776
1008.864994,0.7687034611772061
1009.106048,0.7871314640333957
1009.347102,0.8060254188000676
1009.588156,0.8181332977259704
1009.82921,0.8391632622226826
1010.070264,0.8517944816256332
1010.311318,0.8579409540378118
1010.552372,0.8839895833099058
1010.793426,0.897367322169062
1011.03448,0.8988671776278135
1011.275534,0.9313519861089037
1011.516588,0.925410366860116
1011.757642,0.964208231420771
1011.998696,0.9626445906988568
1012.23975,1.0
1012.480804,1.0
1012.721858,1.0
1012.962912,1.0
1013.203966,1.0
1013.44502,1.0
1013.686074,1.0
1013.927128,1.0
1014.168182,1.0
1014.409236,1.0
1014.65029,1.0
1014.891344,1.0
1015.132398,1.0
1015.373452,1.0
1015.614506,1.0
1015.85556,1.0
1016.096614,1.0
1016.337668,1.0
1016.578722,1.0
1016.819776,1.0
1017.06083,1.0
1017.301884,1.0
1017.542938,1.0
1017.783992,1.0
1018.025046,1.0
1018.2661,1.0
1018.507154,1.0
1018.748208,1.0
1018.989262,1.0
1019.230316,1.0
1019.47137,1.0
1019.712424,1.0
1019.953478,1.0
1020.194532,1.0
1020.435586,1.0
1020.67664,1.0
1020.917694,1.0
1021.158748,1.0
1021.399802,1.0
1021.640856,1.0
1021.88191,1.0
1022.122964,1.0
1022.364018,1.0
1022.605072,1.0
1022.846126,1.0
1023.08718,1.0
1023.328234,1.0
1023.569288,1.0
1023.810342,1.0
1024.051396,1.0
1024.29245,1.0
1024.533504,1.0
1024.774558,1.0
1025.015612,1.0
1025.256666,1.0
1025.49772,1.0
1025.738774,1.0
1025.979828,1.0
1026.220882,1.0
1026.461936,1.0
1026.70299,1.0
1026.944044,1.0
1027.185098,1.0
1027.426152,1.0
1027.667206,1.0
1027.90826,1.0
1028.149314,1.0
1028.390368,1.0
1028.631422,1.0
1028.872476,1.0
1029.11353,1.0
1029.354584,1.0
1029.595638,1.0
1029.836692,1.0
1030.077746,1.0
1030.3188,1.0
1030.559854,1.0
1030.800908,1.0
1031.041962,1.0
1031.283016,1.0
1031.52407,1.0
1031.765124,1.0
1032.006178,1.0
1032.247232,1.0
1032.488286,1.0
1032.72934,1.0
1032.970394,1.0
1033.211448,1.0
1033.452502,1.0
1033.693556,1.0
1033.93461,1.0
1034.175664,1.0
1034.416718,1.0
1034.657772,1.0
1034.898826,1.0
1035.13988,1.0
1035.380934,1.0
1035.621988,1.0
1035.863042,1.0
1036.104096,1.0
1036.34515,1.0
1036.586204,1.0
1036.827258,1.0
1037.068312,1.0
1037.309366,1.0
1037.55042,1.0
1037.791474,1.0
1038.032528,1.0
1038.273582,1.0
1038.514636,1.0
1038.75569,1.0
1038.996744,1.0
1039.237798,1.0
1039.478852,1.0
1039.719906,1.0
1039.96096,1.0
1040.202014,1.0
1040.443068,1.0
1040.684122,1.0
1040.925176,1.0
1041.16623,1.0
1041.407284,1.0
1041.648338,1.0
1041.889392,1.0
1042.130446,1.0
1042.3715,1.0
1042.612554,1.0
1042.853608,1.0
1043.094662,1.0
1043.335716,1.0
1043.57677,1.0
1043.817824,1.0
1044.058878,1.0
1044.299932,1.0
1044.540986,1.0
1044.78204,1.0
1045.023094,1.0
1045.264148,1.0
1045.505202,1.0
1045.746256,1.0
1045.98731,1.0
1046.228364,1.0
1046.469418,1.0
1046.710472,1.0
1046.951526,1.0
1047.19258,1.0
1047.433634,1.0
1047.674688,1.0
1047.915742,1.0
