nu,[0]Ethane-1-1-2-2-tetrafluoro-1-2-dimethoxy--HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1286.287356,0.6902993050564995
1286.562851,0.6933779819396093
1286.838347,0.6964703894628649
1287.113842,0.6995835846646348
1287.389337,0.7024647900188097
1287.664832,0.7055977239423813
1287.940328,0.7082628479638302
1288.215823,0.7112011342101773
1288.491318,0.7138660066573361
1288.766813,0.716634020755692
1289.042309,0.719729379090722
1289.317804,0.722520128404662
1289.593299,0.725278180847441
1289.868794,0.7281122886707707
1290.14429,0.7306578399614788
1290.419785,0.7335423105264938
1290.69528,0.7362614443709763
1290.970776,0.7388945951048377
1291.246271,0.7413740427544523
1291.521766,0.7439213218073025
1291.797261,0.7466789291255588
1292.072757,0.7491844980228037
1292.348252,0.7517059916732723
1292.623747,0.7540775988673515
1292.899242,0.7567214945819114
1293.174738,0.7586915304046071
1293.450233,0.7610090720267376
1293.725728,0.7629139748431882
1294.001223,0.764930728680509
1294.276719,0.767083206843572
1294.552214,0.7692340495973723
1294.827709,0.7713754954858756
1295.103204,0.7732290200147847
1295.3787,0.7753195593268934
1295.654195,0.7772913741522988
1295.92969,0.7789955076067254
1296.205186,0.7806487298792738
1296.480681,0.7824697620985779
1296.756176,0.7842401435384144
1297.031671,0.7861796109491653
1297.307167,0.7875802568616997
1297.582662,0.7890938635523173
1297.858157,0.7905787553767605
1298.133652,0.7922090262152822
1298.409148,0.7934061654575288
1298.684643,0.7947878939405951
1298.960138,0.7961242598354538
1299.235633,0.7971917814233603
1299.511129,0.7986120464551749
1299.786624,0.799650917235266
1300.062119,0.800995459875803
1300.337614,0.8021176388616299
1300.61311,0.8035225736890608
1300.888605,0.8048172869972443
1301.1641,0.8061947019121203
1301.439595,0.8073887534511349
1301.715091,0.8084956340834708
1301.990586,0.8095473618827305
1302.266081,0.8106815219161435
1302.541577,0.811987770414309
1302.817072,0.8131334807065337
1303.092567,0.8144111029422637
1303.368062,0.8154460621029603
1303.643558,0.8167028164911012
1303.919053,0.8177079790036046
1304.194548,0.8188617604787869
1304.470043,0.8194761371616032
1304.745539,0.8203780568773811
1305.021034,0.8211659979631907
1305.296529,0.8222588753428399
1305.572024,0.8231638577547912
1305.84752,0.8241192818686379
1306.123015,0.8251088186101808
1306.39851,0.82573613966413
1306.674005,0.8267276177996309
1306.949501,0.8278030625904259
1307.224996,0.828656139003828
1307.500491,0.8294769147984232
1307.775987,0.8302985035634091
1308.051482,0.8309546985441139
1308.326977,0.8316363608402657
1308.602472,0.832177100196064
1308.877968,0.833068006243009
1309.153463,0.8338931519489202
1309.428958,0.834577224765042
1309.704453,0.8350948230832946
1309.979949,0.8356043863263639
1310.255444,0.8360975383798467
1310.530939,0.8362062381251665
1310.806434,0.83660771346584
1311.08193,0.8368419964236938
1311.357425,0.837444739622632
1311.63292,0.8379892556519247
1311.908415,0.8383580520536701
1312.183911,0.8384754303972499
1312.459406,0.8385928251749483
1312.734901,0.838735398073581
1313.010397,0.8387018493286374
1313.285892,0.8391380877024356
1313.561387,0.8392807533035775
1313.836882,0.8394822048575898
1314.112378,0.8393395050125946
1314.387873,0.8395997405935794
1314.663368,0.8398852530397467
1314.938863,0.8401708625766501
1315.214359,0.8403137037644451
1315.489854,0.8404565692373062
1315.765349,0.840549024544871
1316.040844,0.8405994589993622
1316.31634,0.8403977393365302
1316.591835,0.8401708625766501
1316.86733,0.8401120526746403
1317.142825,0.8401960680806081
1317.418321,0.8404565692373062
1317.693816,0.8404313559184308
1317.969311,0.8406919300256653
1318.244806,0.8403725277825252
1318.520302,0.8402296765954971
1318.795797,0.8403473169848557
1319.071292,0.8401120526746403
1319.346788,0.8403473169848557
1319.622283,0.8405154032563195
1319.897778,0.8407760034222677
1320.173273,0.8408937203027361
1320.448769,0.8409189474927512
1320.724264,0.8409189474927512
1320.999759,0.8410619158657924
1321.275254,0.8413479255360754
1321.55075,0.8417266173018235
1321.826245,0.841785540227313
1322.10174,0.8415498732709629
1322.377235,0.8417013658820777
1322.652731,0.8416424488485862
1322.928226,0.841928655933642
1323.203721,0.8421054795172145
1323.479216,0.8424760874559695
1323.754712,0.8428552870088251
1324.030207,0.8432599546590557
1324.305702,0.8437154380040065
1324.581198,0.8439517114033799
1324.856693,0.8440361107944194
1325.132188,0.84484677451711
1325.407683,0.8454214656966379
1325.683179,0.8458865753962138
1325.958674,0.8465804868528537
1326.234169,0.847020823183541
1326.509664,0.8472495496824883
1326.78516,0.8474868127716818
1327.060655,0.8477410969562339
1327.33615,0.8479784976979344
1327.611645,0.8482414117817983
1327.887141,0.8487929479292857
1328.162636,0.8490221529665143
1328.438131,0.8490815865973748
1328.713626,0.8496336690360177
1328.989122,0.8502456255556341
1329.264617,0.8505942977350245
1329.540112,0.8514708612143879
1329.815607,0.8517348580987673
1330.091103,0.852254574859704
1330.366598,0.8527234438030169
1330.642093,0.8533973614860567
1330.917589,0.8538924755249102
1331.193084,0.8542170163244562
1331.468579,0.8549776078820227
1331.744074,0.8559186007018604
1332.01957,0.85662074179294
1332.295065,0.8573491789654043
1332.57056,0.8577350729155656
1332.846055,0.8582927819487605
1333.121551,0.858936742990427
1333.397046,0.8593233515051645
1333.672541,0.8598562971791845
1333.948036,0.8603207449692786
1334.223532,0.8612073318504592
1334.499027,0.8615346528236084
1334.774522,0.8622414009660607
1335.050017,0.8630436584608715
1335.325513,0.8637170951206251
1335.601008,0.8641317788424143
1335.876503,0.8644342778992561
1336.151999,0.8650568946944928
1336.427494,0.8651693594008506
1336.702989,0.865619364458914
1336.978484,0.8658271380382163
1337.25398,0.8664161007166984
1337.529475,0.866918767814481
1337.80497,0.8673957042822847
1338.080465,0.868254851237096
1338.355961,0.8692104570603028
1338.631456,0.8698974046299434
1338.906951,0.8704369082496539
1339.182446,0.870793860552258
1339.457942,0.8714472009196846
1339.733437,0.8719527869019796
1340.008932,0.8723714247047274
1340.284427,0.8731481808779393
1340.559923,0.8738994112962735
1340.835418,0.8746775279828904
1341.110913,0.8751587329425146
1341.386408,0.8757890741258284
1341.661904,0.8762095537884547
1341.937399,0.8768932638526706
1342.212894,0.8772616363763036
1342.48839,0.8774634297580195
1342.763885,0.8780954309205613
1343.03938,0.8785785162438537
1343.314875,0.8793959743230491
1343.590371,0.8799325695122799
1343.865866,0.880812942194769
1344.141361,0.8816236629759647
1344.416856,0.8824704280746375
1344.692352,0.8838039649880167
1344.967847,0.884865166339469
1345.243342,0.8857150447755335
1345.518837,0.8865923368577893
1345.794333,0.8875326229984709
1346.069828,0.8882074041763178
1346.345323,0.8893272508608355
1346.620818,0.8903950841336923
1346.896314,0.8914017992656901
1347.171809,0.8920170787541957
1347.447304,0.8932667772492807
1347.7228,0.8939727368206226
1347.998295,0.8946434678659395
1348.27379,0.8955654253644444
1348.549285,0.8961477321201249
1348.824781,0.8965779862842811
1349.100276,0.8973493750020909
1349.375771,0.8979956992008827
1349.651266,0.8986424889206652
1349.926762,0.899289744496734
1350.202257,0.8998384785877594
1350.477752,0.9006396913204819
1350.753247,0.901441617449951
1351.028743,0.9024337488013493
1351.304238,0.9034269720976937
1351.579733,0.904104796479137
1351.855228,0.9052193400062386
1352.130724,0.9061195753730601
1352.406219,0.906926380770288
1352.681714,0.9078900482035008
1352.95721,0.9090419829569142
1353.232705,0.9098823259278302
1353.5082,0.910599595767863
1353.783695,0.9111925891030959
1354.059191,0.9121297767165935
1354.334686,0.9125667915363342
1354.610181,0.9133172298268596
1354.885676,0.9136926803581175
1355.161172,0.9141624391134794
1355.436667,0.9148208730774237
1355.712162,0.9152591772410946
1355.987657,0.9154477400529091
1356.263153,0.9160438905576187
1356.538648,0.9163883878218954
1356.814143,0.9167651008585163
1357.089638,0.9171740692866795
1357.365134,0.9176135009013375
1357.640629,0.917833754570937
1357.916124,0.9179595064091175
1358.191619,0.9184939143394706
1358.467115,0.9191867199057584
1358.74261,0.9195333186289171
1359.018105,0.9198478528061667
1359.293601,0.9202259879751243
1359.569096,0.920541679627023
1359.844591,0.9206678024763498
1360.120086,0.9209514118331115
1360.395582,0.9211724666974741
1360.671077,0.921551146394634
1360.946572,0.9221199189002336
1361.222067,0.9225930877760692
1361.497563,0.9230046560661237
1361.773058,0.9235106012339624
1362.048553,0.9239854076978044
1362.324048,0.924270039034351
1362.599544,0.9247766778220909
1362.875039,0.9253474410946698
1363.150534,0.925410366860116
1363.426029,0.9257278370589757
1363.701525,0.9262352749389643
1363.97702,0.9262028572716539
1364.252515,0.9262982610791646
1364.528011,0.9265845314683354
1364.803506,0.9272194593103501
1365.079001,0.9274095587840391
1365.354496,0.9273464970781641
1365.629992,0.9274095587840391
1365.905487,0.9276952449215513
1366.180982,0.9280766060315538
1366.456477,0.928045051963371
1366.731973,0.9283949909073074
1367.007468,0.9288082186146068
1367.282963,0.9289995728164475
1367.558458,0.9293814701153942
1367.833954,0.9297951369036296
1368.109449,0.9299866944315797
1368.384944,0.9302415456988831
1368.660439,0.9306872381340894
1368.935935,0.9308147510201471
1369.21143,0.9311340752407201
1369.486925,0.9313249772929363
1369.76242,0.9314851789659796
1370.037916,0.9319957727339676
1370.313411,0.9319957727339676
1370.588906,0.9318038013785128
1370.864402,0.9324106031457552
1371.139897,0.9326978298421648
1371.415392,0.9331139058523276
1371.690887,0.9332090883249481
1371.966383,0.9335936496835381
1372.241878,0.9340727060932889
1372.517373,0.9343931479841214
1372.792868,0.9346492067851229
1373.068364,0.9351615349155277
1373.343859,0.9355777744049827
1373.619354,0.9361552040105054
1373.894849,0.9364117456810082
1374.170345,0.9364117456810082
1374.44584,0.9365400428783238
1374.721335,0.9363799082228949
1374.99683,0.9363799082228949
1375.272326,0.9364435842216134
1375.547821,0.9364117456810082
1375.823316,0.9364117456810082
1376.098812,0.9363799082228949
1376.374307,0.936218864728818
1376.649802,0.9358023400176354
1376.925297,0.9355141572793298
1377.200793,0.9352251280620444
1377.476288,0.9349689114802301
1377.751783,0.9348090454653007
1378.027278,0.9348090454653007
1378.302774,0.9344566888785503
1378.578269,0.9340409481611696
1378.853764,0.9336253924072506
1379.129259,0.9330812474371484
1379.404755,0.9329860780036334
1379.68025,0.9329217041851734
1379.955745,0.9325700589919794
1380.23124,0.9323472013804258
1380.506736,0.9317721205878425
1380.782231,0.9310698292060422
1381.057726,0.9308473301065634
1381.333222,0.9305281042227057
1381.608717,0.9303373655127258
1381.884212,0.9302731744491226
1382.159707,0.9299866944315797
1382.435203,0.9297319129839577
1382.710698,0.9294772013368894
1382.986193,0.9290627469352948
1383.261688,0.9285862599754718
1383.537184,0.9285537600251251
1383.812679,0.9279819470454289
1384.088174,0.9273140405187594
1384.363669,0.9272509853079056
1384.639165,0.9272194593103501
1384.91466,0.9269014775727922
1385.190155,0.9263936747137735
1385.46565,0.9261083893981557
1385.741146,0.9260130051464209
1386.016641,0.9259815212394754
1386.292136,0.9256010210323947
1386.567631,0.9254418313474825
1386.843127,0.9251568391544782
1387.118622,0.9246499920953997
1387.394117,0.9245547580508514
1387.669613,0.9244281027250864
1387.945108,0.9242062666018319
1388.220603,0.9239216549041699
1388.496098,0.9235420011281996
1388.771594,0.9233203776438107
1389.047089,0.9229409709420171
1389.322584,0.9226881197581731
1389.598079,0.9224039755777377
1389.873575,0.922087645267864
1390.14907,0.9221199189002336
1390.424565,0.921708745114974
1390.70006,0.9215198141883071
1390.975556,0.921551146394634
1391.251051,0.9214884830472571
1391.526546,0.9216147356175381
1391.802041,0.9210149596729033
1392.077537,0.9214562315147555
1392.353032,0.9213935746213711
1392.628527,0.9213935746213711
1392.904023,0.9216460710512485
1393.179518,0.9218350278632255
1393.455013,0.9218672926538313
1393.730508,0.9219613279133986
1394.006004,0.9222462579831525
1394.281499,0.9218350278632255
1394.556994,0.9216774075503817
1394.832489,0.9215198141883071
1395.107985,0.9213935746213711
1395.38348,0.9213935746213711
1395.658975,0.9212037870937856
1395.93447,0.9212360297905777
1396.209966,0.9213300006580492
1396.485461,0.9210462747138848
1396.760956,0.9210149596729033
1397.036451,0.9208252501319643
1397.311947,0.9204468687168672
1397.587442,0.9200999256502381
1397.862937,0.920006080244019
1398.138432,0.9202581964483485
1398.413928,0.9200686427845778
1398.689423,0.920541679627023
1398.964918,0.9202581964483485
1399.240414,0.9203842804578193
1399.515909,0.920415574055343
1399.791404,0.9201634147354563
1400.066899,0.9202581964483485
1400.342395,0.9199113244977585
1400.61789,0.9195333186289171
1400.893385,0.9189348972457841
1401.16888,0.918777772812877
1401.444376,0.9183368653081934
1401.719871,0.9179282963164741
1401.995366,0.9178025487537835
1402.270861,0.9177392225626982
1402.546357,0.9177392225626982
1402.821852,0.9178025487537835
1403.097347,0.9175823025726815
1403.372842,0.9175823025726815
1403.648338,0.9172676258130484
1403.923833,0.9166715955870787
1404.199328,0.9165139416312665
1404.474824,0.9164204619767636
1404.750319,0.9161693971676316
1405.025814,0.9160118295825195
1405.301309,0.9154156999427124
1405.576805,0.9148830830119068
1405.8523,0.9142566026940492
1406.127795,0.9136926803581175
1406.40329,0.9131610659329527
1406.678786,0.9125357647928797
1406.954281,0.9115671662275435
1407.229776,0.9106314673114636
1407.505271,0.9099141723665471
1407.780767,0.909103799913508
1408.056262,0.9081388441601981
1408.331757,0.9072683564742082
1408.607252,0.9068329721636944
1408.882748,0.9063987031857516
1409.158243,0.9053750511234919
1409.433738,0.9046293293609262
1409.709233,0.9036438205917756
1409.984729,0.902894107394701
1410.260224,0.901567828110934
1410.535719,0.9007387671355971
1410.811215,0.8998384785877594
1411.08671,0.899289744496734
1411.362205,0.8984268406021576
1411.6377,0.8977173636783655
1411.913196,0.897098152349903
1412.188691,0.8964883329683931
1412.464186,0.8958430936826731
1412.739681,0.8950103468928257
1413.015177,0.8944287791973224
1413.290672,0.8938475893979917
1413.566167,0.8931149348041219
1413.841662,0.8924453497288088
1414.117158,0.8916781766597451
1414.392653,0.8912235367326844
1414.668148,0.8907958520875792
1414.943643,0.8901547099129563
1415.219139,0.8898521087566975
1415.494634,0.8892116458327133
1415.770129,0.8884739063709012
1416.045625,0.8882606982193737
1416.32112,0.8880475412316627
1416.596615,0.8880475412316627
1416.87211,0.8876213806985818
1417.147606,0.8876835163699538
1417.423101,0.8872930215379141
1417.698596,0.8875681250134264
1417.974091,0.8875059974191667
1418.249587,0.8877190244207649
1418.525082,0.8878078007619501
1418.800577,0.8879587409176293
1419.076072,0.8881097067353162
1419.351568,0.8880830638437596
1419.627063,0.8886249597741597
1419.902558,0.8891138379312049
1420.178053,0.8895140291945549
1420.453549,0.8898165153842195
1420.729044,0.8904574139711006
1421.004539,0.8913394033236249
1421.280035,0.8922936469144594
1421.55553,0.8930256277760673
1421.831025,0.8941247251045201
1422.10652,0.8950461480227192
1422.382016,0.8963359429053108
1422.657511,0.8976275964304349
1422.933006,0.899037978617143
1423.208501,0.9003335258765078
1423.483997,0.901441617449951
1423.759492,0.9025600983704449
1424.034987,0.9036076755618574
1424.310482,0.904755986332818
1424.585978,0.9056231578765727
1424.861473,0.9067404799177184
1425.136968,0.9077348122783079
1425.412463,0.9088238390593193
1425.687959,0.9098204560332674
1425.963454,0.9107243564583953
