nu,[0]HG-10-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.0atm-L=15cm
414.186855,0.9999968437049811
414.669028,0.9999968437049811
415.151201,0.9999968192050588
415.633375,0.9999968192050588
416.115548,0.9999967948051367
416.597721,0.9999967703052155
417.079895,0.9999967458052949
417.562068,0.9999967458052949
418.044241,0.9999967214053747
418.526414,0.9999966969054552
419.008588,0.9999966724055365
419.490761,0.9999966480056179
419.972934,0.9999966480056179
420.455108,0.9999966235057004
420.937281,0.9999965990057834
421.419454,0.9999965990057834
421.901628,0.9999965746058667
422.383801,0.9999965746058667
422.865974,0.9999965501059509
423.348147,0.9999965256060357
423.830321,0.9999965256060357
424.312494,0.9999964767062068
424.794667,0.9999964522062934
425.276841,0.9999964277063806
425.759014,0.9999964033064681
426.241187,0.9999963788065566
426.723361,0.9999963543066456
427.205534,0.999996305406825
427.687707,0.9999962809069158
428.16988,0.9999962320070989
428.652054,0.9999962075071915
429.134227,0.9999961831072843
429.6164,0.9999961341074726
430.098574,0.9999961097075672
430.580747,0.999996060707759
431.06292,0.9999960363078555
431.545094,0.9999959873080508
432.027267,0.9999959384082483
432.50944,0.9999959139083481
432.991613,0.9999958650085491
433.473787,0.9999958161087525
433.95596,0.9999957671089587
434.438133,0.9999957182091669
434.920307,0.9999956448094839
435.40248,0.999995595909698
435.884653,0.999995546909915
436.366827,0.999995498010134
436.849,0.9999954246104671
437.331173,0.9999953756106925
437.813347,0.9999953267109198
438.29552,0.9999952778111496
438.777693,0.9999952044114989
439.259866,0.999995155411735
439.74204,0.9999950820120933
440.224213,0.999995008612457
440.706386,0.9999949352128261
441.18856,0.9999948618132005
441.670733,0.9999947884135804
442.152906,0.9999946906140948
442.63508,0.9999946172144872
443.117253,0.9999945438148851
443.599426,0.9999944703152888
444.081599,0.9999943969156974
444.563773,0.9999943235161113
445.045946,0.9999942501165306
445.528119,0.9999941767169553
446.010293,0.9999941033173855
446.492466,0.999994029917821
446.974639,0.999993956518262
447.456813,0.9999938831187082
447.938986,0.9999938097191599
448.421159,0.999993736319617
448.903332,0.9999936629200794
449.385506,0.9999936140203904
449.867679,0.9999935406208619
450.349852,0.9999934672213386
450.832026,0.9999933938218208
451.314199,0.9999933204223085
451.796372,0.9999932714226369
452.278546,0.9999931980231336
452.760719,0.9999931491234674
453.242892,0.9999930757239729
453.725065,0.9999930268243127
454.207239,0.9999929534248272
454.689412,0.9999929044251737
455.171585,0.9999928310256972
455.653759,0.999992782126049
456.135932,0.9999927332264031
456.618105,0.9999926598269392
457.100279,0.9999926108273001
457.582452,0.9999925619276626
458.064625,0.9999925130280275
458.546798,0.9999924640283956
459.028972,0.9999924151287652
459.511145,0.9999923661291381
459.993318,0.9999923417293247
460.475492,0.9999923172295127
460.957665,0.9999922683298895
461.439838,0.9999922438300792
461.922012,0.9999922193302696
462.404185,0.9999922193302696
462.886358,0.9999921949304598
463.368532,0.9999921704306513
463.850705,0.9999921704306513
464.332878,0.9999921459308434
464.815051,0.9999921459308434
465.297225,0.9999921215310353
465.779398,0.9999921215310353
466.261571,0.9999921215310353
466.743745,0.9999920970312286
467.225918,0.9999920970312286
467.708091,0.9999920970312286
468.190265,0.9999920970312286
468.672438,0.9999920970312286
469.154611,0.9999920970312286
469.636784,0.9999920970312286
470.118958,0.9999920725314225
470.601131,0.9999920725314225
471.083304,0.9999920725314225
471.565478,0.9999920725314225
472.047651,0.9999920725314225
472.529824,0.9999920481316162
473.011998,0.9999920481316162
473.494171,0.9999920236318114
473.976344,0.9999919991320071
474.458517,0.9999919991320071
474.940691,0.9999919747322026
475.422864,0.9999919502323995
475.905037,0.9999919257325971
476.387211,0.9999919013327944
476.869384,0.9999918768329931
477.351557,0.9999918523331924
477.833731,0.9999918034335921
478.315904,0.9999917789337931
478.798077,0.9999917300341964
479.28025,0.9999917055343993
479.762424,0.9999916811346019
480.244597,0.9999916321350107
480.72677,0.9999916077352152
481.208944,0.9999915587356277
481.691117,0.999991534335834
482.17329,0.9999915098360417
482.655464,0.9999914608364588
483.137637,0.9999914364366675
483.61981,0.9999914119368776
484.101983,0.9999913874370884
484.584157,0.9999913385375107
485.06633,0.9999913140377232
485.548503,0.9999912896379354
486.030677,0.9999912896379354
486.51285,0.9999912651381492
486.995023,0.9999912651381492
487.477197,0.9999912651381492
487.95937,0.9999912406383634
488.441543,0.9999912406383634
488.923717,0.9999912406383634
489.40589,0.9999912406383634
489.888063,0.9999912406383634
490.370236,0.9999912406383634
490.85241,0.9999912406383634
491.334583,0.9999912406383634
491.816756,0.9999912406383634
492.29893,0.9999912406383634
492.781103,0.9999912651381492
493.263276,0.9999912651381492
493.74545,0.9999912651381492
494.227623,0.9999912896379354
494.709796,0.9999912896379354
495.191969,0.9999913140377232
495.674143,0.9999913385375107
496.156316,0.9999913385375107
496.638489,0.9999913630372987
497.120663,0.9999913874370884
497.602836,0.9999914119368776
498.085009,0.9999914364366675
498.567183,0.9999914608364588
499.049356,0.9999914853362499
499.531529,0.9999915098360417
500.013702,0.9999915098360417
500.495876,0.999991534335834
