nu,[0]Octane-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
1489.029781,0.899739501798938
1489.147783,0.900468586034648
1489.265785,0.9022171906896499
1489.383788,0.9036167116837935
1489.50179,0.9051722698243937
1489.619792,0.9066552503184602
1489.737795,0.9074788671512045
1489.855797,0.9094493250030843
1489.973799,0.9105249296623622
1490.091802,0.9117321748174576
1490.209804,0.9124016318944647
1490.327807,0.9141560399988025
1490.445809,0.9155191477614976
1490.563811,0.9167577667670458
1490.681814,0.9177667551523618
1490.799816,0.918694167839635
1490.917818,0.9196629819678943
1491.035821,0.9210803540565131
1491.153823,0.9218820426485134
1491.271825,0.9233397675753349
1491.389828,0.9240482408418306
1491.50783,0.92494315260638
1491.625833,0.9263279030977889
1491.743835,0.9271934975289561
1491.861837,0.9293740350933734
1491.97984,0.929370317604668
1492.097842,0.9305336874080805
1492.215844,0.931888599382689
1492.333847,0.9322940591045163
1492.451849,0.9339270021163439
1492.569851,0.9346333178836636
1492.687854,0.9352213871690139
1492.805856,0.9360952919946537
1492.923858,0.9371967876105164
1493.041861,0.9375126761521708
1493.159863,0.9380781667741783
1493.277866,0.9396648592535257
1493.395868,0.9405410351368894
1493.51387,0.94082418059972
1493.631873,0.9425239017825922
1493.749875,0.9430311160701603
1493.867877,0.9438896649662849
1493.98588,0.944475058011656
1494.103882,0.9453585551614498
1494.221884,0.9459306701346512
1494.339887,0.9470124870311932
1494.457889,0.9481486359883327
1494.575892,0.9481856145062126
1494.693894,0.948498567393386
1494.811896,0.950528626690571
1494.929899,0.949830244836725
1495.047901,0.950826188716753
1495.165903,0.9506512527926276
1495.283906,0.9524039661537027
1495.401908,0.9526363810749116
1495.51991,0.9533234795749107
1495.637913,0.9536047514869525
1495.755915,0.9538202905157813
1495.873917,0.9549598321136101
1495.99192,0.9558885043320066
1496.109922,0.9560538873484744
1496.227925,0.9566975281755046
1496.345927,0.9574306392277736
1496.463929,0.9577227001097585
1496.581932,0.9578385915677636
1496.699934,0.9587623931708672
1496.817936,0.9588803281980827
1496.935939,0.9596563762527073
1497.053941,0.9601632086113366
1497.171943,0.9609335683776177
1497.289946,0.9606578200152761
1497.407948,0.9618016832847542
1497.525951,0.9621374106532388
1497.643953,0.9623625771507843
1497.761955,0.9627273816936186
1497.879958,0.9634545153252029
1497.99796,0.9634699307207709
1498.115962,0.9640327614909003
1498.233965,0.9636183165155149
1498.351967,0.9653321885883044
1498.469969,0.96528392318552
1498.587972,0.9659366757230935
1498.705974,0.9655590683099458
1498.823976,0.9663327909582142
1498.941979,0.9660641877798996
1499.059981,0.9672019147498945
1499.177984,0.9672435053264197
1499.295986,0.9681531416835348
1499.413988,0.9678520928719879
1499.531991,0.9684610633395386
1499.649993,0.968258676127501
1499.767995,0.9681734731129894
1499.885998,0.9692361421804091
1500.004,0.9694445503540537
1500.122002,0.969743185262978
1500.240005,0.9693369479810066
1500.358007,0.9696588212757467
1500.47601,0.9701709363198545
1500.594012,0.9707677749547599
1500.712014,0.9710104972375196
1500.830017,0.9716078523611934
1500.948019,0.9709930192058721
1501.066021,0.9722959942941644
1501.184024,0.971750689213742
1501.302026,0.9716836407293855
1501.420028,0.9715437283590529
1501.538031,0.9725157580212406
1501.656033,0.9721521051350692
1501.774035,0.9732259537144855
1501.892038,0.9734761049276441
1502.01004,0.9724612986636676
1502.128043,0.9728834384649985
1502.246045,0.9734994686345259
1502.364047,0.9734615028955858
1502.48205,0.9738168811967371
1502.600052,0.974502689657353
1502.718054,0.9742113569095617
1502.836057,0.97469078682725
1502.954059,0.9745923480290234
1503.072061,0.9749315651864995
1503.190064,0.9745972210029459
1503.308066,0.975148999168524
1503.426069,0.9749062172953287
1503.544071,0.9751948322485539
1503.662073,0.9751792292560622
1503.780076,0.9765844988975021
1503.898078,0.9756845029514059
1504.01608,0.9754493913182842
1504.134083,0.9762613029202521
1504.252085,0.9756230367639251
1504.370087,0.9758991771553517
1504.48809,0.9767886263883515
1504.606092,0.9763726030527721
1504.724094,0.9763813904457427
1504.842097,0.9764966102476499
1504.960099,0.9767270906432853
1505.078102,0.9772331663385276
1505.196104,0.9771647624110493
1505.314106,0.9768101159745166
1505.432109,0.977169648247076
1505.550111,0.9767339277568498
1505.668113,0.9769937735395899
1505.786116,0.9773875813772759
1505.904118,0.9771931006000609
1506.02212,0.9770992945651651
1506.140123,0.9784085068425981
1506.258125,0.9773553281192722
1506.376128,0.9779468069971035
1506.49413,0.978208931864542
1506.612132,0.978070036058053
1506.730135,0.9783038227330656
1506.848137,0.9773621696305143
1506.966139,0.9781854551318993
1507.084142,0.9789134959081031
1507.202144,0.9784887396296584
1507.320146,0.9787187115041084
1507.438149,0.9784701485202216
1507.556151,0.9786433530646597
1507.674153,0.9789213272473957
1507.792156,0.9788782556565787
1507.910158,0.9784838471981914
1508.028161,0.9786658621206333
1508.146163,0.9786521608944725
1508.264165,0.9792130892732981
1508.382168,0.9786443317085021
1508.50017,0.978972232479937
1508.618172,0.9784016580070212
1508.736175,0.9791856716906464
1508.854177,0.9797665009928264
1508.972179,0.9791915468223019
1509.090182,0.9798879995717057
1509.208184,0.9795372624535491
1509.326187,0.9794451902783385
1509.444189,0.9796273840272237
1509.562191,0.9795744855767572
1509.680194,0.9798282282267764
1509.798196,0.980118300310882
1509.916198,0.979816470358585
1510.034201,0.9804378709639696
1510.152203,0.9804437536088433
1510.270205,0.9799516943617361
1510.388208,0.9799781534146794
1510.50621,0.9809596026796535
1510.624212,0.9805339585835405
1510.742215,0.9806967407312098
1510.860217,0.9802143566109943
1510.97822,0.9801624066267807
1511.096222,0.9799556141763531
1511.214224,0.9804731673626557
1511.332227,0.9809586217205414
1511.450229,0.980341792760524
1511.568231,0.9806114238261054
1511.686234,0.980827182071884
1511.804236,0.9806290749905943
1511.922238,0.9815552259118431
1512.040241,0.9805780836044823
1512.158243,0.9812971108310491
1512.276246,0.9808850525827895
1512.394248,0.980962545562876
1512.51225,0.9818939208863063
1512.630253,0.9812774850850906
1512.748255,0.9806692816068989
1512.866257,0.9811253988618892
1512.98426,0.981098908833737
1513.102262,0.9818517003554561
1513.220264,0.9816622212626082
1513.338267,0.9812558972178862
1513.456269,0.981858573341414
1513.574271,0.981184268151882
1513.692274,0.9812205726414325
1513.810276,0.9819361432326783
1513.928279,0.9815503181479829
1514.046281,0.9813265501859622
1514.164283,0.9816632029253202
1514.282286,0.9822238926758804
1514.400288,0.982286757016649
1514.51829,0.9823034560334596
1514.636293,0.9818428637299178
1514.754295,0.9819057036840536
1514.872297,0.9817918092284323
1514.9903,0.9816965800416274
1515.108302,0.9819960431643449
1515.226305,0.982278898754026
1515.344307,0.9815885993568694
1515.462309,0.9829392120143953
1515.580312,0.9824881464435484
1515.698314,0.9827337991854727
1515.816316,0.9816995251357852
1515.934319,0.9827367473912925
1516.052321,0.9829401949540988
1516.170323,0.9824724267589632
1516.288326,0.9822906861715355
1516.406328,0.9829097242803531
1516.52433,0.9828704086776991
1516.642333,0.9817829731419118
1516.760335,0.9828812203116585
1516.878338,0.9831712130434753
1516.99634,0.9831859607222783
1517.114342,0.9833875345048332
1517.232345,0.9826925252326659
1517.350347,0.9822661292113444
1517.468349,0.9825579055783659
1517.586352,0.9827907993988156
1517.704354,0.9829382290756747
1517.822356,0.9830650362861147
1517.940359,0.9833708170588452
1518.058361,0.9830207993548202
1518.176364,0.9824567073258909
1518.294366,0.983325583041651
1518.412368,0.982666975559157
1518.530371,0.9831830111688205
1518.648373,0.9830542226301908
1518.766375,0.9831446677790858
1518.884378,0.9837042362771926
1519.00238,0.98297066657245
1519.120382,0.9834986635749065
1519.238385,0.9835970183589211
1519.356387,0.9835665273239655
1519.474389,0.9832528196407849
1519.592392,0.9833098499581873
1519.710394,0.9831751457361929
1519.828397,0.9834504733210621
1519.946399,0.9839354339373789
1520.064401,0.9834150697412908
1520.182404,0.9840151359354151
1520.300406,0.9833069000330623
1520.418408,0.9842710131333526
1520.536411,0.9840131679071114
1520.654413,0.9839580647126124
1520.772415,0.9837809682001284
1520.890418,0.9835016140753229
1521.00842,0.9844934835205276
1521.126423,0.9838636092723336
1521.244425,0.9844747783220407
1521.362427,0.9838941095169724
1521.48043,0.9835743958876583
1521.598432,0.9837366990526226
1521.716434,0.9839865999102474
1521.834437,0.9851976480700724
1521.952439,0.9838419645110229
1522.070441,0.984058433553937
1522.188444,0.9844718249021358
1522.306446,0.9843241652031548
1522.424448,0.9840909080180699
1522.542451,0.9843064475276407
1522.660453,0.9847790280327017
1522.778456,0.9840790989980279
1522.896458,0.9836039035621478
1523.01446,0.9833747505499805
1523.132463,0.9844117739523894
1523.250465,0.9829470755595455
1523.368467,0.9844816696696086
1523.48647,0.9846795703735667
1523.604472,0.9838370453134984
1523.722474,0.9848253137347247
1523.840477,0.9839718402219466
1523.958479,0.9841440503619333
1524.076482,0.9844757627973112
1524.194484,0.9848509195257557
1524.312486,0.9840977966785364
1524.430489,0.984486592090263
1524.548491,0.9847002488616678
1524.666493,0.9842651075249906
1524.784496,0.9845308949837147
1524.902498,0.9847603174089206
1525.0205,0.9850607151140516
1525.138503,0.9846382147000862
1525.256505,0.9851178502924324
1525.374507,0.9838941095169724
1525.49251,0.9851375528464631
1525.610512,0.9845387712623797
1525.728515,0.9842759345007217
1525.846517,0.9852587322178418
1525.964519,0.9845624004764394
1526.082522,0.9844107895411076
1526.200524,0.9859703458841238
1526.318526,0.9851917369019175
1526.436529,0.9840003758190773
1526.554531,0.9851671074163648
1526.672533,0.9848991784031452
1526.790536,0.985613489213868
1526.908538,0.9851365677094028
1527.026541,0.985022298495291
1527.144543,0.985643058062075
1527.262545,0.9848479649774289
1527.380548,0.9847908454519424
1527.49855,0.9851858257692295
1527.616552,0.9846490457800188
1527.734555,0.9851946924815616
1527.852557,0.9852380420017132
1527.970559,0.9851582409522972
1528.088562,0.9851178502924324
1528.206564,0.9848844050262697
1528.324566,0.9853641605425039
1528.442569,0.9848194048005691
1528.560571,0.9847957694184796
1528.678574,0.9847770584766151
1528.796576,0.9847888758722211
1528.914578,0.9850754911355981
1529.032581,0.9851651370841202
1529.150583,0.9851474042712486
1529.268585,0.9845594467936685
1529.386588,0.9852321305911954
1529.50459,0.9849011482034719
1529.622592,0.9850094932886446
1529.740595,0.9848381165470214
1529.858597,0.9852774523115942
1529.9766,0.9849297107509246
1530.094602,0.9851759739602309
1530.212604,0.9851611964314533
1530.330607,0.9849769885116979
1530.448609,0.9853020845558038
1530.566611,0.9848174351637291
1530.684614,0.9853237614401088
1530.802616,0.9847189583441358
1530.920618,0.9848912992412346
1531.038621,0.9850942077477369
1531.156623,0.9851237610172663
1531.274625,0.985793872987006
1531.392628,0.9854489055042917
1531.51063,0.9854853677883434
1531.628633,0.9848903143504278
1531.746635,0.985719941219008
1531.864637,0.9856243310218793
1531.98264,0.9853730288598561
1532.100642,0.9856529145419379
1532.218644,0.9859880935100779
1532.336647,0.9856243310218793
1532.454649,0.9857416272962608
1532.572651,0.9848617529454541
1532.690654,0.9858392205481493
1532.808656,0.985967387977523
1532.926659,0.9862405387736315
1533.044661,0.9856272878993076
1533.162663,0.9858520365413203
1533.280666,0.9861537534248308
1533.398668,0.9855888491846394
1533.51667,0.9856933271398868
1533.634673,0.9857396558149777
1533.752675,0.9860196456339015
1533.870677,0.9863095780276914
1533.98868,0.9857258555563982
1534.106682,0.9854360947517902
1534.224684,0.9862730852484249
1534.342687,0.9860935998805737
1534.460689,0.9862257452765014
1534.578692,0.9857386700758147
1534.696694,0.9856115179888608
1534.814696,0.9861843246650387
1534.932699,0.9861399473689254
1535.050701,0.9869420051384418
1535.168703,0.9865857833764834
1535.286706,0.9868176582798109
1535.404708,0.986842329029651
1535.52271,0.9867969353265789
1535.640713,0.9864368201701986
1535.758715,0.986502913651257
1535.876718,0.98649798114902
1535.99472,0.9870110934968658
1536.112722,0.9873260002606496
1536.230725,0.9870969671974518
1536.348727,0.9869429920809404
1536.466729,0.9864881162185333
1536.584732,0.9873783299253873
1536.702734,0.9869874055148787
1536.820736,0.9871828483693748
1536.938739,0.9876953292449622
1537.056741,0.9874662105073786
1537.174743,0.9878158354258576
1537.292746,0.986781146701923
1537.410748,0.9875550864656824
1537.528751,0.9872164131568175
1537.646753,0.9883276565788424
1537.764755,0.9875363230972921
1537.882758,0.9878731304058507
1538.00076,0.9877150833490875
1538.118762,0.9875540989110897
1538.236765,0.987400052487593
1538.354767,0.9880104543147676
1538.472769,0.9878612759994124
1538.590772,0.9876232301175775
1538.708774,0.9879531513702189
1538.826777,0.9875580491353858
1538.944779,0.9873921533187698
1539.062781,0.9888328210698892
1539.180784,0.9880450352858322
1539.298786,0.9884759168465713
1539.416788,0.9878395432904011
1539.534791,0.9882604525831568
1539.652793,0.9879215373752016
1539.770795,0.9879442598318685
1539.888798,0.988707247275718
1540.0068,0.9882782414314024
1540.124802,0.987801018299455
1540.242805,0.988359283569882
1540.360807,0.988402772335105
1540.47881,0.9888357875728022
1540.596812,0.9890879728508897
1540.714814,0.9885144681590741
1540.832817,0.9890978637800727
1540.950819,0.9892482180820048
1541.068821,0.9891661138872752
1541.186824,0.9896618102719087
1541.304826,0.9889148976001669
1541.422828,0.988837765246355
1541.540831,0.989286799514843
1541.658833,0.9894846766618011
1541.776836,0.9893234038036002
1541.894838,0.9894243199374235
1542.01284,0.989429267071391
1542.130843,0.9892422826105027
1542.248845,0.9899637031603669
1542.366847,0.9893768287098651
1542.48485,0.9899864725873869
1542.602852,0.9895964947478667
1542.720854,0.9894183834093135
1542.838857,0.9899161860430351
1542.956859,0.9902461800982976
1543.074861,0.9897805768149914
1543.192864,0.9890315964431801
1543.310866,0.989315489248028
1543.428869,0.9902050857345375
1543.546871,0.9897578121235197
1543.664873,0.9907595577237616
1543.782876,0.9905980770768829
1543.900878,0.9901651812736627
1544.01888,0.991126603036538
1544.136883,0.9904280059880696
1544.254885,0.9900878523927373
1544.372887,0.9905719256328487
1544.49089,0.9905420108124106
1544.608892,0.9907650069163143
1544.726895,0.9904258270488533
1544.844897,0.9903049034379072
1544.962899,0.99040700913691
1545.080902,0.990285394623472
1545.198904,0.9912177908785937
1545.316906,0.9908623048172422
1545.434909,0.991501518009759
1545.552911,0.990515266539168
1545.670913,0.9908880675720819
1545.788916,0.9910773452684327
1545.906918,0.9911843874018929
1546.02492,0.9909648643731563
1546.142923,0.9909512882475111
1546.260925,0.9902962878227254
1546.378928,0.9909647652766749
1546.49693,0.9919706091590886
1546.614932,0.9907530187322593
1546.732935,0.9915023112112907
1546.850937,0.9914653288648075
1546.968939,0.992077549354729
1547.086942,0.991455810843337
1547.204944,0.9915823286764668
1547.322946,0.991765094140962
1547.440949,0.9915334448726586
1547.558951,0.9917081684583411
1547.676954,0.991172096791691
1547.794956,0.9915821303600209
1547.912958,0.991703011589273
1548.030961,0.9918671520199369
1548.148963,0.9916155472408853
1548.266965,0.9917290937214562
1548.384968,0.992023681006338
1548.50297,0.9923465380381277
1548.620972,0.9923117072859258
1548.738975,0.993264088643407
1548.856977,0.9926913391139213
1548.974979,0.9922608030010481
1549.092982,0.9920647516368878
1549.210984,0.9922557424838571
1549.328987,0.9921773573764534
1549.446989,0.9927479241329085
1549.564991,0.9920495731623034
1549.682994,0.9925834394298136
1549.800996,0.9930580077266481
1549.918998,0.9926580845110786
1550.037001,0.9923041657456083
1550.155003,0.9926347573201881
1550.273005,0.9928780819174186
1550.391008,0.9931457979348012
1550.50901,0.9929405359129287
1550.627013,0.9925432406145482
1550.745015,0.9931232537810651
1550.863017,0.9924420063670399
1550.98102,0.9921978956603216
1551.099022,0.9937423610866206
1551.217024,0.9921994831782247
1551.335027,0.9926711876842749
1551.453029,0.9928267514474876
1551.571031,0.9925404614973653
1551.689034,0.9932693529570272
1551.807036,0.9934605757120711
1551.925039,0.9931465924517573
1552.043041,0.9929910778724887
1552.161043,0.9941624053575189
1552.279046,0.9934158709920279
1552.397048,0.9934967383351828
1552.51505,0.9928412468238746
1552.633053,0.9931791681942289
1552.751055,0.9932894172006052
1552.869057,0.9938237519189027
1552.98706,0.9940607077453724
1553.105062,0.9931366610354899
1553.223064,0.9936541206828879
1553.341067,0.9934106059018641
1553.459069,0.994098283950311
1553.577072,0.9939520628475677
1553.695074,0.993123948967586
1553.813076,0.9940703501810032
1553.931079,0.994399939128438
1554.049081,0.9942055529422072
1554.167083,0.9938057638717852
1554.285086,0.9930861116659356
1554.403088,0.9942718686641933
1554.52109,0.9945910811648998
1554.639093,0.9939131006903673
1554.757095,0.9937547829437706
1554.875098,0.9939096220006025
1554.9931,0.99409351229
1555.111102,0.9941217449466508
1555.229105,0.9940160754215978
1555.347107,0.9937676024631563
1555.465109,0.9944920248263033
1555.583112,0.9939766137667225
1555.701114,0.9940773086978093
1555.819116,0.9945000802443288
1555.937119,0.9939590205363594
1556.055121,0.9943843271719479
1556.173123,0.9941822888044598
1556.291126,0.993949180390765
1556.409128,0.9943707041999832
1556.527131,0.994562735723011
1556.645133,0.9939707493220015
1556.763135,0.9940474868258786
1556.881138,0.9944246005527287
1556.99914,0.9945480163034464
1557.117142,0.9950014346154608
1557.235145,0.9951166624531523
1557.353147,0.9943317256323635
1557.471149,0.9949875046928859
1557.589152,0.9940318804028463
1557.707154,0.9944492625886304
1557.825157,0.9941997865667227
1557.943159,0.9947374957478962
1558.061161,0.9943178050856487
1558.179164,0.9950303895785008
1558.297166,0.9950006386146315
1558.415168,0.9943679199659093
1558.533171,0.9948502058910734
1558.651173,0.9947093450751004
1558.769175,0.9951175580585515
1558.887178,0.9947797729898505
1559.00518,0.9946985028023296
1559.123182,0.9950282005140517
1559.241185,0.9947971817882043
1559.359187,0.9953032643207407
1559.47719,0.9946802999862846
1559.595192,0.9952551923340218
1559.713194,0.994653543446092
1559.831197,0.9950425290233041
1559.949199,0.9950818339794683
1560.067201,0.9950961632610482
1560.185204,0.9948879114283922
1560.303206,0.9948254344293528
1560.421208,0.9950196433083233
1560.539211,0.9951806505117421
1560.657213,0.9951282058733885
1560.775216,0.9951166624531523
1560.893218,0.995032280138037
1561.01122,0.9949135798676284
1561.129223,0.9951537809969183
1561.247225,0.9952629553547977
1561.365227,0.994762364496148
1561.48323,0.9956081724048913
1561.601232,0.9953984198611721
1561.719234,0.9950204393243564
1561.837237,0.9949962606214532
1561.955239,0.9953359108032098
1562.073241,0.9953693546516663
1562.191244,0.9953784125540069
1562.309246,0.9952862447804383
1562.427249,0.9950727787759803
1562.545251,0.9955714351411363
1562.663253,0.9957355188337724
1562.781256,0.9956254961378073
1562.899258,0.9945261364877664
1563.01726,0.9954985619792742
1563.135263,0.994507141219965
1563.253265,0.9956522788238789
1563.371267,0.9954675029086645
1563.48927,0.9952873395959096
1563.607272,0.9957863026402091
1563.725275,0.995399315720153
1563.843277,0.995653174911333
1563.961279,0.9953971258440674
1564.079282,0.9955045349885651
1564.197284,0.9954705888627067
1564.315286,0.9957914807424458
1564.433289,0.9955571985714055
1564.551291,0.9953023685482059
1564.669293,0.995704352799784
1564.787296,0.9952561875897118
1564.905298,0.995318293513502
1565.0233,0.9952716141801752
1565.141303,0.9961618844664372
1565.259305,0.9958144837913352
1565.377308,0.9953439730567394
1565.49531,0.9954514760108846
1565.613312,0.9953538270108496
1565.731315,0.9961109818947127
1565.849317,0.9957296440115421
1565.967319,0.995462326491108
1566.085322,0.9947601760213534
1566.203324,0.9957595163489452
1566.321326,0.996148834831226
1566.439329,0.9956929022655674
1566.557331,0.9948923884340668
1566.675334,0.9960120729851193
1566.793336,0.9955710369126418
1566.911338,0.9952962972222753
1567.029341,0.9954628242223957
1567.147343,0.9952301122191858
1567.265345,0.9957686773786363
1567.383348,0.9955840789786508
1567.50135,0.996525250961555
1567.619352,0.9953978226222994
1567.737355,0.9956632310591831
1567.855357,0.9962285299257738
1567.973359,0.9955546101260542
1568.091362,0.9952748985819212
1568.209364,0.9950530765300134
1568.327367,0.9959501229608453
1568.445369,0.9958933554217267
1568.563371,0.9957030583849666
1568.681374,0.9956269895771716
1568.799376,0.9954327616990506
1568.917378,0.9958944509050203
1569.035381,0.9955152864956011
1569.153383,0.9949652172224014
1569.271385,0.9955727293848432
1569.389388,0.9952456379300366
1569.50739,0.9950588478545941
1569.625393,0.9952246384686214
1569.743395,0.9959445456557732
1569.861397,0.995843860751915
1569.9794,0.9953837876119475
1570.097402,0.9961878846309224
1570.215404,0.9958222511746014
1570.333407,0.995343873522347
1570.451409,0.9957316354728215
1570.569411,0.9952635525127501
1570.687414,0.9954663083483777
1570.805416,0.9951736842715704
1570.923418,0.9956778674162566
1571.041421,0.9961304062482466
1571.159423,0.9953054539903308
1571.277426,0.9956735860106317
1571.395428,0.9958305165335875
1571.51343,0.9957222756394394
1571.631433,0.9956007053715997
1571.749435,0.9959850814236787
1571.867437,0.9960147622213468
1571.98544,0.9951628369375298
1572.103442,0.9951797548495597
1572.221444,0.9950088971542049
1572.339447,0.9959966349176333
1572.457449,0.9958631803102127
1572.575452,0.996029602951867
1572.693454,0.9959156636827398
1572.811456,0.9957214790619375
1572.929459,0.9952415574312862
1573.047461,0.9955644661654818
1573.165463,0.9958573047347818
1573.283466,0.9956707981284939
1573.401468,0.9950830280783856
1573.51947,0.9960559980860793
1573.637473,0.9961268201852389
1573.755475,0.9957727600385831
1573.873477,0.9957881946359814
1573.99148,0.9955363916433885
1574.109482,0.995565760400129
1574.227485,0.9956914087273342
1574.345487,0.9950488973158683
1574.463489,0.9956406297603637
1574.581492,0.995725860246084
1574.699494,0.99539742446325
1574.817496,0.9956421232224285
1574.935499,0.9957253623832784
1575.053501,0.9954330603289239
1575.171503,0.9959402631034343
1575.289506,0.9958451553497755
1575.407508,0.9953066483575922
1575.525511,0.9962072108633482
1575.643513,0.9954163371939851
1575.761515,0.9959468363308625
1575.879518,0.9951473125183644
1575.99752,0.9950944715990085
1576.115522,0.995998228513524
1576.233525,0.9952234441997718
1576.351527,0.9955402742428869
1576.469529,0.9952477279480708
1576.587532,0.9949996436144903
1576.705534,0.9957731583477667
1576.823536,0.9950787492305643
1576.941539,0.9958531221428855
1577.059541,0.9957552345922307
1577.177544,0.9955938357504328
1577.295546,0.9957820207683137
1577.413548,0.9956418245298363
1577.531551,0.9953125206841409
1577.649553,0.9954076771095229
1577.767555,0.9959029160438297
1577.885558,0.9949473080096748
1578.00356,0.995448390116092
1578.121562,0.9957675820336936
1578.239565,0.9957125176089525
1578.357567,0.9957622049032689
1578.47557,0.9955432608681897
1578.593572,0.9954130523254924
1578.711574,0.9951653248477321
1578.829577,0.9953539265462373
1578.947579,0.9955420662169934
1579.065581,0.9957211803455386
1579.183584,0.995808608503213
1579.301586,0.9960809994053964
1579.419588,0.9951894081400001
1579.537591,0.995032479144513
1579.655593,0.9961415629712741
1579.773595,0.9951041240621974
1579.891598,0.9959846830297258
1580.0096,0.9957684782249208
1580.127603,0.9950429270403953
1580.245605,0.9961546125112233
1580.363607,0.9957941693830735
1580.48161,0.9954278840904685
1580.599612,0.9952316050654737
1580.717614,0.9958051231791825
1580.835617,0.9957416924131273
1580.953619,0.9951990615240779
1581.071621,0.995808011018227
1581.189624,0.9956773695774473
1581.307626,0.9955696431141658
1581.425629,0.9960113757769121
1581.543631,0.9955589905759757
1581.661633,0.99524533935639
1581.779636,0.9948162820774569
1581.897638,0.9958770229046249
1582.01564,0.9954374402440251
1582.133643,0.9959004262896518
1582.251645,0.9959947425258248
1582.369647,0.9951114878599615
1582.48765,0.9957170978970682
1582.605652,0.9953926465670795
1582.723654,0.9963397152337383
1582.841657,0.9958523254607063
1582.959659,0.995493385400211
1583.077662,0.9960178498718955
1583.195664,0.9956702007261943
1583.313666,0.9957842114911691
1583.431669,0.994897064439281
1583.549671,0.9954571501004689
1583.667673,0.9955480394873105
1583.785676,0.995068499972231
1583.903678,0.9960812982297411
1584.02168,0.9958471470420779
1584.139683,0.9954960732359802
1584.257685,0.9956891186397278
1584.375688,0.9951098956828547
1584.49369,0.9960971360482933
1584.611692,0.9961159624620737
1584.729695,0.9956743825498192
1584.847697,0.9960353799403174
1584.965699,0.9958427653242707
1585.083702,0.9958981357213055
1585.201704,0.995325559363565
1585.319706,0.9941657855154433
1585.437709,0.9963603396793059
1585.555711,0.9958602923111775
1585.673713,0.9957774401815536
1585.791716,0.9955359934289115
1585.909718,0.9948608508452269
1586.027721,0.994893184348296
1586.145723,0.9957710672263298
1586.263725,0.9960602811360796
1586.381728,0.995773954966612
1586.49973,0.9955628732636101
1586.617732,0.9961284139894263
1586.735735,0.9960135670043493
1586.853737,0.9958965422855631
1586.971739,0.9956548675231691
1587.089742,0.9958428649085522
1587.207744,0.9960043041212485
1587.325747,0.9954701906745508
1587.443749,0.9964817037596013
1587.561751,0.9960185470846344
1587.679754,0.9961345900047387
1587.797756,0.9955641674961867
1587.915758,0.9960164554478818
1588.033761,0.9957858047471821
1588.151763,0.9960973352677404
1588.269765,0.9949584514819277
1588.387768,0.9960773139125169
1588.50577,0.99589425172615
1588.623772,0.9964725361700977
1588.741775,0.9955297215719092
1588.859777,0.9957504549785757
1588.97778,0.9955252416982419
1589.095782,0.9956958893487549
1589.213784,0.9956418245298363
1589.331787,0.995582087812484
1589.449789,0.9959122775752397
1589.567791,0.9959941449291585
1589.685794,0.9953083403803327
1589.803796,0.9961086908420891
1589.921798,0.9953064492962824
1590.039801,0.9960810990135014
1590.157803,0.9958972394133867
1590.275806,0.9961571029008676
1590.393808,0.995356912612496
1590.51181,0.9963311467490318
1590.629813,0.9957463724100796
1590.747815,0.9959582897853375
1590.865817,0.9961147671236359
1590.98382,0.9958898698010826
1591.101822,0.9959191493936627
1591.219824,0.9957561307723451
1591.337827,0.9956274873907908
1591.455829,0.9955452519567024
1591.573831,0.9960579902000676
1591.691834,0.996247259198191
1591.809836,0.995572928499409
1591.927839,0.9953074446032294
1592.045841,0.9961469421502378
1592.163843,0.9961554094352321
1592.281846,0.9963960100179616
1592.399848,0.9954530687345203
1592.51785,0.9960175510665854
1592.635853,0.9962223533280357
1592.753855,0.9952603676744778
1592.871857,0.9960523126857043
1592.98986,0.9960218339512632
1593.107862,0.9960584882291872
1593.225865,0.9960798041089144
1593.343867,0.9966524156965152
1593.461869,0.9957431860267861
1593.579872,0.9953351145347996
1593.697874,0.9957108248991114
1593.815876,0.9960728315746895
1593.933879,0.9956530753460205
1594.051881,0.9960897649567596
1594.169883,0.9961580990584685
1594.287886,0.9961105834503997
1594.405888,0.9960657594826913
1594.52389,0.9961194488740435
1594.641893,0.9959594849360024
1594.759895,0.9967115189371598
1594.877898,0.995525938566155
1594.9959,0.9957247649482401
1595.113902,0.9960503205830711
1595.231905,0.9966353730859215
1595.349907,0.9963098254906296
1595.467909,0.9963671149526516
1595.585912,0.9961990419977115
1595.703914,0.9957513511543885
1595.821916,0.9958619852751134
1595.939919,0.9962759515324235
1596.057921,0.9962519415713128
1596.175924,0.9957364149961426
1596.293926,0.9963296522534325
1596.411928,0.9959024180924961
1596.529931,0.9955522207978571
1596.647933,0.9961321992845915
1596.765935,0.9959238302246648
1596.883938,0.9959081943432723
1597.00194,0.9961754323601915
1597.119942,0.9963294529875221
1597.237945,0.9956115574784321
1597.355947,0.9964831984832779
1597.473949,0.9966785283318805
1597.591952,0.9962364001622476
1597.709954,0.9958898698010826
1597.827957,0.9965938142573715
1597.945959,0.9961344903912847
1598.063961,0.9966846080894466
1598.181964,0.995634556371046
1598.299966,0.996444734974167
1598.417968,0.9955700413421027
1598.535971,0.9966637775988169
1598.653973,0.9964297884152419
1598.771975,0.9966675649283677
1598.889978,0.9965006370918388
1599.00798,0.9966531133534504
1599.125983,0.9960141646126687
1599.243985,0.9960775131279995
1599.361987,0.9957994471061572
1599.47999,0.996506915065628
