nu,[0]Hexane-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
1656.975764,0.9971704108551992
1657.094766,0.9972650468175948
1657.213768,0.9972423094337345
1657.33277,0.9973103236784973
1657.451772,0.9971302256973781
1657.570774,0.9970619246162565
1657.689776,0.9972196722902429
1657.808778,0.9972515838303381
1657.92778,0.9972570687291326
1658.046782,0.9971378039158906
1658.165784,0.9970927343057344
1658.284786,0.9971077905196966
1658.403788,0.9970676078854241
1658.52279,0.9971100838702521
1658.641792,0.9971116792476626
1658.760794,0.9972082043299524
1658.879796,0.9971577468713978
1658.998798,0.9970696020226341
1659.1178,0.9971025058624112
1659.236802,0.9971322199598237
1659.355804,0.997162234091355
1659.474806,0.9970791739367586
1659.593808,0.99717749079025
1659.71281,0.997120653293159
1659.831812,0.9971466784818371
1659.950814,0.9970154626131426
1660.069816,0.996998812593945
1660.188818,0.9971244423588407
1660.30782,0.9971489719218352
1660.426822,0.997198631177142
1660.545824,0.9970777780268922
1660.664826,0.9971587440296432
1660.783828,0.997083162261431
1660.90283,0.9971324193862877
1661.021832,0.997007486521346
1661.140834,0.9972098995853408
1661.259836,0.9970629216786797
1661.378838,0.9969924318219628
1661.49784,0.9970189521733683
1661.616842,0.9970462708669223
1661.735844,0.9970343063834589
1661.854846,0.9970504584700539
1661.973848,0.9971791859934253
1662.09285,0.9971902547438213
1662.211852,0.997080868972795
1662.330854,0.9970312155818999
1662.449856,0.9970507575852363
1662.568858,0.997098716880088
1662.68786,0.9971118786700184
1662.806862,0.996965014907072
1662.925864,0.996987048077367
1663.044866,0.9970573381419522
1663.163868,0.9970522531624944
1663.28287,0.9969742867248246
1663.401872,0.9969586343513944
1663.520874,0.9969732897510363
1663.639876,0.9970702002645747
1663.758878,0.9970224417458078
1663.87788,0.9970830625531197
1663.996882,0.9970018035948692
1664.115884,0.996991534529178
1664.234886,0.9969456739733905
1664.353888,0.9969864498853177
1664.47289,0.997072992065044
1664.591892,0.9970770800726919
1664.710894,0.9970121724675446
1664.829896,0.9969710964122115
1664.948898,0.9968748933432805
1665.0679,0.9969402904812864
1665.186902,0.9969498611540142
1665.305904,0.997066112285134
1665.424906,0.9970292215214628
1665.543908,0.996964815514089
1665.66291,0.9968946316615773
1665.781912,0.9969261340296727
1665.900914,0.9970464702761964
1666.019916,0.9970042961024939
1666.138918,0.9969772776521711
1666.25792,0.9970131694802156
1666.376922,0.9969710964122115
1666.495924,0.9968264464007343
1666.614926,0.9968311314960423
1666.733928,0.9970091814355138
1666.85293,0.9968401030165975
1666.971932,0.9969131740741701
1667.090934,0.9970299194421621
1667.209936,0.9969718939894077
1667.328938,0.9969067938502728
1667.44794,0.9969226447943097
1667.566942,0.9968769867827546
1667.685944,0.9968224591029232
1667.804946,0.9969553443933294
1667.923948,0.9969439791671854
1668.04295,0.9968822702447857
1668.161952,0.9968380096545792
1668.280954,0.9968252502097162
1668.399956,0.9968573484995527
1668.518958,0.9969785737234745
1668.63796,0.9969344085509243
1668.756962,0.9969787731192091
1668.875964,0.9968875537348192
1668.994966,0.9968449875450693
1669.113968,0.9968328261104062
1669.23297,0.9968555541579404
1669.351972,0.996762352520871
1669.470974,0.9968766877197034
1669.589976,0.9968727999082025
1669.708978,0.9969162645098
1669.82798,0.9968204654599987
1669.946982,0.9968906440910259
1670.065984,0.9967908603318129
1670.184986,0.9967863747830338
1670.303988,0.9968781830358565
1670.42299,0.9968710055387776
1670.541992,0.9966897908628839
1670.660994,0.9967969407746062
1670.779996,0.9967921561607735
1670.898998,0.9967442116111379
1671.018,0.9967411217088712
1671.137002,0.9967288618684724
1671.256004,0.9968524639105123
1671.375006,0.9967162034923075
1671.494008,0.9966729469477498
1671.61301,0.9967316527131928
1671.732012,0.9967320514059336
1671.851014,0.996715306448128
1671.970016,0.9967637479891414
1672.089018,0.9967331478117932
1672.20802,0.9966705549355475
1672.327022,0.9966252074569609
1672.446024,0.9966788273354839
1672.565026,0.9966282969998927
1672.684028,0.9967624521971112
1672.80303,0.9966540103416561
1672.922032,0.9966492264138879
1673.041034,0.9966808206951319
1673.160036,0.9966191280617376
1673.279038,0.9965635182659195
1673.39804,0.996686501792001
1673.517042,0.9965482709607322
1673.636044,0.9966160385472294
1673.755046,0.9965750784697804
1673.874048,0.9966469341233033
1673.99305,0.9964982454931797
1674.112052,0.9965480716510979
1674.231054,0.9965345186894838
1674.350056,0.9965324259691919
1674.469058,0.9966356720765783
1674.58806,0.9965293367234598
1674.707062,0.9964609771557205
1674.826064,0.9964726358173562
1674.945066,0.9964685502879248
1675.064068,0.9965566420013666
1675.18307,0.9964919675740086
1675.302072,0.9965486695801203
1675.421074,0.9965493671644331
1675.540076,0.9963574502385105
1675.659078,0.9964047783414304
1675.77808,0.9964550980532987
1675.897082,0.9964964517979521
1676.016084,0.9964163367038975
1676.135086,0.9965516592306135
1676.254088,0.996355955703456
1676.37309,0.9964176320459772
1676.492092,0.9963955118200812
1676.611094,0.9963550589834994
1676.730096,0.9964176320459772
1676.849098,0.9963457929245382
1676.9681,0.9963552582545312
1677.087102,0.9963091280739959
1677.206104,0.9964043797795987
1677.325106,0.9963473870790821
1677.444108,0.9963020543042985
1677.56311,0.9963434016975046
1677.682112,0.9963920244418928
1677.801114,0.9962779440863191
1677.920116,0.9963052424759733
1678.039118,0.996227533697742
1678.15812,0.9961786201266754
1678.277122,0.9961588959852665
1678.396124,0.9962639962927367
1678.515126,0.9963186926875355
1678.634128,0.9963156041043755
1678.75313,0.9962571220948783
1678.872132,0.9961760300656302
1678.991134,0.9961799151597234
1679.110136,0.9961557082818997
1679.229138,0.9962697746406723
1679.34814,0.9962367986568873
1679.467142,0.9962176710939783
1679.586144,0.9962324152246168
1679.705146,0.9961914709137625
1679.824148,0.9961528194345345
1679.94315,0.996093251277038
1680.062152,0.9962199623972569
1680.181154,0.996262501897863
1680.300156,0.9960414557746663
1680.419158,0.9961612867694858
1680.53816,0.9960633689277372
1680.657162,0.9960825931362705
1680.776164,0.9959413586383263
1680.895166,0.9962222537058053
1681.014168,0.9959375740683541
1681.13317,0.9961704514954818
1681.252172,0.9961133725639381
1681.371174,0.9960639665659378
1681.490176,0.9960032085171167
1681.609178,0.9960069933365001
1681.72818,0.9960635681404308
1681.847182,0.9960763178357009
1681.966184,0.9959908581539034
1682.085186,0.9960377704280978
1682.204188,0.995892658296622
1682.32319,0.9959498241758532
1682.442192,0.9959620744340295
1682.561194,0.9959955393219375
1682.680196,0.9960039057196066
1682.799198,0.9959757192079157
1682.9182,0.9960317942194039
1683.037202,0.9959528120298076
1683.156204,0.9959068000727761
1683.275206,0.9959143689932186
1683.394208,0.9959086922974939
1683.51321,0.9959449440336712
1683.632212,0.9959327935794718
1683.751214,0.9959587877646069
1683.870216,0.9958225499213217
1683.989218,0.9958029324103214
1684.10822,0.9958072143721369
1684.227222,0.9958796121882505
1684.346224,0.9958786163091362
1684.465226,0.9959316980540014
1684.584228,0.9958212553528483
1684.70323,0.9958964426959138
1684.822232,0.9954939826964214
1684.941234,0.9958824006550685
1685.060236,0.9958999283395632
1685.179238,0.9958770229046249
1685.29824,0.9958922599396383
1685.417242,0.9958243424035247
1685.536244,0.9957696731478116
1685.655246,0.9957873980057443
1685.774248,0.9956663176199836
1685.89325,0.9957447792171583
1686.012252,0.995797057190352
1686.131254,0.995774452853714
1686.250256,0.9957488617791224
1686.369258,0.9956861315768524
1686.48826,0.9956482962227288
1686.607262,0.9957418915614857
1686.726264,0.9957176953275062
1686.845266,0.9958345994470752
1686.964268,0.9957963601326559
1687.08327,0.9956234053264607
1687.202272,0.9956099645012145
1687.321274,0.9956595471120435
1687.440276,0.9957094309049324
1687.559278,0.9957117210392571
1687.67828,0.9957458745370179
1687.797282,0.99564341755803
1687.916284,0.9956705989943543
1688.035286,0.9956127522130179
1688.154288,0.9956437162511
1688.27329,0.9956125530904875
1688.392292,0.9956278856418653
1688.511294,0.9956888199330369
1688.630296,0.9956724907702895
1688.749298,0.9956662180533568
1688.8683,0.995575815665088
1688.987302,0.9955644661654818
1689.106304,0.9956248987626888
1689.225306,0.9955933379536395
1689.344308,0.9956662180533568
1689.46331,0.9957622049032689
1689.582312,0.9956032939367988
1689.701314,0.9956372445879773
1689.820316,0.9956139469490375
1689.939318,0.9954967700834754
1690.05832,0.995655763612953
1690.177322,0.9956406297603637
1690.296324,0.9957439826216535
1690.415326,0.9955041367868307
1690.534328,0.9954263909497622
1690.65333,0.9955830833950696
1690.772332,0.9957485630545087
1690.891334,0.9955420662169934
1691.010336,0.9955925414792877
1691.129338,0.9955432608681897
1691.24834,0.9955670546364588
1691.367342,0.995430671292446
1691.486344,0.9956037917385703
1691.605346,0.9956370454605483
1691.724348,0.9956474001396654
1691.84335,0.9956466036220639
1691.962352,0.9955433604225207
1692.081354,0.9956497896962931
1692.200356,0.9955111053401782
1692.319358,0.9954208165775811
1692.43836,0.9955743223024845
1692.557362,0.9956176307274561
1692.676364,0.9955387809335956
1692.795366,0.9955842780954864
1692.914368,0.9954635210466166
1693.03337,0.9955745214173689
1693.152372,0.995634556371046
1693.271374,0.9955629728199025
1693.390376,0.9956446123308479
1693.509378,0.9955113044424191
1693.62838,0.9955610812520511
1693.747382,0.995591545887244
1693.866384,0.9954885074945734
1693.985386,0.9956132500195185
1694.104388,0.9956019996533579
1694.22339,0.9956892182086445
1694.342392,0.9957599146528314
1694.461394,0.9956260935132841
1694.580396,0.9954570505547589
1694.699398,0.9955992119716617
1694.8184,0.9956022983340027
1694.937402,0.9955523203530842
1695.056404,0.9956131504581984
1695.175406,0.9955664572964051
1695.294408,0.9956359502604007
1695.41341,0.9954435124309308
1695.532412,0.9955122004029963
1695.651414,0.9955378849490959
1695.770416,0.9955953291423065
1695.889418,0.9954568514633687
1696.00842,0.9956723912030454
1696.127422,0.995615639494186
1696.246424,0.9955812913471324
1696.365426,0.9954956750376306
1696.484428,0.9956251974502032
1696.60343,0.9956118561619441
1696.722432,0.9956539714341915
1696.841434,0.9956397336842002
1696.960436,0.9956391363005392
1697.079438,0.9955782050499129
1697.19844,0.9955759152226746
1697.317442,0.99559751945444
1697.436444,0.9956336603003486
1697.555446,0.9956797592060019
1697.674448,0.9957106257569663
1697.79345,0.9956445127663917
1697.912452,0.9956329633570303
1698.031454,0.9956925039884862
1698.150456,0.9956158386173337
1698.269458,0.9957286482823959
1698.38846,0.9957360167016563
1698.507462,0.9956856337339111
1698.626464,0.9956060816299246
1698.745466,0.9956814518630314
1698.864468,0.9956709972626735
1698.98347,0.995659347980154
1699.102472,0.9957918790591178
1699.221474,0.995797754248536
1699.340476,0.9956674128535353
1699.459478,0.9958022353485126
1699.57848,0.9956532744766555
1699.697482,0.9956454088468564
1699.816484,0.9959336899193894
1699.935486,0.9956640275900865
1700.054488,0.9958291223718402
1700.17349,0.9957346226722088
1700.292492,0.9957209812013225
1700.411494,0.9957121193240251
1700.530496,0.9957996462660665
1700.649498,0.995833703196339
1700.7685,0.9957808258306058
1700.887502,0.9958386823773029
1701.006504,0.9958726410553641
1701.125506,0.9957971567700628
1701.244508,0.9957952647572622
1701.36351,0.995880010540175
1701.482512,0.9959556007015854
1701.601514,0.9959202449053295
1701.720516,0.9958741348654461
1701.839518,0.9958833965379671
1701.95852,0.9958471470420779
1702.077522,0.9958864837812815
1702.196524,0.9959393667576009
1702.315526,0.9959318972403609
1702.434528,0.9959386696002882
1702.55353,0.995938868788042
1702.672532,0.9959931489355116
1702.791534,0.996049424138186
1702.910536,0.9959842846359322
1703.029538,0.9959604808959852
1703.14854,0.996033885888368
1703.267542,0.9961385745510678
1703.386544,0.9961191500382536
1703.505546,0.9961594936807834
1703.624548,0.9959713369243923
1703.74355,0.9961074955123773
1703.862552,0.9960203399196328
1703.981554,0.9962086055544196
1704.100556,0.9961356857533903
1704.219558,0.9960923547935152
1704.33856,0.9961076947338963
1704.457562,0.9959740260506322
1704.576564,0.9961481375272857
1704.695566,0.9962250431320209
1704.814568,0.9961291112795602
1704.93357,0.9962428757198941
1705.052572,0.9962816303215318
1705.171574,0.9962542329534135
1705.290576,0.996250048694422
1705.409578,0.9962920913335703
1705.52858,0.9962716675550425
1705.647582,0.9962864124848345
1705.766584,0.996395412180535
1705.885586,0.9962777448307503
1706.004588,0.9964356673683364
1706.12359,0.9963121170058635
1706.242592,0.9962797373882325
1706.361594,0.9963530662753742
1706.480596,0.9964212191559093
1706.599598,0.9964349698636134
1706.7186,0.996481205518874
1706.837602,0.9964433399525146
1706.956604,0.996422713788859
1707.075606,0.9964493186304902
1707.194608,0.9964244077089124
1707.31361,0.9964949570543955
1707.432612,0.9966183307667541
1707.551614,0.9965838483690584
1707.670616,0.9965624220466522
1707.789618,0.9965666076176146
1707.90862,0.99659540880875
1708.027622,0.9965566420013666
1708.146624,0.9965981992798013
1708.265626,0.9965931166419457
1708.384628,0.9965407968767278
1708.50363,0.9965050217042881
1708.622632,0.996544882702371
1708.741634,0.9966772326506359
1708.860636,0.9966825150539673
1708.979638,0.996765940871799
1709.09864,0.9967384305114757
1709.217642,0.9966986614414965
1709.336644,0.9967378324685968
1709.455646,0.9966125503971986
1709.574648,0.9967507901446436
1709.69365,0.9968117931596737
1709.812652,0.9968213625988213
1709.931654,0.9967537804014994
1710.050656,0.9968788808508289
1710.169658,0.9967951465417276
1710.28866,0.9968615353092087
1710.407662,0.9967431151931081
1710.526664,0.9968173753213454
1710.645666,0.9968822702447857
1710.764668,0.9969066941595984
1710.88367,0.9969083889024191
1711.002672,0.996871503974405
1711.121674,0.9968973232807166
1711.240676,0.9969560422623148
1711.359678,0.9970070877184312
1711.47868,0.9970612266731536
1711.597682,0.996979072212886
1711.716684,0.9969725918699778
1711.835686,0.9969869483786673
1711.954688,0.9969839574223086
1712.07369,0.9970522531624944
1712.192692,0.9971252400587137
1712.311694,0.9970353034182639
1712.430696,0.997176294177979
1712.549698,0.9971813797900476
1712.6687,0.9970431800282734
1712.787702,0.9971592426091399
1712.906704,0.9971060954378935
1713.025706,0.9971197558849748
1713.144708,0.9972181764618563
1713.26371,0.9972154839764147
1713.382712,0.997211395401312
1713.501714,0.9972630522894956
1713.620716,0.9972685372513669
1713.739718,0.9972796069935673
1713.85872,0.9973355559488731
1713.977722,0.9973075312135004
1714.096724,0.9973327634132261
1714.215726,0.9973448312126734
1714.334728,0.9974202333320773
1714.45373,0.9973354562153225
1714.572732,0.9973458285580032
1714.691734,0.9973050379477889
1714.810736,0.9974306065564446
1714.929738,0.9974788833660913
1715.04874,0.9975338459667705
1715.167742,0.9973590933457337
1715.286744,0.9974217294635493
1715.405746,0.9975580863337468
1715.524748,0.9975306538635708
1715.64375,0.9975711544302736
1715.762752,0.9975750449653624
1715.881754,0.9975384346330158
1716.000756,0.9975826265645141
1716.119758,0.9976122552085063
1716.23876,0.9975411279904254
1716.357762,0.9975773393906044
1716.476764,0.9976829884248635
1716.595766,0.9976635337962725
1716.714768,0.9976665267913634
1716.83377,0.9976530583841636
1716.952772,0.9976132528212603
1717.071774,0.997741155038629
1717.190776,0.9977491369997971
1717.309778,0.997671315602185
1717.42878,0.9976835870348362
1717.547782,0.9977425518772238
1717.666784,0.997718406799625
1717.785786,0.9977500349744245
1717.904788,0.9978758591868846
1718.02379,0.9977205020104792
1718.142792,0.9978816468836522
1718.261794,0.9978991099652742
1718.380796,0.9979552932667103
1718.499798,0.997887534402737
1718.6188,0.997746842179421
1718.737802,0.9977588152133653
1718.856804,0.9977726841572857
1718.975806,0.9978928232206847
1719.094808,0.9979873281457813
1719.21381,0.9979755519647887
1719.332812,0.9979024030377707
1719.451814,0.9978590950132697
1719.570816,0.9979487067835102
1719.689818,0.9980481074247756
1719.80882,0.9979993040655744
1719.927822,0.9979988050660471
1720.046824,0.9979338374585559
1720.165826,0.998035232687232
1720.284828,0.9980453128939871
1720.40383,0.9980581877615662
1720.522832,0.9980828401032591
1720.641834,0.9981388341212064
1720.760836,0.9981380356104584
1720.879838,0.9980934198374367
1720.99884,0.9980203620730513
1721.117842,0.9981272557778851
1721.236844,0.9980758535478313
1721.355846,0.9981723721494686
1721.474848,0.9982597160532717
1721.59385,0.9982382537000977
1721.712852,0.9981869455724877
1721.831854,0.9981307492293938
1721.950856,0.998211101988862
1722.069858,0.9981093894599107
1722.18886,0.9982474375342774
1722.307862,0.998209604673332
1722.426864,0.998351060996258
1722.545866,0.9983091311322295
1722.664868,0.9982728931684924
1722.78387,0.9982113016311024
1722.902872,0.9982795816192829
1723.021874,0.9982415478917703
1723.140876,0.9982641084056855
1723.259878,0.9983040397686437
1723.37888,0.9982773854066191
1723.497882,0.9982506319311885
1723.616884,0.9983334901722082
1723.735886,0.9983618432459408
1723.854888,0.9983751215467564
1723.97389,0.9984164551323879
1724.092892,0.9983409777014627
1724.211894,0.9983585486572941
1724.330896,0.9982944560958636
1724.449898,0.9983783163522572
1724.5689,0.9983886995407397
1724.687902,0.998389897607898
1724.806904,0.9984258402911763
1724.925906,0.9984624831919081
1725.044908,0.9984341272600415
1725.16391,0.9984070700618195
1725.282912,0.9983980844386243
1725.401914,0.998374422684416
1725.520916,0.9985656296938469
1725.639918,0.9984676752103199
1725.75892,0.998541464698006
1725.877922,0.9984876447635189
1725.996924,0.9985271856571561
1726.115926,0.9984565922806354
1726.234928,0.9984714693946947
1726.35393,0.9985946883764728
1726.472932,0.9985877980968945
1726.591934,0.9985596383180428
1726.710936,0.9985285835961946
1726.829938,0.9984706706178387
1726.94894,0.998500924737506
1727.067942,0.9985576412007634
1727.186944,0.998694452969
1727.305946,0.998585401489055
1727.424948,0.9985663286900324
1727.54395,0.9986163581163263
1727.662952,0.99853267757178
1727.781954,0.9986137617171705
1727.900956,0.9986837669955233
1728.019958,0.9985936897822837
1728.13896,0.9986530080091907
1728.257962,0.9986055731178978
1728.376964,0.998686363576693
1728.495966,0.9985750162548828
1728.614968,0.9985872988031202
1728.73397,0.9986439203081668
1728.852972,0.9987206191064427
1728.971974,0.9987529781787159
1729.090976,0.9987618671197774
1729.209978,0.9987580718318934
1729.32898,0.9986872623948247
1729.447982,0.99861146490816
1729.566984,0.9987035411298731
1729.685986,0.9986361309159671
1729.804988,0.998824391569654
1729.92399,0.9986981481453121
1730.042992,0.9986282417216953
1730.161994,0.9987110314345201
1730.280996,0.9987068368569968
1730.399998,0.9987110314345201
1730.519,0.9988261894551769
1730.638002,0.9988123058676346
1730.757004,0.9987582715835277
1730.876006,0.9987366986378502
1730.995008,0.998678074514275
1731.11401,0.9987096332400549
1731.233012,0.9987367985115251
1731.352014,0.9988178992322089
1731.471016,0.9987497821742993
1731.590018,0.9988589514914855
1731.70902,0.998811007412481
1731.828022,0.9987529781787159
1731.947024,0.9987527784281403
1732.066026,0.9988967090734656
1732.185028,0.9988547562926992
1732.30403,0.9987020430756849
1732.423032,0.9987997209118661
1732.542034,0.9987998207918432
1732.661036,0.998794527166821
1732.780038,0.9987964248782255
1732.89904,0.9988390743961285
1733.018042,0.9988984071993144
1733.137044,0.9988175995868841
1733.256046,0.9987525786776045
1733.375048,0.9987211184668771
1733.49405,0.9988354785819332
1733.613052,0.9987588708386704
1733.732054,0.998796524757873
1733.851056,0.9988166007697838
1733.970058,0.9988796280857833
1734.08906,0.9988666427350232
1734.208062,0.998821395100974
1734.327064,0.9988218945117964
1734.446066,0.998782042313262
1734.565068,0.998782042313262
1734.68407,0.99875207930144
1734.803072,0.9988976080809083
1734.922074,0.9988474646795926
1735.041076,0.9988527585851843
1735.160078,0.9988394739318383
1735.27908,0.998883423835582
1735.398082,0.9989130911138269
1735.517084,0.9988583521762944
1735.636086,0.9989255776055062
1735.755088,0.9988966091837997
1735.87409,0.998863046821582
1735.993092,0.9988620479590347
1736.112094,0.9988918144915829
1736.231096,0.9988604497810364
1736.350098,0.9989514501130137
1736.4691,0.9989877127088149
1736.588102,0.9988512603071701
1736.707104,0.9988231929811032
1736.826106,0.998940062131394
1736.945108,0.9988788289824005
1737.06411,0.9990152951403365
1737.183112,0.9990283523555727
1737.302114,0.9990055847588603
1737.421116,0.9989890113936856
1737.540118,0.9988672420551886
1737.65912,0.9989017035694973
1737.778122,0.9989221812643161
1737.897124,0.9989102941610875
1738.016126,0.998966434497148
1738.135128,0.998966234703881
1738.25413,0.998876631451394
1738.373132,0.9989309718181896
1738.492134,0.9988928133838969
1738.611136,0.9989133907877991
1738.730138,0.9989443575828963
1738.84914,0.999094250438989
1738.968142,0.9990051451964996
1739.087144,0.9990040263113636
1739.206146,0.998885821158676
1739.325148,0.9988496621464321
1739.44415,0.998998901433854
1739.563152,0.9989755251330642
1739.682154,0.9990622199907707
1739.801156,0.998887818932316
1739.920158,0.9989955048433633
1740.03916,0.9989671337738969
1740.158162,0.9989474543152048
1740.277164,0.9990236069821693
1740.396166,0.9989895108883161
1740.515168,0.9990412998469188
1740.63417,0.9990307000749593
1740.753172,0.9988943117242407
1740.872174,0.9989280749225719
1740.991176,0.9988975081911525
1741.110178,0.9989855149382645
1741.22918,0.9991063395525582
1741.348182,0.9990566752108365
1741.467184,0.9990653070978001
1741.586186,0.9990394616126183
1741.705188,0.9989218815877067
1741.82419,0.9990514002055175
1741.943192,0.9988918144915829
1742.062194,0.9990856482745251
1742.181196,0.9990064638841617
1742.300198,0.9990500914490404
1742.4192,0.9991897284474275
1742.538202,0.9989788217577366
1742.657204,0.9990215989467374
1742.776206,0.9990017286047455
1742.895208,0.9990876664295729
1743.01421,0.999183043890504
1743.133212,0.9991396802873962
1743.252214,0.9990259646806638
1743.371216,0.9990220385163375
1743.490218,0.9990346962057519
1743.60922,0.9990663461262598
1743.728222,0.9991110353633893
1743.847224,0.999075617504971
1743.966226,0.9990946300948763
1744.085228,0.999065047340854
1744.20423,0.9990833004260103
1744.323232,0.9990731098283181
1744.442234,0.9990221583989893
1744.561236,0.9991007046086937
1744.680238,0.9992009993711323
1744.79924,0.9990971677984596
1744.918242,0.9991030325160475
1745.037244,0.9990898344521614
1745.156246,0.9990628693814247
1745.275248,0.9990411599811466
1745.39425,0.9990465847893737
1745.513252,0.9990862776986817
1745.632254,0.9990748781892875
1745.751256,0.999043088132446
1745.870258,0.9991629305382721
1745.98926,0.9991327862473867
1746.108262,0.9991560563209574
1746.227264,0.9991694750769005
1746.346266,0.9992360119875677
1746.465268,0.9991966028964073
1746.58427,0.9989724283137363
1746.703272,0.9991239039963986
1746.822274,0.9991802861491086
1746.941276,0.9991145722227147
1747.060278,0.9991876101674486
1747.17928,0.9992822976716111
1747.298282,0.9991854219489784
1747.417284,0.9991699247032655
1747.536286,0.9990613208351774
1747.655288,0.9991541679177954
1747.77429,0.999170843940019
1747.893292,0.999224420917057
1748.012294,0.9992439459530007
1748.131296,0.9992066148965284
1748.250298,0.9991491321934792
1748.3693,0.999180206214689
1748.488302,0.9991995705147249
1748.607304,0.9992017287881281
1748.726306,0.9992398090916278
1748.845308,0.9991449157930379
1748.96431,0.9992120805716604
1749.083312,0.999226779089473
1749.202314,0.9991155313731644
1749.321316,0.99912965896666
1749.440318,0.9991695450187662
1749.55932,0.9992120006346972
1749.678322,0.9993638424340822
1749.797324,0.999252899218867
1749.916326,0.9992519898991424
1750.035328,0.9990769163041179
1750.15433,0.9991620013171788
1750.273332,0.9992407883471205
1750.392334,0.9991669971396749
1750.511336,0.9994633240620766
1750.630338,0.9991469840251542
1750.74934,0.9992783804926819
1750.868342,0.9992699965822401
1750.987344,0.9992271687879928
1751.106346,0.999339118478457
1751.225348,0.9993541086776604
1751.34435,0.9992726346585133
1751.463352,0.9992927801978945
1751.582354,0.9992935696395027
1751.701356,0.9992881734687963
1751.820358,0.9991680862322954
1751.93936,0.9993090588098729
1752.058362,0.9992942191805341
1752.177364,0.9992890528427758
1752.296366,0.9993513904381816
1752.415368,0.9993954528123339
1752.53437,0.9993796524951267
1752.653372,0.9993300545137576
1752.772374,0.9992913112385873
1752.891376,0.9994129423857915
1753.010378,0.9994046572868408
1753.12938,0.9993653514746236
1753.248382,0.999348702186557
1753.367384,0.9992833968827431
1753.486386,0.9993011842855151
1753.605388,0.9994535293694948
1753.72439,0.9993520799908788
1753.843392,0.9993589055888946
1753.962394,0.9993463237394762
1754.081396,0.9993483923885074
1754.200398,0.9992278282781418
1754.3194,0.9993961523893957
1754.438402,0.9993448247211147
1754.557404,0.9994362389729992
1754.676406,0.9994756475208363
1754.795408,0.9994454038453313
1754.91441,0.9994606554985639
1755.033412,0.9994265744712962
1755.152414,0.9994785460044169
1755.271416,0.9993828005459903
1755.390418,0.9995411353106184
1755.50942,0.9994418758092828
1755.628422,0.9994796154470332
1755.747424,0.9993671303465325
1755.866426,0.9993129761090612
1755.985428,0.999385988582209
1756.10443,0.9994805749479246
1756.223432,0.9993828605089601
1756.342434,0.99940968430491
1756.461436,0.9994479724233198
1756.580438,0.9994230964728688
1756.69944,0.9994475426607842
1756.818442,0.9993730865923789
1756.937444,0.9994947976577004
1757.056446,0.9993788030227831
1757.175448,0.9994742582506517
1757.29445,0.9993572566480607
1757.413452,0.9994163903663904
1757.532454,0.9993768342484805
1757.651456,0.9995307601274811
1757.770458,0.9994747479931583
1757.88946,0.9994778163853446
1758.008462,0.9995090105747767
1758.127464,0.9994358292042251
1758.246466,0.9994904298749783
1758.365468,0.9994240459252614
1758.48447,0.9994158806641613
1758.603472,0.9995336987522356
1758.722474,0.9995362675571424
1758.841476,0.999433500521456
1758.960478,0.9994259148499747
1759.07948,0.9993679498279153
1759.198482,0.9994190588117151
1759.317484,0.9994724292144327
1759.436486,0.9994968266341991
1759.555488,0.9995296406536567
1759.67449,0.9995711419858984
1759.793492,0.999472559145857
1759.912494,0.9994813845275182
1760.031496,0.9994468530422176
1760.150498,0.9993976814666786
1760.2695,0.9993399079566724
1760.388502,0.9995078711351542
1760.507504,0.9994417458818474
1760.626506,0.9993979013341927
1760.745508,0.9994517403492784
1760.86451,0.9994792256500592
1760.983512,0.9994609353475866
1761.102514,0.9994848927133347
1761.221516,0.99953494817014
1761.340518,0.9994593961789313
1761.45952,0.999424805487825
1761.578522,0.9993890267202322
1761.697524,0.9994767069655841
1761.816526,0.9993214703054585
1761.935528,0.9995199352679657
1762.05453,0.9993510106847253
1762.173532,0.9994496315083311
1762.292534,0.9993968619609158
1762.411536,0.9993611741361851
1762.530538,0.9994297826357493
1762.64954,0.9994657227769328
1762.768542,0.9993659810749934
1762.887544,0.9994303822937988
1763.006546,0.9994231264555621
1763.125548,0.9993895863782439
1763.24455,0.9993624333320578
1763.363552,0.9994456037344321
1763.482554,0.9994856623169984
1763.601556,0.9993777436818134
1763.720558,0.9994630342177546
1763.83956,0.9993095084990504
1763.958562,0.9993651715888765
1764.077564,0.9993934340355581
1764.196566,0.9994195185445879
1764.315568,0.9992498115321788
1764.43457,0.999389016726342
1764.553572,0.9993630329496976
1764.672574,0.9993608643342691
1764.791576,0.9993092286924272
1764.910578,0.99933827903395
1765.02958,0.9993474130275627
1765.148582,0.9992429766868433
1765.267584,0.9993927344603992
1765.386586,0.9993691090954094
1765.505588,0.9992967074262377
1765.62459,0.9992464340735239
1765.743592,0.9991866009884719
1765.862594,0.9992425170351796
1765.981596,0.9993833901820166
1766.100598,0.9992420074216259
1766.2196,0.999314335175633
1766.338602,0.9993736162602551
1766.457604,0.9993194017121559
1766.576606,0.999207384285918
1766.695608,0.9992228421437191
1766.81461,0.9992869043736219
1766.933612,0.9992524295701147
1767.052614,0.999252889226338
1767.171616,0.9992139490999982
1767.290618,0.9991832037598039
1767.40962,0.9992025881019844
1767.528622,0.9991613718453163
1767.647624,0.9991839031882913
1767.766626,0.9993094885128605
1767.885628,0.9991890290148624
1768.00463,0.9991470839398576
1768.123632,0.999171883078237
1768.242634,0.9990846591802228
1768.361636,0.9991473637010803
