nu,[0]Trichloroethene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2277.48625,1.0
2277.604352,0.9999533920861826
2277.722454,0.999968314501996
2277.840557,0.9999878740735196
2277.958659,0.9999676055247123
2278.076762,1.0
2278.194864,0.9999685424947977
2278.312966,1.0
2278.431069,0.9999527011186273
2278.549171,1.0
2278.667273,0.9999489553028249
2278.785376,0.9999374869540218
2278.903478,1.0
2279.02158,1.0
2279.139683,0.9999974512032482
2279.257785,0.9999940706175788
2279.375888,0.9999986130009619
2279.49399,1.0
2279.612092,1.0
2279.730195,1.0
2279.848297,1.0
2279.966399,0.9999134957417092
2280.084502,0.9999598218071653
2280.202604,1.0
2280.320706,0.9999903018470274
2280.438809,1.0
2280.556911,1.0
2280.675014,1.0
2280.793116,1.0
2280.911218,0.9999923157295242
2281.029321,0.9998863064636
2281.147423,1.0
2281.265525,0.9999955867097386
2281.383628,1.0
2281.50173,0.9999973537035014
2281.619832,1.0
2281.737935,0.9999985182010979
2281.856037,0.9999988454006665
2281.974139,0.999999910541004
2282.092242,1.0
2282.210344,1.0
2282.328447,1.0
2282.446549,1.0
2282.564651,1.0
2282.682754,1.0
2282.800856,1.0
2282.918958,0.9999777952465292
2283.037061,1.0
2283.155163,0.9999524701295801
2283.273265,0.9999259717402269
2283.391368,1.0
2283.50947,1.0
2283.627573,0.999987686075817
2283.745675,0.9999837791315597
2283.863777,1.0
2283.98188,1.0
2284.099982,0.9999369499877355
2284.218084,1.0
2284.336187,1.0
2284.454289,1.0
2284.572391,0.9999959241083065
2284.690494,1.0
2284.808596,0.9999353890873749
2284.926699,1.0
2285.044801,1.0
2285.162903,0.9999461634492391
2285.281006,1.0
2285.399108,0.9999955594098594
2285.51721,1.0
2285.635313,1.0
2285.753415,0.999953850064941
2285.871517,0.9999768682675426
2285.98962,1.0
2286.107722,1.0
2286.225825,0.9999709694213954
2286.343927,1.0
2286.462029,0.9999710794182081
2286.580132,0.999969591462349
2286.698234,0.9999916192351188
2286.816336,1.0
2286.934439,0.9999946473143256
2287.052541,1.0
2287.170643,1.0
2287.288746,0.9999239328932491
2287.406848,1.0
2287.52495,0.9999965273060298
2287.643053,0.9999743393292406
2287.761155,1.0
2287.879258,0.9999420856770992
2287.99736,1.0
2288.115462,1.0
2288.233565,0.9999935639207116
2288.351667,0.9999872070818301
2288.469769,0.9999986525009079
2288.587872,1.0
2288.705974,1.0
2288.824076,1.0
2288.942179,1.0
2289.060281,1.0
2289.178384,0.9999878550737502
2289.296486,1.0
2289.414588,0.9999225290010328
2289.532691,0.9999439945683627
2289.650793,1.0
2289.768895,0.9999940352177894
2289.886998,1.0
2290.0051,0.9999782502365295
2290.123202,1.0
2290.241305,0.9999888920616936
2290.359407,1.0
2290.47751,0.9999890880595357
2290.595612,0.9999600827967128
2290.713714,1.0
2290.831817,1.0
2290.949919,0.9999938770187455
2291.068021,1.0
2291.186124,1.0
2291.304226,0.9999725963754862
2291.422328,1.0
2291.540431,0.9999862230949025
2291.658533,0.9999939929180426
2291.776636,1.0
2291.894738,1.0
2292.01284,0.9999644636314317
2292.130943,1.0
2292.249045,0.9999863820927245
2292.367147,0.9999343811530107
2292.48525,1.0
2292.603352,1.0
2292.721454,0.9999741603338499
2292.839557,0.9999681555070467
2292.957659,0.999977961242857
2293.075762,0.9999884650665278
2293.193864,0.999998710800831
2293.311966,0.9999056084551622
2293.430069,1.0
2293.548171,0.9999826001513791
2293.666273,1.0
2293.784376,0.9999938188191035
2293.902478,0.9999896870531788
2294.02058,0.9999973708034563
2294.138683,0.9999646426250867
2294.256785,0.9999825091529666
2294.374887,1.0
2294.49299,0.9999740903356612
2294.611092,1.0
2294.729195,1.0
2294.847297,1.0
2294.965399,0.9999942452165588
2295.083502,0.9999816761678835
2295.201604,0.9999982468015368
2295.319706,0.9999951949115444
2295.437809,0.9999832861396781
2295.555911,0.9999803221936105
2295.674013,0.9999903246468065
2295.792116,0.9999407627545949
2295.910218,0.9999827251492119
2296.028321,0.9999617507315219
2296.146423,0.9998389329726867
2296.264525,0.9999121748568537
2296.382628,0.9999524181320529
2296.50073,0.999998180101656
2296.618832,0.9999740403369579
2296.736935,0.9999925800275281
2296.855037,0.9999620527200163
2296.973139,0.9999953139109797
2297.091242,0.999934542142459
2297.209344,0.999905088504381
2297.327447,0.9999978552023001
2297.445549,0.9999561979593374
2297.563651,1.0
2297.681754,0.9999779182438056
2297.799856,0.9999600957961939
2297.917958,0.999986055097231
2298.036061,0.9998917658577374
2298.154163,0.9999311733686613
2298.272265,0.9999004099594173
2298.390368,0.9999356140728628
2298.50847,0.9999282945709572
2298.626573,0.9999172024279082
2298.744675,0.999966674555305
2298.862777,0.9999269796661143
2298.98088,0.9999375279514597
2299.098982,0.9999039856096766
2299.217084,0.9999563919508586
2299.335187,0.9999224730053727
2299.453289,0.9999988904006156
2299.571391,0.9998751277971826
2299.689494,0.9998067186812413
2299.807596,0.9997865827766963
2299.925699,0.9998846366548625
2300.043801,0.9999270576604218
2300.161903,0.9999611377551566
2300.280006,0.9999467074201
2300.398108,0.9999688864840355
2300.51621,0.9999189712830039
2300.634313,0.9998848766272042
2300.752415,0.9998564003114224
2300.870517,0.9999161255176611
2300.98862,0.9999363770240274
2301.106722,0.9998874363357647
2301.224824,0.9999118198880946
2301.342927,0.9999556179849107
2301.461029,0.999882956850084
2301.579132,0.999762488210392
2301.697234,0.9997778446801484
2301.815336,0.9999562619565361
2301.933439,0.9999179023701948
2302.051541,0.999983632133955
2302.169643,0.9998371332642271
2302.287746,0.9997520607420194
2302.405848,0.9999270346620998
2302.52395,0.999895005512307
2302.642053,0.9999854051065065
2302.760155,0.9998856765354254
2302.878258,0.9999666915547386
2302.99636,0.9998502012209577
2303.114462,0.9996666455749375
2303.232565,0.9998554204526303
2303.350667,0.9998593198963739
2303.468769,0.9998545205831568
2303.586872,0.9998403227497694
2303.704974,0.9997710162207885
2303.823076,0.9998403127513662
2303.941179,0.9998178965828405
2304.059281,0.9999129457894377
2304.177384,0.9997808040269485
2304.295486,0.9998889161702655
2304.413588,0.9998860164966132
2304.531691,0.9997604287017876
2304.649793,0.9998350036134013
2304.767895,0.999803129381564
2304.885998,0.9997228184219137
2305.0041,0.9997830335406274
2305.122202,0.9997241280596636
2305.240305,0.9998518309781139
2305.358407,0.999824315434341
2305.47651,0.9997702164042953
2305.594612,0.9997709162436917
2305.712714,0.9997922315868468
2305.830817,0.9996550794987581
2305.948919,0.9999250358099553
2306.067021,0.9997243779907269
2306.185124,0.9997764749854394
2306.303226,0.9997412034935946
2306.421328,0.9997810039831292
2306.539431,0.9998636492966022
2306.657533,0.9997508910327926
2306.775636,0.9997452424562154
2306.893738,0.9998159869324817
2307.01184,0.9997377244002601
2307.129943,0.999729216668426
2307.248045,0.9997311661422992
2307.366147,0.9997993901248525
2307.48425,0.9998679887142568
2307.602352,0.9997933213609732
2307.720454,0.9998567902554946
2307.838557,0.9998293945547644
2307.956659,0.9997752652566365
2308.074761,0.9996400048138226
2308.192864,0.9998493113546746
2308.310966,0.999930562410901
2308.429069,0.9996441133426854
2308.547171,0.9998890361569427
2308.665273,0.9998839967288998
2308.783376,0.9996922473655602
2308.901478,0.9998375132024099
2309.01958,0.9998428423505574
2309.137683,0.999845441945327
2309.255785,0.9998636992897859
2309.373887,0.999775435218446
2309.49199,0.9998252452713868
2309.610092,0.999661867179792
2309.728195,0.9997007047977478
2309.846297,0.9997266173758417
2309.964399,0.9997548400566115
2310.082502,0.9998160769159247
2310.200604,0.9998058588478329
2310.318706,0.9997256576387497
2310.436809,0.9997275771138551
2310.554911,0.9997456423543924
2310.673013,0.9996592580657235
2310.791116,0.9997600188000959
2310.909218,0.9997629081107253
2311.027321,0.9997972405584745
2311.145423,0.9995992203336352
2311.263525,0.999578278949331
2311.381628,0.9997750453061024
2311.49973,0.9996922673594053
2311.617832,0.9996185327771298
2311.735935,0.9997225684912403
2311.854037,0.9995874851076745
2311.972139,0.9996410844256108
2312.090242,0.9995540194788908
2312.208344,0.9995305302354327
2312.326447,0.9994681115028647
2312.444549,0.9993318233295194
2312.562651,0.9993073399997698
2312.680754,0.9992259197548125
2312.798856,0.9991799764032679
2312.916958,0.9990062341127014
2313.035061,0.9990024378962246
2313.153163,0.9990129874176702
2313.271265,0.9991238240664895
2313.389368,0.999089584679734
2313.50747,0.9991643393589974
2313.625573,0.9993762446163222
2313.743675,0.9994672519606584
2313.861777,0.9995065717757663
2313.97988,0.9994577170885561
2314.097982,0.999637415749563
2314.216084,0.9997606186562872
2314.334187,0.9997730957466648
2314.452289,0.9998569402340244
2314.570391,0.999711671574632
2314.688494,0.9996948065809892
2314.806596,0.999842592389878
2314.924698,0.9998631993580613
2315.042801,0.9997308862176119
2315.160903,0.9998148971336499
2315.279006,0.9997943911403994
2315.397108,0.9997039138421607
2315.51521,0.9997128812264865
2315.633313,0.9997254576936382
2315.751415,0.999713321100251
2315.869517,0.9997645177303031
2315.98762,0.9996987053983376
2316.105722,0.9996836300555285
2316.223824,0.9996928771718744
2316.341927,0.999739893833476
2316.460029,0.9996575086635526
2316.578132,0.9997740255360762
2316.696234,0.9997997100607086
2316.814336,0.999739963815271
2316.932439,0.9997390440549273
2317.050541,0.9997757251533643
2317.168643,0.9997574394225748
2317.286746,0.9997071029027323
2317.404848,0.9999720303911568
2317.52295,0.9996608275319907
2317.641053,0.9998138273322823
2317.759155,0.9996839199638233
2317.877258,0.9997241980403551
2317.99536,0.999701354603417
2318.113462,0.9998493113546746
2318.231565,0.9997853030506894
2318.349667,0.9997848331517073
2318.467769,0.9995705722305098
2318.585872,0.9997936412948872
2318.703974,0.9996893282684598
2318.822076,0.9997449625275868
2318.940179,0.9997188395330143
2319.058281,0.9997080026395299
2319.176384,0.9997433129497595
2319.294486,0.9997919716409004
2319.412588,0.9997816838344431
2319.530691,0.9996879786887776
2319.648793,0.9996447231257806
2319.766895,0.9997718360333578
2319.884998,0.9997547800713229
2320.0031,0.9997198192579572
2320.121202,0.9997164402106786
2320.239305,0.9996754826671442
2320.357407,0.9997434429163986
2320.47551,0.9997856829691767
2320.593612,0.9998243054360979
2320.711714,0.9997751952723705
2320.829817,0.9997847631667715
2320.947919,0.9997832334972541
2321.066021,0.9998399528089184
2321.184124,0.9997545301326591
2321.302226,0.999749331422619
2321.420328,0.9997724358966394
2321.538431,0.9997785345270992
2321.656533,0.9998664789147337
2321.774635,0.999878837340788
2321.892738,0.9997313760858662
2322.01084,0.9998786273662542
2322.128943,0.9998437422095204
2322.247045,0.9998065687102448
2322.365147,0.9997383442378415
2322.48325,0.9998301044338865
2322.601352,0.9997191494459027
2322.719454,0.9998438721892153
2322.837557,0.9998120976558572
2322.955659,0.9998044791166998
2323.073761,0.999849271360703
2323.191864,0.9997825136535851
2323.309966,0.9997575593934748
2323.428069,0.9998660289749194
2323.546171,0.9998689985814353
2323.664273,0.9997224185328663
2323.782376,0.9998567902554946
2323.900478,0.9998303743880512
2324.01858,0.9997574494201492
2324.136683,0.9997486216008458
2324.254785,0.9998977652263307
2324.372887,0.9998112678121606
2324.49099,0.9998304043829629
2324.609092,0.9998175966375165
2324.727195,0.9998198062368467
2324.845297,0.9998888461780439
2324.963399,0.9997057532990544
2325.081502,0.999910491006169
2325.199604,0.9997259275647137
2325.317706,0.9997891622294074
2325.435809,0.9997916717033539
2325.553911,0.9997842332809874
2325.672013,0.9997982103622682
2325.790116,0.9997343952791808
2325.908218,0.9998575401483685
2326.026321,0.9998348436398135
2326.144423,0.9998052389683926
2326.262525,0.9998204061289104
2326.380628,0.9998685686378583
2326.49873,0.999826615032911
2326.616832,0.9997894821619905
2326.734935,0.9997918916575459
2326.853037,0.9999607617698395
2326.971139,0.9999029797067731
2327.089242,0.9997843132637293
2327.207344,0.9999236139175653
2327.325447,0.9998519209647828
2327.443549,0.9997931314002602
2327.561651,0.9999322682938956
2327.679754,0.9998870963740941
2327.797856,0.9998214659391026
2327.915958,0.9998241954554304
2328.034061,0.9998425323993243
2328.152163,0.9999134267476804
2328.270265,0.9998499912524375
2328.388368,0.9998486514543469
2328.50647,0.9999673935316025
2328.624572,0.9998365033670314
2328.742675,0.9999443095507706
2328.860777,0.9999154525743351
2328.97888,0.9999333962181304
2329.096982,0.9999777162482865
2329.215084,0.9998264550606655
2329.333187,0.9998956054494904
2329.451289,0.9998986651347244
2329.569391,0.9996932670521725
2329.687494,0.9998357734866504
2329.805596,0.9998765676184034
2329.923698,0.9998483714967636
2330.041801,0.9999126898117564
2330.159903,0.9999396938184909
2330.278006,0.9998371232658557
2330.396108,0.9999468764111078
2330.51421,0.9998998050198523
2330.632313,0.9999826441506144
2330.750415,0.9999240988806357
2330.868517,0.9999575189023474
2330.98662,0.9999281845788508
2331.104722,0.9998122176333162
2331.222824,0.9998877363020406
2331.340927,0.9999647326219085
2331.459029,0.999976516275747
2331.577132,0.9999195332376236
2331.695234,0.9998886362014082
2331.813336,0.9999644756310053
2331.931439,0.9998619695270824
2332.049541,0.9998223057894867
2332.167643,0.9999606567739651
2332.285746,0.9999227839813103
2332.403848,0.9998325940139461
2332.52195,0.9997950809987672
2332.640053,0.9999595098197495
2332.758155,0.999713641008565
2332.876258,0.9997091722985773
2332.99436,0.9998081184116272
2333.112462,0.99983519358207
2333.230565,0.9997808740116072
2333.348667,0.9997220886245226
2333.466769,0.9996730434619424
2333.584872,0.9995406855172086
2333.702974,0.9996481019306549
2333.821076,0.9996666455749375
2333.939179,0.9997238181452319
2334.057281,0.999733825430738
2334.175384,0.9998110178593749
2334.293486,0.9996213017243005
2334.411588,0.9998131774535057
2334.529691,0.999859149920304
2334.647793,0.9998833867998479
2334.765895,0.9998954754630701
2334.883998,0.9999334822124062
2335.0021,0.9999613137483323
2335.120202,0.9999362250337096
2335.238305,0.999813807336006
2335.356407,0.9998923957897484
2335.474509,0.9999851731099194
2335.592612,0.9999745193246379
2335.710714,0.9999403167811142
2335.828817,0.9999617207326699
2335.946919,0.9999490382985916
2336.065021,0.9999433806029385
2336.183124,0.9998984151600893
2336.301226,0.9999744663259899
2336.419328,0.9999579748830799
2336.537431,0.9999985320010775
2336.655533,0.9999498932553849
2336.773635,0.9998252052783778
2336.891738,0.9999607277711742
2337.00984,0.9999239278936294
2337.127943,0.999895045508108
2337.246045,1.0
2337.364147,1.0
2337.48225,0.9999981319017449
2337.600352,0.9998522509159712
2337.718454,0.9999732483578315
2337.836557,0.9999816141690214
2337.954659,0.9999201101913607
2338.072761,0.9999205881532877
2338.190864,0.9999769052666875
2338.308966,1.0
2338.427069,0.9998542906166435
2338.545171,0.9999386218837136
2338.663273,0.9998971452899085
2338.781376,0.9999455044849346
2338.899478,0.9999486893164382
2339.01758,0.9999822881568565
2339.135683,0.9999650756098707
2339.253785,0.9999979147021743
2339.371887,0.9999049665159676
2339.48999,0.9999786662275681
2339.608092,0.9999409867413509
2339.726195,0.9998844566756441
2339.844297,0.999940209787506
2339.962399,0.9999099900511386
2340.080502,0.999733305569284
2340.198604,0.9998851965904159
2340.316706,0.9999436185894914
2340.434809,0.9999148146284799
2340.552911,0.9999958498086121
2340.671013,0.9999423776602308
2340.789116,0.9999547250249426
2340.907218,0.9999790522194079
2341.025321,0.9999544690365658
2341.143423,0.9998728280870334
2341.261525,0.9999780822401976
2341.379628,0.9999875010781122
2341.49773,0.9999650646102549
2341.615832,1.0
2341.733935,0.99995752590205
2341.852037,0.9999926722268483
2341.970139,1.0
2342.088242,0.9998716182416433
2342.206344,1.0
2342.324446,0.9999410387382835
2342.442549,1.0
2342.560651,0.9999949140129337
2342.678754,0.9999343911523546
2342.796856,0.9999336512011789
2342.914958,0.9999215040809659
2343.033061,0.999993946418323
2343.151163,1.0
2343.269265,0.9999906592436252
2343.387368,0.9999995771500894
2343.50547,0.999879827221327
2343.623572,0.9999719953921363
2343.741675,0.9999169774465629
2343.859777,0.9999597608096179
2343.97788,1.0
2344.095982,0.9999881380703532
2344.214084,0.9998927857478588
2344.332187,0.9999411817298622
2344.450289,1.0
2344.568391,0.9999338181901126
2344.686494,0.9999233339389927
2344.804596,1.0
2344.922698,0.999922506002815
2345.040801,0.999939222847006
2345.158903,0.9998859265068758
2345.277006,0.9999159545320182
2345.395108,0.9999960629077503
2345.51321,0.9999786172286147
2345.631313,0.9999365080157013
2345.749415,0.9999260477346036
2345.867517,0.9999880520713771
2345.98562,0.9999893310569136
2346.103722,1.0
2346.221824,0.9999327552610289
2346.339927,0.9999636376611258
2346.458029,0.999996977404568
2346.576132,0.9999947444138106
2346.694234,0.9999989770005233
2346.812336,0.9999616987335123
2346.930439,0.9999965453059675
2347.048541,0.9999761962833129
2347.166643,1.0
2347.284746,0.9999642506390236
2347.402848,1.0
2347.52095,0.9999589638420062
2347.639053,1.0
2347.757155,0.9999278016064295
2347.875258,0.9999494522775791
2347.99336,0.9999004989505578
2348.111462,0.999917082437851
2348.229565,0.9999501122444354
2348.347667,0.9999347211307581
2348.465769,0.9999218190562893
2348.583872,0.9999704314371586
2348.701974,0.9999308433914285
2348.820076,0.9999486603179266
2348.938179,0.9999241038802562
2349.056281,1.0
2349.174383,0.999841862505052
2349.292486,0.9998674587843631
2349.410588,0.9998893561214854
2349.528691,0.9999554729913567
2349.646793,0.9999893950562329
2349.764895,0.9999919490324092
2349.882998,0.9999404637723516
2350.0011,0.999939097854611
2350.119202,0.999975274305685
2350.237305,0.9999755392991678
2350.355407,0.9999327142637867
2350.473509,1.0
2350.591612,0.9999912727380827
2350.709714,0.9999641496426395
2350.827817,1.0
2350.945919,0.9999891760585793
2351.064021,0.9998717182288102
2351.182124,0.9999378059341311
2351.300226,0.9999762972809139
2351.418328,0.9999803601928635
2351.536431,0.9999204841615519
2351.654533,0.9999701154465521
2351.772635,0.9999823801552313
2351.890738,0.9999338201899802
2352.00884,0.9998754977510483
2352.126943,0.999999068350434
2352.245045,0.999982076160634
2352.363147,1.0
2352.48125,0.999973993338179
2352.599352,0.999995933308269
2352.717454,0.9999649046158574
2352.835557,0.99990794023776
2352.953659,0.9999966881054844
2353.071761,0.9998861764783886
2353.189864,1.0
2353.307966,0.999938406896933
2353.426069,0.9999934560214119
2353.544171,1.0
2353.662273,0.9999858131006351
2353.780376,1.0
2353.898478,0.999874847832186
2354.01658,0.9999074362842851
2354.134683,0.9999634016697352
2354.252785,0.9998840567219415
2354.370887,0.9999167514653516
2354.48899,1.0
2354.607092,1.0
2354.725195,0.9999916090352043
2354.843297,0.9999465134304576
2354.961399,0.9999272176487638
2355.079502,0.9999178773722476
2355.197604,0.9998948755259648
2355.315706,0.9999798682026474
2355.433809,0.9999773882556493
2355.551911,0.9999330332423734
2355.670013,0.9999861430960078
2355.788116,0.9999891470588936
2355.906218,0.9999419956823155
2356.02432,0.9999351691016135
2356.142423,0.9999786582277389
2356.260525,0.9999762482820765
2356.378628,0.9998341237589852
2356.49673,0.9999415907058893
2356.614832,0.9997743354660722
2356.732935,0.9999733793543357
2356.851037,0.9999942422165761
2356.969139,0.999836583353955
2357.087242,0.9999769632653497
2357.205344,0.9998825269005049
2357.323446,0.999956016967282
2357.441549,0.9999371209769686
2357.559651,0.9999675895252308
2357.677754,0.9998635493102423
2357.795856,0.9999544640367934
2357.913958,1.0
2358.032061,0.9998673388002752
2358.150163,1.0
2358.268265,0.9999685744937916
2358.386368,0.999963484666701
2358.50447,0.9998501012359425
2358.622572,0.9999696294611942
2358.740675,0.9999727823704064
2358.858777,0.9999875090780123
2358.97688,0.9999610587582298
2359.094982,0.9999796112078543
2359.213084,0.9999367919977099
2359.331187,0.9999859240990664
2359.449289,0.9999709044232845
2359.567391,0.9999779582429231
2359.685494,0.9999147416347011
2359.803596,0.9999813601737237
2359.921698,1.0
2360.039801,0.9999964563062789
2360.157903,0.999997498403129
2360.276006,0.9999326062710594
2360.394108,0.9999985632010322
2360.51221,0.9999165434826889
2360.630313,0.9999594388226268
2360.748415,0.9999503442328884
2360.866517,0.999996919404745
2360.98462,0.9998926457628786
2361.102722,1.0
2361.220824,0.999957737893068
2361.338927,0.9999002439759631
2361.457029,0.999999206190315
2361.575132,1.0
2361.693234,0.9999112829355915
2361.811336,0.9999858660998845
2361.929439,0.999963822654416
2362.047541,0.9999128607968409
2362.165643,0.9999965741058684
2362.283746,1.0
2362.401848,0.9999662655690187
2362.51995,0.9999318403229763
2362.638053,0.9999180853551878
2362.756155,1.0
2362.874257,1.0
2362.99236,0.9999815791696656
2363.110462,0.9999607377707815
2363.228565,0.9999843781220228
2363.346667,0.9999776262502961
2363.464769,0.999940515769257
2363.582872,1.0
2363.700974,0.9998987051306718
2363.819076,1.0
2363.937179,0.9999644536317871
2364.055281,0.9999506562174445
2364.173383,1.0
2364.291486,0.9999904774453399
2364.409588,0.9999834521369174
2364.527691,0.9999906709435159
2364.645793,0.9999001569846456
2364.763895,0.9998939356252236
2364.881998,0.9999874270790399
2365.0001,0.9999125478241645
2365.118202,0.9999006679337564
2365.236305,0.9999781422388844
2365.354407,0.9999567379358301
2365.472509,0.9999419376856814
2365.590612,0.9999435015960949
2365.708714,0.9999252747920675
2365.826817,0.9999310393778931
2365.944919,0.9999161875124628
2366.063021,0.9999444805412622
2366.181124,0.999922999964655
2366.299226,0.9999052124926197
2366.417328,0.999799630076735
2366.535431,1.0
2366.653533,0.9999255547711836
2366.771635,0.999762648172403
2366.889738,1.0
2367.00784,0.9999890440600168
2367.125943,0.9999989448005567
2367.244045,0.9998842466999303
2367.362147,0.9998493113546746
2367.48025,0.9999349571153802
2367.598352,0.9999028207222119
2367.716454,0.9999072842983664
2367.834557,0.9999444035455402
2367.952659,0.9999733023563885
2368.070761,0.9999240208865591
2368.188864,0.9998582400488916
2368.306966,0.9999248578233147
2368.425069,0.9998312742357931
2368.543171,0.9998462118266137
2368.661273,0.9998708483407936
2368.779376,0.9998452319778062
2368.897478,0.9999428116353168
2369.01558,0.9999225449997934
2369.133683,0.9998374532121609
2369.251785,0.9998014297176888
2369.369887,0.9999133257564293
2369.48799,0.9998302244135063
2369.606092,0.9999639736489646
2369.724194,0.9998711982956519
2369.842297,0.9999567009374315
2369.960399,0.9999228939728225
2370.078502,0.9999540000580298
2370.196604,0.9999182793393151
2370.314706,1.0
2370.432809,0.9998215559230386
2370.550911,0.9999850141122896
2370.669013,0.9999949513127446
2370.787116,0.999992836925655
2370.905218,0.9999696344610423
2371.02332,0.9999387888734774
2371.141423,0.9999539210616669
2371.259525,1.0
2371.377628,0.9999812911750122
2371.49573,0.9998998050198523
2371.613832,0.999972622374774
2371.731935,0.9999628396904614
2371.850037,0.999999674450053
2371.968139,0.9999334152168651
2372.086242,0.9999835171358439
2372.204344,0.9999048075310906
2372.322446,0.9999865370906258
2372.440549,0.999904743537185
2372.558651,0.9998030793914088
2372.676754,0.9999994848701327
2372.794856,0.9998049490249153
2372.912958,0.9998851665938604
2373.031061,1.0
2373.149163,0.999836913300082
2373.267265,0.9998928857371423
2373.385368,0.9999547260248973
2373.50347,1.0
2373.621572,0.9999571349187338
2373.739675,0.999957741892899
2373.857777,0.999904615549386
2373.97588,0.9999939981180114
2374.093982,0.999918928286489
2374.212084,0.9999039446136141
2374.330187,0.9999069853261331
2374.448289,0.9999628466902013
2374.566391,1.0
2374.684494,0.999939457832751
2374.802596,0.9998726381112141
2374.920698,0.9998994750529712
2375.038801,0.9999707524277186
2375.156903,0.9999862400946684
2375.275006,0.9999791672170054
2375.393108,0.9999546670275703
2375.51121,0.999898325169236
2375.629313,0.9999993666602005
2375.747415,0.999998006501987
2375.865517,0.9999965768058592
2375.98362,0.9999692604724689
2376.101722,0.9999071323124706
2376.219824,0.9999740193375033
2376.337927,0.9999946547142861
2376.456029,0.999983581134791
2376.574131,0.9998680787023797
2376.692234,0.9998976652365592
2376.810336,0.9998874663323882
2376.928439,0.9999114959167175
2377.046541,0.9998962653808078
2377.164643,0.9999655485934633
2377.282746,0.9999661425731756
2377.400848,0.9999112529382534
2377.51895,1.0
2377.637053,0.9999342251632595
2377.755155,0.9999194412450307
2377.873257,0.9999072473017975
2377.99136,1.0
2378.109462,0.9999911861388423
2378.227565,0.9999952914110855
2378.345667,0.9998735979894074
2378.463769,0.9998283547327348
2378.581872,0.9999997771000249
2378.699974,0.9998800671925142
2378.818076,0.9998135273881791
2378.936179,0.9999531710965074
2379.054281,0.999909534092287
2379.172383,0.9999189802822747
2379.290486,0.9999730733625284
2379.408588,0.9999689934807121
2379.526691,0.999911828887301
2379.644793,0.999963054682495
2379.762895,0.9999952254113984
2379.880998,0.9999101950327075
2379.9991,0.9999783952333864
2380.117202,0.9999644196329963
2380.235305,0.9999657215875182
2380.353407,0.9999797522049894
2380.471509,0.9999696264612853
2380.589612,0.9999252937906479
2380.707714,0.999986554090397
2380.825817,0.9999138017152857
2380.943919,0.9998925257757683
2381.062021,0.9999869230855036
2381.180124,0.9999442245555079
2381.298226,0.9999854451059235
2381.416328,0.9999974642032151
2381.534431,0.9999058454328195
2381.652533,0.99999382911904
2381.770635,0.9999334632136702
2381.888738,0.9999460414558146
2382.00684,0.9999986565009025
2382.124942,0.9999534510834345
2382.243045,0.9999196592274927
2382.361147,0.9999586818536181
2382.47925,0.9998904460014776
2382.597352,0.9999073692904892
2382.715454,0.9999579368846776
2382.833557,0.9999593368267693
2382.951659,0.9999710984176587
2383.069761,0.9999538510648949
2383.187864,0.9998818569794363
2383.305966,0.999947870358797
2383.424068,0.9999638956517777
2383.542171,0.9999191172711843
2383.660273,0.9999391148535758
2383.778376,0.9998796472429742
2383.896478,0.9999071313125636
2384.01458,0.9999681965057419
2384.132683,1.0
2384.250785,0.99986499911344
2384.368887,0.999862319478833
2384.48699,0.9998783573990612
2384.605092,0.9999975120030951
2384.723194,0.9998037792538094
2384.841297,0.9998675687697897
2384.959399,0.9999827521487459
2385.077502,0.9998624294636942
2385.195604,0.9999051764960327
2385.313706,0.9998588099682508
2385.431809,1.0
2385.549911,0.9998835867765452
2385.668013,0.9999897330527054
2385.786116,0.9999499302535316
2385.904218,0.9998944155744278
2386.02232,0.9999487793118242
2386.140423,0.9999628336906844
2386.258525,0.9999636296614168
2386.376628,0.9999984047012724
2386.49473,0.9999624517049549
2386.612832,0.9999286855429967
2386.730935,0.9998470516977843
2386.849037,0.9998882362460337
2386.967139,0.9998512110701709
2387.085242,0.9998935456666647
2387.203344,0.9999259177442258
2387.321446,0.9999950560122215
2387.439549,0.9999276116201652
2387.557651,0.9999524121323385
2387.675754,0.9999797302054351
2387.793856,0.9998804371482075
2387.911958,0.999863689291149
2388.030061,0.9999123098450065
2388.148163,0.9999637596566971
2388.266265,0.9998483115058632
2388.384368,0.9999389058663226
2388.50247,0.9999001279875415
2388.620572,0.9998473116580516
2388.738675,0.9999200121991947
2388.856777,0.9999430146237283
2388.974879,0.9999384838921933
2389.092982,0.9999183103367822
2389.211084,0.999919870210563
2389.329187,1.0
2389.447289,0.999879427269476
2389.565391,0.9998746678547297
2389.683494,0.9998358834685915
2389.801596,0.9998688386024083
2389.919698,0.9999868420865661
2390.037801,0.9999288875286116
2390.155903,0.9999398058117429
2390.274005,0.9998411726144049
2390.392108,0.9998227157167161
2390.51021,0.9997488215505901
2390.628313,0.9999876630761004
2390.746415,0.9998869963853895
2390.864517,0.9997935413155281
2390.98262,0.9997263874387461
2391.100722,0.9999060874100634
2391.218824,0.9999270896580882
2391.336927,0.9999149496169889
2391.455029,0.9998418225113783
2391.573131,0.9998839767312201
2391.691234,0.999900463954041
2391.809336,0.9998942455923916
2391.927439,0.9998160269251221
2392.045541,0.9999098290656431
2392.163643,0.9998452519747111
2392.281746,0.9999378649304634
2392.399848,0.9999443275497684
2392.51795,0.9999298554602433
2392.636053,0.9998707383550064
2392.754155,0.999730586298391
