nu,[1](Z)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1732.798702,0.4104012250973655
1732.858967,0.407184043669936
1732.919232,0.40150310986856513
1732.979497,0.3982162816764378
1733.039762,0.3959053941228007
1733.100027,0.39038181732606253
1733.160292,0.3857290881871113
1733.220557,0.38257139099768733
1733.280822,0.3787912565143874
1733.341087,0.3698158869600155
1733.401352,0.3654228875597436
1733.461617,0.3705784929015901
1733.521882,0.37274154811529675
1733.582147,0.3690548503696938
1733.642411,0.36178686907666513
1733.702676,0.35958668655438547
1733.762941,0.35958668655438547
1733.823206,0.35822285007593735
1733.883471,0.35455209157892154
1733.943736,0.35176216477624783
1734.004001,0.3482969007046156
1734.064266,0.345452543919518
1734.124531,0.3441423152637113
1734.184796,0.34345471845918735
1734.245061,0.3386459881459963
1734.305326,0.33131026041263384
1734.365591,0.3292624914415682
1734.425856,0.3319735439959479
1734.486121,0.3292624914415682
1734.546386,0.32081199910352043
1734.606651,0.3176516299519686
1734.666916,0.323453472737026
1734.727181,0.32533495389985706
1734.787446,0.3201390008009476
1734.847711,0.3156882825125808
1734.907976,0.3156882825125808
1734.968241,0.3144909434240988
1735.028506,0.3113928439801337
1735.088771,0.31011874700341446
1735.149036,0.31192266203264674
1735.209301,0.31011874700341446
1735.269566,0.304525637492119
1735.329831,0.302764501027462
1735.390096,0.3057767556454435
1735.450361,0.3051658132801653
1735.510626,0.29978192060058895
1735.570891,0.29558465577509496
1735.631156,0.29671001429404525
1735.691421,0.29671001429404525
1735.751686,0.2925557594147877
1735.811951,0.290282700943784
1735.872216,0.2914753031816046
1735.932481,0.2908638472983106
1735.992745,0.2856465704528902
1736.05301,0.28280433958790396
1736.113275,0.2845631732435546
1736.17354,0.2839662176025474
1736.233805,0.27887266477451256
1736.29407,0.2755461915541236
1736.354335,0.27612544656126853
1736.4146,0.2766782500736356
1736.474865,0.2722593974614645
1736.53513,0.2673758319598812
1736.595395,0.2663617318090205
1736.65566,0.2658029590889266
1736.715925,0.26418649626248353
1736.77619,0.26418649626248353
1736.836455,0.2652718844224401
1736.89672,0.26471539798042587
1736.956985,0.2621076452153925
1737.01725,0.2605918210126892
1737.077515,0.2605918210126892
1737.13778,0.25898114996218
1737.198045,0.2553806759880777
1737.25831,0.2533711168577081
1737.318575,0.2533711168577081
1737.37884,0.2533711168577081
1737.439105,0.25233442195537764
1737.49937,0.2513019688006222
1737.559635,0.2513019688006222
1737.6199,0.24982365250611405
1737.680165,0.24830436675840623
1737.74043,0.24778347471628562
1737.800695,0.24684368424513983
1737.86096,0.24392365304697192
1737.921225,0.24190746547966988
1737.98149,0.24392365304697192
1738.041755,0.24635049023505762
1738.10202,0.24482784228180118
1738.162285,0.2414965721466443
1738.22255,0.24190746547966988
1738.282815,0.24341195085092968
1738.34308,0.24050846320834213
1738.403344,0.23716480494418105
1738.463609,0.23902192377058573
1738.523874,0.24290132210198517
1738.584139,0.24241600493671883
1738.644404,0.2385443576483555
1738.704669,0.2366672814363214
1738.764934,0.2385443576483555
1738.825199,0.2385443576483555
1738.885464,0.2366672814363214
1738.945729,0.2366672814363214
1739.005994,0.2376396092000572
1739.066259,0.23716480494418105
1739.126524,0.23529858426270647
1739.186789,0.23569893205515957
1739.247054,0.23619441989261297
1739.307319,0.23433583505176261
1739.367584,0.232422138084972
1739.427849,0.2333770250317241
1739.488114,0.2348049757061403
1739.548379,0.2328874475154693
1739.608644,0.22964974008465042
1739.668909,0.2301094991706527
1739.729174,0.23200415453447004
1739.789439,0.2310548848335339
1739.849704,0.22829879582258594
1739.909969,0.22964974008465042
1739.970234,0.23200415453447004
1740.030499,0.23200415453447004
1740.090764,0.2310548848335339
1740.151029,0.2310548848335339
1740.211294,0.2315406099245259
1740.271559,0.2301094991706527
1740.331824,0.22829879582258594
1740.392089,0.22925966718241594
1740.452354,0.23059323686571728
1740.512619,0.22964974008465042
1740.572884,0.2273646869913478
1740.633149,0.2273646869913478
1740.693414,0.22784265452428615
1740.753679,0.22784265452428615
1740.813943,0.2273646869913478
1740.874208,0.22784265452428615
1740.934473,0.22829879582258594
1740.994738,0.22604978869794498
1741.055003,0.22420375949426233
1741.115268,0.22420375949426233
1741.175533,0.22373342562273715
1741.235798,0.22243952768536882
1741.296063,0.22290714151618243
1741.356328,0.2251248819188205
1741.416593,0.22559814091887742
1741.476858,0.22335340191085598
1741.537123,0.22199509321261565
1741.597388,0.22373342562273715
1741.657653,0.22559814091887742
1741.717918,0.22420375949426233
1741.778183,0.22243952768536882
1741.838448,0.22243952768536882
1741.898713,0.22199509321261565
1741.958978,0.2206891783995987
1742.019243,0.22024824112705113
1742.079508,0.22024824112705113
1742.139773,0.21888692646824748
1742.200038,0.21716453216452447
1742.260303,0.21716453216452447
1742.320568,0.21978620512828123
1742.380833,0.2206891783995987
1742.441098,0.21888692646824748
1742.501363,0.2176210568652329
1742.561628,0.21844959009746057
1742.621893,0.21805673451138363
1742.682158,0.21673063713985175
1742.742423,0.21716453216452447
1742.802688,0.21844959009746057
1742.862953,0.2176210568652329
1742.923218,0.21457413126866148
1742.983483,0.21326921311462368
1743.043748,0.21457413126866148
1743.104013,0.21457413126866148
1743.164277,0.21369617836378035
1743.224542,0.21539106415692774
1743.284807,0.21934707199753312
1743.345072,0.2215293926735801
1743.405337,0.22106466907952524
1743.465602,0.2206891783995987
1743.525867,0.21934707199753312
1743.586132,0.21716453216452447
1743.646397,0.21539106415692774
1743.706662,0.21673063713985175
1743.766927,0.21844959009746057
1743.827192,0.21627598035856477
1743.887457,0.21414541186843086
1743.947722,0.21627598035856477
1744.007987,0.22106466907952524
1744.068252,0.22290714151618243
1744.128517,0.22243952768536882
1744.188782,0.22373342562273715
1744.249047,0.22604978869794498
1744.309312,0.2251248819188205
1744.369577,0.22373342562273715
1744.429842,0.22604978869794498
1744.490107,0.2301094991706527
1744.550372,0.22964974008465042
1744.610637,0.22784265452428615
1744.670902,0.22925966718241594
1744.731167,0.232422138084972
1744.791432,0.23200415453447004
1744.851697,0.22964974008465042
1744.911962,0.23059323686571728
1744.972227,0.23433583505176261
1745.032492,0.23619441989261297
1745.092757,0.2366672814363214
1745.153022,0.2410140616736608
1745.213287,0.2473626006535817
1745.273552,0.24778347471628562
1745.333817,0.24290132210198517
1745.394082,0.24050846320834213
1745.454347,0.24290132210198517
1745.514612,0.24341195085092968
1745.574876,0.24050846320834213
1745.635141,0.23902192377058573
1745.695406,0.24190746547966988
1745.755671,0.24635049023505762
1745.815936,0.2508500321218149
1745.876201,0.25738043417896544
1745.936466,0.26263238507076536
1745.996731,0.2621076452153925
1746.056996,0.2564298861707351
1746.117261,0.2533711168577081
1746.177526,0.2553806759880777
1746.237791,0.25952558183048363
1746.298056,0.2610352038770641
1746.358321,0.2621076452153925
1746.418586,0.2652718844224401
1746.478851,0.2690118091925064
1746.539116,0.2722593974614645
1746.599381,0.2733779524618987
1746.659646,0.2722593974614645
1746.719911,0.2711454191479128
1746.780176,0.2722593974614645
1746.840441,0.27441876497258016
1746.900706,0.27441876497258016
1746.960971,0.27171542282250544
1747.021236,0.2690118091925064
1747.081501,0.2701170217477157
1747.141766,0.27171542282250544
1747.202031,0.27171542282250544
1747.262296,0.2722593974614645
1747.322561,0.27395264938263436
1747.382826,0.27441876497258016
1747.443091,0.2722593974614645
1747.503356,0.2706848635185634
1747.563621,0.27171542282250544
1747.623886,0.27171542282250544
1747.684151,0.26957732757828773
1747.744416,0.2684743232392366
1747.804681,0.2711454191479128
1747.864946,0.2733779524618987
1747.925211,0.2728317429485581
1747.985475,0.2711454191479128
1748.04574,0.2711454191479128
1748.106005,0.2711454191479128
1748.16627,0.2701170217477157
1748.226535,0.2701170217477157
1748.2868,0.27171542282250544
1748.347065,0.2728317429485581
1748.40733,0.2722593974614645
1748.467595,0.2722593974614645
1748.52786,0.27441876497258016
1748.588125,0.27612544656126853
1748.64839,0.27612544656126853
1748.708655,0.2778149595610466
1748.76892,0.28060704632311656
1748.829185,0.28060704632311656
1748.88945,0.27887266477451256
1748.949715,0.2816472155208685
1749.00998,0.28739433980965284
1749.070245,0.2896737468973414
1749.13051,0.28739433980965284
1749.190775,0.28739433980965284
1749.25104,0.2914753031816046
1749.311305,0.29499407723894044
1749.37157,0.29499407723894044
1749.431835,0.2979290226120758
1749.4921,0.3039171948625785
1749.552365,0.3076784607243986
1749.61263,0.3064195615422594
1749.672895,0.3064195615422594
1749.73316,0.3113928439801337
1749.793425,0.3156882825125808
1749.85369,0.3156882825125808
1749.913955,0.3163202908752992
1749.97422,0.32081199910352043
1750.034485,0.32533495389985706
1750.09475,0.3286046245448707
1750.155015,0.33257163449510546
1750.21528,0.33796937301037827
1750.275545,0.34133188678306947
1750.335809,0.34345471845918735
1750.396074,0.34687180685044616
1750.456339,0.3525016415010814
1750.516604,0.35455209157892154
1750.576869,0.3552974333061378
1750.637134,0.35958668655438547
1750.697399,0.3676587797117972
1750.757664,0.3705784929015901
1750.817929,0.3698158869600155
1750.878194,0.3721047047243017
1750.938459,0.38035129225608805
1750.998724,0.38798445678257676
1751.058989,0.3926643905568655
1751.119254,0.3973968004916006
1751.179519,0.4030196334435257
1751.239784,0.4055098965212784
1751.300049,0.4038466711160638
1751.360314,0.40634610791013054
1751.420579,0.41535155370142834
1751.480844,0.4220928354171593
1751.541109,0.42630935960918326
1751.601374,0.434860495208076
1751.661639,0.44633298606786853
1751.721904,0.45264369873068017
1751.782169,0.4535771058292931
1751.842434,0.457165412784838
1751.902699,0.4655387229548738
1751.962964,0.472120985986479
1752.023229,0.4768372696850799
1752.083494,0.4815958510278642
1752.143759,0.4874049411843949
1752.204024,0.4924413065448821
1752.264289,0.4992341773638288
1752.324554,0.5115243958532765
1752.384819,0.5228608037285104
1752.445084,0.5217900369917635
1752.505349,0.5176944891512868
1752.565614,0.5228608037285104
1752.625879,0.5377561899867694
1752.686144,0.5485482697216872
1752.746408,0.5528879057976652
1752.806673,0.5563042067013702
1752.866938,0.5664989794591433
1752.927203,0.5766787076837322
1752.987468,0.5814385427819729
1753.047733,0.5848323815921181
1753.107998,0.5884519522793628
1753.168263,0.5943243885574474
1753.228528,0.6014932292939003
1753.288793,0.6100038563192053
1753.349058,0.6160913690919047
1753.409323,0.6173618254329897
1753.469588,0.6173618254329897
1753.529853,0.6235227668086352
1753.590118,0.6323450933979535
1753.650383,0.6386555597875291
1753.710648,0.642601820038801
1753.770913,0.6490211332625243
1753.831178,0.6554980176257273
1753.891443,0.6595549431394718
1753.951708,0.6634047449650264
1754.011973,0.6714068445793546
1754.072238,0.6795054668651344
1754.132503,0.6823039813418018
1754.192768,0.6865268109394582
1754.253033,0.6948008647591702
1754.313298,0.7031816696510879
1754.373563,0.7043921828658205
1754.433828,0.7043921828658205
1754.494093,0.7087446304879391
1754.554358,0.7144516168501606
1754.614623,0.7173223197462716
1754.674888,0.7187440249630628
1754.735153,0.7274427334078406
1754.795418,0.7391680366885999
1754.855683,0.742138051415405
1754.915948,0.7406626651892732
1754.976213,0.7451199998122818
1755.036478,0.7526085803081506
1755.096743,0.7556325998221015
1755.157007,0.7556325998221015
1755.217272,0.760172422289226
1755.277537,0.7708973909064093
1755.337802,0.7786528249790852
1755.398067,0.7786528249790852
1755.458332,0.777104846606703
1755.518597,0.7786528249790852
1755.578862,0.7833544526857926
1755.639127,0.788068708025168
1755.699392,0.792803405849445
1755.759657,0.7944064872964212
1755.819922,0.7959889302146254
1755.880187,0.7975745253296324
1755.940452,0.8039887519604305
1756.000717,0.8120770939817608
1756.060982,0.8153319076452644
1756.121247,0.8153319076452644
1756.181512,0.8186079526752806
1756.241777,0.8235343648486246
1756.302042,0.8235343648486246
1756.362307,0.8235343648486246
1756.422572,0.8251995855723193
1756.482837,0.8268350993760959
1756.543102,0.8285069943222313
1756.603367,0.8285069943222313
1756.663632,0.8301573648149367
1756.723897,0.8301573648149367
1756.784162,0.8301573648149367
1756.844427,0.8368419964236938
1756.904692,0.8486486653925008
1756.964957,0.853747326142118
1757.025222,0.8520500583047059
1757.085487,0.8486486653925008
1757.145752,0.8503306543695596
1757.206017,0.8571777262754517
1757.266282,0.8606219099308118
1757.326547,0.8606219099308118
1757.386812,0.8606219099308118
1757.447077,0.8623276294175081
1757.507341,0.8640712917349688
1757.567606,0.8657925056453473
1757.627871,0.867543174086591
1757.688136,0.8692713039219122
1757.748401,0.8710028761596601
1757.808666,0.8744938649873035
1757.868931,0.8762621279388907
1757.929196,0.8744938649873035
1757.989461,0.8710028761596601
1758.049726,0.8710028761596601
1758.109991,0.8744938649873035
1758.170256,0.8762621279388907
1758.230521,0.8762621279388907
1758.290786,0.8762621279388907
1758.351051,0.8762621279388907
1758.411316,0.879782993689768
1758.471581,0.8850775594655461
1758.531846,0.8886249597741597
1758.592111,0.8903950841336923
1758.652376,0.8886249597741597
1758.712641,0.8886249597741597
1758.772906,0.8903950841336923
1758.833171,0.8939727368206226
1758.893436,0.8939727368206226
1758.953701,0.8921955000114775
1759.013966,0.8921955000114775
1759.074231,0.895753513852371
1759.134496,0.895753513852371
1759.194761,0.8975647646978211
1759.255026,0.9029573121943608
1759.315291,0.9120358321878179
1759.375556,0.9138809204383338
1759.435821,0.910225416233164
1759.496086,0.9065845339669089
1759.556351,0.9083877082963276
1759.616616,0.910225416233164
1759.676881,0.9065845339669089
1759.737146,0.9029573121943608
1759.797411,0.9047831294195522
1759.857676,0.9065845339669089
1759.91794,0.9065845339669089
1759.978205,0.9065845339669089
1760.03847,0.9083877082963276
1760.098735,0.9138809204383338
1760.159,0.9175511053047506
1760.219265,0.9193760918747022
1760.27953,0.9175511053047506
1760.339795,0.9175511053047506
1760.40006,0.9175511053047506
1760.460325,0.9230674225167713
1760.52059,0.9249033809059156
1760.580855,0.9249033809059156
1760.64112,0.9230674225167713
1760.701385,0.9249033809059156
1760.76165,0.9267745007684745
1760.821915,0.9249033809059156
1760.88218,0.9230674225167713
1760.942445,0.9249033809059156
1761.00271,0.9267745007684745
1761.062975,0.92861783244504
1761.12324,0.9230674225167713
1761.183505,0.9193760918747022
1761.24377,0.9193760918747022
1761.304035,0.9212037870937856
1761.3643,0.9230674225167713
1761.424565,0.9230674225167713
1761.48483,0.9212037870937856
1761.545095,0.9212037870937856
1761.60536,0.9193760918747022
1761.665625,0.9212037870937856
1761.72589,0.9212037870937856
1761.786155,0.9156986071008996
1761.84642,0.910225416233164
1761.906685,0.9138809204383338
1761.96695,0.9230674225167713
1762.027215,0.9323472013804258
1762.08748,1.0
1762.147745,1.0
1762.20801,0.92861783244504
1762.268275,0.92861783244504
1762.328539,0.92861783244504
1762.388804,0.9267745007684745
1762.449069,0.9230674225167713
1762.509334,0.9212037870937856
1762.569599,0.9267745007684745
1762.629864,0.9304964668050013
1762.690129,0.92861783244504
1762.750394,0.9249033809059156
1762.810659,0.9230674225167713
1762.870924,0.9267745007684745
1762.931189,0.92861783244504
1762.991454,0.9267745007684745
1763.051719,0.9249033809059156
1763.111984,0.9267745007684745
1763.172249,0.9267745007684745
1763.232514,0.9230674225167713
1763.292779,0.9175511053047506
1763.353044,0.9193760918747022
1763.413309,0.9230674225167713
1763.473574,0.9267745007684745
1763.533839,0.9249033809059156
1763.594104,0.9230674225167713
1763.654369,0.9212037870937856
1763.714634,0.9193760918747022
1763.774899,0.9193760918747022
1763.835164,0.9212037870937856
1763.895429,0.9249033809059156
1763.955694,0.9267745007684745
1764.015959,0.9249033809059156
1764.076224,0.9230674225167713
1764.136489,0.9193760918747022
1764.196754,0.9212037870937856
1764.257019,0.9249033809059156
1764.317284,0.9249033809059156
1764.377549,0.9193760918747022
1764.437814,0.9138809204383338
1764.498079,0.9156986071008996
1764.558344,0.9193760918747022
1764.618609,0.9193760918747022
1764.678873,0.9175511053047506
1764.739138,0.9193760918747022
1764.799403,0.9230674225167713
1764.859668,0.9212037870937856
1764.919933,0.9193760918747022
1764.980198,0.9193760918747022
1765.040463,0.9230674225167713
1765.100728,0.9267745007684745
1765.160993,0.9267745007684745
1765.221258,0.9267745007684745
1765.281523,0.9267745007684745
1765.341788,0.9230674225167713
1765.402053,0.9230674225167713
1765.462318,0.9249033809059156
1765.522583,0.9249033809059156
1765.582848,0.9212037870937856
1765.643113,0.9193760918747022
1765.703378,0.9212037870937856
1765.763643,0.9249033809059156
1765.823908,0.9267745007684745
1765.884173,0.9249033809059156
1765.944438,0.9267745007684745
1766.004703,0.92861783244504
1766.064968,0.9249033809059156
1766.125233,0.9212037870937856
1766.185498,0.9212037870937856
1766.245763,0.9267745007684745
1766.306028,0.92861783244504
1766.366293,0.9267745007684745
1766.426558,0.9249033809059156
1766.486823,0.92861783244504
1766.547088,0.92861783244504
1766.607353,0.92861783244504
1766.667618,0.92861783244504
1766.727883,0.92861783244504
1766.788148,0.9249033809059156
1766.848413,0.9230674225167713
1766.908678,0.9267745007684745
1766.968943,1.0
1767.029208,1.0
1767.089472,1.0
1767.149737,0.9323472013804258
1767.210002,0.9323472013804258
1767.270267,1.0
1767.330532,0.9323472013804258
1767.390797,0.9304964668050013
1767.451062,0.92861783244504
1767.511327,0.92861783244504
1767.571592,0.9323472013804258
1767.631857,1.0
1767.692122,1.0
1767.752387,1.0
1767.812652,1.0
1767.872917,1.0
1767.933182,1.0
1767.993447,0.9267745007684745
1768.053712,0.9175511053047506
1768.113977,0.9193760918747022
1768.174242,0.9304964668050013
1768.234507,1.0
1768.294772,1.0
1768.355037,1.0
1768.415302,1.0
1768.475567,0.9323472013804258
1768.535832,0.9304964668050013
1768.596097,1.0
1768.656362,1.0
1768.716627,1.0
1768.776892,1.0
1768.837157,1.0
1768.897422,1.0
1768.957687,1.0
1769.017952,1.0
1769.078217,1.0
1769.138482,1.0
1769.198747,1.0
1769.259012,1.0
1769.319277,1.0
1769.379542,1.0
1769.439806,1.0
1769.500071,1.0
1769.560336,1.0
1769.620601,1.0
1769.680866,1.0
1769.741131,1.0
1769.801396,1.0
1769.861661,1.0
1769.921926,1.0
1769.982191,1.0
1770.042456,1.0
1770.102721,1.0
1770.162986,1.0
1770.223251,1.0
1770.283516,1.0
1770.343781,1.0
1770.404046,1.0
1770.464311,1.0
1770.524576,1.0
1770.584841,1.0
1770.645106,1.0
1770.705371,1.0
1770.765636,1.0
1770.825901,1.0
1770.886166,1.0
1770.946431,1.0
1771.006696,1.0
1771.066961,1.0
1771.127226,1.0
1771.187491,0.9323472013804258
1771.247756,1.0
1771.308021,1.0
1771.368286,1.0
1771.428551,1.0
1771.488816,1.0
1771.549081,1.0
1771.609346,1.0
1771.669611,1.0
1771.729876,1.0
1771.790141,1.0
1771.850405,1.0
1771.91067,1.0
1771.970935,1.0
1772.0312,1.0
1772.091465,1.0
1772.15173,1.0
1772.211995,1.0
1772.27226,1.0
1772.332525,1.0
1772.39279,1.0
1772.453055,1.0
1772.51332,1.0
1772.573585,1.0
1772.63385,0.92861783244504
1772.694115,0.9230674225167713
1772.75438,1.0
1772.814645,1.0
1772.87491,1.0
1772.935175,1.0
1772.99544,1.0
1773.055705,1.0
1773.11597,1.0
1773.176235,1.0
1773.2365,1.0
1773.296765,1.0
1773.35703,1.0
1773.417295,1.0
1773.47756,1.0
1773.537825,1.0
1773.59809,1.0
1773.658355,1.0
1773.71862,1.0
1773.778885,1.0
1773.83915,1.0
1773.899415,1.0
1773.95968,1.0
1774.019945,1.0
1774.08021,1.0
1774.140475,1.0
1774.20074,1.0
1774.261004,1.0
1774.321269,1.0
1774.381534,1.0
1774.441799,1.0
1774.502064,1.0
1774.562329,1.0
1774.622594,1.0
1774.682859,1.0
1774.743124,1.0
1774.803389,1.0
1774.863654,1.0
1774.923919,1.0
1774.984184,1.0
1775.044449,1.0
