nu,[0]1-3-Dichlorobenzene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
684.275814,0.7871314640333957
684.395016,0.793937925708177
684.514218,0.7762427387853273
684.63342,0.7760564628820215
684.752622,0.8216259797049168
684.871824,0.7711980995232316
684.991026,0.8011797100195287
685.110228,0.7993710883871388
685.22943,0.8427710056942601
685.348632,0.8161150021018013
685.467834,0.81932045148615
685.587036,0.8008272684899427
685.706238,0.8035627508221651
685.82544,0.8124507353759245
685.944642,0.8393395050125946
686.063844,0.833001363468256
686.183046,0.8391380877024356
686.302248,0.85527690241827
686.42145,0.8526893355474344
686.540652,0.8581640476867792
686.659854,0.8795806668696956
686.779056,0.8421139006141151
686.898258,0.8716650899549091
687.01746,0.8729299211163268
687.136662,0.8350196679312497
687.255864,0.867100839872619
687.375066,0.8672569320716725
687.494268,0.8776564929487385
687.61347,0.8595639957322055
687.732672,0.855003257595003
687.851874,0.8663814447657933
687.971076,0.8818176415186768
688.090278,0.8973583485407086
688.20948,0.8867962765474318
688.328682,0.8931595916672743
688.447884,0.9242201297998046
688.567086,0.8908938450208213
688.686288,0.883980743458272
688.80549,0.9104029274961151
688.924692,0.903155984656213
689.043894,0.8949924468648887
689.163096,0.9119546646107639
689.282298,0.9341315545274789
689.4015,0.9280970239414826
689.520702,0.9422242268326677
689.639904,0.9311489735051097
689.759106,0.9365044550328677
689.878308,0.9076395051267317
689.99751,0.9134140465844187
690.116712,0.941664711834335
690.235914,0.9019195081370449
690.355116,0.9250051258736859
690.474318,0.9044393771474409
690.59352,0.9092647255275894
690.712722,0.9368182365807786
690.831924,0.9316556563519354
690.951126,0.9429151303761502
691.070328,0.9269811945276434
691.18953,0.9106815534195211
691.308732,0.903119859139342
691.427934,0.9406445003412363
