nu,[0]Syringol-PNNL(x-sec)-X=0.01-T=323.15K-P=1.0atm-L=15cm
1229.436989,0.0234074717975194
1229.555391,0.024060109916811716
1229.673793,0.02487480089974163
1229.792196,0.025928824864289563
1229.910598,0.026820198499003738
1230.029001,0.027731120851350804
1230.147403,0.028296985484186854
1230.265805,0.029013327082197053
1230.384208,0.02992682630480453
1230.50261,0.03094945156626409
1230.621012,0.031898381728252156
1230.739415,0.033510381253243876
1230.857817,0.03429005186391482
1230.97622,0.03484658980774021
1231.094622,0.03588987703470452
1231.213024,0.03682420151868345
1231.331427,0.037493038621440315
1231.449829,0.03908955434438006
1231.568231,0.04060760153393107
1231.686634,0.04181082507052806
1231.805036,0.04257874899740312
1231.923438,0.04370031363080735
1232.041841,0.0445608325384374
1232.160243,0.045908729261888034
1232.278646,0.047482217806542625
1232.397048,0.04879145909429986
1232.51545,0.05033774931241717
1232.633853,0.05182928199260782
1232.752255,0.05252321587428915
1232.870657,0.05280232791196828
1232.98906,0.05428539808955904
1233.107462,0.055592887976446195
1233.225865,0.05807035420474649
1233.344267,0.05958806360812589
1233.462669,0.06084047525905543
1233.581072,0.06171057308178077
1233.699474,0.06261815668744325
1233.817876,0.064113521080908
1233.936279,0.06600663577264156
1234.054681,0.068200730707766
1234.173083,0.06973869153188819
1234.291486,0.07143981014230083
1234.409888,0.07247598596924758
1234.528291,0.07410294528752741
1234.646693,0.07535085552194758
1234.765095,0.07775441072110155
1234.883498,0.08012238506244301
1235.0019,0.08246345941002453
1235.120302,0.0835508375044459
1235.238705,0.0852727786729498
1235.357107,0.08687369472137348
1235.47551,0.08751894454216119
1235.593912,0.09037387922167714
1235.712314,0.09266170486643406
1235.830717,0.09529289739577254
1235.949119,0.09634690568482034
1236.067521,0.098342401196932
1236.185924,0.09886499958569081
1236.304326,0.10002851336369158
1236.422728,0.10135764269477561
1236.541131,0.10469541016836843
1236.659533,0.1073028573668152
1236.777936,0.10939391632513283
1236.896338,0.10979942354126966
1237.01474,0.10972259083937375
1237.133143,0.11020643391322957
1237.251545,0.11157034390133735
1237.369947,0.11453211671405986
1237.48835,0.11610039361197681
1237.606752,0.11867103804723499
1237.725155,0.11908711438925436
1237.843557,0.11812640488885146
1237.961959,0.11924202831019197
1238.080362,0.12047656816771134
1238.198764,0.12108045947872104
1238.317166,0.12273840218368057
1238.435569,0.12379850434801187
1238.553971,0.12383564947080614
1238.672373,0.123021025400813
1238.790776,0.12288577667330985
1238.909178,0.12282434914313546
1239.027581,0.12476790844302314
1239.145983,0.12451862199567994
1239.264385,0.12616054707224517
1239.382788,0.12597144811131353
1239.50119,0.12463073920065039
1239.619592,0.12251767177671344
1239.737995,0.12216288521771773
1239.856397,0.12215066953999
1239.974799,0.12310717026577875
1240.093202,0.1229103562865239
1240.211604,0.12246867450810978
1240.330007,0.1207902148088933
1240.448409,0.11956441681526032
1240.566811,0.11863544207548357
1240.685214,0.11732587023814418
1240.803616,0.11820912231999695
1240.922018,0.11699781728993276
1241.040421,0.11829189767361473
1241.158823,0.11544050384088679
1241.277226,0.11312068741353652
1241.395628,0.11218567139225744
1241.51403,0.11191674861732888
1241.632433,0.11017337694184921
1241.750835,0.11102498643318673
1241.869237,0.11010729274292631
1241.98764,0.10775447710532587
1242.106042,0.10642657161809273
1242.224444,0.10518863677072769
1242.342847,0.10274552282854095
1242.461249,0.10349830947344614
1242.579652,0.10301300876893396
1242.698054,0.1027969084352864
1242.816456,0.10065061667400542
1242.934859,0.09916203992217239
1243.053261,0.09764664301274936
1243.171663,0.09675241365934655
1243.290066,0.0967911223660355
1243.408468,0.09642401404860125
1243.526871,0.09612556244404762
1243.645273,0.09541685871978979
1243.763675,0.09307031465014697
1243.882078,0.09252281650144971
1244.00048,0.09118179664636872
1244.118882,0.09075424772913229
1244.237285,0.09107244411503415
1244.355687,0.08980631349185193
1244.474089,0.09064540794878632
1244.592492,0.08833666724323541
1244.710894,0.0881601704643601
1244.829297,0.0876240303144649
1244.947699,0.0878257975275375
1245.066101,0.08858435651467286
1245.184504,0.08833666724323541
1245.302906,0.08730915092829758
1245.421308,0.08717828537560694
1245.539711,0.08665678173877375
1245.658113,0.08563167750333887
1245.776516,0.08623320212581741
1245.894918,0.08639720095941206
1246.01332,0.0868476365218824
1246.131723,0.08662212595769654
1246.250125,0.08614701202592401
1246.368527,0.0858546095509244
1246.48693,0.08604369761253867
1246.605332,0.08561455288035759
1246.723734,0.0862763295078273
1246.842137,0.08691714242975607
1246.960539,0.08778189560516893
1247.078942,0.08785214921935186
1247.197344,0.08789608627731069
1247.315746,0.08724805590839944
1247.434149,0.08809847993923786
1247.552551,0.08827485321359962
1247.670953,0.08946569708163728
1247.789356,0.08974347106982139
1247.907758,0.08986919991897784
1248.026161,0.0908904812503231
1248.144563,0.09076332360769154
1248.262965,0.09075424772913229
1248.381368,0.09078147808780059
1248.49977,0.09214424954636077
1248.618172,0.0927822434158417
1248.736575,0.09368661026521621
1248.854977,0.09419388637346028
1248.973379,0.093405971602893
1249.091782,0.09291222952566967
1249.210184,0.09489350653462311
1249.328587,0.0948745297310598
1249.446989,0.09564613420124278
1249.565391,0.09657841595966878
1249.683794,0.09674273890172652
1249.802196,0.09740283129684763
1249.920598,0.09750028284579798
1250.039001,0.09777366619584586
1250.157403,0.0990134083638263
1250.275806,0.10034911729917013
1250.394208,0.10137791625060256
1250.51261,0.10245823775142189
1250.631013,0.10271470379477862
1250.749415,0.1036536734314941
1250.867817,0.10445488743215826
1250.98622,0.10599111596854072
1251.104622,0.10736725839961309
1251.223024,0.10839210768078596
1251.341427,0.11139197408500048
1251.459829,0.11146997576426268
1251.578232,0.11261278795104625
1251.696634,0.11309806553831675
1251.815036,0.11400647887108842
1251.933439,0.1161933110889016
1252.051841,0.11758427128960293
1252.170243,0.1186829057444147
1252.288646,0.12044043061816447
1252.407048,0.12138353931936456
1252.525451,0.12180912604930669
1252.643853,0.12335363098487585
1252.762255,0.12550621496537498
1252.880658,0.12813126919295934
1252.99906,0.12975593709829472
1253.117462,0.1318355455735691
1253.235865,0.13483546791718404
1253.354267,0.13711983876516615
1253.472669,0.13931746906402698
1253.591072,0.1424021758892306
1253.709474,0.14700333579174799
1253.827877,0.149733235225983
1253.946279,0.15323233193195826
1254.064681,0.15637473575697608
1254.183084,0.16094380696229763
1254.301486,0.1641130105091432
1254.419888,0.1703670588300614
1254.538291,0.17497712987979608
1254.656693,0.18224560930290695
1254.775096,0.18678445014265238
1254.893498,0.1913789088751151
1255.0119,0.1944267098589583
1255.130303,0.19893045255298641
1255.248705,0.2064287422464101
1255.367107,0.21427393766943642
1255.48551,0.2228179964897698
1255.603912,0.2294431482988228
1255.722314,0.2373546127011161
1255.840717,0.24058062657126783
1255.959119,0.2454897706571473
1256.077522,0.2519058178547611
1256.195924,0.2630529332356936
1256.314326,0.27041431395237375
1256.432729,0.2801304195918764
1256.551131,0.28513286909599556
1256.669533,0.2922925776808594
1256.787936,0.29882415170220056
1256.906338,0.3080478964943976
1257.02474,0.3143651722026504
1257.143143,0.32436041158254014
1257.261545,0.33343744581176404
1257.379948,0.3429056302973209
1257.49835,0.34669841429877124
1257.616752,0.3516214880475588
1257.735155,0.35575962032590724
1257.853557,0.3657519161992257
1257.971959,0.3748609956487119
1258.090362,0.3842084634996583
1258.208764,0.39034278109617393
1258.327167,0.39178580670329927
1258.445569,0.3990893309733534
1258.563971,0.3989616428186363
1258.682374,0.41184014602793656
1258.800776,0.42047510695566775
1258.919178,0.4265268328335424
1259.037581,0.4310763751728015
1259.155983,0.4359359282442806
1259.274385,0.4348909365081737
1259.392788,0.4401630731224009
1259.51119,0.44452454775833183
1259.629593,0.4537041252008075
1259.747995,0.461399969198083
1259.866397,0.4641627657562135
1259.9848,0.4638797128090281
1260.103202,0.46284641360628276
1260.221604,0.467147605275261
1260.340007,0.4717906169389452
1260.458409,0.4822753801332518
1260.576812,0.48737082403262627
1260.695214,0.4884637583078554
1260.813616,0.4871028437807329
1260.932019,0.48190417102439687
1261.050421,0.48284480097403326
1261.168823,0.4838646790971251
1261.287226,0.49173270138162195
1261.405628,0.49803745198304067
1261.52403,0.49981362502423843
1261.642433,0.49865540147300347
1261.760835,0.4965753721846501
1261.879238,0.4993739825052971
1261.99764,0.49449412929097747
1262.116042,0.505498605085599
1262.234445,0.5073267528713279
1262.352847,0.5148549852545832
1262.471249,0.5148704311358279
1262.589652,0.5078648043462737
1262.708054,0.5058879889050465
1262.826457,0.5072252976666123
1262.944859,0.5115039352866564
1263.063261,0.5177255517525047
1263.181664,0.5235619068396827
1263.300066,0.5178187507394773
1263.418468,0.5149013242884812
1263.536871,0.5116983437173278
1263.655273,0.5134718864461656
1263.773675,0.5126458618372257
1263.892078,0.5209193748352372
1264.01048,0.5240700082786758
1264.128883,0.5325651720825755
1264.247285,0.5215970103902
1264.365687,0.5172494632791702
1264.48409,0.5129997095453138
1264.602492,0.5186012476896102
1264.720894,0.5194160911332105
1264.839297,0.5306885312449215
1264.957699,0.5402355666550797
1265.076102,0.5308530701918266
1265.194504,0.517146023730814
1265.312906,0.5181295352159404
1265.431309,0.5207110487532971
1265.549711,0.5191252995514182
1265.668113,0.5231327620494846
1265.786516,0.5241591077533239
1265.904918,0.5193537649419209
1266.02332,0.5141809668023761
1266.141723,0.5095588131039375
1266.260125,0.5140010349539056
1266.378528,0.5183212786143114
1266.49693,0.5195043993746911
1266.615332,0.5192602896772575
1266.733735,0.5193849271026728
1266.852137,0.5185442046897869
1266.970539,0.5130099696421052
1267.088942,0.5125945998141859
1267.207344,0.5167118034689222
1267.325747,0.5194212853200928
1267.444149,0.5197070456038934
1267.562551,0.5156536292709453
1267.680954,0.5100686267813956
1267.799356,0.5094976697150416
1267.917758,0.5093244699529667
1268.036161,0.5066625899467628
1268.154563,0.5127791670902353
1268.272965,0.5083220884171505
1268.391368,0.5048620779395057
1268.50977,0.5013554241411097
1268.628173,0.5062523594147008
1268.746575,0.4977735620704937
1268.864977,0.5010947870920621
1268.98338,0.5023792331364759
1269.101782,0.5034655450745859
1269.220184,0.5019925500190664
1269.338587,0.4990295333060082
1269.456989,0.48977949468973725
1269.575392,0.48796577928685686
1269.693794,0.4863630098743977
1269.812196,0.4903185485591695
1269.930599,0.48920189573640654
1270.049001,0.49160978357164303
1270.167403,0.4857020057656452
1270.285806,0.482497277840673
1270.404208,0.47769634971058444
1270.52261,0.475271052907156
1270.641013,0.47694218542471883
1270.759415,0.4751950156218359
1270.877818,0.4760606580459274
1270.99622,0.4704102935925113
1271.114622,0.4693859161296018
1271.233025,0.46376375737585895
1271.351427,0.46161226200751687
1271.469829,0.46330485844850644
1271.588232,0.463374359389714
1271.706634,0.45925943992882773
1271.825037,0.4566217095112334
1271.943439,0.4514412664360026
1272.061841,0.4493604182455914
1272.180244,0.4432816199356064
1272.298646,0.44488475850767506
1272.417048,0.4432594564087024
1272.535451,0.44113249785947967
1272.653853,0.44030835090604714
1272.772255,0.4337183147313679
1272.890658,0.4317580141986013
1273.00906,0.4251811353635905
1273.127463,0.4246499909787859
1273.245865,0.42299708128293806
1273.364267,0.4240389350576302
1273.48267,0.418733751074463
1273.601072,0.4154387866868486
1273.719474,0.4083420900013879
1273.837877,0.4062323469271965
1273.956279,0.4008732445597185
1274.074681,0.4040122821991735
1274.193084,0.40077704652525004
1274.311486,0.39777052910899396
1274.429889,0.39657503993019416
1274.548291,0.3881474444794459
1274.666693,0.3838705087736674
1274.785096,0.3820781920849934
1274.903498,0.3760399091005337
1275.0219,0.37573544010075405
1275.140303,0.3734317582268095
1275.258705,0.37300255854196884
1275.377108,0.3664108625221595
1275.49551,0.3599824495393309
1275.613912,0.3577574629380203
1275.732315,0.3516566519545296
1275.850717,0.3513051710723062
1275.969119,0.34774007124584555
1276.087522,0.3427684954739951
1276.205924,0.3382398566878317
1276.324326,0.33277123735067105
1276.442729,0.3309129265481374
1276.561131,0.3285060579432368
1276.679534,0.3269330072071321
1276.797936,0.32478235432095376
1276.916338,0.3204592999246188
1277.034741,0.3144594959021587
1277.153143,0.3071558516847126
1277.271545,0.3019481394587452
1277.389948,0.29879427078110127
1277.50835,0.2977503188150088
1277.626753,0.29355214188715273
1277.745155,0.2905150200197791
1277.863557,0.28845966850968136
1277.98196,0.28100017131125016
1278.100362,0.27546354009499613
1278.218764,0.27261356483707994
1278.337167,0.2666282267661001
1278.455569,0.2674560567425849
1278.573971,0.26376413584689956
1278.692374,0.26074822302120726
1278.810776,0.25555950504413677
1278.929179,0.25072463845678267
1279.047581,0.2466709541287621
1279.165983,0.24365548454833486
1279.284386,0.2392849925480349
1279.402788,0.23664361589147473
1279.52119,0.2331903980724359
1279.639593,0.22834446014803078
1279.757995,0.22456277264338298
1279.876398,0.21972027915613299
1279.9948,0.2157575403825266
1280.113202,0.21369617836378035
1280.231605,0.210830665686284
1280.350007,0.2071732249833826
1280.468409,0.20278681990167408
1280.586812,0.19982765678496514
1280.705214,0.19466016195403182
1280.823616,0.19318635229382036
1280.942019,0.1906339846768799
1281.060421,0.1887371448362864
1281.178824,0.18446417643833968
1281.297226,0.1801437744456871
1281.415628,0.1758366218518391
1281.534031,0.17321875560571548
1281.652433,0.1684527472952799
1281.770835,0.1687056160203537
1281.889238,0.16621053684239942
1282.00764,0.1643429296296869
1282.126043,0.160718643283902
1282.244445,0.15709571652589768
1282.362847,0.15340098023664558
1282.48125,0.15078504491157846
1282.599652,0.14790279670679188
1282.718054,0.1481544453018939
1282.836457,0.14517723102647798
1282.954859,0.14412129609172342
1283.073261,0.1411404196676341
1283.191664,0.13728448133747062
1283.310066,0.13471417058804425
1283.428469,0.13290775005860778
1283.546871,0.13192786276271715
1283.665273,0.13191467063605825
1283.783676,0.1291346009998241
1283.902078,0.12607226559141768
1284.02048,0.1235264470112465
1284.138883,0.12127434327956577
1284.257285,0.12099573281487792
1284.375688,0.11884917817600114
1284.49409,0.11774900455578825
1284.612492,0.11671735921274938
1284.730895,0.11530205832020356
1284.849297,0.11341518388031889
1284.967699,0.11095839142182808
1285.086102,0.1101403298860729
1285.204504,0.10848970448967489
1285.322906,0.10854396290539324
1285.441309,0.10738873399878134
1285.559711,0.1058851778304694
1285.678114,0.10423576233043601
1285.796516,0.10245823775142189
1285.914918,0.10077146991145429
1286.033321,0.10081178656221147
1286.151723,0.10039930440355027
1286.270125,0.09971890511299725
1286.388528,0.09876618400213154
1286.50693,0.0969752003172078
1286.625333,0.0955505358741716
1286.743735,0.09442022319630235
1286.862137,0.09364914311503973
1286.98054,0.09365850849761254
1287.098942,0.09307031465014697
1287.217344,0.09256908947698031
1287.335747,0.09039195580511955
1287.454149,0.08888605592518359
1287.572551,0.08791366725260508
1287.690954,0.08755395912242724
1287.809356,0.08811610139731277
1287.927759,0.0868476365218824
1288.046161,0.08618147772341436
1288.164563,0.08444963143806154
1288.282966,0.08407886933452453
1288.401368,0.08243872408268615
1288.51977,0.08183911264141527
1288.638173,0.08197016003159693
1288.756575,0.08197016003159693
1288.874977,0.08133327984505725
1288.99338,0.07989036673494297
1289.111782,0.07915874597682661
1289.230185,0.07834759548950856
1289.348587,0.07761457866840563
1289.466989,0.07770000167898322
1289.585392,0.07778551870657231
1289.703794,0.07698074140769111
1289.822196,0.07624526223865997
1289.940599,0.07544133082289743
1290.059001,0.07463841186004508
1290.177404,0.07448928421368055
1290.295806,0.07472803171543597
1290.414208,0.07511762955685054
1290.532611,0.0752003044121971
1290.651013,0.07442227401699995
1290.769415,0.07399927375113338
1290.887818,0.07291214906586439
1291.00622,0.07317510584070297
1291.124622,0.07351248670865175
1291.243025,0.07452653816849998
1291.361427,0.0748626633046035
1291.47983,0.0747130876035539
1291.598232,0.07377023120188109
1291.716634,0.07335093700772213
1291.835037,0.0733729455899467
1291.953439,0.07438507218122543
1292.071841,0.07454889948398016
1292.190244,0.07535085552194758
1292.308646,0.07538854037013547
1292.427049,0.07493007003005413
1292.545451,0.07460856246557795
1292.663853,0.07493007003005413
1292.782256,0.07572855325702504
1292.900658,0.07639790535537296
1293.01906,0.07705776065230283
1293.137463,0.07723519747593023
1293.255865,0.0774130428739324
1293.374267,0.07694226065797635
1293.49267,0.0773588727056915
1293.611072,0.07772331517633664
1293.729475,0.07918249716311948
1293.847877,0.07989036673494297
1293.966279,0.08056427225614574
1294.084682,0.0804917970298591
1294.203084,0.08120325064840202
1294.321486,0.08045960674953244
1294.439889,0.0814553713105318
1294.558291,0.0827194927808804
1294.676694,0.08318402140663797
1294.795096,0.08443274320065397
1294.913498,0.08505135742076192
1295.031901,0.08472877555627896
1295.150303,0.0851194257303921
1295.268705,0.08573449719582
1295.387108,0.0871347071283888
1295.50551,0.08865525235443938
1295.623912,0.08984224320271178
1295.742315,0.09067260565062223
1295.860717,0.09095412686056302
1295.97912,0.0913552067474253
1296.097522,0.09189579563629989
1296.215924,0.09429755665667344
1296.334327,0.0951976521289473
1296.452729,0.09749053330499859
1296.571131,0.09770524857846855
1296.689534,0.0987760611143791
1296.807936,0.09878593921438733
1296.926339,0.10093283331961499
1297.044741,0.10230466560270111
1297.163143,0.10471635134444991
1297.281546,0.10620331032410193
1297.399948,0.10785149978837902
1297.51835,0.10864169644550414
1297.636753,0.10953622089428423
1297.755155,0.1111360669506219
1297.873557,0.11325651371791622
1297.99196,0.1161933110889016
1298.110362,0.11800833752748224
1298.228765,0.12030801898423464
1298.347167,0.1217117177169953
1298.465569,0.12379850434801187
1298.583972,0.12460581554525889
1298.702374,0.12698326155364076
1298.820776,0.13054986733998764
1298.939179,0.13354724080886796
1299.057581,0.1361905868986237
1299.175984,0.1379588260914205
1299.294386,0.13874743680551438
1299.412788,0.1410134504346585
1299.531191,0.14440982711875688
1299.649593,0.14706214888789976
1299.767995,0.15093590537414958
1299.886398,0.15333963211499324
1300.0048,0.15748894715068582
1300.123202,0.15826253673839086
1300.241605,0.15998103532375266
1300.360007,0.16327816482157712
1300.47841,0.16669324699065804
1300.596812,0.16985672353925885
1300.715214,0.17448787918674666
1300.833617,0.17675335372263115
1300.952019,0.17951437332959386
1301.070421,0.18043223519185886
1301.188824,0.18559284685958166
1301.307226,0.18854850202857418
1301.425629,0.19208832244373253
1301.544031,0.1958512179695348
1301.662433,0.19910957055129289
1301.780836,0.2019772927557285
1301.899238,0.20337575522285917
1302.01764,0.20748421800731442
1302.136043,0.20982110337888643
1302.254445,0.2144025406090619
1302.372847,0.21842774623066236
1302.49125,0.22159586146120183
1302.609652,0.2252149498839802
1302.728055,0.22781987139800902
1302.846457,0.23057017869495847
1302.964859,0.23326036568647499
1303.083262,0.23773468405744103
1303.201664,0.24231905792543904
1303.320066,0.24617810523368264
1303.438469,0.24827953756321083
1303.556871,0.2512768398602101
1303.675274,0.253269788677952
1303.793676,0.25630170327604385
1303.912078,0.2605918210126892
1304.030481,0.2657232301611371
1304.148883,0.270766081159656
1304.267285,0.2728044611383765
1304.385688,0.27615306048659793
1304.50409,0.27728761227644466
1304.622492,0.28254993018367935
1304.740895,0.28667675131948533
1304.859297,0.2901956291949162
1304.9777,0.294522464106475
1305.096102,0.2980184147270063
1305.214504,0.3019783357824821
1305.332907,0.30492177825656586
1305.451309,0.30684884935977386
1305.569711,0.31117494526279627
1305.688114,0.31625703314310827
1305.806516,0.3231624955709284
1305.924918,0.3274237747015447
1306.043321,0.3311115338803078
1306.161723,0.3335708474686414
1306.280126,0.33337076499090607
1306.398528,0.33793557776286776
1306.51693,0.3436264887574129
1306.635333,0.3519732854049686
1306.753735,0.3574356260696908
1306.872137,0.3605949401730783
1306.99054,0.36258367635526134
1307.108942,0.36461984088235283
1307.227345,0.3695460198760047
1307.345747,0.3741905946543932
1307.464149,0.3815627345378081
1307.582552,0.38791074673846404
1307.700954,0.3902998457517406
1307.819356,0.39430127678432764
1307.937759,0.39513808219143043
1308.056161,0.39963645805326137
1308.174563,0.4041900867174666
1308.292966,0.41198431530719853
1308.411368,0.42114419415909404
1308.529771,0.42243064479122616
1308.648173,0.4282920312788675
1308.766575,0.42570017289725165
1308.884978,0.42758165628131833
1309.00338,0.4362324654867226
1309.121782,0.4445201025350804
1309.240185,0.449589650508155
1309.358587,0.456703908816661
1309.47699,0.4577830028716096
1309.595392,0.45775095918295083
1309.713794,0.45963159077591587
1309.832197,0.4656458091755968
1309.950599,0.474601392943777
1310.069001,0.4786239801396033
1310.187404,0.48598379463986335
1310.305806,0.4868690905209886
1310.424208,0.4897941882949809
1310.542611,0.49047057087146384
1310.661013,0.4937726946376604
1310.779416,0.5031283361369944
1310.897818,0.5083932584913179
1311.01622,0.515462872720253
1311.134623,0.5193122183026132
1311.253025,0.5187983536114856
1311.371427,0.5169702239703983
1311.48983,0.5226935150389351
1311.608232,0.5324959431101854
1311.726635,0.5366173544561917
1311.845037,0.5441882740492059
1311.963439,0.5461344981305112
1312.081842,0.5464732065080993
1312.200244,0.5446891576324505
1312.318646,0.5442862367549137
1312.437049,0.5538895391118541
1312.555451,0.5626542276476494
1312.673853,0.5688377698544332
1312.792256,0.5687297009450324
1312.910658,0.5689344804954801
1313.029061,0.5687752011410916
1313.147463,0.5713575975139553
1313.265865,0.5761196005480783
1313.384268,0.584428986436153
1313.50267,0.5901078276806269
1313.621072,0.5957465226193561
1313.739475,0.5927396589954125
1313.857877,0.5931132026344709
1313.97628,0.5913779243748346
1314.094682,0.5988524730092522
1314.213084,0.6013609153385243
1314.331487,0.6090469016707496
1314.449889,0.6141353103200102
1314.568291,0.6155679139281376
1314.686694,0.6122038277746055
1314.805096,0.6146329614428651
1314.923498,0.6157834004059463
1315.041901,0.6158880924825896
1315.160303,0.6306211455524869
1315.278706,0.6297577861193284
1315.397108,0.6307283602602228
1315.51551,0.6271622499341936
1315.633913,0.6265479319942145
1315.752315,0.6286692470071646
1315.870717,0.632307153830548
1315.98912,0.6416258072299917
1316.107522,0.6472776125008299
1316.225925,0.6493781930682644
1316.344327,0.6449580519743239
1316.462729,0.6431482637915285
1316.581132,0.6419081847036614
1316.699534,0.6483076025297861
1316.817936,0.6556029056993695
1316.936339,0.6611331646770661
1317.054741,0.6658239384978172
1317.173143,0.6593768873434384
1317.291546,0.6569351313494768
1317.409948,0.6596406908555608
1317.528351,0.6671902775908047
1317.646753,0.6735453167137204
1317.765155,0.6756906000134868
1317.883558,0.6802533341302718
1318.00196,0.6794171368960142
1318.120362,0.6739023903477332
1318.238765,0.6714202728505285
1318.357167,0.679668567748505
1318.47557,0.6836699548226418
1318.593972,0.6940300636730323
1318.712374,0.6961918570172826
1318.830777,0.6932323878513164
1318.949179,0.6890854467882135
1319.067581,0.6902302785773754
1319.185984,0.6927750054281371
1319.304386,0.6990451126427764
1319.422788,0.7087729808401618
1319.541191,0.708588723819594
1319.659593,0.7071234622302407
1319.777996,0.7048572351568866
1319.896398,0.7008720034421871
1320.0148,0.7031816696510879
1320.133203,0.7096736943578492
1320.251605,0.716634020755692
1320.370007,0.7228670213139341
1320.48841,0.7236264303062641
1320.606812,0.7193120570859297
1320.725215,0.7153380863525599
1320.843617,0.7194127678235089
1320.962019,0.7212279741978487
1321.080422,0.7309428520928168
1321.198824,0.7318058737409194
1321.317226,0.7356432444380266
1321.435629,0.7237205078571122
1321.554031,0.7287605970621281
1321.672433,0.7258804116287455
1321.790836,0.7323695812632443
1321.909238,0.7413962843093566
1322.027641,0.7459997603687071
1322.146043,0.7463280724866386
1322.264445,0.7443082614902409
1322.382848,0.7363571645804233
1322.50125,0.7358566119157026
1322.619652,0.7486976863300289
1322.738055,0.7445166969830653
1322.856457,0.7557912993309294
1322.974859,0.7546056379786861
1323.093262,0.7553908360744211
1323.211664,0.7480316418229653
1323.330067,0.7502265885601936
1323.448469,0.7535273230952719
1323.566871,0.7618923547552258
1323.685274,0.7637918305845622
1323.803676,0.7678199603072218
1323.922078,0.7675128937405064
1324.040481,0.7616790547592872
1324.158883,0.7578195366371591
1324.277286,0.764877185403538
1324.395688,0.7653285960959857
1324.51409,0.7744749214185134
1324.632493,0.7729043320156312
1324.750895,0.7747305403173801
1324.869297,0.7734764928947385
1324.9877,0.7690494555776373
1325.106102,0.776778531102181
1325.224504,0.7708742643315825
1325.342907,0.7787852072115026
1325.461309,0.7800244606363619
1325.579712,0.7871314640333957
1325.698114,0.7774157507220234
1325.816516,0.7788942447729634
1325.934919,0.778754056426234
1326.053321,0.7839186709859403
1326.171723,0.7880450663185546
1326.290126,0.7907764247732497
1326.408528,0.7885968909810767
1326.526931,0.7948753254175717
1326.645333,0.786116719095997
1326.763735,0.78943324687583
1326.882138,0.7868953600115598
1327.00054,0.7959730105952179
1327.118942,0.7958695408295209
1327.237345,0.8006751257629463
1327.355747,0.7992192223080795
1327.474149,0.7979494734624464
1327.592552,0.7954398872943681
1327.710954,0.7968968750252817
1327.829357,0.8026552377551859
1327.947759,0.7967773494586695
1328.066161,0.8037877798949954
1328.184564,0.8042139003302803
1328.302966,0.8050024162623031
1328.421368,0.798827700819747
1328.539771,0.7983485479594877
1328.658173,0.806791506782103
1328.776576,0.8106490953038035
1328.894978,0.8085684019650439
1329.01338,0.8122557705961436
1329.131783,0.808730131817883
1329.250185,0.8060979643522606
1329.368587,0.8060657210785562
1329.48699,0.8062753254134194
1329.605392,0.8092236076931321
1329.723794,0.8178224661345772
1329.842197,0.8157478329701061
1329.960599,0.813475068496845
1330.079002,0.8110707424521189
1330.197404,0.8102276673550084
1330.315806,0.8125482353140489
1330.434209,0.8134913381609111
1330.552611,0.8194433587716888
1330.671013,0.8224809152132161
1330.789416,0.8203288356706193
1330.907818,0.819664638349956
1331.026221,0.8169478640913507
1331.144623,0.816645649294822
1331.263025,0.8221684318410359
1331.381428,0.8226289751029447
1331.49983,0.8263887289532937
1331.618232,0.8255544976947531
1331.736635,0.8257031108791235
1331.855037,0.8175608048134584
1331.973439,0.813906324555909
1332.091842,0.8201811897687284
1332.210244,0.8236908512436827
1332.328647,0.8334929792851073
1332.447049,0.832501712560437
1332.565451,0.8236414312752219
1332.683854,0.8260912825544349
1332.802256,0.8211331519801961
1332.920658,0.8241192818686379
1333.039061,0.8297340925024952
1333.157463,0.834193407526383
1333.275866,0.8307220637989057
1333.394268,0.8332762992801145
1333.51267,0.827695455186922
1333.631073,0.8228922584980742
1333.749475,0.8294603254260214
1333.867877,0.8276126897797426
1333.98628,0.8354623456544876
1334.104682,0.837118199853573
1334.223084,0.8361226216822457
1334.341487,0.8288881952091016
1334.459889,0.8303400195264776
1334.578292,0.8282087854850866
1334.696694,0.8358300299711933
1334.815096,0.8381987791551844
1334.933499,0.839717292785724
1335.051901,0.8382490725907217
1335.170303,0.833301297944071
1335.288706,0.8303317161677992
1335.407108,0.8239791934985691
1335.525511,0.832501712560437
1335.643913,0.8323518757378947
1335.762315,0.8480802612233476
1335.880718,0.8449819608156482
1335.99912,0.8353955113402435
1336.117522,0.8307636009405156
1336.235925,0.8313952212625507
1336.354327,0.8313453390457565
1336.472729,0.842880573046724
1336.591132,0.8378970819034521
1336.709534,0.839557761656032
1336.827937,0.8384838151934778
1336.946339,0.8273478960882633
1337.064741,0.8304064493851987
1337.183144,0.8382742204401152
1337.301546,0.8354707003197174
1337.419948,0.8453538346846587
1337.538351,0.8421307430605512
1337.656753,0.8363484052695126
1337.775156,0.8322603220671078
1337.893558,0.8271907149206903
1338.01196,0.8281922214750176
1338.130363,0.8318609329735662
1338.248765,0.8461319180760478
1338.367167,0.8408684938695254
1338.48557,0.8412133206366688
1338.603972,0.828341309492402
1338.722374,0.8242346666448453
1338.840777,0.8280762826799161
1338.959179,0.8293525025923522
1339.077582,0.833634685136242
1339.195984,0.8380730587675759
1339.314386,0.8347024207382201
1339.432789,0.8289130622279614
1339.551191,0.8205503543599277
1339.669593,0.8211003073110147
1339.787996,0.8261738958132844
