nu,[0]bis(2-Chloroethyl)ether-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
633.799006,1.0003775912696435
633.918208,1.0023621855745106
634.03741,0.9999151775976234
634.156612,1.0022484239225438
634.275814,0.9986464169210884
634.395016,1.0023356233285443
634.514218,0.9981294516602632
634.63342,1.0001762555311813
634.752622,0.9985631332828931
634.871824,1.0011332416335952
634.991026,0.9982075084353632
635.110228,1.0005515820654722
635.22943,0.9997421132585038
635.348632,0.9997865027937729
635.467834,0.9995841864744164
635.587036,0.9967928539155271
635.706238,1.0010492500781172
635.82544,0.9975858188340269
635.944642,0.9993938737687659
636.063844,0.9969770782567355
636.183046,1.0004482904521448
636.302248,0.99595739342328
636.42145,0.9986928550591536
636.540652,0.9990933712364355
636.659854,0.9989137903532354
636.779056,0.9978281618607907
636.898258,0.9985195968793825
637.01746,0.9979351347733878
637.136662,0.9985165014734301
637.255864,0.9964055754655718
637.375066,0.9978291596894514
637.494268,0.9999621647157724
637.61347,0.994865128756083
637.732672,0.9976147492422619
637.851874,0.9967027479143857
637.971076,1.000695161512844
638.090278,0.9956264917638011
638.20948,0.996423909496833
638.328682,0.9958261348889543
638.447884,0.996922943871148
638.567086,0.9951664195301915
638.686288,0.9942737577825383
638.80549,0.9969116787055305
638.924692,0.9941251249663297
639.043894,0.9954916930628943
639.163096,0.9951487057255772
639.282298,0.998260714313487
639.4015,0.9944361359450004
639.520702,0.9964873837215006
639.639904,0.994166680265053
639.759106,0.9969804679845641
639.878308,0.9932065803175567
639.99751,0.9946645841617001
640.116712,0.9940017616931708
640.235914,0.9941313879743454
640.355116,0.9914677083844523
640.474318,0.9946174381777795
640.59352,0.9960461371805097
640.712722,0.9931494725810516
640.831924,0.9926642390102816
640.951126,0.9927833658664311
641.070328,0.9935662855409901
641.18953,0.990300249015799
641.308732,0.9927639075031528
641.427934,0.9942756469044728
641.547136,0.9929887939956361
641.666338,0.9912716154659628
641.78554,0.991612671559968
